"ID","mapZoneId","pos0","pos1","flags"
80709,26,775,493,1
80710,26,773,498,1
80711,26,770,493,1
80712,26,773,499,1
80713,26,773,493,1
80714,26,772,494,1
80715,26,771,493,1
80716,26,773,494,1
80717,26,772,495,1
80718,26,771,494,1
80719,26,783,567,1
80720,26,771,495,1
80721,26,770,495,1
80722,26,770,494,1
80723,26,770,496,1
80724,26,777,545,1
80725,26,775,531,1
80726,26,775,530,1
80727,26,776,531,1
80728,26,776,532,1
80729,26,775,532,1
80730,26,774,532,1
80731,26,774,531,1
80732,26,775,529,1
80733,26,775,528,1
80734,26,776,529,1
80735,26,776,530,1
80736,26,774,530,1
80737,26,774,529,1
80738,26,775,527,1
80739,41,81,59,1
80740,26,778,488,1
80741,26,778,487,1
80742,26,780,488,1
80743,26,778,489,1
80744,26,776,489,1
80745,26,779,487,1
80746,26,777,488,1
80747,26,780,487,1
80748,26,777,487,1
80749,26,779,488,1
80750,26,781,487,1
80751,26,781,488,1
80752,26,780,489,1
80753,26,782,488,1
80754,26,782,487,1
80755,26,785,489,1
80756,26,776,528,1
80757,26,774,528,1
80758,26,774,551,1
80759,26,774,552,1
80760,26,774,553,1
80761,26,773,553,1
80762,26,777,546,1
80763,26,778,547,1
80764,26,778,548,1
80765,26,780,535,1
80766,26,780,534,1
80767,26,781,534,1
80768,26,781,535,1
80769,26,780,536,1
80770,26,779,535,1
80771,26,779,534,1
80772,26,780,532,1
80773,26,780,531,1
80774,26,781,531,1
80775,26,781,532,1
80776,26,780,533,1
80777,26,779,532,1
80778,26,779,531,1
80779,26,780,530,1
80780,26,781,530,1
80781,26,779,530,1
80782,26,780,529,1
80783,26,781,529,1
80784,26,779,529,1
80785,26,780,528,1
80786,26,781,528,1
80787,26,779,528,1
80788,26,779,547,1
80789,26,779,548,1
80790,26,778,549,1
80791,26,778,550,1
80792,26,779,549,1
80793,26,779,550,1
80794,26,778,551,1
80795,26,779,505,1
80796,26,778,552,1
80797,26,779,551,1
80798,26,779,552,1
80799,26,778,553,1
80800,26,777,544,1
80801,26,776,543,1
80802,26,773,514,1
80803,26,784,488,1
80804,26,784,487,1
80805,26,784,489,1
80806,26,785,490,1
80807,26,782,489,1
80808,41,80,60,1
80809,26,783,488,1
80810,26,785,488,1
80811,26,785,487,1
80812,26,783,487,1
80813,26,772,516,1
80814,26,774,533,1
80815,26,773,532,1
80816,26,773,531,1
80817,26,777,528,1
80818,26,777,529,1
80819,26,771,516,1
80820,26,777,534,1
80821,26,777,533,1
80822,26,778,534,1
80823,26,778,535,1
80824,26,777,535,1
80825,26,776,535,1
80826,26,776,534,1
80827,26,777,536,1
80828,26,770,516,1
80829,41,81,60,1
80830,26,778,506,1
80831,26,777,506,1
80832,26,773,513,1
80833,26,781,536,1
80834,26,781,537,1
80835,26,781,533,1
80836,26,782,534,1
80837,26,782,535,1
80838,26,782,533,1
80839,26,782,532,1
80840,26,783,532,1
80841,26,783,533,1
80842,26,776,511,1
80843,26,771,496,1
80844,26,770,497,1
80845,26,770,498,1
80846,26,770,499,1
80847,26,771,497,1
80848,26,772,497,1
80849,26,772,498,1
80850,26,771,498,1
80851,26,771,500,1
80852,26,771,499,1
80853,26,772,500,1
80854,26,772,501,1
80855,26,771,501,1
80856,26,770,501,1
80857,26,770,500,1
80858,26,772,506,1
80859,26,782,531,1
80860,26,783,531,1
80861,26,782,530,1
80862,26,783,530,1
80863,26,784,532,1
80864,26,784,533,1
80865,26,783,535,1
80866,26,783,534,1
80867,26,784,535,1
80868,26,784,536,1
80869,26,783,536,1
80870,26,782,536,1
80871,26,777,507,1
80872,26,777,508,1
80873,26,784,541,1
80874,26,784,540,1
80875,26,785,540,1
80876,26,785,541,1
80877,26,784,542,1
80878,26,783,541,1
80879,26,783,540,1
80880,26,785,544,1
80881,26,785,543,1
80882,41,80,61,1
80883,41,79,60,1
80884,26,785,545,1
80885,26,784,545,1
80886,26,784,544,1
80887,41,79,61,1
80888,41,84,57,1
80889,41,84,58,1
80890,41,85,57,1
80891,41,86,57,1
80892,26,785,547,1
80893,26,785,546,1
80894,41,86,58,1
80895,41,85,58,1
80896,41,87,57,1
80897,41,88,57,1
80898,41,89,57,1
80899,41,88,58,1
80900,41,90,57,1
80901,41,92,57,1
80902,41,91,57,1
80903,41,93,57,1
80904,41,92,58,1
80905,26,772,505,1
80906,26,773,505,1
80907,26,773,506,1
80908,26,772,507,1
80909,26,771,506,1
80910,26,771,505,1
80911,26,771,510,1
80912,26,771,509,1
80913,26,772,510,1
80914,26,772,511,1
80915,26,771,511,1
80916,26,770,511,1
80917,26,770,510,1
80918,26,771,512,1
80919,26,772,512,1
80920,41,94,57,1
80921,41,95,57,1
80922,41,94,58,1
80923,41,96,57,1
80924,41,97,57,1
80925,41,96,58,1
80926,41,98,57,1
80927,41,99,57,1
80928,41,98,58,1
80929,41,100,57,1
80930,41,101,57,1
80931,26,773,508,1
80932,41,100,58,1
80933,41,102,57,1
80934,26,777,502,1
80935,26,776,501,1
80936,26,777,501,1
80937,26,777,500,1
80938,26,777,499,1
80939,41,102,58,1
80940,26,778,498,1
80941,26,779,497,1
80942,26,785,501,1
80943,26,780,493,1
80944,26,781,493,1
80945,26,781,494,1
80946,26,781,492,1
80947,26,782,493,1
80948,26,782,494,1
80949,26,781,491,1
80950,26,782,492,1
80951,41,101,58,1
80952,41,103,57,1
80953,26,785,505,1
80954,26,780,513,1
80955,41,90,58,1
80956,41,91,58,1
80957,26,785,506,1
80958,41,90,59,1
80959,41,89,58,1
80960,26,785,507,1
80961,26,780,512,1
80962,41,91,59,1
80963,41,90,60,1
80964,26,785,508,1
80965,41,89,59,1
80966,41,92,59,1
80967,26,780,492,1
80968,26,782,491,1
80969,26,779,492,1
80970,26,783,491,1
80971,26,784,492,1
80972,26,783,492,1
80973,26,785,491,1
80974,26,785,492,1
80975,41,92,60,1
80976,26,785,493,1
80977,26,784,493,1
80978,26,784,494,1
80979,26,783,493,1
80980,41,91,60,1
80981,41,93,58,1
80982,41,93,59,1
80983,41,94,59,1
80984,41,95,58,1
80985,41,97,58,1
80986,41,96,59,1
80987,26,785,496,1
80988,26,785,495,1
80989,26,784,496,1
80990,26,784,495,1
80991,26,784,497,1
80992,26,783,496,1
80993,26,783,495,1
80994,26,782,496,1
80995,26,782,495,1
80996,26,782,497,1
80997,26,781,496,1
80998,26,781,495,1
80999,26,783,494,1
81000,41,95,59,1
81001,26,785,494,1
81002,26,785,497,1
81003,26,784,498,1
81004,26,783,497,1
81005,26,783,498,1
81006,26,782,498,1
81007,26,781,497,1
81008,26,780,497,1
81009,26,782,499,1
81010,26,785,498,1
81011,41,99,58,1
81012,41,103,58,1
81013,26,772,513,1
81014,26,771,513,1
81015,26,770,513,1
81016,26,770,512,1
81017,26,771,514,1
81018,26,772,514,1
81019,26,772,515,1
81020,26,771,515,1
81021,26,770,515,1
81022,26,770,514,1
81023,26,771,508,1
81024,26,771,507,1
81025,26,772,508,1
81026,26,772,509,1
81027,26,770,509,1
81028,26,770,508,1
81029,26,785,499,1
81030,26,784,499,1
81031,26,784,500,1
81032,26,785,500,1
81033,26,784,501,1
81034,26,783,500,1
81035,26,783,499,1
81036,26,783,501,1
81037,26,784,502,1
81038,26,783,502,1
81039,26,782,501,1
81040,26,781,500,1
81041,26,782,500,1
81042,26,783,503,1
81043,26,784,503,1
81044,26,784,504,1
81045,26,783,504,1
81046,26,782,504,1
81047,26,782,506,1
81048,26,782,505,1
81049,26,783,505,1
81050,26,783,506,1
81051,26,782,507,1
81052,26,781,506,1
81053,26,781,505,1
81054,26,781,507,1
81055,26,782,508,1
81056,26,781,508,1
81057,26,782,509,1
81058,26,781,509,1
81059,26,780,509,1
81060,26,780,510,1
81061,26,781,504,1
81062,26,780,505,1
81063,26,780,504,1
81064,26,783,510,1
81065,26,783,509,1
81066,26,784,510,1
81067,26,784,511,1
81068,26,783,511,1
81069,26,782,511,1
81070,26,782,510,1
81071,26,783,512,1
81072,26,784,512,1
81073,26,784,513,1
81074,26,783,513,1
81075,26,782,513,1
81076,26,783,490,1
81077,41,102,59,1
81078,26,781,489,1
81079,41,103,59,1
81080,26,784,491,1
81081,41,103,60,1
81082,26,779,495,1
81083,26,784,490,1
81084,26,782,490,1
81085,26,783,489,1
81086,41,102,60,1
81087,26,782,512,1
81088,26,785,502,1
81089,41,101,59,1
81090,41,100,59,1
81091,41,98,59,1
81092,41,99,59,1
81093,41,98,60,1
81094,41,97,59,1
81095,41,99,60,1
81096,26,785,503,1
81097,41,98,61,1
81098,26,782,515,1
81099,16,770,518,1
81100,26,785,504,1
81101,26,771,504,1
81102,26,770,506,1
81103,26,770,505,1
81104,26,771,503,1
81105,26,771,502,1
81106,26,772,503,1
81107,26,772,504,1
81108,26,770,504,1
81109,26,770,503,1
81110,26,772,499,1
81111,26,770,507,1
81112,26,770,525,1
81113,26,770,526,1
81114,26,770,524,1
81115,26,770,523,1
81116,26,785,509,1
81117,41,100,60,1
81118,41,100,61,1
81119,26,785,510,1
81120,26,781,514,1
81121,41,99,61,1
81122,41,101,60,1
81123,26,785,511,1
81124,41,102,61,1
81125,41,103,61,1
81126,26,785,512,1
81127,26,782,516,1
81128,41,102,62,1
81129,41,101,61,1
81130,26,785,513,1
81131,41,103,62,1
81132,41,103,63,1
81133,26,785,514,1
81134,41,102,63,1
81135,41,103,64,1
81136,26,785,515,1
81137,26,781,515,1
81138,41,103,65,1
81139,41,103,66,1
81140,26,785,516,1
81141,41,102,66,1
81142,41,102,65,1
81143,26,785,517,1
81144,41,102,67,1
81145,41,101,66,1
81146,26,785,518,1
81147,26,774,490,1
81148,26,773,509,1
81149,26,775,489,1
81150,26,780,494,1
81151,26,780,490,1
81152,26,779,489,1
81153,26,775,490,1
81154,26,779,490,1
81155,26,781,490,1
81156,26,780,491,1
81157,26,774,491,1
81158,26,771,523,1
81159,26,771,524,1
81160,26,770,518,1
81161,26,770,517,1
81162,26,771,517,1
81163,26,771,518,1
81164,26,770,519,1
81165,26,773,510,1
81166,26,780,495,1
81167,26,774,504,1
81168,26,773,504,1
81169,26,772,520,1
81170,26,772,519,1
81171,26,773,519,1
81172,26,773,520,1
81173,26,772,521,1
81174,41,101,65,1
81175,41,101,67,1
81176,26,785,519,1
81177,41,100,67,1
81178,41,100,66,1
81179,26,785,520,1
81180,26,781,516,1
81181,16,770,517,1
81182,41,99,66,1
81183,26,785,521,1
81184,41,99,65,1
81185,41,99,67,1
81186,26,785,522,1
81187,16,771,517,1
81188,16,771,518,1
81189,26,785,523,1
81190,41,102,68,1
81191,41,101,68,1
81192,26,785,524,1
81193,41,100,68,1
81194,41,101,69,1
81195,26,785,525,1
81196,26,780,516,1
81197,41,102,69,1
81198,41,102,70,1
81199,26,785,526,1
81200,41,101,70,1
81201,41,100,70,1
81202,26,785,527,1
81203,41,100,69,1
81204,41,102,72,1
81205,26,776,512,1
81206,26,776,514,1
81207,26,777,514,1
81208,26,776,515,1
81209,26,775,514,1
81210,26,775,513,1
81211,26,774,514,1
81212,26,776,516,1
81213,26,783,566,1
81214,26,775,517,1
81215,26,774,518,1
81216,26,773,517,1
81217,26,773,518,1
81218,26,772,518,1
81219,26,772,517,1
81220,26,785,528,1
81221,41,102,71,1
81222,41,103,71,1
81223,26,785,529,1
81224,26,780,515,1
81225,41,103,72,1
81226,41,102,73,1
81227,26,785,530,1
81228,41,101,72,1
81229,41,101,71,1
81230,26,785,531,1
81231,41,103,70,1
81232,41,103,69,1
81233,26,785,532,1
81234,41,103,68,1
81235,41,103,67,1
81236,26,771,490,1
81237,26,770,491,1
81238,26,771,489,1
81239,26,771,520,1
81240,26,770,490,1
81241,41,102,64,1
81242,26,773,489,1
81243,41,103,73,1
81244,26,773,490,1
81245,41,103,74,1
81246,26,785,533,1
81247,41,102,74,1
81248,41,103,75,1
81249,26,785,534,1
81250,26,782,517,1
81251,26,785,535,1
81252,26,785,536,1
81253,26,785,537,1
81254,26,781,517,1
81255,26,785,539,1
81256,26,785,538,1
81257,41,102,75,1
81258,41,103,76,1
81259,41,102,76,1
81260,26,785,542,1
81261,26,780,517,1
81262,26,782,518,1
81263,26,785,548,1
81264,26,781,518,1
81265,41,100,71,1
81266,26,785,551,1
81267,26,784,551,1
81268,26,783,551,1
81269,26,784,550,1
81270,26,785,550,1
81271,26,783,550,1
81272,26,784,549,1
81273,26,785,549,1
81274,26,783,549,1
81275,26,784,548,1
81276,26,770,532,1
81277,26,772,534,1
81278,26,771,534,1
81279,26,770,534,1
81280,26,772,535,1
81281,26,771,535,1
81282,26,770,535,1
81283,26,773,534,1
81284,26,773,535,1
81285,26,772,536,1
81286,26,771,536,1
81287,26,770,536,1
81288,26,773,533,1
81289,26,784,567,1
81290,26,772,529,1
81291,26,783,548,1
81292,26,784,547,1
81293,26,783,547,1
81294,26,784,546,1
81295,26,783,546,1
81296,26,783,545,1
81297,26,783,544,1
81298,26,784,543,1
81299,26,783,543,1
81300,26,783,542,1
81301,26,784,539,1
81302,26,783,539,1
81303,26,784,538,1
81304,26,783,538,1
81305,26,784,537,1
81306,26,783,537,1
81307,26,784,534,1
81308,26,784,531,1
81309,26,784,530,1
81310,26,784,529,1
81311,26,783,529,1
81312,26,784,528,1
81313,26,783,528,1
81314,26,784,527,1
81315,26,783,527,1
81316,26,784,526,1
81317,26,783,526,1
81318,26,784,525,1
81319,26,783,525,1
81320,26,784,524,1
81321,26,783,524,1
81322,26,784,523,1
81323,26,783,523,1
81324,26,784,522,1
81325,26,783,522,1
81326,26,784,521,1
81327,26,783,521,1
81328,26,784,520,1
81329,26,783,520,1
81330,26,784,519,1
81331,26,783,519,1
81332,26,784,518,1
81333,26,783,518,1
81334,26,784,517,1
81335,26,783,517,1
81336,26,784,516,1
81337,26,783,516,1
81338,26,784,515,1
81339,26,783,515,1
81340,26,784,514,1
81341,26,783,514,1
81342,26,784,509,1
81343,26,784,508,1
81344,26,783,508,1
81345,26,784,507,1
81346,26,783,507,1
81347,26,784,506,1
81348,26,784,505,1
81349,26,780,518,1
81350,26,782,519,1
81351,26,781,519,1
81352,26,780,519,1
81353,26,782,520,1
81354,26,781,520,1
81355,26,780,520,1
81356,26,782,521,1
81357,26,781,521,1
81358,26,780,521,1
81359,26,782,522,1
81360,26,781,522,1
81361,26,780,522,1
81362,26,782,523,1
81363,26,781,523,1
81364,26,780,523,1
81365,26,782,524,1
81366,26,781,524,1
81367,26,776,490,1
81368,26,777,491,1
81369,26,771,519,1
81370,26,780,496,1
81371,26,773,495,1
81372,26,771,526,1
81373,26,771,525,1
81374,26,776,492,1
81375,26,777,490,1
81376,26,775,491,1
81377,41,99,70,1
81378,26,772,526,1
81379,41,99,69,1
81380,26,776,491,1
81381,26,773,529,1
81382,26,773,530,1
81383,26,779,496,1
81384,26,774,498,1
81385,26,774,521,1
81386,26,774,520,1
81387,26,775,520,1
81388,26,775,521,1
81389,26,774,522,1
81390,26,773,521,1
81391,26,774,516,1
81392,26,774,515,1
81393,26,775,515,1
81394,26,775,516,1
81395,26,780,524,1
81396,26,782,525,1
81397,26,781,525,1
81398,26,780,525,1
81399,26,782,526,1
81400,26,781,526,1
81401,26,780,526,1
81402,26,782,527,1
81403,26,781,527,1
81404,26,780,527,1
81405,26,782,528,1
81406,26,782,529,1
81407,26,782,537,1
81408,26,782,538,1
81409,26,781,538,1
81410,26,782,539,1
81411,26,781,539,1
81412,26,782,540,1
81413,26,781,540,1
81414,26,780,540,1
81415,26,782,541,1
81416,26,781,541,1
81417,26,782,542,1
81418,26,781,542,1
81419,26,782,543,1
81420,26,781,543,1
81421,26,780,543,1
81422,22,592,470,1
81423,22,594,470,1
81424,22,593,470,1
81425,22,596,469,1
81426,22,596,468,1
81427,22,597,468,1
81428,22,597,469,1
81429,22,596,470,1
81430,22,595,469,1
81431,22,595,468,1
81432,22,597,470,1
81433,22,595,470,1
81434,22,594,460,1
81435,22,592,460,1
81436,22,593,460,1
81437,22,592,461,1
81438,22,594,461,1
81439,22,593,461,1
81440,22,596,467,1
81441,22,597,467,1
81442,22,595,467,1
81443,22,597,466,1
81444,22,598,467,1
81445,22,598,468,1
81446,22,597,465,1
81447,22,598,466,1
81448,22,596,466,1
81449,22,597,464,1
81450,22,598,465,1
81451,22,596,465,1
81452,22,597,463,1
81453,22,598,464,1
81454,22,596,464,1
81455,22,592,462,1
81456,22,593,463,1
81457,22,594,464,1
81458,22,593,462,1
81459,22,592,464,1
81460,22,594,463,1
81461,22,594,462,1
81462,22,592,463,1
81463,22,597,462,1
81464,22,598,463,1
81465,22,596,463,1
81466,22,596,462,1
81467,22,595,463,1
81468,22,595,462,1
81469,22,596,461,1
81470,22,597,461,1
81471,22,595,461,1
81472,22,596,460,1
81473,22,597,460,1
81474,22,595,460,1
81475,22,598,460,1
81476,22,598,461,1
81477,22,592,466,1
81478,22,593,465,1
81479,22,593,464,1
81480,22,594,465,1
81481,22,592,465,1
81482,22,599,460,1
81483,22,600,460,1
81484,22,600,461,1
81485,22,599,461,1
81486,22,601,460,1
81487,22,602,460,1
81488,22,602,461,1
81489,22,601,461,1
81490,22,603,460,1
81491,22,604,460,1
81492,22,604,461,1
81493,22,603,461,1
81494,22,605,460,1
81495,22,606,460,1
81496,22,606,461,1
81497,22,605,461,1
81498,22,607,460,1
81499,22,608,460,1
81500,22,608,461,1
81501,22,607,461,1
81502,22,609,460,1
81503,22,610,460,1
81504,22,610,461,1
81505,22,609,461,1
81506,22,611,460,1
81507,22,612,460,1
81508,22,613,460,1
81509,22,612,461,1
81510,22,614,460,1
81511,22,614,461,1
81512,22,594,467,1
81513,22,592,467,1
81514,22,593,466,1
81515,22,594,466,1
81516,22,613,461,1
81517,22,615,460,1
81518,22,616,460,1
81519,22,616,461,1
81520,22,615,461,1
81521,22,617,460,1
81522,22,618,460,1
81523,22,618,461,1
81524,22,617,461,1
81525,22,619,460,1
81526,22,620,460,1
81527,22,620,461,1
81528,22,619,461,1
81529,22,621,460,1
81530,22,593,468,1
81531,22,594,468,1
81532,22,592,468,1
81533,22,592,469,1
81534,22,593,467,1
81535,22,593,469,1
81536,22,594,469,1
81537,22,622,460,1
81538,22,622,461,1
81539,22,621,461,1
81540,22,623,460,1
81541,22,623,461,1
81542,22,622,462,1
81543,22,626,461,1
81544,22,626,460,1
81545,22,627,460,1
81546,22,627,461,1
81547,22,626,462,1
81548,22,625,461,1
81549,22,625,460,1
81550,22,628,461,1
81551,22,628,460,1
81552,22,629,460,1
81553,22,629,461,1
81554,22,628,462,1
81555,22,630,461,1
81556,22,630,460,1
81557,22,631,460,1
81558,22,631,461,1
81559,22,630,462,1
81560,22,632,461,1
81561,22,632,460,1
81562,22,633,460,1
81563,22,633,461,1
81564,22,632,462,1
81565,22,634,460,1
81566,22,634,461,1
81567,22,635,460,1
81568,22,636,460,1
81569,22,636,461,1
81570,22,635,461,1
81571,22,637,460,1
81572,22,638,460,1
81573,22,638,461,1
81574,22,637,461,1
81575,22,639,460,1
81576,22,640,460,1
81577,22,640,461,1
81578,22,639,461,1
81579,22,641,460,1
81580,22,641,461,1
81581,22,640,462,1
81582,22,642,460,1
81583,22,642,461,1
81584,22,643,460,1
81585,22,643,461,1
81586,22,642,462,1
81587,22,644,460,1
81588,22,644,461,1
81589,22,645,460,1
81590,22,645,461,1
81591,22,644,462,1
81592,22,645,462,1
81593,22,645,463,1
81594,22,644,463,1
81595,22,644,464,1
81596,22,643,463,1
81597,22,643,462,1
81598,22,645,464,1
81599,22,644,465,1
81600,22,643,464,1
81601,22,645,465,1
81602,22,644,466,1
81603,22,643,465,1
81604,22,642,463,1
81605,22,641,462,1
81606,22,624,461,1
81607,22,624,460,1
81608,22,624,462,1
81609,22,620,462,1
81610,22,618,462,1
81611,22,614,462,1
81612,22,612,462,1
81613,22,611,461,1
81614,22,610,462,1
81615,22,609,462,1
81616,22,608,462,1
81617,22,607,462,1
81618,22,606,462,1
81619,22,606,463,1
81620,22,605,462,1
81621,22,605,463,1
81622,22,604,463,1
81623,22,604,462,1
81624,22,604,464,1
81625,22,603,463,1
81626,22,603,462,1
81627,22,602,463,1
81628,22,602,462,1
81629,22,602,464,1
81630,22,601,463,1
81631,22,601,462,1
81632,22,600,463,1
81633,22,600,462,1
81634,22,599,463,1
81635,22,599,462,1
81636,22,600,464,1
81637,22,599,464,1
81638,22,598,462,1
81639,22,595,465,1
81640,22,595,464,1
81641,22,595,466,1
81642,22,598,469,1
81643,22,598,470,1
81644,22,599,469,1
81645,22,599,468,1
81646,22,600,469,1
81647,22,600,470,1
81648,22,599,470,1
81649,22,600,468,1
81650,22,601,468,1
81651,22,601,469,1
81652,22,601,467,1
81653,22,602,468,1
81654,22,602,469,1
81655,22,602,467,1
81656,22,603,467,1
81657,22,603,468,1
81658,22,603,466,1
81659,22,604,467,1
81660,22,604,468,1
81661,22,603,465,1
81662,22,604,466,1
81663,22,602,466,1
81664,22,604,465,1
81665,22,605,464,1
81666,22,605,465,1
81667,22,603,464,1
81668,22,602,465,1
81669,22,601,464,1
81670,22,600,465,1
81671,22,599,465,1
81672,22,600,466,1
81673,22,599,466,1
81674,22,599,467,1
81675,22,600,467,1
81676,22,601,466,1
81677,22,601,465,1
81678,22,603,469,1
81679,22,602,470,1
81680,22,604,469,1
81681,22,605,468,1
81682,22,605,469,1
81683,22,604,470,1
81684,22,606,469,1
81685,22,606,470,1
81686,22,605,470,1
81687,22,603,470,1
81688,22,601,470,1
81689,22,607,469,1
81690,22,607,470,1
81691,22,610,470,1
81692,22,610,469,1
81693,22,611,469,1
81694,22,611,470,1
81695,22,609,470,1
81696,22,609,469,1
81697,22,612,470,1
81698,22,612,469,1
81699,22,613,469,1
81700,22,613,470,1
81701,22,614,470,1
81702,22,614,469,1
81703,22,615,469,1
81704,22,615,470,1
81705,22,616,470,1
81706,22,616,469,1
81707,22,617,469,1
81708,22,617,470,1
81709,22,617,468,1
81710,22,618,469,1
81711,22,618,470,1
81712,22,619,469,1
81713,22,619,470,1
81714,22,619,468,1
81715,22,620,469,1
81716,22,620,470,1
81717,22,621,469,1
81718,22,621,470,1
81719,22,621,468,1
81720,22,622,469,1
81721,22,622,470,1
81722,22,623,469,1
81723,22,623,470,1
81724,22,623,468,1
81725,22,624,469,1
81726,22,624,470,1
81727,22,624,468,1
81728,22,625,468,1
81729,22,625,469,1
81730,22,626,469,1
81731,22,626,470,1
81732,22,625,470,1
81733,22,626,468,1
81734,22,627,468,1
81735,22,627,469,1
81736,22,628,469,1
81737,22,628,470,1
81738,22,627,470,1
81739,22,628,468,1
81740,22,629,468,1
81741,22,629,469,1
81742,22,630,469,1
81743,22,630,470,1
81744,22,629,470,1
81745,22,630,468,1
81746,22,631,468,1
81747,22,631,469,1
81748,22,632,469,1
81749,22,632,470,1
81750,22,631,470,1
81751,22,632,468,1
81752,22,633,468,1
81753,22,633,469,1
81754,22,634,469,1
81755,22,634,470,1
81756,22,633,470,1
81757,22,634,468,1
81758,22,635,468,1
81759,22,635,469,1
81760,22,636,469,1
81761,22,636,470,1
81762,22,635,470,1
81763,22,637,469,1
81764,22,637,470,1
81765,22,637,468,1
81766,22,638,469,1
81767,22,638,470,1
81768,22,639,469,1
81769,22,639,470,1
81770,22,640,470,1
81771,22,641,470,1
81772,22,641,469,1
81773,22,642,470,1
81774,22,642,469,1
81775,22,643,469,1
81776,22,643,470,1
81777,22,643,468,1
81778,22,644,469,1
81779,22,644,470,1
81780,22,645,469,1
81781,22,645,470,1
81782,22,645,468,1
81783,22,645,467,1
81784,22,644,468,1
81785,22,645,466,1
81786,22,644,467,1
81787,22,643,466,1
81788,22,642,464,1
81789,22,642,465,1
81790,22,642,466,1
81791,22,642,467,1
81792,22,641,466,1
81793,22,641,465,1
81794,22,643,467,1
81795,22,642,468,1
81796,22,641,467,1
81797,22,641,468,1
81798,22,640,469,1
81799,22,640,468,1
81800,22,640,467,1
81801,22,641,464,1
81802,22,640,466,1
81803,22,640,465,1
81804,22,640,464,1
81805,22,640,463,1
81806,22,641,463,1
81807,22,639,464,1
81808,22,639,463,1
81809,22,639,462,1
81810,22,638,463,1
81811,22,638,462,1
81812,22,638,464,1
81813,22,638,466,1
81814,22,638,465,1
81815,22,639,465,1
81816,22,639,466,1
81817,22,638,467,1
81818,22,637,466,1
81819,22,637,465,1
81820,22,639,467,1
81821,22,638,468,1
81822,22,637,467,1
81823,22,639,468,1
81824,22,637,462,1
81825,22,637,463,1
81826,22,636,463,1
81827,22,636,462,1
81828,22,634,462,1
81829,22,635,462,1
81830,22,634,463,1
81831,22,633,462,1
81832,22,631,462,1
81833,22,630,463,1
81834,22,629,462,1
81835,22,629,463,1
81836,22,628,463,1
81837,22,626,463,1
81838,22,627,462,1
81839,22,627,463,1
81840,22,626,464,1
81841,22,625,463,1
81842,22,625,462,1
81843,22,622,464,1
81844,22,622,463,1
81845,22,623,463,1
81846,22,623,464,1
81847,22,622,465,1
81848,22,621,464,1
81849,22,621,463,1
81850,22,619,463,1
81851,22,619,462,1
81852,22,620,463,1
81853,22,620,464,1
81854,22,619,464,1
81855,22,618,464,1
81856,22,618,463,1
81857,22,614,464,1
81858,22,614,463,1
81859,22,615,463,1
81860,22,615,464,1
81861,22,614,465,1
81862,22,613,464,1
81863,22,613,463,1
81864,22,611,463,1
81865,22,611,462,1
81866,22,612,463,1
81867,22,612,464,1
81868,22,611,464,1
81869,22,610,464,1
81870,22,610,463,1
81871,22,609,463,1
81872,22,609,464,1
81873,22,608,464,1
81874,22,608,463,1
81875,22,608,465,1
81876,22,607,464,1
81877,22,607,463,1
81878,22,606,464,1
81879,22,606,465,1
81880,22,605,466,1
81881,22,605,467,1
81882,22,606,467,1
81883,22,606,468,1
81884,22,607,468,1
81885,22,607,467,1
81886,22,608,468,1
81887,22,608,469,1
81888,22,609,468,1
81889,22,608,470,1
81890,22,608,467,1
81891,22,609,467,1
81892,22,607,465,1
81893,22,608,466,1
81894,22,607,466,1
81895,22,606,466,1
81896,22,609,465,1
81897,22,609,466,1
81898,22,610,467,1
81899,22,610,466,1
81900,22,611,466,1
81901,22,611,467,1
81902,22,610,468,1
81903,22,612,467,1
81904,22,612,468,1
81905,22,611,468,1
81906,22,613,468,1
81907,22,613,467,1
81908,22,614,468,1
81909,22,615,468,1
81910,22,616,468,1
81911,22,617,467,1
81912,22,618,468,1
81913,22,617,466,1
81914,22,618,467,1
81915,22,616,467,1
81916,22,618,466,1
81917,22,619,466,1
81918,22,619,467,1
81919,22,619,465,1
81920,22,620,466,1
81921,22,620,467,1
81922,22,621,466,1
81923,22,621,467,1
81924,22,620,468,1
81925,22,622,467,1
81926,22,622,466,1
81927,22,623,466,1
81928,22,623,467,1
81929,22,622,468,1
81930,22,625,466,1
81931,22,625,465,1
81932,22,626,466,1
81933,22,626,467,1
81934,22,625,467,1
81935,22,624,467,1
81936,22,624,466,1
81937,22,627,466,1
81938,22,627,467,1
81939,22,628,467,1
81940,22,628,466,1
81941,22,629,466,1
81942,22,629,467,1
81943,22,629,465,1
81944,22,630,466,1
81945,22,630,467,1
81946,22,631,466,1
81947,22,631,467,1
81948,22,631,465,1
81949,22,632,466,1
81950,22,632,467,1
81951,22,632,465,1
81952,22,633,465,1
81953,22,633,466,1
81954,22,634,466,1
81955,22,634,467,1
81956,22,633,467,1
81957,22,635,467,1
81958,22,635,466,1
81959,22,636,467,1
81960,22,636,468,1
81961,22,636,466,1
81962,22,635,465,1
81963,22,633,464,1
81964,22,633,463,1
81965,22,634,464,1
81966,22,634,465,1
81967,22,632,464,1
81968,22,635,464,1
81969,22,635,463,1
81970,22,636,464,1
81971,22,636,465,1
81972,22,637,464,1
81973,22,631,463,1
81974,22,632,463,1
81975,22,631,464,1
81976,22,630,464,1
81977,22,630,465,1
81978,22,629,464,1
