"ID","assetPath","assetTexture0","assetTexture1","modelTextureId0","modelTextureId1","creatureMaterialEnum","scale","hitRadius","walkLand","walkAir","walkWater","walkHover","runLand","runAir","runWater","runHover","itemVisualTypeIdFeet","swimWaterDepth","race","sex","itemDisplayId00","itemDisplayId01","itemDisplayId02","itemDisplayId03","itemDisplayId04","itemDisplayId05","itemDisplayId06","itemDisplayId07","itemDisplayId08","itemDisplayId09","itemDisplayId10","itemDisplayId11","itemDisplayId12","itemDisplayId13","itemDisplayId14","itemDisplayId15","itemDisplayId16","itemDisplayId17","itemDisplayId18","itemDisplayId19","modelMeshId00","modelMeshId01","modelMeshId02","modelMeshId03","modelMeshId04","modelMeshId05","modelMeshId06","modelMeshId07","modelMeshId08","modelMeshId09","modelMeshId10","modelMeshId11","modelMeshId12","modelMeshId13","modelMeshId14","modelMeshId15","groundOffsetHover","groundOffsetFly"
2976,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1156,1158,1232,1160,1155,695,4294967295,603,4294967295,135,258,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2977,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1156,496,4294967295,497,493,495,1159,603,4294967295,135,711,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2978,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,1156,496,4294967295,497,493,495,1159,603,4294967295,1424,1415,1574,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2979,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,1156,1158,1232,1160,1155,695,603,1415,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2980,"Art\FX\Model\Props\Energy_SoriumCatalyst\Energy_SoriumCatalyst.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2981,"","","",0,0,3,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1240,1332,4294967295,4294967295,1271,1374,1244,1764,4294967295,1053,1023,6,228,296,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2982,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,653,655,1163,656,652,654,657,4294967295,4294967295,1056,1051,6,439,1803,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2983,"","","",0,0,3,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1277,655,682,1363,652,654,657,1210,1056,1051,6,746,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2984,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,2247,2249,5,1752,6,715,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2985,"Art\Prop\Natural\Bones\HumanBones\PRP_Bones_HumanSkeleton_Tan_001.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2986,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,479,481,4294967295,4294967295,453,4294967295,4294967295,1764,4294967295,25,196,6,751,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2987,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,4,1,1151,1917,518,520,315,640,316,2204,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2988,"","","",0,0,0,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,4,0,489,491,4294967295,482,1204,4294967295,4294967295,4294967295,4294967295,1648,1697,1729,1715,1723,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2989,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,1215,1262,4294967295,4294967295,1365,1254,4294967295,4294967295,4294967295,1426,1445,1587,1581,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2990,"Art\Creature\Osun\Female\Osun_F.m3","","",0,0,0,1,2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,454,455,682,1175,677,679,683,4294967295,4294967295,885,942,1589,1019,1102,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2991,"","","",0,0,7,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,3,1,454,447,1170,161,677,679,683,4294967295,4294967295,885,942,1589,1019,1102,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2992,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,441,443,440,1056,1800,6,835,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2993,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1156,1158,1160,1155,695,1056,1800,6,835,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2994,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1396,1398,4294967295,1399,1395,1397,4294967295,4294967295,4294967295,1056,1784,6,256,1826,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2995,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1156,1398,4294967295,1399,1395,1157,4294967295,4294967295,4294967295,1056,1784,6,256,1826,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2996,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,628,630,631,627,629,1056,1783,6,257,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2997,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1156,1158,1232,1160,1155,1157,4294967295,4294967295,4294967295,1056,1783,6,257,1827,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2998,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1205,1207,4294967295,4294967295,1323,1206,4294967295,4294967295,4294967295,1056,1047,6,718,1830,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2999,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1156,1158,4294967295,1160,1155,1157,4294967295,603,4294967295,1056,1047,6,718,1830,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3000,"Art\Prop\Constructed\Weapon\Turret\Defiance\PRP_Turret_DefianceTripod_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3003,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1351,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,1056,1783,713,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3004,"Art\Prop\Constructed\Dynamite\Bandit\PRP_Dynamite_Bandit_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3005,"Art\FX\Model\Props\Marker_Ground_X_RED\Marker_Ground_X_RED.m3","","",0,0,0,0.7,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3006,"Art\Prop\Constructed\Weapon\PRP_Weapon_QuantumPhaseDisruptor_000.m3","","",0,0,1,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3007,"","","",0,0,7,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,3,0,499,501,4294967295,502,498,500,1295,4294967295,4294967295,879,886,1589,965,1077,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3012,"Art\Prop\Constructed\Cannon\Imperium\PRP_Turret_ImperiumMilitary_000.m3","","",0,0,1,1,1.5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3013,"Art\Structure\Design_Layout\JonTest\GRY_platform_conveyorbelt_link.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3014,"Art\Prop\Constructed\Jar\Aurin\PRP_Jar_BROKENAurinFlowerPot_PinkBrown_001.m3","","",0,0,0,1,1.2,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3015,"Art\Prop\Natural\Grass\PRP_AlgerocGrassLongCut_Yellow_001.m3","","",0,0,0,1,1.2,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3016,"Art\Prop\Natural\Egg\Skug\Prp_Egg_Skug_ShadowPurple_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3017,"Art\Prop\Natural\Egg\Skug\Prp_Egg_Skug_ShadowPurple_001.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3018,"Art\Prop\Natural\Rock\SandStonePlatedRust\broken\PRP_Rock_SandStonePlatedSmallbroken_Brown_001.m3","","",0,0,0,1,1.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3020,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,2247,1055,1037,6,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3021,"Art\Prop\Natural\Plant\Halon_Orb\PRP_Plant_AlienSpaceGlow_Blue_002.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3024,"Art\Prop\Natural\Rock\SweepedPlatedOlive\PRP_Rock_Darker_SweepedPlatedMedium_Olive_001.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3025,"Art\Prop\Constructed\Cannon\Imperium\PRP_Turret_ImperiumMilitary_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3027,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1743,5,135,6,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3028,"Art\FX\Echo\Earth_BRN\Earth_BRN.m3","","",0,0,0,2,0.5,3,9,2.25,6,10,30,7.5,14,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3029,"Art\NPC\InvisibleMan\InvisibleMan.m3","","",0,0,0,1,0,3,0,0,0,10,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3032,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1738,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,1055,1038,6,710,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3033,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,707,4294967295,1749,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,142,6,439,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3034,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,584,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,25,198,6,248,1814,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3035,"","","",0,0,7,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,3,0,585,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,879,894,1589,958,1077,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3036,"","","",0,0,7,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,3,0,585,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,884,934,20,1011,1837,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3037,"Art\Prop\Natural\Rock\Loftite\PRP_Rock_Loftite_004.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3038,"","","",0,0,3,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,1165,623,1163,698,1196,1206,1192,305,1411,313,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3039,"Art\Prop\Constructed\Catapult\Falkrin\PRP_Catapult_MurgFlingerNoStairs_004.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3040,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,585,5,1752,6,439,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3041,"Art\Creature\Pell\Pell_Base\Pell_Base.m3","","",0,0,3,1,2.3,4,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3044,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,4,1,2247,315,2359,2364,2205,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3045,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,678,1320,4294967295,1316,1183,679,1143,1750,4294967295,1054,1752,6,439,1938,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3046,"Art\Prop\Constructed\ControlPanel\Eldan\PRP_ControlPanel_Eldan_towermonitor_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3047,"Art\FX\Test\3D\Meat_Drumstick.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3048,"Art\Prop\Constructed\ControlPanel\Eldan\PRP_ControlPanel_EldanCrystal_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3049,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1743,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,1056,1046,6,711,1822,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3050,"Art\Prop\Constructed\Container\Ikthian\PRP_Container_PlasmaAquaLiquid_Group_BlueYellow_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3051,"Art\Prop\Constructed\ControlPanel\Ikthian\PRP_ControlPanel_MetalTechMonitor_Yellow_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3052,"Art\Mount\Speeder\Mount_DefianceSpeeder\Mount_DefianceSpeeder.m3","","",0,0,4,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3053,"Art\Prop\Constructed\Desk\Chua\PRP_Desk_Chua_ScreenPanelTan_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3054,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,4,1,1740,315,640,316,1741,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3056,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1905,1901,4294967295,4294967295,1378,1325,4294967295,4294967295,4294967295,1056,1047,6,289,1808,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3057,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,621,1326,4294967295,4294967295,1344,1346,4294967295,1426,1441,1587,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3058,"Art\Prop\Constructed\Jar\PRP_Jar_LoppJarAndCrate_Tan_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3059,"Art\Mount\Speeder\Mount_DefianceSpeeder\Mount_DefianceSpeeder.m3","","",0,0,4,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3060,"","","",0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,12,0,1330,1332,611,879,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3061,"","","",0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,12,1,1330,1332,611,879,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3062,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1151,1135,1376,1265,1157,187,193,6,771,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3063,"Art\Prop\Constructed\Ship\PRP_Ship_SmugglerCruiser_White_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3064,"Art\Structure\Model\Transportation\Aurin\Boat\TRANS_Boat_Aurin_001.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3066,"Art\Terrain\Organic\Clutter\clutter_organic_driftwood_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3067,"Art\Creature\Pell\Pell_Base\Pell_Base.m3","","",0,0,3,1,2.3,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,86,87,88,89,90,0,0,0,0,0,0,0,0,0,0,-1,-1
3068,"Art\Prop\Natural\Slime\Honey\PRP_Natural_Slime_Honey_015.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,"Art\Prop\Constructed\Debris\Falkrin\PRP_Debris_FalkrinMetalPlate_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3071,"Art\Prop\Constructed\Debris\PRP_Debris_MetalScrapPile_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3072,"Art\Prop\Constructed\Debris\Falkrin\PRP_Debris_FalkrinMetalPlate_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3073,"Art\Prop\Constructed\Building\Murg\PRP_Hut_MurgHutSmall_000.m3","","",0,0,8,1,8,3,9,2.25,3,10,30,7.5,10,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3074,"Art\Prop\Constructed\World_Ruins\Large_Stone_Head\PRP_WorldRuin_StoneLargeHead_Viney_000.m3","","",0,0,0,1,3,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3075,"Art\Prop\Constructed\Container\Pell\PRP_Container_MetalRoundPell_Green_001.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3076,"Art\Prop\Constructed\Cannon\PRP_Cannon_DefianceLarge_OrangeSilver_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3077,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1373,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,1056,1752,6,747,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3081,"Art\Prop\Constructed\Fence\Marauder\PRP_Fence_MarauderElectroFence_002.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
3082,"Art\Prop\Natural\Mushroom\PRP_Mushroom_TanSpotted_002.m3","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
