"ID","raceId","gender","itemSlotId","itemDisplayId","flags","characterCustomizationLabelId00","characterCustomizationLabelId01","value00","value01"
1347,4,0,27,2329,2,10,4,7,9
1348,4,0,27,2330,2,10,4,8,9
1349,4,0,27,2331,2,10,4,9,9
1350,4,1,25,2357,2,1,2,3,1
1351,4,1,25,2358,2,1,2,4,1
1352,4,1,25,2359,2,1,2,5,1
1353,4,1,25,2360,2,1,2,6,1
1354,4,1,26,2361,2,7,1,1,2
1355,4,1,26,2362,2,7,1,1,3
1356,4,1,26,2363,2,7,1,1,4
1357,4,1,26,2364,2,7,1,1,5
1358,4,1,26,2365,2,7,1,1,6
1359,1,1,25,2372,2,22,2,7,1
1360,1,1,26,2385,2,0,7,0,1
1361,12,0,28,2401,2,3,14,1,1
1362,12,0,28,2402,2,3,14,2,1
1363,12,0,28,2403,2,3,14,3,1
1364,12,0,28,2404,2,3,14,4,1
1365,12,0,28,2405,2,3,14,5,1
1366,12,0,28,2406,2,3,14,6,1
1367,12,0,28,2407,2,3,14,7,1
1368,12,0,28,2408,2,3,14,8,1
1369,12,0,28,2409,2,3,14,9,1
1370,12,0,39,2410,2,17,2,1,1
1371,12,0,26,639,2,14,1,1,1
1372,3,1,25,2412,2,1,2,2,4
1373,3,1,25,2413,2,1,2,3,4
1374,3,1,25,2414,2,1,2,4,4
1375,3,1,25,2415,2,1,2,5,4
1376,3,1,25,2416,2,1,2,6,4
1377,3,1,25,2417,2,1,2,7,4
1378,3,1,25,2418,2,1,2,8,4
1379,3,1,25,2419,2,1,2,9,4
1380,0,1,25,2420,2,1,2,1,2
1381,3,1,24,2421,2,2,0,2,1
1382,3,1,24,2423,2,2,0,1,1
1383,3,1,24,2424,2,2,0,3,1
1384,3,1,24,2425,2,2,0,5,1
1385,3,1,24,2426,2,2,0,6,1
1386,3,1,24,2427,2,2,0,7,1
1387,3,1,25,2420,2,1,2,1,2
1388,3,1,25,2428,2,1,2,2,2
1389,3,1,25,2429,2,1,2,3,2
1390,3,1,25,2430,2,1,2,4,2
1391,3,1,25,2431,2,1,2,5,2
1392,3,1,25,2432,2,1,2,6,2
1393,3,1,25,2433,2,1,2,7,2
1394,3,1,25,2434,2,1,2,8,2
1395,3,1,25,2435,2,1,2,9,2
1396,3,1,25,2436,2,1,2,1,8
1397,3,1,24,2422,2,2,0,8,1
1398,3,1,25,2445,2,1,2,1,1
1399,3,1,25,2446,2,1,2,2,1
1400,3,1,25,2447,2,1,2,3,1
1401,3,1,25,2448,2,1,2,4,1
1402,3,1,25,2449,2,1,2,5,1
1403,3,1,25,2450,2,1,2,6,1
1404,3,1,25,2451,2,1,2,7,1
1405,3,1,25,2452,2,1,2,8,1
1406,3,1,25,2453,2,1,2,9,1
1407,3,1,25,2454,2,1,2,1,3
1408,3,1,25,2455,2,1,2,2,3
1409,3,1,25,2456,2,1,2,3,3
1410,3,1,25,2457,2,1,2,4,3
1411,3,1,25,2458,2,1,2,5,3
1412,3,1,25,2459,2,1,2,6,3
1413,3,1,25,2460,2,1,2,7,3
1414,3,1,25,2461,2,1,2,8,3
1415,3,1,25,2462,2,1,2,9,3
1416,3,1,25,2463,2,1,2,1,5
1417,3,1,25,2464,2,1,2,2,5
1418,3,1,25,2465,2,1,2,3,5
1419,3,1,25,2466,2,1,2,4,5
1420,3,1,25,2467,2,1,2,5,5
1421,3,1,25,2468,2,1,2,6,5
1422,3,1,25,2469,2,1,2,7,5
1423,3,1,25,2470,2,1,2,8,5
1424,3,1,25,2471,2,1,2,9,5
1425,3,1,25,2472,2,1,2,1,6
1426,3,1,25,2473,2,1,2,2,6
1427,3,1,25,2474,2,1,2,3,6
1428,3,1,25,2475,2,1,2,4,6
1429,3,1,25,2476,2,1,2,5,6
1430,3,1,25,2477,2,1,2,6,6
1431,3,1,25,2478,2,1,2,7,6
1432,3,1,25,2479,2,1,2,8,6
1433,3,1,25,2480,2,1,2,9,6
1434,3,1,25,2481,2,1,2,1,7
1435,3,1,25,2482,2,1,2,2,7
1436,3,1,25,2483,2,1,2,3,7
1437,3,1,25,2484,2,1,2,4,7
1438,3,1,25,2485,2,1,2,5,7
1439,3,1,25,2486,2,1,2,6,7
1440,3,1,25,2487,2,1,2,7,7
1441,3,1,25,2488,2,1,2,8,7
1442,3,1,25,2489,2,1,2,9,7
1443,3,1,25,2437,2,1,2,2,8
1444,3,1,25,2438,2,1,2,3,8
1445,3,1,25,2439,2,1,2,4,8
1446,3,1,25,2440,2,1,2,5,8
1447,3,1,25,2441,2,1,2,6,8
1448,3,1,25,2442,2,1,2,7,8
1449,3,1,25,2443,2,1,2,8,8
1450,3,1,25,2444,2,1,2,9,8
1451,1,1,25,2373,2,22,2,7,7
1452,1,1,25,2374,2,22,2,7,2
1453,1,1,25,2376,2,22,2,7,4
1454,1,1,25,2377,2,22,2,7,5
1455,1,1,25,2378,2,22,2,7,6
1456,4,1,26,2490,2,7,1,2,1
1457,4,1,26,2491,2,7,1,2,2
1458,4,1,26,2492,2,7,1,2,3
1459,4,1,26,2493,2,7,1,2,4
1460,4,1,26,2494,2,7,1,2,5
1461,4,1,26,2495,2,7,1,2,6
1462,5,0,28,2496,2,3,4,1,5
1463,5,0,28,2498,2,3,4,2,5
1464,5,0,28,2497,2,3,4,3,5
1465,5,0,28,2499,2,3,4,6,5
1466,5,0,28,2500,2,3,4,1,6
1467,5,0,28,2501,2,3,4,2,6
1468,5,0,28,2502,2,3,4,3,6
1469,5,0,28,2503,2,3,4,6,6
1470,5,0,28,2504,2,3,4,1,7
1471,5,0,28,2505,2,3,4,2,7
1472,5,0,28,2506,2,3,4,3,7
1473,5,0,28,2507,2,3,4,6,7
1474,5,0,28,2508,2,3,4,1,1
1475,5,0,28,2509,2,3,4,2,1
1476,5,0,28,2510,2,3,4,3,1
1477,5,0,28,2511,2,3,4,6,1
1478,5,0,28,2512,2,3,2,4,2
1479,5,0,28,2513,2,3,2,5,2
1480,5,0,28,2514,2,3,2,7,2
1481,5,0,28,2515,2,3,2,8,2
1482,5,0,28,2516,2,3,2,4,3
1483,5,0,28,2517,2,3,2,5,3
1484,5,0,28,2518,2,3,2,7,3
1485,5,0,28,2519,2,3,2,8,3
1486,5,0,28,2520,2,3,2,4,4
1487,5,0,28,2521,2,3,2,5,4
1488,5,0,28,2522,2,3,2,7,4
1489,5,0,28,2523,2,3,2,8,4
1490,5,0,28,2524,2,3,2,4,5
1491,5,0,28,2525,2,3,2,5,5
1492,5,0,28,2527,2,3,2,7,5
1493,5,0,28,2526,2,3,2,8,5
1494,5,0,28,2528,2,3,2,4,6
1495,5,0,28,2529,2,3,2,5,6
1496,5,0,28,2530,2,3,2,7,6
1497,5,0,28,2531,2,3,2,8,6
1498,5,0,28,2532,2,3,2,4,7
1499,5,0,28,2533,2,3,2,5,7
1500,5,0,28,2534,2,3,2,7,7
1501,5,0,28,2535,2,3,2,8,7
1502,5,0,28,2537,2,3,2,5,8
1503,5,0,28,2538,2,3,2,7,8
1504,5,0,28,2539,2,3,2,8,8
1505,5,0,28,2536,2,3,2,4,8
1506,5,0,28,2540,2,3,4,1,2
1507,5,0,28,2541,2,3,4,2,2
1508,5,0,28,2542,2,3,4,3,2
1509,5,0,28,2543,2,3,4,6,2
1510,5,0,28,2544,2,3,4,1,8
1511,5,0,28,2545,2,3,4,2,8
1512,5,0,28,2546,2,3,4,3,8
1513,5,0,28,2547,2,3,4,6,8
1514,5,0,28,2548,2,3,4,1,4
1515,5,0,28,2549,2,3,4,2,4
1516,5,0,28,2550,2,3,4,3,4
1517,5,0,28,2551,2,3,4,6,4
1518,12,0,25,2562,2,1,2,2,1
1519,12,0,25,2563,2,1,2,3,1
1520,12,0,25,2564,2,1,2,4,1
1521,12,0,25,2565,2,1,2,5,1
1522,12,0,25,2566,2,1,2,6,1
1523,12,0,25,2567,2,1,2,7,1
1524,12,0,25,2568,2,1,2,8,1
1525,12,0,25,2569,2,1,2,9,1
1526,5,0,25,3171,1,1,0,10,1
1527,16,0,24,2600,2,2,0,1,0
1528,0,0,25,5206,1,1,2,7,12
1529,16,0,28,2602,2,3,7,13,1
1530,16,0,26,2603,2,7,1,1,8
1531,16,0,26,2604,2,7,1,1,1
1532,16,0,25,5129,2,1,2,4,1
1533,1,1,25,3171,1,1,0,12,1
1534,3,0,25,3171,1,1,0,10,1
1535,0,0,39,2552,2,5,0,10,1
1536,0,0,24,2623,1,2,0,100,0
1537,0,0,25,0,1,1,2,100,100
1538,0,0,29,2624,1,17,2,100,100
1539,0,0,39,2624,2,17,2,100,100
1540,16,1,24,2641,2,2,0,1,0
1541,16,1,25,2644,2,1,2,1,1
1542,16,1,28,4986,2,3,4,6,1
1543,16,1,26,2643,2,7,1,1,1
1544,5,1,24,2645,2,2,0,1,0
1545,5,1,27,2646,2,12,0,1,0
1546,12,0,24,2882,2,2,0,2,0
1547,12,0,24,2883,2,2,0,3,0
1548,12,0,24,2884,2,2,0,4,0
1549,12,0,24,2885,2,2,0,5,0
1550,12,0,24,2886,2,2,0,6,0
1551,12,0,24,2887,2,2,0,7,0
1552,12,0,24,2888,2,2,0,8,0
1553,12,0,25,2819,2,1,2,1,2
1554,12,0,25,2821,2,1,2,2,2
1555,12,0,25,2820,2,1,2,3,2
1556,12,0,25,2822,2,1,2,4,2
1557,12,0,25,2823,2,1,2,5,2
1558,12,0,25,2824,2,1,2,6,2
1559,12,0,25,2825,2,1,2,7,2
1560,12,0,25,2826,2,1,2,8,2
1561,12,0,25,2827,2,1,2,9,2
1562,12,0,25,2828,2,1,2,1,3
1563,12,0,25,2829,2,1,2,2,3
1564,12,0,25,2830,2,1,2,3,3
1565,12,0,25,2831,2,1,2,4,3
1566,12,0,25,2832,2,1,2,5,3
1567,12,0,25,2833,2,1,2,6,3
1568,12,0,25,2834,2,1,2,7,3
1569,12,0,25,2835,2,1,2,8,3
1570,12,0,25,2836,2,1,2,9,3
1571,12,0,25,2837,2,1,2,1,4
1572,12,0,25,2838,2,1,2,2,4
1573,12,0,25,2839,2,1,2,3,4
1574,12,0,25,2840,2,1,2,4,4
1575,12,0,25,2841,2,1,2,5,4
1576,12,0,25,2842,2,1,2,6,4
1577,12,0,25,2843,2,1,2,7,4
1578,12,0,25,2844,2,1,2,8,4
1579,12,0,25,2845,2,1,2,9,4
1580,12,0,25,2846,2,1,2,1,5
1581,12,0,25,2847,2,1,2,2,5
1582,12,0,25,2848,2,1,2,3,5
1583,12,0,25,2849,2,1,2,4,5
1584,12,0,25,2850,2,1,2,5,5
1585,12,0,25,2851,2,1,2,6,5
1586,12,0,25,2852,2,1,2,7,5
1587,12,0,25,2853,2,1,2,8,5
1588,12,0,25,2854,2,1,2,9,5
1589,12,0,25,2855,2,1,2,1,6
1590,12,0,25,2856,2,1,2,2,6
1591,12,0,25,2857,2,1,2,3,6
1592,12,0,25,2858,2,1,2,4,6
1593,12,0,25,2859,2,1,2,5,6
1594,12,0,25,2860,2,1,2,6,6
1595,12,0,25,2861,2,1,2,7,6
1596,12,0,25,2862,2,1,2,8,6
1597,12,0,25,2863,2,1,2,9,6
1598,12,0,25,2864,2,1,2,1,7
1599,12,0,25,2865,2,1,2,2,7
1600,12,0,25,2866,2,1,2,3,7
1601,12,0,25,2867,2,1,2,4,7
1602,12,0,25,2868,2,1,2,5,7
1603,12,0,25,2869,2,1,2,6,7
1604,12,0,25,2870,2,1,2,7,7
1605,12,0,25,2871,2,1,2,8,7
1606,12,0,25,2872,2,1,2,9,7
1607,12,0,25,2873,2,1,2,1,8
1608,12,0,25,2874,2,1,2,2,8
1609,12,0,25,2875,2,1,2,3,8
1610,12,0,25,2876,2,1,2,4,8
1611,12,0,25,2877,2,1,2,5,8
1612,12,0,25,2878,2,1,2,6,8
1613,12,0,25,2879,2,1,2,7,8
1614,12,0,25,2880,2,1,2,8,8
1615,12,0,25,2881,2,1,2,9,8
1616,12,0,26,2731,2,14,1,1,2
1617,12,0,26,2732,2,14,1,1,3
1618,12,0,26,2733,2,14,1,1,4
1619,12,0,26,2734,2,14,1,1,5
1620,12,0,26,2735,2,14,1,1,6
1621,12,0,26,2736,2,14,1,1,7
1622,12,0,26,2737,2,14,1,1,8
1623,12,0,26,2738,2,14,1,1,9
1624,12,0,26,2411,2,14,1,2,1
1625,12,0,26,2739,2,14,1,2,2
1626,12,0,26,2740,2,14,1,2,3
1627,12,0,26,2741,2,14,1,2,4
1628,12,0,26,2742,2,14,1,2,5
1629,12,0,26,2743,2,14,1,2,6
1630,12,0,26,2744,2,14,1,2,7
1631,12,0,26,2745,2,14,1,2,8
1632,12,0,26,2746,2,14,1,2,9
1633,12,0,26,2747,2,14,1,3,1
1634,12,0,26,2748,2,14,1,3,2
1635,12,0,26,2749,2,14,1,3,3
1636,12,0,26,2750,2,14,1,3,4
1637,12,0,26,2751,2,14,1,3,5
1638,12,0,26,2752,2,14,1,3,6
1639,12,0,26,2753,2,14,1,3,7
1640,12,0,26,2754,2,14,1,3,8
1641,12,0,26,2755,2,14,1,3,9
1642,12,0,26,2756,2,14,1,4,1
1643,12,0,26,2757,2,14,1,4,2
1644,12,0,26,2758,2,14,1,4,3
1645,12,0,26,2759,2,14,1,4,4
1646,12,0,26,2760,2,14,1,4,5
1647,12,0,26,2761,2,14,1,4,6
1648,12,0,26,2762,2,14,1,4,7
1649,12,0,26,2763,2,14,1,4,8
1650,12,0,26,2764,2,14,1,4,9
1651,12,0,26,2765,2,14,1,5,1
1652,12,0,26,2766,2,14,1,5,2
1653,12,0,26,2767,2,14,1,5,3
1654,12,0,26,2768,2,14,1,5,4
1655,12,0,26,2769,2,14,1,5,5
1656,12,0,26,2770,2,14,1,5,6
1657,12,0,26,2771,2,14,1,5,7
1658,12,0,26,2772,2,14,1,5,8
1659,12,0,26,2773,2,14,1,5,9
1660,12,0,26,2774,2,14,1,6,1
1661,12,0,26,2775,2,14,1,6,2
1662,12,0,26,2776,2,14,1,6,3
1663,12,0,26,2777,2,14,1,6,4
1664,12,0,26,2778,2,14,1,6,5
1665,12,0,26,2779,2,14,1,6,6
1666,12,0,26,2780,2,14,1,6,7
1667,12,0,26,2781,2,14,1,6,8
1668,12,0,26,2782,2,14,1,6,9
1669,12,0,26,2783,2,14,1,7,1
1670,12,0,26,2784,2,14,1,7,2
1671,12,0,26,2785,2,14,1,7,3
1672,12,0,26,2786,2,14,1,7,4
1673,12,0,26,2787,2,14,1,7,5
1674,12,0,26,2788,2,14,1,7,6
1675,12,0,26,2789,2,14,1,7,7
1676,12,0,26,2790,2,14,1,7,8
1677,12,0,26,2791,2,14,1,7,9
1678,12,0,26,2792,2,14,1,8,1
1679,12,0,26,2793,2,14,1,8,2
1680,12,0,26,2794,2,14,1,8,3
1681,12,0,26,2795,2,14,1,8,4
1682,12,0,26,2796,2,14,1,8,5
1683,12,0,26,2797,2,14,1,8,6
1684,12,0,26,2798,2,14,1,8,7
1685,12,0,26,2799,2,14,1,8,8
1686,12,0,26,2800,2,14,1,8,9
1687,12,0,26,2801,2,14,1,9,1
1688,12,0,26,2802,2,14,1,9,2
1689,12,0,26,2803,2,14,1,9,3
1690,12,0,26,2804,2,14,1,9,4
1691,12,0,26,2805,2,14,1,9,5
1692,12,0,26,2806,2,14,1,9,6
1693,12,0,26,2807,2,14,1,9,7
1694,12,0,26,2808,2,14,1,9,8
1695,12,0,26,2809,2,14,1,9,9
1696,12,0,26,2810,2,14,1,10,1
1697,12,0,26,2811,2,14,1,10,2
1698,12,0,26,2812,2,14,1,10,3
1699,12,0,26,2813,2,14,1,10,4
1700,12,0,26,2814,2,14,1,10,5
1701,12,0,26,2815,2,14,1,10,6
1702,12,0,26,2816,2,14,1,10,7
1703,12,0,26,2817,2,14,1,10,8
1704,12,0,26,2818,2,14,1,10,9
1705,12,0,28,2660,2,3,14,2,2
1706,12,0,28,2661,2,3,14,3,2
1707,12,0,28,2662,2,3,14,4,2
1708,12,0,28,2659,2,3,14,1,2
1709,12,0,28,2663,2,3,14,5,2
1710,12,0,28,2664,2,3,14,6,2
1711,12,0,28,2665,2,3,14,7,2
1712,12,0,28,2666,2,3,14,8,2
1713,12,0,28,2667,2,3,14,9,2
1714,12,0,28,2668,2,3,14,1,3
1715,12,0,28,2669,2,3,14,2,3
1716,12,0,28,2670,2,3,14,3,3
1717,12,0,28,2671,2,3,14,4,3
1718,12,0,28,2672,2,3,14,5,3
1719,12,0,28,2673,2,3,14,6,3
1720,12,0,28,2674,2,3,14,7,3
1721,12,0,28,2675,2,3,14,8,3
1722,12,0,28,2676,2,3,14,9,3
1723,12,0,28,2677,2,3,14,1,4
1724,12,0,28,2678,2,3,14,2,4
1725,12,0,28,2679,2,3,14,3,4
1726,12,0,28,2680,2,3,14,4,4
1727,12,0,28,2681,2,3,14,5,4
1728,12,0,28,2682,2,3,14,6,4
1729,12,0,28,2683,2,3,14,7,4
1730,12,0,28,2684,2,3,14,8,4
1731,12,0,28,2685,2,3,14,9,4
1732,12,0,28,2686,2,3,14,1,5
1733,12,0,28,2687,2,3,14,2,5
1734,12,0,28,2688,2,3,14,3,5
1735,12,0,28,2689,2,3,14,4,5
1736,12,0,28,2690,2,3,14,5,5
1737,12,0,28,2691,2,3,14,6,5
1738,12,0,28,2692,2,3,14,7,5
1739,12,0,28,2693,2,3,14,8,5
1740,12,0,28,2694,2,3,14,9,5
1741,12,0,28,2650,2,3,14,1,6
1742,12,0,28,2651,2,3,14,2,6
1743,12,0,28,2652,2,3,14,3,6
1744,12,0,28,2653,2,3,14,4,6
1745,12,0,28,2654,2,3,14,5,6
1746,12,0,28,2655,2,3,14,6,6
1747,12,0,28,2656,2,3,14,7,6
1748,12,0,28,2657,2,3,14,8,6
1749,12,0,28,2658,2,3,14,9,6
1750,12,0,28,2695,2,3,14,1,7
1751,12,0,28,2696,2,3,14,2,7
1752,12,0,28,2697,2,3,14,3,7
1753,12,0,28,2698,2,3,14,4,7
1754,12,0,28,2699,2,3,14,5,7
1755,12,0,28,2700,2,3,14,6,7
1756,12,0,28,2701,2,3,14,7,7
1757,12,0,28,2702,2,3,14,8,7
1758,12,0,28,2711,2,3,14,9,7
1759,12,0,28,2703,2,3,14,1,8
1760,12,0,28,2704,2,3,14,2,8
1761,12,0,28,2705,2,3,14,3,8
1762,12,0,28,2706,2,3,14,4,8
1763,12,0,28,2707,2,3,14,5,8
1764,12,0,28,2708,2,3,14,6,8
1765,12,0,28,2709,2,3,14,7,8
1766,12,0,28,2710,2,3,14,8,8
1767,12,0,28,2712,2,3,14,9,8
1768,12,0,28,2713,2,3,14,1,9
1769,12,0,28,2714,2,3,14,2,9
1770,12,0,28,2715,2,3,14,3,9
1771,12,0,28,2716,2,3,14,4,9
1772,12,0,28,2717,2,3,14,5,9
1773,12,0,28,2718,2,3,14,6,9
1774,12,0,28,2719,2,3,14,7,9
1775,12,0,28,2720,2,3,14,8,9
1776,12,0,28,2721,2,3,14,9,9
1777,12,0,28,2722,2,3,14,1,10
1778,12,0,28,2723,2,3,14,2,10
1779,12,0,28,2724,2,3,14,3,10
1780,12,0,28,2725,2,3,14,4,10
1781,12,0,28,2726,2,3,14,5,10
1782,12,0,28,2727,2,3,14,6,10
1783,12,0,28,2728,2,3,14,7,10
1784,12,0,28,2729,2,3,14,8,10
1785,12,0,28,2730,2,3,14,9,10
1786,12,0,39,2962,2,17,2,1,2
1787,12,0,39,2963,2,17,2,2,2
1788,12,0,39,2964,2,17,2,3,2
1789,12,0,39,2965,2,17,2,4,2
1790,12,0,39,2966,2,17,2,5,2
1791,12,0,39,2967,2,17,2,6,2
1792,12,0,39,2968,2,17,2,7,2
1793,12,0,39,2969,2,17,2,8,2
1794,12,0,39,2970,2,17,2,9,2
1795,12,0,39,2907,2,17,2,1,3
1796,12,0,39,2908,2,17,2,2,3
1797,12,0,39,2909,2,17,2,3,3
1798,12,0,39,2910,2,17,2,4,3
1799,12,0,39,2911,2,17,2,5,3
1800,12,0,39,2912,2,17,2,6,3
1801,12,0,39,2913,2,17,2,7,3
1802,12,0,39,2914,2,17,2,8,3
1803,12,0,39,2915,2,17,2,9,3
1804,12,0,39,2889,2,17,2,2,1
1805,12,0,39,2890,2,17,2,3,1
1806,12,0,39,2891,2,17,2,4,1
1807,12,0,39,2892,2,17,2,5,1
1808,12,0,39,2893,2,17,2,6,1
1809,12,0,39,2894,2,17,2,7,1
1810,12,0,39,2895,2,17,2,8,1
1811,12,0,39,2896,2,17,2,9,1
1812,12,0,39,2916,2,17,2,1,4
1813,12,0,39,2917,2,17,2,2,4
1814,12,0,39,2918,2,17,2,3,4
1815,12,0,39,2919,2,17,2,4,4
1816,12,0,39,2920,2,17,2,5,4
1817,12,0,39,2921,2,17,2,6,4
1818,12,0,39,2922,2,17,2,7,4
1819,12,0,39,2923,2,17,2,8,4
1820,12,0,39,2924,2,17,2,9,4
1821,12,0,39,2925,2,17,2,1,5
1822,12,0,39,2926,2,17,2,2,5
1823,12,0,39,2927,2,17,2,3,5
1824,12,0,39,2928,2,17,2,4,5
1825,12,0,39,2929,2,17,2,5,5
1826,12,0,39,2930,2,17,2,6,5
1827,12,0,39,2931,2,17,2,7,5
1828,12,0,39,2932,2,17,2,8,5
1829,12,0,39,2933,2,17,2,9,5
1830,12,0,39,2934,2,17,2,1,6
1831,12,0,39,2935,2,17,2,2,6
1832,12,0,39,2936,2,17,2,3,6
1833,12,0,39,2937,2,17,2,4,6
1834,12,0,39,2938,2,17,2,5,6
1835,12,0,39,2939,2,17,2,6,6
1836,12,0,39,2940,2,17,2,7,6
1837,12,0,39,2941,2,17,2,8,6
1838,12,0,39,2942,2,17,2,9,6
1839,12,0,39,2943,2,17,2,1,7
1840,12,0,39,2944,2,17,2,2,7
1841,12,0,39,2945,2,17,2,3,7
1842,12,0,39,2946,2,17,2,4,7
1843,12,0,39,2947,2,17,2,5,7
1844,12,0,39,2948,2,17,2,6,7
1845,12,0,39,2949,2,17,2,7,7
1846,12,0,39,2950,2,17,2,8,7
1847,12,0,39,2951,2,17,2,9,7
1848,12,0,39,2952,2,17,2,1,8
1849,12,0,39,2953,2,17,2,2,8
1850,12,0,39,2954,2,17,2,3,8
1851,12,0,39,2955,2,17,2,4,8
1852,12,0,39,2956,2,17,2,5,8
1853,12,0,39,2957,2,17,2,6,8
1854,12,0,39,2958,2,17,2,7,8
1855,12,0,39,2959,2,17,2,8,8
1856,12,0,39,2960,2,17,2,9,8
1857,5,0,39,2973,2,5,4,10,3
1858,5,0,39,2554,2,5,4,2,5
1859,5,0,39,2555,2,5,4,3,5
1860,5,0,39,2556,2,5,4,4,5
1861,5,0,39,2557,2,5,4,5,5
1862,5,0,39,2558,2,5,4,6,5
1863,5,0,39,2559,2,5,4,7,5
1864,5,0,39,2560,2,5,4,8,5
1865,5,0,39,2561,2,5,4,9,5
1866,5,0,39,2982,2,5,4,10,6
1867,5,0,39,2983,2,5,4,2,6
1868,5,0,39,2984,2,5,4,3,6
1869,5,0,39,2985,2,5,4,4,6
1870,5,0,39,2986,2,5,4,5,6
1871,5,0,39,2987,2,5,4,6,6
1872,5,0,39,2988,2,5,4,7,6
1873,5,0,39,2989,2,5,4,8,6
1874,5,0,39,2990,2,5,4,9,6
1875,5,0,39,2991,2,5,4,10,7
1876,5,0,39,2992,2,5,4,2,7
1877,5,0,39,2993,2,5,4,3,7
1878,5,0,39,2994,2,5,4,4,7
1879,5,0,39,2995,2,5,4,5,7
1880,5,0,39,2996,2,5,4,6,7
1881,5,0,39,2997,2,5,4,7,7
1882,5,0,39,2998,2,5,4,8,7
1883,5,0,39,2999,2,5,4,9,7
1884,5,0,39,3000,2,5,4,10,1
1885,5,0,39,3001,2,5,4,2,1
1886,5,0,39,3002,2,5,4,3,1
1887,5,0,39,3003,2,5,4,4,1
1888,5,0,39,3004,2,5,4,5,1
1889,5,0,39,3005,2,5,4,6,1
1890,5,0,39,3006,2,5,4,7,1
1891,5,0,39,3007,2,5,4,8,1
1892,5,0,39,3008,2,5,4,9,1
1893,5,0,39,3009,2,5,4,10,2
1894,5,0,39,3010,2,5,4,2,2
1895,5,0,39,3011,2,5,4,3,2
1896,5,0,39,3012,2,5,4,4,2
1897,5,0,39,3013,2,5,4,5,2
1898,5,0,39,3014,2,5,4,6,2
1899,5,0,39,3015,2,5,4,7,2
1900,5,0,39,3016,2,5,4,8,2
1901,5,0,39,3017,2,5,4,9,2
1902,5,0,39,3018,2,5,4,10,8
1903,5,0,39,3019,2,5,4,2,8
1904,5,0,39,3020,2,5,4,3,8
1905,5,0,39,3021,2,5,4,4,8
1906,5,0,39,3022,2,5,4,5,8
1907,5,0,39,3023,2,5,4,6,8
1908,5,0,39,3024,2,5,4,7,8
1909,5,0,39,3025,2,5,4,8,8
1910,5,0,39,3026,2,5,4,9,8
1911,5,0,39,3027,2,5,4,10,4
1912,5,0,39,3028,2,5,4,2,4
1913,5,0,39,3029,2,5,4,3,4
1914,5,0,39,3030,2,5,4,4,4
1915,5,0,39,3031,2,5,4,5,4
1916,5,0,39,3032,2,5,4,6,4
1917,5,0,39,3033,2,5,4,7,4
1918,5,0,39,3034,2,5,4,8,4
1919,5,0,39,3035,2,5,4,9,4
1920,1,1,25,1447,2,21,2,6,3
1921,0,1,24,3130,2,2,0,1,0
1922,5,1,26,3058,2,7,1,1,1
1923,3,0,28,1020,2,3,2,9,8
1924,1,0,24,3111,1,2,0,100,0
1925,1,1,24,3127,1,2,0,10,0
1926,0,1,28,3129,2,3,0,1,0
1927,5,1,25,3130,2,1,2,1,1
1928,5,1,25,3131,2,1,2,2,1
1929,5,1,25,3132,2,1,2,3,1
1930,5,1,25,3133,2,1,2,4,1
1931,5,1,25,3134,2,1,2,5,1
1932,5,1,25,3135,2,1,2,6,1
1933,5,1,25,3136,2,1,2,7,1
1934,0,1,28,3137,2,3,0,1,0
1935,5,1,25,3139,1,1,2,8,1
1936,12,1,28,3174,2,3,14,1,1
1937,12,1,28,3175,2,3,14,2,1
1938,12,1,28,3176,2,3,14,3,1
1939,12,1,28,3745,2,3,14,1,4
1940,12,1,28,3177,2,3,14,4,1
1941,12,1,28,3178,2,3,14,5,1
1942,12,1,28,3179,2,3,14,6,1
1943,12,1,28,3180,2,3,14,7,1
1944,12,1,28,3181,2,3,14,8,1
1945,12,1,28,3182,2,3,14,1,2
1946,12,1,28,3183,2,3,14,2,2
1947,12,1,28,3184,2,3,14,3,2
1948,12,1,28,3185,2,3,14,4,2
1949,12,1,28,3186,2,3,14,5,2
1950,12,1,28,3189,2,3,14,6,2
1951,12,1,28,3191,2,3,14,7,2
1952,12,1,28,3193,2,3,14,8,2
1953,12,1,28,3746,2,3,14,2,4
1954,12,1,28,3747,2,3,14,3,4
1955,12,1,28,3748,2,3,14,4,4
1956,12,1,28,3749,2,3,14,5,4
1957,12,1,28,3750,2,3,14,6,4
1958,5,1,24,3385,1,2,0,2,0
1959,5,1,25,3729,1,1,0,10,1
1960,5,1,27,2646,2,12,0,1,0
1961,5,1,27,3711,2,12,0,2,0
1962,5,1,27,3712,2,12,0,3,0
1963,5,1,27,3713,2,12,0,4,0
1964,5,1,27,3714,2,12,0,5,0
1965,5,1,27,3715,2,12,0,6,0
1966,5,1,27,3716,2,12,0,7,0
1967,5,1,28,6206,2,3,4,1,1
1968,5,1,28,3718,2,3,2,2,8
1969,5,1,28,6208,2,3,4,3,1
1970,5,1,28,3720,2,3,2,4,8
1971,5,1,28,6210,2,3,4,5,1
1972,5,1,28,6211,2,3,4,6,1
1973,5,1,28,3723,2,3,4,1,2
1974,5,1,28,3724,2,3,2,2,4
1975,5,1,28,3725,2,3,4,3,2
1976,5,1,28,3726,2,3,2,4,4
1977,5,1,28,3727,2,3,4,5,2
1978,5,1,28,3728,2,3,4,6,2
1979,5,1,25,3730,1,1,2,1,2
