"ID","spell4Id","telegraphDamageId"
18367,58512,724
18368,58512,1767
18369,58512,1768
18373,58540,8594
18374,58541,8598
18375,58543,8599
18377,42610,3523
18378,50159,168
18379,50160,168
18380,50161,168
18381,50162,168
18384,58546,8610
18385,58546,8611
18392,50163,168
18393,50164,168
18394,50165,168
18396,50167,168
18397,58547,8600
18398,58547,8601
18410,58552,8623
18411,58561,8624
18412,58562,8625
18414,58563,8626
18415,58557,8627
18416,58566,8628
18417,58567,8628
18418,58572,8629
18428,48040,168
18429,48044,168
18430,48045,168
18431,48046,168
18432,48047,168
18433,48048,168
18434,48049,168
18435,48050,168
18436,48053,168
18437,48055,168
18438,48056,168
18439,48057,168
18440,48058,168
18441,48060,168
18442,48062,168
18443,48063,168
18444,48065,168
18445,48066,168
18446,48067,168
18447,48068,168
18448,48069,168
18449,48070,168
18450,48071,168
18451,48072,168
18452,58590,8631
18453,58588,8627
18455,48205,168
18456,58591,168
18460,58593,8606
18462,58593,8609
18464,58594,168
18465,58595,168
18466,58596,168
18467,58597,168
18468,58598,168
18469,58599,168
18470,58600,168
18471,58601,168
18472,58548,8605
18473,58548,8608
18474,58603,8618
18475,58603,8619
18476,58603,8620
18477,58603,8621
18478,58603,8622
18483,41699,2720
18484,41700,2720
18485,41701,2720
18487,41105,8634
18488,58587,8635
18489,58587,8636
18490,31757,8637
18491,57691,8435
18492,58608,8636
18493,58608,8638
18494,58609,8636
18495,58609,8640
18497,57665,8642
18498,57665,8643
18499,57665,8644
18500,57665,8435
18503,58621,8646
18505,58621,8648
18506,58621,8649
18507,58621,8650
18508,58621,8651
18509,58621,8652
18510,58612,8653
18511,58626,8654
18512,58621,8655
18520,58639,7761
18522,58633,8657
18523,58634,8658
18524,58610,8635
18525,58610,8638
18526,58610,8640
18527,58641,8656
18528,58623,8659
18529,58622,8659
18530,57849,8660
18531,58393,8660
18532,58402,8544
18533,58403,8661
18534,58558,8662
18535,58589,8662
18537,58616,8665
18538,58616,8666
18539,58617,8667
18540,58618,8668
18541,58650,8669
18542,58659,8670
18543,58659,8671
18544,58659,8672
18545,58659,8673
18546,58659,8674
18547,58665,8675
18548,58666,5549
18549,58663,5549
18550,58662,5550
18551,58669,8677
18552,58669,8678
18553,58669,8679
18554,58669,8680
18555,58669,8681
18556,58672,8682
18557,58672,8683
18558,58672,8684
18559,58672,8685
18560,58672,8686
18561,58672,8687
18562,58672,8688
18563,58672,8689
18564,58672,8690
18565,58672,8691
18566,58672,8692
18567,58672,8693
18568,58672,8694
18569,58670,8695
18570,58670,8696
18571,58670,8697
18572,58670,8698
18573,58670,8699
18574,58670,8700
18575,58670,8701
18576,58670,8702
18577,58670,8703
18581,53202,2568
18582,53202,2569
18583,53202,2570
18584,53207,2568
18585,53207,2569
18586,53207,2570
18587,53208,2568
18588,53208,2569
18589,53208,2570
18590,53203,2568
18591,53203,2569
18592,53203,2570
18593,53210,2568
18594,53210,2569
18595,53210,2570
18596,53211,2568
18597,53211,2569
18598,53211,2570
18599,53204,2568
18600,53204,2569
18601,53204,2570
18602,53212,2568
18603,53212,2569
18604,53212,2570
18605,53213,2568
18606,53213,2569
18607,53213,2570
18608,53205,2568
18609,53205,2569
18610,53205,2570
18611,53214,2568
18612,53214,2569
18613,53214,2570
18614,53215,2568
18615,53215,2569
18616,53215,2570
18617,58671,8706
18618,58671,8707
18619,58671,8708
18620,58671,8709
18621,58671,8710
18622,58671,8711
18623,58671,8712
18624,58671,8713
18625,58671,8714
18626,58671,8715
18627,58671,8716
18628,58671,8717
18629,58671,8718
18632,58707,8719
18633,58713,8721
18641,58711,8729
18642,58711,8730
18643,58711,8731
18644,58710,8720
18645,47319,8732
18649,58729,8735
18650,58728,8736
18651,58728,8737
18652,58728,8738
18654,58730,8740
18655,58731,8741
18656,58731,8742
18657,58731,8743
18658,58731,8744
18659,58731,8745
18660,58731,8746
18661,58731,8747
18662,58731,8748
18663,58731,8749
18664,58731,8750
18665,58731,8751
18666,58731,8752
18667,58731,8753
18668,58731,8754
18669,58731,8755
18670,58731,8756
18671,58731,8757
18672,58731,8758
18673,58731,8759
18674,58731,8760
18675,58731,8761
18676,58731,8762
18677,58731,8763
18678,58731,8764
18680,58739,8739
18681,58742,8739
18682,58743,8739
18684,58731,8767
18685,49239,2061
18686,49239,2044
18687,49240,2061
18688,49240,2044
18689,49241,2061
18690,49241,2044
18691,49232,2061
18692,49232,2044
18693,49231,2061
18694,49231,2044
18695,49230,2061
18696,49230,2044
18698,49645,2055
18699,49645,2056
18700,49646,2055
18701,49646,2056
18702,49647,2055
18703,49647,2056
18704,49654,2055
18705,49654,2056
18706,49655,2055
18707,49655,2056
18708,49656,2055
18709,49656,2056
18712,58753,4336
18723,52512,8772
18724,58764,8773
18726,58752,8774
18727,58768,8719
18728,58766,8775
18729,58771,8776
18730,58771,8777
18731,58771,8778
18732,58771,8779
18733,58771,8780
18734,58772,8781
18735,58776,8773
18737,58777,8782
18742,58815,8784
18743,58815,8785
18744,58815,8786
18745,58815,8787
18746,58815,8788
18747,58812,8789
18748,58813,8789
18750,33009,8790
18752,54362,8790
18753,54363,8790
18754,54364,8790
18755,54365,8790
18756,54366,8790
18757,54367,8790
18758,54368,8790
18759,54369,8790
18773,58817,5485
18774,58819,5486
18776,44303,8793
18777,44303,8794
18778,44303,8795
18779,44303,8796
18780,44303,8797
18781,44303,8798
18782,44303,8799
18783,44303,8800
18784,44303,8801
18785,44303,8802
18786,44303,8803
18787,44303,8804
18788,44303,8805
18789,44303,8806
18790,44303,8807
18791,44303,8808
18794,58822,8810
18795,58827,8811
18797,58829,8813
18798,58830,8815
18799,58830,8816
18800,58831,8812
18807,53589,8817
18808,53590,8817
18809,53591,8817
18810,53592,8817
18811,53593,8817
18812,58826,8818
18813,47351,8819
18814,58832,2462
18815,58825,8820
18816,58841,3063
18817,58837,8821
18818,58848,8823
18819,58837,8822
18820,58854,8815
18821,58854,8816
18822,58855,8824
18823,58855,8825
18824,58855,8826
18825,58855,8827
18826,58855,8828
18827,58855,8829
18832,47853,5378
18833,47853,5379
18834,47853,5380
18835,47853,5381
18836,47853,5382
18837,47853,5383
18838,47853,5384
18839,47853,5385
18840,47853,5386
18841,47853,5387
18843,47853,5348
18844,58863,8833
18845,58858,8830
18846,58858,8831
18847,58858,8832
18852,58862,8838
18853,58862,8839
18854,58862,8840
18855,58862,8841
18856,58862,8842
18857,58867,8837
18860,58775,8845
18861,58775,8846
18873,58868,2789
18874,28450,8855
18876,34750,2892
18877,34750,3099
18878,58871,8858
18879,58872,8859
18880,58744,8765
18881,58746,8766
18883,58740,8860
18885,58900,8769
18886,58948,8862
18887,58948,8863
18891,58859,8864
18893,58859,8865
18894,58859,8866
18895,58859,8867
18898,47805,2933
18900,41496,2889
18903,42338,2462
18904,42352,2888
18905,42352,2889
18907,58986,8868
18912,59080,723
18916,59218,8873
18922,46817,8879
18923,46817,8880
18924,46817,8881
18925,46817,8882
18926,46817,8883
18927,46817,8884
18932,59216,4931
18933,59216,76
18934,59216,77
18935,59216,78
18936,59216,79
18937,59216,80
18939,59216,4917
18940,59216,4918
18941,59216,4919
18942,59216,4920
18943,59216,4922
18944,59219,8878
18945,59225,8885
18946,59229,136
18947,59230,136
18948,59231,136
18949,59232,136
18950,59233,136
18951,59234,136
18952,59235,136
18953,59236,136
18954,59237,136
18955,59238,136
18956,59239,136
18957,59240,136
18958,59241,136
18959,59242,136
18960,59243,136
18961,59244,136
18962,59245,193
18963,59246,193
18964,59247,193
18965,59248,193
18966,59249,193
18967,59250,193
18968,59251,193
18969,59252,193
18970,59253,193
18971,59254,193
18972,59255,193
18973,59256,193
18974,59257,193
18975,59258,193
18976,59259,193
18977,59260,193
18980,59354,2102
18982,59355,2102
18984,59356,2102
18986,59358,2102
18988,59359,2102
18990,59360,2102
18992,59361,2102
18994,59362,2102
19012,59405,8887
19013,59397,8888
19015,41416,1082
19016,42241,2936
19018,59463,8888
19026,59466,2188
19027,59467,2188
19028,59468,2188
19029,59469,2188
19030,59470,2188
19031,59471,2188
19032,59472,2188
19033,59473,2188
19034,59482,2189
19035,59484,2189
19036,59485,2189
19037,59486,2189
19038,59487,2189
19039,59488,2189
19040,59489,2189
19041,59490,2189
19060,59524,2394
19061,58948,8891
19062,58948,8892
19063,58948,8893
19064,59527,1958
19066,59528,1958
19068,59529,1958
19070,59530,1958
19072,59531,1958
19074,59532,1958
19076,59533,1958
19078,59534,1958
19080,59560,2123
19081,59561,2123
19082,59562,2123
19083,59563,2123
19084,59564,2123
19085,59565,2123
19086,59566,2123
19087,59567,2123
19088,59552,2122
19089,59552,2596
19090,59553,2122
19091,59553,2596
19092,59554,2122
19093,59554,2596
19094,59555,2122
19095,59555,2596
19096,59556,2122
19097,59556,2596
19098,59557,2122
19099,59557,2596
19100,59558,2122
19101,59558,2596
19102,59559,2122
19103,59559,2596
19104,50304,8894
19122,59582,2237
19123,59582,2238
19124,59582,2604
19125,59583,2237
19126,59583,2238
19127,59583,2604
19128,59584,2237
19129,59584,2238
19130,59584,2604
19131,59585,2237
19132,59585,2238
19133,59585,2604
19134,59586,2237
19135,59586,2238
19136,59586,2604
19137,59587,2237
19138,59587,2238
19139,59587,2604
19140,59588,2237
19141,59588,2238
19142,59588,2604
19143,59589,2237
19144,59589,2238
19145,59589,2604
19146,56963,8332
19147,59523,4859
19148,59523,4860
19167,59632,8897
19184,59707,8898
19186,59720,8900
19187,59711,2074
19188,59711,2075
19189,59712,2074
19190,59712,2075
19191,59713,2074
19192,59713,2075
19193,59714,2074
19194,59714,2075
19195,59715,2074
19196,59715,2075
19197,59716,2074
19198,59716,2075
19199,59717,2074
19200,59717,2075
19201,59718,2074
19202,59718,2075
19204,59755,8901
19205,59723,8902
19206,59759,923
19207,59759,4117
19208,59759,4118
19209,59759,4119
19210,59759,4120
19211,59709,8899
19228,59764,8903
19230,57195,8905
19231,57195,8906
19232,57195,8907
19233,58857,8904
19234,59725,2018
19235,59726,2018
19236,59727,2018
19237,59728,2018
19238,59729,2018
19239,59730,2018
19240,59731,2018
19243,59732,2018
19282,51428,137
19283,51428,204
19284,51429,137
19285,51429,204
19286,51430,137
19287,51430,204
19288,51431,137
19289,51431,204
19290,59779,8908
19291,59779,8909
19292,51432,137
19293,51432,204
19294,51433,137
19295,51433,204
19296,51434,137
19297,51434,204
19298,57635,8904
19299,51435,137
19300,51435,204
19301,51437,137
19302,51437,204
19303,51438,137
19304,51438,204
19305,51439,137
19306,51439,204
19307,51440,137
19308,51440,204
19309,51441,137
19310,51441,204
19311,51442,137
19312,51442,204
19313,51443,137
19314,51443,204
19315,51444,137
19316,51444,204
19317,51446,137
19318,51446,204
19319,51447,137
19320,51447,204
19321,51448,137
19322,51448,204
19323,51449,137
19324,51449,204
19325,51450,137
19326,51450,204
19327,51451,137
19328,51451,204
19329,51452,137
19330,51452,204
19331,51453,137
19332,51453,204
19333,51455,137
19334,51455,204
19335,51456,137
19336,51456,204
19337,51457,137
19338,51457,204
19339,51458,137
19340,51458,204
19341,51459,137
19342,51459,204
19343,51460,137
19344,51460,204
19345,51461,137
19346,51461,204
19347,51462,137
19348,51462,204
19351,39371,8910
19352,39371,8911
19353,59782,8910
19354,59782,8911
19355,59783,8910
19356,59783,8911
19357,59784,8910
19358,59784,8911
19359,59785,8910
19360,59785,8911
19361,59786,8910
19362,59786,8911
19363,59787,8910
19364,59787,8911
19365,59788,8910
19366,59788,8911
19367,59789,8910
19368,59789,8911
19369,59761,8904
19370,35985,8912
19371,59814,8908
19372,59814,8909
19373,59815,8908
19374,59815,8909
19375,54619,8913
19376,54619,8914
19377,59806,2888
19378,59806,2889
19379,59807,2888
19380,59807,2889
19381,59808,2888
19382,59808,2889
19383,59809,2888
19384,59809,2889
19385,59810,2888
19386,59810,2889
19387,59811,2888
19388,59811,2889
19389,59812,2888
19390,59812,2889
19391,59813,2888
19392,59813,2889
19393,30831,8915
19394,59816,2892
19395,59816,3099
19396,59817,2892
19397,59817,3099
19398,59818,2892
19399,59818,3099
19400,59819,2892
19401,59819,3099
19402,59820,2892
19403,59820,3099
19404,59824,2174
19405,59824,2175
19406,59821,2892
19407,59821,3099
19408,59825,2174
19409,59825,2175
19410,59822,2892
19411,59822,3099
19412,59826,2174
19413,59826,2175
19414,59823,2892
19415,59823,3099
19416,59827,2174
19417,59827,2175
19418,59828,2174
19419,59828,2175
19420,59830,2174
19421,59830,2175
19422,59831,2174
19423,59831,2175
19424,59841,8632
19425,59841,8633
19426,59832,2174
19427,59832,2175
19428,59845,8632
19429,59845,8633
19430,59846,8632
19431,59846,8633
19432,59847,2936
19433,59848,2936
19434,59849,2936
19435,59850,2936
19436,59851,2936
19437,59852,2936
19438,59853,2936
19439,59854,2936
19440,31517,1477
19441,59858,2243
19442,59858,2244
19443,59859,2243
19444,59859,2244
19445,59860,2243
19446,59860,2244
19447,59861,2243
19448,59861,2244
19449,59862,2243
19450,59862,2244
19451,59863,2243
19452,59863,2244
19453,59864,2243
19454,59864,2244
19455,59865,2243
19456,59865,2244
19457,59889,1658
19458,59866,2244
19459,59866,2260
19460,59867,2244
19461,59867,2260
19462,59868,2244
19463,59868,2260
19464,59869,2244
19465,59869,2260
19466,59870,2244
19467,59870,2260
19468,59871,2244
19469,59871,2260
19470,59872,2244
19471,59872,2260
19472,59873,2244
19473,59873,2260
19474,59874,2244
19475,59874,2261
19476,59875,2244
19477,59875,2260
19478,59876,2244
19479,59876,2261
19480,59877,2244
19481,59877,2261
19482,59878,2244
19483,59878,2261
19484,59879,2244
19485,59879,2261
19486,59880,2244
19487,59880,2261
19488,59881,2244
19489,59881,2261
19490,59908,3059
19491,59909,3059
19492,59910,3059
19496,59912,1961
19497,59912,1962
19498,59913,1961
19499,59913,1962
19500,59914,1961
19501,59914,1962
19502,59915,1961
19503,59915,1962
19504,59916,1961
19505,59916,1962
19506,59917,1961
19507,59917,1962
19508,59918,1961
19509,59918,1962
19510,59920,1961
19511,59920,1962
19513,59934,2071
19514,59935,2071
19515,59936,2071
19516,59937,2071
19517,59938,2071
19518,59939,2071
19519,59940,2071
19520,59941,2071
19521,59942,2077
19524,59943,2077
19527,59944,2077
19530,59945,2077
19533,59946,2077
19536,59947,2077
19539,59948,2077
19542,59949,2077
19545,59950,2080
19548,59951,2080
19551,59952,2080
19554,59953,2080
19558,59954,2080
19561,59955,2080
19564,59956,2080
19567,59957,2080
19570,59960,2176
19571,59961,2176
19572,59962,2176
19573,59963,2176
19574,59964,2176
19575,59965,2176
19576,59966,2176
19577,59967,2176
19578,59968,2607
19579,59969,2607
19580,59970,2607
19581,59971,2607
19582,59972,2607
19583,59973,2607
19584,59974,2607
19585,59975,2607
19586,59976,2462
19587,59977,2462
19588,59978,2462
19589,59979,2462
19590,59982,2462
19591,59983,2462
19592,59984,2462
19593,59985,2462
19595,59986,2789
19597,59987,2789
19599,59988,2789
19601,59989,2789
19603,59990,2789
19605,59991,2789
19607,59992,2789
19609,59993,2789
19610,60003,1657
19611,60004,1657
19612,60005,1657
19613,60006,1657
19614,60007,1657
19615,60008,1657
19616,60009,1657
19617,60010,1657
19618,60011,1659
19619,60012,1659
19620,60013,1659
19621,60014,1659
19622,60015,1659
19623,60016,1659
19624,60017,1659
19625,60018,1659
19626,60027,1963
19627,60027,1964
19628,60028,1963
19629,60028,1964
19630,60029,1963
19631,60029,1964
19632,60030,1963
19633,60030,1964
19634,60031,1963
19635,60031,1964
19636,60032,1963
19637,60032,1964
19638,60034,1963
19639,60034,1964
19640,60035,1963
19641,60035,1964
19681,60041,2829
19682,60041,2830
19683,60041,2831
19684,60041,2832
19685,60043,2829
19686,60043,2830
19687,60043,2831
19688,60043,2832
19689,60045,2829
19690,60045,2830
19691,60045,2831
19692,60045,2832
19693,60048,2829
19694,60048,2830
19695,60048,2831
19696,60048,2832
19697,60072,2829
19698,60072,2830
19699,60072,2831
19700,60072,2832
19701,60073,2829
19702,60073,2830
19703,60073,2831
19704,60073,2832
19705,60074,2829
19706,60074,2830
19707,60074,2831
19708,60074,2832
19709,60049,2829
19710,60049,2830
19711,60049,2831
19712,60049,2832
19713,60050,2829
19714,60050,2830
19715,60050,2831
19716,60050,2832
19717,60052,2829
19718,60052,2830
19719,60052,2831
19720,60052,2832
19721,60054,2829
19722,60054,2830
19723,60054,2831
19724,60054,2832
19725,60076,2829
19726,60076,2830
19727,60076,2831
19728,60076,2832
19729,60077,2829
19730,60077,2830
19731,60077,2831
19732,60077,2832
19733,60078,2829
19734,60078,2830
19735,60078,2831
19736,60078,2832
19737,60055,2829
19738,60055,2830
19739,60055,2831
19740,60055,2832
19741,60057,2829
19742,60057,2830
19743,60057,2831
19744,60057,2832
19745,60059,2829
19746,60059,2830
19747,60059,2831
19748,60059,2832
19749,60061,2829
19750,60061,2830
19751,60061,2831
19752,60061,2832
19753,60080,2829
19754,60080,2830
19755,60080,2831
19756,60080,2832
19757,60081,2829
19758,60081,2830
19759,60081,2831
19760,60081,2832
19761,60082,2829
19762,60082,2830
19763,60082,2831
19764,60082,2832
19765,60026,8920
19766,60026,8921
19773,60071,8928
19774,60071,8929
19775,60075,8922
19776,60075,8923
19777,60075,8924
19778,60075,8925
19779,60075,8926
19780,60075,8927
19781,60075,8928
19782,60075,8929
19783,60079,8922
19784,60079,8923
19785,60079,8924
19786,60079,8925
19787,60079,8926
19788,60079,8927
19789,60079,8928
19790,60079,8929
19791,60083,8922
19792,60083,8923
19793,60083,8924
19794,60083,8925
19795,60083,8926
19796,60083,8927
19797,60083,8928
19798,60083,8929
19800,60086,3017
19801,60086,3018
19802,60086,3025
19803,60086,3037
19804,60086,3038
19805,60086,3042
19806,60087,3017
19807,60087,3018
19808,60087,3025
19809,60087,3037
19810,60087,3038
19811,60087,3042
19812,60088,3017
19813,60088,3018
19814,60088,3025
19815,60088,3037
19816,60088,3038
19817,60088,3042
19818,60089,3017
19819,60089,3018
19820,60089,3025
19821,60089,8930
19822,60089,3037
19823,60089,3038
19824,60089,3042
19825,60089,8931
19826,60090,3017
19827,60090,3018
19828,60090,3025
19829,60090,8930
19830,60090,3037
19831,60090,3038
19832,60090,3042
19833,60090,8931
19834,60091,3017
19835,60091,3018
19836,60091,3025
19837,60091,8930
19838,60091,3037
19839,60091,3038
19840,60091,3042
19841,60091,8931
19842,60092,3017
19843,60092,3018
19844,60092,3025
19845,60092,8930
19846,60092,3037
19847,60092,3038
19848,60092,3042
19849,60092,8931
19850,60093,3017
19851,60093,3018
19852,60093,3025
19853,60093,8930
19854,60093,3037
19855,60093,3038
19856,60093,3042
19857,60093,8931
19858,60096,2859
19859,60096,2989
19860,60096,2991
19863,60097,2859
19864,60097,2989
19865,60097,2991
19868,60098,2859
19869,60098,2989
19870,60098,2991
19873,60099,2859
19874,60099,2989
19875,60099,2991
19878,60100,2859
19879,60100,2989
19880,60100,2991
19883,60101,2859
19884,60101,2989
19885,60101,2991
19888,60102,2859
19889,60102,2989
19890,60102,2991
19893,60103,2859
19894,60103,2989
19895,60103,2991
19898,60104,2996
19899,60104,2997
19900,60104,2998
19901,60105,2996
19902,60105,2997
19903,60105,2998
19904,60106,2996
19905,60106,2997
19906,60106,2998
19907,60107,2996
19908,60107,2997
19909,60107,2998
19910,60108,2996
19911,60108,2997
19912,60108,2998
19913,60109,2996
19914,60109,2997
19915,60109,2998
19916,60110,2996
19917,60110,2997
19918,60110,2998
19919,60111,2996
19920,60111,2997
19921,60111,2998
19922,60112,3063
19923,60113,3063
19924,60114,3063
19925,60115,3063
19926,60116,3063
19927,60117,3063
19928,60118,3063
19929,60119,3063
19930,60122,1954
19932,60123,1954
19934,60124,1954
19936,60125,1954
19938,60126,1954
19940,60127,1954
19942,60128,1954
19944,60129,1954
19946,52040,2933
19948,52041,2933
19950,52042,2933
19952,52043,2933
19954,52044,2933
19956,52045,2933
19958,52047,2933
19960,52048,2933
19962,40409,3358
19963,52066,3358
19964,52068,3358
19965,52070,3358
19966,52071,3358
19967,52072,3358
19968,52073,3358
19969,52074,3358
19970,52075,3358
19979,60186,1956
19980,60186,1957
19981,60187,1956
19982,60187,1957
19983,60188,1956
19984,60188,1957
19985,60189,1956
19986,60189,1957
19987,60190,1956
19988,60190,1957
19989,60191,1956
19990,60191,1957
19991,60192,1956
19992,60192,1957
19993,60193,1956
19994,60193,1957
19995,60194,1956
19996,60194,1957
19997,60195,1956
19998,60195,1957
19999,60196,1956
20000,60196,1957
20001,60197,1956
20002,60197,1957
20003,60198,1956
20004,60198,1957
20005,60199,1956
20006,60199,1957
20007,60200,1956
20008,60200,1957
20009,60201,1956
20010,60201,1957
20011,60202,1956
20012,60202,1957
20013,60203,1956
20014,60203,1957
20015,60204,1956
20016,60204,1957
20017,60205,1956
20018,60205,1957
20019,60206,1956
20020,60206,1957
20021,60207,1956
20022,60207,1957
20023,60208,1956
20024,60208,1957
20025,60209,1956
20026,60209,1957
20027,60264,2091
20028,60265,2091
20029,60266,2091
20030,60267,2091
20031,60268,2091
20032,60269,2091
20033,60270,2091
20034,60271,2091
20035,60248,2088
20036,60249,2088
20037,60250,2088
20038,60251,2088
20039,60252,2088
20040,60253,2088
20041,60254,2088
20042,60255,2088
20043,60240,2087
20044,60240,2595
20045,60241,2087
20046,60241,2595
20047,60242,2087
20048,60242,2595
20049,60243,2087
20050,60243,2595
20051,60244,2087
20052,60244,2595
20053,60245,2087
20054,60245,2595
20055,60246,2087
20056,60246,2595
20057,60247,2087
20058,60247,2595
20059,60272,523
20060,60272,4781
20061,60273,523
20062,60273,4781
20063,60274,523
20064,60274,4781
20065,60275,523
20066,60275,4781
20067,60278,523
20068,60278,4781
20069,60279,523
20070,60279,4781
20071,60294,523
20072,60294,4781
20073,60297,523
20074,60297,4781
20075,60314,2343
20076,60315,2343
20077,60316,2343
20078,60317,2343
20079,60318,2343
20080,60319,2343
20081,60320,2343
20082,60321,2343
20083,60322,2343
20084,60323,2343
20085,60324,2343
20086,60325,2343
20087,60326,2343
20088,60327,2343
20089,60328,2343
20090,60329,2343
20107,57872,8932
20109,0,8934
20110,60350,2212
20111,60350,2213
20112,60350,2605
20113,60351,2212
20114,60351,2213
20115,60351,2605
20116,60366,8934
20117,60352,2212
20118,60352,2213
20119,60352,2605
20120,60353,2212
20121,60353,2213
20122,60353,2605
20123,60354,2212
20124,60354,2213
20125,60354,2605
20126,60355,2212
20127,60355,2213
20128,60355,2605
20129,60356,2212
20130,60356,2213
20131,60356,2605
20132,60357,2212
20133,60357,2213
20134,60357,2605
20135,60334,2833
20136,60335,2833
20137,60336,2833
20138,60337,2833
20139,60342,2833
20140,60344,2833
20141,60345,2833
20142,60346,2833
20143,60368,2826
20144,60368,2825
20145,60369,2826
20146,60369,2825
20147,60370,2826
20148,60370,2825
20149,60371,2826
20150,60371,2825
20151,60372,2826
20152,60372,2825
20153,60373,2826
20154,60373,2825
20155,60375,2826
20156,60375,2825
20157,60376,2826
20158,60376,2825
20159,51979,2888
20160,51979,2889
20161,51980,2888
20162,51980,2889
20163,51981,2888
20164,51981,2889
20165,51982,2888
20166,51982,2889
20167,51983,2888
20168,51983,2889
20169,51984,2888
20170,51984,2889
20171,51988,2888
20172,51988,2889
20173,51989,2888
20174,51989,2889
20175,0,8900
20176,60399,8900
20177,60401,1082
20178,60402,1082
20179,60403,1082
20180,60404,1082
20181,60405,1082
20182,60406,1082
20183,60407,1082
20184,60408,1082
20193,55046,2900
20199,60438,2897
20200,60439,2897
20201,60440,2897
20202,60441,2897
20203,60441,2838
20204,60454,2899
20205,60455,2899
20206,60456,2899
20207,60457,2899
20208,60458,2899
20209,60459,2899
20210,60460,2899
20211,60461,2899
20212,60462,2900
20213,60463,2900
20214,60464,2900
20215,60465,2900
20216,60466,2900
20217,60467,2900
20218,60468,2900
20219,60469,2900
20243,56774,8220
20245,60518,8939
20246,60503,2462
20247,60504,2462
20248,60505,2462
20249,60506,2462
20250,60507,2462
20251,60508,2462
20252,60509,2462
20253,60510,2462
20254,60519,3578
20255,60519,3579
20256,60520,3578
20257,60520,3579
20258,60521,3578
20259,60521,3579
20260,60522,3578
20261,60522,3579
20262,60523,3578
20263,60523,3579
20264,60524,3578
20265,60524,3579
20266,60525,3578
20267,60525,3579
20268,60526,3578
20269,60526,3579
20270,60551,5691
20271,60552,5691
20272,60553,5691
20273,60554,5691
20274,60555,5691
20275,60556,5691
20276,60557,5691
20277,60558,5691
20278,59765,8904
20279,60515,8904
20280,60602,8940
20282,49558,2057
20283,49558,2058
20284,49560,2057
20285,49560,2058
20286,49561,2057
20287,49561,2058
20288,49562,2057
20289,49562,2058
20290,49563,2057
20291,49563,2058
20292,49564,2057
20293,49564,2058
20294,49565,2057
20295,49565,2058
20296,49566,2057
20297,49566,2058
20298,53286,2057
20299,53286,2058
20300,53287,2057
20301,53287,2058
20302,53288,2057
20303,53288,2058
20304,53289,2057
20305,53289,2058
20306,53290,2057
20307,53290,2058
20308,53291,2057
20309,53291,2058
20310,53292,2057
20311,53292,2058
20312,53293,2057
20313,53293,2058
20314,53294,2057
20315,53294,2058
20316,39379,2058
20317,49568,2058
20318,49569,2058
20319,49570,2058
20320,49571,2058
20321,49572,2058
20322,49573,2058
20323,49574,2058
20324,49575,2058
20325,53297,2058
20326,53298,2058
20327,53299,2058
20328,53300,2058
20329,53301,2058
20330,53302,2058
20331,53303,2058
20332,53304,2058
20333,53305,2058
20335,60618,8942
20337,60628,8943
20341,46265,8944
20342,32759,8945
20343,32771,8945
20344,32772,8945
20345,54713,8946
20347,57743,8952
20365,0,8933
20367,60653,8957
20368,0,1913
20370,42764,8958
20372,42778,8959
20373,60682,2064
20374,0,2228
20375,60684,2228
20377,59458,8961
20381,60707,8969
20388,60712,8969
20389,60713,8960
20390,60714,8963
20391,60715,8964
20392,60716,8965
20393,60717,8966
20394,60719,8970
20395,60720,8971
20396,60721,8972
20397,60722,8973
20398,60723,8974
20399,60725,1913
20400,60725,8975
20401,60727,8976
20402,60731,8042
20403,0,8274
20405,58501,723
20406,57645,1240
20407,57646,1240
20408,57647,1240
20409,57648,1240
20410,57651,1240
20411,57652,1240
20412,57653,1240
20413,57654,1240
20414,58982,8978
20415,58983,8978
20417,60739,8979
20418,60732,8274
20419,59019,8978
20420,59020,8978
20421,59021,8978
20429,60776,8980
20430,60776,8981
20431,60776,8982
20432,60776,8983
20433,60776,8984
20437,58930,8978
20438,58931,8978
20440,60776,8985
20441,39993,8986
20443,38786,1853
20450,60835,8991
20451,60835,8992
20452,60835,8993
20453,60835,8994
20457,47328,8996
20458,60837,8996
20459,60437,8935
20460,60437,8936
20461,60437,8937
20462,60437,8956
20463,59079,8997
20464,59081,8997
20468,59084,8998
20469,59085,8998
20470,59086,8998
20471,58978,966
20472,35234,9001
20473,35234,9000
20474,60873,9002
20475,60623,9003
20476,57210,9005
20477,60623,9004
20478,60623,9006
20479,60623,9007
20480,60623,9008
20481,60883,8997
20482,33393,9009
20494,47277,9010
20495,60904,5107
20496,60904,9010
20500,60892,9013
20501,52762,7276
20502,52762,7277
20503,52762,7278
20504,52762,7279
20505,52762,7280
20506,52762,7281
20507,52762,7282
20508,52762,7283
20509,52762,7594
20510,56602,9011
20511,56602,8157
20512,60893,9014
20514,58912,966
20522,60923,9018
20523,60923,9019
20524,33393,9020
20525,60962,9022
20526,60964,9021
20527,60962,9023
20528,60965,9024
20529,60966,9025
20530,60967,9026
20531,0,9027
20532,60968,9027
20533,60971,9028
20535,58549,9029
20537,59121,9031
20538,61014,9032
20539,61014,9033
20540,61014,9034
20541,61014,9035
20542,59122,9031
20543,52023,4080
20544,52022,4080
20545,52021,4080
20546,44641,4080
20549,60950,1427
20550,42050,2407
20561,61063,3647
20563,61064,3647
20565,61065,3647
20567,61066,3647
20569,61067,3647
20571,61068,3647
