"ID","localizedTextIdMessage","delay","flags","creatureId","worldId","worldZoneId","minLevel","maxLevel","quest00","quest01","quest02","state00","state01","state02","factionId","classId","raceId","factionIdReputation","reputationMin","reputationMax","questIdDelivered","prerequisiteId","displayDuration","communicatorMessagesIdNext","communicatorPortraitPlacementEnum","communicatorOverlayEnum","communicatorBackgroundEnum"
4888,448435,50,3,48618,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4889,448438,50,3,48618,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4890,448441,50,3,48618,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4891,448444,50,3,48618,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4892,448590,250,1,49703,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,4893,0,0,1
4893,448591,1000,1,49703,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,4894,0,0,0
4894,448593,1000,1,49703,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,4895,0,0,0
4895,448597,1000,1,49703,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,4896,0,0,0
4896,448599,1000,1,49703,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0
4897,448657,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4898,449830,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,448660,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4900,448664,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4901,448665,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4902,448937,250,1,49740,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,4903,1,0,1
4903,448942,1000,1,49740,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,4904,1,0,0
4904,448943,1000,1,49740,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,4905,1,0,0
4905,448946,1000,1,49740,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,4906,1,0,0
4906,448950,1000,1,49740,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,1,0,0
4907,448954,0,0,37872,0,0,0,0,7899,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908,448955,0,0,40057,0,0,0,0,8043,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,449827,1,0,26071,0,0,0,0,5959,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,449939,0,1,48900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0
4911,449955,5000,1,48900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0
4912,449958,10000,1,48900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0
4913,450007,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,450008,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,450013,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,450029,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,450030,5000,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,450053,6000,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,450068,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4920,450076,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921,450321,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4922,450323,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4923,450327,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4924,450332,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4925,450334,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4926,450229,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,450277,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,450279,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,450290,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930,450293,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931,0,0,0,34679,0,1852,0,0,0,0,0,0,0,0,167,0,0,0,0,0,7178,0,0,0,0,0,0
4932,450297,0,1,49722,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,0,0,0,34679,0,1852,0,0,0,0,0,0,0,0,167,0,0,0,0,0,7179,0,0,0,0,0,0
4934,0,0,0,34746,0,1852,0,0,0,0,0,0,0,0,166,0,0,0,0,0,7175,0,0,0,0,0,0
4935,450338,0,1,48900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,1,0
4936,450340,0,1,48900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,1,0
4943,451085,4500,0,32861,0,1678,0,0,6994,0,0,7,0,0,0,0,0,0,0,0,0,23542,6000,7818,0,0,2
4944,451169,0,1,49195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4945,451181,0,1,49195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4946,451184,0,1,49195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4947,451186,0,1,49195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4948,451191,0,1,49195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4949,451215,0,1,49195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4950,451216,0,1,49195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4951,451219,0,1,49195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4952,451819,0,3,48945,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9000,0,1,1,1
4953,451820,0,3,48950,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9000,0,1,1,2
4954,451875,0,1,40921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,2,0
4955,451876,0,1,40921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,2,0
4956,451877,0,1,40921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,0
4957,451878,0,1,40921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
4958,452314,0,1,41338,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,8132,0,0,0,0,0,0
4959,452416,0,0,37927,0,0,0,0,7907,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,452537,0,3,49224,0,2608,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,1
4961,452538,0,3,49220,0,2608,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,2
4963,453794,0,1,49595,0,2664,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,20560,0,0,0,0,0
4973,454656,50,3,48618,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4974,454774,50,3,48618,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4975,454776,50,3,48618,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4976,454780,50,3,48618,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4977,454781,50,3,48618,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
4978,455032,500,1,32857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4979,455033,500,1,32857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4980,455034,500,1,32857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4981,455035,500,1,32857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,455163,0,1,48703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,1,2,0
4983,584345,2000,0,61415,0,0,22,0,8870,10097,0,11,3,0,166,0,0,0,0,0,8870,0,0,0,0,0,0
4984,584347,2000,0,61412,0,0,22,0,8869,10096,0,11,3,0,167,0,0,0,0,0,8869,0,0,0,0,0,0
4985,455541,0,1,48320,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0
4986,455542,0,1,48320,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0
4987,455544,0,1,48320,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0
4988,455551,0,1,48318,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,0,0
4989,455552,0,1,48318,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,0,0
4990,455553,0,1,48318,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,0,0
4991,455563,0,1,48320,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0
4992,455564,0,1,48320,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0
4993,455573,0,1,48318,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,0,0
4994,455576,0,1,48318,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,0,0
4995,455759,0,0,24351,0,0,0,0,5643,0,0,1,0,0,0,0,0,0,0,0,0,8571,0,0,0,0,0
4996,455761,0,0,24351,0,0,0,0,5643,0,0,1,0,0,0,0,0,0,0,0,0,8572,0,0,0,0,0
4997,455864,0,0,13546,0,459,0,0,4523,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4998,0,2000,0,48664,0,0,28,0,8873,8870,0,11,3,0,166,0,0,0,0,0,8873,0,0,0,0,0,0
4999,0,2000,0,48664,0,0,28,0,8872,8869,0,11,3,0,167,0,0,0,0,0,8872,0,0,0,0,0,0
5004,457441,0,1,49424,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,458253,0,0,13386,0,459,0,0,8953,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5006,458877,0,1,49474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,1,0,0
5007,458878,0,1,48900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,1,2,0
5010,459134,0,1,50680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
5011,459524,5000,0,20093,0,0,0,0,5314,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5012,459874,0,0,40730,0,0,0,0,8096,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5013,0,0,1
5013,459875,0,1,40730,0,0,0,0,8096,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5014,459876,0,0,40730,0,0,0,0,8096,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5015,459880,0,0,40730,0,0,0,0,8099,8099,0,6,16,0,0,0,0,0,0,0,0,0,5000,5016,0,0,2
5016,459885,0,0,40730,0,0,0,0,8099,8099,0,6,16,0,0,0,0,0,0,0,0,0,5000,0,0,0,0
5017,460018,0,1,59879,0,0,0,0,8094,0,0,0,0,0,167,0,0,0,0,0,8094,0,0,0,0,0,2
5018,0,0,1,12552,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952,0,0,0,0,0,0
5019,0,0,1,18701,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4939,0,0,0,0,0,0
5020,0,0,1,12560,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4940,0,0,0,0,0,0
5021,0,0,1,12559,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,0,0,0,0,0,0
5022,461028,0,1,17778,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5023,461029,3000,1,17778,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,1
5029,0,0,1,40726,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,8909,0,0,0,0,0,1
5030,464015,0,1,30681,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5031,464041,3000,0,26025,0,0,0,0,8963,0,0,3,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
5037,464341,0,1,32864,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7740,0,0,2
5039,0,0,1,36247,0,1414,0,0,7540,0,0,11,0,0,0,0,0,0,0,0,7540,0,0,0,0,0,0
5040,0,0,1,27756,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6297,0,0,0,0,0,0
5041,0,0,1,27755,990,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6296,0,0,0,0,0,0
5043,0,0,1,40726,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,8909,0,0,0,0,0,1
5044,466492,0,1,38864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,4698,0,0,0
5045,467237,0,1,32853,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5046,467238,0,1,32853,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5047,0,500,0,41756,0,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8354,0,0,0,0,0,3
5048,467764,500,1,45639,0,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,468114,7000,0,38369,22,1406,0,0,7768,7768,0,9,19,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
5055,469627,2000,0,27725,0,1414,0,0,6438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5056,470032,0,0,45639,990,0,0,0,7499,7499,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5057,470746,0,1,51490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,0,0,0,41405,0,2298,0,0,8155,0,0,3,0,0,0,0,0,0,0,0,8156,0,0,0,0,0,0
5059,0,0,0,41405,0,2298,0,0,8156,0,0,3,0,0,0,0,0,0,0,0,8157,0,0,0,0,0,0
5060,0,0,0,41405,0,2298,0,0,8157,0,0,3,0,0,0,0,0,0,0,0,8158,0,0,0,0,0,0
5061,0,0,1,41405,0,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8156,0,0,0,0,0,0
5062,0,0,1,41405,0,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8157,0,0,0,0,0,0
5063,0,0,1,41405,0,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8158,0,0,0,0,0,0
5066,0,0,0,41405,0,2298,0,0,8164,0,0,3,0,0,0,0,0,0,0,0,8155,0,0,0,0,0,0
5067,472939,4000,0,46607,0,1414,0,0,8784,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,0,0,0,42811,0,0,0,0,8983,0,0,3,0,0,0,0,0,0,0,0,8984,0,0,0,0,0,0
5069,0,0,0,42811,0,0,0,0,8984,0,0,3,0,0,0,0,0,0,0,0,8987,0,0,0,0,0,0
5070,473254,2000,0,51358,0,0,0,0,8977,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,473255,7000,0,51358,0,0,0,0,8977,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,473394,2000,0,30524,0,0,0,0,6665,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,473736,0,0,10146,0,1215,0,0,3179,0,0,2,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0
5074,473871,0,1,18010,0,0,0,0,8986,0,0,0,0,0,0,0,0,0,0,0,8986,22317,9500,0,0,0,0
5079,474062,3000,0,41756,0,0,0,0,7661,0,0,1,0,0,0,0,0,0,0,0,0,0,18000,0,0,2,3
5080,474063,3000,0,41756,0,0,0,0,8051,0,0,1,0,0,0,0,0,0,0,0,0,0,18000,0,0,2,3
5081,474084,3000,0,41756,0,0,0,0,7665,0,0,2,0,0,0,0,0,0,0,0,0,0,12000,0,0,2,3
5082,474085,3000,0,41756,0,0,0,0,8055,0,0,2,0,0,0,0,0,0,0,0,0,0,12000,0,0,2,3
5083,0,5000,0,41756,0,0,0,0,8945,0,0,3,0,0,0,0,0,0,0,0,8353,0,0,0,0,0,3
5084,474372,0,0,18010,0,0,0,0,8986,0,0,1,0,0,0,0,0,0,0,0,0,22367,0,0,0,0,0
5087,474740,5000,1,51749,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088,474749,5000,1,51749,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,474750,5000,1,51749,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,474751,5000,1,51749,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,474752,5000,1,51749,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,474753,5000,1,51749,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,474754,5000,1,51749,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5094,474755,5000,1,51749,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,474909,0,0,41405,0,0,0,0,8600,0,0,3,0,0,0,0,0,0,0,0,8164,0,0,0,0,1,0
5097,475244,0,0,41405,0,0,0,0,8160,0,0,3,0,0,0,0,0,0,0,0,8161,0,0,0,0,0,0
5098,475416,0,1,19340,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5103,0,0,0,9612,22,2851,7,0,5606,0,0,3,0,0,0,0,0,0,0,0,5608,0,0,0,0,0,0
5104,0,0,0,9612,22,2852,7,0,5606,0,0,3,0,0,0,0,0,0,0,0,5608,0,0,0,0,0,0
5105,476322,2000,1,30238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,0,0,1,42811,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,8992,0,0,0,0,0,0
5107,0,0,1,51921,0,0,40,0,9011,0,0,11,0,0,0,0,0,0,0,0,9011,0,0,0,0,0,0
5108,0,0,0,51921,51,0,40,0,9012,0,0,11,0,0,0,0,0,0,0,0,9012,6232,0,0,0,0,0
5110,0,20,0,54652,990,1414,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9018,22566,0,0,0,0,0
5111,477466,0,0,24992,0,1294,0,0,5695,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,478110,0,1,49424,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,479128,0,0,32760,0,0,0,0,6987,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,0,8000,0,25811,22,585,9,0,5625,0,0,0,0,0,0,0,0,0,0,0,5822,0,0,0,0,0,0
5120,0,8000,0,25811,22,584,9,0,5696,5625,0,3,0,0,0,0,0,0,0,0,5822,0,0,0,0,0,0
5126,0,3000,0,33888,51,382,0,0,6973,0,0,11,0,0,0,0,0,0,0,0,6973,0,0,0,0,0,0
5127,481762,0,1,24000,22,483,0,0,5511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,0,50,0,54662,1387,1304,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9034,0,0,0,0,0,0
5131,0,0,0,22691,0,1570,8,0,9036,0,0,0,0,0,0,0,0,0,0,0,9036,0,0,0,0,0,0
5133,484291,0,1,45745,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,485547,1000,0,52445,0,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9013,0,0,0,0,0,3
5135,0,0,0,52445,0,0,0,0,9013,0,0,3,0,0,0,0,0,0,0,0,9014,0,6000,0,0,0,3
5136,0,0,0,52445,0,0,0,0,9014,0,0,1,0,0,0,0,0,0,0,0,9015,0,6000,0,0,0,3
5137,0,0,0,52445,0,0,0,0,9014,0,0,3,0,0,0,0,0,0,0,0,9016,0,6000,0,0,0,3
5138,0,0,0,52445,0,0,0,0,9016,0,0,3,0,0,0,0,0,0,0,0,9017,0,6000,0,0,0,3
5139,485855,0,0,32857,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,0,0,0,20341,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9043,0,0,0,0,0,0
5142,486095,5000,0,31830,0,2876,0,0,6604,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,0,0,1,59954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9050,0,0,0,0,0,2
5176,486610,0,1,52555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,2,2
5177,486632,0,1,52555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,1,2
5178,487412,0,0,24506,0,0,0,0,5649,0,0,1,0,0,0,0,0,0,0,0,0,22971,0,0,0,0,0
5179,0,0,0,52523,0,0,0,0,9052,0,0,3,0,0,0,0,0,0,0,0,9055,0,0,0,0,0,2
5183,488117,0,0,52523,0,0,0,0,9057,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5185,488120,0,0,52523,0,0,0,0,9057,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5186,0,1,0
5186,488121,0,0,52523,0,0,0,0,9057,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5187,488123,0,0,52523,0,0,0,0,9057,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5188,0,1,0
5188,488130,0,0,52523,0,0,0,0,9057,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5189,0,0,0,52523,0,0,0,0,9055,0,0,3,0,0,0,0,0,0,0,0,9057,0,0,0,0,1,2
5190,0,0,0,52523,0,0,0,0,9057,0,0,3,0,0,0,0,0,0,0,0,9062,0,0,0,0,1,2
5192,0,0,0,52523,0,0,0,0,9062,0,0,3,0,0,0,0,0,0,0,0,9063,0,0,0,0,1,2
5193,0,0,0,52523,0,0,0,0,9063,0,0,3,0,0,0,0,0,0,0,0,9064,0,0,0,0,1,2
5194,0,0,0,24290,0,483,10,0,9046,0,0,0,0,0,0,0,0,0,0,0,9046,0,0,0,0,0,0
5195,0,0,0,32317,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9047,0,0,0,0,0,0
5199,0,4000,0,26119,0,483,0,0,5634,0,0,3,0,0,0,0,0,0,0,0,9067,23064,0,0,0,0,0
5200,0,0,0,13891,0,0,0,0,3902,0,0,3,0,0,0,0,0,0,0,0,6011,0,0,0,0,0,0
5201,0,0,0,26119,0,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9067,23064,0,0,0,0,0
5202,0,4000,0,11927,0,483,0,0,5922,0,0,3,0,0,0,0,0,0,0,0,3622,0,0,0,0,0,0
5211,0,0,0,52585,0,2227,0,0,9075,0,0,3,0,0,0,0,0,0,0,0,9061,0,0,0,0,0,0
5212,0,0,0,52585,0,2227,0,0,9061,0,0,3,0,0,0,0,0,0,0,0,9068,0,0,0,0,0,0
5215,0,0,0,13891,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6011,0,0,0,0,0,0
5216,491516,0,0,59537,0,0,0,0,9055,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5217,491519,0,0,59537,0,0,0,0,9055,0,0,6,0,0,0,0,0,0,0,0,0,0,3000,5218,0,0,4
5218,491520,0,0,52523,0,0,0,0,9055,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5220,0,1,0
5220,491529,0,0,52523,0,0,0,0,9055,0,0,6,0,0,0,0,0,0,0,0,0,0,4000,0,0,1,0
5221,491891,0,0,59537,0,0,0,0,9063,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5222,0,20000,0,54073,0,0,0,0,9123,0,0,3,0,0,0,0,0,0,0,0,9074,0,10000,0,0,0,0
5223,491949,3000,0,13366,0,0,0,0,5552,0,0,5,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0
5224,491969,2500,0,24429,0,0,0,0,5640,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,0,0,0,52585,0,2227,0,0,9075,0,0,3,0,0,0,0,0,0,0,0,9054,0,0,0,0,0,0
5226,0,10000,0,33219,51,0,0,0,6979,0,0,3,0,0,0,0,0,0,0,0,9073,0,0,0,0,0,0
5228,494074,500,1,49941,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23306,6500,0,0,0,2
5229,494898,0,0,52044,0,0,0,0,8994,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,0,0,0,52044,0,0,0,0,8996,0,0,3,0,0,0,0,0,0,0,0,8997,0,0,0,0,0,0
5234,0,0,0,59956,0,0,0,0,8997,0,0,3,0,0,0,0,0,0,0,0,8998,0,0,0,0,0,0
5236,495392,0,0,52044,0,0,0,0,8996,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,495393,6000,0,52044,0,0,0,0,8996,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
