"ID","missileType","castStage","originUnitEnum","targetFlags","modelPath","fxPath","beamPath","beamSource","beamTarget","itemSlot","costumeSide","modelAttachmentIdCaster","modelAttachmentIdTarget","clientDelay","modelEventIdDelayedBy","flags","duration","frequency","speedMps","accMpss","revolverNestedMissileInitDelay","revolverNestedMissileSubDelay","spell4ClientMissileIdNested","revolverMissileImpactAssetPath","missileRevolverTrackId","birthAnchorPath","deathAnchorPath","trajAnchorPath","birthDuration","birthAnchorAngleMin","birthAnchorAngleMax","deathAnchorAngleMin","deathAnchorAngleMax","deathAnchorSpace","itemSlotIdObj","objCostumeSide","trajPoseFullBlendDistance","trajAnchorPlaySpeed","parabolaHeightScale","rotateX","rotateY","rotateZ","scale","endScale","phaseFlags","telegraphDamageIdAttach","soundEventIdBirth","soundEventIdLoopStart","soundEventIdLoopStop","soundEventIdDeath","beamDiffuseColor","missileDiffuseColor"
7179,2,0,0,2,"Art\FX\Model\Cast\Fire_OrbitingFlames\Fire_OrbitingFlames_OGE.m3","","",0,0,20,0,65,46,0,0,64,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7180,2,0,0,2,"Art\FX\Model\Impacts\Dual_WaveShadow_PPL\Dual_WaveShadow_PPL.m3","","",0,0,20,0,65,46,0,0,64,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7181,2,0,0,2,"Art\FX\Model\Missiles\Grenade_Missile_BLU\Grenade_Missile_BLU.m3","","",0,0,0,0,46,8,1,2,352,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0
7183,2,0,0,2,"Art\FX\Model\Missiles\Engineer\Disc_3Armed\Engineer_Disc3Armed_noTrailBracket_RED.m3","","",0,0,0,0,43,46,0,0,1600,0,0,100,0,0,0,0,"",0,"","Art\FX\Model\Missile_Anchors\Death\Idle\Idle_10F.m3","",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.75,4294967295,0,0,0,0,0,0,0
7184,2,0,0,2,"Art\FX\Model\Missiles\Engineer\Missile\Engineer_Missile_OGE.m3","","",0,0,0,0,46,9,0,0,4160,0,0,50,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,4294967295,0,0,0,0,0,0,0
7186,2,0,0,2,"Art\FX\Model\Missiles\Warrior\Bullet_WadcutterBracket\Bullet_WadcutterBracket_OGE.m3","","",0,0,0,0,3,8,0,0,64,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
7187,2,0,1,4,"Art\FX\Model\Spells\Eldan\ProtectorBot\Dash\Eldan_ProtectorBot_DashTrail_BLU.m3","","",0,0,0,0,9,9,0,0,1280,0,0,150,0,0,0,0,"",0,"","Art\FX\Model\Missile_Anchors\Death\Through_30F_27o5m\Through_30F_27o5m.m3","",0,0,0,0,0,0,0,0,0,0,0,0,180,0,1,1,4294967295,0,0,0,0,0,0,0
7189,2,0,0,2,"Art\FX\Model\Missiles\Gun_ChargedOrb_AQU\Gun_ChargedOrb_AQU.m3","","",0,1,0,0,3,0,0,0,1024,0,0,60,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4294901776,0,0,0,0,0,0,0
7190,0,0,0,4,"Art\FX\Model\Missiles\Fire_Ball_02_OGE\Fire_Ball_02_OGE.m3","","",0,0,20,0,43,8,0,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7192,2,0,1,4,"Art\FX\Model\Spells\Eldan\ProtectorBot\Dash\Eldan_ProtectorBot_DashTrail_BLU.m3","","",0,0,0,0,9,9,0,0,1280,0,0,150,0,0,0,0,"",0,"","Art\FX\Model\Missile_Anchors\Death\Through_30F_27o5m\Through_30F_27o5m.m3","",0,0,0,0,0,0,0,0,0,0,0,0,180,0,1,1,4294967295,0,0,0,0,0,0,0
7194,2,0,0,2,"Art\FX\Model\Cast\Caster\Swirling_Pedals\Swirling_Pedals_GRN.m3","","",0,0,0,0,68,46,0,0,4128,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,1,2,0,0,0,0,0,0,0
7195,0,0,0,4,"Art\FX\Model\Missiles\Gun_ChargedOrb_AQU\Gun_ChargedOrb_AQU.m3","","",0,0,0,1,11,14,150,0,4096,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,2,7371,0,0,0,0,0,0
7196,2,0,0,2,"Art\FX\Model\OT\Shock_Pulse\Shock_Pulse_RED.m3","","Art\FX\Model\Channels\Laser_PickAxe\Laser_PickAxe_RED\Laser_PickAxe_RED.m3",0,1,0,0,10,8,150,0,8,0,0,200,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7197,2,0,0,2,"Art\FX\Model\OT\Shock_Pulse\Shock_Pulse_BLU.m3","","Art\FX\Model\Channels\Laser_PickAxe\Laser_PickAxe_BLU\Laser_PickAxe_Beam_BLU.m3",0,1,0,0,10,8,150,0,8,0,0,200,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7198,2,0,0,2,"Art\FX\Model\OT\Shock_Pulse\Shock_Pulse_GRN.m3","","Art\FX\Model\Channels\Laser_PickAxe\Laser_PickAxe_GRN\Laser_PickAxe_Beam_GRN.m3",0,1,0,0,10,8,150,0,8,0,0,200,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7201,2,0,0,2,"Art\FX\Test\MMatzenbacher\TST_RockMissle_Girok_01.m3","","",0,0,0,0,24,9,666,0,4128,0,0,45,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Translate_Ypositive\Translate_Ypositive_5m.m3",0,0,0,0,0,0,0,0,45,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0
7202,2,0,0,2,"Art\FX\Model\Missiles\Wind_Gust_BLE\Wind_Gust_BLE.m3","","",0,0,0,0,24,9,666,0,4128,0,0,45,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Translate_Ypositive\Translate_Ypositive_5m.m3",0,0,0,0,0,0,0,0,45,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0
7203,2,0,0,2,"Art\FX\Model\Missiles\Blaster_EnergyBolt\Blaster_EnergyBolt_GRN\Blaster_EnergyBolt_GRN.m3","","",0,0,0,0,3,9,200,0,4128,0,0,35,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Translate_Ypositive\Translate_Ypositive_5m.m3",0,0,0,0,0,0,0,0,45,1,0,0,0,0,0.8,0.8,1,0,0,0,0,0,0,0
7204,2,0,0,2,"Art\FX\Model\Missiles\Blaster_EnergyBolt\Blaster_EnergyBolt_GRN\Blaster_EnergyBolt_GRN.m3","","",0,0,0,0,3,9,0,0,4128,0,0,35,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Translate_Ypositive\Translate_Ypositive_5m.m3",0,0,0,0,0,0,0,0,45,1,0,0,0,0,0.8,0.8,2,0,0,0,0,0,0,0
7205,2,0,0,2,"Art\FX\Model\Missiles\Blaster_EnergyBolt\Blaster_EnergyBolt_GRN\Blaster_EnergyBolt_GRN.m3","","",0,0,0,0,3,9,0,0,4128,0,0,35,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Translate_Ypositive\Translate_Ypositive_5m.m3",0,0,0,0,0,0,0,0,45,1,0,0,0,0,0.8,0.8,4,0,0,0,0,0,0,0
7208,2,0,0,2,"Art\FX\Model\OT\Buff\Element_Life\Buff_ElementLife_GRN.m3","","",0,0,20,0,16,180,0,0,80,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7221,0,0,0,2,"Art\Prop\Constructed\Mine\Marauder\PRP_Marauder_Mine_001.m3","","",0,0,0,0,71,9,0,0,1056,0,0,0,0,0,0,0,"",0,"","Art\FX\Model\Spells\Chompacabra\Chompacabra_Rush\Chompacabra_Rush_Explosion.m3","",0,0,0,0,0,0,0,0,15,1,0.5,0,0,0,1.2,1,1,0,0,0,0,0,0,0
7222,0,0,0,2,"Art\Prop\Constructed\Mine\Marauder\PRP_Marauder_Mine_001.m3","","",0,0,0,0,71,9,0,0,1056,0,0,0,0,0,0,0,"",0,"","Art\FX\Model\Spells\Chompacabra\Chompacabra_Rush\Chompacabra_Rush_Explosion.m3","",0,0,0,0,0,0,0,0,15,1,0.5,0,0,0,1.2,1,1,0,0,0,0,0,0,0
7223,0,0,0,2,"Art\Prop\Constructed\Mine\Marauder\PRP_Marauder_Mine_001.m3","","",0,0,0,0,71,9,0,0,1056,0,0,0,0,0,0,0,"",0,"","Art\FX\Model\Spells\Chompacabra\Chompacabra_Rush\Chompacabra_Rush_Explosion.m3","",0,0,0,0,0,0,0,0,15,1,0.5,0,0,0,1.2,1,1,0,0,0,0,0,0,0
7224,1,0,0,2,"Art\FX\Blood\Red\Channels\Siphon\Siphon.m3","","Art\FX\Blood\Red\Channels\Siphon\Siphon.m3",0,0,0,0,26,8,0,0,0,999999,0,0,0,0,0,0,"",0,"","","Art\FX\Blood\Red\Channels\Siphon\Siphon.m3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
7225,2,0,0,4,"Art\FX\Model\Spells\DustTrail_Generic\DustTrail_45DEG_10MR_PPL.m3","","",0,0,0,0,9,9,700,0,1024,0,0,50,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,180,0,1,3,1,0,0,0,0,0,0,0
7226,2,0,0,4,"Art\FX\Model\Spells\DustTrail_Generic\DustTrail_45DEG_10MR_PPL.m3","","",0,0,0,0,9,9,300,0,1024,0,0,50,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,180,0,1,4,1,0,0,0,0,0,0,0
7227,2,0,0,2,"Art\FX\Model\Spells\Buff\Element_Logic\Buff_ElementLogic_GRN.m3","","",0,1,0,0,21,21,0,0,0,1400,200,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,4294967295,0,0,0,0,0,0,0
7228,2,0,0,2,"Art\FX\Model\Missiles\Rocket_Barrage_GRY\Rocket_Barrage_Explo_ORA.m3","","",0,0,0,0,0,9,0,0,32,0,0,80,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_01.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",1500,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7229,2,0,0,2,"Art\FX\Model\Missiles\Rocket_Barrage_GRY\Rocket_Barrage_Explo_ORA.m3","","",0,0,0,0,0,9,0,0,32,0,0,80,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_02.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",1500,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7230,2,0,0,2,"Art\FX\Model\Missiles\Rocket_Barrage_GRY\Rocket_Barrage_Explo_ORA.m3","","",0,0,0,0,0,9,0,0,32,0,0,80,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_03.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",1500,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7231,2,0,0,2,"Art\FX\Model\Missiles\Rocket_Barrage_GRY\Rocket_Barrage_Explo_ORA.m3","","",0,0,0,0,0,9,0,0,32,0,0,80,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_04.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",1500,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7232,2,0,0,2,"Art\FX\Model\Missiles\Rocket_Barrage_GRY\Rocket_Barrage_Explo_ORA.m3","","",0,0,0,0,0,9,0,0,32,0,0,80,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_05.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",1500,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7233,2,0,0,2,"Art\FX\Model\Missiles\Rocket_Barrage_GRY\Rocket_Barrage_Explo_ORA.m3","","",0,0,0,0,0,9,0,0,32,0,0,80,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_06.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7234,2,0,0,4,"","","Art\FX\Model\Channels\Dual_WaveShadow_PPL\Dual_WaveShadow_PPL.m3",0,0,20,0,65,46,0,0,0,1000,1000,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
7240,2,0,1,4,"","","Art\FX\Model\Channels\Caster\LifeDrain\LifeDrain_Beam_GRN.m3",0,0,0,0,46,46,0,0,0,1000,1000,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,4294967295,0,0,0,0,0,0,0
7243,2,0,0,2,"","","Art\FX\Model\Channels\LightningShot_BLU\Lightning_Shot_02_BLU.m3",0,0,0,0,85,46,250,0,0,1500,1500,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7244,0,0,0,2,"Art\FX\Model\Missiles\Caster\AutoAttack\Caster_AutoAttack_WTE.m3","","",0,0,20,0,65,46,600,2,64,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
7246,2,0,0,2,"Art\FX\Model\Missiles\Plasma_EnergyBolt\Plasma_EnergyBolt_GRN\Plasma_EnergyBolt_GRN.m3","","",0,0,0,0,9,9,0,0,4192,0,0,50,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_01A.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2700,0,0,0,0,0,0,0,3,1,0,0,0,0,0.5,1,4,7445,0,0,0,0,0,0
7247,2,0,0,2,"Art\FX\Model\Missiles\Plasma_EnergyBolt\Plasma_EnergyBolt_GRN\Plasma_EnergyBolt_GRN.m3","","",0,0,0,0,9,9,0,0,4192,0,0,50,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_01B.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2766,0,0,0,0,0,0,0,3,1,0,0,0,0,0.5,1,8,7446,0,0,0,0,0,0
7248,2,0,0,2,"Art\FX\Model\Missiles\Plasma_EnergyBolt\Plasma_EnergyBolt_GRN\Plasma_EnergyBolt_GRN.m3","","",0,0,0,0,9,9,0,0,4192,0,0,50,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_01C.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2833,0,0,0,0,0,0,0,3,1,0,0,0,0,0.5,1,16,7447,0,0,0,0,0,0
7249,2,0,0,4,"Art\FX\Model\Missiles\Spellslinger\FTrail_SmokeDots\FTrail_SmokeDots_YLW.m3","","",0,0,0,0,84,46,0,2,128,0,0,60,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7250,2,0,0,4,"Art\FX\Model\Missiles\Spellslinger\FTrail_SmokeDots\FTrail_SmokeDots_PPL.m3","","",0,0,0,0,84,46,0,2,128,0,0,60,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7252,2,0,1,4,"Art\FX\Model\Missiles\Asura\AsuraSpit_Big_PPL.m3","","",0,0,0,0,46,46,0,0,0,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7253,2,0,1,4,"Art\FX\Model\Missiles\Asura\AsuraSpit_Big_PPL.m3","","",0,0,0,0,46,46,0,0,0,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7257,2,0,0,2,"Art\FX\Model\Missiles\Plasma_EnergyBolt\Plasma_EnergyBolt_GRN\Plasma_EnergyBolt_GRN.m3","","",0,0,0,0,9,9,0,0,96,0,0,50,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_01A.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2700,0,0,0,0,0,0,0,3,1,0,0,0,0,0.5,1,4,0,0,0,0,0,0,0
7258,2,0,0,2,"Art\FX\Model\Missiles\Plasma_EnergyBolt\Plasma_EnergyBolt_GRN\Plasma_EnergyBolt_GRN.m3","","",0,0,0,0,9,9,0,0,96,0,0,50,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_01B.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2766,0,0,0,0,0,0,0,3,1,0,0,0,0,0.5,1,8,0,0,0,0,0,0,0
7259,2,0,0,2,"Art\FX\Model\Missiles\Plasma_EnergyBolt\Plasma_EnergyBolt_GRN\Plasma_EnergyBolt_GRN.m3","","",0,0,0,0,9,9,0,0,96,0,0,50,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_01C.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2833,0,0,0,0,0,0,0,3,1,0,0,0,0,0.5,1,16,0,0,0,0,0,0,0
7260,2,0,0,2,"Art\FX\Model\Missiles\Plasma_EnergyBolt\Plasma_EnergyBolt_GRN\Plasma_EnergyBolt_GRN.m3","","",0,0,0,0,9,9,0,0,96,0,0,50,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_01A.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2700,0,0,0,0,0,0,0,3,1,0,0,0,0,0.5,1,4294967295,0,0,0,0,0,0,0
7270,2,0,0,2,"Art\FX\Model\Missiles\Plasma_EnergyBolt\Plasma_EnergyBolt_GRN\Plasma_EnergyBolt_GRN.m3","","",0,0,0,0,9,9,0,0,96,0,0,50,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_01B.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2766,0,0,0,0,0,0,0,3,1,0,0,0,0,0.5,1,4294967295,0,0,0,0,0,0,0
7274,2,0,0,2,"Art\FX\Model\Missiles\Plasma_EnergyBolt\Plasma_EnergyBolt_GRN\Plasma_EnergyBolt_GRN.m3","","",0,0,0,0,9,9,0,0,96,0,0,50,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_01C.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2833,0,0,0,0,0,0,0,3,1,0,0,0,0,0.5,1,4294967295,0,0,0,0,0,0,0
7275,2,0,0,2,"","","Art\FX\Model\Missiles\Laser_Blast_ORA\Laser_Blast_ORA.m3",0,0,0,0,26,46,300,0,64,700,700,60,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7276,2,0,0,2,"","","Art\FX\Model\Missiles\Laser_Blast_ORA\Laser_Blast_ORA.m3",0,0,0,0,26,46,300,0,64,700,700,60,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7277,2,0,0,4,"Art\FX\Model\Channels\Stalker\Cable\Stalker_Cable_01_PPL.m3","","",0,0,0,0,10,14,0,0,2,1000,1000,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0
7278,2,0,0,2,"Art\FX\Model\Channels\Stalker\Cable\Stalker_Cable_01_PPL.m3","","",0,0,0,0,10,14,0,0,2,1000,1000,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
7279,2,0,0,2,"Art\FX\Model\Missiles\Caster\AutoAttack\Caster_AutoAttack_WTE.m3","","",0,0,20,0,65,46,0,2,64,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
7280,2,0,0,2,"Art\FX\Model\Missiles\Caster\AutoAttack\Caster_AutoAttack_WTE.m3","","",0,0,20,0,65,46,0,2,64,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7281,2,0,0,2,"Art\FX\Model\Missiles\Biped_Pistol\AutoAttack\Biped_Pistol_AutoAttack_WTE.m3","","",0,0,0,0,85,46,66,0,0,0,0,200,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
7282,2,0,0,2,"Art\FX\Model\Missiles\Biped_Pistol\AutoAttack\Biped_Pistol_AutoAttack_WTE.m3","","",0,0,0,0,85,46,66,0,0,0,0,200,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
7283,2,0,0,2,"Art\FX\Model\Missiles\Biped_Pistol\AutoAttack\Biped_Pistol_AutoAttack_WTE.m3","","",0,0,0,0,85,46,66,0,0,0,0,200,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
7284,2,0,0,2,"Art\FX\Model\Missiles\Caster\AutoAttack\Caster_AutoAttack_WTE.m3","","",0,0,20,0,65,46,0,2,64,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
7285,2,0,0,2,"Art\FX\Model\Missiles\Caster\AutoAttack\Caster_AutoAttack_WTE.m3","","",0,0,20,0,65,46,0,2,64,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7288,1,0,0,4,"Art\FX\Model\Channels\Laser_PickAxe\Laser_PickAxe_GRN\Laser_PickAxe_Beam_GRN.m3","","",0,0,0,0,1,46,0,0,0,600,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7292,2,0,0,4,"Art\FX\Model\Cast\Engineer\Energy_DistortionBubble\GRN\Energy_DistortionBubble_GRN.m3","","",0,0,0,0,1,46,0,0,0,0,0,50,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4294967295,0,0,0,0,0,0,0
7293,2,0,0,2,"","","Art\FX\Model\Missiles\Laser_Blast_ORA\Laser_Blast_ORA.m3",0,0,0,0,26,46,300,0,64,700,700,60,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7294,2,0,0,2,"","","Art\FX\Model\Missiles\Laser_Blast_ORA\Laser_Blast_ORA.m3",0,0,0,0,26,46,300,0,64,700,700,60,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
7295,2,0,0,4,"Art\FX\Model\Channels\Stalker\Cable\Stalker_Cable_01_PPL.m3","","",0,0,0,0,10,14,0,0,2,1000,1000,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,2,0,62098,0,0,0,0,0
7296,2,0,0,2,"Art\FX\Model\Channels\Stalker\Cable\Stalker_Cable_01_PPL.m3","","",0,0,0,0,10,14,0,0,2,1000,1000,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,62098,0,0,0,0,0
7297,2,0,0,2,"Art\FX\Model\Missiles\Caster\AutoAttack\Caster_AutoAttack_WTE.m3","","",0,0,20,0,65,46,0,2,64,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
7298,2,0,0,2,"Art\FX\Model\Missiles\Caster\AutoAttack\Caster_AutoAttack_WTE.m3","","",0,0,20,0,65,46,0,2,64,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
