"ID","spellGroupId00","spellGroupId01","spellGroupId02","spellGroupId03","spellGroupId04","spellGroupId05","spellGroupId06","spellGroupId07","spellGroupId08","spellGroupId09","spellGroupId10","spellGroupId11","spellGroupId12","spellGroupId13","spellGroupId14","spellGroupId15","spellGroupId16","spellGroupId17","spellGroupId18","spellGroupId19","spellGroupId20","spellGroupId21","spellGroupId22","spellGroupId23","spellGroupId24","spellGroupId25","spellGroupId26","spellGroupId27","spellGroupId28","spellGroupId29","spellGroupId30","spellGroupId31"
482,7,9,18,92,22,95,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,7,8,18,94,22,28,95,80,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,6,8,19,21,22,26,47,48,94,54,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,6,8,19,21,23,26,46,50,94,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2,26,50,43,9,6,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2,26,51,43,9,6,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2,26,50,43,9,6,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2,26,51,43,9,6,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2,26,22,43,9,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,6,9,19,21,23,93,26,47,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,6,9,17,22,29,104,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,6,9,17,20,22,33,45,22,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,6,9,19,22,29,104,93,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,26,46,50,6,9,19,21,23,92,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,26,46,51,6,9,19,21,23,92,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,26,46,50,6,9,17,20,23,92,98,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,26,46,51,6,9,17,20,23,92,98,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,7,9,18,19,28,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,6,9,17,20,22,33,127,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,7,9,19,22,27,18,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,6,9,17,22,29,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,6,9,19,22,29,104,92,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,6,9,17,20,22,26,46,92,50,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,6,9,17,20,22,92,95,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,6,9,17,20,22,44,47,92,57,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,6,9,17,20,22,92,95,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,6,8,17,20,22,92,43,4,33,34,95,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,7,8,18,28,24,92,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,7,9,18,20,22,97,92,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,7,9,18,20,23,97,92,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,7,9,18,20,22,97,93,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,7,9,18,20,23,97,93,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,7,9,18,20,22,97,94,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,7,9,18,20,23,97,94,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,6,9,17,20,22,33,127,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,7,9,18,23,28,101,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,6,9,17,20,22,33,127,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,7,9,19,23,27,18,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,7,8,18,92,22,28,70,68,66,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,6,8,19,21,22,92,29,184,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,6,8,17,20,22,68,66,70,92,95,184,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,6,8,19,21,22,26,46,50,51,92,65,69,70,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,7,8,18,92,22,28,95,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,7,8,17,92,22,28,95,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,7,8,19,92,22,28,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,7,8,18,92,22,28,69,70,66,95,65,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,7,8,18,92,22,28,69,70,66,95,65,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,43,9,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,6,9,19,129,29,148,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,6,9,19,129,26,148,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,2,9,6,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,6,9,17,131,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,26,24,112,6,9,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,126,18,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,6,9,17,127,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,6,9,19,342,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,7,9,18,135,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,26,144,20,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,7,9,18,147,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,6,8,17,20,22,26,365,93,58,176,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,6,8,17,20,22,26,47,54,48,93,58,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,7,8,18,62,22,63,95,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,6,8,19,21,22,26,47,54,48,94,188,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,7,8,18,23,60,94,95,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,6,8,19,21,24,29,45,94,110,148,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,7,8,18,28,24,93,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,6,8,17,20,22,26,47,54,48,93,58,62,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,6,8,19,21,24,26,47,54,48,93,58,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,7,8,18,62,22,63,95,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,6,8,19,21,22,0,0,188,33,94,34,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,7,8,18,62,22,63,95,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,6,8,19,21,22,29,45,104,110,94,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,6,8,17,20,22,26,47,54,48,93,58,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,7,8,18,23,60,94,95,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,6,8,19,21,24,47,110,94,48,49,52,53,54,55,56,57,60,148,188,0,0,0,0,0,0,0,0,0,0,0,0,0
569,6,8,17,20,22,26,47,54,48,93,58,4,43,188,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,6,8,17,20,22,26,47,54,48,93,58,30,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,6,8,17,20,22,26,47,54,48,93,58,3,43,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,6,8,19,21,22,26,47,54,48,93,58,2,43,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,7,8,18,93,22,28,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,7,8,18,93,22,28,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,7,8,18,93,22,28,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,7,8,18,93,22,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,2,9,6,17,23,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,26,48,55,6,9,19,21,23,92,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,7,9,19,129,27,142,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,7,9,19,129,28,142,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,7,9,18,27,22,95,151,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,7,9,18,28,22,95,151,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,6,9,18,26,22,95,152,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,6,9,18,29,22,95,152,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,7,9,17,24,28,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,7,9,18,166,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,26,167,20,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,26,168,20,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,6,9,17,169,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,7,9,18,170,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,7,9,18,171,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,7,9,18,172,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,6,9,17,22,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,6,9,17,22,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,26,46,50,6,9,17,20,22,92,134,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,26,46,9,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,26,46,50,6,9,17,20,22,92,134,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,180,9,95,110,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,6,8,19,21,24,26,46,50,94,81,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,6,8,17,20,22,26,47,48,94,54,181,80,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,6,8,19,21,22,26,47,48,94,54,181,80,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,6,8,19,21,22,26,46,50,94,81,33,34,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,6,8,17,20,23,26,46,50,94,81,104,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,7,8,18,94,22,28,73,75,164,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,6,9,17,20,22,26,183,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,7,8,18,94,22,79,28,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,7,8,18,94,22,78,28,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,7,8,18,94,22,81,28,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,7,8,18,94,22,80,28,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,164,184,185,189,187,186,188,179,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,7,9,18,147,28,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,7,9,18,20,22,97,195,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,6,9,17,20,22,33,45,22,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,134,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,6,8,17,20,23,26,47,46,94,50,164,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,6,8,19,20,22,26,47,48,94,54,164,80,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,6,8,17,20,22,26,47,48,94,53,164,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,6,8,17,20,23,26,47,48,94,54,30,80,164,104,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,6,9,17,22,29,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,7,8,18,92,22,28,184,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,7,8,18,92,22,28,184,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,7,8,18,93,22,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,6,8,19,21,22,33,35,0,83,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,7,9,18,92,22,95,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,26,47,48,6,9,143,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,6,9,17,22,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,26,47,48,6,9,198,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,6,8,19,21,22,26,47,48,94,52,165,78,164,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,9,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,184,185,186,187,188,189,190,179,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,6,8,17,20,22,26,46,92,55,186,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,26,47,48,6,9,202,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,7,9,18,147,28,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,6,9,17,20,22,23,46,48,92,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,6,9,17,20,22,23,46,48,92,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,6,9,17,20,22,23,46,48,92,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,6,9,17,20,22,23,46,48,92,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,6,9,17,20,22,23,46,48,92,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,6,9,17,20,22,23,46,48,92,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,6,9,17,20,22,23,46,48,92,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,6,9,17,20,22,23,46,48,92,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,26,47,48,6,9,206,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,134,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,7,8,18,22,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,211,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,6,9,149,26,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,6,9,134,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,215,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,56,8,235,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,56,8,236,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,56,8,237,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,56,8,238,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,6,8,18,21,23,26,94,47,49,56,87,179,237,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,6,8,17,20,22,94,179,632,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,6,8,19,21,22,26,94,47,49,56,237,179,333,475,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,7,8,17,28,22,94,238,179,244,475,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,6,8,17,20,24,26,94,47,49,56,237,179,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,6,8,19,21,22,28,94,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,7,8,17,27,22,94,238,179,245,235,634,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,7,8,19,27,23,94,236,179,245,248,345,685,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,6,8,17,20,22,26,94,47,49,56,29,179,237,30,235,246,333,450,475,573,631,714,0,0,0,0,0,0,0,0,0,0
692,6,8,17,20,22,26,94,47,49,56,88,179,236,237,183,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,6,8,19,21,24,26,92,47,333,183,237,179,475,236,252,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,6,8,19,20,22,26,94,47,49,56,33,179,0,237,333,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,8,19,6,295,26,46,65,92,184,241,333,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,8,19,6,22,26,46,66,92,184,241,33,333,291,470,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,8,17,6,22,66,630,656,92,184,241,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,8,19,6,22,94,29,684,65,184,241,26,46,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,8,18,7,22,28,0,0,92,184,241,126,292,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,8,19,6,22,26,48,65,92,184,241,333,66,470,655,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,8,19,7,22,28,94,184,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,8,19,6,22,285,33,94,655,184,241,26,48,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,8,19,6,22,26,46,66,92,184,241,65,333,300,519,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,8,17,6,22,26,48,655,94,184,241,288,33,291,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,6,8,19,294,92,184,241,66,65,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,8,18,7,22,94,184,241,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,8,19,6,22,26,48,629,94,184,241,0,0,65,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,8,19,6,22,26,46,65,92,184,241,333,66,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
