"ID","statusFlags","assetPath","assetTexture00","assetTexture01","assetTexture02","assetTexture03","assetTexture04","assetTexture05","modelTextureId00","modelTextureId01","modelTextureId02","modelTextureId03","modelTextureId04","modelTextureId05","colorShiftTexturePath","colorShiftTextureIdMask","materialDataIdSkinColor0","materialDataIdSkinColor1","materialDataIdWeaponColor0","materialDataIdWeaponColor1","materialDataIdArmorColor0","materialDataIdArmorColor1","materialDataIdDefault0","materialDataIdDefault1","creatureMaterialEnum","scale","hitRadius","walkLand","walkAir","walkWater","walkHover","runLand","runAir","runWater","runHover","itemVisualTypeIdFeet","swimWaterDepth","raceId","sex","itemDisplayId00","itemDisplayId01","itemDisplayId02","itemDisplayId03","itemDisplayId04","itemDisplayId05","itemDisplayId06","itemDisplayId07","itemDisplayId08","itemDisplayId09","itemDisplayId10","itemDisplayId11","itemDisplayId12","itemDisplayId13","itemDisplayId14","itemDisplayId15","itemDisplayId16","itemDisplayId17","itemDisplayId18","itemDisplayId19","modelMeshId00","modelMeshId01","modelMeshId02","modelMeshId03","modelMeshId04","modelMeshId05","modelMeshId06","modelMeshId07","modelMeshId08","modelMeshId09","modelMeshId10","modelMeshId11","modelMeshId12","modelMeshId13","modelMeshId14","modelMeshId15","groundOffsetHover","groundOffsetFly"
28753,0,"Art\Creature\Skeetch\Skeetch.m3","Art\Creature\Skeetch\CRT_Skeetch_01_Pink_Color.tex","","","","","",1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28754,0,"Art\Creature\Skeetch\Skeetch.m3","Art\Creature\Skeetch\CRT_Skeetch_01_Pink_Color.tex","Art\Creature\Skeetch\CRT_Skeetch_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28755,0,"Art\Creature\Skeetch\Skeetch.m3","Art\Creature\Skeetch\CRT_Skeetch_01_Pink_Color.tex","Art\Creature\Skeetch\CRT_Skeetch_01_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,86,87,88,89,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28756,0,"Art\Creature\Skeetch\Skeetch.m3","Art\Creature\Skeetch\CRT_Skeetch_01_Pink_Color.tex","Art\Creature\Skeetch\CRT_Skeetch_01_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,86,87,88,89,90,0,0,0,0,0,0,0,0,0,0,-1,-1
28757,0,"Art\Creature\Skeetch\Skeetch.m3","Art\Creature\Skeetch\CRT_Skeetch_01_Pink_Color.tex","Art\Creature\Skeetch\CRT_Skeetch_01_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,86,87,88,89,90,91,0,0,0,0,0,0,0,0,0,-1,-1
28761,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,16,1,2641,2644,2643,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28762,0,"Art\Prop\Constructed\Totems\Falkrin\PRP_Totem_FalkrinMetalJawOneRing_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,2,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28763,0,"Art\Prop\Constructed\Totems\Murg\PRP_Totem_MurghScreamingGord_001.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28764,0,"Art\Prop\Constructed\Totems\Murg\PRP_Totem_MurghGrumpyRock_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28765,0,"Art\Prop\Constructed\ControlPanel\SanctuaryHumans\GeothermalMonitoringStation\PRP_GeothermalMonitoringStation_Rusty_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28766,0,"Art\Creature\SteamGlider\SteamGlider.m3","Art\Creature\SteamGlider\Texture\steamglider_spacevariant_01_color.tex","Art\Creature\SteamGlider\Texture\steamglider_spacevariant_01_normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1.9,6,12,5.25,6,13,33,10.5,13,1,0.5,0,0,19,639,225,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28767,0,"Art\NPC\InvisibleMan\InvisibleMan.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28768,0,"Art\Prop\Natural\Pelts\PRP_Pelt_Pumera_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28769,0,"Art\Prop\Constructed\Taxidermy\PRP_Taxidermy_MalverineSwordStanding_Brown_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28770,0,"Art\Item\Weapon\Rifle_2H\Rifle_2H_001\WPN_Rifle2H_Generic_001.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28771,0,"Art\Creature\Dagun\Dagun.M3","Art\Creature\Dagun\Dagun_Strain\CRT_Dagun_Strain_Color.tex","Art\Creature\Dagun\Dagun_Strain\crt_dagun_strain_normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28772,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,4,1,315,2356,2491,2206,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28773,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,4,1,315,2359,2494,2206,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28774,0,"Art\Creature\Jabbit\jabbit.m3","Art\Creature\Jabbit\Jabbit_Augmented\CRT_Jabbit_Aug_Color.tex","Art\Creature\Jabbit\Jabbit_Augmented\crt_jabbit_aug_normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,0.75,0.7,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28775,0,"Art\Creature\Chompacabra\Chompacabra.m3","Art\Creature\Chompacabra\chompacabra_groupa_default_black_color.tex","","","","","",1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28776,0,"Art\NPC\InvisibleMan\InvisibleMan.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,8,8,8,8,8,8,8,8,1,0.5,0,0,19,639,225,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28777,0,"Art\Prop\Constructed\Quest\PRP_MechanicalTrap_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28778,0,"Art\Creature\Razortail\Razortail.m3","Art\Creature\Razortail\Razortail_Marauder_Red_Color.tex","Art\Creature\Razortail\CRT_Razortail_dxtnormal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1.25,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28779,0,"Art\Creature\Oghra\Oghra_01_M\Oghra_01_M.m3","Art\Creature\Oghra\oghra_basebody_red_color.tex","Art\Creature\Oghra\Oghra_BaseBody_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1.5,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28780,0,"Art\Prop\Constructed\GoodieBag\PRP_GoodieBag_Skeetch_BrownTan_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28781,0,"Art\Creature\Grund\Grund.m3","Art\Creature\Grund\Textures\CRT_Grund_Red_Color.tex","Art\Creature\Grund\Textures\CRT_Grund_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1.7,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28782,0,"Art\Creature\Grund\Grund.m3","Art\Creature\Grund\Textures\CRT_Grund_Red_Color.tex","Art\Creature\Grund\Textures\CRT_Grund_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1.7,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28783,0,"Art\Creature\Grund\Grund.m3","Art\Creature\Grund\Textures\CRT_Grund_Red_Color.tex","Art\Creature\Grund\Textures\CRT_Grund_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1.7,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28784,0,"Art\Creature\Grund\Grund.m3","Art\Creature\Grund\Textures\CRT_Grund_Red_Color.tex","Art\Creature\Grund\Textures\CRT_Grund_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1.7,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,88,89,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28785,0,"Art\Creature\Grund\Grund.m3","Art\Creature\Grund\Textures\CRT_Grund_Red_Color.tex","Art\Creature\Grund\Textures\CRT_Grund_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1.7,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,88,89,90,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28786,0,"Art\Creature\eeklu\eeklu.M3","Art\Creature\Eeklu\CRT_Eeklu_Red_Color.tex","Art\Creature\eeklu\CRT_Eeklu_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28787,0,"Art\Creature\eeklu\eeklu.M3","Art\Creature\Eeklu\CRT_Eeklu_Red_Color.tex","Art\Creature\eeklu\CRT_Eeklu_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28788,0,"Art\Creature\eeklu\eeklu.M3","Art\Creature\Eeklu\CRT_Eeklu_Red_Color.tex","Art\Creature\eeklu\CRT_Eeklu_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28789,0,"Art\Creature\eeklu\eeklu.M3","Art\Creature\Eeklu\CRT_Eeklu_Red_Color.tex","Art\Creature\eeklu\CRT_Eeklu_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,88,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28790,0,"Art\Creature\eeklu\eeklu.M3","Art\Creature\Eeklu\CRT_Eeklu_Red_Color.tex","Art\Creature\eeklu\CRT_Eeklu_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,88,89,90,92,0,0,0,0,0,0,0,0,0,0,0,0
28791,0,"Art\Creature\eeklu\eeklu.M3","Art\Creature\Eeklu\CRT_Eeklu_Red_Color.tex","Art\Creature\eeklu\CRT_Eeklu_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,88,89,90,91,92,93,0,0,0,0,0,0,0,0,0,0
28792,0,"Art\Prop\test\wildfox\PRP_Ship_SmugglerFighter_RustBrown_000test.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,4,0.5,1,3,9,2.25,3,10,60,7.5,10,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28793,0,"Art\FX\3D\Dots_Sphere_YLW\Dots_Sphere_YLW.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28794,0,"Art\FX\Model\OT\Medic\Probe\Sphere_nSpace\Sphere_nSpace_GLD.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28795,0,"Art\Prop\Constructed\ControlPanel\Defiance\PRP_DefianceMilitary_TableControlPanel_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0.19,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28796,0,"Art\Mount\Ground\Vehicle_WheelBack\Mount_Vehicle_WheelBack.m3","Art\Mount\Ground\Vehicle_WheelBack\Grinder\Textures\Mount_Vehicle_WheelBack_Grinder_000_Color.tex","Art\Mount\Ground\Vehicle_WheelBack\Grinder\Textures\mount_vehicle_wheelback_grinder_000_normal.tex","Art\Mount\Ground\Vehicle_WheelBack\Grinder\Textures\Mount_Vehicle_WheelBack_Grinder_Decals_000_Color.tex","Art\Mount\Ground\Vehicle_WheelBack\Grinder\Textures\mount_vehicle_wheelback_grinder_decals_000_normal.tex","","",1,2,5,6,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,6,9,2.25,3,20,20,7.5,10,0,0.5,0,0,639,212,225,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28797,0,"Art\Prop\Constructed\Ship\Ikthian\PRP_Ship_Ikthian_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,8,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28798,0,"Art\Item\Weapon\Sword_2Hand\Sword_2H_002\WPN_Sword2H_Generic_002.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28799,0,"Art\Prop\Constructed\Sign\PRP_Sign_Danger_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28800,0,"Art\Prop\Constructed\Sign\PRP_Sign_Danger_001.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28801,0,"Art\Prop\Constructed\Torch\PRP_Torch_Dreadmoore_001.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28802,0,"Art\Prop\Natural\Bush\ThornBush\GreenBramble\PRP_Bush_ThornyBramble_Green_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,7,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28803,0,"Art\Creature\Robot\ArtemisZinCamera\ArtemisZinCam.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28804,0,"Art\Creature\FluxCreature\FluxCreature01\FluxCreature01.m3","Art\Creature\FluxCreature\FluxCreature01\FluxCreature_Group_A_Default_Color.tex","Art\Creature\FluxCreature\FluxCreature01\FluxCreature_Group_A_Default_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,2.2,3,4,2.25,3,10,30,7.5,10,1,0.5,0,0,19,639,225,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28805,0,"Art\Creature\Chompacabra\Chompacabra.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28806,0,"Art\Creature\Oghra\Oghra_01_M\Oghra_01_M.m3","Art\Creature\Oghra\Oghra_Augmented\oghra_basebody_augmented_color.tex","Art\Creature\Oghra\Oghra_Augmented\oghra_basebody_augmented_normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1.5,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28807,0,"Art\Creature\Squird\Squird.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,3,3,10,30,10,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28808,0,"Art\Icon\Quest\Settler\Icon_Quest_Crate_Settler_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,7,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28809,0,"Art\Light\Anim\LIT_Anim_Point_Med_Throb.m3 ","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28810,0,"Art\Prop\Constructed\Crate\Generic\PRP_Crate_Generic_Content_003.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28811,0,"Art\FX\Model\Props\Fire_Ground_5m_GRN\Fire_Ground_wDecal_5m_GRN.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28812,0,"Art\Prop\Constructed\ScienceInstruments\Ikthian\PRP_Ikthian_SmallScanner_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28813,0,"Art\Creature\Falkrin\Falkrin_M\Falkrin_M.m3","Art\Creature\Falkrin\Falkrin_M\Falkrin_Torohawk_M\CRT_Torohawk_Color.tex","","","","","",1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28814,0,"Art\Prop\Natural\Planet\PRP_Planet_Farside_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28815,0,"Art\Prop\Natural\Planet\PRP_Planet_Nexus_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0.3,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
28816,0,"Art\Prop\Natural\Planet\PRP_Planet_Serrasar_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0.75,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
