"ID","localizedTextIdDisplayString","type","data0","data1","data2","data3","data4","data5","data6"
6526,0,11,1116,6527,0,0,0,0,0
6527,0,1,47069,0,0,0,0,0,0
6528,0,1,26173,51051,51052,51053,0,0,0
6529,431468,1,46428,0,0,0,0,0,0
6530,0,1,40391,0,0,0,0,0,0
6531,0,1,30547,0,0,0,0,0,0
6532,0,1,47079,47080,0,0,0,0,0
6533,0,1,30544,0,0,0,0,0,0
6534,0,1,47082,47083,0,0,0,0,0
6535,0,1,33710,0,0,0,0,0,0
6536,0,1,33711,0,0,0,0,0,0
6537,0,1,33119,0,0,0,0,0,0
6538,0,1,47112,0,0,0,0,0,0
6539,0,1,32970,0,0,0,0,0,0
6540,0,1,32975,0,0,0,0,0,0
6541,0,1,32971,0,0,0,0,0,0
6542,0,11,6155,2221,0,0,0,0,0
6543,432133,1,45433,45919,0,0,0,0,0
6544,0,1,30146,30148,0,0,0,0,0
6545,0,1,32881,0,0,0,0,0,0
6546,0,1,46741,0,0,0,0,0,0
6547,0,1,47170,0,0,0,0,0,0
6548,0,1,47110,0,0,0,0,0,0
6549,432354,1,30894,0,0,0,0,0,0
6550,0,11,10166,10167,0,0,0,0,0
6552,0,1,21284,21286,21287,21292,21478,21495,21496
6553,0,1,21497,21499,21512,21544,21545,21546,21547
6554,0,1,21549,21550,21551,21552,21553,21554,21555
6555,0,1,21556,21557,21732,21733,22231,22247,0
6557,0,1,49714,49819,49820,49821,49822,49823,0
6558,0,1,47180,47234,47235,48045,0,0,0
6559,0,11,5000,2081,0,0,0,0,0
6560,0,1,31021,0,0,0,0,0,0
6561,0,1,31016,0,0,0,0,0,0
6562,0,1,31018,0,0,0,0,0,0
6563,0,1,31011,0,0,0,0,0,0
6565,0,3,391,392,0,0,0,0,0
6566,0,1,47262,0,0,0,0,0,0
6567,0,1,47268,47266,0,0,0,0,0
6568,0,1,26417,0,0,0,0,0,0
6569,432839,1,31431,0,0,0,0,0,0
6570,0,1,47283,47284,0,0,0,0,0
6571,433059,1,47295,0,0,0,0,0,0
6572,0,1,47266,47268,0,0,0,0,0
6573,0,1,30488,30672,45578,31703,61439,0,0
6574,0,1,31249,30449,30447,30446,39079,30467,30417
6575,0,1,30330,30466,31155,0,0,0,0
6576,0,11,6574,6575,0,0,0,0,0
6577,0,1,31996,0,0,0,0,0,0
6578,433508,1,46664,0,0,0,0,0,0
6579,0,1,27685,30123,28156,27700,29446,27526,27688
6580,0,1,28003,0,0,0,0,0,0
6581,0,1,28004,0,0,0,0,0,0
6582,433834,1,28006,0,0,0,0,0,0
6583,0,1,33018,0,0,0,0,0,0
6584,0,1,47360,0,0,0,0,0,0
6585,0,1,47377,47378,0,0,0,0,0
6586,0,1,32754,33213,33876,32755,34475,34474,32897
6587,0,1,44735,32756,61438,61446,61440,61442,0
6588,0,11,6586,6587,0,0,0,0,0
6589,0,1,32661,44716,34262,0,0,0,0
6590,0,1,43262,43264,0,0,0,0,0
6591,0,1,47365,47368,47367,47370,47371,47372,0
6592,0,1,47373,47374,0,0,0,0,0
6593,0,11,6591,6592,0,0,0,0,0
6594,0,1,33080,32764,33850,32680,32682,32681,33921
6595,0,1,32849,32890,32912,32835,32837,32894,0
6596,0,11,6594,6595,0,0,0,0,0
6597,0,1,33932,33951,0,0,0,0,0
6598,0,1,39998,39997,32882,0,0,0,0
6599,434714,1,29880,0,0,0,0,0,0
6600,434715,1,29881,0,0,0,0,0,0
6601,434716,1,29882,0,0,0,0,0,0
6602,434744,1,29569,0,0,0,0,0,0
6603,0,1,47444,0,0,0,0,0,0
6604,0,1,45580,30600,31347,31346,31846,30332,30333
6605,0,1,30334,31820,30326,30325,37213,31120,61447
6606,0,11,6604,6605,6613,9130,0,0,0
6607,0,1,30328,30327,30330,39079,31353,0,0
6609,435052,1,47435,47440,47438,47437,46357,46359,61433
6610,435076,1,46357,0,0,0,0,0,0
6611,435080,1,47466,0,0,0,0,0,0
6612,0,1,47476,0,0,0,0,0,0
6613,0,1,31349,31348,30322,30321,31908,57148,61441
6614,0,1,43485,43588,0,0,0,0,0
6615,0,1,31365,0,0,0,0,0,0
6616,435357,1,38864,0,0,0,0,0,0
6617,0,1,46687,46707,46752,46753,0,0,0
6618,0,1,27768,0,0,0,0,0,0
6619,0,1,47397,0,0,0,0,0,0
6620,0,1,30049,0,0,0,0,0,0
6621,0,1,30048,0,0,0,0,0,0
6622,0,1,30548,0,0,0,0,0,0
6623,435973,1,47571,0,0,0,0,0,0
6624,0,1,27683,27682,44794,44792,27681,44793,27679
6625,0,1,33573,33572,33571,45825,33741,33742,33743
6626,0,1,27506,27493,28333,27464,27673,27466,29768
6627,0,1,27590,43083,0,0,0,0,0
6628,0,1,27678,29618,61895,61897,61913,61936,0
6629,0,11,6624,6628,0,0,0,0,0
6630,0,11,6626,6627,10387,0,0,0,0
6631,0,1,47449,0,0,0,0,0,0
6632,0,1,47444,68246,0,0,0,0,0
6633,0,1,47476,68252,0,0,0,0,0
6634,0,1,47464,0,0,0,0,0,0
6635,436041,1,46761,0,0,0,0,0,0
6636,0,1,28554,0,0,0,0,0,0
6637,0,1,28550,0,0,0,0,0,0
6638,0,1,47594,0,0,0,0,0,0
6639,0,1,28572,68247,0,0,0,0,0
6640,0,1,28538,68255,0,0,0,0,0
6641,0,1,29732,0,0,0,0,0,0
6642,0,1,29733,0,0,0,0,0,0
6643,0,1,29734,0,0,0,0,0,0
6644,436117,1,47597,0,0,0,0,0,0
6645,436261,1,27177,27178,27399,28883,30440,46434,46435
6646,436262,11,2911,6645,7423,0,0,0,0
6647,0,1,32579,0,0,0,0,0,0
6648,0,1,28384,28385,28383,47657,47659,0,0
6649,0,1,28386,0,0,0,0,0,0
6650,0,1,27681,30061,27682,44792,44793,27683,44794
6651,0,1,47180,47234,47235,48045,0,0,0
6653,0,1,30139,27678,27679,0,0,0,0
6654,436437,1,33207,0,0,0,0,0,0
6655,0,11,2539,2563,2549,6656,0,0,0
6656,0,1,45799,45797,0,0,0,0,0
6657,0,1,40182,0,0,0,0,0,0
6658,0,1,33258,0,0,0,0,0,0
6659,0,1,33259,0,0,0,0,0,0
6660,0,1,33260,0,0,0,0,0,0
6661,0,1,34772,61782,61805,0,0,0,0
6662,0,1,33262,0,0,0,0,0,0
6663,436712,1,47465,47571,0,0,0,0,0
6664,0,1,33263,0,0,0,0,0,0
6665,0,1,52373,0,0,0,0,0,0
6666,436732,1,45978,0,0,0,0,0,0
6668,436842,1,47682,0,0,0,0,0,0
6669,0,1,28717,0,0,0,0,0,0
6670,436881,1,45784,47611,0,0,0,0,0
6671,437195,1,47687,47688,0,0,0,0,0
6672,0,1,31682,31424,31629,0,0,0,0
6673,0,1,31684,0,0,0,0,0,0
6674,437369,1,50667,0,0,0,0,0,0
6675,0,1,25640,0,0,0,0,0,0
6676,0,1,47772,0,0,0,0,0,0
6677,0,1,47595,0,0,0,0,0,0
6678,437577,1,27398,0,0,0,0,0,0
6679,0,1,28453,40156,40157,0,0,0,0
6680,0,1,17760,17729,17781,17639,17643,17779,17720
6681,0,1,47843,0,0,0,0,0,0
6682,0,1,47844,0,0,0,0,0,0
6683,0,1,17640,17644,17659,17642,17638,17747,17779
6684,0,11,6680,6683,7165,0,0,0,0
6685,0,1,32665,32688,32698,32858,32807,32522,61521
6686,0,1,32144,0,0,0,0,0,0
6687,0,1,32155,0,0,0,0,0,0
6688,437888,1,47855,0,0,0,0,0,0
6689,0,1,32196,0,0,0,0,0,0
6690,0,1,32212,0,0,0,0,0,0
6691,0,1,32216,0,0,0,0,0,0
6692,0,1,32488,32523,44742,34578,32525,32478,34188
6693,437953,1,30847,30848,30849,30850,0,0,0
6694,437975,1,47849,0,0,0,0,0,0
6695,0,1,34386,32493,32494,34387,0,0,0
6696,0,1,32492,34385,0,0,0,0,0
6697,0,1,32512,0,0,0,0,0,0
6698,0,1,47656,0,0,0,0,0,0
6699,0,1,32491,0,0,0,0,0,0
6700,0,1,47898,0,0,0,0,0,0
6701,438143,1,40833,47886,47887,47888,0,0,0
6702,0,1,47935,0,0,0,0,0,0
6703,0,1,47893,47939,47940,0,0,0,0
6704,438403,1,29730,0,0,0,0,0,0
6705,438404,1,29731,0,0,0,0,0,0
6706,0,1,47991,0,0,0,0,0,0
6707,0,1,33390,0,0,0,0,0,0
6709,0,1,33139,0,0,0,0,0,0
6710,0,3,165,0,0,0,0,0,0
6711,0,1,17773,0,0,0,0,0,0
6712,0,1,48031,48057,48489,0,0,0,0
6713,0,1,27409,0,0,0,0,0,0
6714,0,1,41700,0,0,0,0,0,0
6715,0,1,23503,0,0,0,0,0,0
6716,0,11,6717,6718,6719,6748,6810,7242,0
6717,0,1,38973,38974,0,0,0,0,0
6718,0,1,38975,38976,0,0,0,0,0
6719,0,1,38977,38978,0,0,0,0,0
6720,0,1,48061,0,0,0,0,0,0
6721,439045,1,33043,0,0,0,0,0,0
6722,439152,1,39921,37850,39917,37851,39915,39924,39925
6723,0,1,31589,0,0,0,0,0,0
6724,0,1,30869,51443,0,0,0,0,0
6725,0,1,32393,0,0,0,0,0,0
6726,0,1,32394,0,0,0,0,0,0
6727,0,1,32396,0,0,0,0,0,0
6728,0,1,48097,0,0,0,0,0,0
6730,439401,1,32935,0,0,0,0,0,0
6731,0,1,48129,0,0,0,0,0,0
6732,0,3,170,167,166,0,0,0,0
6733,0,1,48141,0,0,0,0,0,0
6734,0,1,48150,48114,0,0,0,0,0
6735,0,11,6736,6737,0,0,0,0,0
6736,0,1,48092,0,0,0,0,0,0
6737,0,3,166,167,0,0,0,0,0
6738,0,1,31507,0,0,0,0,0,0
6739,0,1,39701,39911,0,0,0,0,0
6740,0,1,18235,0,0,0,0,0,0
6741,0,11,6742,6743,6744,6745,7232,7233,0
6742,0,1,40097,40098,0,0,0,0,0
6743,0,1,40102,40103,0,0,0,0,0
6744,0,1,40104,40106,0,0,0,0,0
6745,439654,1,40110,40111,0,0,0,0,0
6746,0,1,31589,0,0,0,0,0,0
6747,0,1,48252,0,0,0,0,0,0
6748,439905,1,38981,0,0,0,0,0,0
6749,0,1,38784,38785,38782,38783,0,0,0
6750,439915,1,48275,0,0,0,0,0,0
6751,0,1,48239,48240,48291,48293,48294,48297,0
6752,0,1,18235,0,0,0,0,0,0
6753,0,1,18214,17991,0,0,0,0,0
6754,0,1,48222,48241,48301,0,0,0,0
6755,0,1,30766,0,0,0,0,0,0
6756,0,1,30768,0,0,0,0,0,0
6757,0,1,31467,0,0,0,0,0,0
6758,0,1,48202,0,0,0,0,0,0
6759,0,1,30769,0,0,0,0,0,0
6760,0,1,31469,0,0,0,0,0,0
6761,0,1,48321,0,0,0,0,0,0
6762,0,1,33308,0,0,0,0,0,0
6763,0,1,33309,0,0,0,0,0,0
6764,0,1,33311,0,0,0,0,0,0
6765,0,1,33310,0,0,0,0,0,0
6766,0,1,34325,0,0,0,0,0,0
6767,0,1,34327,0,0,0,0,0,0
6768,0,1,33796,0,0,0,0,0,0
6769,0,1,34328,0,0,0,0,0,0
6770,0,1,34330,0,0,0,0,0,0
6771,0,1,34331,0,0,0,0,0,0
6772,0,1,34332,0,0,0,0,0,0
6773,0,1,35889,35893,36112,36113,62089,62107,0
6774,0,1,47027,31172,31474,0,0,0,0
6775,0,11,6685,6774,0,0,0,0,0
6776,0,11,6773,4393,9111,0,0,0,0
6777,0,1,49128,0,0,0,0,0,0
6778,0,1,46507,0,0,0,0,0,0
6779,0,1,39205,39204,39206,48385,0,0,0
6780,0,9,48760,0,0,0,0,0,0
6781,0,1,48399,0,0,0,0,0,0
6782,440949,1,48401,0,0,0,0,0,0
6785,0,1,48400,48627,48630,0,0,0,0
6786,0,1,48434,50805,0,0,0,0,0
6787,441227,1,48318,50421,56894,0,0,0,0
6788,441228,1,48305,0,0,0,0,0,0
6789,441239,1,48443,48444,0,0,0,0,0
6790,441240,1,48445,48446,0,0,0,0,0
6791,441241,1,48447,48448,0,0,0,0,0
6792,0,1,24803,0,0,0,0,0,0
6793,0,1,24804,0,0,0,0,0,0
6794,0,1,24805,0,0,0,0,0,0
6795,0,1,24806,0,0,0,0,0,0
6796,0,1,24807,0,0,0,0,0,0
6797,0,1,24808,0,0,0,0,0,0
6798,441321,1,32272,48561,48575,0,0,0,0
6799,0,1,48457,0,0,0,0,0,0
6800,0,1,34796,0,0,0,0,0,0
6801,0,1,34797,0,0,0,0,0,0
6802,0,1,34798,0,0,0,0,0,0
6803,0,1,34799,0,0,0,0,0,0
6804,0,1,34800,0,0,0,0,0,0
6805,0,1,34801,0,0,0,0,0,0
6806,441438,3,166,171,0,0,0,0,0
6807,0,1,48423,0,0,0,0,0,0
6808,0,11,6842,2081,0,0,0,0,0
6809,0,2,1,0,0,0,0,0,0
6810,0,1,38538,39066,0,0,0,0,0
6811,0,1,48217,0,0,0,0,0,0
6812,0,1,37981,48362,48384,48360,0,0,0
6813,0,1,48500,0,0,0,0,0,0
6814,0,1,48534,0,0,0,0,0,0
6815,0,9,48878,0,0,0,0,0,0
6816,441831,1,48393,0,0,0,0,0,0
6817,0,1,46653,0,0,0,0,0,0
6818,0,1,48580,0,0,0,0,0,0
6819,0,1,48454,48458,0,0,0,0,0
6820,442029,1,48570,50184,0,0,0,0,0
6821,0,1,48597,0,0,0,0,0,0
6822,442044,1,48517,0,0,0,0,0,0
6823,0,11,6717,6718,6719,6748,0,0,0
6824,0,1,48613,0,0,0,0,0,0
6825,0,1,48617,0,0,0,0,0,0
6826,442167,1,48614,0,0,0,0,0,0
6827,0,1,48423,48630,48627,48400,0,0,0
6828,0,1,27539,46647,46648,46649,0,0,0
6829,0,11,4119,6828,0,0,0,0,0
6830,0,1,48666,48667,48669,48670,0,0,0
6831,0,1,48682,48683,48684,0,0,0,0
6833,442526,1,33369,0,0,0,0,0,0
6834,0,1,48404,0,0,0,0,0,0
6835,0,11,6834,2081,0,0,0,0,0
6836,0,1,17777,18426,21647,0,0,0,0
6838,442609,1,17763,0,0,0,0,0,0
6839,0,1,48556,0,0,0,0,0,0
6840,0,1,18131,18132,18133,18134,18135,0,0
6842,0,1,48009,48404,0,0,0,0,0
6843,0,1,48782,0,0,0,0,0,0
6844,0,1,48780,0,0,0,0,0,0
6845,0,1,48786,0,0,0,0,0,0
6846,0,1,48788,0,0,0,0,0,0
6847,0,1,48791,0,0,0,0,0,0
6848,0,1,38867,0,0,0,0,0,0
6849,0,1,48783,48984,0,0,0,0,0
6850,0,1,48789,0,0,0,0,0,0
6851,0,1,48797,0,0,0,0,0,0
6852,0,1,48818,48817,48816,0,0,0,0
6853,0,11,2341,6852,0,0,0,0,0
6854,443034,1,48511,48499,69258,69257,0,0,0
6855,0,1,48491,69254,0,0,0,0,0
6856,443039,1,48529,69255,0,0,0,0,0
6857,0,12,154,0,0,0,0,0,0
6858,443174,1,37965,47661,37964,46576,0,0,0
6859,443182,1,48846,0,0,0,0,0,0
6860,0,1,54697,58557,0,0,0,0,0
6861,0,1,58557,46330,0,0,0,0,0
6862,0,1,17939,0,0,0,0,0,0
6863,0,1,48588,48589,48591,69309,69310,69311,0
6864,0,1,48516,48518,48519,69302,69303,69304,0
6865,0,1,48557,48558,69306,69307,0,0,0
6866,0,1,48579,69308,0,0,0,0,0
6867,0,1,48554,69305,0,0,0,0,0
6868,0,1,48493,48510,69300,69301,0,0,0
6869,0,1,48461,48765,48793,48833,48835,48842,0
6870,0,1,48843,48844,48863,48865,48866,48867,0
6871,0,11,6869,6870,0,0,0,0,0
6872,0,1,49128,0,0,0,0,0,0
6873,0,1,48900,0,0,0,0,0,0
6874,0,1,31885,0,0,0,0,0,0
6875,0,1,48168,0,0,0,0,0,0
6876,0,1,48171,0,0,0,0,0,0
6877,0,1,48295,0,0,0,0,0,0
6878,0,1,48916,0,0,0,0,0,0
6879,0,1,48917,0,0,0,0,0,0
6880,0,1,48177,0,0,0,0,0,0
6881,443626,1,48907,0,0,0,0,0,0
6882,0,1,38810,38815,48643,48975,48976,0,0
6883,0,1,48643,38815,48975,48976,0,0,0
6884,0,11,6882,1116,0,0,0,0,0
6885,0,1,48909,0,0,0,0,0,0
6886,0,1,48929,48900,48997,49000,49001,49002,49003
6887,0,1,48009,0,0,0,0,0,0
6888,0,3,1132,0,0,0,0,0,0
6889,0,10,6887,6888,0,0,0,0,0
6890,0,11,1116,6886,6913,0,0,0,0
6891,443924,1,48130,48131,48132,48133,0,0,0
6892,443925,1,48979,0,0,0,0,0,0
6894,0,1,48980,0,0,0,0,0,0
6895,443929,1,48320,48302,48303,0,0,0,0
6896,0,1,46302,46303,46304,46305,47822,0,0
6897,0,1,38810,0,0,0,0,0,0
6898,0,1,48945,0,0,0,0,0,0
6899,0,1,48950,0,0,0,0,0,0
6900,0,1,27446,50752,0,0,0,0,0
6901,0,1,48992,0,0,0,0,0,0
6902,0,1,48991,49800,49801,49802,0,0,0
6903,0,1,48994,49799,0,0,0,0,0
6904,0,1,48995,0,0,0,0,0,0
6905,0,1,48996,0,0,0,0,0,0
6906,0,1,48997,50352,49384,50353,49172,50354,50355
6907,0,1,49015,49317,0,0,0,0,0
6908,0,11,6906,6907,0,0,0,0,0
6909,0,1,49019,48959,0,0,0,0,0
6910,0,1,29849,29851,29852,29854,0,0,0
6911,0,11,6909,2081,0,0,0,0,0
6912,0,1,49039,49051,49052,0,0,0,0
6913,0,1,49004,49005,0,0,0,0,0
6914,0,1,49054,0,0,0,0,0,0
6915,0,1,29172,0,0,0,0,0,0
6916,0,1,49073,49074,49075,49076,0,0,0
6917,444576,1,48996,0,0,0,0,0,0
6918,444641,1,27768,0,0,0,0,0,0
6919,0,1,46584,0,0,0,0,0,0
6921,0,1,17955,0,0,0,0,0,0
6922,0,1,49550,0,0,0,0,0,0
6923,0,2,16623,0,0,0,0,0,0
6924,0,11,6922,2081,0,0,0,0,0
6925,0,1,49215,0,0,0,0,0,0
6926,0,1,49285,0,0,0,0,0,0
6927,0,1,48738,69298,0,0,0,0,0
6929,445373,1,32378,0,0,0,0,0,0
6930,0,9,49545,49544,49543,49542,0,0,0
6931,0,1,48992,0,0,0,0,0,0
6932,445454,1,48992,0,0,0,0,0,0
6933,0,9,49597,49598,49599,0,0,0,0
6935,0,1,27466,27488,28879,28881,49048,49049,49050
6936,0,11,3291,6935,7557,7558,10389,10390,10391
6937,0,1,48994,49799,0,0,0,0,0
6938,0,1,29778,0,0,0,0,0,0
6939,0,1,48140,0,0,0,0,0,0
6940,0,1,48994,0,0,0,0,0,0
6941,0,1,48144,48145,48146,48147,48148,48149,48151
6942,0,1,48152,48153,48154,48155,48156,48157,48158
6943,0,1,48159,48160,48161,48162,48163,48165,0
6944,445990,1,49240,0,0,0,0,0,0
6945,0,1,49405,0,0,0,0,0,0
6946,0,1,49290,0,0,0,0,0,0
6947,0,1,38782,38783,0,0,0,0,0
6948,0,1,49278,0,0,0,0,0,0
6949,0,1,49346,49347,49348,49352,49353,49354,0
6950,0,1,49361,49362,49363,49364,0,0,0
6951,0,1,49396,49798,49855,0,0,0,0
6952,0,1,49445,0,0,0,0,0,0
6953,0,1,48397,0,0,0,0,0,0
6954,0,1,49427,0,0,0,0,0,0
6955,446262,1,49431,0,0,0,0,0,0
6956,0,1,49446,0,0,0,0,0,0
6957,0,1,49334,49240,0,0,0,0,0
6958,0,1,46411,37963,37962,46410,46413,46453,46412
6959,0,1,46408,46425,46549,46356,46407,46414,46558
6960,0,1,46360,46562,46563,46561,46567,46568,37965
6961,0,1,46569,46570,37964,46405,46566,46575,46576
6962,0,1,46578,46579,37965,46574,46573,46572,46353
6963,0,1,46571,46406,46557,47457,47296,47460,47660
6964,0,11,12621,12622,12623,12624,0,0,0
6965,0,1,49469,0,0,0,0,0,0
6966,0,1,49474,49475,49476,49477,49479,49480,0
6967,0,1,49484,0,0,0,0,0,0
6968,0,1,49485,0,0,0,0,0,0
6969,0,1,49483,0,0,0,0,0,0
6971,446972,1,49449,0,0,0,0,0,0
6972,447113,1,49503,50841,50842,50843,50844,0,0
6973,0,1,17772,49490,0,0,0,0,0
6974,0,1,49520,49521,0,0,0,0,0
6975,0,3,1210,1211,0,0,0,0,0
6976,0,1,29761,0,0,0,0,0,0
6977,0,1,48955,0,0,0,0,0,0
6978,0,1,29938,0,0,0,0,0,0
6979,0,1,48049,0,0,0,0,0,0
6980,0,1,48076,0,0,0,0,0,0
6981,0,1,48020,0,0,0,0,0,0
6982,0,1,49161,0,0,0,0,0,0
6983,0,1,48025,0,0,0,0,0,0
6984,0,1,48048,0,0,0,0,0,0
6985,0,1,48075,0,0,0,0,0,0
6986,0,1,49364,49366,49361,49362,49363,0,0
6987,0,1,49365,0,0,0,0,0,0
6988,0,1,49162,0,0,0,0,0,0
6989,0,1,49548,0,0,0,0,0,0
6990,0,1,49335,49337,49338,49336,49339,49340,49471
6991,0,1,49342,0,0,0,0,0,0
6992,0,1,49349,0,0,0,0,0,0
6993,0,1,49351,0,0,0,0,0,0
6994,0,1,49483,0,0,0,0,0,0
6995,0,3,1179,1180,1072,1064,0,0,0
6996,0,1,48032,0,0,0,0,0,0
6997,0,1,49064,49065,49066,49067,49068,49069,49070
6998,0,1,49071,49072,49077,0,0,0,0
6999,0,11,6997,6998,0,0,0,0,0
7000,447475,1,48169,48168,0,0,0,0,0
7001,0,1,49557,0,0,0,0,0,0
7002,0,1,49473,0,0,0,0,0,0
7003,0,10,6922,4103,0,0,0,0,0
7004,0,1,49525,49599,0,0,0,0,0
7005,0,1,49272,0,0,0,0,0,0
7006,0,1,49606,0,0,0,0,0,0
7007,0,1,49613,0,0,0,0,0,0
7008,0,1,27527,27528,27530,27532,27534,29783,30153
7009,0,1,40970,40971,43083,61900,61906,61933,40967
7010,0,11,7008,7009,0,0,0,0,0
7011,0,1,27464,28375,28964,29714,40947,0,0
7012,0,1,27373,27466,27467,27674,27677,28879,28881
7013,0,1,29768,29769,29770,29771,49048,49049,49050
7014,0,11,7012,7013,8309,0,0,0,0
7015,0,1,27493,61910,61911,0,0,0,0
7016,0,11,10393,10394,0,0,0,0,0
7017,0,1,49612,49611,49610,0,0,0,0
7018,0,1,27938,0,0,0,0,0,0
7019,0,1,27940,0,0,0,0,0,0
7020,0,1,27948,0,0,0,0,0,0
7021,448042,1,33767,0,0,0,0,0,0
7022,0,1,49644,50185,50186,0,0,0,0
7023,0,1,49391,0,0,0,0,0,0
7024,0,1,49650,59356,0,0,0,0,0
7025,0,1,49651,59357,0,0,0,0,0
7026,448265,1,49666,0,0,0,0,0,0
7027,0,1,49389,49404,49406,49407,49408,48762,48742
7028,0,1,49696,49697,0,0,0,0,0
7029,0,1,49694,0,0,0,0,0,0
7030,448502,1,49701,49702,0,0,0,0,0
7031,0,1,20797,21278,20794,20798,0,0,0
7032,612331,11,8997,8998,10895,0,0,0,0
7033,448616,1,27407,48078,0,0,0,0,0
7034,0,1,49716,0,0,0,0,0,0
7035,0,1,49721,0,0,0,0,0,0
7036,0,1,49715,0,0,0,0,0,0
7037,448701,1,49701,49702,0,0,0,0,0
7038,448752,1,49218,49429,49486,49536,49573,0,0
7039,0,1,49043,0,0,0,0,0,0
7040,0,1,38092,48477,48478,48479,0,38086,58542
7041,0,1,49735,0,0,0,0,0,0
7042,0,1,49744,0,0,0,0,0,0
7043,0,1,49744,0,0,0,0,0,0
7044,0,1,48705,48706,48708,48713,48714,48738,48740
7045,0,11,7027,7044,9105,0,0,0,0
7046,0,1,48991,49800,49801,49802,0,0,0
7047,449353,1,49748,0,0,0,0,0,0
7048,0,1,49804,0,0,0,0,0,0
7049,0,1,49763,0,0,0,0,0,0
7050,0,9,47435,47436,0,0,0,0,0
7051,449472,1,49805,0,0,0,0,0,0
7052,449474,1,49511,0,0,0,0,0,0
7053,0,1,49770,0,0,0,0,0,0
7054,0,1,49818,0,0,0,0,0,0
7055,0,1,49836,0,0,0,0,0,0
7056,449994,3,1210,1211,0,0,0,0,0
7057,0,1,49798,0,0,0,0,0,0
7058,0,1,49855,0,0,0,0,0,0
7059,0,1,49874,49881,0,0,0,0,0
7060,0,1,49591,0,0,0,0,0,0
7061,0,1,28482,0,0,0,0,0,0
7062,0,1,38216,38218,38225,38233,62049,61988,0
7063,0,1,49506,0,0,0,0,0,0
7064,0,11,7063,2081,0,0,0,0,0
7065,0,1,48138,48139,0,0,0,0,0
7066,450308,1,49302,49303,49304,49305,0,0,0
7067,0,1,49299,49307,49308,0,0,0,0
7068,0,1,49300,49309,49310,49311,0,0,0
7069,0,1,27535,0,0,0,0,0,0
7070,450329,1,49301,49312,49313,49314,0,0,0
7071,0,1,49990,0,0,0,0,0,0
7072,0,1,49829,49830,49832,0,0,0,0
7073,0,1,38073,48126,49493,62214,0,0,0
7074,0,1,49893,0,0,0,0,0,0
7075,0,1,49895,49906,0,0,0,0,0
7076,0,1,33211,0,0,0,0,0,0
7077,0,1,30678,0,0,0,0,0,0
7078,0,1,30679,0,0,0,0,0,0
7079,0,1,30677,0,0,0,0,0,0
7080,450605,1,39679,0,0,0,0,0,0
7081,0,1,48689,48695,48697,48721,48723,48728,0
7082,450909,1,49898,49901,65614,65615,0,0,0
7083,450927,1,49963,49964,49965,0,0,0,0
7084,0,1,49818,0,0,0,0,0,0
7085,451035,11,4303,1116,0,0,0,0,0
7086,0,1,49301,49312,0,0,0,0,0
7087,0,1,49861,0,0,0,0,0,0
7088,0,1,49897,0,0,0,0,0,0
7089,0,1,27430,0,0,0,0,0,0
7090,0,9,50243,50302,50303,50304,50305,0,0
7091,0,1,44283,0,0,0,0,0,0
7092,0,1,49983,39679,0,0,0,0,0
7093,0,1,38483,0,0,0,0,0,0
7094,0,1,49985,0,0,0,0,0,0
7095,0,1,48065,0,0,0,0,0,0
7096,0,1,48374,0,0,0,0,0,0
7097,0,1,26124,33577,0,0,0,0,0
7098,0,1,50008,0,0,0,0,0,0
7099,0,3,1223,0,0,0,0,0,0
7101,0,1,40037,40038,40039,40042,0,0,0
7102,0,11,8912,8913,10471,0,0,0,0
7103,0,1,50041,0,0,0,0,0,0
7104,0,1,38292,40168,38299,38290,38291,62009,62012
7105,0,11,5004,7104,12169,0,0,0,0
7106,0,1,38372,38376,62028,0,0,0,0
7107,0,1,38384,38383,0,0,0,0,0
7108,0,1,38386,38387,38669,61959,62031,62033,0
7109,0,1,38382,38664,38381,61965,62041,0,0
7110,0,1,32931,52178,0,0,0,0,0
7111,451916,1,50064,50066,0,0,0,0,0
7112,0,1,49825,0,0,0,0,0,0
7113,452979,1,50064,50066,0,0,0,0,0
7114,0,1,43120,49785,49794,0,0,0,0
7115,0,1,49699,0,0,0,0,0,0
7116,0,1,38170,40083,38173,43610,61791,61790,0
7117,0,1,38318,38319,38320,38290,40168,0,0
7118,0,11,5064,7117,0,0,0,0,0
7119,0,1,49975,0,0,0,0,0,0
7120,0,11,2081,7119,0,0,0,0,0
7121,452543,1,50086,50088,0,0,0,0,0
7122,0,1,49699,0,0,0,0,0,0
7123,0,1,50156,0,0,0,0,0,0
7124,0,1,46443,46454,46470,46473,38200,0,0
7125,0,1,50024,50172,0,0,0,0,0
7126,0,1,50166,39679,0,0,0,0,0
7127,0,1,50189,0,0,0,0,0,0
7128,0,11,1116,7129,0,0,0,0,0
7129,0,1,48851,59627,0,0,0,0,0
7130,0,1,50213,50214,50215,50216,0,0,0
7133,0,1,28059,0,0,0,0,0,0
7134,453312,9,0,0,0,0,0,0,0
7135,0,11,7125,1116,0,0,0,0,0
7136,0,1,40210,49047,49055,49053,0,0,0
7137,453336,1,34577,0,0,0,0,0,0
7138,0,1,50187,0,0,0,0,0,0
7139,0,1,50254,0,0,0,0,0,0
7140,0,1,49402,0,0,0,0,0,0
7141,0,1,49612,49611,49610,49616,0,0,0
7142,0,12,183,0,0,0,0,0,0
7143,0,1,49373,0,0,0,0,0,0
