"ID","description","FallBackID","flag"
4521,"Esper_Swim_MeleeTelegraph_Action_End_05",4428,0
4522,"Esper_Swim_MeleeTelegraph_Loop_01",4429,0
4523,"Esper_Swim_MeleeTelegraph_Loop_02",4430,0
4524,"Esper_Swim_MeleeTelegraph_Loop_03",4431,0
4525,"Esper_Swim_MeleeTelegraph_Loop_04",4432,0
4526,"Esper_Swim_MeleeTelegraph_Loop_05",4433,0
4527,"Esper_Swim_MeleeTelegraph_Start_01",4434,0
4528,"Esper_Swim_MeleeTelegraph_Start_02",4435,0
4529,"Esper_Swim_MeleeTelegraph_Start_03",4436,0
4530,"Esper_Swim_MeleeTelegraph_Start_04",4437,0
4531,"Esper_Swim_MeleeTelegraph_Start_05",4438,0
4532,"Esper_Swim_Parry",1396,0
4533,"Esper_Swim_Run_Start",1408,0
4534,"Esper_Swim_Sheath",1378,0
4535,"Esper_Swim_ShuffleRight",4439,0
4536,"Esper_Swim_Situational_Loop",0,0
4537,"Esper_Swim_Sprint",1408,0
4538,"Esper_Swim_Stand",163,0
4539,"Esper_Swim_Stand_Stop",4538,0
4540,"Esper_Swim_Stunned",1821,0
4541,"Esper_Swim_Talk",1957,0
4542,"Esper_Swim_Throw",0,0
4543,"Esper_Swim_Unsheath",1379,0
4544,"Esper_Swim_Unsheath_Combat",1380,0
4545,"Esper_Swim_Use",1819,0
4546,"Esper_Swim_Walk",1143,0
4547,"Esper_Swim_Wound",4549,16
4548,"Esper_Swim_Wound_Critical",4549,16
4549,"Esper_Swim_Wound_D2U",4547,16
4550,"Esper_Swim_Wound_L2R",4549,16
4551,"Esper_Swim_Wound_R2L",4549,16
4552,"Esper_Swim_Wound_U2D",4549,16
4553,"Esper_Talk",278,0
4554,"Esper_Throw",0,0
4555,"Esper_Use",475,0
4556,"ShockPaddles_Attack_D2U",0,0
4557,"ShockPaddles_Attack_D2U_Var_2",0,0
4558,"ShockPaddles_Attack_L2R",0,0
4559,"ShockPaddles_Attack_L2R_Var_2",0,0
4560,"ShockPaddles_Attack_R2L",0,0
4561,"ShockPaddles_Attack_R2L_Var_2",0,0
4562,"ShockPaddles_Attack_U2D",0,0
4563,"ShockPaddles_Attack_U2D_Var_2",0,0
4564,"ShockPaddles_Birth",1334,0
4565,"ShockPaddles_Block_End",1513,0
4566,"ShockPaddles_Block_Start",1513,0
4567,"ShockPaddles_Cast_Action_GroundPunch",0,0
4568,"ShockPaddles_Cast_Action_Hand_Forward_01",0,0
4569,"ShockPaddles_Cast_Action_Hand_Upward_01",0,0
4570,"ShockPaddles_Cast_Action_High2Low",0,0
4571,"ShockPaddles_Cast_Action_Kick",0,0
4572,"ShockPaddles_Cast_Action_PullToMe",0,0
4573,"ShockPaddles_Cast_Action_Rush",0,0
4574,"ShockPaddles_Cast_Action_Throw",0,0
4575,"ShockPaddles_Cast_Action_Upward",0,0
4576,"ShockPaddles_Cast_Burrow_Down",0,0
4577,"ShockPaddles_Cast_Burrow_Loop",0,0
4578,"ShockPaddles_Cast_Burrow_Up",0,0
4579,"ShockPaddles_Cast_Channel_Hand_Forward_01",0,0
4580,"ShockPaddles_Cast_Channel_Weapon_Upward",0,0
4581,"ShockPaddles_Fly_Alert",1733,0
4582,"ShockPaddles_Fly_Attack",4695,0
4583,"ShockPaddles_Fly_Attack_D2U",4696,0
4584,"ShockPaddles_Fly_Attack_D2U_Var_2",4697,0
4585,"ShockPaddles_Fly_Attack_L2R",4698,0
4586,"ShockPaddles_Fly_Attack_L2R_Var_2",4699,0
4587,"ShockPaddles_Fly_Attack_R2L",4700,0
4588,"ShockPaddles_Fly_Attack_R2L_Var_2",4701,0
4589,"ShockPaddles_Fly_Attack_U2D",4702,0
4590,"ShockPaddles_Fly_Attack_U2D_Var_2",4703,0
4591,"ShockPaddles_Fly_Attack_Var_2",4704,0
4592,"ShockPaddles_Fly_Birth",4705,0
4593,"ShockPaddles_Fly_Block_End",4706,0
4594,"ShockPaddles_Fly_Block_Loop",4707,0
4595,"ShockPaddles_Fly_Block_Start",4708,0
4596,"ShockPaddles_Fly_Cast_Action_01",4709,0
4597,"ShockPaddles_Fly_Cast_Action_02",4710,0
4598,"ShockPaddles_Fly_Cast_Action_03",4711,0
4599,"ShockPaddles_Fly_Cast_Action_04",4712,0
4600,"ShockPaddles_Fly_Cast_Action_05",4713,0
4601,"ShockPaddles_Fly_Cast_Action_End_01",4714,0
4602,"ShockPaddles_Fly_Cast_Action_End_02",4715,0
4603,"ShockPaddles_Fly_Cast_Action_End_03",4716,0
4604,"ShockPaddles_Fly_Cast_Action_End_04",4717,0
4605,"ShockPaddles_Fly_Cast_Action_End_05",4718,0
4606,"ShockPaddles_Fly_Cast_Action_GroundPunch",4719,0
4607,"ShockPaddles_Fly_Cast_Action_Hand_Forward_01",4720,0
4608,"ShockPaddles_Fly_Cast_Action_Hand_Upward_01",4721,0
4609,"ShockPaddles_Fly_Cast_Action_High2Low",4722,0
4610,"ShockPaddles_Fly_Cast_Action_Kick",4723,0
4611,"ShockPaddles_Fly_Cast_Action_PullToMe",4724,0
4612,"ShockPaddles_Fly_Cast_Action_Rush",4725,0
4613,"ShockPaddles_Fly_Cast_Action_Shout",4726,0
4614,"ShockPaddles_Fly_Cast_Action_Throw",4727,0
4615,"ShockPaddles_Fly_Cast_Action_Upward",4728,0
4616,"ShockPaddles_Fly_Cast_Burrow_Down",4729,0
4617,"ShockPaddles_Fly_Cast_Burrow_Loop",4730,0
4618,"ShockPaddles_Fly_Cast_Burrow_Up",4731,0
4619,"ShockPaddles_Fly_Cast_Channel_01",4732,0
4620,"ShockPaddles_Fly_Cast_Channel_02",4733,0
4621,"ShockPaddles_Fly_Cast_Channel_03",4734,0
4622,"ShockPaddles_Fly_Cast_Channel_04",4735,0
4623,"ShockPaddles_Fly_Cast_Channel_05",4736,0
4624,"ShockPaddles_Fly_Cast_Channel_Hand_Forward_01",4737,0
4625,"ShockPaddles_Fly_Cast_Channel_Weapon_Upward",4738,0
4626,"ShockPaddles_Fly_Cast_Loop_01",4739,0
4627,"ShockPaddles_Fly_Cast_Loop_02",4740,0
4628,"ShockPaddles_Fly_Cast_Loop_03",4741,0
4629,"ShockPaddles_Fly_Cast_Loop_04",4742,0
4630,"ShockPaddles_Fly_Cast_Loop_05",4743,0
4631,"ShockPaddles_Fly_Cast_Start_01",4744,0
4632,"ShockPaddles_Fly_Cast_Start_02",4745,0
4633,"ShockPaddles_Fly_Cast_Start_03",4746,0
4634,"ShockPaddles_Fly_Cast_Start_04",4747,0
4635,"ShockPaddles_Fly_Cast_Start_05",4748,0
4636,"ShockPaddles_Fly_Dodge",4749,0
4637,"ShockPaddles_Fly_JumpLand",4750,0
4638,"ShockPaddles_Fly_JumpLand_Combat",4751,0
4639,"ShockPaddles_Fly_JumpLand_Run",4752,0
4640,"ShockPaddles_Fly_JumpLoop",4753,0
4641,"ShockPaddles_Fly_JumpStart",4754,0
4642,"ShockPaddles_Fly_Loot_End",4755,0
4643,"ShockPaddles_Fly_Loot_Loop",4756,0
4644,"ShockPaddles_Fly_Loot_Start",4757,0
4645,"ShockPaddles_Fly_MeleeFrenzy_Loop",4758,0
4646,"ShockPaddles_Fly_MeleeInstant_Action_01",4759,0
4647,"ShockPaddles_Fly_MeleeInstant_Action_02",4760,0
4648,"ShockPaddles_Fly_MeleeInstant_Action_03",4761,0
4649,"ShockPaddles_Fly_MeleeInstant_Action_04",4762,0
4650,"ShockPaddles_Fly_MeleeInstant_Action_05",4763,0
4651,"ShockPaddles_Fly_MeleeTelegraph_Action_01",4764,0
4652,"ShockPaddles_Fly_MeleeTelegraph_Action_02",4765,0
4653,"ShockPaddles_Fly_MeleeTelegraph_Action_03",4766,0
4654,"ShockPaddles_Fly_MeleeTelegraph_Action_04",4767,0
4655,"ShockPaddles_Fly_MeleeTelegraph_Action_05",4768,0
4656,"ShockPaddles_Fly_MeleeTelegraph_Action_End_01",4769,0
4657,"ShockPaddles_Fly_MeleeTelegraph_Action_End_02",4770,0
4658,"ShockPaddles_Fly_MeleeTelegraph_Action_End_03",4771,0
4659,"ShockPaddles_Fly_MeleeTelegraph_Action_End_04",4772,0
4660,"ShockPaddles_Fly_MeleeTelegraph_Action_End_05",4773,0
4661,"ShockPaddles_Fly_MeleeTelegraph_Loop_01",4774,0
4662,"ShockPaddles_Fly_MeleeTelegraph_Loop_02",4775,0
4663,"ShockPaddles_Fly_MeleeTelegraph_Loop_03",4776,0
4664,"ShockPaddles_Fly_MeleeTelegraph_Loop_04",4777,0
4665,"ShockPaddles_Fly_MeleeTelegraph_Loop_05",4778,0
4666,"ShockPaddles_Fly_MeleeTelegraph_Start_01",4779,0
4667,"ShockPaddles_Fly_MeleeTelegraph_Start_02",4780,0
4668,"ShockPaddles_Fly_MeleeTelegraph_Start_03",4781,0
4669,"ShockPaddles_Fly_MeleeTelegraph_Start_04",4782,0
4670,"ShockPaddles_Fly_MeleeTelegraph_Start_05",4783,0
4671,"ShockPaddles_Fly_Parry",4784,0
4672,"ShockPaddles_Fly_Ready",4785,0
4673,"ShockPaddles_Fly_Run",4786,0
4674,"ShockPaddles_Fly_Run_Start",4787,0
4675,"ShockPaddles_Fly_Sheath",4788,0
4676,"ShockPaddles_Fly_ShuffleRight",4789,0
4677,"ShockPaddles_Fly_Situational_Loop",4790,0
4678,"ShockPaddles_Fly_Sprint",4791,0
4679,"ShockPaddles_Fly_Stand",4792,0
4680,"ShockPaddles_Fly_Stand_Stop",4793,0
4681,"ShockPaddles_Fly_Stunned",4794,0
4682,"ShockPaddles_Fly_Talk",4795,0
4683,"ShockPaddles_Fly_Throw",4796,0
4684,"ShockPaddles_Fly_Unsheath",4797,0
4685,"ShockPaddles_Fly_Unsheath_Combat",4798,0
4686,"ShockPaddles_Fly_Use",4799,0
4687,"ShockPaddles_Fly_Walk",4800,0
4688,"ShockPaddles_Fly_WalkBackwards",4801,0
4689,"ShockPaddles_Fly_Wound",4802,16
4690,"ShockPaddles_Fly_Wound_Critical",4803,16
4691,"ShockPaddles_Fly_Wound_D2U",4804,16
4692,"ShockPaddles_Fly_Wound_L2R",4805,16
4693,"ShockPaddles_Fly_Wound_R2L",4806,16
4694,"ShockPaddles_Fly_Wound_U2D",4807,16
4695,"ShockPaddles_Hover_Attack",1288,0
4696,"ShockPaddles_Hover_Attack_D2U",4556,0
4697,"ShockPaddles_Hover_Attack_D2U_Var_2",4557,0
4698,"ShockPaddles_Hover_Attack_L2R",4558,0
4699,"ShockPaddles_Hover_Attack_L2R_Var_2",4559,0
4700,"ShockPaddles_Hover_Attack_R2L",4560,0
4701,"ShockPaddles_Hover_Attack_R2L_Var_2",4561,0
4702,"ShockPaddles_Hover_Attack_U2D",4562,0
4703,"ShockPaddles_Hover_Attack_U2D_Var_2",4563,0
4704,"ShockPaddles_Hover_Attack_Var_2",1289,0
4705,"ShockPaddles_Hover_Birth",4706,0
4706,"ShockPaddles_Hover_Block_End",4707,0
4707,"ShockPaddles_Hover_Block_Loop",0,0
4708,"ShockPaddles_Hover_Block_Start",4707,0
4709,"ShockPaddles_Hover_Cast_Action_01",1290,0
4710,"ShockPaddles_Hover_Cast_Action_02",1291,0
4711,"ShockPaddles_Hover_Cast_Action_03",1292,0
4712,"ShockPaddles_Hover_Cast_Action_04",1293,0
4713,"ShockPaddles_Hover_Cast_Action_05",1294,0
4714,"ShockPaddles_Hover_Cast_Action_End_01",1295,0
4715,"ShockPaddles_Hover_Cast_Action_End_02",1296,0
4716,"ShockPaddles_Hover_Cast_Action_End_03",1297,0
4717,"ShockPaddles_Hover_Cast_Action_End_04",1298,0
4718,"ShockPaddles_Hover_Cast_Action_End_05",1299,0
4719,"ShockPaddles_Hover_Cast_Action_GroundPunch",4567,0
4720,"ShockPaddles_Hover_Cast_Action_Hand_Forward_01",4568,0
4721,"ShockPaddles_Hover_Cast_Action_Hand_Upward_01",4569,0
4722,"ShockPaddles_Hover_Cast_Action_High2Low",4570,0
4723,"ShockPaddles_Hover_Cast_Action_Kick",4571,0
4724,"ShockPaddles_Hover_Cast_Action_PullToMe",4572,0
4725,"ShockPaddles_Hover_Cast_Action_Rush",4573,0
4726,"ShockPaddles_Hover_Cast_Action_Shout",1520,0
4727,"ShockPaddles_Hover_Cast_Action_Throw",4574,0
4728,"ShockPaddles_Hover_Cast_Action_Upward",4575,0
4729,"ShockPaddles_Hover_Cast_Burrow_Down",4576,0
4730,"ShockPaddles_Hover_Cast_Burrow_Loop",4577,0
4731,"ShockPaddles_Hover_Cast_Burrow_Up",4578,0
4732,"ShockPaddles_Hover_Cast_Channel_01",1300,0
4733,"ShockPaddles_Hover_Cast_Channel_02",1301,0
4734,"ShockPaddles_Hover_Cast_Channel_03",1302,0
4735,"ShockPaddles_Hover_Cast_Channel_04",1303,0
4736,"ShockPaddles_Hover_Cast_Channel_05",1304,0
4737,"ShockPaddles_Hover_Cast_Channel_Hand_Forward_01",4579,0
4738,"ShockPaddles_Hover_Cast_Channel_Weapon_Upward",4580,0
4739,"ShockPaddles_Hover_Cast_Loop_01",1305,0
4740,"ShockPaddles_Hover_Cast_Loop_02",1306,0
4741,"ShockPaddles_Hover_Cast_Loop_03",1307,0
4742,"ShockPaddles_Hover_Cast_Loop_04",1308,0
4743,"ShockPaddles_Hover_Cast_Loop_05",1309,0
4744,"ShockPaddles_Hover_Cast_Start_01",1538,0
4745,"ShockPaddles_Hover_Cast_Start_02",1539,0
4746,"ShockPaddles_Hover_Cast_Start_03",1540,0
4747,"ShockPaddles_Hover_Cast_Start_04",1541,0
4748,"ShockPaddles_Hover_Cast_Start_05",1542,0
4749,"ShockPaddles_Hover_Dodge",618,0
4750,"ShockPaddles_Hover_JumpLand",1955,0
4751,"ShockPaddles_Hover_JumpLand_Combat",4047,0
4752,"ShockPaddles_Hover_JumpLand_Run",4048,0
4753,"ShockPaddles_Hover_JumpLoop",4049,0
4754,"ShockPaddles_Hover_JumpStart",4050,0
4755,"ShockPaddles_Hover_Loot_End",4051,0
4756,"ShockPaddles_Hover_Loot_Loop",4052,0
4757,"ShockPaddles_Hover_Loot_Start",4053,0
4758,"ShockPaddles_Hover_MeleeFrenzy_Loop",4811,0
4759,"ShockPaddles_Hover_MeleeInstant_Action_01",4812,0
4760,"ShockPaddles_Hover_MeleeInstant_Action_02",4813,0
4761,"ShockPaddles_Hover_MeleeInstant_Action_03",4814,0
4762,"ShockPaddles_Hover_MeleeInstant_Action_04",4815,0
4763,"ShockPaddles_Hover_MeleeInstant_Action_05",4816,0
4764,"ShockPaddles_Hover_MeleeTelegraph_Action_01",4817,0
4765,"ShockPaddles_Hover_MeleeTelegraph_Action_02",4818,0
4766,"ShockPaddles_Hover_MeleeTelegraph_Action_03",4819,0
4767,"ShockPaddles_Hover_MeleeTelegraph_Action_04",4820,0
4768,"ShockPaddles_Hover_MeleeTelegraph_Action_05",4821,0
4769,"ShockPaddles_Hover_MeleeTelegraph_Action_End_01",4822,0
4770,"ShockPaddles_Hover_MeleeTelegraph_Action_End_02",4823,0
4771,"ShockPaddles_Hover_MeleeTelegraph_Action_End_03",4824,0
4772,"ShockPaddles_Hover_MeleeTelegraph_Action_End_04",4825,0
4773,"ShockPaddles_Hover_MeleeTelegraph_Action_End_05",4826,0
4774,"ShockPaddles_Hover_MeleeTelegraph_Loop_01",4827,0
4775,"ShockPaddles_Hover_MeleeTelegraph_Loop_02",4828,0
4776,"ShockPaddles_Hover_MeleeTelegraph_Loop_03",4829,0
4777,"ShockPaddles_Hover_MeleeTelegraph_Loop_04",4830,0
4778,"ShockPaddles_Hover_MeleeTelegraph_Loop_05",4831,0
4779,"ShockPaddles_Hover_MeleeTelegraph_Start_01",4832,0
4780,"ShockPaddles_Hover_MeleeTelegraph_Start_02",4833,0
4781,"ShockPaddles_Hover_MeleeTelegraph_Start_03",4834,0
4782,"ShockPaddles_Hover_MeleeTelegraph_Start_04",4835,0
4783,"ShockPaddles_Hover_MeleeTelegraph_Start_05",4836,0
4784,"ShockPaddles_Hover_Parry",1317,0
4785,"ShockPaddles_Hover_Ready",622,0
4786,"ShockPaddles_Hover_Run",612,0
4787,"ShockPaddles_Hover_Run_Start",4079,0
4788,"ShockPaddles_Hover_Sheath",1321,0
4789,"ShockPaddles_Hover_ShuffleRight",4837,0
4790,"ShockPaddles_Hover_Situational_Loop",0,0
4791,"ShockPaddles_Hover_Sprint",4786,0
4792,"ShockPaddles_Hover_Stand",611,0
4793,"ShockPaddles_Hover_Stand_Stop",4792,0
4794,"ShockPaddles_Hover_Stunned",1708,0
4795,"ShockPaddles_Hover_Talk",1903,0
4796,"ShockPaddles_Hover_Throw",0,0
4797,"ShockPaddles_Hover_Unsheath",1328,0
4798,"ShockPaddles_Hover_Unsheath_Combat",1329,0
4799,"ShockPaddles_Hover_Use",1710,0
4800,"ShockPaddles_Hover_Walk",613,0
4801,"ShockPaddles_Hover_WalkBackwards",1952,0
4802,"ShockPaddles_Hover_Wound",1706,16
4803,"ShockPaddles_Hover_Wound_Critical",1706,16
4804,"ShockPaddles_Hover_Wound_D2U",612,16
4805,"ShockPaddles_Hover_Wound_L2R",1706,16
4806,"ShockPaddles_Hover_Wound_R2L",1706,16
4807,"ShockPaddles_Hover_Wound_U2D",1706,16
4808,"ShockPaddles_Loot_End",0,0
4809,"ShockPaddles_Loot_Loop",0,0
4810,"ShockPaddles_Loot_Start",0,0
4811,"ShockPaddles_MeleeFrenzy_Loop",0,0
4812,"ShockPaddles_MeleeInstant_Action_01",0,0
4813,"ShockPaddles_MeleeInstant_Action_02",0,0
4814,"ShockPaddles_MeleeInstant_Action_03",0,0
4815,"ShockPaddles_MeleeInstant_Action_04",0,0
4816,"ShockPaddles_MeleeInstant_Action_05",0,0
4817,"ShockPaddles_MeleeTelegraph_Action_01",0,0
4818,"ShockPaddles_MeleeTelegraph_Action_02",0,0
4819,"ShockPaddles_MeleeTelegraph_Action_03",0,0
4820,"ShockPaddles_MeleeTelegraph_Action_04",0,0
4821,"ShockPaddles_MeleeTelegraph_Action_05",0,0
4822,"ShockPaddles_MeleeTelegraph_Action_End_01",0,0
4823,"ShockPaddles_MeleeTelegraph_Action_End_02",0,0
4824,"ShockPaddles_MeleeTelegraph_Action_End_03",0,0
4825,"ShockPaddles_MeleeTelegraph_Action_End_04",0,0
4826,"ShockPaddles_MeleeTelegraph_Action_End_05",0,0
4827,"ShockPaddles_MeleeTelegraph_Loop_01",0,0
4828,"ShockPaddles_MeleeTelegraph_Loop_02",0,0
4829,"ShockPaddles_MeleeTelegraph_Loop_03",0,0
4830,"ShockPaddles_MeleeTelegraph_Loop_04",0,0
4831,"ShockPaddles_MeleeTelegraph_Loop_05",0,0
4832,"ShockPaddles_MeleeTelegraph_Start_01",0,0
4833,"ShockPaddles_MeleeTelegraph_Start_02",0,0
4834,"ShockPaddles_MeleeTelegraph_Start_03",0,0
4835,"ShockPaddles_MeleeTelegraph_Start_04",0,0
4836,"ShockPaddles_MeleeTelegraph_Start_05",0,0
4837,"ShockPaddles_ShuffleRight",0,0
4838,"ShockPaddles_Situational_Loop",0,0
4839,"ShockPaddles_Sprint",1320,0
4840,"ShockPaddles_Swim_Attack",1288,0
4841,"ShockPaddles_Swim_Attack_D2U",4556,0
4842,"ShockPaddles_Swim_Attack_D2U_Var_2",4557,0
4843,"ShockPaddles_Swim_Attack_L2R",4558,0
4844,"ShockPaddles_Swim_Attack_L2R_Var_2",4559,0
4845,"ShockPaddles_Swim_Attack_R2L",4560,0
4846,"ShockPaddles_Swim_Attack_R2L_Var_2",4561,0
4847,"ShockPaddles_Swim_Attack_U2D",4562,0
4848,"ShockPaddles_Swim_Attack_U2D_Var_2",4563,0
4849,"ShockPaddles_Swim_Attack_Var_2",1289,0
4850,"ShockPaddles_Swim_Birth",0,0
4851,"ShockPaddles_Swim_Block_End",4852,0
4852,"ShockPaddles_Swim_Block_Loop",0,0
4853,"ShockPaddles_Swim_Block_Start",4852,0
4854,"ShockPaddles_Swim_Cast_Action_01",1290,0
4855,"ShockPaddles_Swim_Cast_Action_02",1291,0
4856,"ShockPaddles_Swim_Cast_Action_03",1292,0
4857,"ShockPaddles_Swim_Cast_Action_04",1293,0
4858,"ShockPaddles_Swim_Cast_Action_05",1294,0
4859,"ShockPaddles_Swim_Cast_Action_End_01",1295,0
4860,"ShockPaddles_Swim_Cast_Action_End_02",1296,0
4861,"ShockPaddles_Swim_Cast_Action_End_03",1297,0
4862,"ShockPaddles_Swim_Cast_Action_End_04",1298,0
4863,"ShockPaddles_Swim_Cast_Action_End_05",1299,0
4864,"ShockPaddles_Swim_Cast_Action_GroundPunch",4567,0
4865,"ShockPaddles_Swim_Cast_Action_Hand_Forward_01",4568,0
4866,"ShockPaddles_Swim_Cast_Action_Hand_Upward_01",4569,0
4867,"ShockPaddles_Swim_Cast_Action_High2Low",4570,0
4868,"ShockPaddles_Swim_Cast_Action_Kick",4571,0
4869,"ShockPaddles_Swim_Cast_Action_PullToMe",4572,0
4870,"ShockPaddles_Swim_Cast_Action_Rush",4573,0
4871,"ShockPaddles_Swim_Cast_Action_Shout",1520,0
4872,"ShockPaddles_Swim_Cast_Action_Throw",4574,0
4873,"ShockPaddles_Swim_Cast_Action_Upward",4575,0
4874,"ShockPaddles_Swim_Cast_Burrow_Down",4576,0
4875,"ShockPaddles_Swim_Cast_Burrow_Loop",4577,0
4876,"ShockPaddles_Swim_Cast_Burrow_Up",4578,0
4877,"ShockPaddles_Swim_Cast_Channel_01",1300,0
4878,"ShockPaddles_Swim_Cast_Channel_02",1301,0
4879,"ShockPaddles_Swim_Cast_Channel_03",1302,0
4880,"ShockPaddles_Swim_Cast_Channel_04",1303,0
4881,"ShockPaddles_Swim_Cast_Channel_05",1304,0
4882,"ShockPaddles_Swim_Cast_Channel_Hand_Forward_01",4579,0
4883,"ShockPaddles_Swim_Cast_Channel_Weapon_Upward",4580,0
4884,"ShockPaddles_Swim_Cast_Loop_01",1305,0
4885,"ShockPaddles_Swim_Cast_Loop_02",1306,0
4886,"ShockPaddles_Swim_Cast_Loop_03",1307,0
4887,"ShockPaddles_Swim_Cast_Loop_04",1308,0
4888,"ShockPaddles_Swim_Cast_Loop_05",1309,0
4889,"ShockPaddles_Swim_Cast_Start_01",1538,0
4890,"ShockPaddles_Swim_Cast_Start_02",1539,0
4891,"ShockPaddles_Swim_Cast_Start_03",1540,0
4892,"ShockPaddles_Swim_Cast_Start_04",1541,0
4893,"ShockPaddles_Swim_Cast_Start_05",1542,0
4894,"ShockPaddles_Swim_Dodge",0,0
4895,"ShockPaddles_Swim_JumpLand",1954,0
4896,"ShockPaddles_Swim_JumpLand_Combat",4118,0
4897,"ShockPaddles_Swim_JumpLand_Run",4119,0
4898,"ShockPaddles_Swim_JumpLoop",4120,0
4899,"ShockPaddles_Swim_JumpStart",4121,0
4900,"ShockPaddles_Swim_Loot_End",4122,0
4901,"ShockPaddles_Swim_Loot_Loop",4123,0
4902,"ShockPaddles_Swim_Loot_Start",4124,0
4903,"ShockPaddles_Swim_MeleeFrenzy_Loop",4811,0
4904,"ShockPaddles_Swim_MeleeInstant_Action_01",4812,0
4905,"ShockPaddles_Swim_MeleeInstant_Action_02",4813,0
4906,"ShockPaddles_Swim_MeleeInstant_Action_03",4814,0
4907,"ShockPaddles_Swim_MeleeInstant_Action_04",4815,0
4908,"ShockPaddles_Swim_MeleeInstant_Action_05",4816,0
4909,"ShockPaddles_Swim_MeleeTelegraph_Action_01",4817,0
4910,"ShockPaddles_Swim_MeleeTelegraph_Action_02",4818,0
4911,"ShockPaddles_Swim_MeleeTelegraph_Action_03",4819,0
4912,"ShockPaddles_Swim_MeleeTelegraph_Action_04",4820,0
4913,"ShockPaddles_Swim_MeleeTelegraph_Action_05",4821,0
4914,"ShockPaddles_Swim_MeleeTelegraph_Action_End_01",4822,0
4915,"ShockPaddles_Swim_MeleeTelegraph_Action_End_02",4823,0
4916,"ShockPaddles_Swim_MeleeTelegraph_Action_End_03",4824,0
4917,"ShockPaddles_Swim_MeleeTelegraph_Action_End_04",4825,0
4918,"ShockPaddles_Swim_MeleeTelegraph_Action_End_05",4826,0
4919,"ShockPaddles_Swim_MeleeTelegraph_Loop_01",4827,0
4920,"ShockPaddles_Swim_MeleeTelegraph_Loop_02",4828,0
4921,"ShockPaddles_Swim_MeleeTelegraph_Loop_03",4829,0
4922,"ShockPaddles_Swim_MeleeTelegraph_Loop_04",4830,0
4923,"ShockPaddles_Swim_MeleeTelegraph_Loop_05",4831,0
4924,"ShockPaddles_Swim_MeleeTelegraph_Start_01",4832,0
4925,"ShockPaddles_Swim_MeleeTelegraph_Start_02",4833,0
4926,"ShockPaddles_Swim_MeleeTelegraph_Start_03",4834,0
4927,"ShockPaddles_Swim_MeleeTelegraph_Start_04",4835,0
4928,"ShockPaddles_Swim_MeleeTelegraph_Start_05",4836,0
4929,"ShockPaddles_Swim_Parry",1317,0
4930,"ShockPaddles_Swim_Run_Start",1324,0
4931,"ShockPaddles_Swim_Sheath",0,0
4932,"ShockPaddles_Swim_ShuffleRight",4148,0
4933,"ShockPaddles_Swim_Situational_Loop",0,0
4934,"ShockPaddles_Swim_Stand_Stop",1326,0
4935,"ShockPaddles_Swim_Stunned",1821,0
4936,"ShockPaddles_Swim_Talk",1957,0
4937,"ShockPaddles_Swim_Throw",0,0
4938,"ShockPaddles_Swim_Unsheath",1328,0
4939,"ShockPaddles_Swim_Unsheath_Combat",1329,0
4940,"ShockPaddles_Swim_Use",475,0
4941,"ShockPaddles_Swim_Walk",161,0
4942,"ShockPaddles_Swim_Wound_Critical",1743,16
4943,"ShockPaddles_Swim_Wound_D2U",1150,16
4944,"ShockPaddles_Swim_Wound_L2R",1743,16
4945,"ShockPaddles_Swim_Wound_R2L",1743,16
4946,"ShockPaddles_Swim_Wound_U2D",1743,16
4947,"ShockPaddles_Talk",278,0
4948,"ShockPaddles_Throw",0,0
4949,"ShockPaddles_Use",475,0
4950,"Pistols_Attack",0,0
4951,"Pistols_Attack_D2U",0,0
4952,"Pistols_Attack_D2U_Var_2",0,0
4953,"Pistols_Attack_L2R",0,0
4954,"Pistols_Attack_L2R_Var_2",0,0
4955,"Pistols_Attack_R2L",0,0
4956,"Pistols_Attack_R2L_Var_2",0,0
4957,"Pistols_Attack_U2D",0,0
4958,"Pistols_Attack_U2D_Var_2",0,0
4959,"Pistols_Attack_Var_2",0,0
4960,"Pistols_Birth",1334,0
4961,"Pistols_Block_End",1512,0
4962,"Pistols_Block_Start",1512,0
4963,"Pistols_Cast_Action_End_01",0,0
4964,"Pistols_Cast_Action_End_02",0,0
4965,"Pistols_Cast_Action_End_03",0,0
4966,"Pistols_Cast_Action_End_04",0,0
4967,"Pistols_Cast_Action_End_05",0,0
4968,"Pistols_Cast_Action_GroundPunch",0,0
4969,"Pistols_Cast_Action_Hand_Forward_01",0,0
4970,"Pistols_Cast_Action_Hand_Upward_01",0,0
4971,"Pistols_Cast_Action_High2Low",0,0
4972,"Pistols_Cast_Action_Kick",0,0
4973,"Pistols_Cast_Action_PullToMe",0,0
4974,"Pistols_Cast_Action_Rush",0,0
4975,"Pistols_Cast_Action_Shout",816,0
4976,"Pistols_Cast_Action_Throw",0,0
4977,"Pistols_Cast_Action_Upward",0,0
4978,"Pistols_Cast_Burrow_Down",0,0
4979,"Pistols_Cast_Burrow_Loop",0,0
4980,"Pistols_Cast_Burrow_Up",0,0
4981,"Pistols_Cast_Channel_01",0,0
4982,"Pistols_Cast_Channel_02",0,0
4983,"Pistols_Cast_Channel_03",0,0
4984,"Pistols_Cast_Channel_04",0,0
4985,"Pistols_Cast_Channel_05",0,0
4986,"Pistols_Cast_Channel_Hand_Forward_01",0,0
4987,"Pistols_Cast_Channel_Weapon_Upward",0,0
