"ID","filter","userTextFilterClassEnum","deploymentRegionEnum","languageId","wordFilterTypeEnum"
2259,"binladdin",0,0,1,0
2260,"binladdin",0,0,3,0
2261,"binladen",0,0,1,0
2262,"binladen",2,0,3,0
2263,"biotch",2,0,3,0
2264,"bisexuel",2,0,3,0
2265,"bitch",2,0,2,0
2266,"bitch",2,0,3,0
2267,"bitches",2,0,3,0
2268,"bitchs",2,0,3,0
2269,"bite",2,0,3,0
2270,"bitemolle",2,0,3,0
2271,"bites",2,0,3,0
2273,"bittee",2,0,3,0
2274,"bittees",2,0,3,0
2275,"bitter",2,0,3,0
2276,"bittes",2,0,3,0
2277,"blaeser",1,0,2,0
2278,"blödarsch",2,0,2,0
2279,"blowjob",2,0,2,0
2280,"blowjob",2,0,3,0
2281,"boche",2,0,3,0
2282,"boches",2,0,3,0
2283,"bolschewist",2,0,2,0
2284,"bolschewistensau",2,0,2,0
2285,"bolschewistenschwein",2,0,2,0
2286,"bonasse",2,0,3,0
2287,"bondage",2,0,3,0
2288,"bondages",2,0,3,0
2289,"boner",2,0,2,0
2290,"boner",1,0,3,0
2291,"boobs",2,0,3,0
2292,"bordel",2,0,2,0
2293,"bordel",2,0,3,0
2294,"bordell",2,0,2,0
2295,"bordelle",2,0,2,0
2296,"bordels",2,0,3,0
2297,"bordsteinschwalbe",2,0,2,0
2298,"bordsteinschwalben",2,0,2,0
2299,"bormann",1,0,2,0
2300,"bougnoul",2,0,3,0
2301,"bougnoule",2,0,3,0
2302,"bourré",2,0,3,0
2303,"branle",2,0,3,0
2304,"branler",2,0,3,0
2305,"branlette",2,0,3,0
2306,"branlettes",2,0,3,0
2307,"branleur",2,0,3,0
2308,"branleurs",2,0,3,0
2309,"branleuse",2,0,3,0
2310,"branleuses",2,0,3,0
2311,"bukake",1,0,3,0
2312,"bukakke",1,0,3,0
2313,"bukkakke",1,0,3,0
2314,"bullenschwein",2,0,2,0
2315,"bullenschweine",2,0,2,0
2316,"bullshit",2,0,2,0
2317,"bumsaction",2,0,2,0
2318,"bumsen",2,0,2,0
2319,"burne",2,0,3,0
2320,"burnes",2,0,3,0
2321,"capote",2,0,3,0
2322,"capotes",2,0,3,0
2323,"castration",2,0,3,0
2324,"castrer",2,0,3,0
2325,"catin",2,0,3,0
2326,"catins",2,0,3,0
2327,"chatte",0,0,3,0
2328,"chaudasse",2,0,3,0
2329,"chaudasses",2,0,3,0
2330,"chaude",2,0,3,0
2331,"chiasse",2,0,3,0
2332,"chibre",1,0,3,0
2333,"chicano",2,0,3,0
2334,"chicanos",2,0,3,0
2335,"chie",2,0,3,0
2336,"chiennasse",2,0,3,0
2337,"chiennasses",2,0,3,0
2338,"chier",2,0,3,0
2339,"chinetoc",2,0,3,0
2340,"chinetok",2,0,3,0
2341,"chinetoque",2,0,3,0
2342,"chinetoques",2,0,3,0
2343,"chintoc",2,0,3,0
2344,"chiotte",2,0,3,0
2345,"chleuh",2,0,3,0
2346,"chleuhe",2,0,3,0
2347,"chleuhes",2,0,3,0
2348,"chleuhs",2,0,3,0
2349,"choune",1,0,3,0
2350,"clito",2,0,3,0
2351,"clitoris",2,0,3,0
2352,"clitos",2,0,3,0
2353,"clittoris",2,0,3,0
2354,"clodo",2,0,3,0
2355,"clodos",2,0,3,0
2356,"cocaine",2,0,3,0
2357,"cochonne",2,0,3,0
2358,"cock",2,0,2,0
2359,"cockring",2,0,2,0
2360,"cockring",2,0,3,0
2361,"cocks",2,0,2,0
2362,"collabo",2,0,3,0
2363,"collabos",2,0,3,0
2364,"con",2,0,3,0
2365,"conard",2,0,3,0
2366,"conarde",2,0,3,0
2367,"conardes",2,0,3,0
2368,"conards",2,0,3,0
2369,"conasse",2,0,3,0
2370,"conasses",2,0,3,0
2371,"connard",2,0,3,0
2372,"connarde",2,0,3,0
2373,"connardes",2,0,3,0
2374,"connards",2,0,3,0
2375,"connasse",2,0,3,0
2376,"connasses",2,0,3,0
2377,"conne",2,0,3,0
2378,"connerie",2,0,3,0
2379,"conneries",2,0,3,0
2380,"connes",2,0,3,0
2381,"cons",2,0,3,0
2382,"couillasse",2,0,3,0
2383,"couille",2,0,3,0
2384,"couillemolle",2,0,3,0
2385,"couilles",2,0,3,0
2386,"couillu",2,0,3,0
2387,"couillue",2,0,3,0
2388,"couillues",2,0,3,0
2389,"couillus",2,0,3,0
2390,"crack",2,0,3,0
2391,"crackbaby",2,0,3,0
2392,"crackcocaine",2,0,3,0
2393,"crackhead",2,0,3,0
2394,"crevard",2,0,3,0
2395,"crevure",2,0,3,0
2396,"croixgammée",0,0,1,0
2397,"crouillat",2,0,3,0
2398,"crouille",2,0,3,0
2399,"crouilles",2,0,3,0
2400,"croupe",2,0,3,0
2401,"croupes",2,0,3,0
2402,"crystalinemeth",2,0,3,0
2403,"crystalmethman",2,0,3,0
2404,"cul",2,0,3,0
2405,"culs",2,0,3,0
2406,"cum",1,0,2,0
2407,"cum",1,0,3,0
2408,"cunilingus",2,0,3,0
2409,"cunni",2,0,3,0
2410,"cunnilingus",2,0,2,0
2411,"cunnilingus",2,0,3,0
2412,"cybersex",1,0,2,0
2413,"cybersex",1,0,3,0
2414,"debil",2,0,2,0
2415,"deutschlandlied",1,0,2,0
2416,"dielandstricherin",1,0,2,0
2417,"dildo",2,0,2,0
2418,"dildos",2,0,2,0
2419,"dominatrix",2,0,3,0
2420,"dope",2,0,2,0
2421,"douche",1,0,2,0
2422,"doucher",1,0,2,0
2423,"douchesvaginales",2,0,3,0
2424,"douchevaginale",2,0,3,0
2425,"drecksack",2,0,2,0
2426,"drecksau",2,0,2,0
2427,"dreckschwein",2,0,2,0
2428,"dreckschweine",2,0,2,0
2429,"drecksfotze",2,0,2,0
2432,"drittesreich",2,0,2,0
2433,"ducon",2,0,3,0
2434,"ducons",2,0,3,0
2435,"durchficken",2,0,2,0
2436,"durchfikken",2,0,2,0
2437,"durchgefickt",2,0,2,0
2438,"duschlampe",1,0,2,0
2439,"eichel",2,0,2,0
2440,"eichmann",1,0,2,0
2441,"eierlecker",1,0,2,0
2442,"eiterpickel",2,0,2,0
2443,"ejakulat",2,0,2,0
2444,"ejakulation",2,0,2,0
2445,"ejakuliere",2,0,2,0
2446,"ejakulieren",2,0,2,0
2447,"ejakuliert",2,0,2,0
2448,"ejakulierten",2,0,2,0
2449,"emmerde",2,0,3,0
2450,"emmerder",2,0,3,0
2451,"emmerdeur",2,0,3,0
2452,"emmerdeurs",2,0,3,0
2453,"emmerdeuse",2,0,3,0
2454,"emmerdeuses",2,0,3,0
2455,"encula",2,0,3,0
2456,"enculage",2,0,3,0
2457,"enculages",2,0,3,0
2458,"enculai",2,0,3,0
2459,"enculaient",2,0,3,0
2460,"enculais",2,0,3,0
2461,"enculait",2,0,3,0
2462,"enculames",2,0,3,0
2463,"enculant",2,0,3,0
2464,"enculas",2,0,3,0
2465,"enculasse",2,0,3,0
2466,"enculassent",2,0,3,0
2467,"enculasses",2,0,3,0
2468,"enculassiez",2,0,3,0
2469,"enculassions",2,0,3,0
2470,"enculat",2,0,3,0
2471,"enculates",2,0,3,0
2472,"enculent",2,0,3,0
2473,"enculer",2,0,3,0
2474,"enculera",2,0,3,0
2475,"enculerai",2,0,3,0
2476,"enculeraient",2,0,3,0
2477,"enculerais",2,0,3,0
2478,"enculerait",2,0,3,0
2479,"enculeras",2,0,3,0
2480,"enculerent",2,0,3,0
2481,"enculerez",2,0,3,0
2482,"enculeriez",2,0,3,0
2483,"enculerions",2,0,3,0
2484,"enculerons",2,0,3,0
2485,"enculeront",2,0,3,0
2486,"encules",2,0,3,0
2487,"enculeur",2,0,3,0
2488,"enculeurs",2,0,3,0
2489,"enculeuse",2,0,3,0
2490,"enculeuses",2,0,3,0
2491,"enculez",2,0,3,0
2492,"enculiez",2,0,3,0
2493,"enculions",2,0,3,0
2494,"enculons",2,0,3,0
2495,"endloesung",1,0,2,0
2496,"endsieg",1,0,2,0
2497,"enjuiver",2,0,3,0
2498,"entrejambe",2,0,3,0
2499,"eregieren",2,0,2,0
2500,"eregiert",2,0,2,0
2501,"erektion",2,0,2,0
2502,"esclave",2,0,3,0
2503,"esclaves",2,0,3,0
2504,"etron",2,0,3,0
2505,"eunuque",2,0,3,0
2506,"eunuques",2,0,3,0
2507,"evabraun",1,0,2,0
2508,"facedecitron",2,0,3,0
2509,"facedecul",2,0,3,0
2510,"facedepet",2,0,3,0
2511,"facesdecitron",2,0,3,0
2512,"faekalmonster",1,0,2,0
2513,"fairechier",2,0,3,0
2514,"faireletapin",2,0,3,0
2515,"faischier",2,0,3,0
2516,"falacio",1,0,2,0
2517,"fallus",1,0,3,0
2518,"falus",1,0,2,0
2519,"falus",1,0,3,0
2520,"faschismus",2,0,2,0
2521,"faschist",2,0,2,0
2522,"faschisten",2,0,2,0
2523,"faschistisch",2,0,2,0
2524,"fasciste",2,0,3,0
2525,"fashist",1,0,2,0
2526,"faustfick",2,0,2,0
2527,"fehlgeburt",2,0,2,0
2528,"felation",2,0,3,0
2529,"fellatio",2,0,2,0
2530,"fellation",2,0,3,0
2531,"fellations",2,0,3,0
2532,"fesser",2,0,3,0
2533,"fetischsex",2,0,2,0
2534,"fettsack",2,0,2,0
2535,"fettsau",2,0,2,0
2536,"fettwanst",2,0,2,0
2537,"feuj",2,0,3,0
2538,"feujs",2,0,3,0
2539,"fick",2,0,2,0
2540,"ficken",2,0,2,0
2541,"ficker",2,0,2,0
2542,"fickfehler",2,0,2,0
2543,"fickfrosch",2,0,2,0
2544,"fickgesicht",2,0,2,0
2545,"fickloch",2,0,2,0
2546,"fickmaus",2,0,2,0
2547,"fickmäuschen",2,0,2,0
2548,"ficksahne",2,0,2,0
2549,"fickschlampe",2,0,2,0
2550,"fickschlitz",2,0,2,0
2551,"fickschnitzel",2,0,2,0
2552,"fikken",2,0,2,0
2553,"fils2pute",2,0,3,0
2554,"filsdepute",2,0,3,0
2555,"fingere",2,0,2,0
2556,"fingern",2,0,2,0
2557,"fion",2,0,3,0
2558,"fions",2,0,3,0
2559,"fiotte",2,0,3,0
2560,"fisten",2,0,2,0
2561,"fister",2,0,3,0
2562,"flamingant",2,0,3,0
2563,"flamingante",2,0,3,0
2564,"flamingantes",2,0,3,0
2565,"flamingants",2,0,3,0
2566,"forniquer",0,0,3,0
2567,"fotze",2,0,2,0
2568,"fotzen",2,0,2,0
2569,"fotzenlecker",2,0,2,0
2570,"fotzensaft",2,0,2,0
2573,"foufoune",2,0,3,0
2574,"foufounes",2,0,3,0
2575,"foune",1,0,3,0
2576,"fouteurdemerde",2,0,3,0
2577,"fouteurs",2,0,3,0
2578,"fouteuse",2,0,3,0
2579,"fouteuses",2,0,3,0
2581,"foutoirs",2,0,3,0
2582,"foutra",2,0,3,0
2583,"foutrai",2,0,3,0
2584,"foutraient",2,0,3,0
2585,"foutrais",2,0,3,0
2586,"foutrait",2,0,3,0
2587,"foutral",2,0,3,0
2588,"foutrale",2,0,3,0
2589,"foutrales",2,0,3,0
2590,"foutrals",2,0,3,0
2591,"foutraque",2,0,3,0
2592,"foutraques",2,0,3,0
2593,"foutras",2,0,3,0
2594,"foutre",2,0,3,0
2595,"foutrement",2,0,3,0
2596,"foutres",2,0,3,0
2597,"foutrez",2,0,3,0
2598,"foutriez",2,0,3,0
2599,"foutrions",2,0,3,0
2600,"foutrons",2,0,3,0
2601,"foutront",2,0,3,0
2602,"fozze",2,0,2,0
2603,"fridolin",2,0,3,0
2604,"fridolins",2,0,3,0
2605,"fritz",2,0,3,0
2606,"frocard",2,0,3,0
2607,"frocards",2,0,3,0
2608,"fuck",2,0,2,0
2609,"fuck",2,0,3,0
2610,"fucker",2,0,3,0
2611,"fuckface",2,0,2,0
2612,"fucking",2,0,3,0
2613,"fuhrer",2,0,2,0
2614,"furz",2,0,2,0
2615,"fürze",2,0,2,0
2616,"furzen",2,0,2,0
2617,"futt",2,0,2,0
2620,"gangbang",2,0,2,0
2621,"gangbang",1,0,3,0
2622,"gangbanger",2,0,2,0
2623,"gangbangers",2,0,2,0
2624,"gangbanging",2,0,2,0
2625,"gangbangs",2,0,2,0
2626,"garce",2,0,3,0
2627,"garces",2,0,3,0
2628,"gaskammer",2,0,2,0
2629,"gay",2,0,3,0
2630,"gays",2,0,3,0
2631,"geblasen",2,0,2,0
2632,"gebummst",2,0,2,0
2633,"gebumst",2,0,2,0
2634,"gefickt",2,0,2,0
2635,"gefickter",2,0,2,0
2636,"gefingert",2,0,2,0
2637,"gehirnamputiert",2,0,2,0
2638,"geil",0,0,2,0
2639,"genital",2,0,2,0
2640,"genitalia",1,0,2,0
2641,"genitalien",2,0,2,0
2642,"genitalius",1,0,2,0
2643,"genozid",1,0,2,0
2644,"gepimpert",2,0,2,0
2645,"gepoppt",2,0,2,0
2646,"gerbiling",2,0,3,0
2647,"gestapo",2,0,2,0
2648,"gewichst",2,0,2,0
2649,"gewixt",2,0,2,0
2650,"glandu",2,0,3,0
2651,"göbbels",2,0,2,0
2652,"god",2,0,3,0
2653,"gode",2,0,3,0
2654,"godemichet",2,0,3,0
2655,"godemichets",2,0,3,0
2656,"godes",2,0,3,0
2657,"gods",2,0,3,0
2658,"goebbels",2,0,2,0
2659,"goering",2,0,2,0
2660,"gogol",2,0,3,0
2661,"goldenshower",1,0,3,0
2662,"gonsessesurgonzesse",2,0,3,0
2663,"gonzessespourgonzesses",2,0,3,0
2664,"gonzessessurgonzesses",2,0,3,0
2665,"goring",2,0,2,0
2666,"göring",2,0,2,0
2667,"gouine",2,0,3,0
2668,"gouines",2,0,3,0
2669,"grognasse",2,0,3,0
2670,"guenipe",2,0,3,0
2671,"guidoune",2,0,3,0
2672,"guidounes",2,0,3,0
2673,"h1tl3r",2,0,3,0
2674,"h1tler",2,0,3,0
2675,"hackfresse",2,0,2,0
2676,"hakenkreuz",2,0,2,0
2677,"heilhitler",1,0,2,0
2678,"heroin",1,0,2,0
2679,"herumbumsen",2,0,2,0
2680,"herumhuren",2,0,2,0
2681,"heydrich",1,0,2,0
2682,"himmler",2,0,2,0
2683,"himmler",0,0,3,0
2684,"hirnamputiert",2,0,2,0
2685,"hitier",2,0,3,0
2686,"hitl3r",2,0,3,0
2687,"hitl4r",0,0,1,0
2688,"hitl4r",1,0,2,0
2689,"hitl4r",2,0,3,0
2690,"hitlar",0,0,1,0
2691,"hitlar",1,0,2,0
2692,"hitlar",2,0,3,0
2693,"hitler",0,0,1,0
2694,"hitler",2,0,2,0
2695,"hitler",2,0,3,0
2696,"hitlera",0,0,1,0
2697,"hitlera",2,0,3,0
2698,"hitlers",0,0,1,0
2699,"hitlers",2,0,3,0
2700,"hitller",0,0,1,0
2701,"hitller",2,0,3,0
2702,"hitlor",0,0,1,0
2703,"hitlor",2,0,3,0
2704,"hitlor",0,0,3,0
2705,"hitlur",1,0,2,0
2706,"hiv",1,0,2,0
2707,"hiv",1,0,3,0
2708,"hj",2,0,2,0
2709,"hodensack",2,0,2,0
2710,"holocaust",1,0,2,0
2711,"holocauste",1,0,3,0
2712,"holokaust",1,0,2,0
2713,"hommepourhomme",2,0,3,0
2714,"hommespourhommes",2,0,3,0
2715,"hommessurhommes",2,0,3,0
2716,"hommesurhomme",2,0,3,0
2717,"homo",2,0,2,0
2718,"homo",2,0,3,0
2719,"homos",2,0,3,0
2720,"homosexuel",2,0,3,0
2721,"homosexuels",2,0,3,0
2722,"hosenscheisser",2,0,2,0
2723,"hure",2,0,2,0
2724,"huren",2,0,2,0
2725,"hurenbock",2,0,2,0
2726,"hurendreck",2,0,2,0
2727,"hurenhaus",2,0,2,0
2728,"hurensohn",2,0,2,0
2729,"idiot",2,0,2,0
2730,"inzest",2,0,2,0
2731,"jihad",2,0,2,0
2732,"josefstalin",1,0,2,0
2733,"josephgoebbels",1,0,2,0
2734,"josephmangela",1,0,2,0
2735,"josephstalin",1,0,2,0
2736,"josephstaline",0,0,3,0
2737,"josephstallin",1,0,2,0
2738,"jouir",2,0,3,0
2739,"judenbengel",2,0,2,0
2740,"judensau",2,0,2,0
2741,"judenschwein",2,0,2,0
2742,"juif",2,0,3,0
2743,"juter",2,0,3,0
2744,"kackbirne",2,0,2,0
2745,"kacke",2,0,2,0
2746,"kacken",2,0,2,0
2747,"kacker",2,0,2,0
2748,"kackfrosch",2,0,2,0
2749,"kackspecht",2,0,2,0
2750,"kanake",2,0,2,0
2751,"kartoffelfresser",2,0,2,0
2752,"kastrat",2,0,2,0
2753,"kastraten",2,0,2,0
2754,"kastration",2,0,2,0
2755,"kastrieren",2,0,2,0
2756,"kastrierte",2,0,2,0
2757,"kinderficker",2,0,2,0
2758,"kinderporno",2,0,2,0
2759,"kinderpornos",2,0,2,0
2760,"kinderschänder",2,0,2,0
2761,"kitzler",2,0,2,0
2762,"kkk",2,0,3,0
2763,"klit",2,0,2,0
2764,"klitoris",2,0,2,0
2765,"kokshase",2,0,2,0
2766,"kommunistensau",2,0,2,0
2767,"kommunistenschwein",2,0,2,0
2768,"koprophil",2,0,2,0
2769,"koprophiler",2,0,2,0
2770,"koprophilie",2,0,2,0
2771,"kopulation",2,0,2,0
2772,"kopulieren",2,0,2,0
2773,"kopuliert",2,0,2,0
2774,"kotfresser",2,0,2,0
2775,"kotzbrocken",2,0,2,0
2776,"kotze",2,0,2,0
2777,"kotzen",2,0,2,0
2778,"kukluxklan",2,0,3,0
2779,"kunnilingus",2,0,2,0
2780,"kz",2,0,2,0
2781,"ladouche",0,0,1,0
2782,"lakritznase",2,0,2,0
2783,"lakritznasen",2,0,2,0
2784,"latino",2,0,3,0
2785,"latinos",2,0,3,0
2786,"latrinenlakritze",2,0,2,0
2787,"lavement",2,0,3,0
2788,"lavements",2,0,3,0
2789,"lecken",0,0,1,0
2790,"leckmich",0,0,1,0
2791,"lesbic",2,0,3,0
2792,"lesbienne",2,0,3,0
2793,"lesbiennes",2,0,3,0
2794,"lesbos",2,0,3,0
2795,"lilo",0,0,1,0
2796,"lope",2,0,3,0
2797,"lopes",2,0,3,0
2798,"lopette",2,0,3,0
2799,"lopettes",2,0,3,0
2800,"luder",0,0,1,0
2801,"luder",0,0,2,0
2802,"lust",0,0,1,0
2803,"lust",0,0,2,0
2804,"lustbefriedigung",0,0,1,0
2805,"lustbefriedigung",0,0,2,0
2806,"lustboy",0,0,1,0
2807,"lustboy",0,0,2,0
2808,"lustbub",0,0,1,0
2809,"lustbub",0,0,2,0
2810,"luzifer",0,0,2,0
2811,"maisonclose",2,0,3,0
2812,"mamelon",1,0,3,0
2813,"mamelons",1,0,3,0
2814,"mamelu",2,0,3,0
2815,"mamelue",2,0,3,0
2816,"mamelues",2,0,3,0
2817,"mamelus",2,0,3,0
2818,"maso",2,0,3,0
2819,"masochisme",2,0,3,0
2820,"masochist",0,0,1,0
2821,"masochist",0,0,2,0
2822,"masochiste",2,0,3,0
2823,"masturbation",2,0,2,0
2824,"masturbation",2,0,3,0
2825,"masturbe",0,0,1,0
2826,"masturbe",0,0,2,0
2827,"masturbe",2,0,3,0
2828,"masturber",0,0,1,0
2829,"masturber",0,0,2,0
2830,"masturber",2,0,3,0
2831,"masturbieren",2,0,2,0
2832,"mecpourmec",2,0,3,0
2833,"mecspourmecs",2,0,3,0
2834,"mecssurmecs",2,0,3,0
2835,"mecsurmec",2,0,3,0
2836,"meinkampf",2,0,3,0
2837,"menopause",0,0,1,0
2838,"menopause",0,0,2,0
2839,"menstrual",0,0,1,0
2840,"menstrual",0,0,2,0
2841,"menstruation",0,0,1,0
2842,"menstruation",0,0,2,0
2843,"meth",2,0,3,0
2844,"milf",0,0,1,0
2845,"milf",0,0,2,0
2846,"milf",0,0,3,0
2847,"modermöse",2,0,2,0
2848,"moese",2,0,2,0
2849,"mongo",2,0,2,0
2850,"mongol",2,0,3,0
2851,"mongole",2,0,3,0
2852,"moricaud",2,0,3,0
2853,"moricaude",2,0,3,0
2854,"moricaudes",2,0,3,0
2855,"moricauds",2,0,3,0
2856,"moscoutaire",2,0,3,0
2857,"moscoutaires",2,0,3,0
2858,"mothafahqer",2,0,3,0
2859,"mothafucka",2,0,3,0
2860,"mothafucker",2,0,2,0
2861,"mothafucker",2,0,3,0
2862,"mothafuker",2,0,2,0
2863,"mothafuker",2,0,3,0
2864,"mothafukkah",2,0,3,0
2865,"mothafukker",2,0,3,0
2866,"mothafukr",2,0,3,0
2867,"motherfcker",2,0,2,0
2868,"motherfcker",2,0,3,0
2869,"motherfocker",2,0,2,0
2870,"motherfocker",2,0,3,0
2871,"motherfuck",2,0,2,0
2872,"motherfuck",2,0,3,0
2873,"motherfucka",2,0,3,0
2874,"motherfucker",2,0,3,0
2875,"motherfukkah",2,0,3,0
2876,"motherfukker",2,0,3,0
2877,"motherfuucker",2,0,3,0
2878,"muschi",2,0,2,0
2879,"muschis",2,0,2,0
2880,"musolini",0,0,1,0
2881,"musolini",2,0,3,0
2882,"musollini",0,0,1,0
2883,"musollini",2,0,3,0
2884,"mussolini",0,0,1,0
2885,"mussolini",2,0,2,0
2886,"mussolini",2,0,3,0
2887,"mussollini",0,0,1,0
2888,"mussollini",2,0,3,0
2889,"muthafocka",2,0,3,0
2890,"muthafucka",2,0,2,0
2891,"muthafucka",2,0,3,0
2892,"muthafucker",2,0,3,0
2893,"muthafugga",2,0,2,0
2894,"muthafugga",2,0,3,0
2895,"muthafukah",2,0,3,0
2896,"muthafuker",2,0,3,0
2897,"muthafukkah",2,0,3,0
2898,"muthafukker",2,0,3,0
2899,"muthasucka",2,0,2,0
2900,"muthasucka",2,0,3,0
2901,"mutherfucker",2,0,2,0
2902,"mutherfucker",2,0,3,0
2903,"mutterficker",2,0,2,0
2904,"mutterkreuz",2,0,2,0
2905,"nackt",0,0,2,0
2906,"nationalsozialismus",2,0,2,0
2907,"nationalsozialist",2,0,2,0
2908,"nationalsozialistisch",2,0,2,0
2909,"natomatratze",2,0,2,0
2910,"naturgeil",2,0,2,0
2911,"natursekt",2,0,2,0
2912,"nazi",2,0,2,0
2913,"nazi",2,0,3,0
2914,"nazies",2,0,2,0
2915,"nazis",2,0,2,0
2916,"nazis",2,0,3,0
2917,"nazischwein",2,0,2,0
2918,"negroide",2,0,3,0
2919,"negroides",2,0,3,0
2920,"negros",2,0,3,0
2921,"négros",2,0,3,0
2922,"nekrofil",2,0,2,0
2923,"nekrofilie",2,0,2,0
2924,"nekrophil",2,0,2,0
2925,"nekrophile",2,0,2,0
2926,"nekrophilie",2,0,2,0
2927,"niakoué",2,0,3,0
2928,"niakoués",2,0,3,0
2929,"nibard",2,0,3,0
2930,"nibards",2,0,3,0
2931,"nichon",2,0,3,0
2932,"nichons",2,0,3,0
2933,"nigga",2,0,2,0
2934,"niggas",2,0,2,0
2935,"nigger",2,0,2,0
2936,"niggers",2,0,2,0
2937,"nippel",2,0,2,0
2938,"niqua",2,0,3,0
2939,"niquai",2,0,3,0
2940,"niquaient",2,0,3,0
2941,"niquais",2,0,3,0
2942,"niquait",2,0,3,0
2943,"niquames",2,0,3,0
2944,"niquant",2,0,3,0
2945,"niquas",2,0,3,0
2946,"niquasse",2,0,3,0
2947,"niquassent",2,0,3,0
2948,"niquasses",2,0,3,0
2949,"niquassiez",2,0,3,0
2950,"niquassions",2,0,3,0
2951,"niquat",2,0,3,0
2952,"niquates",2,0,3,0
2953,"niquent",2,0,3,0
2954,"niquer",2,0,3,0
2955,"niquera",2,0,3,0
2956,"niquerai",2,0,3,0
2957,"niqueraient",2,0,3,0
2958,"niquerais",2,0,3,0
2959,"niquerait",2,0,3,0
2960,"niqueras",2,0,3,0
2961,"niquerent",2,0,3,0
2962,"niquerez",2,0,3,0
2963,"niqueriez",2,0,3,0
2964,"niquerions",2,0,3,0
2965,"niquerons",2,0,3,0
2966,"niqueront",2,0,3,0
2967,"niques",2,0,3,0
2968,"niqueur",2,0,3,0
2969,"niquez",2,0,3,0
2970,"niquiez",2,0,3,0
2971,"niquions",2,0,3,0
2972,"niquons",2,0,3,0
2973,"notgeil",2,0,2,0
2974,"ns",2,0,2,0
2975,"nsdap",2,0,2,0
2976,"ntm",2,0,3,0
2977,"nutte",2,0,2,0
2978,"nutten",2,0,2,0
2979,"nymphe",2,0,2,0
2980,"nympho",2,0,3,0
2981,"nymphoman",2,0,2,0
2982,"nymphomane",2,0,3,0
2983,"nymphomanen",2,0,2,0
2984,"nymphomanes",2,0,3,0
2985,"nymphomanie",2,0,2,0
2986,"nymphomanie",2,0,3,0
2987,"nymphos",2,0,3,0
2988,"onanieren",2,0,2,0
2989,"oral",2,0,2,0
2990,"oralsex",2,0,2,0
2991,"oralverkehr",2,0,2,0
2992,"orgasme",2,0,3,0
2993,"orgasmen",2,0,2,0
2994,"orgasmes",2,0,3,0
2995,"orgasmique",2,0,3,0
2996,"orgasmus",0,0,1,0
2997,"orgasmus",2,0,2,0
2998,"orgasmus",0,0,2,0
2999,"orgaszmo",0,0,1,0
3000,"orgaszmo",0,0,2,0
3001,"orgazmia",0,0,1,0
3002,"orgazmia",0,0,2,0
3003,"orgazmo",0,0,1,0
3004,"orgazmo",0,0,2,0
3005,"orgiaque",2,0,3,0
3006,"orgie",2,0,2,0
3007,"orgie",2,0,3,0
3008,"orgien",2,0,2,0
3009,"orgies",2,0,3,0
3010,"osamabenladen",0,0,1,0
3011,"osamabenladen",2,0,3,0
3012,"osamabin",0,0,1,0
3013,"osamabin",2,0,3,0
3014,"osamabinhidin",0,0,1,0
3015,"osamabinhidin",2,0,3,0
3016,"osamabinladen",0,0,1,0
3017,"osamabinladen",0,0,1,0
3018,"osamabinladen",2,0,3,0
3019,"osamabinladen",2,0,3,0
3020,"osamabinladin",0,0,1,0
3021,"osamabinladin",2,0,3,0
3022,"osamamabinladin",0,0,1,0
3023,"osamamabinladin",2,0,3,0
3024,"osmabushladin",0,0,1,0
3025,"osmabushladin",2,0,3,0
3026,"p3ni5",2,0,3,0
3027,"paluchar",2,0,3,0
3028,"palucher",2,0,3,0
3029,"partousard",2,0,3,0
3030,"partouse",2,0,3,0
3031,"partousent",2,0,3,0
3032,"partouser",2,0,3,0
3033,"partouses",2,0,3,0
3034,"partouseur",2,0,3,0
3035,"partouseuse",2,0,3,0
3036,"partouzard",2,0,3,0
3037,"partouzarde",2,0,3,0
3038,"partouzardes",2,0,3,0
3039,"partouzards",2,0,3,0
3040,"partouze",2,0,3,0
3041,"partouzent",2,0,3,0
3042,"partouzer",2,0,3,0
3043,"partouzes",2,0,3,0
3044,"partouzeur",2,0,3,0
3045,"partouzeurs",2,0,3,0
3046,"partouzez",2,0,3,0
3047,"partouzons",2,0,3,0
3048,"pd",2,0,3,0
3049,"pecker",2,0,3,0
3050,"pedofile",2,0,2,0
3051,"pedofilie",2,0,2,0
3052,"pedophile",2,0,2,0
3053,"pedophilie",2,0,2,0
3054,"peepshow",2,0,3,0
3055,"peepshows",2,0,3,0
3056,"penis",0,0,1,0
3057,"penis",2,0,2,0
3058,"penisring",2,0,2,0
3059,"penisse",2,0,2,0
3060,"penner",2,0,2,0
3061,"pervers",2,0,2,0
3062,"pervers",2,0,3,0
3063,"perverse",2,0,2,0
3064,"perverser",2,0,2,0
3065,"perversion",2,0,3,0
3066,"perverti",2,0,3,0
3067,"pétasse",2,0,3,0
3068,"phallus",1,0,3,0
3069,"phalus",0,0,1,0
3070,"phalus",0,0,2,0
3071,"phalus",1,0,3,0
3072,"phuck",2,0,2,0
3073,"phucker",2,0,2,0
3074,"pimmel",0,0,1,0
3075,"pimmel",2,0,2,0
3076,"pimmellutscher",2,0,2,0
3077,"pimpern",2,0,2,0
3078,"pine",2,0,3,0
3079,"piné",2,0,3,0
3080,"piner",2,0,3,0
3081,"pines",2,0,3,0
3082,"pipes",2,0,3,0
3083,"pisse",2,0,2,0
3084,"pissen",2,0,2,0
3085,"pisser",2,0,2,0
