"ID","localizedTextIdName","tradeSkillId","item2IdOutput","item2IdOutputFail","outputCount","lootId","tier","flags","item2IdMaterial00","item2IdMaterial01","item2IdMaterial02","item2IdMaterial03","item2IdMaterial04","materialCost00","materialCost01","materialCost02","materialCost03","materialCost04","tradeskillSchematic2IdParent","vectorX","vectorY","radius","critRadius","item2IdOutputCrit","outputCountCritBonus","priority","maxAdditives","discoverableQuadrant","discoverableRadius","discoverableAngle","tradeskillCatalystOrderingId"
6922,761699,22,90729,0,1,0,1,1,91117,78103,78090,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6929,761706,22,90736,0,1,0,1,1,91118,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6931,761708,22,90738,0,1,0,1,1,91117,78103,78092,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6936,761713,22,90743,0,1,0,1,1,91117,78103,78090,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6320,720607,16,84019,81889,1,0,1,0,84091,84010,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6327,720614,16,84026,81889,1,0,1,0,84091,84092,84093,84010,0,8,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6329,720616,16,84028,81889,1,0,1,0,84091,84092,84093,84010,0,8,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5816,707220,14,81603,81889,1,0,1,1,81824,81868,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5818,707222,14,81605,81889,1,0,1,1,81824,81868,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5925,707329,21,81712,81889,1,0,1,1,81827,81869,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5927,707331,21,81714,81889,1,0,1,1,81827,81869,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5934,707338,21,81721,81889,1,0,1,0,81827,81828,81869,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5936,707340,21,81723,81889,1,0,1,0,81827,81828,81829,81869,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5709,707113,12,81496,81889,1,0,1,1,81821,81867,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5711,707115,12,81498,81889,1,0,1,1,81821,81867,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5716,707120,12,81503,81889,1,0,1,0,81821,81822,81867,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5718,707122,12,81505,81889,1,0,1,0,81821,81822,81867,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5820,707224,14,81607,81889,1,0,1,1,81824,81868,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5825,707229,14,81612,81889,1,0,1,0,81824,81825,81868,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5827,707231,14,81614,81889,1,0,1,0,81824,81825,81826,81868,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6879,761648,22,91083,0,1,0,1,1,83555,78095,78094,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6881,761650,22,91085,0,1,0,1,1,83557,78095,78092,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6886,761655,22,91090,0,1,0,1,1,83562,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6888,761657,22,91092,0,1,0,1,1,83564,78095,78090,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6895,761664,22,91099,0,1,0,1,1,83579,78095,78089,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6897,761666,22,91101,0,1,0,1,1,83581,78095,78092,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6904,761673,22,91108,0,1,0,1,1,83588,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7004,761781,22,90683,0,1,0,1,1,91115,78103,78089,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7006,761783,22,90685,0,1,0,1,1,91115,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4389,704031,22,83561,0,1,0,1,1,78094,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4391,704033,22,83563,0,1,0,1,1,78089,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4396,704038,22,83568,0,1,0,1,1,78092,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4398,704040,22,83570,0,1,0,1,1,78093,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4405,704047,22,83577,0,1,0,1,1,78093,78101,78121,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4407,704049,22,83579,0,1,0,1,1,78089,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4414,704056,22,83586,0,1,0,1,1,78093,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4416,704058,22,83588,0,1,0,1,1,78093,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6845,761614,22,91049,0,1,0,1,1,83497,78095,78090,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6847,761616,22,91051,0,1,0,1,1,83507,78095,78094,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6854,761623,22,91058,0,1,0,1,1,83514,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6856,761625,22,91060,0,1,0,1,1,83516,78095,78092,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6861,761630,22,91065,0,1,0,1,1,83521,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6863,761632,22,91067,0,1,0,1,1,83531,78095,78094,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6870,761639,22,91074,0,1,0,1,1,83538,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6872,761641,22,91076,0,1,0,1,1,83540,78095,78091,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6970,761747,22,90645,0,1,0,1,1,91116,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6972,761749,22,90651,0,1,0,1,1,91115,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6979,761756,22,90658,0,1,0,1,1,91115,78103,78092,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6981,761758,22,90660,0,1,0,1,1,91115,78103,78094,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6986,761763,22,90665,0,1,0,1,1,91115,78103,78094,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6988,761765,22,90667,0,1,0,1,1,91115,78103,78093,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6995,761772,22,90674,0,1,0,1,1,91115,78103,78089,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6997,761774,22,90676,0,1,0,1,1,91115,78103,78092,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5609,707013,1,81396,81889,1,0,1,0,81821,81822,81866,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5611,707015,1,81398,81889,1,0,1,0,81821,81822,81823,81866,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5616,707020,1,81403,81889,1,0,1,0,81821,81822,81823,81866,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6811,742136,22,85863,0,1,0,1,1,78095,78103,85859,0,0,18,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6813,742139,22,85865,0,1,0,1,1,78095,78103,85861,0,0,18,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6820,761589,22,91024,0,1,0,1,1,83464,78095,78091,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6822,761591,22,91026,0,1,0,1,1,83466,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6829,761598,22,91033,0,1,0,1,1,83473,78095,78090,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6831,761600,22,91035,0,1,0,1,1,83483,78095,78090,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6836,761605,22,91040,0,1,0,1,1,83488,78095,78091,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6838,761607,22,91042,0,1,0,1,1,83490,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6938,761715,22,90745,0,1,0,1,1,91118,78103,78094,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6945,761722,22,90752,0,1,0,1,1,91117,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6947,761724,22,90754,0,1,0,1,1,91117,78103,78089,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6954,761731,22,90761,0,1,0,1,1,91117,78103,78093,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6956,761733,22,90763,0,1,0,1,1,91117,78103,78090,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6961,761738,22,90620,0,1,0,1,1,91116,78103,78089,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6963,761740,22,90626,0,1,0,1,1,91116,78103,78089,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
286,0,16,14854,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2955,1,-5,1,0,0,0,0,0,0,0,0,0
1072,298620,2,18507,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1070,3,3.25,0.5,0,0,0,0,0,0,0.5,360,0
1079,298686,2,18512,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1078,3,3.25,0.5,0,0,0,0,0,0,0.5,90,0
1081,298688,2,18514,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1080,3,3.25,0.5,0,0,0,0,0,0,0.5,135,0
1095,298791,2,18517,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1087,3,3.25,0.5,0,0,0,0,0,0,0.5,90,0
1097,298800,2,18519,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1096,3,3.25,0.5,0,0,0,0,0,0,0.5,0,0
3521,703163,22,78245,0,1,0,1,1,78091,78096,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3528,703170,22,78252,0,1,0,1,1,78093,78096,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3530,703172,22,78254,0,1,0,1,1,78094,78096,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3535,703177,22,78259,0,1,0,1,1,78090,78097,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3537,703179,22,78261,0,1,0,1,1,78091,78097,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3544,703186,22,78268,0,1,0,1,1,78093,78097,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3546,703188,22,78270,0,1,0,1,1,78094,78097,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3653,703295,22,78641,0,1,0,1,1,78090,78099,78105,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3655,703297,22,78649,0,1,0,1,1,78093,78099,78105,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3662,703304,22,78704,0,1,0,1,1,78089,78099,78105,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3664,703306,22,78712,0,1,0,1,1,78092,78099,78105,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3669,703311,22,78741,0,1,0,1,1,78093,78099,78105,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3671,703313,22,78749,0,1,0,1,1,78090,78100,78106,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3678,703320,22,78792,0,1,0,1,1,78090,78100,78106,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3680,703322,22,78812,0,1,0,1,1,78089,78100,78106,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3778,703420,22,79259,0,1,0,1,1,78094,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3780,703422,22,79265,0,1,0,1,1,78090,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3787,703429,22,79300,0,1,0,1,1,78093,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3789,703431,22,79306,0,1,0,1,1,78093,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3794,703436,22,79315,0,1,0,1,1,78094,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3796,703438,22,79321,0,1,0,1,1,78093,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3803,703445,22,79332,0,1,0,1,1,78090,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3805,703447,22,79338,0,1,0,1,1,78093,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3905,703547,22,79935,0,1,0,1,1,78089,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3912,703554,22,79946,0,1,0,1,1,78093,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3914,703556,22,79952,0,1,0,1,1,78094,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3921,703563,22,79967,0,1,0,1,1,78092,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3923,703565,22,79969,0,1,0,1,1,78089,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3928,703570,22,80730,0,1,0,1,1,78090,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3930,703572,22,80736,0,1,0,1,1,78092,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4037,703679,22,81074,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4039,703681,22,81076,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4046,703688,22,81083,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4048,703690,22,81085,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4053,703695,22,81090,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4055,703697,22,81092,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4062,703704,22,81099,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4064,703706,22,81101,0,1,0,1,1,78095,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4130,703772,22,81167,0,1,0,1,1,78095,78103,0,0,0,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4132,703774,22,81169,0,1,0,1,1,78095,78103,0,0,0,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4137,703779,22,81174,0,1,0,1,1,78095,78103,0,0,0,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4139,703781,22,81176,0,1,0,1,1,78095,78103,0,0,0,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4146,703788,22,83318,0,1,0,1,1,78093,78102,78116,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4148,703790,22,83320,0,1,0,1,1,78091,78102,78116,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4155,703797,22,83327,0,1,0,1,1,78090,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4157,703799,22,83329,0,1,0,1,1,78090,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4257,703899,22,83429,0,1,0,1,1,78092,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4262,703904,22,83434,0,1,0,1,1,78093,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4264,703906,22,83436,0,1,0,1,1,78091,78102,78116,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4271,703913,22,83443,0,1,0,1,1,78094,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4273,703915,22,83445,0,1,0,1,1,78092,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4280,703922,22,83452,0,1,0,1,1,78091,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4282,703924,22,83454,0,1,0,1,1,78093,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4287,703929,22,83459,0,1,0,1,1,78094,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3689,703331,22,78866,0,1,0,1,1,78094,78100,78106,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3694,703336,22,78880,0,1,0,1,1,78091,78100,78106,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3696,703338,22,78891,0,1,0,1,1,78092,78100,78106,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3703,703345,22,78934,0,1,0,1,1,78092,78101,78107,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3705,703347,22,78945,0,1,0,1,1,78090,78101,78107,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3712,703354,22,78988,0,1,0,1,1,78092,78101,78107,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3812,703454,22,79379,0,1,0,1,1,78089,78098,78110,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3814,703456,22,79387,0,1,0,1,1,78094,78098,78110,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3819,703461,22,79422,0,1,0,1,1,78091,78099,78111,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3821,703463,22,79442,0,1,0,1,1,78089,78099,78111,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3828,703470,22,79479,0,1,0,1,1,78093,78099,78111,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3830,703472,22,79487,0,1,0,1,1,78089,78099,78111,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3837,703479,22,79530,0,1,0,1,1,78091,78100,78112,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3839,703481,22,79550,0,1,0,1,1,78089,78100,78112,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3937,703579,22,80751,0,1,0,1,1,78092,78103,78115,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3939,703581,22,80753,0,1,0,1,1,78090,78103,78115,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3946,703588,22,80768,0,1,0,1,1,78092,78103,78115,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3948,703590,22,80770,0,1,0,1,1,78093,78103,78115,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3953,703595,22,80807,0,1,0,1,1,78094,78103,78115,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3955,703597,22,80809,0,1,0,1,1,78091,78103,78115,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3962,703604,22,80824,0,1,0,1,1,78092,78103,78115,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3964,703606,22,80826,0,1,0,1,1,78090,78103,78115,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4071,703713,22,81108,0,1,0,1,1,78095,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4073,703715,22,81110,0,1,0,1,1,78095,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4078,703720,22,81115,0,1,0,1,1,78095,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4080,703722,22,81117,0,1,0,1,1,78095,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4082,703724,22,81119,0,1,0,1,1,78095,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4087,703729,22,81124,0,1,0,1,1,78095,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4089,703731,22,81126,0,1,0,1,1,78095,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4096,703738,22,81133,0,1,0,1,1,78095,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4196,703838,22,83368,0,1,0,1,1,78092,78102,78116,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4198,703840,22,83370,0,1,0,1,1,78093,78102,78116,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4205,703847,22,83377,0,1,0,1,1,78093,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4207,703849,22,83379,0,1,0,1,1,78090,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4212,703854,22,83384,0,1,0,1,1,78092,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4214,703856,22,83386,0,1,0,1,1,78093,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4221,703863,22,83393,0,1,0,1,1,78092,78102,78116,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4223,703865,22,83395,0,1,0,1,1,78089,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4321,703963,22,83493,0,1,0,1,1,78092,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4323,703965,22,83495,0,1,0,1,1,78090,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4330,703972,22,83502,0,1,0,1,1,78094,78101,78121,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4332,703974,22,83504,0,1,0,1,1,78094,78101,78121,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4337,703979,22,83509,0,1,0,1,1,78092,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4339,703981,22,83511,0,1,0,1,1,78090,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4341,703983,22,83513,0,1,0,1,1,78093,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4346,703988,22,83518,0,1,0,1,1,78094,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4348,703990,22,83520,0,1,0,1,1,78092,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820,270160,2,17394,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,819,2,2.5,0.5,0,0,0,0,0,0,0.5,135,0
822,270253,2,17395,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,200,2,2.5,0.5,0,0,0,0,0,0,0.5,270,0
831,279496,2,12595,0,1,0,1,0,12542,0,0,0,0,1,0,0,0,0,830,1,1,0,0,0,0,0,0,0,0,0,0
979,298118,2,18067,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,874,1.25,1.5,0.5,0,0,0,0,0,0,0.5,215,0
981,298127,2,18068,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,980,1.25,1.5,0.5,0,0,0,0,0,0,0.5,25,0
988,298166,2,12924,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,987,1.25,1.5,0.5,0,0,0,0,0,0,0.5,90,0
990,298170,2,18070,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,989,1.25,1.5,0.5,0,0,0,0,0,0,0.5,35,0
995,298185,2,18450,0,3,0,1,0,13265,14615,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,298187,2,18451,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,995,1.25,1.5,0.5,0,0,0,0,0,0,0.5,155,0
1129,299030,2,18532,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1128,3,3.25,0.5,0,0,0,0,0,3,0.25,0,0
1131,299043,2,18534,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1130,3,3.25,0.5,0,0,0,0,0,0,0.25,0,0
1138,299079,2,18539,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1134,3,3.25,0.5,0,0,0,0,0,0,0.5,315,0
1831,457571,2,29516,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1830,6.5,7.5,1,0,0,0,0,0,0,1,90,0
1833,457611,2,29518,0,3,0,1,0,14281,14285,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,457921,2,29525,0,1,0,1,8,18569,14277,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,457970,2,29527,0,1,0,1,8,14281,22054,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,458042,2,90007,0,3,0,1,0,14271,15640,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
