"id","name","hash","radius","soundBankId00","soundBankId01","soundBankId02","soundBankId03","soundBankId04","soundBankId05","soundBankId06","soundBankId07","flags","limitPriority"
43875,"Play_Hycrest_Adventure_Stealth_Mission_Loop",1654624587,0,15,0,0,0,0,0,0,0,0,0
43876,"Play_dc035_SadieCryoWakeup_SoundFX",3002480090,0,15,0,0,0,0,0,0,0,0,0
43877,"Stop_dc035_SadieCryoWakeup_SoundFX",2129087100,0,15,0,0,0,0,0,0,0,0,0
43878,"Play_dc_ExileArkship_Generator_SoundFX",1034608749,0,15,0,0,0,0,0,0,0,0,0
43879,"Stop_dc_ExileArkship_Generator_SoundFX",1642930087,0,15,0,0,0,0,0,0,0,0,0
43880,"Play_Stalker_Frenzy_SingleHit",2844642021,40,15,0,0,0,0,0,0,0,0,0
43881,"Stop_Battlebot_Default_Ready",285010491,0,15,0,0,0,0,0,0,0,0,0
43882,"Stop_Dagun_Default_Ready",3986573323,0,15,0,0,0,0,0,0,0,0,0
43883,"Stop_Rootbrute_Default_Ready",1956631198,0,15,0,0,0,0,0,0,0,0,0
43884,"Stop_ShadowPeep_Default_Ready",4064573264,0,15,0,0,0,0,0,0,0,0,0
43885,"Stop_SkeechHag_Default_Ready",1223844437,0,15,0,0,0,0,0,0,0,0,0
43887,"Play_Dominion_Arkship_Intro",871907147,0,15,0,0,0,0,0,0,0,0,0
43888,"Play_Exile_Arkship_Generator",669415250,0,15,0,0,0,0,0,0,0,0,0
43889,"Play_Sprinkler_Fire_Loop",51207750,40,15,0,0,0,0,0,0,0,0,0
43890,"Play_Sprinkler_Large_001_AP_State0_State1",823660675,40,15,0,0,0,0,0,0,0,0,0
43891,"Play_Sprinkler_Large_001_AP_State0_idle",2847927629,40,15,0,0,0,0,0,0,0,0,0
43892,"Play_Sprinkler_Large_001_AP_State1_Idle",402366254,40,15,0,0,0,0,0,0,0,0,0
43893,"Play_Sprinkler_Large_001_AP_State1_State0",1710863085,40,15,0,0,0,0,0,0,0,0,0
43899,"Play_Sprinkler_Water_Loop",604787291,40,15,0,0,0,0,0,0,0,0,0
43900,"Stop_Sprinkler_Fire_Loop",617568020,0,15,0,0,0,0,0,0,0,0,0
43902,"Stop_Sprinkler_Large_001_AP_State0_idle",60834911,0,15,0,0,0,0,0,0,0,0,0
43903,"Stop_Sprinkler_Large_001_AP_State1_Idle",3937912608,0,15,0,0,0,0,0,0,0,0,0
43910,"Stop_Sprinkler_Water_Loop",2240791221,0,15,0,0,0,0,0,0,0,0,0
43911,"Stop_FluxCreature_Default_Ready",3282268512,0,15,0,0,0,0,0,0,0,0,0
43913,"Stop_Raptaruk_Default_Ready",403881048,0,15,0,0,0,0,0,0,0,0,0
43914,"Stop_Dawngrazer_Default_Ready",3258363527,0,15,0,0,0,0,0,0,0,0,0
43915,"Play_gc017_Augmentation_SoundFX",3454462045,0,15,0,0,0,0,0,0,0,0,0
43916,"Stop_gc017_Augmentation_SoundFX",4198816759,0,15,0,0,0,0,0,0,0,0,0
43917,"Play_Battlebot_Default_Cast_Action_Forward_02",3734972769,40,15,0,0,0,0,0,0,0,0,0
43918,"Play_Battlebot_Default_Misc_01",82685782,40,15,0,0,0,0,0,0,0,0,0
43921,"Stop_Roan_Default_Ready_Var01",515407741,0,15,0,0,0,0,0,0,0,0,0
43922,"Stop_Skug_Default_Ready",2016779876,0,15,0,0,0,0,0,0,0,0,0
43923,"Stop_Spider_Default_Ready",1263407917,0,15,0,0,0,0,0,0,0,0,0
43924,"Stop_SpikeHorde_Default_Ready",3811722458,0,15,0,0,0,0,0,0,0,0,0
43925,"Stop_Terminite_Default_Ready",4233798663,0,15,0,0,0,0,0,0,0,0,0
43926,"Play_dc035_SadieWakesFromCryo",381899812,0,15,0,0,0,0,0,0,0,0,0
43927,"Play_gc032_EscapeFromLevianBay",2213072936,0,15,0,0,0,0,0,0,0,0,0
43928,"Play_Skug_Cast_Burrow_rocks",998697647,40,15,0,0,0,0,0,0,0,0,0
43929,"Play_dc038_BridgeIntro_SoundFX",1839190490,0,15,0,0,0,0,0,0,0,0,0
43930,"Stop_dc038_BridgeIntro_SoundFX",3760049308,0,15,0,0,0,0,0,0,0,0,0
43931,"Play_Floor_Circuit_Cap_001_Loop",3113633278,40,15,0,0,0,0,0,0,0,1,0
43932,"Stop_Floor_Circuit_Cap_001_Loop",255010012,0,15,0,0,0,0,0,0,0,0,0
43933,"Play_PRP_Platform_MarauderLandingPad_000_Default_Stand",2730440056,25,15,0,0,0,0,0,0,0,0,0
43934,"Stop_PRP_Platform_MarauderLandingPad_000_Default_Stand",1434664806,0,15,0,0,0,0,0,0,0,0,0
43935,"Play_PvP_Walatiki_Staging_Loop",1627233206,0,15,0,0,0,0,0,0,0,0,0
43936,"Play_PvP_Walatiki_Temple",2290956221,0,15,0,0,0,0,0,0,0,0,0
43938,"Play_EldanAugmentor_SawPunch_Action",3623991947,40,15,0,0,0,0,0,0,0,0,0
43939,"Play_EldanAugmentor_SawPunch_Cast",46658228,40,15,0,0,0,0,0,0,0,0,0
43940,"Play_EldanAugmentor_CircuitRepairs_Action",1643357467,40,15,0,0,0,0,0,0,0,0,0
43941,"Play_EldanAugmentor_CircuitRepairs_Cast",2990539300,40,15,0,0,0,0,0,0,0,0,0
43942,"Play_EldanAugmentor_Disruptor_Drill_Action",3951551280,40,15,0,0,0,0,0,0,0,0,0
43943,"Play_EldanAugmentor_Disruptor_Drill_Cast",2353199851,40,15,0,0,0,0,0,0,0,0,0
43944,"Play_EldanAugmentor_HomingDrill_Action",721966519,40,15,0,0,0,0,0,0,0,0,0
43945,"Play_EldanAugmentor_HomingDrill_Cast",1908237104,40,15,0,0,0,0,0,0,0,0,0
43946,"Play_EldanAugmentor_PowerAccelerator_Action",904280732,40,15,0,0,0,0,0,0,0,0,0
43947,"Play_EldanAugmentor_PowerAccelerator_Cast",914910183,40,15,0,0,0,0,0,0,0,0,0
43948,"Play_EldanAugmentor_ShieldBeacon_Action",2003714257,40,15,0,0,0,0,0,0,0,0,0
43949,"Play_EldanAugmentor_ShieldBeacon_Cast",1521239334,40,15,0,0,0,0,0,0,0,0,0
43950,"Play_EldanAugmentor_TractorBeam_Action",1357851406,40,15,0,0,0,0,0,0,0,0,0
43951,"Play_EldanAugmentor_UnleashProbe_Action",1154833698,40,15,0,0,0,0,0,0,0,0,0
43952,"Play_EldanAugmentor_UnleashProbe_Cast",1270495385,40,15,0,0,0,0,0,0,0,0,0
43953,"Play_EldanAugmentor__Dual_Saw_Action",3136285419,40,15,0,0,0,0,0,0,0,0,0
43954,"Play_EldanAugmentor__Dual_Saw_Cast",296458004,40,15,0,0,0,0,0,0,0,0,0
43955,"Play_EldanAugmentor__Dual_Saw_Target",679374754,40,15,0,0,0,0,0,0,0,0,0
43956,"Play_EldanAugmentor__Rapid_Deconstruction_Action",2829909302,40,15,0,0,0,0,0,0,0,0,0
43958,"Stop_Imperium_Warbot_Ready",3351158112,40,15,0,0,0,0,0,0,0,0,0
43959,"Play_Humanoid_InhibitingScream_Action",2259867751,40,15,0,0,0,0,0,0,0,0,0
43960,"Play_Humanoid_DemolitionShout_Action",2088423968,40,15,0,0,0,0,0,0,0,0,0
43961,"Play_PvP_Bloodsworn",2623005202,0,15,0,0,0,0,0,0,0,0,0
43962,"Play_PvP_Bloodsworn_Staging_Loop",2389068769,0,15,0,0,0,0,0,0,0,0,0
43964,"Stop_Buzzbing_Default_Ready",108348175,0,15,0,0,0,0,0,0,0,0,0
43966,"Stop_Moodie_1H_Ready",2418184753,0,15,0,0,0,0,0,0,0,0,0
43967,"Stop_Moodie_2HL_Ready",72398560,0,15,0,0,0,0,0,0,0,0,0
43970,"Stop_Stormtalon_LightningRod",709280381,0,15,0,0,0,0,0,0,0,0,0
43971,"Play_Stormtalon_LightningRod_3D",2921764367,75,15,0,0,0,0,0,0,0,0,0
43973,"Stop_Girok_Default_Ready",177661866,0,15,0,0,0,0,0,0,0,0,0
43974,"Stop_TreeElemental_Default_Ready",1094374449,0,15,0,0,0,0,0,0,0,0,0
43975,"Play_Humanoid_BrushFire_Lava",1080495571,40,15,0,0,0,0,0,0,0,0,0
43976,"Stop_Humanoid_BrushFire_Lava",1550503237,0,15,0,0,0,0,0,0,0,0,0
43977,"Play_GenVO_Drusera_AcceptHelp_01",2637542000,0,15,0,0,0,0,0,0,0,0,0
43978,"Play_GenVO_Drusera_AcceptHelp_02",2637542003,0,15,0,0,0,0,0,0,0,0,0
43979,"Play_GenVO_Drusera_AcceptHelp_03",2637542002,0,15,0,0,0,0,0,0,0,0,0
43980,"Play_GenVO_Drusera_AcceptHelp_04",2637542005,0,15,0,0,0,0,0,0,0,0,0
43981,"Play_GenVO_Drusera_AcceptHelp_05",2637542004,0,15,0,0,0,0,0,0,0,0,0
43982,"Play_GenVO_Drusera_AcceptKill_01",3483627467,0,15,0,0,0,0,0,0,0,0,0
43983,"Play_GenVO_Drusera_AcceptKill_02",3483627464,0,15,0,0,0,0,0,0,0,0,0
43984,"Play_GenVO_Drusera_AcceptKill_03",3483627465,0,15,0,0,0,0,0,0,0,0,0
43985,"Play_GenVO_Drusera_AcceptKill_04",3483627470,0,15,0,0,0,0,0,0,0,0,0
43986,"Play_GenVO_Drusera_AcceptKill_05",3483627471,0,15,0,0,0,0,0,0,0,0,0
43987,"Play_GenVO_Drusera_AcceptKill_06",3483627468,0,15,0,0,0,0,0,0,0,0,0
43988,"Play_GenVO_Drusera_AcceptKill_07",3483627469,0,15,0,0,0,0,0,0,0,0,0
43989,"Play_GenVO_Drusera_AcceptKill_08",3483627458,0,15,0,0,0,0,0,0,0,0,0
43990,"Play_GenVO_Drusera_AcceptKill_09",3483627459,0,15,0,0,0,0,0,0,0,0,0
43991,"Play_GenVO_Drusera_AcceptKill_10",3500405181,0,15,0,0,0,0,0,0,0,0,0
43992,"Play_GenVO_Drusera_AcceptMystery_01",14840372,0,15,0,0,0,0,0,0,0,0,0
43993,"Play_GenVO_Drusera_AcceptMystery_02",14840375,0,15,0,0,0,0,0,0,0,0,0
43994,"Play_GenVO_Drusera_AcceptMystery_03",14840374,0,15,0,0,0,0,0,0,0,0,0
43995,"Play_GenVO_Drusera_AcceptMystery_04",14840369,0,15,0,0,0,0,0,0,0,0,0
43996,"Play_GenVO_Drusera_AcceptMystery_05",14840368,0,15,0,0,0,0,0,0,0,0,0
43997,"Play_GenVO_Drusera_AcceptNeedToDo_01",2503265343,0,15,0,0,0,0,0,0,0,0,0
43998,"Play_GenVO_Drusera_AcceptNeedToDo_02",2503265340,0,15,0,0,0,0,0,0,0,0,0
43999,"Play_GenVO_Drusera_AcceptNeedToDo_03",2503265341,0,15,0,0,0,0,0,0,0,0,0
44000,"Play_GenVO_Drusera_AcceptNeedToDo_04",2503265338,0,15,0,0,0,0,0,0,0,0,0
44001,"Play_GenVO_Drusera_AcceptNeedToDo_05",2503265339,0,15,0,0,0,0,0,0,0,0,0
44002,"Play_GenVO_Drusera_AcceptNextStep_01",697758424,0,15,0,0,0,0,0,0,0,0,0
44003,"Play_GenVO_Drusera_AcceptNextStep_02",697758427,0,15,0,0,0,0,0,0,0,0,0
44004,"Play_GenVO_Drusera_AcceptNextStep_03",697758426,0,15,0,0,0,0,0,0,0,0,0
44005,"Play_GenVO_Drusera_AcceptNextStep_04",697758429,0,15,0,0,0,0,0,0,0,0,0
44006,"Play_GenVO_Drusera_AcceptNextStep_05",697758428,0,15,0,0,0,0,0,0,0,0,0
44007,"Play_GenVO_Drusera_AcceptTalkTo_01",2116961536,0,15,0,0,0,0,0,0,0,0,0
44008,"Play_GenVO_Drusera_AcceptTalkTo_02",2116961539,0,15,0,0,0,0,0,0,0,0,0
44009,"Play_GenVO_Drusera_AcceptTalkTo_03",2116961538,0,15,0,0,0,0,0,0,0,0,0
44010,"Play_GenVO_Drusera_AcceptTalkTo_04",2116961541,0,15,0,0,0,0,0,0,0,0,0
44011,"Play_GenVO_Drusera_AcceptTalkTo_05",2116961540,0,15,0,0,0,0,0,0,0,0,0
44012,"Play_GenVO_Drusera_AcceptUrgent_01",3808810578,0,15,0,0,0,0,0,0,0,0,0
44013,"Play_GenVO_Drusera_AcceptUrgent_02",3808810577,0,15,0,0,0,0,0,0,0,0,0
44014,"Play_GenVO_Drusera_AcceptUrgent_03",3808810576,0,15,0,0,0,0,0,0,0,0,0
44015,"Play_GenVO_Drusera_AcceptUrgent_04",3808810583,0,15,0,0,0,0,0,0,0,0,0
44016,"Play_GenVO_Drusera_AcceptUrgent_05",3808810582,0,15,0,0,0,0,0,0,0,0,0
44017,"Play_GenVO_Drusera_AchievedAccomplishment_01",2423233065,0,15,0,0,0,0,0,0,0,0,0
44018,"Play_GenVO_Drusera_AchievedAccomplishment_02",2423233066,0,15,0,0,0,0,0,0,0,0,0
44019,"Play_GenVO_Drusera_AchievedAccomplishment_03",2423233067,0,15,0,0,0,0,0,0,0,0,0
44020,"Play_GenVO_Drusera_AchievedAccomplishment_04",2423233068,0,15,0,0,0,0,0,0,0,0,0
44021,"Play_GenVO_Drusera_AchievedAccomplishment_05",2423233069,0,15,0,0,0,0,0,0,0,0,0
44022,"Play_GenVO_Drusera_AchievedHelp_01",959977653,0,15,0,0,0,0,0,0,0,0,0
44023,"Play_GenVO_Drusera_AchievedHelp_02",959977654,0,15,0,0,0,0,0,0,0,0,0
44024,"Play_GenVO_Drusera_AchievedHelp_03",959977655,0,15,0,0,0,0,0,0,0,0,0
44025,"Play_GenVO_Drusera_AchievedHelp_04",959977648,0,15,0,0,0,0,0,0,0,0,0
44026,"Play_GenVO_Drusera_AchievedHelp_05",959977649,0,15,0,0,0,0,0,0,0,0,0
44027,"Play_GenVO_Drusera_AchievedMystery_01",1232296131,0,15,0,0,0,0,0,0,0,0,0
44028,"Play_GenVO_Drusera_AchievedMystery_02",1232296128,0,15,0,0,0,0,0,0,0,0,0
44029,"Play_GenVO_Drusera_AchievedMystery_03",1232296129,0,15,0,0,0,0,0,0,0,0,0
44030,"Play_GenVO_Drusera_AchievedMystery_04",1232296134,0,15,0,0,0,0,0,0,0,0,0
44031,"Play_GenVO_Drusera_AchievedMystery_05",1232296135,0,15,0,0,0,0,0,0,0,0,0
44032,"Play_GenVO_Drusera_AchievedNextStep_01",2693361645,0,15,0,0,0,0,0,0,0,0,0
44033,"Play_GenVO_Drusera_AchievedNextStep_02",2693361646,0,15,0,0,0,0,0,0,0,0,0
44034,"Play_GenVO_Drusera_AchievedNextStep_03",2693361647,0,15,0,0,0,0,0,0,0,0,0
44035,"Play_GenVO_Drusera_AchievedNextStep_04",2693361640,0,15,0,0,0,0,0,0,0,0,0
44036,"Play_GenVO_Drusera_AchievedNextStep_05",2693361641,0,15,0,0,0,0,0,0,0,0,0
44037,"Play_GenVO_Drusera_AchievedTalkTo_01",1943730597,0,15,0,0,0,0,0,0,0,0,0
44038,"Play_GenVO_Drusera_AchievedTalkTo_02",1943730598,0,15,0,0,0,0,0,0,0,0,0
44039,"Play_GenVO_Drusera_AchievedTalkTo_03",1943730599,0,15,0,0,0,0,0,0,0,0,0
44040,"Play_GenVO_Drusera_AchievedTalkTo_04",1943730592,0,15,0,0,0,0,0,0,0,0,0
44041,"Play_GenVO_Drusera_AchievedTalkTo_05",1943730593,0,15,0,0,0,0,0,0,0,0,0
44042,"Play_GenVO_Drusera_AchievedThankYou_01",2363522189,0,15,0,0,0,0,0,0,0,0,0
44043,"Play_GenVO_Drusera_AchievedThankYou_02",2363522190,0,15,0,0,0,0,0,0,0,0,0
44044,"Play_GenVO_Drusera_AchievedThankYou_03",2363522191,0,15,0,0,0,0,0,0,0,0,0
44045,"Play_GenVO_Drusera_AchievedThankYou_04",2363522184,0,15,0,0,0,0,0,0,0,0,0
44046,"Play_GenVO_Drusera_AchievedThankYou_05",2363522185,0,15,0,0,0,0,0,0,0,0,0
44047,"Play_GenVO_Drusera_AchievedUrgent_01",2822250259,0,15,0,0,0,0,0,0,0,0,0
44048,"Play_GenVO_Drusera_AchievedUrgent_02",2822250256,0,15,0,0,0,0,0,0,0,0,0
44049,"Play_GenVO_Drusera_AchievedUrgent_03",2822250257,0,15,0,0,0,0,0,0,0,0,0
44050,"Play_GenVO_Drusera_AchievedUrgent_04",2822250262,0,15,0,0,0,0,0,0,0,0,0
44051,"Play_GenVO_Drusera_AchievedUrgent_05",2822250263,0,15,0,0,0,0,0,0,0,0,0
44052,"Play_GenVO_Drusera_Combat_01",2082247655,0,15,0,0,0,0,0,0,0,0,0
44053,"Play_GenVO_Drusera_Combat_02",2082247652,0,15,0,0,0,0,0,0,0,0,0
44054,"Play_GenVO_Drusera_Combat_03",2082247653,0,15,0,0,0,0,0,0,0,0,0
44055,"Play_GenVO_Drusera_Combat_04",2082247650,0,15,0,0,0,0,0,0,0,0,0
44056,"Play_GenVO_Drusera_Combat_05",2082247651,0,15,0,0,0,0,0,0,0,0,0
44057,"Play_GenVO_Drusera_DeclineHelp_01",2161933536,0,15,0,0,0,0,0,0,0,0,0
44058,"Play_GenVO_Drusera_DeclineHelp_02",2161933539,0,15,0,0,0,0,0,0,0,0,0
44059,"Play_GenVO_Drusera_DeclineHelp_03",2161933538,0,15,0,0,0,0,0,0,0,0,0
44060,"Play_GenVO_Drusera_DeclineHelp_04",2161933541,0,15,0,0,0,0,0,0,0,0,0
44061,"Play_GenVO_Drusera_DeclineHelp_05",2161933540,0,15,0,0,0,0,0,0,0,0,0
44062,"Play_GenVO_Drusera_DesignSpecial_01",4206220912,0,15,0,0,0,0,0,0,0,0,0
44063,"Play_GenVO_Drusera_DesignSpecial_02",4206220915,0,15,0,0,0,0,0,0,0,0,0
44064,"Play_GenVO_Drusera_DesignSpecial_03",4206220914,0,15,0,0,0,0,0,0,0,0,0
44065,"Play_GenVO_Drusera_DesignSpecial_04",4206220917,0,15,0,0,0,0,0,0,0,0,0
44066,"Play_GenVO_Drusera_DesignSpecial_05",4206220916,0,15,0,0,0,0,0,0,0,0,0
44067,"Play_GenVO_Drusera_DesignSpecial_06",4206220919,0,15,0,0,0,0,0,0,0,0,0
44068,"Play_GenVO_Drusera_DesignSpecial_07",4206220918,0,15,0,0,0,0,0,0,0,0,0
44069,"Play_GenVO_Drusera_Flavor_01",3109289599,0,15,0,0,0,0,0,0,0,0,0
44070,"Play_GenVO_Drusera_Flavor_02",3109289596,0,15,0,0,0,0,0,0,0,0,0
44071,"Play_GenVO_Drusera_Flavor_03",3109289597,0,15,0,0,0,0,0,0,0,0,0
44072,"Play_GenVO_Drusera_Flavor_04",3109289594,0,15,0,0,0,0,0,0,0,0,0
44073,"Play_GenVO_Drusera_Flavor_05",3109289595,0,15,0,0,0,0,0,0,0,0,0
44074,"Play_GenVO_Drusera_Flavor_06",3109289592,0,15,0,0,0,0,0,0,0,0,0
44075,"Play_GenVO_Drusera_Flavor_07",3109289593,0,15,0,0,0,0,0,0,0,0,0
44076,"Play_GenVO_Drusera_Flavor_08",3109289590,0,15,0,0,0,0,0,0,0,0,0
44077,"Play_GenVO_Drusera_Flavor_09",3109289591,0,15,0,0,0,0,0,0,0,0,0
44078,"Play_GenVO_Drusera_Flavor_10",3126067153,0,15,0,0,0,0,0,0,0,0,0
44079,"Play_GenVO_Drusera_Flavor_11",3126067152,0,15,0,0,0,0,0,0,0,0,0
44080,"Play_GenVO_Drusera_Flavor_12",3126067155,0,15,0,0,0,0,0,0,0,0,0
44081,"Play_GenVO_Drusera_Flavor_13",3126067154,0,15,0,0,0,0,0,0,0,0,0
44082,"Play_GenVO_Drusera_Flavor_14",3126067157,0,15,0,0,0,0,0,0,0,0,0
44083,"Play_GenVO_Drusera_Flavor_15",3126067156,0,15,0,0,0,0,0,0,0,0,0
44084,"Play_GenVO_Drusera_GoodbyeNeutral_01",2462342793,0,15,0,0,0,0,0,0,0,0,0
44085,"Play_GenVO_Drusera_GoodbyeNeutral_02",2462342794,0,15,0,0,0,0,0,0,0,0,0
44086,"Play_GenVO_Drusera_GoodbyeNeutral_03",2462342795,0,15,0,0,0,0,0,0,0,0,0
44087,"Play_GenVO_Drusera_GoodbyeNeutral_04",2462342796,0,15,0,0,0,0,0,0,0,0,0
44088,"Play_GenVO_Drusera_GoodbyeNeutral_05",2462342797,0,15,0,0,0,0,0,0,0,0,0
44089,"Play_GenVO_Drusera_GoodbyeNeutral_06",2462342798,0,15,0,0,0,0,0,0,0,0,0
44090,"Play_GenVO_Drusera_GoodbyeNeutral_07",2462342799,0,15,0,0,0,0,0,0,0,0,0
44091,"Play_GenVO_Drusera_GoodbyeNeutral_08",2462342784,0,15,0,0,0,0,0,0,0,0,0
44092,"Play_GenVO_Drusera_GoodbyeNeutral_09",2462342785,0,15,0,0,0,0,0,0,0,0,0
44093,"Play_GenVO_Drusera_GoodbyeNeutral_10",2479120507,0,15,0,0,0,0,0,0,0,0,0
44094,"Play_GenVO_Drusera_HelloAnxious_01",3884598174,0,15,0,0,0,0,0,0,0,0,0
44095,"Play_GenVO_Drusera_HelloAnxious_02",3884598173,0,15,0,0,0,0,0,0,0,0,0
44096,"Play_GenVO_Drusera_HelloAnxious_03",3884598172,0,15,0,0,0,0,0,0,0,0,0
44097,"Play_GenVO_Drusera_HelloAnxious_04",3884598171,0,15,0,0,0,0,0,0,0,0,0
44098,"Play_GenVO_Drusera_HelloAnxious_05",3884598170,0,15,0,0,0,0,0,0,0,0,0
44099,"Play_GenVO_Drusera_HelloHappy_01",4032360309,0,15,0,0,0,0,0,0,0,0,0
44100,"Play_GenVO_Drusera_HelloHappy_02",4032360310,0,15,0,0,0,0,0,0,0,0,0
44101,"Play_GenVO_Drusera_HelloHappy_03",4032360311,0,15,0,0,0,0,0,0,0,0,0
44102,"Play_GenVO_Drusera_HelloHappy_04",4032360304,0,15,0,0,0,0,0,0,0,0,0
44103,"Play_GenVO_Drusera_HelloHappy_05",4032360305,0,15,0,0,0,0,0,0,0,0,0
44104,"Play_GenVO_Drusera_HelloNeutral_01",1904078884,0,15,0,0,0,0,0,0,0,0,0
44105,"Play_GenVO_Drusera_HelloNeutral_02",1904078887,0,15,0,0,0,0,0,0,0,0,0
44106,"Play_GenVO_Drusera_HelloNeutral_03",1904078886,0,15,0,0,0,0,0,0,0,0,0
44107,"Play_GenVO_Drusera_HelloNeutral_04",1904078881,0,15,0,0,0,0,0,0,0,0,0
44108,"Play_GenVO_Drusera_HelloNeutral_05",1904078880,0,15,0,0,0,0,0,0,0,0,0
44109,"Play_GenVO_Drusera_HelloNeutral_06",1904078883,0,15,0,0,0,0,0,0,0,0,0
44110,"Play_GenVO_Drusera_HelloNeutral_07",1904078882,0,15,0,0,0,0,0,0,0,0,0
44111,"Play_GenVO_Drusera_HelloNeutral_08",1904078893,0,15,0,0,0,0,0,0,0,0,0
44112,"Play_GenVO_Drusera_HelloNeutral_09",1904078892,0,15,0,0,0,0,0,0,0,0,0
44113,"Play_GenVO_Drusera_HelloNeutral_10",1887301298,0,15,0,0,0,0,0,0,0,0,0
44114,"Play_GenVO_Drusera_IncompleteKill_01",370037183,0,15,0,0,0,0,0,0,0,0,0
44115,"Play_GenVO_Drusera_IncompleteKill_02",370037180,0,15,0,0,0,0,0,0,0,0,0
44116,"Play_GenVO_Drusera_IncompleteKill_03",370037181,0,15,0,0,0,0,0,0,0,0,0
44117,"Play_GenVO_Drusera_IncompleteKill_04",370037178,0,15,0,0,0,0,0,0,0,0,0
44118,"Play_GenVO_Drusera_IncompleteKill_05",370037179,0,15,0,0,0,0,0,0,0,0,0
44119,"Play_GenVO_Drusera_IncompleteTalkTo_01",1472376084,0,15,0,0,0,0,0,0,0,0,0
44120,"Play_GenVO_Drusera_IncompleteTalkTo_02",1472376087,0,15,0,0,0,0,0,0,0,0,0
44121,"Play_GenVO_Drusera_IncompleteTalkTo_03",1472376086,0,15,0,0,0,0,0,0,0,0,0
44122,"Play_GenVO_Drusera_IncompleteTalkTo_04",1472376081,0,15,0,0,0,0,0,0,0,0,0
44123,"Play_GenVO_Drusera_IncompleteTalkTo_05",1472376080,0,15,0,0,0,0,0,0,0,0,0
44124,"Play_GenVO_Drusera_IncompleteUrgent_01",2839724414,0,15,0,0,0,0,0,0,0,0,0
44125,"Play_GenVO_Drusera_IncompleteUrgent_02",2839724413,0,15,0,0,0,0,0,0,0,0,0
44126,"Play_GenVO_Drusera_IncompleteUrgent_03",2839724412,0,15,0,0,0,0,0,0,0,0,0
44127,"Play_GenVO_Drusera_IncompleteUrgent_04",2839724411,0,15,0,0,0,0,0,0,0,0,0
44128,"Play_GenVO_Drusera_IncompleteUrgent_05",2839724410,0,15,0,0,0,0,0,0,0,0,0
44129,"Play_GenVO_Drusera_IntroBadNews_01",877178021,0,15,0,0,0,0,0,0,0,0,0
44130,"Play_GenVO_Drusera_IntroBadNews_02",877178022,0,15,0,0,0,0,0,0,0,0,0
44131,"Play_GenVO_Drusera_IntroBadNews_03",877178023,0,15,0,0,0,0,0,0,0,0,0
44132,"Play_GenVO_Drusera_IntroBadNews_04",877178016,0,15,0,0,0,0,0,0,0,0,0
44133,"Play_GenVO_Drusera_IntroBadNews_05",877178017,0,15,0,0,0,0,0,0,0,0,0
44134,"Play_GenVO_Drusera_IntroHelp_01",2243547016,0,15,0,0,0,0,0,0,0,0,0
44135,"Play_GenVO_Drusera_IntroHelp_02",2243547019,0,15,0,0,0,0,0,0,0,0,0
44136,"Play_GenVO_Drusera_IntroHelp_03",2243547018,0,15,0,0,0,0,0,0,0,0,0
44137,"Play_GenVO_Drusera_IntroHelp_04",2243547021,0,15,0,0,0,0,0,0,0,0,0
44138,"Play_GenVO_Drusera_IntroHelp_05",2243547020,0,15,0,0,0,0,0,0,0,0,0
44139,"Play_GenVO_Drusera_IntroHelp_06",2243547023,0,15,0,0,0,0,0,0,0,0,0
44140,"Play_GenVO_Drusera_IntroHelp_07",2243547022,0,15,0,0,0,0,0,0,0,0,0
44141,"Play_GenVO_Drusera_IntroHelp_08",2243547009,0,15,0,0,0,0,0,0,0,0,0
44142,"Play_GenVO_Drusera_IntroHelp_09",2243547008,0,15,0,0,0,0,0,0,0,0,0
44143,"Play_GenVO_Drusera_IntroHelp_10",2226769430,0,15,0,0,0,0,0,0,0,0,0
44144,"Play_GenVO_Drusera_IntroHelp_11",2226769431,0,15,0,0,0,0,0,0,0,0,0
44145,"Play_GenVO_Drusera_IntroHelp_12",2226769428,0,15,0,0,0,0,0,0,0,0,0
44146,"Play_GenVO_Drusera_IntroKill_01",1372535139,0,15,0,0,0,0,0,0,0,0,0
44147,"Play_GenVO_Drusera_IntroKill_02",1372535136,0,15,0,0,0,0,0,0,0,0,0
44148,"Play_GenVO_Drusera_IntroKill_03",1372535137,0,15,0,0,0,0,0,0,0,0,0
44149,"Play_GenVO_Drusera_IntroKill_04",1372535142,0,15,0,0,0,0,0,0,0,0,0
44150,"Play_GenVO_Drusera_IntroKill_05",1372535143,0,15,0,0,0,0,0,0,0,0,0
44151,"Play_GenVO_Drusera_IntroKill_06",1372535140,0,15,0,0,0,0,0,0,0,0,0
44152,"Play_GenVO_Drusera_IntroKill_07",1372535141,0,15,0,0,0,0,0,0,0,0,0
44153,"Play_GenVO_Drusera_IntroKill_08",1372535146,0,15,0,0,0,0,0,0,0,0,0
44154,"Play_GenVO_Drusera_IntroKill_09",1372535147,0,15,0,0,0,0,0,0,0,0,0
44155,"Play_GenVO_Drusera_IntroKill_10",1389312725,0,15,0,0,0,0,0,0,0,0,0
44156,"Play_GenVO_Drusera_IntroKill_11",1389312724,0,15,0,0,0,0,0,0,0,0,0
44157,"Play_GenVO_Drusera_IntroKill_12",1389312727,0,15,0,0,0,0,0,0,0,0,0
44158,"Play_GenVO_Drusera_IntroKill_13",1389312726,0,15,0,0,0,0,0,0,0,0,0
