"ID","publicEventId","publicEventObjectiveFlags","publicEventObjectiveTypeSpecificFlags","worldLocation2Id","publicEventTeamId","localizedTextId","localizedTextIdOtherTeam","localizedTextIdShort","localizedTextIdOtherTeamShort","publicEventObjectiveTypeEnum","count","objectId","failureTimeMs","targetGroupIdRewardPane","publicEventObjectiveCategoryEnum","liveEventIdCounter","publicEventObjectiveIdParent","questDirectionId","medalPointValue","localizedTextIdParticipantAdd","localizedTextIdStart","displayOrder"
1966,447,2052,0,39294,1,446268,0,446269,0,9,0,6903,0,0,0,0,0,0,0,0,0,0
1967,446,4,0,0,1,446305,0,446306,0,13,1,6867,132000,0,1,0,0,0,0,0,0,0
1968,447,4097,0,39375,1,446590,0,446591,0,18,6,6966,0,0,0,0,0,2116,0,0,0,0
1969,433,77825,0,0,1,446674,0,446675,0,3,3,6968,0,0,0,0,0,0,0,0,0,0
1970,159,16392,0,0,1,556675,0,556679,0,21,100,0,0,0,0,0,0,0,0,0,0,0
1971,424,65552,0,24804,1,447348,0,447349,0,6,0,5725,0,0,0,0,0,0,0,0,0,0
1973,0,0,0,30999,1,447440,0,447441,0,13,1,0,60000,0,0,0,0,0,0,0,0,0
1974,446,516,0,0,1,447454,0,447455,0,22,100,0,0,0,1,0,0,0,0,0,0,0
1975,432,65537,0,39450,1,447537,0,447538,0,17,0,6996,0,0,0,0,0,0,0,0,0,0
1976,432,65536,0,13142,1,447623,0,447624,0,6,0,6510,0,0,0,0,0,0,0,0,0,0
1977,446,65536,0,39559,1,447661,0,447662,0,6,0,5894,0,0,0,0,0,0,0,0,0,0
1978,459,0,0,39521,1,0,447843,447842,0,13,0,0,60000,0,0,0,0,0,0,0,0,0
1979,447,2048,0,39171,1,448061,0,448062,0,9,0,6902,0,0,0,0,0,0,0,0,0,0
1980,459,0,0,39537,1,0,448240,448239,0,5,1,0,0,0,0,0,0,0,0,0,0,0
1981,361,24,2,0,6,448283,621545,448284,621546,8,0,0,0,0,0,0,0,0,0,0,0,0
1982,362,24,2,0,7,448281,621547,448282,621548,8,0,0,0,0,0,0,0,0,0,0,0,0
1983,461,129,0,39728,1,448403,0,448404,0,5,20,7034,0,7034,0,0,0,0,0,0,0,0
1984,461,128,0,39739,1,448405,0,448406,0,0,20,7042,0,7042,0,0,0,0,0,0,0,0
1985,462,1153,0,39729,1,448408,0,448409,0,20,0,0,0,7084,0,0,0,0,0,0,0,0
1986,462,129,0,39729,1,448410,0,448411,0,0,20,7086,0,7086,0,0,0,0,0,0,0,0
1987,414,2191360,2,0,1,448415,0,448416,0,12,0,5775,0,0,0,0,0,685,0,0,0,0
1988,447,1028,0,0,1,448418,0,448419,0,8,1,0,0,0,1,0,0,654,0,0,0,0
1989,148,513,0,0,1,0,0,0,0,17,4294967295,7028,0,0,1,0,0,0,0,0,0,0
1990,463,128,0,39575,1,448560,0,448561,0,7,60,35,0,0,0,0,0,0,0,0,0,0
1991,463,128,0,39575,1,448645,0,448646,0,5,100,0,600000,0,0,0,0,0,0,0,0,0
1992,463,128,0,39575,1,448564,0,448648,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1993,463,0,0,39575,1,448650,0,448651,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1994,464,0,0,39756,1,450377,0,450266,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1995,464,128,0,39756,1,450274,0,450275,0,0,30,7075,0,7075,0,0,0,0,0,0,0,0
1996,464,0,0,39755,1,450378,0,450379,0,0,1,7074,0,7074,0,0,0,0,0,0,0,0
1997,465,129,0,39578,1,448594,0,448595,0,28,40,7,0,0,0,0,0,0,0,0,0,0
1998,447,1024,0,0,1,448632,0,448633,0,8,1,0,0,0,0,0,0,649,0,0,0,0
1999,447,0,0,39584,1,448653,0,448654,0,9,0,0,0,0,0,0,0,648,0,0,0,0
2000,447,0,0,39649,1,448731,0,448732,0,3,1,7039,0,0,0,0,0,655,0,0,0,0
2001,446,132,0,0,1,448739,0,448740,0,3,1,7038,0,0,1,0,0,0,0,0,0,0
2002,466,9,0,0,1,448742,448744,448743,448745,5,0,7,0,0,0,0,0,0,0,0,0,0
2003,466,24,0,0,1,448747,448749,448748,448750,25,0,7,0,0,0,0,0,0,0,0,0,0
2004,465,1024,0,39741,1,448762,0,448763,0,5,1,7,0,0,0,0,0,0,0,0,0,0
2005,465,0,0,39741,1,448939,0,448940,0,5,1,7,0,0,0,0,0,0,0,0,0,0
2006,467,2125857,0,39612,1,448978,0,448979,0,8,40,4890,0,0,0,0,0,0,0,0,0,0
2007,467,2191393,0,39612,1,448980,0,448981,0,5,6,7057,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,39612,1,448982,0,448983,0,13,1,0,600000,0,0,0,0,0,0,0,0,0
2009,465,0,0,39743,1,449146,0,449147,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2010,465,0,0,39745,1,449154,0,449155,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2011,465,0,0,39744,1,449156,0,449157,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2012,462,0,0,39740,1,449187,0,449188,0,20,0,0,0,7087,0,0,0,0,0,0,0,0
2013,311,40,2,0,6,449250,621509,449251,621510,8,0,0,0,0,0,0,0,0,0,0,0,0
2014,312,40,2,0,7,449252,621511,449253,621512,8,0,0,0,0,0,0,0,0,0,0,0,0
2015,311,40,2,0,6,449254,621513,449255,621514,8,0,0,0,0,0,0,0,0,0,0,0,0
2016,312,40,2,0,7,449257,621515,449258,621516,8,0,0,0,0,0,0,0,0,0,0,0,0
2017,311,40,2,0,6,449265,621517,449266,621518,8,0,0,0,0,0,0,0,0,0,0,0,0
2018,312,40,2,0,7,449267,621519,449268,621520,8,0,0,0,0,0,0,0,0,0,0,0,0
2019,311,40,2,0,6,449269,621521,449270,621522,8,0,0,0,0,0,0,0,0,0,0,0,0
2020,312,40,2,0,7,449271,621523,449272,621524,8,0,0,0,0,0,0,0,0,0,0,0,0
2021,311,40,2,0,6,449273,621525,449274,621526,8,0,0,0,0,0,0,0,0,0,0,0,0
2022,312,40,2,0,7,449276,621527,449277,621528,8,0,0,0,0,0,0,0,0,0,0,0,0
2023,311,40,2,0,6,449279,621529,449280,621530,8,0,0,0,0,0,0,0,0,0,0,0,0
2024,312,40,2,0,7,449281,621531,449282,621532,8,0,0,0,0,0,0,0,0,0,0,0,0
2025,311,40,2,0,6,449284,621320,449285,621321,8,0,0,0,0,0,0,0,0,0,0,0,0
2026,312,40,2,0,7,449286,621322,449287,621323,8,0,0,0,0,0,0,0,0,0,0,0,0
2027,311,40,2,0,6,449288,621324,449289,621325,8,0,0,0,0,0,0,0,0,0,0,0,0
2028,312,40,2,0,7,449291,621326,449292,621327,8,0,0,0,0,0,0,0,0,0,0,0,0
2029,179,516,0,0,1,449881,0,449882,0,6,0,5973,0,0,0,0,0,0,0,0,0,0
2030,179,516,0,0,1,449883,0,449884,0,6,0,5975,0,0,0,0,0,0,0,0,0,0
2031,179,516,0,0,1,449885,0,449886,0,6,0,5767,0,0,0,0,0,0,0,0,0,0
2032,179,516,0,0,1,449887,0,449888,0,6,0,5976,0,0,0,0,0,0,0,0,0,0
2033,179,516,0,0,1,449889,0,449890,0,6,0,5977,0,0,0,0,0,0,0,0,0,0
2034,179,516,0,0,1,449891,0,449892,0,6,0,5976,0,0,0,0,0,0,0,0,0,0
2035,179,516,0,0,1,449893,0,449894,0,6,0,5978,0,0,0,0,0,0,0,0,0,0
2036,179,516,0,0,1,449895,0,449896,0,6,0,5978,0,0,0,0,0,0,0,0,0,0
2037,179,516,0,0,1,449897,0,449898,0,6,0,5978,0,0,0,0,0,0,0,0,0,0
2038,179,516,0,0,1,449899,0,449900,0,6,0,5747,0,0,0,0,0,0,0,0,0,0
2039,179,516,0,0,1,449901,0,449902,0,6,0,5979,0,0,0,0,0,0,0,0,0,0
2040,179,516,0,0,1,449903,0,449904,0,6,0,5775,0,0,0,0,0,0,0,0,0,0
2041,179,516,0,0,1,449905,0,449906,0,6,0,5980,0,0,0,0,0,0,0,0,0,0
2042,179,516,0,0,1,449907,0,449908,0,6,0,5976,0,0,0,0,0,0,0,0,0,0
2043,179,516,0,0,1,449909,0,449910,0,6,0,5976,0,0,0,0,0,0,0,0,0,0
2045,465,512,0,0,1,450186,0,450187,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2046,465,512,0,0,1,450188,0,450189,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2047,468,9,1,0,4,450233,450234,0,0,7,5,5,0,0,0,0,0,0,0,0,0,0
2048,157,0,0,0,1,450299,0,450300,0,4,1,7077,0,0,0,0,0,0,0,0,0,0
2049,157,0,0,0,1,450301,0,450302,0,4,1,7078,0,0,0,0,0,0,0,0,0,0
2050,470,0,0,0,1,450425,0,450426,0,5,4,0,0,0,0,0,0,0,0,0,0,0
2051,471,16416,0,0,1,450944,0,450947,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2052,471,16416,0,0,1,450945,0,450948,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2053,472,16416,0,0,1,450949,0,450950,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2054,472,16416,0,0,1,450951,0,450952,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2055,473,16416,0,0,1,450953,0,450954,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2056,473,16416,0,0,1,450955,0,450956,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2057,474,0,0,0,1,450957,0,450958,0,13,60000,0,0,0,0,0,0,0,0,0,0,0
2058,475,16416,0,0,1,450959,0,450960,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2059,475,16416,0,0,1,450961,0,450962,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2060,476,16416,0,0,1,450963,0,450964,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2061,476,16416,0,0,1,450965,0,450966,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2062,477,16416,0,0,1,450967,0,450968,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2063,477,16416,0,0,1,450969,0,450970,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2064,478,0,0,0,1,450971,0,450972,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2065,479,16416,0,0,1,450973,0,450974,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2066,479,16416,0,0,1,450975,0,450976,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2067,480,16416,0,0,1,450977,0,450978,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2068,480,16416,0,0,1,450979,0,450980,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2069,481,16416,0,0,1,450981,0,450982,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2070,481,16416,0,0,1,450983,0,450984,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2071,482,0,0,0,1,450985,0,450986,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2072,470,16384,0,0,1,450427,0,450428,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2073,178,1,0,20720,1,450330,0,450331,0,17,1,7069,0,0,0,0,0,0,0,0,0,0
2074,178,0,0,39717,1,450336,0,450337,0,17,1,7071,0,0,0,0,0,0,0,0,0,0
2075,465,0,0,39741,1,450344,0,450345,0,13,0,0,10000,0,0,0,0,0,0,0,0,0
2076,465,144,0,39746,1,450362,0,450363,0,22,20,872,0,0,0,0,0,0,0,0,0,0
2077,483,17,0,39723,1,450462,0,450463,0,5,1,0,0,0,0,0,0,0,0,0,0,0
2078,484,5265,2,29380,1,450558,0,450559,0,20,1,0,0,0,0,0,0,0,0,0,0,0
2079,468,9,1,0,5,450856,450857,0,0,7,5,4,0,0,0,0,0,0,0,0,0,0
2080,448,0,0,0,1,450904,0,450905,0,17,1,6946,0,0,0,0,0,661,0,0,0,0
2081,448,0,0,0,1,450913,0,450914,0,5,1,0,0,0,0,0,0,661,0,0,0,0
2082,471,0,0,0,1,451999,0,452000,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2083,471,0,0,0,1,452002,0,452003,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2084,472,0,0,0,1,452004,0,452005,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2085,472,0,0,0,1,452006,0,452007,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2086,473,0,0,0,1,452009,0,452010,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2087,473,0,0,0,1,452014,0,452015,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2088,475,0,0,0,1,452017,0,452018,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2089,475,0,0,0,1,452021,0,452022,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2090,476,0,0,0,1,452024,0,452025,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2091,476,0,0,0,1,452027,0,452028,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2092,477,0,0,0,1,452029,0,452030,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2093,477,0,0,0,1,452032,0,452033,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2094,479,0,0,0,1,452034,0,452035,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2095,479,0,0,0,1,452036,0,452037,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2096,480,0,0,0,1,452042,0,452043,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2097,480,0,0,0,1,452044,0,452045,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2098,481,0,0,0,1,452047,0,452048,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2099,481,0,0,0,1,452049,0,452050,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2100,447,0,0,39763,1,451734,0,451735,0,3,1,7103,0,0,0,0,0,667,0,0,0,0
2101,374,0,0,0,1,453514,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0
2102,448,0,0,39778,1,451986,0,451987,0,5,1,0,0,0,0,0,0,663,0,0,0,0
2103,374,0,0,0,1,452238,0,452239,0,22,50,0,1800000,0,0,0,0,0,0,0,0,0
2104,374,0,0,0,1,452387,0,452389,0,5,15,0,1800000,0,0,0,0,0,0,0,0,0
2105,448,0,0,39733,1,452388,0,452390,0,5,1,0,0,0,0,0,0,678,0,0,0,0
2107,416,77824,0,0,1,452656,0,452657,0,5,5,7123,0,0,0,0,0,0,0,0,0,0
2108,447,128,0,39859,1,452772,0,452773,0,5,8,6901,0,7125,1,0,0,679,0,0,0,0
2109,464,1,0,39907,1,453388,0,453389,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2110,448,0,0,40143,1,454461,0,454462,0,3,1,7164,0,0,0,0,0,2109,0,0,0,0
2111,448,0,0,39733,1,454463,0,454464,0,5,1,6037,0,0,0,0,0,2110,0,0,0,0
2112,447,4,0,39989,1,454850,0,454851,0,4,4,7174,0,7174,1,0,0,687,0,0,0,0
2113,418,1,0,0,1,455220,0,455221,0,17,1,7183,0,0,0,0,0,0,0,0,0,0
2114,448,0,0,0,1,455613,0,455614,0,5,1,6946,0,0,0,0,0,661,0,0,0,0
2115,390,33636352,0,40117,1,456156,0,456157,0,5,6,0,0,12684,0,0,0,0,0,0,0,0
2118,447,0,0,39763,1,456401,0,456402,0,13,0,7103,15000,0,0,0,0,667,0,0,0,0
2119,486,0,0,0,1,456726,0,456727,0,5,1,0,0,0,0,0,0,759,0,0,0,0
2120,486,1,0,0,1,456790,0,456791,0,5,1,6096,0,0,0,0,0,694,0,0,0,0
2121,486,0,0,0,1,456793,0,456794,0,6,1,6096,0,0,0,0,0,761,0,0,0,0
2122,487,24,2,0,6,456801,621268,456802,621269,8,0,0,0,0,0,0,0,0,0,0,0,0
2123,488,24,2,0,7,456803,621270,456804,621271,8,0,0,0,0,0,0,0,0,0,0,0,0
2124,486,0,0,0,1,456805,0,456806,0,14,1,7493,0,0,0,0,0,762,0,0,0,0
2127,486,0,0,0,1,456811,0,456812,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2128,486,0,0,0,1,456816,0,456817,0,6,1,6097,0,0,0,0,0,763,0,0,0,0
2129,486,0,0,0,1,456819,0,456820,0,5,1,0,0,0,0,0,0,765,0,0,0,0
2130,486,2101248,0,0,1,456831,0,456832,0,5,1,7494,0,0,0,0,0,765,0,0,0,0
2131,486,2101248,0,0,1,456846,0,456848,0,5,1,7495,0,0,0,0,0,765,0,0,0,0
2132,486,2,0,0,1,456910,0,456911,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2133,486,2,0,0,1,456942,0,456943,0,6,1,6098,0,0,0,0,0,766,0,0,0,0
2134,486,0,0,0,1,456959,0,456960,0,5,1,0,0,0,0,0,0,766,0,0,0,0
2135,486,2101248,0,0,1,456986,0,456987,0,14,1,7496,0,0,0,0,0,768,0,0,0,0
2136,486,0,0,0,1,456990,0,456991,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2137,486,0,0,0,1,456994,0,456995,0,6,1,6099,0,0,0,0,0,769,0,0,0,0
2138,486,0,0,0,1,457002,0,457003,0,6,1,6494,0,0,0,0,0,769,0,0,0,0
2139,486,0,0,0,1,457008,0,457009,0,14,5,7507,0,7507,0,0,0,769,0,0,0,0
2140,486,14336,0,0,1,457011,0,457012,0,5,1,0,0,0,0,0,0,769,0,0,0,0
2141,486,0,0,0,1,457013,0,457014,0,5,5,0,0,0,0,0,0,769,0,0,0,0
2142,486,0,0,0,1,457015,0,457016,0,6,1,6493,0,0,0,0,0,769,0,0,0,0
2143,486,2,0,0,1,457018,0,457019,0,5,1,6495,0,0,0,0,0,769,0,0,0,0
2144,486,0,0,0,1,457026,0,457027,0,5,1,0,0,0,0,0,0,769,0,0,0,0
2145,486,2097152,0,0,1,457031,0,457032,0,14,1,7523,0,0,0,0,0,769,0,0,0,0
2146,486,0,0,0,1,457033,0,457034,0,17,1,7537,0,0,0,0,0,774,0,0,0,0
2147,486,16,0,0,1,457035,0,457036,0,6,1,6096,0,0,0,0,0,775,0,0,0,0
2148,430,2174976,0,38898,1,457553,0,457554,0,13,0,6814,18000,0,0,0,0,0,0,0,0,0
2149,430,2174976,0,38898,1,457556,0,457557,0,13,0,6814,18000,0,0,0,0,0,0,0,0,0
2150,430,2174976,0,38898,1,457558,0,457559,0,13,0,6814,18000,0,0,0,0,0,0,0,0,0
2152,489,2167825,0,40196,1,458373,0,458374,0,0,5,7277,0,0,0,0,0,0,0,0,0,0
2153,490,161,0,40195,1,458409,0,458410,0,3,5,7278,0,0,0,0,0,0,0,0,0,0
2154,490,33,0,40194,1,458412,0,458413,0,3,4,7279,0,0,0,0,0,0,0,0,0,0
2155,418,0,0,0,1,458659,0,458660,0,13,1,7183,20000,0,0,0,0,0,0,0,0,0
2156,447,4100,0,40214,1,458897,0,458898,0,3,1,7311,0,0,1,0,0,705,0,0,0,0
2157,159,16392,0,0,1,458984,0,458985,0,21,100,0,0,0,0,0,0,0,0,0,0,0
2158,159,16392,0,0,1,458992,0,458993,0,21,100,0,0,0,0,0,0,0,0,0,0,0
2159,159,16392,0,0,1,459000,0,459001,0,21,100,0,0,0,0,0,0,0,0,0,0,0
2160,159,16392,0,0,1,459006,0,459007,0,21,100,0,0,0,0,0,0,0,0,0,0,0
2161,430,2171904,0,40215,1,459334,0,459335,0,20,0,1994,0,0,0,0,0,0,0,0,0,0
2162,430,2171904,0,40216,1,459336,0,459337,0,20,0,1994,0,0,0,0,0,0,0,0,0,0
2163,430,2171904,0,40217,1,459338,0,459339,0,20,0,1994,0,0,0,0,0,0,0,0,0,0
2165,432,78336,0,0,1,461067,0,461068,0,5,1,6862,0,0,0,0,0,0,0,0,0,0
2166,486,2048,0,0,1,463109,0,463110,0,5,3,0,0,0,0,0,0,769,0,0,0,0
2167,429,65552,0,39450,1,464299,0,464300,0,6,0,5722,0,0,0,0,0,0,0,0,0,0
2168,431,16,0,39000,1,464334,0,464335,0,6,0,5724,0,0,0,0,0,0,0,0,0,0
2169,430,16,0,39000,1,464343,0,464344,0,6,0,5724,0,0,0,0,0,0,0,0,0,0
2170,425,16,0,40632,1,464354,0,464355,0,6,0,5724,0,0,0,0,0,0,0,0,0,0
2171,423,77840,0,13091,1,464357,0,464358,0,6,0,1994,0,0,0,0,0,0,0,0,0,0
2173,427,2174976,0,38797,1,465425,0,465426,0,3,1,6781,0,0,0,0,0,0,0,0,0,0
2174,491,4195332,0,50749,1,465448,0,465449,0,7,75,36,0,0,0,0,0,0,0,0,0,0
2175,491,5,0,40639,1,465452,0,465453,0,13,1,0,3600000,0,0,0,0,0,0,0,0,0
2176,491,16,0,40639,1,465463,0,465464,0,0,1,8952,0,0,0,0,0,0,0,0,0,0
2177,433,0,0,45046,1,465774,0,465775,0,13,1,7505,21999,0,0,0,0,0,0,0,0,0
2178,486,0,0,0,1,466416,0,466417,0,6,1,7105,0,0,0,0,0,785,0,0,0,0
2179,330,517,0,30849,1,466494,0,466495,0,5,1,6616,0,0,0,0,0,0,0,0,0,0
2180,311,40,2,0,6,467171,621312,467172,621313,8,0,0,0,0,0,0,0,0,0,0,0,0
2181,312,40,2,0,7,467173,621314,467174,621315,8,0,0,0,0,0,0,0,0,0,0,0,0
2182,311,40,2,0,6,467175,621316,467176,621317,8,0,0,0,0,0,0,0,0,0,0,0,0
2183,312,40,2,0,7,467177,621318,467178,621319,8,0,0,0,0,0,0,0,0,0,0,0,0
2184,311,40,2,0,6,467179,621304,467180,621305,8,0,0,0,0,0,0,0,0,0,0,0,0
2185,312,40,2,0,7,467181,621306,467182,621307,8,0,0,0,0,0,0,0,0,0,0,0,0
2186,311,40,2,0,6,467183,621308,467184,621309,8,0,0,0,0,0,0,0,0,0,0,0,0
2187,312,40,2,0,7,467185,621310,467186,621311,8,0,0,0,0,0,0,0,0,0,0,0,0
2188,413,67616,0,39002,1,467629,0,467630,0,20,0,3346,0,0,0,0,0,0,0,0,0,0
2192,495,17,0,20953,1,469573,0,469574,0,6,0,3383,0,0,0,0,0,0,0,0,0,0
2193,486,0,0,41660,1,470059,0,470060,0,3,1,7666,0,0,0,0,0,769,0,0,0,0
2194,496,17,0,39188,1,470144,0,470145,0,6,0,6555,0,0,0,0,0,0,0,0,0,0
2198,510,1,0,0,1,472446,0,472447,0,5,1,0,0,0,0,0,0,0,0,0,0,0
2200,322,24,2,0,6,475372,621533,475373,621534,8,0,0,0,0,0,0,0,0,0,0,0,0
2201,323,24,2,0,7,475375,621535,475376,621536,8,0,0,0,0,0,0,0,0,0,0,0,0
2202,91,16,0,16199,1,475419,0,475420,0,13,1,6071,34000,0,0,0,0,0,0,0,0,0
2203,90,16,0,16199,1,475421,0,475422,0,13,1,6071,34000,0,0,0,0,0,0,0,0,0
2204,173,69632,0,0,1,476323,0,476324,0,13,1,0,25000,0,0,0,0,0,0,0,0,0
2205,174,69632,0,0,1,476325,0,476326,0,13,1,0,25000,0,0,0,0,0,0,0,0,0
2206,313,0,0,0,1,476984,0,476985,0,5,0,2824,0,0,0,0,0,0,0,0,0,0
2207,313,0,0,0,1,476986,0,476987,0,5,0,2824,0,0,0,0,0,0,0,0,0,0
2208,313,2174980,0,0,1,476988,0,476989,0,20,0,1,0,0,1,0,0,0,0,0,0,0
2209,313,2174980,0,0,1,476990,0,476991,0,20,0,1,0,0,1,0,0,0,0,0,0,0
2211,166,33554436,0,22127,1,485969,0,485970,0,5,0,0,0,0,3,0,0,0,300,0,0,0
2212,166,33554436,0,22127,1,486827,0,486828,0,5,0,0,0,0,3,0,0,0,300,0,0,0
2213,311,40,2,0,6,489865,621272,489866,621273,8,0,0,0,0,0,0,0,0,0,0,0,0
2214,312,40,2,0,7,489868,621274,489869,621275,8,0,0,0,0,0,0,0,0,0,0,0,0
2215,311,40,2,0,6,489870,621276,489871,621277,8,0,0,0,0,0,0,0,0,0,0,0,0
2216,312,40,2,0,7,489873,621278,489874,621279,8,0,0,0,0,0,0,0,0,0,0,0,0
2217,322,24,2,0,6,491365,621537,491366,621538,8,0,0,0,0,0,0,0,0,0,0,0,0
2218,323,24,2,0,7,491367,621539,491368,621540,8,0,0,0,0,0,0,0,0,0,0,0,0
2219,175,2174992,0,0,1,491735,0,491736,0,3,3,2727,300000,0,0,0,0,0,0,0,0,0
2220,176,2174992,0,0,1,491737,0,491738,0,3,3,2727,300000,0,0,0,0,0,0,0,0,0
2221,322,24,2,0,6,491970,621541,491971,621542,8,0,0,0,0,0,0,0,0,0,0,0,0
2222,323,24,2,0,7,491972,621543,491973,621544,8,0,0,0,0,0,0,0,0,0,0,0,0
2223,512,1,0,42025,1,492044,0,492045,0,5,1,8138,0,0,0,0,0,0,0,0,0,0
2224,512,0,0,42103,1,492046,0,492047,0,6,1,6898,0,0,0,0,0,0,0,0,0,0
2225,512,0,0,42481,1,492049,0,492050,0,5,1,7493,0,0,0,0,0,0,0,0,0,0
2226,512,4096,0,42101,1,492074,0,492075,0,5,3,7493,0,0,0,0,0,0,0,0,0,0
2227,512,0,0,42118,1,492081,0,492082,0,6,1,6900,0,0,0,0,0,0,0,0,0,0
2228,512,0,0,45342,1,492088,0,492089,0,6,1,6929,0,0,0,0,0,0,0,0,0,0
2229,512,8192,0,0,1,492094,0,492095,0,5,1,6932,0,0,0,0,0,0,0,0,0,0
2230,512,12288,0,45344,1,492112,0,492113,0,5,2,0,0,0,0,0,0,0,0,0,0,0
2231,512,0,0,42320,1,492116,0,492117,0,5,1,8260,0,0,0,0,0,0,0,0,0,0
2232,512,0,0,42481,1,492118,0,492119,0,17,1,8260,0,0,0,0,0,0,0,0,0,0
2233,512,0,0,42320,1,492123,0,492124,0,17,1,8284,0,0,0,0,0,0,0,0,0,0
2234,512,0,0,42399,1,492132,0,492133,0,5,1,6945,0,0,0,0,0,0,0,0,0,0
2235,512,0,0,42399,1,492134,0,492135,0,0,12,8259,0,0,0,0,0,0,0,0,0,0
2236,512,0,0,42404,1,492137,0,492138,0,5,1,7493,0,0,0,0,0,0,0,0,0,0
2237,512,0,0,42420,1,492139,0,492140,0,5,1,6954,0,0,0,0,0,0,0,0,0,0
2238,512,0,0,42420,1,492142,0,492143,0,0,7,8085,0,0,0,0,0,0,0,0,0,0
2239,512,0,0,42419,1,492144,0,492145,0,5,1,7493,0,0,0,0,0,0,0,0,0,0
2240,512,0,0,42442,1,492152,0,492153,0,5,1,7493,0,0,0,0,0,0,0,0,0,0
2241,512,0,0,42481,1,492155,0,492156,0,17,1,8301,0,0,0,0,0,0,0,0,0,0
2242,512,0,0,45364,1,492163,0,492164,0,13,1,7493,10000,0,0,0,0,0,0,0,0,0
2243,512,2101248,0,45364,1,492166,0,492167,0,5,1,7493,0,0,0,0,0,0,0,0,0,0
2244,512,0,0,45364,1,492168,0,492169,0,13,1,7493,20000,0,0,0,0,0,0,0,0,0
2245,512,0,0,42481,1,492170,0,492171,0,5,1,8301,0,0,0,0,0,0,0,0,0,0
2246,512,2101248,0,45364,1,492173,0,492174,0,5,1,7493,0,0,0,0,0,0,0,0,0,0
2247,512,16,0,42481,1,492175,0,492176,0,5,1,7493,0,0,0,0,0,0,0,0,0,0
2248,513,2171921,0,0,1,493365,0,493366,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2249,514,2171921,0,0,1,493491,0,493492,0,5,3,2174,0,0,0,0,0,0,0,0,0,0
2250,515,2171921,0,0,1,494510,0,494511,0,8,0,0,45000,0,0,0,0,0,0,0,0,0
2251,486,0,0,0,1,494623,0,494624,0,5,1,0,0,0,0,0,0,769,0,0,0,0
2252,34,78848,0,0,1,495286,0,495287,0,5,4,2417,0,0,0,0,0,0,0,0,0,0
2253,34,77824,0,0,1,496381,0,496382,0,17,1,8061,0,0,0,0,0,0,0,0,0,0
2254,311,40,2,0,6,498408,621344,498409,621345,8,0,0,0,0,0,0,0,0,0,0,0,0
