"ID","gossipSetId","indexOrder","localizedTextId","prerequisiteId"
6210,1227,1,452552,0
6211,1232,9,452822,0
6212,1232,8,452823,0
6213,1232,7,452825,0
6214,1232,6,452826,0
6215,1232,5,452827,0
6216,1232,4,452829,0
6217,1232,3,452830,0
6218,1232,2,452831,0
6219,1232,1,452834,0
6220,1232,0,452836,0
6221,1228,9,452847,0
6222,1228,8,452849,0
6223,1228,7,452851,0
6224,1228,6,452853,0
6225,1228,5,452858,0
6226,1228,4,452862,0
6227,1228,3,452863,0
6228,1228,2,452864,0
6229,1228,1,452865,0
6230,1228,0,452866,0
6231,1229,9,452869,0
6232,1229,8,452870,0
6233,1229,7,452871,0
6234,1229,6,452872,0
6235,1229,5,452873,0
6236,1229,4,452875,0
6237,1229,3,452876,0
6238,1229,2,452877,0
6239,1229,1,452878,0
6240,1229,0,452879,0
6241,1230,9,452881,0
6242,1230,8,452882,0
6243,1230,7,452883,0
6244,1230,6,452884,0
6245,1230,5,452886,0
6246,1230,4,452888,0
6247,1230,3,452890,0
6248,1230,2,452892,0
6249,1230,1,452893,0
6250,1230,0,452894,0
6251,1231,9,452897,0
6252,1231,8,452899,0
6253,1231,7,452900,0
6254,1231,6,452901,0
6255,1231,5,452903,0
6256,1231,4,452904,0
6257,1231,3,452905,0
6258,1231,2,452906,0
6259,1231,1,452907,0
6260,1231,0,452908,0
6261,1233,5,453279,0
6262,1233,4,453280,0
6263,1233,3,453281,0
6264,1233,2,453285,0
6265,1233,1,453289,0
6266,1233,0,453291,0
6267,1234,9,453601,0
6268,1234,8,453605,0
6269,1234,7,453606,0
6270,1234,6,453609,0
6271,1234,5,453618,0
6272,1234,4,453620,20564
6273,1234,3,453622,20564
6274,1234,2,453623,20564
6275,1234,1,453641,20564
6276,1234,0,453643,20564
6277,1236,4,453653,20564
6278,1236,3,453655,20564
6279,1236,2,453656,20564
6280,1236,1,453657,20564
6281,1236,0,453658,20564
6282,1237,4,453660,20564
6283,1237,3,453662,20564
6284,1237,2,453667,20564
6285,1237,1,453671,20564
6286,1237,0,453675,20564
6287,1235,4,453680,0
6288,1235,3,453681,0
6289,1235,2,453682,20564
6290,1235,1,453684,0
6291,1235,0,453687,0
6292,1238,5,453823,0
6293,1238,4,453824,0
6294,1238,3,453825,0
6295,1238,2,453826,0
6296,1238,1,453827,0
6297,1238,0,453828,0
6299,1239,3,454626,0
6300,1239,2,454635,0
6301,1239,1,454645,0
6302,1239,0,454647,0
6303,1240,3,454667,0
6304,1240,2,454684,0
6305,1240,1,454687,20163
6306,1240,0,454701,0
6313,1242,1,454760,0
6314,1242,3,454763,0
6315,1242,2,454764,20163
6316,1242,0,454765,0
6317,1243,0,455061,20612
6318,1244,4,455205,20565
6319,1244,3,455207,20565
6320,1244,2,455213,20565
6321,1249,4,455295,0
6322,1249,3,455297,0
6323,1249,2,455300,0
6325,1249,1,455307,0
6326,1249,0,455308,0
6327,1244,1,455331,20565
6328,1244,0,455332,20565
6329,1245,4,455333,20565
6330,1245,3,455334,20565
6331,1245,2,455335,20565
6332,1245,1,455336,20565
6333,1245,0,455337,20565
6334,1246,9,455339,0
6335,1246,8,455340,0
6336,1246,7,455341,0
6337,1246,6,455342,0
6338,1246,5,455343,0
6339,1250,9,455344,0
6340,1250,8,455345,0
6341,1250,7,455346,0
6342,1250,6,455347,0
6343,1250,5,455348,0
6344,1246,4,455350,20565
6345,1246,3,455351,20565
6346,1246,2,455354,20565
6347,1246,1,455355,20565
6348,1246,0,455356,20565
6349,1250,4,455358,20565
6350,1250,3,455359,20565
6351,1250,2,455361,20565
6352,1250,1,455362,20565
6353,1250,0,455363,20565
6354,1247,4,455365,0
6355,1247,3,455366,0
6356,1247,2,455373,0
6357,1247,1,455374,0
6358,1247,0,455376,0
6359,1248,4,455377,0
6360,1248,3,455378,0
6361,1248,2,455379,0
6362,1248,1,455380,0
6363,1248,0,455381,0
6364,1252,2,455602,0
6365,1252,1,455612,0
6366,1252,0,455615,0
6367,1251,2,455617,0
6368,1251,1,455618,0
6369,1251,0,455620,0
6370,1253,4,457322,0
6371,1253,3,457327,0
6372,1253,2,457332,0
6373,1253,1,457333,0
6374,1253,0,457336,0
6375,1254,1,458411,0
6376,1254,2,458414,0
6377,1254,3,458416,0
6378,1254,0,458419,0
6379,1254,4,458421,0
6380,1255,3,459291,0
6381,1255,2,459292,0
6382,1255,1,459293,0
6383,1255,0,459294,0
6384,1256,3,459295,0
6385,1256,2,459296,0
6386,1256,1,459297,0
6387,1256,0,459298,0
6388,1257,3,459869,19623
6389,1257,2,459870,19623
6390,1257,1,459871,19623
6391,1257,0,459873,19623
6392,1258,7,460219,0
6393,1258,6,460220,0
6394,1258,5,460221,0
6395,1258,4,460222,0
6396,1258,3,460223,0
6397,1258,2,460224,0
6398,1258,1,460225,0
6399,1258,0,460226,0
6400,1259,2,460227,5722
6401,1259,1,460228,5722
6402,1260,7,460230,0
6403,1260,6,460231,0
6404,1260,5,460233,0
6405,1260,4,460234,0
6406,1260,3,460236,0
6407,1260,2,460238,0
6408,1260,1,460239,0
6409,1260,0,460241,0
6410,1261,7,460243,0
6412,1261,6,460246,0
6413,1261,5,460247,0
6414,1259,0,460253,5722
6415,1261,4,460274,0
6416,1261,3,460287,0
6417,1261,2,460288,0
6418,1261,1,460304,0
6419,1261,0,460305,0
6420,1262,7,460342,0
6421,1262,6,460343,0
6422,1262,5,460351,0
6423,1262,4,460352,0
6424,1262,3,460353,0
6425,1262,2,460354,0
6426,1262,1,460355,0
6427,1262,0,460356,0
6428,1263,7,460357,0
6429,1263,6,460358,0
6430,1263,5,460359,0
6431,1263,4,460360,0
6432,1263,3,460361,0
6433,1263,2,460362,0
6434,1263,1,460363,0
6435,1263,0,460364,0
6436,1264,7,460365,0
6437,1264,6,460366,0
6438,1264,5,460367,0
6439,1264,4,460368,0
6440,1264,3,460369,0
6441,1264,2,460370,0
6442,1264,1,460371,0
6443,1264,0,460372,0
6444,1265,7,460373,0
6445,1265,6,460374,0
6446,1265,5,460375,0
6447,1265,4,460376,0
6448,1265,3,460377,0
6449,1265,2,460379,0
6450,1265,1,460380,0
6451,1265,0,460382,0
6452,1266,7,460383,0
6453,1266,6,460384,0
6454,1266,5,460385,0
6455,1266,4,460386,0
6456,1266,3,460387,0
6457,1266,2,460388,0
6458,1266,1,460389,0
6459,1266,0,460390,0
6460,1267,7,460391,0
6461,1267,6,460393,0
6462,1267,5,460404,0
6463,1267,4,460405,0
6464,1267,3,460406,0
6465,1267,2,460407,0
6466,1267,1,460408,0
6467,1267,0,460409,0
6468,1268,7,460410,0
6469,1268,6,460416,0
6470,1268,5,460417,0
6471,1268,4,460418,0
6472,1268,3,460419,0
6473,1268,2,460420,0
6474,1268,1,460421,0
6475,1268,0,460422,0
6476,1269,7,460423,0
6477,1269,6,460424,0
6478,1269,5,460425,0
6479,1269,4,460426,0
6480,1269,3,460427,0
6481,1269,2,460428,0
6482,1269,1,460429,0
6483,1269,0,460430,0
6484,1270,7,460431,0
6485,1270,6,460435,0
6486,1270,5,460436,0
6487,1270,4,460437,0
6488,1270,3,460439,0
6489,1270,2,460441,0
6490,1270,1,460442,0
6491,1270,0,460444,0
6492,1271,5,460500,0
6493,1271,4,460501,0
6494,1271,3,460502,0
6495,1271,2,460503,0
6496,1271,1,460504,0
6497,1271,0,460505,0
6498,1272,0,460808,0
6499,1272,1,460812,0
6500,1272,2,460814,0
6501,1273,2,461151,0
6502,1273,1,461158,0
6503,1273,0,461160,0
6504,1274,2,461286,0
6505,1274,1,461287,0
6506,1274,0,461290,0
6507,1275,4,463051,0
6508,1275,3,463053,0
6509,1275,2,463054,0
6510,1275,1,463069,0
6511,1275,0,463084,0
6512,1276,3,463115,0
6513,1276,2,463116,0
6514,1276,1,463117,0
6515,1276,0,463118,0
6516,1277,4,464195,0
6517,1277,3,464208,0
6518,1277,2,464215,0
6519,1277,1,464221,0
6520,1277,0,464237,0
6521,1278,4,464255,0
6522,1278,3,464257,0
6523,1278,2,464258,0
6524,1278,1,464260,0
6525,1278,0,464261,0
6526,1279,3,464370,0
6527,1279,2,464371,0
6528,1279,1,464373,0
6529,1279,0,464374,0
6530,1280,0,465491,0
6531,1281,1,465493,0
6532,1281,0,465494,0
6533,1282,0,465495,0
6534,1282,1,465497,0
6535,1283,1,465500,0
6536,1283,0,465502,0
6537,1284,3,465504,0
6538,1284,2,465512,0
6539,1284,1,465513,0
6540,1284,0,465514,0
6541,1285,2,465515,0
6542,1285,1,465516,0
6543,1285,0,465517,0
6544,1286,1,465518,0
6545,1286,0,465519,0
6546,398,0,465565,18186
6547,399,0,465574,18186
6548,1288,0,465876,0
6549,1288,1,465878,0
6550,1288,2,465885,0
6551,1058,0,466515,0
6552,1058,1,466516,0
6553,1058,2,466517,0
6554,1058,3,466518,0
6555,1058,4,466519,0
6556,1058,5,466520,0
6557,1289,4,466552,0
6558,1289,3,466551,0
6559,1289,2,466550,0
6560,1289,1,466549,0
6561,1289,0,466548,0
6562,1290,4,466892,0
6563,1290,3,466893,0
6564,1290,2,466894,0
6565,1290,1,466895,0
6566,1290,0,466899,0
6567,1291,8,468010,0
6568,1291,7,468011,0
6569,1291,6,468014,0
6570,1291,5,468016,0
6571,1291,4,468020,0
6572,1291,3,468034,0
6573,1291,2,468046,0
6574,1291,1,468049,0
6575,1291,0,468050,0
6576,1292,5,468254,0
6577,1292,4,468257,0
6578,1292,3,468260,0
6579,1292,2,468264,0
6580,1292,1,468271,0
6581,1292,0,468272,0
6582,1297,4,468323,0
6583,1297,3,468319,0
6584,1297,2,468320,0
6585,1297,1,468326,0
6586,1297,0,468325,0
6587,1296,4,468330,0
6588,1296,3,468331,0
6589,1296,2,468332,0
6590,1296,1,468333,0
6591,1296,0,468335,0
6592,1295,5,468336,0
6593,1295,4,468337,0
6594,1295,3,468338,0
6595,1295,2,468339,0
6596,1295,1,468340,0
6597,1295,0,468341,0
6598,1294,4,468342,0
6599,1294,3,468343,0
6600,1294,2,468344,0
6601,1294,1,468347,0
6602,1294,0,468350,0
6603,1293,5,468352,0
6604,1293,4,468353,0
6605,1293,3,468355,0
6606,1293,2,468356,0
6607,1293,1,468358,0
6608,1293,0,468360,0
6609,1298,4,468571,0
6610,1298,3,468572,0
6611,1298,2,468573,0
6612,1298,1,468575,0
6613,1298,0,468576,0
6615,1299,5,468581,0
6616,1299,4,468583,0
6617,1299,3,468585,0
6618,1299,2,468587,0
6619,1299,1,468588,0
6620,1299,0,468590,0
6621,1300,5,468592,0
6622,1300,4,468595,0
6623,1300,3,468597,0
6624,1300,2,468598,0
6625,1300,1,468599,0
6626,1300,0,468600,0
6627,1301,5,468602,0
6628,1301,4,468605,0
6629,1301,3,468606,0
6630,1301,2,468607,0
6631,1301,1,468608,0
6632,1301,0,468610,0
6633,1302,5,468612,0
6634,1302,4,468613,0
6635,1302,3,468614,0
6636,1302,2,468625,0
6637,1302,1,468626,0
6638,1302,0,468627,0
6639,1303,5,468699,0
6640,1303,4,468701,0
6641,1303,3,468702,0
6642,1303,2,468703,0
6643,1303,1,468706,0
6644,1303,0,468707,0
6645,1307,5,468715,0
6646,1307,4,468717,0
6647,1307,3,468719,0
6648,1307,2,468721,0
6649,1307,1,468724,0
6650,1307,0,468725,0
6651,1304,5,468735,0
6652,1304,4,468737,0
6653,1304,3,468746,0
6654,1304,2,468749,0
6655,1304,1,468750,0
6656,1304,0,468752,0
6657,1305,5,468753,0
6658,1305,4,468755,0
6659,1305,3,468757,0
6660,1305,2,468840,0
6661,1305,1,468844,0
6662,1305,0,468850,0
6663,1306,5,468855,23771
6664,1306,4,468856,23771
6665,1306,3,468857,23771
6666,1306,2,468859,23771
6667,1306,1,468860,23771
6668,1306,0,468862,23771
6669,1308,4,468883,0
6670,1308,3,468884,0
6671,1308,2,468886,0
6672,1308,1,468887,0
6673,1308,0,468889,0
6674,1309,4,468891,0
6675,1309,3,468892,0
6676,1309,2,468894,0
6677,1309,1,468895,0
6678,1309,0,468896,0
6679,1310,4,468897,0
6680,1310,3,468898,0
6681,1310,2,468900,0
6682,1310,1,468901,0
6683,1310,0,468902,0
6684,1311,4,468903,0
6685,1311,3,468904,0
6686,1311,2,468909,0
6687,1311,1,468910,0
6688,1311,0,468911,0
6689,1312,9,468963,0
6690,1312,8,468966,0
6691,1312,7,468968,0
6692,1312,6,468969,0
6693,1312,5,468970,0
6694,1312,4,468971,0
6695,1312,3,468972,0
6696,1312,2,468974,0
6697,1312,1,468975,0
6698,1312,0,468988,0
6699,1313,7,468990,0
6700,1313,6,468992,0
6701,1313,5,468994,0
6702,1313,4,468996,0
6703,1313,3,468997,0
6704,1313,2,468998,0
6705,1313,1,468999,0
6706,1313,0,469000,0
6707,1314,9,469002,0
6708,1314,8,469003,0
6709,1314,7,469005,0
6710,1314,6,469006,0
6711,1314,5,469007,0
6712,1314,4,469008,0
6713,1314,3,469037,0
6714,1314,2,469038,0
6715,1314,1,469039,0
6716,1314,0,469041,0
6717,1315,5,469321,0
6718,1315,4,469325,0
6719,1315,3,469327,0
6720,1315,2,469329,0
6721,1315,1,469332,0
6722,1315,0,469334,0
6723,1316,4,469551,22027
6724,1316,3,469552,0
6725,1316,2,469554,0
6726,1316,1,469556,0
6727,1316,0,469557,0
6728,1317,9,469807,20929
6729,1317,8,469809,20929
6730,1317,7,469810,20929
6731,1317,6,469811,20929
6732,1317,5,469812,20929
6733,1317,4,469832,20873
6734,1317,3,469833,20873
6735,1317,2,469835,20873
6736,1317,1,469861,20873
6737,1317,0,469875,20873
6738,1318,4,469981,3
6739,1318,3,469989,2968
6740,1318,2,469994,0
6741,1318,1,469995,0
6742,1318,0,469997,0
6743,1319,6,470154,0
6744,1319,5,470155,0
6745,1319,4,470156,0
6746,1319,3,470157,0
6747,1319,2,470158,0
6748,1319,1,470159,0
6749,1319,0,470161,0
6750,1000,0,470644,0
6751,1320,4,470721,20929
6752,1320,3,470727,20929
6753,1320,2,470738,20873
6754,1320,1,470739,20873
6755,1321,3,470955,22218
6756,1321,2,470956,22218
6757,1321,1,470957,22218
6758,1322,4,470977,0
6759,1322,3,470978,0
6760,1322,2,470979,0
6761,1322,1,470980,0
6762,1322,0,470982,0
6765,1323,1,471983,22216
6766,1320,0,471989,20929
6767,1324,4,471991,22217
6768,1324,3,471992,22217
6769,1324,2,471993,22217
6770,1324,1,471994,22217
6771,1326,5,471997,22219
6772,1326,4,471998,22219
6773,1326,3,471999,22219
6774,1326,2,472000,22219
6775,1326,1,472001,22219
6776,1325,3,472003,22214
6777,124,0,472524,0
6778,1327,2,472557,0
6779,1327,1,472560,0
6780,1327,0,472565,0
6781,569,0,472588,0
6782,593,1,472596,0
6783,1325,2,472716,22214
6784,1325,1,472721,22214
6785,1328,8,473078,37453
6786,1328,7,473086,37453
6787,1328,6,473093,37453
6788,1328,5,473095,37453
6789,1328,4,473100,37453
6790,1328,3,473115,37453
6791,1328,2,473130,37453
6792,1328,1,473138,37453
6793,594,4,473154,22276
6794,594,3,473157,22276
6795,594,2,473159,22276
6796,594,1,473164,22276
6797,594,0,473169,22276
6798,595,5,473173,18402
6799,595,4,473180,22276
6800,595,3,473182,22276
6801,595,2,473185,22276
6802,595,1,473187,22276
6803,595,0,473194,22276
6804,1328,0,473195,37453
6805,1329,4,473252,37453
6806,1329,3,473256,37453
6807,1329,2,473261,37453
6808,1329,1,473262,37453
6809,1329,0,473265,37453
6810,1330,7,473299,0
6811,1330,6,473301,0
6812,1330,5,473304,0
6813,1330,4,473305,0
6814,1330,3,473306,0
6815,1330,2,473307,0
6816,1330,1,473308,0
6817,1330,0,473311,0
6818,1331,5,473312,0
6819,1331,4,473313,0
6820,1331,3,473323,0
6821,1331,2,473324,0
6822,1331,1,473325,0
6823,1331,0,473326,0
6824,1332,2,473663,0
6825,1332,1,473665,0
6826,1332,0,473666,0
6828,714,0,474052,0
6829,220,0,474056,0
6830,227,0,474059,0
6831,1333,4,474089,37453
6832,1333,3,474109,37453
6833,1333,2,474111,37453
6834,1334,1,474507,0
6835,1334,0,474508,0
6836,1335,3,474540,0
6837,1335,2,474541,0
6838,1335,1,474542,0
6839,1335,0,474543,0
6840,1336,4,474578,0
6841,1336,3,474583,0
6842,1336,2,474585,0
6843,1336,1,474587,0
6844,1336,0,474594,0
6845,1333,1,474623,37453
6846,1333,0,474624,37453
6847,1337,9,475071,0
6848,1337,8,475072,0
6849,1337,7,475073,0
6850,1337,6,475074,0
6851,1337,5,475075,0
6852,1337,4,475078,0
6853,1337,3,475079,0
6854,1337,2,475080,0
6855,1337,1,475081,0
6856,1337,0,475082,0
6857,1339,4,476202,0
6858,1339,3,476234,0
6859,1339,2,476244,0
6860,1339,1,476247,0
6861,1339,0,476281,0
6862,1340,2,476824,22540
6863,1340,1,476826,22540
6864,1340,0,476827,22540
6865,1341,1,477602,0
6866,1341,2,477605,0
6867,1341,3,477619,0
6868,1341,4,477629,0
6869,1341,5,477636,0
6870,1341,6,477658,0
6871,1341,7,477678,0
6872,1341,8,477706,0
6873,1341,9,503722,0
6874,1342,9,479416,0
6875,1342,8,479417,0
6876,1342,7,479418,0
6877,1342,6,479430,0
6878,1343,5,479509,0
6879,1343,4,479514,0
6880,1343,3,479558,0
6881,1343,2,479560,0
6882,1343,1,479561,0
6883,1343,0,479562,0
6884,1342,5,479564,0
6885,1342,4,479566,0
6886,1342,3,479575,0
6887,1342,2,479581,0
6888,1342,1,479584,0
6889,1342,0,479588,0
6890,1345,3,480137,0
6891,1345,2,480139,0
6892,1345,1,480140,0
6893,1345,0,480144,0
6894,362,5,480322,0
6895,362,4,480326,0
6896,362,3,480329,0
6897,362,2,480332,0
6898,362,1,480333,0
6899,362,0,480338,0
6900,371,1,480345,0
6901,371,0,480350,0
6902,375,2,480373,0
6903,375,1,480375,0
6904,375,0,480399,0
6905,372,2,480401,0
6906,372,1,480409,0
6907,372,0,480422,0
6908,1346,4,480613,0
6909,1346,3,480614,0
6910,1346,2,480616,0
6911,1346,1,480617,0
6912,1346,0,480618,0
6913,1347,5,481062,0
6914,1347,4,481063,0
6915,1347,3,481064,0
6916,1347,2,481065,0
6917,1347,1,481069,0
6918,1347,0,481071,0
6919,1348,0,482525,22690
6920,1348,1,482526,22690
6921,1348,2,482527,22690
6922,1348,3,482528,22690
6923,1348,4,482535,22691
6924,1348,5,482536,22691
6925,1348,6,482537,22691
6926,1348,7,482538,22691
6927,1323,0,483188,22761
6928,1321,0,483192,22763
6929,1324,0,483201,22762
6930,1325,0,483202,22221
6931,1326,0,483203,22764
6932,1349,3,483318,0
6933,1349,2,483332,0
6934,1349,1,483334,0
6935,1349,0,483335,0
6936,1350,4,483383,0
6937,1350,3,483390,0
6938,1350,2,483391,0
6939,1351,4,483394,0
6940,1350,1,483396,0
6941,1351,3,483397,0
6942,1350,0,483398,0
6943,1351,2,483408,0
6945,1351,1,483410,0
6946,1351,0,483416,0
6947,1352,2,483420,0
6948,1352,1,483421,0
6949,1352,0,483673,0
6950,1353,4,484684,0
6951,1353,3,484685,0
6952,1353,2,484691,0
6953,1353,1,484686,0
6954,1353,0,484693,0
6955,1354,2,485109,0
6956,1354,1,485159,0
6957,1354,0,485161,0
6958,1355,3,485173,0
6959,1355,2,485193,0
6960,1355,1,485194,0
6961,1355,0,485214,0
6962,1356,3,485222,0
6963,1356,2,485223,0
6964,1356,1,485231,0
6965,1356,0,485232,0
6966,1357,6,486356,0
6967,1357,5,486358,0
6968,1357,4,486359,0
6969,1357,3,486368,0
6970,1357,2,486370,0
6971,1357,1,486381,0
6972,1357,0,486385,0
6973,1358,5,486395,0
6974,1358,4,486396,0
6975,1358,3,486397,0
6976,1358,2,486400,0
6977,1358,1,486402,0
6978,1358,0,486403,0
6979,1359,0,486705,0
6980,1359,1,486708,0
6981,1359,2,486710,0
6982,1359,3,486714,0
6983,1359,4,486721,0
6984,973,1,486871,0
6985,973,0,486873,0
6986,1360,4,486895,0
6987,1360,2,486888,0
6988,1360,1,486887,0
6989,1360,0,486881,0
6990,1360,3,486880,0
6991,1361,2,486902,0
6992,1361,1,486903,0
6993,1361,0,486904,0
6994,1362,2,486905,0
6995,1362,1,486906,0
6996,1362,0,486907,0
6997,1363,3,486940,0
6998,1363,2,486941,0
6999,1363,1,486959,0
7000,460,0,487226,22949
7001,1164,0,487676,22942
7003,432,0,488715,12465
7008,430,0,488745,0
7012,1368,0,489563,0
7013,1369,0,489567,0
7014,1370,0,489571,0
7016,1371,0,489864,0
7017,1372,0,489890,0
7018,1373,0,490194,23113
7019,1374,1,490752,0
7020,1374,0,490753,0
7021,1375,1,490756,0
7022,1375,0,490760,0
7023,1376,7,491157,23177
7024,1376,6,491160,23177
7025,1376,5,491165,23177
7026,1376,4,491166,23177
7027,1376,3,491174,23144
7028,1376,2,491177,23144
7029,1376,1,491178,23144
7030,1376,0,491179,23144
7031,1377,3,491744,0
7032,1377,2,491745,0
7033,1377,1,491749,0
7034,1377,0,491778,0
7035,218,7,492446,9304
7036,218,6,492447,9304
7037,218,5,492463,9304
7038,218,4,492464,9304
7039,218,3,492465,23217
7040,218,2,492468,23217
7041,218,1,492473,23217
7042,218,0,492475,0
7043,1379,3,492659,0
7044,1379,2,492661,0
7045,1379,1,492660,0
7046,1379,0,492662,0
7047,1380,4,493410,0
7048,1380,3,493411,0
7049,1380,2,493412,0
7050,1380,1,493416,0
7051,1380,0,493417,0
7052,1381,4,493550,0
7053,1381,3,493564,0
7054,1381,2,493576,0
7055,1381,1,493583,0
7056,1381,0,493590,0
7057,1382,5,494311,23284
7058,1382,4,494313,23284
7059,1382,3,494316,23284
7060,1382,2,494324,23284
7061,1382,1,494329,23284
7062,1382,0,494328,23284
7063,1383,2,494463,0
7064,1383,0,494464,0
7065,1383,1,494465,0
7066,1384,2,494466,0
7067,1384,1,494467,0
7068,1384,0,494468,0
7069,1385,2,494469,0
7070,1385,1,494470,0
7071,1385,0,494471,0
7072,1386,2,494472,0
7073,1386,1,494473,0
7074,1386,0,494474,0
7075,1387,2,494915,0
7076,1387,3,494918,0
7077,1387,4,494920,0
7078,1387,1,494921,0
7079,1387,0,494934,0
7080,1388,2,495350,0
7081,1388,1,495352,0
7082,1388,0,495362,0
7083,1389,3,495368,23336
7084,1389,2,495369,0
7085,1389,1,495370,0
7086,1389,0,495371,23336
7087,1390,11,495564,0
7088,1390,10,495566,0
7089,1390,9,495568,0
7090,1390,8,495573,0
7091,1390,7,495804,0
7092,1390,6,495805,0
7093,1390,5,495815,0
7094,1390,4,495822,0
7095,1390,3,495824,0
7096,1390,2,495825,0
7097,1390,1,495829,0
7098,1390,0,495833,0
7099,1391,3,495837,23158
7100,1391,2,495849,23158
7101,1391,1,495853,23158
7102,1391,0,495876,23158
7103,1392,9,496144,0
7104,1392,8,496145,0
7105,1392,7,496146,0
7106,1392,6,496147,0
7107,1392,5,496148,0
7108,1392,4,496149,0
7109,1392,3,496150,0
7111,1393,3,496256,0
7112,1393,4,496259,14
7113,1393,2,496262,13
7114,1393,1,496268,20290
7115,1393,0,496271,11250
7116,1394,7,496273,0
7117,1394,6,496274,0
7118,1394,5,496275,0
7119,1394,4,496276,0
7120,1394,3,496277,0
7121,1394,2,496278,0
7122,1394,1,496284,0
7123,1394,0,496302,0
7124,1395,2,496466,23415
7125,1395,1,496469,20300
7126,1395,0,496474,23416
7127,1396,3,496796,0
7128,1396,2,496878,0
7129,1396,1,497053,0
7130,1396,0,497054,0
7131,1398,7,498236,0
7132,1397,3,498234,0
7133,1397,2,498237,0
7134,1397,1,498239,0
7135,1397,0,498243,0
7136,1398,6,498414,0
7137,1398,5,498417,0
7138,1398,4,498418,0
7139,1398,0,498424,18039
7140,1398,1,498425,18039
7141,1398,3,498426,18039
7142,1398,2,498427,18039
7143,1399,0,498738,23524
7144,1399,2,498739,23524
7145,1399,1,498740,23524
7146,1399,0,498741,23524
7147,1399,3,498742,23524
7148,1400,6,500641,0
7149,1400,5,500642,0
7150,1400,4,500643,0
7151,1400,3,500645,2968
7152,1400,2,500646,2966
7153,1400,1,500647,2965
7154,1400,0,500652,2967
7155,743,4,501169,14869
7156,743,3,501170,14869
7157,743,2,501171,14869
7158,743,1,501172,14869
7159,743,0,501173,14869
7160,744,3,501192,14870
7161,744,2,501193,14870
7162,744,1,501194,14870
7163,744,0,501195,14870
7164,745,3,501196,14870
7165,745,2,501197,14870
7166,745,1,501200,14870
7167,745,0,501203,14870
7168,1401,3,502478,0
7169,1401,2,502479,0
7170,1401,1,502480,0
7171,1401,0,502481,0
7172,1403,0,502640,0
7173,1403,1,502641,0
7174,1403,2,502642,0
7175,1403,3,502643,0
7176,1403,4,502646,0
7177,1404,5,502650,0
7178,1404,4,502651,0
7179,1404,3,502652,0
7180,1404,2,502656,0
7181,1403,5,502657,0
7182,1403,6,502658,0
7183,1403,7,502661,0
7184,1403,8,502667,0
7185,1403,9,502672,0
7186,1404,1,503160,0
7187,1403,10,503161,0
7188,1403,11,503163,0
7189,1404,0,503164,0
7190,1405,0,503691,0
7191,1405,3,503692,0
7192,1405,1,503693,0
7193,1405,2,503694,0
7194,1405,4,503695,0
7195,1405,5,503696,0
7196,1405,6,503697,0
7197,1405,7,503698,0
7198,1405,8,503699,0
7199,1405,9,503700,0
7200,1405,10,503701,0
7201,1406,2,503717,0
7202,1406,1,503720,0
7203,1406,0,503721,0
7204,1405,11,503799,0
7205,1407,2,503856,0
7206,1407,1,503857,0
7207,1407,0,503862,0
7208,1408,4,504246,0
7209,1408,3,504247,0
7210,1408,2,504251,0
7211,1408,1,504252,0
7212,1408,0,504255,0
7213,1409,2,504329,0
7214,1409,1,504332,0
7215,1409,0,504350,0
7216,1410,3,504365,0
7217,1410,2,504373,0
7218,1410,1,504376,0
7219,1410,0,504383,0
7220,1411,3,504385,0
7221,1411,2,504393,0
7222,1411,1,504396,0
7223,1411,0,504397,0
7224,1412,3,504402,0
7225,1412,2,504414,0
7226,1412,1,504416,0
7227,1412,0,504422,0
7228,1413,2,504457,0
7229,1413,1,504458,0
7230,1413,0,504459,0
7231,1414,5,504658,0
7232,1414,4,504661,0
7233,1414,3,504686,0
7234,1414,2,504719,0
7235,1414,1,504739,0
7236,1414,0,504743,0
7238,1416,3,506003,0
7239,1416,2,506004,0
7240,1416,1,506005,0
7241,1416,0,506006,0
7242,1417,7,506038,0
7243,1418,1,506039,0
7244,1419,3,506071,0
7245,1420,0,506078,0
7246,1421,4,506099,0
7247,1421,3,506117,0
7248,1421,2,506119,0
7249,1421,1,506120,0
7250,1421,0,506121,0
7251,1419,2,506127,0
7252,1418,0,506130,0
7253,1417,6,506131,0
7254,1417,5,506132,0
7255,1417,4,506138,0
7256,1417,3,506139,0
7257,1417,2,506150,0
7258,1417,1,506164,0
7259,1417,0,506173,0
7260,1419,1,506219,0
7261,1419,0,507242,0
7262,1422,3,507248,0
7263,1422,2,507249,0
7264,1422,1,507250,0
7265,1422,0,507252,0
7266,1423,4,507255,0
7267,1423,3,507256,0
7268,1423,2,507273,0
7269,1423,1,507276,0
7270,1423,0,507279,0
7271,1424,4,507300,0
7272,1424,3,507302,0
7273,1424,2,507304,0
7274,1424,1,507307,0
7275,1424,0,507309,0
7277,1425,2,507506,0
7278,1425,1,507520,0
7279,1425,0,507521,0
7280,1426,2,507560,0
7281,1426,1,507563,0
7282,1426,0,507570,0
7283,1427,2,507571,0
7284,1427,1,507574,0
7285,1427,0,507575,0
7286,1428,3,507576,0
7287,1428,2,507577,0
7288,1428,1,507579,0
7289,1428,0,507580,0
7290,1429,0,507613,0
7291,1429,1,507614,0
7292,1429,2,507615,0
7293,1429,3,507616,0
7294,1430,0,507626,0
7295,1430,1,507631,0
7296,1431,6,507902,0
7297,1431,5,507903,0
7298,1431,4,507904,0
