"ID","radius","maxVerticalDistance","position0","position1","position2","facing0","facing1","facing2","facing3","worldId","worldZoneId","phases"
28012,1,0,2601.01,-922.76,-2495.47,0,0,0,1,51,300,4294967295
28013,1,0,2602.14,-922.75,-2494.36,0,0,0,1,51,300,4294967295
28014,1,0,2588.79,-922.76,-2489.94,0,0,0.0113031,0.999936,51,300,4294967295
28015,1,0,2588.81,-922.52,-2483.98,0,0,0,1,51,300,4294967295
28018,5.09043,0,1916.18,-1032.6,3918.46,0,0,0,1,1061,1919,4294967295
28019,6.53329,0,1908.14,-1033.97,3955.99,0,0,0,1,1061,1918,4294967295
28020,9.1586,0,1991.35,-1049.1,4003.8,0,0,0,1,1061,1917,4294967295
28021,5.77617,0,2007.09,-1050.41,4002.98,0,0,0,1,1061,1915,4294967295
28022,6.85341,0,2056.8,-1046.74,4042.04,0,0,0,1,1061,1915,4294967295
28023,1,0,-2944.08,-763.919,-2767.36,0,-0.0436188,0,0.999048,22,410,4294967295
28024,110,0,-3045.43,-750.05,-2722.39,0,0,0,1,22,410,4294967295
28025,110,0,-2893.42,-768.974,-2805.98,0,0,0,1,22,410,4294967295
28026,22.8131,0,1908.12,-1033.19,3936.12,0,0,0,1,1061,1919,4294967295
28027,55.4496,0,1930.73,-1039.66,4001.7,0,0,0,1,1061,1918,4294967295
28028,11.4226,0,1994.84,-1049.49,4005.57,0,0,0,1,1061,1917,4294967295
28029,42.5726,0,2044.69,-1047.28,4008.31,0,0,0,1,1061,1915,4294967295
28030,38.3721,0,2055.63,-1051.65,4075.86,0,0,0,1,1061,1916,4294967295
28031,8.20495,0,1544.15,-1050.24,4441.19,0.162599,-0.0337609,-0.18852,0.967923,1061,432,4294967295
28032,200,0,2178.19,-868.406,-1175.64,0,0,0,1,51,1818,4294967295
28033,1,0,1516.13,-961.533,4036.58,0,0,0,1,1061,1841,4294967295
28034,1,0,4258.68,-1046.37,-3944.15,-7.10543e-15,4.47035e-08,3.55271e-15,1,51,322,4294967295
28036,117.669,0,1640.35,-819.838,2889.04,0,0,0,1,1061,427,4294967295
28039,75,0,4380.26,-1100.34,-3815.38,0,0,0,1,51,1886,4294967295
28040,150,0,4503.46,-1109.22,-3863.07,0,0,0,1,51,1886,4294967295
28041,150,0,4483.57,-1108.83,-3794.12,0,0,0,1,51,1886,4294967295
28045,15.3634,0,2962.01,-836.476,4568.58,0,0,0,1,1061,416,4294967295
28046,82.7347,0,2960.38,-996.357,4498,0,0,0,1,1061,1920,4294967295
28047,36.1832,0,2962.18,-994.643,4388.08,0,0,0,1,1061,1924,4294967295
28048,34.38,0,3068.48,-980.107,4483.39,0,0,0,1,1061,1925,4294967295
28049,31.8282,0,2847.41,-1003.69,4481.9,0,0,0,1,1061,1926,4294967295
28050,79.3847,0,2959.97,-990.452,4291.7,0,0,0,1,1061,1921,4294967295
28051,73.5484,0,3131.77,-1006.95,4435.1,0,0,0,1,1061,1922,4294967295
28052,79.9879,0,2778.99,-1007.29,4423.8,0,0,0,1,1061,1923,4294967295
28053,1,0,2885.6,-997.942,4482.4,0,0,0,1,1061,1920,4294967295
28054,1,0,2960.15,-997.946,4426.21,0,0,0,1,1061,1920,4294967295
28055,1,0,3034.55,-997.495,4482.64,0,0,0,1,1061,1920,4294967295
28056,1,0,3095.51,-1006.35,4482.9,0,0,0,1,1061,1925,4294967295
28057,1,0,2960.6,-989.282,4366.19,0,0,0,1,1061,1924,4294967295
28058,1,0,2823.91,-1006.82,4482.16,0,0,0,1,1061,1926,4294967295
28059,1,0,2960.78,-992.947,4522.62,0,0,0,1,1061,1920,4294967295
28060,1,0,6324.79,-834.964,-1885.33,0,0,0,1,51,1032,4294967295
28061,1,0,6451.18,-804.835,-2119.25,0,0,0,1,51,1032,4294967295
28062,97.1075,0,6423.54,-813.174,-2078.2,0,0,0,1,51,1032,4294967295
28063,1,0,-752.835,-702.709,-445.01,0,0,0,1,1263,1912,4294967295
28064,121.786,0,1334.02,-829.449,2366.63,0,0,0,1,1061,4321,4294967295
28065,52.6871,0,6460.85,-799.604,-2142.2,0,0,0,1,51,1032,4294967295
28066,1,0,2947.56,-971.911,-3852.92,0,0,0,1,51,694,4294967295
28067,1,0,2957.15,-972.539,-3856.23,0,0.901519,0,-0.43274,51,694,4294967295
28068,1,0,2947.75,-971.743,-3859.47,0,1,0,-0.000159715,51,694,4294967295
28069,1,0,2940.55,-971.501,-3852.86,0,-0.717569,0,0.696487,51,694,4294967295
28070,85.2923,0,6451.84,-809.49,-2085.87,0,0,0,1,51,1032,4294967295
28071,1,0,-2712.35,-1326.34,-5982.11,0,-3.72529e-08,0,1,1387,2599,4294967295
28072,10,0,4837.36,-1071.22,-4207.44,0,0.667788,0,0.744351,51,786,4294967295
28073,75,0,4814.49,-1071.03,-4226.25,0,0,0,1,51,786,4294967295
28074,1,0,4430.15,-704.946,-3165.86,0,0.114877,0,0.99338,1795,0,4294967295
28075,1,0,4441.85,-709.725,-3188.19,0,0.235123,0,0.971966,51,29,4294967295
28076,1,0,4431.49,-705.547,-3166.69,0,0,0,1,51,29,4294967295
28077,10,0,4998.02,-1228.3,-4191.34,0,0,0,1,51,2772,4294967295
28078,1,0,474.989,-832.963,383.477,0,-0.703959,0,0.710241,1336,1660,4294967295
28079,1,0,6443.24,-806.262,-2116.73,0,0.981956,0,-0.18911,51,1032,4294967295
28080,1,0,6451.37,-804.693,-2119.36,0,1,0,-0.000466622,51,1032,4294967295
28081,1,0,6440.86,-839.778,-2354.06,0,0.997697,0,0.0678319,51,1032,4294967295
28082,33.4876,0,6435.72,-838.423,-2330.33,0,0,0,1,51,1032,4294967295
28083,104.558,0,6406.4,-807.615,-1969.94,0,0,0,1,51,1032,4294967295
28084,25,0,6384.42,-836.84,-1871.21,0,0,0,1,51,1032,4294967295
28085,1,0,3695.06,-1031.79,-4495.6,0,0,0,1,51,23,4294967295
28086,159.972,0,3727.07,-1027.22,-4594.46,0,0,0,1,51,23,4294967295
28087,1,0,-2595.04,-785,-3517.31,0,0,0,1,22,327,4294967295
28088,1,0,-2605,-784.63,-3505.68,0,0,0,1,22,327,4294967295
28089,1,0,-2599.64,-784.63,-3512.34,0,0,0,1,22,327,4294967295
28090,1,0,-2598.39,-784.67,-3516.73,0,0,0,1,22,327,4294967295
28091,1,0,-2603.28,-784.65,-3511.28,0,0,0,1,22,327,4294967295
28092,1,0,-2592.69,-785.69,-3502.84,0,0,0,1,22,327,4294967295
28093,1,0,-2606.07,-784.62,-3516.27,0,0,0,1,22,327,4294967295
28094,1,0,-2591.26,-785.9,-3502.53,0,0,0,1,22,327,4294967295
28095,1,0,-2599.4,-784.66,-3516.97,0,1.00002,0,9.10185e-13,22,327,4294967295
28096,1,0,-7961.35,-997.448,-345.301,0,0,0,1,870,1360,4294967295
28097,1,0,-7546.77,-975.785,-323.27,0,0,0,1,870,1218,4294967295
28098,1,0,3694.76,-1029.16,-4533.97,0,0,0,1,51,23,4294967295
28099,1,0,3867.37,-1007.53,-4558.4,0,-0.849525,0,0.527549,51,23,4294967295
28100,1,0,3852.31,-1001.91,-4509.46,-2.32831e-10,2.38651e-09,4.65661e-10,1,51,23,4294967295
28101,1,0,4075.43,-1053.47,-3972.4,0,0,0,1,51,21,4294967295
28102,4.05645,0,3267.3,-798.257,4599.67,1.16415e-10,-4.66148e-09,0,1,1061,1863,4294967295
28103,60,0,3756.09,-1023.41,-4596.03,0,0,0,1,51,23,4294967295
28104,1,0,359.992,-952.592,326.674,0,0,0,1,625,1764,4294967295
28105,8.58644,0,-7705.02,-928.988,-1414.65,0,0,0,1,870,1219,4294967295
28106,1,0,4709.63,-1077.73,-4228.7,0,0,0,1,51,786,4294967295
28108,50,0,4450.63,-1104.64,-3945.09,0,0,0,1,51,1886,4294967295
28109,50,0,4401.16,-1100.35,-3893.98,0,0,0,1,51,1886,4294967295
28110,1,0,8192.69,-957.123,7576.8,0,0,0,1,49,0,4294967295
28111,1,0,-366.208,-969.842,-190.186,0,1,0,-1.70857e-07,1163,0,4294967295
28112,1,0,-2196.57,-735.413,-3231.93,0,-0.373495,0,0.927632,22,1638,4294967295
28113,1,0,-2184.85,-734.219,-3228.2,0,0.577352,0,0.816496,22,1638,4294967295
28114,1,0,-2190.63,-735.367,-3224.06,0,0.771556,0,0.636161,22,1638,4294967295
28115,1,0,-2189.31,-734.355,-3236.24,0,0.936539,0,0.350564,22,1638,4294967295
28117,1,0,-317.064,-940.324,-2346.16,0,-1.49012e-08,0,1,990,1418,4294967295
28120,1,0,-2161.86,-736.847,-3266.73,0,0.972906,0,-0.231202,22,1638,4294967295
28121,1,0,-2155.27,-737.45,-3270.74,0,0.998989,0,-0.0449541,22,1634,4294967295
28122,1,0,-2154.11,-738.639,-3277.64,0,0.990001,0,0.141064,22,1634,4294967295
28123,1.016,0,-2149.76,-737.725,-3273.59,0,0.949404,0,0.314056,22,1634,4294967295
28125,1,0,-390,-932.966,-2438,0,0,0,1,990,1418,4294967295
28126,1,0,-420.647,-924.908,-2449.12,0,0,0,1,990,1418,4294967295
28128,1,0,-2444.3,-760.271,-2997.55,0,0.862641,0,0.505817,22,1749,4294967295
28130,1,0,2065.43,-959.5,-657.58,0,0,0,1,51,1151,4294967295
28131,1,0,2072.16,-959.28,-653.21,0,0,0,1,51,1151,4294967295
28132,1,0,2076,-958.33,-658.19,0,0,0,1,51,1151,4294967295
28133,1,0,2079.07,-960.03,-669.399,0,0,0,1,51,1151,4294967295
28134,1,0,2070.27,-959.25,-657.01,0,0,0,1,51,1151,4294967295
28135,1,0,2080.6,-959.948,-668.239,0,0,0,1,51,1151,4294967295
28136,1,0,2062.31,-959.52,-661.54,0,0,0,1,51,1151,4294967295
28137,1,0,2080.68,-960.217,-670.129,0,0,0,1,51,1151,4294967295
28139,1,0,-1130.9,-902.333,1272.08,0,0,0,1,821,4472,4294967295
28140,1,0,-1125.96,-914.84,1048.81,0,0,0,1,821,4472,4294967295
28141,1,0,-1159.74,-914.956,1030.03,0,0,0,1,821,2177,4294967295
28142,1,0,-1113.03,-914.84,1030.18,0,0,0,1,821,2177,4294967295
28143,1,0,-1140.55,-902.335,1272.09,0,0,0,1,821,4472,4294967295
28144,1,0,-1148.14,-914.84,1049.18,0,0,0,1,821,4472,4294967295
28145,1,0,-721.784,-985.734,-3153.2,0,0.992733,0,0.120341,990,4381,4294967295
28146,1,0,-727.071,-985.907,-3156.01,0,0.998258,0,0.0590005,990,4381,4294967295
28147,1,0,-739.916,-986.7,-3152.69,0,0.914794,0,-0.40392,990,4381,4294967295
28148,1,0,-741.227,-987.307,-3146.24,0,-0.644752,0,0.764392,990,4381,4294967295
28149,1,0,-716.257,-983.437,-3157.9,0,0.937032,0,-0.349244,990,1415,4294967295
28150,1,0,-705.465,-979.859,-3164.4,0,0.995968,0,0.0897138,990,1415,4294967295
28151,1,0,-716.477,-982.345,-3167.06,0,0.938811,0,-0.344431,990,1415,4294967295
28152,1,0,-726.547,-984.206,-3166.98,0,0.956754,0,-0.290897,990,1415,4294967295
28153,1,0,-737.798,-985.426,-3164.82,0,0.868582,0,-0.495546,990,1415,4294967295
28154,1,0,-733.588,-983.436,-3177,0,0.952942,0,-0.303152,990,1415,4294967295
28155,1,0,-746.781,-986.885,-3161.31,0,0.917877,0,-0.396864,990,1415,4294967295
28156,1,0,-758.062,-991.841,-3147.63,0,0.820622,0,0.571471,990,1415,4294967295
28157,1,0,-755.965,-992.38,-3142.63,0,0.878573,0,0.477609,990,1415,4294967295
28158,1,0,-752.511,-992.623,-3137.35,0,0.79647,0,0.604679,990,1415,4294967295
28159,1,0,-748.145,-992.765,-3131.37,0,0.877343,0,0.479863,990,1415,4294967295
28160,1,0,-744.076,-993.17,-3125.79,0,0.944005,0,0.329932,990,1415,4294967295
28161,1,0,-706.691,-981.708,-3140.3,0,0.548082,0,0.836425,990,1415,4294967295
28162,1,0,-745.86,-985.052,-3177.45,0,0.858223,0,0.513276,990,1415,4294967295
28163,1,0,-764.655,-991.159,-3161.7,0,0.59441,0,0.804162,990,1415,4294967295
28164,1,0,-693.358,-976.557,-3148.92,0,0,0,1,990,4381,4294967295
28165,1,0,2139.31,-960.22,-753.09,0,0,0,1,51,1151,4294967295
28166,83.8181,0,1392.26,-904.282,2867.32,0,0,0,1,1061,1930,4294967295
28167,1,0,2094.03,-871.013,-1435.6,0,0,0,1,51,307,4294967295
28168,146.823,0,1495.91,-941.968,3152.92,0,0,0,1,1061,1929,4294967295
28169,156.634,0,1269.18,-971.285,3149.36,0,0,0,1,1061,1929,4294967295
28170,165.801,0,1780.8,-831.129,2638.53,0,0,0,1,1061,1935,4294967295
28171,18.5465,0,2458.87,-855.143,2960.16,0,0,0,1,1061,1937,4294967295
28172,169.944,0,2529.2,-823.515,3156.43,0,0,0,1,1061,1938,4294967295
28173,91.7134,0,2128.79,-763.467,3139.17,0,0,0,1,1061,1939,4294967295
28174,25.3162,0,1720.47,-624.334,3281.01,0,0,0,1,1061,1936,4294967295
28175,94.7188,0,1975.09,-676.529,3205.19,0,0,0,1,1061,1941,4294967295
28176,46.127,0,1857.77,-385.537,3165.15,0,0,0,1,1061,1936,4294967295
28177,176.508,0,2906.4,-825.159,3191.64,0,0,0,1,1061,1942,4294967295
28178,7.27422,0,3058.08,-827.088,3385.77,0,0,0,1,1061,4221,4294967295
28179,210,0,2715.9,-859.272,3512.89,0,0,0,1,1061,1943,4294967295
28180,17.9221,0,2701.83,-846.819,3363.61,0,0,0,1,1061,1944,4294967295
28181,134.857,0,2956.97,-858.816,3774.83,0,0,0,1,1061,1946,4294967295
28182,159.07,0,2620.86,-871.311,3874.99,0,0,0,1,1061,1947,4294967295
28183,196.795,0,2292.99,-863.249,3698.54,0,0,0,1,1061,1948,4294967295
28184,17.2283,0,1458.13,-881.314,2991.41,0,0,0,1,1061,1931,4294967295
28185,18.3868,0,1364.2,-966.342,3091.41,0,0,0,1,1061,1932,4294967295
28186,62.2233,0,1375.76,-830.079,2446.18,0,0,0,1,1061,4321,4294967295
28187,1,0,4192.93,-1043.37,-3980.87,0,0,0,1,51,21,4294967295
28188,1,0,3940.54,-1053.93,-4092.16,9.25836e-09,1.3411e-07,2.39174e-08,1,51,322,4294967295
28189,1,0,3883.31,-994.812,-3866.63,0,0,0,1,51,2843,4294967295
28193,1,0,4430.36,-922.626,-3360.23,0,0,0,1,51,715,4294967295
28194,1,0,4199.69,-1042.85,-3990.98,0,0,0,1,51,21,4294967295
28195,1,0,2594.2,-922.19,-2489.94,0,0,0,1,51,300,4294967295
28199,1,0,1646.98,-819.838,2883.48,0,0,0,1,1061,427,4294967295
28200,1,0,1690.14,-819.838,2904.68,0,0,0,1,1061,427,4294967295
28201,1,0,1648.26,-813.327,2963.5,0,0,0,1,1061,427,4294967295
28202,1,0,1616.33,-819.838,2849.95,0,0,0,1,1061,427,4294967295
28203,1,0,1594.3,-819.714,2870.21,0,0,0,1,1061,427,4294967295
28206,1,0,5144.91,-907.937,-2005.95,0,0,0,1,51,994,4294967295
28213,1,0,1619.98,-819.838,2780.55,0,0,0,1,1061,427,4294967295
28214,1,0,1581.99,-817.247,2933.15,0,0,0,1,1061,427,4294967295
28215,1,0,4093.86,-1055.94,-4013.97,0,0.987428,0,-0.158068,51,21,4294967295
28216,1,0,3935.74,-1053.43,-4090.95,0,0,0,1,51,322,4294967295
28217,1,0,3938.03,-1052.52,-4099.68,0,0.999035,0,0.0439102,51,322,4294967295
28218,1,0,3943.47,-1055.26,-4087.16,0,-0.532977,0,0.84613,51,322,4294967295
28219,1,0,4437.65,-922.881,-3362.66,0,0,0,1,51,715,4294967295
28220,1,0,4429.45,-924.02,-3365.81,0,0.92233,0,-0.386403,51,715,4294967295
28221,1,0,3872.05,-998.419,-3877.08,0,0,0,1,51,2843,4294967295
28225,60,0,5192.26,-890.947,-2000.28,0,0,0,1,51,994,4294967295
28226,60,0,5102.57,-904.071,-1975.89,0,0,0,1,51,994,4294967295
28227,2.4409,0,2471.21,-856.375,2983.03,0,0,0,1,1061,1938,4294967295
28234,1,0,4100.14,-1055.78,-4010.83,0,0.932966,0,0.359966,51,21,4294967295
28238,1,0,-2483.58,-876.993,-1836.97,0,-0.428203,0,0.903683,22,38,4294967295
28247,30.2006,0,2040.16,-815.643,2604.55,0,0,0,1,1061,1935,4294967295
28248,62.8471,0,2021.3,-823.27,2717.36,0,0,0,1,1061,1935,4294967295
28249,1,0,-287.494,-911.45,-3287.32,0.279199,0,0,0.960233,990,1416,4294967295
28261,10,0,1520.89,-964.967,3054.72,0,0,0,1,1061,1929,4294967295
28262,1,0,1489.35,-964.926,3037.09,0,0,0,1,1061,1929,4294967295
28263,50.0531,0,2603.81,-823.013,3016.44,0,0,0,1,1061,1938,4294967295
28264,90.2776,0,2265.71,-825.915,3273.06,0,0,0,1,1061,1938,4294967295
28265,1,0,2464.46,-855.48,2986.58,0,0.999349,0,-0.0360891,1061,1938,4294967295
28266,1,0,1370.25,-966.102,3092.16,0,0,0,1,1061,1932,4294967295
28267,1,0,1367.41,-966.076,3085.82,0,0,0,1,1061,1932,4294967295
28268,1,0,-2224.59,-742.201,-3226.83,0,0.621815,0,0.783164,22,1638,4294967295
28269,1,0,-378.733,-900.291,-3307.1,0,0,0,1,990,1416,4294967295
28272,2,0,2415.81,-919.732,-2486.73,2.98023e-08,1.49012e-08,0,1,51,304,4294967295
28273,8,0,2416.1,-919.731,-2481.66,0,0,0,1,51,304,4294967295
28274,1,0,-300.737,-875.153,-3260.26,0,0.485593,0,0.874185,990,1416,4294967295
28275,1,0,4207.95,-1044.97,-4047.98,0,0,0,1,51,21,4294967295
28276,1,0,2770.07,-932.12,-2452.48,0,0.951756,0,-0.306854,51,1824,4294967295
28277,100,0,4637.77,-704.559,-2775.86,0,0,0,1,51,1103,4294967295
28278,100,0,4633.64,-876.242,-3023.44,0,0,0,1,51,1018,4294967295
28279,100,0,4645.6,-829.104,-3194.69,0,0,0,1,51,1147,4294967295
28290,159.571,0,1967.67,-859.271,2723.73,0,0,0,1,1061,1935,4294967295
28291,159.805,0,2897.53,-827.713,3211.08,0,0,0,1,1061,1942,4294967295
28292,151.575,0,2774.02,-851.127,3503.8,0,0,0,1,1061,1943,4294967295
28299,1,0,-22058,-992.336,-27890.1,0,0,0,1,2997,1970,4294967295
28300,20,0,5544.92,-1005.95,-2924.94,0,0,0,1,51,940,4294967295
28301,10,0,5518.16,-1004.25,-2922.11,0,9.31323e-09,-7.45058e-09,1,51,940,4294967295
28304,1,0,1510.92,-869.062,2937.56,0,0.586952,0,0.809622,1061,1929,4294967295
28305,1,0,2322.66,-831.463,2987.46,0,-0.380268,0,0.924876,1061,1933,4294967295
28306,1,0,2952.03,-845.765,3497.24,0,0,0,1,1061,1943,4294967295
28307,1,0,1949.58,-776.171,3365.78,0,0.998774,0,-0.0495016,1061,1936,4294967295
28309,1,0,2706.36,-847.567,3367.83,0,0.927188,0,0.374596,1061,1944,4294967295
28310,1,0,2327.31,-855.717,3794.56,0,0.226823,0,0.973936,1061,1948,4294967295
28311,75,0,5375.16,-996.344,-2795.6,0,0,0,1,51,941,4294967295
28312,100,0,5541.3,-970.113,-2832.46,0,0,0,1,51,4072,4294967295
28313,5,0,-22515.7,-940.958,-27811.6,0,0,0,1,2997,1969,4294967295
28314,5,0,-21863,-990.445,-27851.3,0,0,0,1,2997,1953,4294967295
28315,5,0,-22161.6,-995.217,-27770.6,0,0.678427,0,0.734668,2997,6014,4294967295
28316,5,0,-22478.5,-942.797,-27808.5,0,0,0,1,2997,1969,4294967295
28317,5,0,-21991.8,-971.474,-28335.5,0,0,0,1,2997,1968,4294967295
28318,5,0,-22017.2,-991.888,-28146.2,0,0,0,1,2997,6013,4294967295
28319,5,0,-22025.5,-989.468,-27773.9,0,0,0,1,2997,1953,4294967295
28320,5,0,-22041.4,-971.534,-28321.6,0,0,0,1,2997,1953,4294967295
28321,81.3247,0,-22672.9,-941.216,-28502.1,0,0,0,1,2997,1951,4294967295
28322,76.6194,0,-22267.4,-954.225,-28324.4,0,0,0,1,2997,1952,4294967295
28323,158.21,0,-22026.8,-993.699,-28057.4,0,0,0,1,2997,1970,4294967295
28324,1,0,-22112.5,-990.734,-27613.8,0,0,0,1,2997,1954,4294967295
28325,110.125,0,-22582.3,-947.095,-27475.2,0,0,0,1,2997,1955,4294967295
28326,155.238,0,-22442.1,-979.34,-27225.1,0,0,0,1,2997,1956,4294967295
28327,10,0,-791.892,-641.167,-3460.72,0,0.339713,0,0.940529,22,2919,4294967295
28328,127.273,0,-21905.8,-995.814,-28096,0,0,0,1,2997,1970,4294967295
28329,88.4955,0,-22114.4,-983.74,-27962.6,0,0,0,1,2997,1970,4294967295
28330,9.26487,0,1804.03,-837.887,2718.19,0,0,0,1,1061,1935,4294967295
28332,1,0,2224.45,-780.886,3086.79,0,-0.525746,0,0.850641,1061,1939,4294967295
28333,1,0,2209.37,-780.7,3106.06,0,-0.523428,0,0.85207,1061,1939,4294967295
28334,1,0,2182.76,-778.484,3066.08,0,-0.52732,0,0.849667,1061,1939,4294967295
28335,1,0,2179.26,-774.071,3092.05,0,-0.467822,0,0.883823,1061,1939,4294967295
28340,120.6,0,1781.26,-828.926,2625.72,0,0,0,1,1061,1935,4294967295
28341,1,0,-405.239,-1016.66,-3592.84,0,0,0,1,990,1416,4294967295
28342,1,0,-311.485,-1013.24,-3578.86,0,0,0,1,990,1465,4294967295
28343,1,0,-107.587,-38.2051,246.634,0,0.0806026,0,0.996746,382,271,4294967295
28344,1,0,-104.018,-40.6971,195.254,0,0.110397,0,0.993888,382,271,4294967295
28345,1,0,-78.1101,-44.0078,251.819,0,0.0844221,0,0.99643,382,271,4294967295
28346,1,0,-74.593,-45.4973,186.482,0,0.0806863,0,0.99674,382,271,4294967295
28347,1,0,-47.176,-46.2547,243.639,0,0.0748081,0,0.997198,382,271,4294967295
28348,1,0,-42.0017,-46.067,181.593,0,0.0896303,0,0.995975,382,271,4294967295
28355,156.217,0,-1778.07,-709.639,-3407.82,0,0,0,1,22,1634,4294967295
28356,1,0,4984.75,-936.708,-291.879,0,0.199683,0,0.979861,51,1100,4294967295
28357,120,0,4979.88,-936.711,-271.793,0,0,0,1,51,1100,4294967295
28358,1,0,2363.96,-1007.41,-468.464,0,0.666312,0,0.745673,51,1152,4294967295
28359,130,0,2384.53,-1007.97,-467.215,0,0,0,1,51,1152,4294967295
28360,1,0,3512.77,-936.826,-96.0707,0,0.618832,0,0.785523,51,1248,4294967295
28361,150,0,3524.76,-937.183,-123.61,0,0,0,1,51,1248,4294967295
28362,110,0,3178.3,-1033.14,826.518,0,0,0,1,51,1343,4294967295
28363,120,0,3007.58,-1030.2,718.334,0,0,0,1,51,1312,4294967295
28364,1,0,-26.5158,-43.7011,245.531,0,0,0,1,382,271,4294967295
28365,1,0,-38.5592,-44.7636,246.512,0,0,0,1,382,271,4294967295
28366,1,0,-51.0143,-46.1837,246.997,0,0,0,1,382,271,4294967295
28367,1,0,-63.1149,-45.5468,247.492,0,0,0,1,382,271,4294967295
28368,1,0,-75.5718,-43.6969,247.031,0,0,0,1,382,271,4294967295
28369,1,0,-18.8857,-47.3317,234.603,0,0,0,1,382,271,4294967295
28370,1,0,-30.8766,-47.7494,234.652,0,0,0,1,382,271,4294967295
28371,1,0,-43.6952,-46.7903,234.812,0,0,0,1,382,271,4294967295
28372,1,0,-56.4819,-47.4251,234.618,0,0,0,1,382,271,4294967295
28373,1,0,-68.6044,-46.3562,234.999,0,0,0,1,382,271,4294967295
28374,1,0,-0.931248,-48.9342,221.349,0,0,0,1,382,271,4294967295
28375,1,0,-11.8198,-48.3461,221.339,0,0,0,1,382,271,4294967295
28376,1,0,-24.0085,-48.4894,221.476,0,0,0,1,382,271,4294967295
28377,1,0,-36.0741,-47.5233,221.366,0,0,0,1,382,271,4294967295
28378,1,0,-49.1143,-48.1287,221.941,0,0,0,1,382,271,4294967295
28379,1,0,-62.497,-46.8347,222.209,0,0,0,1,382,271,4294967295
28380,65.5346,0,-167.081,-1118.85,-3146.4,0,0.182901,0,0.983131,990,2570,4294967295
28381,300,0,2479.66,-927.709,-3170.76,0,0,0,1,51,1814,4294967295
28382,26.2923,0,1641.05,-837.595,2627.99,0,0,0,1,1061,2385,4294967295
28383,1,0,2994.98,-842.518,3679.81,0,0,0,1,1061,1946,4294967295
28384,1,0,2997.27,-842.493,3684.85,0,0,0,1,1061,1946,4294967295
28385,1,0,2993.69,-842.194,3673.12,0,0,0,1,1061,1946,4294967295
28386,1,0,-88.0691,-39.6916,245.591,0,0,0,1,382,271,4294967295
28387,1,0,-81.4289,-44.9465,234.882,0,0,0,1,382,271,4294967295
28388,1,0,-93.6766,-42.7767,234.778,0,0,0,1,382,271,4294967295
28389,1,0,-75.5853,-44.8585,222.264,0,0,0,1,382,271,4294967295
28390,1,0,-88.3855,-41.9023,222.624,0,0,0,1,382,271,4294967295
28391,1,0,-100.885,-42.3457,223.008,0,0,0,1,382,271,4294967295
28392,22.2808,0,2906.76,-819.702,2997.17,0,0,0,1,1061,4033,4294967295
28394,1,0,2887.78,-819.463,3022.29,0,0,0,1,1061,2563,4294967295
28395,1,0,-22389,-981.851,-27182.5,0,0,0,1,2997,0,4294967295
28396,1,0,-22508.7,-969.331,-27318,0,-1.25729e-08,-3.72529e-09,1,2997,0,4294967295
28397,1,0,-22750.8,-969.111,-27360.8,0,0,0,1,2997,0,4294967295
28398,1,0,3649.78,-1130.36,-4191.9,0,0,0,1,51,1084,4294967295
28399,7.94017,0,3729.26,-1130.17,-4177.6,0,0,0,1,51,753,4294967295
28400,1,0,-6.53556,-48.3385,207.593,0,0,0,1,382,271,4294967295
28401,1,0,-18.8851,-48.308,207.698,0,0,0,1,382,271,4294967295
28402,1,0,-30.706,-48.7287,208.18,0,0,0,1,382,271,4294967295
28403,1,0,-43.3925,-48.1041,208.712,0,0,0,1,382,271,4294967295
28404,1,0,-56.0425,-46.908,208.845,0,0,0,1,382,271,4294967295
28405,1,0,-69.6353,-45.9033,209.781,0,0,0,1,382,271,4294967295
28406,1,0,-82.3055,-45.183,210.098,0,0,0,1,382,271,4294967295
28407,1,0,-94.4745,-43.1928,210.664,0,0,0,1,382,271,4294967295
28408,40,0,-22095.6,-995.525,-27736.6,0,0,0,1,2997,1953,4294967295
28409,50,0,-22012.5,-997.453,-27710.8,0,0,0,1,2997,1953,4294967295
28410,40,0,-22051.9,-997.191,-27865.8,0,0,0,1,2997,0,4294967295
28411,9.44994,0,2726.78,-848.768,3388.3,0,0,0,1,1061,1944,4294967295
28412,1,0,-11.6578,-48.7045,193.84,0,0,0,1,382,271,4294967295
28413,1,0,-24.3032,-48.3971,194.737,0,0,0,1,382,271,4294967295
28414,1,0,-36.9745,-47.8484,195.536,0,0,0,1,382,271,4294967295
28415,1,0,-50.1346,-46.7466,195.933,0,0,0,1,382,271,4294967295
28416,1,0,-62.0009,-46.8266,196.846,0,0,0,1,382,271,4294967295
28417,1,0,-75.5831,-44.8741,197.769,0,0,0,1,382,271,4294967295
28420,1,0,2987.63,-842.505,3682.86,0,0,0,1,1061,1946,4294967295
28423,15.177,0,-1742.48,-689.513,-3349.97,0,0,0,1,22,1632,4294967295
28424,10,0,-1684.53,-686.656,-3386.82,0,-0.513436,0,0.858128,22,1632,4294967295
28425,1,0,3777.48,-1130.77,-4176.03,0,0,0,1,51,13,4294967295
28426,1,0,-21795.1,-1049.09,-28076.3,0,-2.06143e-10,0,1,2997,0,4294967295
28427,10,0,-21796.9,-1048.18,-28117.6,0,-2.06143e-10,0,1,2997,0,4294967295
28430,1,0,-67.5648,12.4702,-143.496,0,0,0,1,382,271,4294967295
28432,158.742,0,2708.74,-853.834,3445.99,0,0,0,1,1061,1943,4294967295
