"ID","challengeTypeEnum","target","challengeFlags","worldZoneIdRestriction","triggerVolume2IdRestriction","worldZoneId","worldLocation2IdIndicator","worldLocation2IdStartLocation","completionCount","challengeTierId00","challengeTierId01","challengeTierId02","localizedTextIdName","localizedTextIdProgress","localizedTextIdAreaRestriction","localizedTextIdLocation","virtualItemIdDisplay","targetGroupIdRewardPane","questDirectionIdActive","questDirectionIdInactive","rewardTrackId"
948,2,0,0,2040,0,936,37189,37189,4294967295,2516,2535,2536,416364,416365,0,416584,0,0,0,0,24
952,2,0,0,2040,0,936,37188,37188,4294967295,2526,2527,2528,416682,416683,0,416684,0,0,0,0,24
953,2,0,0,2040,0,936,37187,37187,4294967295,2529,2533,2534,416780,416781,0,416782,0,0,0,0,24
954,2,0,0,2040,0,936,37186,37186,4294967295,2530,2531,2532,416786,416787,0,416788,0,0,0,0,24
956,2,44441,268,4429,0,2191,43700,46967,4294967295,2544,2545,2546,418127,418128,461809,418129,0,0,0,0,15
957,7,6282,12,2032,5538,936,37306,37305,4294967295,2547,2551,2552,418314,418315,500800,418355,0,0,0,0,24
958,2,0,4,2191,0,2191,43699,0,4294967295,2548,2549,2550,418714,418715,461816,467877,0,0,0,0,15
963,2,798,4,1630,5519,1630,38604,0,4294967295,2560,0,0,420018,420019,421741,420213,0,0,0,0,33
968,2,6373,0,37,0,1480,0,0,4294967295,2582,2583,2584,423327,423328,466443,466442,0,6373,0,0,0
969,0,8783,0,2309,0,2121,38258,0,4294967295,2702,2703,2704,428695,428696,428698,428697,0,8783,0,0,27
970,5,905,0,2309,0,2121,38258,0,4294967295,2706,2707,2708,428706,428707,428709,428708,905,6487,2059,0,27
971,2,0,4,1630,5665,1630,0,0,4294967295,2601,0,0,429106,429107,429110,429109,0,0,0,0,33
973,2,0,12,1402,7432,1402,39067,38172,4294967295,2606,2607,2608,431008,431009,476434,475535,0,0,0,0,25
974,2,0,4,1630,5632,1630,0,0,4294967295,2609,0,0,431489,431490,431492,431491,0,0,0,0,33
977,1,45867,4,1446,0,1402,44030,0,4294967295,2613,2614,2615,432040,432042,553764,475536,945,6651,0,0,25
978,0,5597,36,1630,5641,1630,0,38536,4294967295,2616,0,0,432316,432317,432319,432318,0,0,0,0,33
979,2,0,12,143,5467,137,27839,48373,4294967295,2617,2618,2619,432514,432515,468698,432520,0,0,0,0,23
980,2,0,4,1485,5646,1402,47535,0,4294967295,2620,2621,2622,432673,432674,547377,475542,0,0,0,0,25
981,2,0,12,143,5467,137,27840,48372,4294967295,2623,2624,2625,433616,433617,468700,433618,0,0,0,0,23
983,0,6629,32,2825,5916,1402,40118,0,4294967295,2630,2631,2632,435965,435966,448456,475543,0,0,0,0,25
984,0,6630,32,1408,0,1402,22628,0,4294967295,2633,2634,2635,435990,435991,448414,475544,0,6630,0,0,25
985,2,5597,36,1630,5715,1630,0,0,4294967295,2636,0,0,439771,439772,439774,439773,0,0,0,0,33
986,2,0,32,2540,0,248,38954,0,4294967295,2639,2640,0,442058,442059,442061,442060,0,6826,583,583,18
987,2,5597,36,1630,5715,1630,0,0,4294967295,2642,0,0,442092,442093,442095,442094,0,0,0,0,33
988,2,0,0,1630,5819,1630,0,0,4294967295,2647,0,0,444621,444622,444624,444623,0,0,0,0,33
989,1,77109,134,1630,5924,1630,0,0,4294967295,2648,0,0,448495,448496,448498,448497,989,7037,0,0,33
990,2,0,4,1630,5686,1630,0,0,4294967295,2650,0,0,454526,454527,454714,454713,0,0,0,0,33
991,2,7262,0,2751,0,2121,41282,0,10,2656,2657,2658,457170,457171,480742,457172,0,0,0,0,27
992,2,7365,0,2298,0,2121,33429,0,4294967295,2663,2666,2667,460691,460714,460700,460701,0,7365,493,0,27
993,0,7477,0,2298,0,2121,33429,0,4294967295,2672,2673,2674,464059,464074,528976,464091,0,0,493,0,27
994,2,0,4,2121,0,2121,44543,0,3,2671,2675,2676,464060,464061,477215,464065,0,0,0,0,27
995,2,0,4,2121,0,2121,44544,0,3,2682,2683,2684,466923,466924,477216,466925,0,0,0,0,27
996,5,131,8,37,0,1480,43598,0,4294967295,2692,0,0,473659,473660,0,473661,0,0,801,0,0
997,0,7740,160,2306,0,2121,41115,41115,4294967295,2696,2699,2700,475418,475509,0,475515,0,7740,2341,2341,27
999,2,0,4,122,0,122,43591,0,4294967295,2718,0,0,488625,488626,488624,497581,0,0,0,0,15
1000,5,946,0,2549,0,122,42040,42040,4294967295,2719,2788,2789,501206,501207,501209,501208,946,8158,0,0,15
1001,5,938,0,2553,0,122,41532,0,4294967295,2720,2721,2722,488675,488676,488678,488677,938,8030,0,0,15
1002,2,0,12,122,0,122,41555,41553,4294967295,2723,2724,2725,488706,488707,488709,488708,0,0,0,0,15
1003,1,55701,4,122,0,122,41561,41561,4294967295,2726,2727,2728,488717,488718,488720,488719,957,7992,0,0,15
1004,1,57610,4,2545,0,122,43592,0,4294967295,2730,2883,2884,489293,489294,489295,500962,958,8091,0,0,15
1005,2,0,4,2547,0,122,43594,0,4294967295,2729,2731,2732,490689,490690,496260,490691,0,0,0,0,15
1006,7,5638,516,2309,0,2121,38258,0,4294967295,2734,2735,2736,491296,491297,491299,491298,0,5638,902,0,27
1007,2,0,4,0,0,1480,0,0,4294967295,2737,2738,2739,491761,492240,0,492246,0,0,0,0,0
1008,0,8020,0,2889,0,2227,41700,0,4294967295,2741,2742,2743,492797,492798,577473,492990,0,8020,875,0,27
1009,0,8026,32,2857,0,2227,41225,0,4294967295,2745,2748,2749,493378,493379,0,493407,0,8026,877,0,27
1010,0,8029,160,2862,0,2227,41258,0,4294967295,2750,2751,2752,493511,493512,0,493513,0,8029,849,0,27
1011,2,0,0,0,0,0,0,0,4294967295,2753,0,0,493577,0,0,0,0,0,0,0,0
1012,1,56971,4,2227,6793,2227,41832,0,4294967295,2755,2756,2757,495203,495204,0,495308,1127,8052,0,0,27
1013,0,12146,0,2227,6796,2227,41598,0,4294967295,2758,2759,2760,495363,495364,495356,495355,0,12146,0,0,27
1014,2,0,12,2227,0,2227,41873,41873,4294967295,2761,2763,2764,496414,496415,496417,496416,0,0,0,0,27
1015,0,8069,32,2938,0,2227,41291,0,4294967295,2765,2766,2767,497340,497341,578357,578358,0,0,919,0,27
1017,0,3011,52,602,2903,602,42183,0,4294967295,2770,0,0,500168,500169,500171,500170,0,3011,0,0,0
1018,5,944,16,586,0,483,33229,0,4294967295,2771,0,0,500582,500583,501053,500584,0,8137,0,0,19
1019,0,2947,52,1307,3068,1307,42182,0,4294967295,2772,0,0,500634,500635,500637,500636,0,8142,0,0,0
1020,0,3736,52,1480,0,1420,0,0,4294967295,2773,0,0,500661,500662,500664,500663,0,3736,0,0,0
1021,0,8153,16,483,0,483,6905,0,4294967295,2774,0,0,500699,500700,500702,500701,0,8153,0,0,19
1022,0,8142,52,1219,6887,1219,17824,0,4294967295,2776,0,0,500870,500860,500862,500861,0,8142,0,0,0
1023,0,8154,16,388,0,388,42038,0,4294967295,2777,0,0,501284,501285,501287,501286,0,8154,0,0,0
1024,0,3816,20,483,0,483,33225,0,4294967295,2779,0,0,501291,501292,501294,501293,0,3816,0,0,19
1025,5,8154,16,389,0,406,0,0,4294967295,2783,0,0,501330,501331,501333,501332,947,8157,0,0,0
1026,5,949,20,248,3894,1570,23479,23479,4294967295,2784,0,0,501492,501493,0,501495,949,8165,0,0,0
1027,5,951,52,0,0,1402,42214,0,4294967295,2787,0,0,501570,501576,0,505081,0,0,0,0,25
1028,5,8154,16,391,0,391,42127,0,4294967295,2790,0,0,502364,502365,502367,502366,955,8182,0,0,0
1029,0,1606,52,365,0,365,42128,0,4294967295,2798,0,0,503726,503727,503729,503728,0,1606,0,0,0
1030,0,8183,20,27,0,27,42129,0,4294967295,2799,2840,0,503731,503732,503734,503733,0,8183,0,0,0
1031,5,8183,20,1886,0,1886,42130,0,4294967295,2800,2847,2848,503744,503745,503747,503746,0,8184,0,0,0
1032,7,8212,516,2889,0,2227,41700,0,4294967295,2805,3007,3008,504157,504158,0,504159,0,8212,875,0,27
1033,5,968,0,2889,0,2227,41722,0,4294967295,2808,2864,2865,504161,504162,509856,504163,968,8273,0,0,27
1034,0,0,52,248,6917,1814,28661,28661,4294967295,2802,0,0,504192,504193,0,504196,0,8190,0,0,0
1035,2,0,28,248,6919,382,42207,42199,4294967295,2810,0,0,504628,504629,0,504630,0,0,0,0,0
1036,0,5048,52,0,0,1402,29628,0,4294967295,2811,0,0,505073,505074,505076,505075,0,5048,0,0,25
1037,5,999,20,0,0,0,27073,0,4294967295,2816,0,0,505179,505180,0,525418,0,4259,0,0,0
1038,7,9053,516,2227,0,2227,42275,0,4294967295,2821,2822,2823,505440,505441,506266,505442,0,8461,2185,0,27
1039,2,8231,4,0,7832,2227,41291,0,4294967295,2824,2825,2826,505780,505781,506279,505782,0,8231,2188,2189,27
1042,2,8154,20,388,0,388,42038,0,4294967295,2830,0,0,506040,506041,506043,506042,0,8154,0,0,0
1044,0,8246,32,1381,0,13,42358,42359,4294967295,2851,2852,2853,508209,508210,508212,508211,0,8246,909,0,17
1045,2,8264,0,1381,0,13,42358,42359,4294967295,2861,2862,2863,508793,508794,508795,509190,0,8264,909,0,17
1046,1,23229,4,485,0,483,44004,44004,4294967295,2870,2873,2874,514835,514856,514853,514837,893,3980,0,0,19
1047,5,970,0,619,0,483,44003,44003,4294967295,2875,2876,2877,514893,514894,514899,514898,0,0,0,0,19
1048,2,0,12,587,0,483,42769,42768,4294967295,2878,2879,0,514932,514933,514934,514935,0,0,0,0,19
1051,2,8231,4,0,7833,2227,42410,0,4294967295,2889,2890,2891,521048,521049,521051,521050,0,8231,2191,2190,27
1053,2,8384,52,29,7032,29,43066,0,4294967295,2893,0,0,522271,522272,0,522285,0,8384,0,0,21
1054,2,0,28,0,0,36,43265,43265,4294967295,2894,0,0,525419,525420,0,525421,0,0,0,0,22
1055,5,1000,20,0,0,936,29871,0,4294967295,2895,0,0,525459,525460,0,525715,0,8419,0,0,24
1056,5,1002,20,0,0,36,33101,0,4294967295,2896,0,0,525815,525819,0,525822,0,8426,0,0,22
1057,1,61296,52,1476,0,1480,43333,0,4294967295,2897,0,0,525881,525882,0,525971,0,8435,0,0,0
1058,2,0,28,29,0,1480,43336,43336,4294967295,2898,0,0,526269,526270,526729,526271,0,0,0,0,0
1059,1,61296,20,2300,0,2121,43332,0,4294967295,2899,0,0,526675,526676,0,526677,0,8439,0,0,27
1060,1,61296,4,44,0,697,43335,0,4294967295,2900,0,0,526714,526715,0,526716,0,8440,0,0,0
1061,7,8450,20,1546,0,36,43337,43337,4294967295,2901,0,0,526740,526741,527007,526742,0,0,0,0,22
1062,1,61456,20,2128,7064,2067,43353,0,4294967295,2902,0,0,526974,526975,0,526976,0,8448,0,0,27
1063,0,8454,180,377,7071,1480,43363,0,4294967295,2903,0,0,527279,527280,0,527281,0,8455,0,0,0
1065,2,0,20,2592,0,2592,0,0,4294967295,2909,0,0,528866,528867,0,529009,0,0,0,0,0
1066,2,0,20,2621,0,2621,0,0,4294967295,2912,0,0,529043,529044,0,529045,0,0,0,0,0
1067,2,0,20,2438,0,2438,0,0,4294967295,2913,0,0,529071,529072,0,529073,0,0,0,0,0
1068,2,0,20,2388,0,2388,0,0,4294967295,2914,0,0,529106,529107,0,529108,0,0,0,0,0
1069,2,0,20,2145,0,2145,0,0,4294967295,2915,0,0,529122,529123,0,529124,0,0,0,0,0
1070,2,0,20,1711,0,1711,0,0,4294967295,2916,0,0,529213,529214,0,529215,0,0,0,0,0
1071,0,7216,436,1327,6789,1327,39289,0,4294967295,2911,0,0,529288,529289,0,529290,0,7216,0,0,0
1072,0,7218,436,1327,7078,1327,41681,0,4294967295,2919,0,0,529352,529353,0,529354,0,7218,0,0,0
1073,2,0,0,1630,7084,1630,0,0,4294967295,2922,0,0,529792,529793,529795,529794,0,0,0,0,33
1074,0,8533,0,2228,0,2228,43051,0,4294967295,2923,2924,2925,533962,533963,0,533971,0,0,2010,2010,27
1075,0,8611,0,2228,0,2228,49705,49705,4294967295,2926,2927,2928,534129,534130,0,534131,0,8611,0,0,27
1076,0,8616,0,2228,0,2228,49704,49704,4294967295,2929,2930,2931,534185,534186,0,534187,0,8616,0,0,27
1077,1,63409,4,3019,0,2228,43098,0,4294967295,2932,2935,2936,534214,534215,534234,534267,1126,12660,0,0,27
1078,2,0,12,4181,7112,2228,46838,46838,4294967295,2933,3110,3111,534304,534305,536640,534306,0,12634,0,0,27
1079,2,0,12,0,7587,2227,43677,43678,4294967295,2934,2940,2941,534251,534293,535565,535850,0,0,0,0,27
1080,0,10740,0,3019,0,2228,43098,0,4294967295,2937,2938,2939,534872,534873,534884,534883,0,10740,0,0,27
1081,0,4073,0,1784,0,1784,43816,0,4294967295,2943,2944,2945,535854,535855,0,535856,0,0,0,0,28
1083,5,1026,0,126,0,29,44337,0,4294967295,2959,2960,2961,543579,543580,543582,543581,0,8712,0,0,21
1084,5,1027,0,126,0,29,44338,0,4294967295,2962,2963,2964,543737,543738,543740,543739,0,8712,0,0,21
1085,2,1027,12,126,0,29,44377,44376,4294967295,2965,2966,2967,544238,544239,544241,544240,0,0,0,0,21
1086,0,8719,32,1430,0,936,44414,0,4294967295,2968,2969,2970,545716,545717,545719,545718,0,0,0,2027,24
1087,5,1028,0,1412,0,936,44422,0,4294967295,2971,2972,2973,545803,545804,545806,545805,0,8721,0,0,24
1088,1,41747,4,2686,0,2067,39612,0,4294967295,2977,2978,2979,547868,547869,0,547870,902,5095,0,0,27
1089,1,69991,1028,4197,0,4197,44367,0,4294967295,2980,2981,2997,570356,570357,0,570377,1161,9036,0,0,28
1090,2,0,0,4205,0,4197,45386,0,4294967295,2984,2985,2986,569279,569280,0,569281,0,9014,0,0,28
1091,7,9015,1028,4197,0,4197,45388,0,4294967295,2987,2988,2989,569324,569325,0,569326,0,0,0,0,28
1092,2,0,4,4200,0,4197,45552,45551,4294967295,2990,2991,2992,569565,569566,0,569567,0,0,0,0,28
1093,0,8740,0,4197,0,4197,44365,0,4294967295,2994,2995,2996,569632,569633,0,569634,0,8740,0,0,28
1094,7,9078,0,0,0,2191,0,0,4294967295,3000,3001,3002,573353,573354,0,0,0,9078,0,0,15
1095,0,8069,32,2974,0,2227,42410,0,4294967295,3004,3005,3006,578359,578360,578362,578361,0,0,953,0,27
1096,1,72335,4,1630,7386,1630,0,0,4294967295,3012,0,0,585856,585857,585859,585858,0,0,0,0,33
1102,0,6001,0,4154,0,2228,46663,0,4294967295,3038,3039,3040,591753,591754,591758,591755,0,6001,0,0,27
1105,7,10662,520,3019,0,2228,43835,0,6,3051,3106,3107,591981,591982,591986,591985,0,10662,0,0,27
1106,7,10667,520,3019,0,2228,43835,0,6,3052,3108,3109,592592,592593,592595,592594,0,10667,0,0,27
1114,2,0,4,0,7863,1630,0,0,4294967295,3086,3087,3088,629817,629818,629854,629824,0,12233,0,0,33
1115,0,12287,0,4523,0,866,48702,0,4294967295,3089,3090,3091,631854,631855,631857,631856,0,0,0,2306,32
1116,2,0,524,1630,7918,1630,0,0,4294967295,3092,0,0,632041,632042,632044,632043,0,0,0,0,33
1117,1,0,4,0,7878,1630,0,0,4294967295,3095,0,0,632264,632265,632297,0,0,12257,0,0,33
1118,0,4878,0,2175,0,2067,46681,0,4294967295,3097,3098,3099,633631,633632,0,633633,0,4878,0,0,27
1119,2,0,4,1630,8013,1630,0,0,4294967295,3105,0,0,640147,640148,640150,640149,0,0,0,0,33
1125,0,12951,128,262,0,4762,50016,0,4294967295,3135,3136,3137,683105,683106,683108,683107,0,12951,0,0,0
1126,0,12935,32,4763,0,4762,50015,50015,4294967295,3138,3139,3140,683109,683110,683112,683111,0,0,0,0,36
1127,0,12936,32,4763,0,4762,50013,50013,4294967295,3141,3142,3143,683128,683129,683131,683130,0,0,0,0,36
1128,0,14183,32,4763,0,4762,50012,50012,4294967295,3144,3145,3146,683132,683133,683135,683134,0,0,0,0,36
1129,0,12940,32,4763,0,4762,50014,50014,4294967295,3147,3148,3149,683136,683137,683139,683138,0,0,0,0,36
1130,0,12941,32,4763,0,4762,50017,50017,4294967295,3150,3151,3152,683144,683145,683147,683146,0,0,0,0,36
1131,5,0,0,4763,0,4762,50018,50018,4294967295,3153,3154,3155,683148,683149,683151,683150,0,1125,0,0,0
1132,2,13008,420,1630,7725,1630,0,0,4294967295,3157,0,0,687000,687001,687002,0,0,0,0,0,33
1134,2,0,12,0,8425,4762,51157,51158,4294967295,3171,3172,3173,733707,733708,733710,733709,0,0,0,0,36
1135,2,0,0,1630,8492,1630,0,0,4294967295,3176,0,0,741847,741848,741850,741849,0,0,0,0,33
1136,2,14436,396,0,8622,1630,0,0,4294967295,3179,0,0,759615,759616,0,759617,0,14436,0,0,33
1137,2,0,0,0,8654,1630,0,0,4294967295,3180,0,0,764225,764226,764230,0,0,0,0,0,33
