"ID","localizedTextIdName","housingPlotTypeId","localizedTextIdTooltip","worldIdPlug00","worldIdPlug01","worldIdPlug02","worldIdPlug03","flags","housingResourceIdProvided00","housingResourceIdProvided01","housingResourceIdProvided02","housingResourceIdProvided03","housingResourceIdProvided04","housingResourceIdPrerequisite00","housingResourceIdPrerequisite01","housingResourceIdPrerequisite02","housingFeatureTypeFlags","housingContributionInfoId00","housingContributionInfoId01","housingContributionInfoId02","housingContributionInfoId03","housingContributionInfoId04","housingPlugItemIdNextUpgrade","localizedTextIdPrereqTooltip00","localizedTextIdPrereqTooltip01","localizedTextIdPrereqTooltip02","prerequisiteId00","prerequisiteId01","prerequisiteId02","prerequisiteIdUnlock","housingBuildId","housingUpkeepTypeEnum","upkeepCharges","upkeepTime","housingContributionInfoIdUpkeepCost00","housingContributionInfoIdUpkeepCost01","housingContributionInfoIdUpkeepCost02","housingContributionInfoIdUpkeepCost03","housingContributionInfoIdUpkeepCost04","gameFormulaIdHousingBuildBonus","screenshotSprite00","screenshotSprite01","screenshotSprite02","screenshotSprite03","screenshotSprite04","housingPlugTypeEnum","accountItemIdUpsell"
254,308170,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
255,308171,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,27,0,0,0,0,0,"","","","","",0,0
256,308172,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,29,0,0,0,0,0,"","","","","",0,0
257,308173,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,57,0,0,0,0,0,341633,0,0,630,0,0,0,2,1,0,7,22,0,0,0,0,0,"","","","","",0,0
258,308174,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,29,0,0,0,0,0,"","","","","",0,0
259,308175,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,24,0,0,0,0,0,"","","","","",0,0
260,308176,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,28,0,0,0,0,0,"","","","","",0,0
261,308177,2,375582,1700,1700,1906,1700,4,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,359856,0,0,630,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1906_Moonshiners_Cabin_01","Icon_Housing1x2_1906_Moonshiners_Cabin_02","Icon_Housing1x2_1906_Moonshiners_Cabin_03","","",2,0
262,308178,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,30,0,0,0,0,0,"","","","","",0,0
263,308190,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,22,0,0,0,0,0,"","","","","",0,0
264,308191,2,479009,1877,1877,3006,1700,0,0,0,0,0,0,0,0,0,3,221,0,0,0,0,0,523013,544182,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,"Icon_Housing1x2_3006_Hoogle_Henge_01","Icon_Housing1x2_3006_Hoogle_Henge_02","Icon_Housing1x2_3006_Hoogle_Henge_03","","",0,0
265,308192,2,375583,1700,1700,1700,1380,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
266,308193,2,375590,1877,1877,1908,1700,4,0,0,0,0,0,0,0,0,3,204,0,0,0,0,0,376469,523070,0,27887,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1908_Robot_Workshop_01","Icon_Housing1x2_1908_Robot_Workshop_02","Icon_Housing1x2_1908_Robot_Workshop_03","","",1,0
267,308194,2,479010,1877,1877,2143,2143,0,0,0,0,0,0,0,0,0,3,193,0,0,0,0,0,523096,544300,0,27903,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_2143_Elaborate_Rock_Garden_01","Icon_Housing1x2_2143_Elaborate_Rock_Garden_02","Icon_Housing1x2_2143_Elaborate_Rock_Garden_03","","",0,0
268,308195,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,25,0,0,0,0,0,"","","","","",0,0
269,308196,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,30,0,0,0,0,0,"","","","","",0,0
270,308197,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,26,0,0,0,0,0,"","","","","",0,0
271,308198,2,375134,1877,1877,1910,1700,4,0,0,0,0,0,0,0,0,3,207,0,0,0,0,0,376451,523077,0,27894,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1910_Spiderland_01","Icon_Housing1x2_1910_Spiderland_02","Icon_Housing1x2_1910_Spiderland_03","","",2,0
272,308199,2,375165,1877,1877,1907,1700,4,0,0,0,0,0,0,0,0,3,40,0,0,0,0,0,523080,544221,0,27898,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1907_Training_Grounds_01","Icon_Housing1x2_1907_Training_Grounds_02","Icon_Housing1x2_1907_Training_Grounds_03","","",2,0
273,308200,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,24,0,0,0,0,0,"","","","","",0,0
274,308201,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,25,0,0,0,0,0,"","","","","",0,0
275,308202,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,29,0,0,0,0,0,"","","","","",0,0
276,308203,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,28,0,0,0,0,0,"","","","","",0,0
277,308206,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,26,0,0,0,0,0,"","","","","",0,0
278,308207,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
279,308208,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,27,0,0,0,0,0,"","","","","",0,0
280,308209,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,341612,0,0,14391,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
281,308210,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,28,0,0,0,0,0,"","","","","",0,0
282,308211,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
283,308212,2,379989,1924,1924,1924,1924,4,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,523052,544250,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1924_Prospector_Parcel_01","Icon_Housing1x2_1924_Prospector_Parcel_02","Icon_Housing1x2_1924_Prospector_Parcel_03","","",2,0
284,308213,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
285,308214,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
286,308215,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
287,308216,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
288,308217,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,26,0,0,0,0,0,"","","","","",0,0
289,308218,2,479011,1877,1877,2144,2144,0,0,0,0,0,0,0,0,0,3,192,0,0,0,0,0,523097,544299,0,27903,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_2144_Meditation_Spot_01","Icon_Housing1x2_2144_Meditation_Spot_02","Icon_Housing1x2_2144_Meditation_Spot_03","","",0,0
290,315417,1,375598,1796,1796,1796,1796,0,0,0,0,0,0,0,0,0,3,180,0,0,0,0,0,376408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1796_Koi_Pond_01","Icon_Housing1x1_1796_Koi_Pond_02","Icon_Housing1x1_1796_Koi_Pond_03","","",0,0
291,333261,44,479012,1699,1699,2131,2131,0,0,0,0,0,0,0,0,0,3,216,0,0,0,0,0,348837,491386,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Spacious_Granok_House_03","Icon_Housing2x2_Spacious_Granok_House_02","Icon_Housing2x2_Spacious_Granok_House_01","","",0,0
292,333399,43,479013,1699,1699,2138,1699,0,0,0,0,0,0,0,0,0,3,368,0,0,0,0,0,348836,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Cozy_Exile_Housing_03","Icon_Housing2x2_Cozy_Exile_Housing_02","Icon_Housing2x2_Cozy_Exile_Housing","","",0,0
293,334696,43,379955,1699,1699,1928,1928,0,0,0,0,0,0,0,0,0,3,368,0,0,0,0,0,348850,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Cozy_Cassian_House_03","Icon_Housing2x2_Cozy_Cassian_House_02","Icon_Housing2x2_Cozy_Cassian_House_01","","",0,0
294,334697,43,379958,1830,1830,1830,1830,0,0,0,0,0,0,0,0,0,3,368,0,0,0,0,0,348851,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Cozy_Drakken_House_03","Icon_Housing2x2_Cozy_Drakken_House_02","Icon_Housing2x2_Cozy_Drakken_House_01","","",0,0
295,334698,43,379947,1829,1829,1829,1829,0,0,0,0,0,0,0,0,0,3,368,0,0,0,0,0,348853,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Cozy_Chua_House_03","Icon_Housing2x2_Cozy_Chua_House_02","Icon_Housing2x2_Cozy_Chua_House_01","","",0,0
296,334699,44,379950,1937,1937,1937,1937,0,0,0,0,0,0,0,0,0,3,216,0,0,0,0,0,348854,491387,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Spacious_Chua_House_03","Icon_Housing2x2_Spacious_Chua_House_02","Icon_Housing2x2_Spacious_Chua_House_01","","",0,0
297,334701,44,479014,1699,1699,2121,2121,0,0,0,0,0,0,0,0,0,3,216,0,0,0,0,0,348835,491389,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Spacious_Aurin_House_03","Icon_Housing2x2_Spacious_Aurin_House_02","Icon_Housing2x2_Spacious_Aurin_House_01","","",0,0
298,334703,44,379956,1919,1919,1919,1919,0,0,0,0,0,0,0,0,0,3,216,0,0,0,0,0,348855,491388,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Spacious_Cassian_House_03","Icon_Housing2x2_Spacious_Cassian_House_02","Icon_Housing2x2_Spacious_Cassian_House_01","","",0,0
299,334704,44,379959,1923,1923,1923,1923,0,0,0,0,0,0,0,0,0,3,216,0,0,0,0,0,348856,491390,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Spacious_Drakken_House_03","Icon_Housing2x2_Spacious_Drakken_House_02","Icon_Housing2x2_Spacious_Drakken_House_01","","",0,0
300,334705,45,0,1699,1699,1699,1699,2,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,348834,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,"","","","","",0,0
301,340814,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,341675,0,0,14383,0,0,0,2,1,0,7,27,0,0,0,0,0,"","","","","",0,0
302,340815,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,341585,0,0,630,0,0,0,2,1,0,7,22,0,0,0,0,0,"","","","","",0,0
303,340831,2,0,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,341637,0,0,630,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
304,344210,2,375599,1700,1700,1837,1700,4,0,0,0,0,0,0,0,0,3,166,0,0,0,0,0,350309,523048,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1837_Hobo_Train_01","Icon_Housing1x2_1837_Hobo_Train_02","Icon_Housing1x2_1837_Hobo_Train_03","","",1,0
305,346920,1,0,601,601,601,601,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,0,0,0,0,0,"","","","","",0,0
306,349177,2,375600,1700,1700,1882,1700,4,0,0,0,0,0,0,0,0,3,150,0,0,0,0,0,376458,523085,0,27901,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1882_Eldan_Excavation_Site_01","Icon_Housing1x2_1882_Eldan_Excavation_Site_02","Icon_Housing1x2_1882_Eldan_Excavation_Site_03","","",2,0
307,349715,1,0,1720,1720,1720,1720,2,0,0,0,0,0,0,0,0,3,82,0,0,0,0,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
308,349718,1,0,1721,1721,1721,1721,2,0,0,0,0,0,0,0,0,3,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
309,362131,1,375437,1893,1893,1893,1893,4,0,0,0,0,0,0,0,0,3,169,0,0,0,0,0,376385,523051,0,27873,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1893_Auroria_Osun_Dungeon_01","Icon_Housing1x1_1893_Auroria_Osun_Dungeon_02","Icon_Housing1x1_1893_Auroria_Osun_Dungeon_03","","",2,0
310,362132,1,375435,1903,1903,1903,1903,4,0,0,0,0,0,0,0,0,3,177,0,0,0,0,0,376386,523060,0,27883,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1903_Eldan_Test_Lab_01","Icon_Housing1x1_1903_Eldan_Test_Lab_02","Icon_Housing1x1_1903_Eldan_Test_Lab_03","","",2,0
311,362151,1,375178,1902,1902,1902,1902,2,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,376387,0,0,625,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
312,366391,2,375604,1877,1877,1918,1700,4,0,0,0,0,0,0,0,0,3,212,0,0,0,0,0,376470,523089,0,27903,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1918_Ferris_Wheel_01","Icon_Housing1x2_1918_Ferris_Wheel_02","Icon_Housing1x2_1918_Ferris_Wheel_03","Icon_Housing1x2_1918_Ferris_Wheel_04","",0,0
313,370047,2,479015,1877,1877,1921,1700,4,0,0,0,0,0,0,0,0,3,171,0,0,0,0,0,523054,544252,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1921_Blasted_Landscape_01","Icon_Housing1x2_1921_Blasted_Landscape_02","Icon_Housing1x2_1921_Blasted_Landscape_03","","",2,0
314,370183,1,370184,1925,1925,1925,1925,4,0,0,0,0,0,0,0,0,3,167,0,0,0,0,0,376401,455040,523049,18,27873,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1925_Dominion_Hologram_01","Icon_Housing1x1_1925_Dominion_Hologram_02","Icon_Housing1x1_1925_Dominion_Hologram_03","Icon_Housing1x1_1925_Dominion_Hologram_04","",1,0
329,375517,51,510158,2360,2360,2401,2360,0,0,0,0,0,0,0,0,0,3,107,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_OrbitalStrike_01","Icon_Warplots_Warplots_OrbitalStrike_02","Icon_Warplots_Warplots_OrbitalStrike_03","","",0,0
333,375522,50,510272,2015,2015,2490,2015,0,0,0,0,0,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Silo_01","Icon_Warplots_Warplots_Silo_02","Icon_Warplots_Warplots_Silo_03","","",0,0
334,375524,50,511005,2011,2011,2479,2011,0,0,0,0,0,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_CommunicationsTower_01","Icon_Warplots_Warplots_CommunicationsTower_02","Icon_Warplots_Warplots_CommunicationsTower_03","","",0,0
335,375525,49,511441,2118,2118,2462,2118,0,0,0,0,0,0,0,0,0,3,106,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_RescueSquad_01","Icon_Warplots_Warplots_RescueSquad_02","Icon_Warplots_Warplots_RescueSquad_03","","",0,0
336,375529,49,511549,2014,2014,2418,2014,0,0,0,0,0,0,0,0,0,3,120,0,0,0,0,0,530573,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_WarbotFactory_01","Icon_Warplots_Warplots_WarbotFactory_02","Icon_Warplots_Warplots_WarbotFactory_03","","",0,0
338,375536,47,511011,2119,2119,2409,2119,0,0,0,0,0,0,0,0,0,3,105,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Teleport_01","Icon_Warplots_Warplots_Teleport_02","Icon_Warplots_Warplots_Teleport_03","","",0,0
341,375911,1,375912,1938,1938,1938,1938,4,0,0,0,0,0,0,0,0,3,190,0,0,0,0,0,376388,0,0,624,0,0,0,1,0,0,0,0,0,0,0,0,0,"","Icon_Housing1x1_1938_Skeech_Soup_Dungeon_Entrance_01","Icon_Housing1x1_1938_Skeech_Soup_Dungeon_Entrance_02","Icon_Housing1x1_1938_Skeech_Soup_Dungeon_Entrance_03","",2,0
342,376217,1,376218,1905,1905,1905,1905,2,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,379969,0,0,630,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
343,381061,52,0,2017,2017,2156,2017,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,381062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
344,388995,2,407152,1877,1877,1961,1700,4,0,0,0,0,0,0,0,0,3,71,0,0,0,0,0,523059,544260,0,27882,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1961_Lopp_Party_01","Icon_Housing1x2_1961_Lopp_Party_02","Icon_Housing1x2_1961_Lopp_Party_03","","",2,0
345,388996,2,407143,1877,1877,1963,1700,4,0,0,0,0,0,0,0,0,3,201,0,0,0,0,0,523067,544268,0,27884,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1951_Garbage_Dump_01","Icon_Housing1x1_1951_Garbage_Dump_02","Icon_Housing1x1_1951_Garbage_Dump_03","","",2,0
346,388997,2,0,1877,1877,1971,1700,2,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,0,0,0,0,"","","","","",0,0
347,389005,2,406673,1877,1877,1972,1700,2,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,0,0,0,0,"","","","","",0,0
348,389006,2,407162,1877,1877,1965,1700,4,0,0,0,0,0,0,0,0,3,159,0,0,0,0,0,523028,544204,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1965_Large_Graveyard_01","Icon_Housing1x2_1965_Large_Graveyard_02","Icon_Housing1x2_1965_Large_Graveyard_03","","",2,0
349,389014,1,407202,1950,1950,1950,1950,4,0,0,0,0,0,0,0,0,3,183,0,0,0,0,0,523078,544281,0,27895,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1950_Array_of_Weather_Controlling_Dishes_01","Icon_Housing1x1_1950_Array_of_Weather_Controlling_Dishes_02","Icon_Housing1x1_1950_Array_of_Weather_Controlling_Dishes_03","","",2,0
350,389018,1,407199,1955,1955,1955,1955,2,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,413209,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
351,389021,1,407201,1975,1975,1975,1975,0,0,0,0,0,0,0,0,0,3,214,0,0,0,0,0,523093,544294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1975_Storage_Unit_01","Icon_Housing1x1_1975_Storage_Unit_02","Icon_Housing1x1_1975_Storage_Unit_03","Icon_Housing1x1_1975_Storage_Unit_04","",1,0
352,389023,1,407193,1947,1947,1947,1947,4,0,0,0,0,0,0,0,0,3,187,0,0,0,0,0,523086,544287,0,27903,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1947_Darkspur_Floor_Piano_01","Icon_Housing1x1_1947_Darkspur_Floor_Piano_02","Icon_Housing1x1_1947_Darkspur_Floor_Piano_03","Icon_Housing1x1_1947_Darkspur_Floor_Piano_04","",1,0
353,389061,2,407157,1877,1877,1969,1700,4,0,0,0,0,0,0,0,0,3,160,0,0,0,0,0,523032,544207,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1969_Shardspire_Canyon_01","Icon_Housing1x2_1969_Shardspire_Canyon_02","Icon_Housing1x2_1969_Shardspire_Canyon_03","","",2,0
354,389095,2,406865,1877,1877,1983,1700,0,0,0,0,0,0,0,0,0,3,164,0,0,0,0,0,437631,544127,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1986_Elevar_Biome_01","Icon_Housing1x2_1986_Elevar_Biome_02","Icon_Housing1x2_1986_Elevar_Biome_03","","",1,0
355,389098,2,406867,1877,1877,1987,1700,2,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,"Icon_Housing1x2_1987_Murkmire_Biome_01","Icon_Housing1x2_1987_Murkmire_Biome_02","Icon_Housing1x2_1987_Murkmire_Biome_03","","",1,0
356,389184,2,407137,1985,1985,1985,1985,4,0,0,0,0,0,0,0,0,3,156,0,0,0,0,0,463166,523006,544179,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1985_Moodie_Duel_Pit_01","Icon_Housing1x2_1985_Moodie_Duel_Pit_02","Icon_Housing1x2_1985_Moodie_Duel_Pit_03","","",2,0
357,389235,1,389329,1951,1951,1951,1951,4,0,0,0,0,0,0,0,0,3,200,0,0,0,0,0,523066,544266,0,27884,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1951_Ikthian_Flying_Saucer_01","Icon_Housing1x1_1951_Ikthian_Flying_Saucer_02","Icon_Housing1x1_1951_Ikthian_Flying_Saucer_03","","",2,0
358,389534,2,406874,1988,1988,1988,1988,0,0,0,0,0,0,0,0,0,3,370,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1988_Halon_Ring_Biome_01","Icon_Housing1x2_1988_Halon_Ring_Biome_02","Icon_Housing1x2_1988_Halon_Ring_Biome_03","","",1,0
359,389535,2,406875,1877,1877,1989,1700,0,0,0,0,0,0,0,0,0,3,163,0,0,0,0,0,437634,544129,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1989_Deradune_Biome_01","Icon_Housing1x2_1989_Deradune_Biome_02","Icon_Housing1x2_1989_Deradune_Biome_03","","",1,0
360,389536,2,406876,1877,1877,1990,1700,0,0,0,0,0,0,0,0,0,3,172,0,0,0,0,0,437635,544130,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1990_Galeras_Biome_01","Icon_Housing1x2_1990_Galeras_Biome_02","Icon_Housing1x2_1990_Galeras_Biome_03","","",1,0
361,389537,2,406877,1877,1877,1991,1700,0,0,0,0,0,0,0,0,0,3,162,0,0,0,0,0,437636,544131,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1991_Celestion_Biome_01","Icon_Housing1x2_1991_Celestion_Biome_02","Icon_Housing1x2_1991_Celestion_Biome_03","","",1,0
362,389538,2,406878,1877,1877,1992,1700,0,0,0,0,0,0,0,0,0,3,176,0,0,0,0,0,536614,544133,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1992_Whitevale_Biome_01","Icon_Housing1x2_1992_Whitevale_Biome_02","Icon_Housing1x2_1992_Whitevale_Biome_03","","",1,0
363,389685,2,406861,1877,1877,1993,1700,0,0,0,0,0,0,0,0,0,3,170,0,0,0,0,0,437637,544134,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1993_Auroria_Biome_01","Icon_Housing1x2_1993_Auroria_Biome_02","Icon_Housing1x2_1993_Auroria_Biome_03","","",1,0
364,389766,2,406879,1877,1877,1994,1700,0,0,0,0,0,0,0,0,0,3,151,0,0,0,0,0,437638,463154,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1994_Crimson_Isle_Biome_01","Icon_Housing1x2_1994_Crimson_Isle_Biome_02","Icon_Housing1x2_1994_Crimson_Isle_Biome_03","","",1,0
365,390688,2,406952,1973,1973,1973,1973,2,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,0,0,0,0,"","","","","",0,0
366,394868,2,407148,1877,1877,1966,1700,4,0,0,0,0,0,0,0,0,3,173,0,0,0,0,0,523055,544253,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1966_Ice_Pond_01","Icon_Housing1x2_1966_Ice_Pond_02","Icon_Housing1x2_1966_Ice_Pond_03","","",2,0
367,397214,43,479016,1995,1995,1995,1995,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,544367,0,0,26849,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Spaceship_03","Icon_Housing2x2_Spaceship_02","Icon_Housing2x2_Spaceship_01","","",0,0
368,402807,49,511541,2010,2010,2423,2010,0,0,0,0,0,0,0,0,0,3,115,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_BattleBot_01","Icon_Warplots_Warplots_BattleBot_02","Icon_Warplots_Warplots_BattleBot_03","","",0,0
