"id","creature2DisplayGroupId","creature2DisplayInfoId","weight"
31267,31556,26038,1
31268,31556,26042,1
31269,31556,26036,1
31270,31556,26035,1
31271,31556,26037,1
31272,31556,26033,1
31273,31556,26030,1
31274,31556,26032,1
31275,31556,26033,1
31276,31556,26043,1
31277,31557,27046,1
31278,31558,27030,1
31280,31559,26101,1
31281,31561,29010,1
31282,31563,26024,1
31283,31564,27543,1
31284,31565,27162,1
31285,31566,29012,1
31286,31567,29014,1
31287,31568,29015,1
31288,30827,29016,1
31289,31570,29017,1
31290,31571,29018,1
31291,31572,29019,1
31292,30452,28837,1
31293,31573,29020,1
31294,31574,29021,1
31295,31575,29022,1
31296,31158,28644,1
31297,27085,28644,1
31298,31576,21529,1
31299,31578,29023,1
31300,31579,29024,1
31301,31580,29025,1
31302,31581,29026,1
31303,31582,29027,1
31304,31583,29028,1
31305,31584,29029,1
31306,31585,29030,1
31307,31586,29031,1
31308,31587,27255,1
31310,24270,23036,1
31311,31588,21683,1
31313,28822,28869,1
31314,28822,28867,1
31315,28821,28782,1
31317,28821,28785,1
31320,28820,28791,1
31322,28820,23505,1
31323,28820,28788,1
31324,31589,29032,1
31325,31590,29033,1
31326,31591,29035,1
31327,31592,29036,1
31328,31593,29034,1
31330,31595,29037,1
31331,31597,28124,1
31332,31597,28125,1
31333,31597,28122,1
31334,31597,27620,4
31335,31597,28126,1
31336,31599,29039,1
31337,31600,29040,1
31338,31601,29041,1
31339,31602,29042,1
31340,31603,29043,1
31341,31604,29044,1
31342,31605,29045,1
31343,31606,29046,1
31345,31607,29047,1
31347,31609,29049,1
31348,31610,27619,1
31349,31610,28123,1
31350,31610,28127,1
31351,31610,28128,1
31352,31610,28129,1
31353,31611,29050,1
31354,31612,29051,1
31355,31613,29052,1
31356,31614,29053,1
31357,31616,29054,1
31359,31618,29055,1
31360,31619,29056,1
31361,31620,29057,1
31362,31621,29058,1
31363,31622,29059,1
31364,31623,29060,1
31365,31624,21687,1
31366,31625,29064,1
31367,31626,29065,1
31368,31627,25751,1
31369,31628,29062,1
31370,31629,29066,1
31373,31633,29067,1
31374,31634,22787,1
31375,31634,21478,1
31376,31634,22964,1
31377,31634,28917,1
31378,31634,22965,1
31379,31634,24068,1
31380,31635,29068,1
31381,31638,27962,1
31382,31639,29069,1
31383,31640,29070,1
31384,31641,27466,1
31385,31643,29071,1
31386,31645,28493,1
31387,31649,29074,1
31388,31642,28494,1
31389,31647,29072,1
31390,31648,29073,1
31391,31646,29075,1
31392,31644,28495,1
31395,31650,29077,1
31396,31651,29078,1
31397,31652,29080,1
31398,31653,24666,1
31399,31654,27386,1
31401,31655,29081,1
31402,31656,29082,1
31403,31657,29083,1
31404,31658,29084,1
31405,31659,29085,1
31406,31660,29086,1
31407,31661,26330,1
31409,31662,29087,1
31410,31663,29088,1
31411,31664,29089,1
31412,31665,29090,1
31414,31666,29091,1
31415,31667,25520,1
31416,31667,25521,1
31417,31667,25522,1
31418,31667,25523,1
31420,31667,25524,1
31423,31667,25519,1
31426,31668,25833,1
31427,31669,29092,1
31429,31670,29093,1
31430,31671,27255,1
31431,31674,26021,1
31432,31673,26097,1
31433,31672,26329,1
31434,28789,29094,1
31438,31675,26061,1
31441,31677,27073,1
31443,31678,22530,1
31444,31679,22531,1
31445,31680,23933,1
31447,31681,29095,1
31449,31686,29096,1
31450,31687,29097,1
31451,31689,29098,1
31453,31691,29099,1
31454,31693,29100,1
31455,31694,29103,1
31456,31695,29102,1
31457,31696,29104,1
31458,31697,29107,1
31459,31698,29105,1
31460,31699,29108,1
31461,31701,27259,1
31463,31703,29109,1
31464,31704,29111,1
31465,31705,29112,1
31466,31706,29113,1
31469,31708,21484,1
31472,31708,22727,1
31473,31708,23163,1
31475,31708,22641,1
31476,31709,29114,1
31478,31711,29115,1
31479,31712,27501,1
31480,31713,27504,1
31481,31714,27525,1
31482,31716,27550,1
31484,31717,25744,1
31485,31715,26041,1
31490,31718,29116,1
31491,31719,29117,1
31492,31720,25788,1
31493,31721,29118,1
31494,31722,29119,1
31496,31723,29120,1
31497,31724,29121,1
31499,31728,29125,1
31500,31727,29124,1
31501,31729,29127,1
31502,31730,29126,1
31503,31731,27272,1
31504,31732,29128,1
31505,31733,29129,1
31506,31734,29132,1
31507,31735,29130,1
31508,31736,29131,1
31509,31737,29133,1
31510,31738,29134,1
31511,31739,29135,1
31514,31742,26714,1
31515,31708,26409,1
31517,31743,29136,1
31518,31744,21591,1
31519,31745,28092,1
31520,31746,29137,1
31521,31747,29138,1
31522,31749,29139,1
31523,31750,29140,1
31524,31751,29141,1
31525,31752,29143,1
31527,31755,29144,1
31528,31754,29146,1
31529,31756,29145,1
31530,31757,26609,1
31531,31758,27577,1
31533,31761,29148,1
31534,31762,29150,1
31535,31763,29151,1
31536,31764,29152,1
31537,31765,27179,1
31540,29366,29153,1
31541,29366,29154,1
31542,29366,29155,1
31543,29366,29156,1
31544,29366,29157,1
31545,29366,29158,1
31546,31766,29155,1
31551,28910,29153,1
31553,31768,29158,1
31554,31769,26658,1
31561,31772,29159,1
31573,31778,29156,1
31577,31781,29160,1
31578,31782,28223,1
31579,31783,26040,1
31580,31784,27510,1
31581,31785,26596,1
31582,31786,29161,1
31583,31787,26019,1
31584,31788,28403,1
31585,31789,21714,1
31586,31789,26120,1
31587,31790,29162,1
31588,31791,29163,1
31589,31792,29164,1
31590,31793,29165,1
31591,31794,29166,1
31592,31795,29167,1
31593,31796,29169,1
31594,31797,29168,1
31595,31798,29170,1
31596,31799,29171,1
31597,31806,29172,1
31598,31802,29173,1
31599,31805,29176,1
31600,31800,29174,1
31601,31804,29177,1
31602,31801,29175,1
31603,31803,29178,1
31604,31807,29179,1
31605,31809,29180,1
31606,31808,29181,1
31607,31810,29182,1
31608,31815,29183,1
31609,31814,29184,1
31610,31813,29185,1
31611,31812,29186,1
31612,31811,29187,1
31613,31816,29188,1
31615,31817,29189,1
31616,31818,29190,1
31624,31821,25538,1
31626,31822,27497,1
31627,31824,29195,1
31628,31823,29194,1
31629,31825,29196,1
31630,31826,27271,1
31631,31827,29197,1
31632,31828,29198,1
31633,31829,29199,1
31634,31830,29200,1
31635,31831,29201,1
31637,31833,29203,1
31638,31834,29204,1
31639,31835,27276,1
31641,31837,29205,1
31642,31838,29106,1
31643,31839,29206,1
31644,31840,29207,1
31645,31841,29168,1
31646,31841,29169,1
31649,31843,29209,1
31650,28268,29215,1
31651,28268,27179,1
31652,28268,29211,1
31653,28268,29216,1
31654,28268,29214,1
31655,28268,29213,1
31656,28268,29210,1
31658,28268,27779,1
31659,28268,29212,1
31660,29367,29219,1
31661,29367,29214,1
31662,29367,29211,1
31663,29367,29213,1
31664,29367,29215,1
31665,28268,29217,1
31666,29367,29210,1
31667,29367,29217,1
31668,29367,29216,1
31669,28268,29218,1
31670,28268,29219,1
31671,28268,29220,1
31672,29367,29212,1
31673,29367,29220,1
31674,29367,29218,1
31675,28339,29221,1
31676,28268,29221,1
31677,28268,27779,1
31678,28339,27779,1
31681,28909,29217,1
31682,31845,29216,1
31684,31844,29224,1
31686,31846,29231,1
31691,31848,29253,1
31693,31849,29247,1
31694,31850,29228,1
31696,28306,29211,1
31697,28306,29253,1
31698,28306,29252,1
31699,28306,29250,1
31700,28306,29251,1
31701,28306,29247,1
31702,28306,29248,1
31703,28306,29249,1
31704,28306,29234,1
31705,28306,29233,1
31706,28306,29232,1
31707,28306,29231,1
31708,28306,29246,1
31709,28306,29230,1
31710,28306,29229,1
31711,28306,29226,1
31712,28306,29227,1
31713,28306,29223,1
31714,28306,29225,1
31715,28306,29228,1
31716,28306,29222,1
31717,28306,29219,1
31718,28306,29217,1
31719,28306,29215,1
31720,28306,29214,1
31721,28306,29216,1
31722,28339,29236,1
31723,28339,29235,1
31724,28339,29237,1
31725,28306,29210,1
31726,28306,27179,1
31727,28306,29218,1
31728,28339,29243,1
31729,28339,29244,1
31730,28339,29238,1
31731,28339,29240,1
31732,28339,29239,1
31733,28339,29241,1
31734,28339,29242,1
31735,28306,29212,1
31736,28306,29213,1
31737,28306,29220,1
31738,31851,29255,1
31739,31852,29256,1
31740,31853,29257,1
31742,31854,28227,1
31743,31855,29258,1
31744,31856,29259,1
31745,31857,29260,1
31746,31858,29261,1
31747,31859,29262,1
31748,31860,29263,1
31750,31861,29248,1
31752,31862,29264,1
31753,31863,29265,1
31755,31864,29243,1
31758,31865,29266,1
31783,31867,28656,1
31784,31867,29267,1
31785,31867,29268,1
31786,31867,29269,1
31787,31867,29270,1
31788,31867,29271,1
31790,31868,29272,1
31799,31872,29270,1
31802,31874,29251,1
31810,31877,29276,1
31811,31866,29278,1
31814,31866,29281,1
31817,31880,29282,1
31818,31880,29283,1
31819,31879,29284,1
31820,31879,29285,1
31821,31879,29286,1
31822,31878,29277,1
31823,31882,29287,1
31824,31883,29288,1
31825,29364,27552,1
31826,29364,27522,1
31827,29364,26332,1
31828,29364,27523,1
31829,29364,27518,1
31830,29364,26335,1
31831,29364,26364,1
31832,29364,25728,1
31833,29364,25726,1
31834,31884,26026,1
31835,31885,27249,1
31836,31886,29289,1
31837,31888,29290,1
31838,31887,29296,1
31839,31891,29294,1
31840,31892,29293,1
31841,31890,29292,1
31842,31889,29291,1
31843,31893,29297,1
31844,31894,29298,1
31847,31897,29303,1
31848,31897,29304,1
31849,31897,29305,1
31850,31897,29306,1
31851,31897,29307,1
31852,31898,29308,1
31853,31898,29309,1
31854,31898,29310,1
31855,31898,29311,1
31856,31898,29313,1
31857,31898,29315,1
31858,31899,29302,1
31859,31900,29314,1
31860,31902,29312,1
31861,31901,29301,1
31862,31903,29316,1
31863,31904,29317,1
31864,31905,29318,1
31866,31907,29319,1
31867,31908,21338,1
31868,31908,28575,1
31869,31908,28577,1
31870,31908,28578,1
31871,31910,29320,1
31872,31909,29321,1
31873,31911,29322,1
31874,31912,29323,1
31875,31913,29324,1
31876,31914,29325,1
31878,31915,24096,1
31879,31915,24095,1
31880,31915,24097,1
31883,31916,24109,1
31884,31916,24110,1
31885,31917,29326,1
31886,31918,29327,1
31887,31106,29280,1
31888,31106,29281,1
31889,31106,29279,1
31890,31106,29278,1
31891,31107,29268,1
31892,31107,29269,1
31893,31107,29276,1
31894,31107,29267,1
31895,31107,29270,1
31896,31107,29271,1
31897,31107,29272,1
31898,31919,21559,2
31899,31919,23775,2
31901,31919,27956,1
31908,31921,27268,1
31909,31922,26314,1
31910,31923,29328,1
31911,31924,29329,1
31912,31925,26187,1
31914,31926,27500,1
31915,31927,29330,1
31916,29698,28656,1
31917,29697,29278,1
31918,31928,29331,1
31919,31929,29332,1
31920,31932,29333,1
31921,31933,29334,1
31923,31935,29336,1
31925,31938,29337,1
31926,31939,29338,1
31927,31940,29339,1
31928,31941,29340,1
31929,31942,29341,1
31930,31943,29342,1
31931,31944,29343,1
31932,31945,29344,1
31933,31946,26096,1
31934,31947,29345,1
31935,31948,29346,1
31936,31949,29347,1
31938,31951,22878,1
31939,31952,29192,1
31940,31954,29349,1
31941,31953,29348,1
31942,31955,29350,1
31943,31957,29352,1
31944,31956,29351,1
31945,31958,29353,1
31946,31959,29354,1
31947,31960,29355,1
31949,31961,29357,1
31950,31962,29356,1
31951,31963,29358,1
31952,31964,29359,1
31954,31965,29360,1
31955,31966,29361,1
31956,31967,29362,1
31957,28911,29363,1
31958,31968,29364,1
31959,31969,29365,1
31960,31970,29367,1
31961,31971,29368,1
31962,31972,29377,1
31963,31976,29371,1
31964,31974,29369,1
31965,31973,29372,1
31966,31977,29373,1
31967,31975,29370,1
31968,31979,29374,1
31969,31978,29375,1
31970,31980,29376,1
31971,31981,29378,1
31972,31982,29379,1
31973,31983,29380,1
31974,31984,29381,1
31975,31985,29382,1
31976,31986,29383,1
31977,31987,29384,1
31978,31987,29386,1
31979,31987,29387,1
31980,31987,29388,1
31981,31987,29389,1
31982,31987,29390,1
31983,31987,29391,1
31984,31987,29392,1
31985,31987,29393,1
31986,31987,29394,1
31987,31988,29385,1
31988,31988,29395,1
31989,31988,29396,1
31990,31988,29397,1
31991,31988,29398,1
31992,28296,29399,1
31993,28296,29400,1
31995,28296,29402,1
31996,28296,29403,1
31997,28296,29404,1
31998,28310,29094,1
31999,28310,29405,1
32000,28310,29406,1
32001,28310,29407,1
32002,31989,29408,1
32003,31990,29409,1
32004,31992,29410,1
32005,31996,29411,1
32006,31998,28129,1
32007,31998,28123,1
32008,28310,29412,1
32009,28310,29413,1
32010,28310,29414,1
32011,28310,29415,1
32012,28310,29416,1
32013,28310,29417,1
32014,28310,29418,1
32015,28326,28212,1
32016,28326,28216,1
32017,28326,28217,1
32018,28326,28219,1
32019,28326,28372,1
32020,28326,28373,1
32021,28326,28374,1
32022,28326,28375,1
32023,28326,28376,1
32024,28326,28377,1
32025,28326,28378,1
32026,28326,28379,1
32027,28326,28380,1
32028,28326,28381,1
32029,28326,28382,1
32030,28326,28383,1
32031,28326,29419,1
32032,28360,29420,1
32033,28360,29421,1
32034,28360,29422,1
32035,28360,29423,1
32036,28360,29426,1
32037,28360,29427,1
32038,28360,29424,1
32039,28360,29425,1
32040,31999,29428,1
32042,32000,29429,1
32044,32001,29431,1
32045,32002,29432,1
32053,32003,26292,1
32054,32003,27509,1
32055,32003,27510,1
32056,32003,27524,1
32057,32003,27525,1
32058,32003,27526,1
32059,32003,27527,1
32060,32003,27528,1
32061,32003,26283,1
32062,32003,26284,1
32063,32003,26289,1
32064,32003,26290,1
32065,32003,26291,1
32066,32004,29434,1
32067,32005,29435,1
32068,32006,29436,1
32069,32007,22879,1
32070,32007,22878,1
32071,32007,24778,1
32072,32007,24780,1
32073,32007,28775,1
32074,32007,21709,1
32075,32007,22880,1
32076,32008,29437,1
32077,32009,29438,1
32078,32010,29439,1
32079,32012,29441,1
32082,32013,26174,1
32083,32014,29240,1
32084,28304,27047,1
32085,28304,27046,1
32086,28304,27030,1
32088,28304,29441,1
32089,28304,27049,1
32090,28304,27045,1
32091,28304,27042,1
32092,28304,27044,1
32093,28304,27048,1
32094,29229,29441,1
32095,31617,29452,1
32096,32019,29457,1
32097,32019,29456,1
32098,32019,29455,1
32099,32019,29443,1
32100,32019,29454,1
32101,32019,29445,1
32102,32019,29451,1
32103,32019,29452,1
32104,32019,29450,1
32105,32019,29448,1
32106,32019,29453,1
32123,32021,29458,1
32124,28304,29442,1
32125,29229,29442,1
32126,32022,29459,1
32127,32023,26842,1
32139,28304,29460,1
32140,29229,29460,1
32141,28304,29461,1
32142,29229,29461,1
32143,28319,27094,1
32144,28319,27028,1
32145,28319,27098,1
32146,28319,27093,1
32147,28319,27096,1
32148,28319,27097,1
32149,28319,27095,1
32150,28319,27090,1
32151,28319,27089,1
32152,28319,27091,1
32153,28319,27088,1
32154,28319,27092,1
32155,28319,29462,1
32156,32015,29444,1
32157,32017,29447,1
32158,32016,29446,1
32159,32018,29449,1
32160,29229,29462,1
32161,29229,27095,1
32162,29229,27091,1
32163,29229,27092,1
32164,29229,26854,1
32165,29229,27097,1
32166,29229,27093,1
32167,29229,27098,1
32168,29229,27090,1
32169,29229,29463,1
32170,29229,27028,1
32171,32024,23000,1
32172,32025,29464,1
32173,32011,29440,1
32174,29631,29466,1
32175,32026,29467,1
32177,32028,29469,1
32178,32029,29470,1
32179,32030,29473,1
32180,32031,29472,1
32181,32032,29471,1
32182,32033,29475,1
32183,32034,29474,1
32185,32036,29478,1
32186,32038,29479,1
32187,32037,29477,1
32189,32039,29476,1
32190,32044,29480,1
32191,32042,29482,1
32192,32041,29481,1
32193,32043,29483,1
32194,32045,29485,1
32195,32046,29487,1
32196,32047,29486,1
32197,32048,29489,1
32198,32049,29490,1
32199,32050,29491,1
32200,32051,29492,1
32201,32052,29493,1
32202,32053,29494,1
32203,32054,29495,1
32205,32055,29496,1
32206,32056,28931,1
32207,32057,28930,1
32208,32058,24544,1
32209,32058,29498,1
32210,32058,29499,1
32211,32059,29501,1
32212,32058,29500,1
32213,32058,29502,1
32214,32060,29503,1
32215,32061,29502,1
32216,32062,21852,1
32217,32062,26363,1
32218,32064,27195,1
32219,32065,29505,1
32220,32066,29506,1
32221,32067,22003,1
32222,32067,22886,1
32223,32067,23165,1
32224,32067,23166,1
32225,32067,25430,1
32226,32067,22887,1
32227,32067,22894,1
32228,32067,23122,1
32229,32067,23124,1
32230,32068,29507,1
32231,32069,29508,1
32232,32070,29509,1
32234,32072,29510,1
32235,32073,29511,1
32236,32075,29513,1
32237,32074,29512,1
32238,32076,29514,1
32239,32077,29515,1
32240,32078,29516,1
32241,32079,29517,1
32242,32080,29519,1
32243,32081,29518,1
32244,32082,21322,1
32245,32082,23477,1
32246,32082,23468,1
32247,32082,24125,1
32248,32082,24688,1
32249,32083,28778,1
32250,32083,21639,1
32251,32083,22889,1
32252,32083,22890,1
32253,32083,22891,1
32254,32083,22892,1
32255,32083,26377,1
32256,32083,26378,1
32260,32086,29520,1
32261,32087,29522,1
32262,32091,29525,1
32263,32090,29524,1
32264,32089,29523,1
32265,32088,29521,1
32266,32092,29527,1
32267,32093,29528,1
32268,32094,29526,1
32269,32100,29529,1
32270,32099,29532,1
32271,32101,29530,1
32272,32098,29535,1
32273,32097,29536,1
32274,32096,29537,1
32275,32104,29538,1
32276,32095,29531,1
32277,32102,29533,1
32278,32103,29534,1
32280,32085,28734,1
32281,32085,28735,1
32282,32085,28736,1
32283,32085,28737,1
32284,32085,28738,1
32285,32085,28739,1
32286,32085,28740,1
32287,32085,28741,1
32288,32085,28742,1
32289,32085,28743,1
32290,32085,28744,1
32291,32085,28745,1
32292,32085,28696,1
32293,32085,22977,1
32294,32085,22978,1
32295,32085,22979,1
32296,32085,23132,1
32297,32085,23133,1
32298,32085,23134,1
32299,32085,23135,1
32300,32085,21741,1
32301,32085,21749,1
32302,32085,21508,1
32303,32085,22974,1
32304,32085,22975,1
32305,32085,22976,1
32306,32085,21329,1
32307,32085,23136,1
32308,32085,23137,1
32309,32085,28694,1
32310,32085,28706,1
32311,32085,28715,1
32312,32085,28716,1
32313,32085,28714,1
32314,32085,28712,1
32315,32085,28713,1
32316,32085,28721,1
32317,32085,28719,1
32318,32085,28720,1
32319,32085,28707,1
32320,32085,28718,1
32321,32085,28717,1
32322,32085,28699,1
32323,32085,28746,1
32324,32085,28747,1
32325,32085,28748,1
32326,32085,28749,1
32327,32085,28750,1
32328,32085,28751,1
32329,32085,28752,1
32330,32085,28753,1
32331,32085,28754,1
32332,32085,28755,1
32333,32085,28756,1
32334,32085,28757,1
32335,32085,29531,1
32336,32085,29532,1
32337,32085,29529,1
32338,32085,29530,1
32339,32085,25561,1
32340,32085,21748,1
32341,32085,25560,1
32342,32085,29537,1
32343,32085,29538,1
32344,32085,29533,1
32345,32085,29534,1
32346,32085,29535,1
32347,32085,29536,1
32348,32085,29528,1
32349,32085,29527,1
32350,32085,29526,1
32351,32085,29525,1
32352,32085,29522,1
32353,32085,29524,1
32354,32085,21747,1
32355,32085,25557,1
32356,32085,25558,1
32357,32085,25559,1
32358,32085,29523,1
32359,32085,29520,1
32360,32085,29521,1
32361,32085,28695,1
32362,32085,28722,1
32363,32085,28723,1
32364,32085,28724,1
32365,32085,28725,1
32366,32085,28726,1
32367,32085,28727,1
32368,32085,28729,1
32369,32085,28728,1
32370,32085,28730,1
32371,32085,28731,1
32372,32085,28732,1
32373,32085,28733,1
32374,32105,21687,1
32375,32105,22961,1
32376,32105,22963,1
32377,32105,22962,1
32378,32106,21480,1
32379,32106,27999,1
32380,32107,29539,1
32381,32108,29540,1
32382,32109,24383,1
32384,32109,24391,1
32385,32109,24390,1
32387,32109,24384,1
32389,32110,25078,1
32390,32110,29541,1
32391,32110,25080,1
32392,32111,21583,1
32393,32111,25337,1
32394,32111,21334,1
32395,32112,24369,1
32396,32112,28956,1
32397,32112,24356,1
32398,32113,21703,1
32399,32113,21704,1
32400,32113,21705,1
32401,32113,22935,1
32402,32113,23776,1
32404,32113,22933,1
32405,32113,21710,1
32406,32113,22934,1
32407,32113,22932,1
32408,32114,21472,10
32409,32114,23724,10
32410,32114,23727,10
32411,32114,28866,10
32412,32114,28869,1
32413,32114,23725,10
32414,32114,23726,10
32415,32115,28781,1
32416,32115,28784,1
32417,32115,28783,1
32418,32115,23521,1
32419,32115,23522,1
32420,32115,23520,1
32421,32115,23513,1
32422,32116,29211,1
32423,32117,29463,1
32425,32119,25810,1
32426,32120,29002,1
32427,32120,29049,1
32428,32120,28939,1
32429,32120,28168,1
32430,32120,27749,1
32431,32121,29543,1
32432,32122,29544,1
32433,32123,29545,1
32434,32124,29546,1
32435,32125,29547,1
32436,32126,29548,1
32437,32127,29549,1
32438,32128,29550,1
32439,32129,29551,1
32440,32130,29552,1
32441,32131,29553,1
32442,32132,29554,1
32443,32133,23213,1
32444,32133,23214,1
32446,32134,29555,1
32447,32135,28128,1
32448,32136,28126,1
32450,32137,27488,1
32451,32138,26342,1
32452,32142,26041,1
32453,32141,25848,1
32454,32140,29274,1
32455,32139,28773,1
32456,32143,29556,1
32458,32145,29558,1
32459,32146,29559,1
32460,32147,29560,1
32461,32148,26737,1
32462,32149,29561,1
32463,32150,29563,1
32464,32152,29564,1
32465,32153,29568,1
32466,32154,29565,1
32467,32155,29566,1
32468,32156,29567,1
32469,32157,29569,1
32471,32159,29571,1
32472,32160,29572,1
32473,32162,27519,1
32474,32161,26054,1
32475,32163,28070,1
32476,32163,28071,1
32477,32164,29573,1
32478,32165,29574,1
32479,32166,29575,1
32480,32167,29576,1
32481,32168,29577,1
32482,32169,29578,1
32483,32170,29579,1
32485,32171,29580,1
32486,32175,29233,1
32487,32173,29456,1
32488,32174,26310,1
32489,32172,26011,1
32490,32158,29581,1
32491,32176,22391,1
32492,32176,23467,1
32493,32176,22623,1
32494,32176,26379,1
32495,32176,26268,1
32496,32176,25352,1
32497,32177,29582,1
32498,32178,29583,1
32499,32179,29584,1
32500,32180,29585,1
32501,32181,29586,1
32502,32182,29587,1
32503,32183,29588,1
32504,32185,29589,1
32505,32187,29590,1
32507,32188,29592,1
32508,32190,29593,1
32509,32189,29594,1
32510,32191,29591,1
32511,32192,29595,1
32515,32196,29596,1
32516,32199,23241,1
32517,32197,23809,1
32518,32198,23242,1
32519,32200,29598,1
32520,32201,29597,1
32521,32202,26732,1
32522,32203,26029,1
32523,32204,29599,1
32524,32205,29600,1
32525,32206,21347,1
32526,32206,21356,1
32527,32206,21762,1
32528,32207,29601,1
32529,32208,29602,1
32530,32209,29603,1
32533,32210,29604,1
32534,32211,29605,1
32535,32115,28782,1
32536,32115,21813,1
32537,32115,21557,1
32538,32115,25268,1
32539,32115,21765,1
32540,32212,26231,1
32541,32212,21515,1
32542,32212,21976,1
32543,32212,21395,1
32544,32212,24944,1
32545,32213,28786,1
32546,32213,28787,1
32547,32213,28791,1
32548,32213,28788,1
32549,32213,28789,1
32550,32213,28790,1
32551,32213,21316,1
32552,32213,23505,1
32553,32213,23506,1
32554,32213,23507,1
32555,32213,23508,1
32556,32213,23509,1
32557,32213,23510,1
32558,32213,25266,1
32559,32213,25275,1
32560,32213,25343,1
32561,32112,28954,1
32562,32114,28779,1
32563,32114,23723,1
32564,32114,28865,1
32565,32114,28867,1
32566,32114,28868,1
32567,32114,25256,1
32568,32114,23728,1
32569,32115,28785,1
32570,32115,23523,1
32571,32214,29606,1
32572,32215,29607,1
32573,32216,29609,1
32574,32217,29608,1
32575,32219,29610,1
32576,32220,29611,1
32577,32223,27979,1
32580,32222,26897,1
32581,32221,26896,1
32583,32224,29613,1
32584,32225,29614,1
32585,32226,29615,1
32586,32228,29616,1
32587,32227,29617,1
32588,32229,29618,1
32589,32231,29620,1
32590,32230,29621,1
32592,32234,29623,1
32593,32235,29624,1
32594,32236,29625,1
32595,32237,25755,1
32597,32238,29626,1
32598,32239,29627,1
32599,32240,29628,1
32600,32241,29629,1
32601,32242,26384,1
32608,32244,22903,1
32609,32244,28803,1
32610,32245,29630,1
32613,32243,24610,1
32614,32243,24352,1
32616,32246,29631,1
32617,32247,26310,1
32618,32248,26336,1
32619,32249,29632,1
32620,32250,29633,1
32621,32251,29634,1
32622,32252,29632,1
32623,32253,29636,1
32624,32254,25879,1
32625,32255,29637,1
32627,32257,23446,1
32628,32258,29641,1
32629,32259,26849,1
32631,32260,26844,1
32632,32262,27027,1
32634,32261,26062,1
32636,32263,27036,1
32639,32265,26063,1
32640,32264,26206,1
32642,32266,27037,1
32643,32267,27038,1
32646,32268,27575,1
32647,32271,26209,1
32648,32269,26207,1
32651,32270,26208,1
32655,32273,27577,1
32658,32272,26211,1
32659,32275,27858,1
32661,32274,26210,1
32662,32276,26212,1
32664,32277,28227,1
32666,32279,28225,1
32667,32280,28226,1
32668,32278,26213,1
32672,32281,26854,1
32674,32284,26853,1
32676,32283,26855,1
32678,32285,26852,1
32680,32282,28773,1
32683,32286,28772,1
32684,32287,27028,1
32686,32288,29643,1
32687,32289,29644,1
32688,29796,29645,1
32689,32291,29646,1
32690,32292,29647,1
32692,31832,29202,1
32693,32293,29648,1
32694,32294,29649,1
32695,32295,29650,1
32697,32296,29651,1
32698,32003,26286,1
32699,32003,26287,1
32700,32003,26288,1
32701,32003,28221,1
32702,32003,28222,1
32703,32003,28223,1
32704,32297,29652,1
32705,32298,26062,1
32706,32299,29653,1
32707,32301,29654,1
32709,32304,29657,1
32710,32302,29656,1
32711,32305,21504,1
32712,32306,22464,1
32714,32310,29660,1
32715,32311,29661,1
32716,32313,29662,1
32717,32314,29663,1
32718,32315,29634,1
32719,32315,29664,1
32720,32315,29632,1
32721,32316,29666,1
32722,32084,29675,1
32723,32320,29668,1
32724,32322,29685,1
32725,32321,29681,1
32726,32323,29689,1
32727,32325,29678,1
32728,32326,29679,1
32729,32328,29680,1
32730,32327,29682,1
32731,32324,29691,1
32732,32329,29693,1
32733,32330,29694,1
32736,32331,29695,1
32737,32332,29696,1
32738,32333,29697,1
32743,32335,29701,1
32744,32336,29702,1
32745,32337,29703,1
32746,32338,29704,1
32747,32339,29705,1
32749,32341,29707,1
32750,32342,29708,1
32751,32343,29709,1
32752,32344,29710,1
32753,32345,29711,1
32754,32346,29712,1
32755,32347,29714,1
32756,32348,29715,1
32757,32352,29727,1
32758,32350,29725,1
32759,32359,29724,1
32760,32354,29716,1
32761,32360,29720,1
32762,32358,29726,1
32763,32351,29718,1
32764,32353,29721,1
32765,32355,29717,1
32766,32356,29723,1
32767,32357,29719,1
32768,32349,29722,1
32774,32361,26062,1
32775,32362,29728,1
32777,32364,29667,1
32778,32368,29686,1
32779,32365,29676,1
32780,32366,29690,1
32781,32367,29683,1
32782,32369,29671,1
32783,32370,29732,1
32784,32372,29733,1
32785,32373,29734,1
32787,32374,28704,1
32788,32375,29735,1
32790,32376,29736,1
32791,32377,29737,1
32792,32378,29738,1
32794,32379,29740,1
32795,32381,28118,1
32796,32382,28117,1
32797,32383,29742,1
32798,32384,29743,1
32800,32385,29744,1
32801,32386,29745,1
32802,32388,29746,1
32803,32389,29714,1
32804,32390,29747,1
32805,32392,29748,1
32807,32393,29749,1
32808,32394,29750,1
32809,32395,29751,1
32811,32396,29752,1
32812,32397,29753,1
32813,32398,29754,1
32814,32399,29755,1
32815,32400,29756,1
32816,32401,29757,1
32817,32403,29758,1
32818,32404,29759,1
32819,32405,29760,1
32820,32406,29761,1
32821,32407,29762,1
32822,32408,29763,1
32823,32409,29764,1
32824,32410,29765,1
32825,28340,29158,1
32826,28340,29157,1
32827,28340,29769,1
32828,28340,29768,1
32830,28340,29767,1
32831,28340,29766,1
32832,28307,29777,1
32833,28307,29775,1
32834,28307,29778,1
32835,28307,29779,1
32836,28307,29153,1
32837,28307,29770,1
32838,28307,29776,1
32839,28307,29781,1
32840,28307,29771,1
32841,28307,29773,1
