"ID","achievementId","bit","objectId","objectIdAlt","prerequisiteId","prerequisiteIdAlt"
3657,3259,2,1779,0,0,0
3658,3259,3,1780,0,0,0
3659,3259,4,1781,0,0,0
3660,3259,5,1782,0,0,0
3661,3260,0,1973,0,0,0
3662,3260,1,3259,0,0,0
3663,3261,0,1974,0,0,0
3664,3261,1,3259,0,0,0
3665,3262,0,1785,0,0,0
3666,3262,1,1784,0,0,0
3667,3269,0,29423,0,0,0
3668,3269,1,29424,0,0,0
3669,3269,2,29425,0,0,0
3670,3269,3,29426,0,0,0
3671,3269,4,29427,0,0,0
3672,3269,5,29428,0,0,0
3673,3276,0,29467,0,0,0
3674,3276,1,29468,0,0,0
3675,3276,2,29469,0,0,0
3676,3276,3,29470,0,0,0
3677,3276,4,29471,0,0,0
3678,3276,5,29472,0,0,0
3679,3277,0,1999,0,0,0
3680,3277,1,3262,0,0,0
3681,3278,0,2000,0,0,0
3682,3278,1,3262,0,0,0
3683,2020,0,8425,0,0,0
3684,2020,1,8426,0,0,0
3685,2020,2,8427,0,0,0
3686,3281,0,1791,0,0,0
3687,3281,1,1786,0,0,0
3688,3281,2,1787,0,0,0
3689,3281,3,1788,0,0,0
3690,3281,4,1789,0,0,0
3691,3281,5,1790,0,0,0
3692,3282,0,1792,0,0,0
3693,3282,1,1793,0,0,0
3694,3282,2,1794,0,0,0
3695,3282,3,1795,0,0,0
3696,3282,4,1796,0,0,0
3697,3282,5,1797,0,0,0
3698,3283,0,2019,0,0,0
3699,3283,1,3281,0,0,0
3700,3284,0,2020,0,0,0
3701,3284,1,3281,0,0,0
3702,3285,0,2021,0,0,0
3703,3285,1,3282,0,0,0
3704,3286,0,2022,0,0,0
3705,3286,1,3282,0,0,0
3706,3293,0,29435,0,0,0
3707,3293,1,29436,0,0,0
3708,3293,2,29437,0,0,0
3709,3293,3,29438,0,0,0
3710,3293,4,29439,0,0,0
3711,3293,5,29440,0,0,0
3712,3300,0,29479,0,0,0
3713,3300,1,29480,0,0,0
3714,3300,2,29481,0,0,0
3715,3300,3,29482,0,0,0
3716,3300,4,29483,0,0,0
3717,3300,5,29484,0,0,0
3718,3301,0,1176,0,0,0
3719,3301,1,1177,0,0,0
3720,3301,2,1178,0,0,0
3721,3301,3,1179,0,0,0
3722,3301,4,1180,0,0,0
3723,3301,5,1181,0,0,0
3724,3301,6,1182,0,0,0
3725,3301,7,1183,0,0,0
3726,3301,8,1184,0,0,0
3727,3301,9,1185,0,0,0
3728,3301,10,1186,0,0,0
3729,3305,0,1818,0,0,0
3730,3307,0,1836,0,0,0
3731,3310,0,1844,0,0,0
3732,3313,0,1857,0,0,0
3733,3326,0,1798,0,0,0
3734,3326,1,1799,0,0,0
3735,3326,2,1800,0,0,0
3736,3327,0,1801,0,0,0
3737,3327,1,1802,0,0,0
3739,3328,0,1803,0,0,0
3740,3328,1,1804,0,0,0
3741,3328,2,1805,0,0,0
3742,3329,0,1806,0,0,0
3743,3329,1,1807,0,0,0
3744,3329,2,1808,0,0,0
3751,3332,0,1958,0,0,0
3752,3332,1,1959,0,0,0
3756,3335,0,1961,0,0,0
3757,3335,1,1964,0,0,0
3758,3336,0,1962,0,0,0
3759,3336,1,1963,0,0,0
3760,3305,1,1819,0,0,0
3761,3305,2,1820,0,0,0
3762,3305,3,1821,0,0,0
3763,3305,4,1822,0,0,0
3764,3305,5,1823,0,0,0
3765,3305,6,1824,0,0,0
3766,3305,7,1825,0,0,0
3767,3305,8,1826,0,0,0
3768,3305,9,1827,0,0,0
3769,3305,10,1828,0,0,0
3770,3305,11,1829,0,0,0
3771,3305,12,1830,0,0,0
3772,3305,13,1831,0,0,0
3773,3305,14,1832,0,0,0
3774,3305,15,1833,0,0,0
3775,3305,16,1834,0,0,0
3776,3305,17,1835,0,0,0
3777,3307,1,1837,0,0,0
3778,3307,2,1838,0,0,0
3779,3307,3,1839,0,0,0
3780,3307,4,1840,0,0,0
3781,3307,5,1841,0,0,0
3782,3307,6,1842,0,0,0
3784,3310,1,1845,0,0,0
3785,3310,2,1846,0,0,0
3786,3310,3,1847,0,0,0
3787,3310,4,1848,0,0,0
3788,3310,5,1849,0,0,0
3790,3310,6,1851,0,0,0
3791,3310,7,1852,0,0,0
3792,3310,8,1853,0,0,0
3793,3310,9,1854,0,0,0
3794,3310,10,1855,0,0,0
3795,3310,11,1856,0,0,0
3796,3313,1,1858,0,0,0
3797,3313,2,1859,0,0,0
3798,3313,3,1860,0,0,0
3799,3313,4,1861,0,0,0
3800,3313,5,1862,0,0,0
3801,3313,6,1863,0,0,0
3802,3313,7,1864,0,0,0
3803,3313,8,1865,0,0,0
3804,3313,9,1866,0,0,0
3805,3313,10,1867,0,0,0
3806,3313,11,1868,0,0,0
3807,3313,12,1869,0,0,0
3808,3313,13,1870,0,0,0
3809,3313,14,1871,0,0,0
3810,3313,15,1872,0,0,0
3811,3313,16,1873,0,0,0
3812,3313,17,1874,0,0,0
3813,3313,18,1875,0,0,0
3814,3313,19,1876,0,0,0
3815,3341,0,29639,0,0,0
3816,3341,1,29640,0,0,0
3817,3342,0,29641,0,0,0
3818,3342,1,29642,0,0,0
3819,3343,0,29643,0,0,0
3820,3343,1,29644,0,0,0
3821,3343,2,29645,0,0,0
3823,3344,0,29646,0,0,0
3824,3344,1,29647,0,0,0
3825,3344,2,29648,0,0,0
3826,3344,3,29649,0,0,0
3827,3345,0,29650,0,0,0
3828,3345,1,29651,0,0,0
3829,3345,2,29652,0,0,0
3830,3345,3,29653,0,0,0
3831,3345,4,29654,0,0,0
3832,3346,0,29655,0,0,0
3833,3346,1,29656,0,0,0
3834,3346,2,29657,0,0,0
3835,3346,3,29658,0,0,0
3836,3346,4,29659,0,0,0
3837,3346,5,29660,0,0,0
3838,3353,0,3350,0,0,0
3839,3353,1,3351,0,0,0
3840,3353,2,3352,0,0,0
3841,3360,0,3357,0,0,0
3842,3360,1,3358,0,0,0
3843,3360,2,3359,0,0,0
3845,3362,0,0,0,0,0
3846,3362,1,0,0,0,0
3847,3362,2,0,0,0,0
3850,1354,2,6002,0,0,0
3853,3368,0,20547,0,0,0
3854,3369,0,20565,0,0,0
3856,3371,0,20750,0,0,0
3857,3372,0,20665,0,0,0
3858,3373,0,20704,0,0,0
3859,3374,0,20549,0,0,0
3860,3375,0,20621,0,0,0
3861,3376,0,20667,0,0,0
3862,3377,0,20735,0,0,0
3863,3378,0,20552,0,0,0
3864,3379,0,20589,0,0,0
3865,3380,0,20675,0,0,0
3866,3381,0,20554,0,0,0
3867,3387,0,20662,0,0,0
3868,3389,0,20619,0,0,0
3869,2615,1,30840,0,0,0
3870,2615,2,30841,0,0,0
3871,2615,3,30842,0,0,0
3872,2615,4,30843,0,0,0
3873,2615,5,30844,0,0,0
3874,3397,0,20619,0,0,0
3876,1160,0,2012,0,0,0
3877,1160,1,2013,0,0,0
3878,1160,2,2014,0,0,0
3879,1160,3,2015,0,0,0
3880,1160,4,2016,0,0,0
3881,1160,5,2017,0,0,0
3882,3398,0,1162,0,0,0
3883,3398,1,1317,0,0,0
3884,3399,0,2024,0,0,0
3885,3399,1,2025,0,0,0
3886,3399,2,2026,0,0,0
3887,3399,3,2027,0,0,0
3888,3399,4,2028,0,0,0
3889,3399,5,2029,0,0,0
3890,3400,0,2030,0,0,0
3891,3400,1,2031,0,0,0
3892,3400,2,2032,0,0,0
3893,3400,3,2033,0,0,0
3894,3400,4,2034,0,0,0
3895,3400,5,2035,0,0,0
3896,3401,0,1174,0,0,0
3897,3401,1,3399,0,0,0
3902,3402,0,1238,0,0,0
3903,3402,1,3400,0,0,0
3904,3403,0,31235,0,0,0
3905,3403,1,31236,0,0,0
3906,3403,2,31237,0,0,0
3907,3403,3,31238,0,0,0
3908,3403,4,31239,0,0,0
3909,3403,5,31240,0,0,0
3910,3404,0,31189,0,0,0
3911,3404,1,31190,0,0,0
3912,3404,2,31191,0,0,0
3913,3404,3,31192,0,0,0
3914,3404,4,31193,0,0,0
3915,3404,5,31194,0,0,0
3916,3405,0,2225,0,0,0
3922,3406,0,2226,0,0,0
3923,3406,1,2227,0,0,0
3924,3406,2,2228,0,0,0
3925,3406,3,2229,0,0,0
3926,3406,4,2230,0,0,0
3927,3406,5,2231,0,0,0
3928,3407,0,30901,0,0,0
3929,3407,1,30902,0,0,0
3930,3407,2,30903,0,0,0
3931,3408,0,30898,0,0,0
3932,3408,1,30899,0,0,0
3933,3408,2,30900,0,0,0
3937,3410,0,1337,0,0,0
3938,3410,1,3412,0,0,0
3942,2616,2,30861,0,0,0
3943,2616,3,30862,0,0,0
3944,2616,4,30863,0,0,0
3945,2616,5,30864,0,0,0
3946,1325,0,30879,0,0,0
3947,1325,1,30880,0,0,0
3948,1325,2,30881,0,0,0
3949,1326,0,30867,0,0,0
3950,1326,1,30868,0,0,0
3951,1326,2,30869,0,0,0
3952,1328,0,30885,0,0,0
3953,1328,1,30886,0,0,0
3954,1328,2,30887,0,0,0
3955,1329,0,30892,0,0,0
3956,1329,1,30893,0,0,0
3957,1329,2,30894,0,0,0
3958,1330,0,30882,0,0,0
3959,1330,1,30883,0,0,0
3960,1330,2,30884,0,0,0
3961,1331,0,30870,0,0,0
3962,1331,1,30871,0,0,0
3963,1331,2,30872,0,0,0
3964,1332,0,30888,0,0,0
3965,1332,1,30889,0,0,0
3966,1332,2,30890,0,0,0
3967,1333,0,30895,0,0,0
3968,1333,1,30896,0,0,0
3969,1333,2,30897,0,0,0
3970,3411,0,2042,0,0,0
3971,3411,1,2043,0,0,0
3972,3411,2,2044,0,0,0
3973,3411,3,2045,0,0,0
3974,3411,4,2046,0,0,0
3975,3411,5,2047,0,0,0
3976,3412,0,2048,0,0,0
3977,3412,1,2049,0,0,0
3978,3412,2,2050,0,0,0
3979,3412,3,2051,0,0,0
3980,3412,4,2052,0,0,0
3981,3412,5,2053,0,0,0
3988,3415,0,2056,0,0,0
3989,3415,1,2057,0,0,0
3990,3415,2,2058,0,0,0
3991,3415,3,2059,0,0,0
3992,3415,4,2060,0,0,0
3993,3415,5,2061,0,0,0
3994,3416,0,31242,0,0,0
3995,3416,1,31243,0,0,0
3996,3416,2,31244,0,0,0
3997,3416,3,31245,0,0,0
3998,3416,4,31246,0,0,0
3999,3416,5,31247,0,0,0
4000,3417,0,31196,0,0,0
4001,3417,1,31197,0,0,0
4002,3417,2,31198,0,0,0
4003,3417,3,31199,0,0,0
4004,3417,4,31200,0,0,0
4005,3417,5,31201,0,0,0
4006,3418,0,2105,0,0,0
4007,3418,1,2106,0,0,0
4008,3418,2,2107,0,0,0
4009,3418,3,2108,0,0,0
4010,3418,4,2109,0,0,0
4011,3418,5,2110,0,0,0
4012,3419,0,2099,0,0,0
4013,3419,1,2100,0,0,0
4014,3419,2,2101,0,0,0
4015,3419,3,2102,0,0,0
4016,3419,4,2103,0,0,0
4017,3419,5,2104,0,0,0
4018,3420,0,2233,0,0,0
4019,3420,1,2234,0,0,0
4020,3420,2,2235,0,0,0
4021,3420,3,2236,0,0,0
4022,3420,4,2237,0,0,0
4023,3420,5,2238,0,0,0
4030,3422,0,2246,0,0,0
4031,3422,1,2247,0,0,0
4032,3422,2,2248,0,0,0
4035,3423,0,2249,0,0,0
4036,3423,1,2250,0,0,0
4037,3423,2,2251,0,0,0
4038,3437,0,50809,0,0,0
4039,1753,0,30957,0,0,0
4040,1753,1,30958,0,0,0
4041,1753,2,30959,0,0,0
4042,3437,1,50810,0,0,0
4043,3437,2,50859,0,0,0
4044,3437,3,50855,0,0,0
4045,3437,4,50861,0,0,0
4046,3437,5,50860,0,0,0
4047,3437,6,50887,0,0,0
4048,3437,8,50894,50894,0,0
4049,3437,9,50895,50895,0,0
4050,3437,10,50890,0,0,0
4051,3437,11,50892,0,0,0
4052,3437,12,50888,0,0,0
4053,3437,7,50893,0,0,0
4054,3437,13,50813,0,0,0
4055,1754,0,30944,0,0,0
4056,1754,1,30945,0,0,0
4057,1754,2,30946,0,0,0
4058,1755,0,30925,0,0,0
4059,1755,1,30926,0,0,0
4060,1755,2,30927,0,0,0
4061,1756,0,30938,0,0,0
4062,1756,1,30939,0,0,0
4063,1756,2,30940,0,0,0
4064,1757,0,30947,0,0,0
4065,1757,1,30948,0,0,0
4066,1757,2,30949,0,0,0
4067,1758,0,30928,0,0,0
4068,1758,1,30929,0,0,0
4069,1758,2,30930,0,0,0
4070,1759,0,30941,0,0,0
4071,1759,1,30942,0,0,0
4072,1759,2,30943,0,0,0
4073,1763,0,1761,0,0,0
4074,1763,1,3415,0,0,0
4075,1764,0,1762,0,0,0
4076,1764,1,1767,0,0,0
4078,1767,0,2062,0,0,0
4079,1767,1,2063,0,0,0
4080,1767,2,2064,0,0,0
4081,1767,3,2065,0,0,0
4082,1767,4,2066,0,0,0
4083,1767,5,2067,0,0,0
4085,1768,0,1770,0,0,0
4086,1770,4,2073,0,0,0
4087,1770,5,2074,0,0,0
4088,3438,0,31249,0,0,0
4089,3438,1,31250,0,0,0
4090,3438,2,31251,0,0,0
4091,3438,3,31252,0,0,0
4092,3438,4,31253,0,0,0
4093,3438,5,31254,0,0,0
4094,3439,0,31203,0,0,0
4095,3439,1,31204,0,0,0
4096,3439,2,31205,0,0,0
4097,3439,3,31206,0,0,0
4098,3439,4,31207,0,0,0
4099,3439,5,31208,0,0,0
4100,3440,0,31168,0,0,0
4101,3440,1,31169,0,0,0
4102,3440,2,31170,0,0,0
4103,3440,3,31171,0,0,0
4104,3440,4,31172,0,0,0
4105,3440,5,31173,0,0,0
4112,1785,0,31002,0,0,0
4113,1785,1,31003,0,0,0
4114,1785,2,31004,0,0,0
4115,1786,0,30983,0,0,0
4116,1786,1,30984,0,0,0
4117,1786,2,30985,0,0,0
4118,1787,0,30996,0,0,0
4119,1787,1,30997,0,0,0
4120,1787,2,30998,0,0,0
4121,1788,0,31005,0,0,0
4122,1788,1,31006,0,0,0
4123,1788,2,31007,0,0,0
4124,1791,0,30986,0,0,0
4125,1791,1,30987,0,0,0
4126,1791,2,30988,0,0,0
4127,1792,0,30999,0,0,0
4128,1792,1,31000,0,0,0
4129,1792,2,31001,0,0,0
4130,3445,0,30950,0,0,0
4131,3445,1,30951,0,0,0
4132,3445,2,30952,0,0,0
4133,3446,0,30953,0,0,0
4134,3446,1,30954,0,0,0
4135,3446,2,30955,0,0,0
4136,2613,2,30978,0,0,0
4137,2613,3,30979,0,0,0
4138,2613,4,30980,0,0,0
4139,2613,5,30981,0,0,0
4141,3442,0,31175,0,0,0
4142,3442,1,31176,0,0,0
4143,3442,2,31177,0,0,0
4144,3442,3,31178,0,0,0
4145,3442,4,31179,0,0,0
4146,3442,5,31180,0,0,0
4147,3448,0,31262,0,0,0
4148,3448,1,31263,0,0,0
4149,3448,2,31264,0,0,0
4150,3448,3,31265,0,0,0
4151,3448,4,31266,0,0,0
4152,3448,5,31267,0,0,0
4153,3449,0,31216,0,0,0
4154,3449,1,31217,0,0,0
4155,3449,2,31218,0,0,0
4156,3449,3,31219,0,0,0
4157,3449,4,31220,0,0,0
4158,3449,5,31221,0,0,0
4159,3450,0,1794,0,0,0
4160,3450,1,1793,0,0,0
4161,3451,0,1816,0,0,0
4162,3451,1,3453,0,0,0
4163,3452,0,1815,0,0,0
4164,3452,1,3453,0,0,0
4165,3453,0,2083,0,0,0
4166,3453,1,2084,0,0,0
4167,3453,2,2085,0,0,0
4168,3453,3,2086,0,0,0
4169,3453,4,2087,0,0,0
4170,3453,5,2088,0,0,0
4171,3454,0,2252,0,0,0
4172,3454,1,2253,0,0,0
4173,3454,2,2254,0,0,0
4174,3454,3,2255,0,0,0
4175,3454,4,2256,0,0,0
4176,3454,5,2257,0,0,0
4177,3455,0,1795,0,0,0
4178,3455,1,1793,0,0,0
4179,2614,2,31036,0,0,0
4180,2614,3,31037,0,0,0
4181,2614,4,31038,0,0,0
4182,2614,5,31039,0,0,0
4183,1809,0,31048,0,0,0
4184,1809,1,31049,0,0,0
4185,1809,2,31050,0,0,0
4186,1812,0,31055,0,0,0
4187,1812,1,31056,0,0,0
4188,1812,2,31057,0,0,0
4189,1812,3,31058,0,0,0
4190,1812,4,31059,0,0,0
4191,1812,5,31060,0,0,0
4192,1813,0,1817,0,0,0
4193,1813,1,0,0,0,0
4194,1814,0,1818,0,0,0
4195,1814,1,0,0,0,0
4196,1820,4,31186,0,0,0
4197,1820,5,31187,0,0,0
4198,3456,0,31274,0,0,0
4199,3456,1,31275,0,0,0
4200,3456,2,31276,0,0,0
4201,3456,3,31277,0,0,0
4202,3456,4,31278,0,0,0
4203,3456,5,31279,0,0,0
4204,3457,1,31229,0,0,0
4205,3457,2,31230,0,0,0
4206,3457,3,31231,0,0,0
4207,3457,4,31232,0,0,0
4208,3457,5,31233,0,0,0
4209,3457,0,31228,0,0,0
4211,3459,0,2240,0,0,0
4212,3459,1,2241,0,0,0
4213,3459,2,2242,0,0,0
4214,3459,3,2243,0,0,0
4215,3459,4,2244,0,0,0
4216,3459,5,2245,0,0,0
4218,3460,0,2258,0,0,0
4219,3460,1,2259,0,0,0
4220,3460,2,2260,0,0,0
4221,3460,3,2261,0,0,0
4222,3460,4,2262,0,0,0
4223,3460,5,2263,0,0,0
4231,3475,0,6954,0,0,0
4238,3478,0,14007,0,0,0
4239,3483,0,8976,0,0,0
4240,3483,1,8973,0,0,0
4241,3483,2,8980,0,0,0
4242,3483,3,6232,0,0,0
4245,3469,0,3486,0,0,0
4246,3469,1,3667,0,0,0
4249,3485,0,1,0,0,0
4250,3485,1,2,0,0,0
4251,3485,2,3,0,0,0
4252,3485,3,4,0,0,0
4253,3486,0,14241,0,0,0
4254,3488,0,11917,0,0,0
4259,3490,0,3671,0,0,0
4260,3490,1,3668,0,0,0
4261,3490,2,3741,0,0,0
4262,3490,3,3673,0,0,0
4263,3490,4,3886,0,0,0
4269,3491,0,3487,0,0,0
4270,3491,1,3963,0,0,0
4275,3495,0,6296,0,0,0
4276,3495,1,6298,0,0,0
4277,3495,2,6301,0,0,0
4278,3495,3,6302,0,0,0
4279,3495,4,7499,0,0,0
4282,3496,0,6303,0,0,0
4283,3496,1,6304,0,0,0
4284,3496,2,6305,0,0,0
4285,3496,3,6306,0,0,0
4286,3496,4,8784,0,0,0
4287,3496,5,7540,0,0,0
4296,3497,0,7540,0,0,0
4297,3497,1,6303,0,0,0
4298,3497,2,6304,0,0,0
4299,3497,3,6305,0,0,0
4300,3497,4,6306,0,0,0
4301,3497,5,8784,0,0,0
4302,3499,0,8960,0,0,0
4303,3499,1,8961,0,0,0
4304,3499,2,8962,0,0,0
4305,3499,3,3689,0,0,0
4306,3499,4,3712,0,0,0
4307,3476,0,8970,0,0,0
4308,3476,1,8977,0,0,0
4309,3476,2,8978,0,0,0
4310,3502,0,8963,0,0,0
4311,3502,1,8964,0,0,0
4312,3502,2,8967,0,0,0
4332,3508,0,48736,0,0,0
4333,3508,1,48737,0,0,0
4334,3508,2,48739,0,0,0
4335,3508,3,48745,0,0,0
4336,3508,4,48743,0,0,0
4337,3508,5,48751,0,0,0
4338,3508,6,48755,0,0,0
4339,3508,7,48754,0,0,0
4341,3509,0,6780,0,20289,0
4342,3509,1,5856,0,0,0
4343,3509,2,5857,0,0,0
4344,3509,3,5867,0,0,0
4345,3509,4,5868,0,0,0
4346,3509,5,6789,0,0,0
4347,3510,0,5859,0,0,0
4348,3510,1,5860,0,0,0
4349,3510,2,5959,0,0,0
4350,3510,3,5861,0,0,0
4351,3510,4,8826,0,0,0
4363,3512,0,5864,0,0,0
4364,3512,1,5865,0,0,0
4365,3512,2,5866,0,0,0
4366,3492,0,7097,0,0,0
4367,3492,1,7101,0,0,0
4368,3492,2,7099,0,0,0
4369,3493,0,7096,0,0,0
4370,3493,1,7098,0,0,0
4371,3493,2,7100,0,0,0
4380,3513,0,50737,0,0,0
4381,3513,1,50739,0,0,0
4382,3513,2,50740,0,0,0
4383,3513,3,50741,0,0,0
4384,3513,4,50742,0,0,0
4385,3513,5,50743,0,0,0
4386,3513,6,50744,0,0,0
4387,3516,0,3765,0,0,0
4388,3516,1,3785,0,0,0
4389,3516,2,3769,0,0,0
4390,3516,3,3771,0,0,0
4391,3517,0,3766,0,0,0
4392,3517,1,3770,0,0,0
4393,3517,2,3782,0,0,0
4395,3518,0,3780,0,0,0
4396,3518,1,4520,0,0,0
4397,3518,2,4544,0,0,0
4399,3519,0,4764,0,0,0
4400,3519,1,4780,0,0,0
4401,3519,2,4784,0,0,0
4402,3519,3,5234,0,0,0
4403,3520,0,4737,0,0,0
4404,3520,1,4741,0,0,0
4405,3520,2,5408,0,0,0
4406,3520,3,4029,0,0,0
4408,3521,0,4711,0,0,0
4409,3521,1,4718,0,0,0
4410,3521,2,3927,0,0,0
4411,3521,3,3925,0,0,0
4412,3522,0,3930,0,0,0
4413,3522,1,5425,0,0,0
4417,3523,0,5317,0,0,0
4418,3523,1,4609,0,0,0
4419,3523,2,4523,0,0,0
4420,3523,3,3777,0,0,0
4421,3523,4,4541,0,0,0
4422,3523,5,8953,0,0,0
4423,3524,0,4525,0,0,0
4424,3524,1,4528,0,0,0
4425,3524,2,4527,0,0,0
4426,3524,3,4530,0,0,0
4427,3524,4,4536,0,0,0
4429,3525,0,4856,0,0,0
4430,3525,1,4978,0,0,0
4431,3525,2,4842,0,0,0
4432,3525,3,5465,0,0,0
4435,3526,0,4853,0,0,0
4436,3526,1,4899,0,0,0
4437,3526,2,4828,0,0,0
4438,3526,3,4829,0,0,0
4439,3527,0,4989,0,0,0
4440,3527,1,4987,0,0,0
4441,3527,2,5469,0,0,0
4442,3527,3,4825,0,0,0
4443,3528,0,4789,0,0,0
4444,3528,1,4786,0,0,0
4445,3528,2,4707,0,0,0
4446,3528,3,4713,0,0,0
4447,3528,4,4719,0,0,0
4448,3528,5,4785,0,0,0
4449,3528,6,3939,0,0,0
4450,3528,7,4294,0,0,0
4463,3529,0,4946,0,0,0
4464,3529,1,4948,0,0,0
4465,3529,2,4968,0,0,0
4466,3529,3,4969,0,0,0
4467,3529,4,3792,0,0,0
4468,3529,5,4952,0,0,0
4469,3529,6,4971,0,0,0
4470,3529,7,4949,0,0,0
4471,3529,8,4951,0,0,0
4472,3529,9,4538,0,0,0
4473,3529,10,4539,0,0,0
4474,3529,11,7617,0,0,0
4475,3529,12,7618,0,0,0
4476,3529,13,7627,0,0,0
4477,3529,14,7616,0,0,0
4478,3529,15,5021,0,0,0
4479,3529,16,4714,0,0,0
4480,3529,17,4109,0,0,0
4481,3529,18,3915,0,0,0
4482,3529,19,5024,0,0,0
4483,3529,20,5034,0,0,0
4484,3529,21,4771,0,0,0
4485,3529,22,8986,0,0,0
4486,3529,23,7620,0,0,0
4487,3529,24,4832,0,0,0
4488,3529,25,4982,0,0,0
4489,3529,26,4984,0,0,0
4490,3530,0,26732,0,0,0
4491,3533,0,3889,0,0,0
4492,3533,1,3913,0,0,0
4493,3533,2,4973,0,0,0
4494,3534,0,50945,0,0,0
4495,3534,1,50946,0,0,0
4496,3534,2,50943,0,0,0
4497,3534,3,50948,0,0,0
4498,3534,4,50950,0,0,0
4499,3534,5,51503,0,0,0
4500,3534,6,51504,0,0,0
4501,3534,7,51508,0,0,0
4502,3534,8,51510,0,0,0
4503,3534,9,51403,0,0,0
4504,3534,10,51724,0,0,0
4505,3546,0,48822,0,0,0
4506,3546,1,48823,0,0,0
4507,3546,2,48825,0,0,0
4508,3546,3,48828,0,0,0
4509,3546,4,48829,0,0,0
4510,3546,5,48830,0,0,0
4511,3546,6,48831,0,0,0
4512,3546,7,48832,0,0,0
4513,3546,8,48834,0,0,0
4514,3546,9,48836,0,0,0
4515,3546,10,48837,0,0,0
4516,3546,11,48838,0,0,0
4517,3546,12,48839,0,0,0
4518,3546,13,48840,0,0,0
4519,3547,0,5943,0,0,0
4520,3547,1,5606,0,0,0
4521,3547,2,5608,0,0,0
4522,3547,3,3162,0,0,0
4523,3547,4,3160,0,0,0
4524,3547,5,5607,0,0,0
4525,3548,0,3165,0,0,0
4526,3548,1,3167,0,0,0
4527,3548,2,3170,0,0,0
4528,3549,0,3302,0,0,0
4529,3549,1,3304,0,0,0
4530,3549,2,5799,0,0,0
4531,3550,0,5509,0,0,0
4532,3550,1,5510,0,0,0
4533,3550,2,5511,0,0,0
4534,3550,3,5512,0,0,0
4535,3550,4,5513,0,0,0
4536,3550,5,5514,0,0,0
4537,3550,6,5515,0,0,0
4538,3551,0,5633,0,0,0
4539,3551,1,3509,0,0,0
4540,3551,2,5634,0,0,0
4541,3551,3,5650,0,0,0
4542,3552,0,3622,0,0,0
4543,3552,1,5883,0,0,0
4544,3552,2,5925,0,0,0
4545,3552,3,5926,0,0,0
4546,3552,4,5927,0,0,0
4548,3553,0,5693,0,0,0
4549,3553,1,5694,0,0,0
4550,3553,2,5695,0,0,0
4551,3553,3,5696,0,0,0
4552,3553,4,5714,0,0,0
4553,3554,0,5758,0,0,0
4554,3554,1,5766,0,0,0
4555,3555,0,5988,0,0,0
4556,3555,1,5917,0,0,0
4557,3555,2,5918,0,0,0
4558,3555,3,5919,0,0,0
4559,3555,4,5920,0,0,0
4561,3556,0,5958,0,0,0
4562,3556,1,5992,0,0,0
4563,3556,2,5993,0,0,0
4564,3556,3,5905,0,0,0
4565,3556,4,5907,0,0,0
4566,3557,0,5881,0,0,0
4567,3557,1,5911,0,0,0
4568,3557,2,5914,0,0,0
4569,3557,3,5915,0,0,0
4570,3557,4,5921,0,0,0
4571,3557,5,5922,0,0,0
4572,3558,0,6037,0,0,0
4573,3558,1,6045,0,0,0
4574,3558,2,6072,0,0,0
4575,3558,3,6047,0,0,0
4576,3560,0,18628,0,0,0
4577,2362,0,7022,0,0,0
4578,2362,1,7023,0,0,0
4579,2362,2,7024,0,0,0
4580,2362,4,7357,0,0,0
4581,2362,5,8759,0,0,0
4582,2363,0,6968,0,0,0
4583,2363,1,6969,0,0,0
4584,2363,2,6970,0,0,0
4585,2363,3,6971,0,0,0
4586,2363,4,6972,0,0,0
4587,3565,0,7613,0,0,0
4588,3565,2,7108,0,0,0
4589,3565,1,7001,0,0,0
4590,3565,3,6906,0,0,0
4591,2364,3,6984,0,0,0
4592,2364,4,6985,0,0,0
4593,2364,5,6986,0,0,0
4595,2373,1,6620,0,0,0
4596,2373,2,6621,0,0,0
4597,2373,3,6626,0,0,0
4598,2373,4,6797,0,0,0
4599,2373,5,6622,0,0,0
4600,2374,0,6660,0,0,0
4601,2374,1,6661,0,0,0
4602,2374,2,6662,0,0,0
4603,2374,3,6663,0,0,0
4604,2375,0,6628,0,0,0
4605,2375,2,6630,0,0,0
4606,2375,3,6819,0,0,0
4607,2803,5,6902,0,0,0
4608,2377,0,6670,0,0,0
4609,2377,1,6671,0,0,0
4610,2377,2,6677,0,0,0
4611,2377,3,6672,0,0,0
4640,3574,0,6665,0,0,0
4641,3574,1,6669,0,0,0
4642,3574,2,6674,0,0,0
4643,3574,3,6676,0,0,0
4644,3574,4,6678,0,0,0
4645,3574,5,6679,0,0,0
4646,3574,6,6680,0,0,0
4647,3574,7,6819,0,0,0
4648,3574,8,8860,0,0,0
4649,3574,9,6975,0,0,0
4650,3574,10,7005,0,0,0
4651,3574,11,7385,0,0,0
4652,3574,12,8816,0,0,0
4653,3574,13,8825,0,0,0
4654,3574,14,8842,0,0,0
4655,3574,15,8853,0,0,0
4656,3574,16,6630,0,0,0
4657,3574,17,6907,0,0,0
4658,3574,18,6958,0,0,0
4659,3574,19,7028,0,0,0
4660,3579,0,4985,0,0,0
4661,3579,4,7631,0,0,0
4662,3579,1,4997,0,0,0
4663,3579,2,5002,0,0,0
4664,3579,3,5327,0,0,0
4665,3579,5,7120,0,0,0
4666,3580,0,4506,0,0,0
4667,3580,1,4507,0,0,0
4668,3580,2,4508,0,0,0
