"ID","creature2OutfitGroupId","creature2OutfitInfoId","weight"
11367,10562,9884,1
11368,10562,9885,1
11369,10563,9883,1
11373,10564,9884,1
11377,10565,9885,1
11378,10566,9886,1
11379,10567,9887,1
11380,10568,9888,1
11383,10570,9822,1
11384,10571,9816,1
11386,10572,9796,1
11388,10569,9797,1
11389,10573,9819,1
11390,10573,9797,1
11391,10574,9889,1
11394,10573,9816,1
11395,10573,9822,1
11396,10575,9819,1
11398,10577,9891,1
11399,10578,9892,1
11400,10579,9893,1
11401,10580,9894,1
11402,10582,9895,1
11403,10583,9896,1
11405,10586,9897,1
11406,10588,9898,1
11407,10585,9899,1
11408,10589,9901,1
11409,10587,9900,1
11410,10046,9902,1
11411,10270,9903,1
11412,10591,9904,1
11413,10591,9905,1
11414,10593,9906,1
11415,10593,9907,1
11417,10594,9009,1
11419,10597,9908,1
11421,10601,9909,1
11422,10452,9910,1
11423,10602,9911,1
11425,10603,9912,1
11427,10604,9913,1
11429,10605,9914,1
11430,10607,9915,1
11431,10608,9916,1
11432,10609,9917,1
11433,10610,9918,1
11434,10611,9919,1
11435,10613,9921,1
11437,10614,9922,1
11438,10615,9923,1
11439,10616,9810,1
11440,10620,9924,1
11441,10621,9925,1
11442,10622,9926,1
11443,10623,9929,1
11444,10623,9930,1
11445,10623,9931,1
11446,10624,9935,1
11447,10624,9934,1
11448,10624,9936,1
11449,10624,9937,1
11450,10624,9938,1
11451,10626,9939,1
11452,10626,9938,1
11453,10626,9941,1
11454,10626,9940,1
11455,10626,8220,1
11456,10627,9942,1
11457,10627,9204,1
11458,10627,9186,1
11459,10627,9943,1
11460,10627,8220,1
11461,10628,9204,1
11462,10628,9006,1
11463,10628,9156,1
11464,10628,9938,1
11465,10628,9940,1
11466,10628,9186,1
11467,10628,9941,1
11468,10628,9934,1
11469,10630,9944,1
11470,10631,9536,1
11471,10631,9931,1
11472,10631,9929,1
11473,10631,9946,1
11474,10631,9945,1
11476,10632,9948,1
11478,10632,9950,1
11480,10632,9947,1
11481,10632,9951,1
11482,10632,9953,1
11483,10632,9952,1
11484,10633,9929,1
11485,10633,9931,1
11486,10633,9930,1
11487,10633,9954,1
11489,10633,9945,1
11490,10634,9957,1
11491,10635,9956,1
11492,10633,9536,1
11493,10636,9960,1
11494,10636,9959,1
11495,10636,9514,1
11496,10636,9958,1
11497,10636,9955,1
11498,10636,9675,1
11499,10636,9676,1
11500,10636,9661,1
11501,10638,9961,1
11502,10638,9963,1
11503,10638,9964,1
11504,10638,9962,1
11505,10638,9965,1
11506,10641,9950,1
11507,10641,9969,1
11508,10641,9541,1
11509,10641,9788,1
11510,10641,9968,1
11511,10641,9967,1
11512,10641,9966,1
11513,10642,9965,1
11514,10642,9964,1
11515,10642,9961,1
11516,10642,9970,1
11517,10643,9967,1
11518,10643,9541,1
11519,10643,9969,1
11520,10643,9966,1
11521,10645,9934,1
11522,10645,9947,1
11523,10645,9935,1
11524,10645,9973,1
11525,10645,9971,1
11526,10645,9972,1
11527,10646,9974,1
11528,10646,9934,1
11529,10646,9942,1
11530,10646,9943,1
11532,10648,9958,1
11533,10648,9514,1
11534,10648,9959,1
11535,10648,9676,1
11536,10648,9675,1
11537,10648,9960,1
11538,10648,9963,1
11539,10648,9975,1
11540,10649,9978,1
11541,10649,9977,1
11542,10649,9976,1
11543,10649,9979,1
11544,10649,9972,1
11545,10650,9962,1
11546,10650,9965,1
11547,10650,9964,1
11548,10650,9961,1
11549,10651,9967,1
11550,10651,9788,1
11551,10651,9541,1
11552,10651,9950,1
11553,10651,9980,1
11554,10651,9981,1
11555,10652,9963,1
11556,10652,9965,1
11557,10652,9970,1
11558,10652,9961,1
11559,10652,9972,1
11560,10652,9977,1
11561,10652,9978,1
11562,10652,9982,1
11563,10652,9983,1
11564,10653,9969,1
11565,10653,9541,1
11566,10653,9204,1
11567,10653,9205,1
11568,10653,9967,1
11569,10653,9950,1
11570,10653,9984,1
11571,10653,9006,1
11572,10653,9156,1
11573,10653,9788,1
11574,10653,9968,1
11575,10653,9186,1
11576,10653,9187,1
11577,10653,9980,1
11578,10654,9979,1
11579,10654,9985,1
11580,10654,9948,1
11581,10654,9951,1
11582,10654,9973,1
11583,10643,9986,1
11584,10655,9968,1
11585,10655,9986,1
11586,10655,9541,1
11587,10655,9967,1
11588,10655,9966,1
11589,10655,9969,1
11590,10656,9989,1
11591,10656,9988,1
11592,10656,9990,1
11593,10656,9187,1
11594,10656,9205,1
11595,10656,9943,1
11596,10656,9987,1
11597,10624,9996,1
11598,10624,9992,1
11599,10624,9991,1
11600,10626,9996,1
11601,10627,9994,1
11602,10626,9991,1
11603,10626,9995,1
11604,10651,9993,1
11605,10628,9998,1
11606,10643,9998,1
11607,10626,9992,1
11608,10627,9998,1
11609,10627,9997,1
11610,10641,9994,1
11611,10643,9994,1
11612,10643,9997,1
11613,10641,9998,1
11614,10628,9993,1
11615,10627,9993,1
11616,10629,9998,1
11617,10624,9995,1
11618,10643,9993,1
11620,10641,9997,1
11621,10629,9934,1
11622,10629,9993,1
11623,10651,9998,1
11624,10629,9987,1
11625,10629,9937,1
11626,10629,9941,1
11627,10629,9935,1
11628,10641,9993,1
11629,10629,9940,1
11630,10655,9998,1
11631,10653,9993,1
11632,10653,9997,1
11633,10655,9993,1
11634,10653,9994,1
11635,10653,9998,1
11636,10656,9998,1
11637,10656,9993,1
11638,10657,9948,1
11639,10657,9950,1
11640,10657,9947,1
11641,10657,9951,1
11642,10657,9953,1
11643,10657,9973,1
11644,10657,9952,1
11645,10657,9999,1
11646,10633,10000,1
11647,10658,10000,1
11648,10658,9929,1
11649,10658,9930,1
11650,10658,9945,1
11651,10658,9954,1
11652,10658,9536,1
11653,10658,9931,1
11654,10658,10001,1
11655,10659,10001,1
11656,10659,10003,1
11657,10659,9514,1
11658,10659,9676,1
11659,10659,9960,1
11660,10659,9959,1
11661,10659,9955,1
11662,10659,9675,1
11663,10659,9958,1
11664,10659,9661,1
11665,10660,9972,1
11668,10660,9961,1
11672,10660,9977,1
11673,10660,9978,1
11674,10660,9983,1
11675,10660,10004,1
11676,10661,9993,1
11677,10661,9541,1
11678,10661,9984,1
11679,10661,9205,1
11682,10661,9969,1
11685,10661,9788,1
11686,10661,9968,1
11687,10661,9980,1
11689,10661,9187,1
11692,10661,9994,1
11693,10661,9998,1
11695,10662,9940,1
11697,10662,9996,1
11698,10662,9939,1
11699,10662,9938,1
11701,10662,9991,1
11703,10662,9943,1
11704,10662,9998,1
11705,10662,9993,1
11706,10663,9993,1
11707,10663,9969,1
11709,10663,9541,1
11711,10663,9788,1
11712,10663,9998,1
11713,10663,9968,1
11715,10663,9994,1
11716,10663,9980,1
11717,10664,9790,1
11718,10664,9757,1
11719,10664,9481,1
11720,10664,9482,1
11721,10664,9480,1
11722,10664,9020,1
11723,10664,9814,1
11724,10665,10006,1
11725,10665,10007,1
11726,10665,9931,1
11728,10665,10001,1
11730,10665,10008,1
11732,10665,9538,1
11734,10665,9930,1
11735,10665,9929,1
11736,10666,9514,1
11737,10666,10001,1
11738,10666,9676,1
11739,10666,10003,1
11740,10666,9960,1
11741,10666,9959,1
11742,10666,9955,1
11743,10666,9675,1
11744,10666,9958,1
11745,10666,9661,1
11746,10666,7972,1
11748,10667,10014,1
11749,10667,9999,1
11752,10667,9973,1
11756,10667,10013,1
11757,10668,10013,1
11758,10668,9973,1
11759,10668,9999,1
11760,10668,10014,1
11761,10668,10015,1
11762,10668,9934,1
11763,10669,10001,1
11764,10669,9960,1
11765,10669,9514,1
11766,10669,9676,1
11767,10669,10003,1
11768,10669,9955,1
11770,10669,9959,1
11771,10669,9675,1
11773,10669,9958,1
11774,10670,9205,1
11775,10670,9988,1
11776,10670,9187,1
11777,10670,9990,1
11778,10670,9989,1
11780,10670,9987,1
11781,10670,9998,1
11782,10670,9993,1
11783,10671,10013,1
11785,10671,9999,1
11786,10671,9973,1
11787,10671,9934,1
11788,10671,10014,1
11789,10672,9967,1
11790,10672,9788,1
11793,10672,9541,1
11795,10672,9998,1
11797,10672,9993,1
11798,10673,9972,1
11799,10673,9961,1
11801,10673,9978,1
11803,10673,10004,1
11807,10674,9939,1
11808,10674,9940,1
11809,10674,9943,1
11810,10674,9998,1
11811,10674,9993,1
11812,10675,9514,1
11813,10675,7972,1
11814,10675,10001,1
11817,10675,9960,1
11819,10675,9955,1
11820,10675,9958,1
11822,10675,9661,1
11831,10677,9993,1
11833,10677,9541,1
11834,10677,9968,1
11835,10677,9998,1
11836,10677,9788,1
11838,10677,9980,1
11839,10678,10031,1
11841,10678,10032,1
11842,10678,9529,1
11843,10678,10024,1
11844,10678,10027,1
11845,10678,10029,1
11846,10678,10028,1
11847,10678,10025,1
11848,10678,10026,1
11849,10679,10041,1
11850,10679,10040,1
11851,10679,10033,1
11853,10679,10036,1
11854,10679,9802,1
11855,10679,10035,1
11856,10679,10034,1
11857,10679,10037,1
11858,10679,10038,1
11859,10679,10039,1
11860,10681,10046,1
11861,10681,10045,1
11862,10681,10044,1
11863,10681,10043,1
11864,10681,10042,1
11865,10681,9616,1
11866,10681,8921,1
11868,10681,10047,1
11869,10681,10048,1
11870,10681,9611,1
11871,10682,10049,1
11872,10682,10050,1
11873,10682,10057,1
11874,10682,10051,1
11875,10682,10054,1
11876,10682,10056,1
11877,10682,10055,1
11878,10682,10052,1
11879,10682,10053,1
11880,10683,10030,1
11881,10683,10060,1
11882,10683,10065,1
11883,10683,10059,1
11884,10683,10061,1
11885,10683,10063,1
11886,10683,10058,1
11887,10683,10064,1
11888,10683,10062,1
11889,10684,10067,1
11890,10684,9548,1
11891,10684,10069,1
11892,10684,10068,1
11893,10684,10073,1
11894,10684,10074,1
11895,10679,10066,1
11896,10684,10066,1
11897,10684,10072,1
11898,10684,10071,1
11899,10684,10070,1
11900,10682,10076,1
11901,10682,8219,1
11902,10682,10075,1
11903,10685,10046,1
11905,10685,10045,1
11906,10685,10043,1
11908,10685,9616,1
11909,10685,10048,1
11910,10685,8921,1
11911,10685,10047,1
11912,10685,9611,1
11913,10686,10049,1
11915,10686,10050,1
11916,10686,10051,1
11917,10686,10054,1
11918,10686,10055,1
11919,10686,10052,1
11920,10686,10056,1
11921,10686,8219,1
11922,10686,10053,1
11923,10686,10076,1
11924,10686,10075,1
11925,10686,10077,1
11926,10687,10078,1
11927,10687,10069,1
11928,10687,10068,1
11929,10687,10067,1
11930,10687,9548,1
11931,10687,10073,1
11932,10687,10066,1
11933,10687,10074,1
11934,10687,10070,1
11935,10687,10072,1
11936,10687,10071,1
11937,10687,10079,1
11938,10687,10080,1
11939,10688,10031,1
11940,10688,10024,1
11942,10688,10029,1
11943,10688,9529,1
11944,10688,10027,1
11945,10688,10026,1
11946,10688,10028,1
11947,10688,10025,1
11948,10689,9802,1
11949,10689,10036,1
11950,10689,10034,1
11951,10689,10035,1
11952,10689,10081,1
11954,10689,10033,1
11956,10689,10037,1
11958,10689,10066,1
11959,10689,10039,1
11960,10689,10082,1
11961,10690,10055,1
11962,10690,10052,1
11963,10690,10049,1
11964,10690,10050,1
11965,10690,10054,1
11966,10690,10051,1
11967,10690,10056,1
11968,10690,8219,1
11969,10690,10053,1
11970,10690,10076,1
11971,10690,10075,1
11973,10692,10078,1
11976,10692,9548,1
11977,10692,10070,1
11978,10692,10066,1
11980,10692,10074,1
11982,10692,10072,1
11984,10692,10079,1
11985,10692,10080,1
11986,10693,10083,1
11989,10693,9529,1
11990,10693,10025,1
11991,10693,10024,1
11992,10693,10028,1
11993,10693,10026,1
11994,10693,10027,1
11995,10693,10029,1
11996,10694,10052,1
11997,10694,10055,1
11998,10694,10054,1
11999,10694,10050,1
12000,10694,10049,1
12001,10694,10051,1
12002,10694,10056,1
12003,10694,8219,1
12004,10694,10053,1
12005,10694,10076,1
12007,10695,10031,1
12008,10695,10024,1
12009,10695,9529,1
12010,10695,10027,1
12011,10695,10029,1
12014,10695,10025,1
12015,10696,10046,1
12017,10696,10043,1
12018,10696,10045,1
12019,10696,10044,1
12020,10696,8921,1
12021,10696,9616,1
12023,10696,9611,1
12024,10696,10048,1
12026,10697,10030,1
12027,10697,10060,1
12028,10697,10065,1
12029,10697,10059,1
12030,10697,10062,1
12031,10697,10058,1
12032,10697,10061,1
12033,10697,10063,1
12034,10697,10064,1
12035,10697,10033,1
12036,10697,10084,1
12037,10698,10073,1
12038,10698,10072,1
12039,10698,10069,1
12040,10698,10071,1
12041,10698,10067,1
12042,10698,10068,1
12043,10698,10070,1
12044,10698,10074,1
12045,10698,9548,1
12046,10698,10066,1
12047,10698,10085,1
12048,10699,10088,1
12049,10699,10087,1
12050,10699,9216,1
12051,10699,10032,1
12052,10699,10086,1
12055,10699,10028,1
12057,10699,10029,1
12058,10699,10026,1
12059,10699,9529,1
12062,10700,10041,1
12063,10700,10036,1
12064,10700,10040,1
12066,10700,9802,1
12067,10700,10035,1
12068,10700,10039,1
12069,10700,10038,1
12070,10700,10037,1
12072,10700,10089,1
12073,10700,10090,1
12074,10700,10066,1
12075,10701,10046,1
12078,10701,10043,1
12079,10701,9616,1
12080,10701,10047,1
12082,10701,8921,1
12083,10701,9611,1
12084,10701,10048,1
12085,10702,10049,1
12086,10702,10091,1
12087,10702,10053,1
12088,10702,10076,1
12089,10702,10057,1
12090,10702,10055,1
12091,10702,10054,1
12092,10702,10052,1
12094,10702,10050,1
12095,10702,10051,1
12096,10702,10056,1
12106,10704,7770,1
12107,10704,10092,1
12109,10704,10036,1
12110,10704,9802,1
12112,10704,10035,1
12114,10704,10089,1
12116,10704,10084,1
12118,10704,10090,1
12120,10705,10094,1
12121,10705,10093,1
12122,10705,10046,1
12123,10705,10043,1
12125,10705,9616,1
12126,10705,9611,1
12128,10705,10048,1
12129,10706,10095,1
12130,10706,10077,1
12131,10706,9612,1
12132,10706,10050,1
12133,10706,10054,1
12134,10706,10056,1
12135,10706,10052,1
12136,10706,10053,1
12137,10706,10049,1
12139,10706,10055,1
12140,10706,10076,1
12142,10706,10051,1
12143,10708,10096,1
12145,10709,9548,1
12146,10709,10073,1
12148,10709,10068,1
12149,10709,10071,1
12150,10709,10066,1
12151,10709,10074,1
12152,10709,10072,1
12153,10709,10070,1
12154,10709,10098,1
12155,10711,10100,1
12156,10712,10101,1
12157,10713,10102,1
12158,10710,10099,1
12159,10715,10104,1
12160,10714,10103,1
12161,10709,10105,1
12162,10709,10106,1
12163,10684,10105,1
12164,10684,10106,1
12165,10716,9216,1
12166,10716,10087,1
12168,10716,10029,1
12170,10716,10086,1
12171,10716,10028,1
12172,10716,10026,1
12173,10716,9529,1
12174,10717,10041,1
12175,10717,10036,1
12176,10717,10035,1
12177,10717,10040,1
12178,10717,9802,1
12179,10717,10039,1
12180,10717,10084,1
12181,10717,10037,1
12182,10717,10038,1
12183,10717,10089,1
12184,10717,10066,1
12185,10717,10090,1
12186,10718,10049,1
12187,10718,10091,1
12188,10718,10076,1
12189,10718,10053,1
12190,10718,10055,1
12192,10718,10054,1
12193,10718,10052,1
12194,10718,10051,1
12195,10718,10050,1
12196,10718,10056,1
12197,10720,10111,1
12198,10720,10115,1
12199,10720,10123,1
12200,10720,10108,1
12201,10720,10107,1
12202,10720,10119,1
12203,10720,10130,1
12204,10720,10116,1
12205,10720,10112,1
12206,10720,10122,1
12207,10720,9944,1
12208,10720,10127,1
12209,10720,10131,1
12210,10720,10126,1
12211,10720,10134,1
12212,10720,10135,1
12213,10721,10145,1
12214,10721,10139,1
12215,10721,10140,1
12216,10721,10143,1
12217,10721,10142,1
12218,10721,10147,1
12219,10722,10155,1
12220,10722,10154,1
12221,10722,10153,1
12222,10722,10149,1
12223,10722,10148,1
12224,10722,10159,1
12225,10722,10157,1
12226,10722,10156,1
12227,10722,10158,1
12228,10721,10164,1
12229,10721,10167,1
12230,10721,10166,1
12231,10721,10168,1
12232,10721,10169,1
12233,10722,9287,1
12234,10722,10170,1
12235,10722,10171,1
12236,10722,10172,1
12237,10724,10174,1
12238,10724,10173,1
12239,10724,10177,1
12240,10724,10178,1
12241,10724,9610,1
12242,10724,10180,1
12243,10724,10179,1
12244,10724,9917,1
12245,10724,10182,1
12246,10727,10185,1
12247,10683,10187,1
12248,10727,10184,1
12249,10727,10186,1
12250,10697,10187,1
12251,10724,10191,1
12252,10724,10192,1
12253,10727,10190,1
12254,10727,10189,1
12255,10727,10188,1
12256,10724,10195,1
12257,10724,10194,1
12258,10728,10196,1
12259,10728,10197,1
12260,10728,10199,1
12261,10728,10198,1
12262,10728,10200,1
12263,10728,10201,1
12264,10728,10203,1
12265,10728,10202,1
12266,10728,10126,1
12267,10728,10127,1
12268,10728,10206,1
12269,10728,10207,1
12270,10730,10143,1
12273,10730,10145,1
12274,10730,10142,1
12276,10730,10166,1
12277,10730,10164,1
12279,10730,10147,1
12280,10730,10141,1
12281,10730,10162,1
12282,10730,10168,1
12283,10730,10144,1
12285,10732,10174,1
12286,10732,10177,1
12287,10732,10173,1
12288,10732,10178,1
12289,10732,9610,1
12290,10732,10192,1
12291,10732,10180,1
12292,10732,10179,1
12293,10732,10191,1
12294,10732,10182,1
12297,10732,10194,1
12298,9351,9038,1
12299,9357,9038,1
12300,9353,9038,1
12301,9386,9038,1
12302,9354,9038,1
12303,9355,9038,1
12304,9356,9038,1
12305,9352,9038,1
12306,10733,10196,1
12307,10733,10199,1
12309,10733,10200,1
12310,10733,10198,1
12312,10733,10203,1
12313,10733,10202,1
12314,10733,10206,1
12315,10733,10126,1
12318,10734,10211,1
12320,10734,10142,1
12321,10734,10143,1
12322,10734,10162,1
12323,10734,10147,1
12324,10734,10166,1
12325,10734,10141,1
12327,10734,10144,1
12328,10734,10168,1
12329,10735,10134,1
12330,10735,10111,1
12332,10735,10108,1
12333,10735,10115,1
12334,10735,10130,1
12335,10735,9944,1
12336,10735,10122,1
12343,10735,10126,1
12345,10737,10214,1
12346,10736,10212,1
12347,10738,10213,1
12348,10740,10216,1
12349,10739,10218,1
12350,10742,10217,1
12351,10741,10215,1
12365,10744,10154,1
12367,10744,10148,1
12368,10744,10149,1
12369,10744,10153,1
12370,10744,10159,1
12371,10744,10157,1
12372,10744,10170,1
12373,10744,10156,1
12374,10744,10158,1
12377,10744,10172,1
12379,10745,10180,1
12380,10745,10173,1
12381,10745,10178,1
12383,10745,9610,1
12384,10745,10174,1
12385,10745,10182,1
12386,10745,9917,1
12387,10745,10179,1
12388,10745,10192,1
12389,10745,10191,1
12391,10745,10194,1
12392,10745,10219,1
12393,10744,10211,1
12394,10746,9721,1
12395,10746,9269,1
12396,10746,10184,1
12397,10746,10185,1
12398,10746,10186,1
12403,10747,10203,1
12404,10747,10202,1
12405,10747,10200,1
12406,10747,10198,1
12407,10747,10199,1
12408,10747,10196,1
12410,10747,10126,1
12411,10747,10129,1
12412,10747,10209,1
12413,10748,7575,1
12414,10749,10221,1
12416,10750,10109,1
12417,10750,10118,1
12418,10750,10114,1
12419,10750,10137,1
12420,10750,10125,1
12421,10750,10129,1
12422,10750,10127,1
12423,10750,10124,1
12424,10750,10135,1
12425,10750,10133,1
12426,10750,10121,1
12440,10754,10224,1
12441,10754,10223,1
12442,10754,10174,1
12443,10754,10173,1
12445,10754,10178,1
12446,10754,9610,1
12447,10754,10180,1
12448,10754,10179,1
12449,10754,9917,1
12451,10754,10191,1
12452,10754,10192,1
12453,10754,10195,1
12454,10754,10194,1
12455,10755,10129,1
12456,10755,10205,1
12457,10755,10209,1
12458,10755,10196,1
12459,10755,10197,1
12460,10755,10199,1
12461,10755,10198,1
12462,10755,10201,1
12463,10755,10200,1
12464,10755,10203,1
12467,10755,10127,1
12468,10755,10207,1
12470,10756,10142,1
12472,10756,10143,1
12473,10756,10165,1
12474,10756,10166,1
12476,10756,10141,1
12479,10756,10168,1
12480,10756,10147,1
12481,10756,10146,1
12482,10756,10211,1
12483,10757,10154,1
12484,10757,10148,1
12485,10757,10149,1
12487,10757,10170,1
12488,10757,10157,1
12489,10757,10159,1
12490,10757,10156,1
12491,10757,10158,1
12494,10757,10227,1
12495,10757,10225,1
12496,10757,10226,1
12497,10757,10228,1
12498,10757,10229,1
12500,10758,10177,1
12502,10758,10176,1
12503,10758,10178,1
12504,10758,9610,1
12505,10758,10180,1
12507,10758,10179,1
12509,10758,10194,1
12510,10758,10191,1
12511,10758,10224,1
12512,10759,10222,1
12513,10746,10141,1
12514,10760,10230,1
12515,10760,9594,1
12516,9539,10231,1
12517,10762,10233,1
12518,10763,9622,1
12519,10764,9623,1
12520,10765,10118,1
12521,10765,10114,1
12522,10765,10109,1
12524,10765,10211,1
12525,10765,10125,1
12526,10765,10129,1
12527,10765,10121,1
12531,10765,10133,1
12532,10766,10234,1
12534,10766,10190,1
12535,10766,10184,1
12536,10766,10185,1
12537,10766,10189,1
12538,10766,10188,1
12540,10768,10235,1
12542,10769,10236,1
12543,10769,10237,1
12544,10769,10238,1
12545,10769,10239,1
12546,10769,10240,1
12548,10771,10241,1
12549,10773,10242,1
12550,10774,10243,1
12551,10775,10244,1
12557,10778,10248,1
12558,9741,9150,1
12559,10777,10245,1
12560,10779,10249,1
12563,10780,10250,1
12576,9754,10101,1
12577,9755,10104,1
12578,10576,9890,1
12579,10783,10251,1
12580,10782,10251,1
12581,10782,10252,1
12582,10783,10252,1
12583,10783,10253,1
12584,10782,10253,1
12585,10782,10254,7
12586,10783,10254,7
12587,10782,10255,7
12588,10783,10255,7
12589,10782,10259,7
12590,10782,10258,7
12591,10783,10256,7
12592,10782,10257,7
12593,10782,10256,7
12594,10783,10257,7
12595,10783,10258,7
12596,10783,10259,7
12597,10784,10260,1
12598,10784,10261,1
12599,10784,10262,1
12600,10785,10264,1
12601,10785,10263,1
12602,10785,10265,1
12603,10786,10267,1
12604,10786,10266,1
12605,10786,10268,1
12606,10787,10269,1
12607,10788,10270,1
12608,10788,10272,1
12609,10788,10271,1
12610,10789,10273,1
12611,10790,10274,1
12612,10791,10275,1
12613,10793,10277,1
12614,10792,10276,1
12615,10795,10279,1
12616,10794,10278,1
12617,10796,10280,1
12618,10797,10281,1
12619,10799,10282,1
12620,10798,10283,1
12622,10801,10284,1
12623,10800,10285,1
12624,10804,10286,1
12626,10803,10287,1
12627,10805,10288,1
12628,10802,10289,1
12630,10806,10291,1
12631,10807,10291,1
12632,10808,10292,1
12633,10809,10293,1
12634,10811,10295,1
12635,10810,10294,1
12636,10812,10296,1
12637,10813,10297,1
12638,10814,10298,1
12639,10817,10299,1
12640,10815,10300,1
12641,10818,10301,1
12642,10819,10302,1
12643,10816,10303,1
12644,10821,10304,1
12645,10823,10305,1
12646,10822,10305,1
12647,10824,10307,1
12648,10825,10306,1
12649,10826,10308,1
12650,10827,10309,1
12651,10828,10310,1
12652,10829,10311,1
12653,10831,10313,1
12654,10830,10312,1
12655,10832,10315,1
12656,10833,10315,1
12660,10834,10316,1
12661,10835,10316,1
12662,10836,10317,1
12663,10837,10318,1
12664,10838,10319,1
12665,10839,10320,1
12666,10841,10322,1
12667,10840,10321,1
12668,10842,10323,1
12669,10843,10323,1
12670,10845,10325,1
12671,10844,10324,1
12672,10847,10327,1
12673,10846,10328,1
12674,10848,10329,1
12675,10849,10330,1
12676,10242,10331,1
12677,10241,10333,1
12678,10850,10334,1
12679,10851,10335,1
12680,10852,10336,1
12681,10853,10341,1
12682,10853,10339,1
12683,10853,10338,1
12684,10853,10340,1
12685,10854,10343,1
12686,10855,10342,1
12687,10857,10344,1
12688,10857,10345,1
12689,10857,10346,1
12690,10859,10356,1
12691,10860,10357,1
12692,10861,10314,1
12694,10862,10359,1
12695,10863,10337,1
12696,10864,9855,1
12698,10866,10360,1
12699,10869,10361,1
12700,10870,10364,1
12703,10872,10366,1
12704,10873,10367,1
12705,10283,9015,1
12706,10283,9016,1
12707,9914,10370,1
12708,9715,10372,1
12709,9915,10371,1
12711,10876,10368,1
12712,10877,10373,1
12714,10875,9019,1
12715,10874,9018,1
12718,10878,10374,1
12719,10879,10375,1
12720,10880,10376,1
12722,10881,10378,1
12723,10882,10379,1
12727,10887,10382,1
12728,10887,10383,1
12729,10887,10384,1
12730,10888,9865,1
12731,10889,10385,1
12732,10889,10387,1
12733,10889,10388,1
12734,10889,10389,1
12735,10887,10390,1
12736,10891,10391,1
12737,10892,9814,1
12738,10893,10392,1
12739,10894,10393,1
12740,10895,10394,1
12742,10896,9043,1
12743,10897,10395,1
12744,10898,9849,1
12745,10899,9867,1
12746,10900,9014,1
12747,10901,10396,1
12748,10902,10393,1
12749,10902,10395,1
12750,10902,10394,1
12751,10903,10397,1
12752,10905,10398,1
12753,10906,10399,1
12754,10907,10400,1
12756,10910,10401,1
12757,10911,10402,1
12758,10912,10403,1
12759,10915,10405,1
12760,10914,10406,1
12761,10916,10408,1
12762,10913,10407,1
12763,10917,10409,1
12764,10918,10410,1
12765,10919,10411,1
12766,10921,10412,1
12767,10922,10413,1
12768,10923,10413,1
12770,10925,10414,1
12771,10928,10415,1
12773,10929,10416,1
12774,9751,9700,1
12775,10930,10417,1
12776,10932,10006,1
12777,10932,10007,1
12778,10932,9636,1
12779,10932,9637,1
12780,10932,9638,1
12781,10932,9514,1
12782,10931,9514,1
12783,10931,9610,1
12784,10931,9614,1
12785,10931,9613,1
12786,10931,9636,1
12787,10931,9637,1
12788,10931,9638,1
12789,10932,9615,1
12790,10933,10418,1
12792,10863,8759,1
12794,10863,8716,1
12795,10863,9604,1
12796,10863,9606,1
12797,10863,8090,1
12799,10934,10419,1
12800,10935,10420,1
12801,10936,10421,1
12802,10937,10422,1
12806,10940,10427,1
12807,10941,10428,1
12809,10942,10434,1
12810,10942,10433,1
12811,10942,10432,1
12812,10942,10435,1
12813,10942,10436,1
12814,10853,10430,1
12815,10942,10437,1
12816,10853,10425,1
12817,10865,10432,1
12818,10944,10439,1
12819,10945,10440,1
12820,10946,10437,1
12821,10947,10443,1
12823,10950,10445,1
12825,10952,10448,1
12826,10952,10447,1
12827,10952,10449,1
12828,10952,10450,1
12829,10952,10451,1
12831,10954,10452,1
12832,10955,10453,1
12836,10956,10455,1
12837,10959,10458,1
12838,10960,10459,1
12839,10961,10460,1
12840,10962,10461,1
12841,10963,10462,1
12842,10964,10463,1
12843,10965,10464,1
12844,10966,10465,1
12845,10967,10466,1
12846,10968,10468,1
12847,10969,10469,1
12848,10970,10470,1
12852,10972,10435,1
12855,10973,10471,1
12856,10974,10472,1
12857,10975,10473,1
12858,10976,10474,1
12859,10977,10475,1
12860,10978,10476,1
12861,10979,10477,1
12862,10980,10478,1
12863,10981,10479,1
12864,10982,10480,1
12866,10983,10481,1
12867,10984,10482,1
12868,10985,10483,1
12869,10986,10485,1
12870,10988,10484,1
12872,10987,10486,1
12873,10989,10487,1
12876,10939,10457,1
12877,10938,10423,1
12879,10991,9343,1
12882,10991,10488,1
12884,10991,10489,1
12885,10991,10490,1
12886,10991,10491,1
12887,10992,7881,1
12888,10992,7645,1
12889,10991,7896,1
12890,10992,8800,1
12891,10992,8802,1
12892,10992,7746,1
12893,10992,7791,1
12894,10993,7647,1
12895,10993,10016,1
12897,10993,7929,1
12898,10993,10492,1
12899,10993,10493,1
12900,10993,10494,1
12901,10990,10424,1
12902,10994,9834,1
12903,10994,9817,1
12904,10994,9781,1
12905,10994,9802,1
12906,10994,9779,1
12907,10994,9788,1
12908,10995,9845,1
12909,10995,10213,1
12910,10995,9901,1
12911,10995,7483,1
12912,10995,9780,1
12915,10995,9751,1
12916,10996,10262,1
12918,10996,10499,1
12919,10996,10500,1
12921,10996,10501,1
12922,10996,10502,1
12923,10996,10503,1
12924,10997,10504,1
12925,10998,10432,1
12926,10999,10435,1
12927,11000,10505,1
12929,11002,10506,1
12936,11003,10508,1
12937,11003,10509,1
12938,11003,10510,1
12939,11003,10507,1
