"ID","worldId","splineType"
9597,22,1
9598,22,1
9599,22,1
9600,22,1
9601,22,1
9602,1627,1
9603,1627,0
9604,51,1
9605,51,1
9606,51,1
9607,51,1
9609,22,1
9610,1627,1
9611,1627,1
9612,1627,1
9613,1627,1
9614,1627,1
9615,1627,1
9616,1627,1
9617,22,1
9618,22,1
9619,22,1
9620,22,1
9621,1387,1
9622,1387,1
9623,22,1
9625,22,1
9627,1627,1
9628,1627,1
9629,1574,1
9630,22,1
9631,22,1
9632,22,1
9633,22,1
9634,22,1
9635,22,1
9636,22,1
9637,22,1
9638,22,1
9639,22,1
9640,22,1
9641,22,1
9642,22,1
9643,22,1
9644,22,1
9645,22,1
9646,22,1
9647,22,1
9648,22,1
9649,22,1
9651,1537,1
9652,625,1
9653,625,1
9654,820,1
9656,1627,1
9657,1627,1
9658,1627,1
9659,820,1
9661,1378,1
9662,1378,1
9665,1537,1
9669,1387,0
9670,22,1
9671,22,1
9672,22,1
9673,22,1
9674,22,1
9675,1387,0
9676,1387,0
9677,22,1
9678,22,1
9680,1181,1
9681,22,1
9685,1181,1
9686,1181,1
9687,1181,1
9688,825,1
9689,825,1
9690,1336,1
9691,1336,1
9700,22,1
9701,825,1
9702,825,1
9703,1627,1
9704,1627,1
9705,1181,1
9706,1627,1
9707,1627,1
9708,1627,1
9709,1627,1
9713,22,1
9714,22,1
9715,1181,1
9716,1181,1
9717,1181,1
9718,1181,1
9719,1181,1
9720,1181,1
9721,1181,1
9722,1181,1
9723,1181,1
9724,1181,1
9725,1629,1
9730,1629,1
9731,1629,1
9732,1629,1
9734,382,1
9735,22,1
9736,51,1
9738,22,1
9739,22,1
9746,1181,1
9747,1629,1
9748,1629,1
9749,1629,1
9750,1181,1
9752,51,1
9754,22,1
9757,1634,0
9760,1629,1
9761,1629,1
9762,1629,1
9763,1629,1
9764,1574,1
9765,1629,1
9766,1629,1
9767,1629,1
9768,1629,1
9770,1629,1
9771,51,1
9773,1574,1
9774,22,1
9782,51,1
9783,1629,1
9784,22,1
9785,22,1
9790,22,1
9791,22,1
9792,1181,1
9798,1629,1
9799,1181,1
9801,1181,1
9803,1181,1
9804,22,1
9805,1181,1
9806,1181,1
9808,22,1
9809,22,1
9810,1181,1
9811,1181,1
9812,1181,1
9813,22,1
9814,22,1
9815,1181,1
9816,22,1
9818,1181,1
9819,1181,1
9820,1181,1
9822,1181,1
9823,1181,1
9824,51,1
9825,51,1
9826,51,1
9827,51,1
9828,1181,1
9829,51,1
9830,22,1
9831,22,1
9832,22,1
9833,22,1
9834,22,1
9835,22,0
9836,1181,1
9837,1181,1
9838,1181,1
9839,22,1
9840,1181,1
9841,1181,1
9842,1181,1
9843,22,1
9844,22,1
9845,1181,1
9847,1181,1
9848,382,1
9851,1181,1
9852,1181,1
9853,1181,1
9854,51,1
9855,51,1
9858,1181,1
9859,870,1
9860,870,1
9861,870,1
9862,51,1
9863,51,1
9864,51,1
9865,51,1
9866,51,1
9867,51,1
9868,1181,1
9870,1629,1
9871,1629,1
9872,1629,1
9873,1629,1
9874,1629,1
9875,1629,1
9876,1629,1
9877,1629,1
9878,1629,1
9879,870,0
9880,870,0
9881,1263,1
9882,22,1
9886,870,1
9887,870,1
9889,51,0
9890,51,1
9891,51,1
9892,51,1
9893,51,0
9894,870,1
9911,22,1
9913,22,1
9914,22,1
9915,51,1
9916,22,1
9917,22,1
9918,22,1
9919,22,1
9920,22,1
9921,22,1
9922,22,1
9923,22,1
9924,22,1
9925,51,1
9927,22,1
9928,22,1
9930,22,1
9931,22,1
9932,22,1
9933,22,1
9934,22,1
9935,51,1
9936,1537,1
9937,1629,1
9938,1629,1
9939,1629,1
9940,1629,1
9941,1629,1
9942,1629,1
9943,1629,1
9944,1629,1
9945,1629,1
9946,1629,1
9951,1629,1
9952,1629,1
9953,1629,1
9954,1629,1
9955,1629,1
9956,1629,1
9957,1629,1
9958,1629,1
9959,1629,1
9960,1629,1
9961,1629,1
9962,22,1
9963,22,1
9964,22,1
9965,22,1
9966,22,1
9967,22,1
9968,22,1
9969,1629,1
9970,1629,1
9971,1537,1
9972,1629,1
9973,1629,1
9974,1629,1
9975,1629,1
9976,1629,1
9977,1629,1
9978,51,0
9980,51,1
9981,1537,1
9982,1629,1
9983,51,1
9984,1181,1
9985,1629,1
9986,1181,1
9987,1181,1
9988,1181,1
9989,1181,1
9990,1181,1
9991,1181,1
9992,1181,1
9993,1181,1
9994,1181,1
9995,1181,1
9996,1181,1
9997,1181,1
9998,1181,1
9999,1181,1
10000,1181,1
10001,1181,1
10002,1181,1
10003,1181,1
10004,1181,1
10005,1181,1
10006,1181,1
10007,1181,1
10008,1181,1
10009,1181,1
10010,1181,1
10011,1181,1
10012,1181,1
10013,1181,1
10014,1181,1
10015,1181,1
10016,1181,1
10017,1181,1
10018,1181,1
10019,1181,1
10020,1181,1
10021,1181,1
10022,1181,1
10023,1181,1
10024,1181,1
10025,1181,1
10026,1181,1
10027,1181,1
10028,1181,1
10029,1181,1
10030,1181,1
10033,870,1
10034,870,1
10035,870,1
10036,870,1
10037,22,0
10039,22,1
10040,51,1
10041,1181,1
10042,821,1
10046,1181,1
10047,625,1
10050,22,1
10051,1181,1
10052,1181,1
10053,1181,1
10054,1181,1
10055,1181,1
10056,1181,1
10057,1181,1
10058,1181,1
10059,1181,1
10060,1181,1
10061,22,1
10062,821,1
10063,1181,1
10064,1181,1
10065,1181,1
10066,1181,1
10067,1181,1
10068,1181,1
10069,1181,1
10070,1181,1
10071,1181,1
10072,1181,1
10073,22,1
10074,1181,1
10075,1181,1
10076,1181,1
10077,1181,1
10078,1181,1
10079,1181,1
10080,1181,1
10081,22,0
10082,22,0
10084,1629,0
10085,1629,1
10086,1629,1
10087,1629,1
10088,1629,1
10092,1574,1
10093,1574,1
10094,1574,1
10095,1574,1
10096,1574,1
10097,1574,1
10098,1574,1
10099,1181,1
10100,1181,1
10101,1181,1
10102,1181,1
10103,1181,1
10104,1181,1
10105,1181,1
10106,1537,0
10107,1537,0
10109,1537,1
10110,1181,1
10111,1181,1
10112,1181,1
10113,1181,1
10114,1181,1
10115,1181,1
10120,51,1
10122,51,1
10123,1181,1
10124,1181,1
10125,1181,1
10126,1181,1
10127,1181,1
10128,1181,1
10129,1181,1
10130,1181,1
10131,1181,1
10132,1181,1
10133,1181,1
10134,1181,1
10135,1181,1
10137,51,1
10138,51,1
10140,1181,1
10141,1181,1
10142,1181,1
10143,1181,1
10144,1181,1
10145,1181,1
10146,51,1
10149,51,1
10150,51,1
10151,51,1
10153,51,1
10154,51,1
10155,51,1
10156,51,1
10157,51,0
10158,51,1
10159,51,1
10160,51,1
10161,870,1
10162,870,1
10163,870,1
10164,870,1
10165,870,1
10166,870,1
10167,870,1
10168,870,1
10169,870,1
10170,870,1
10171,1181,1
10172,51,1
10173,51,1
10174,51,1
10175,51,1
10176,1537,1
10177,51,1
10178,51,1
10179,51,1
10180,51,1
10181,51,1
10182,51,1
10183,1537,1
10184,51,1
10185,51,1
10186,51,1
10187,51,1
10188,1181,1
10189,1181,1
10190,1181,1
10191,1181,1
10192,1181,1
10193,1574,1
10195,51,1
10196,1658,1
10197,1658,1
10198,1658,1
10199,1658,1
10200,1658,1
10201,51,1
10202,1658,1
10203,1658,1
10204,1658,1
10205,51,1
10207,1181,1
10208,51,1
10209,51,1
10211,51,1
10213,51,1
10214,51,1
10215,51,1
10216,51,1
10218,51,1
10219,51,1
10221,1181,1
10222,51,1
10223,51,1
10224,51,1
10225,51,1
10226,51,1
10227,51,1
10228,51,1
10229,51,1
10230,51,1
10231,51,1
10232,1658,1
10233,1658,1
10234,51,1
10235,51,1
10236,22,1
10237,22,1
10238,1537,1
10239,1537,0
10240,1537,0
10241,1658,1
10242,51,1
10243,51,1
10244,51,1
10245,51,1
10246,1658,1
10247,1658,1
10248,1658,1
10249,1658,1
10250,1658,1
10251,1658,1
10252,51,1
10253,51,1
10255,1181,1
10256,1181,1
10257,1181,1
10258,1181,1
10259,1181,1
10260,1181,1
10261,1181,1
10262,1181,1
10263,1181,1
10264,1181,1
10265,1181,1
10266,22,1
10268,1181,1
10269,1181,1
10270,51,1
10271,51,1
10272,51,1
10273,51,1
10274,51,1
10278,1181,1
10279,1181,1
10280,1181,1
10281,1181,1
10282,1181,1
10283,1181,1
10284,1181,1
10299,1658,1
10303,1658,1
10304,1658,1
10306,1658,1
10307,1658,1
10309,1658,1
10311,1658,1
10324,51,1
10325,51,1
10326,51,1
10327,51,1
10330,1181,1
10331,1181,1
10332,1181,1
10333,1181,1
10334,1181,1
10335,1181,1
10336,1181,1
10338,1181,1
10339,1181,1
10340,1181,1
10341,1181,1
10342,1181,1
10343,1181,1
10344,1181,1
10345,1181,1
10346,1181,1
10347,1181,1
10348,1181,1
10349,1181,1
10350,1181,1
10351,1181,1
10352,1181,1
10353,1181,1
10354,1181,1
10355,1181,1
10356,1181,1
10360,1181,1
10361,1181,1
10362,1181,1
10364,1181,1
10365,1181,1
10366,1181,1
10367,1181,1
10368,1181,1
10369,1181,1
10370,1181,1
10371,1181,1
10372,1181,1
10373,1181,1
10374,1181,1
10375,1181,1
10376,1181,1
10377,1181,1
10378,1181,1
10379,1181,1
10380,1181,1
10381,1181,1
10382,1181,1
10385,1181,1
10386,1181,1
10387,1181,1
10388,1181,1
10389,1181,1
10398,1181,1
10399,1181,1
10400,1181,1
10401,1181,1
10402,1181,1
10403,1181,1
10404,1181,1
10405,1181,1
10406,1181,1
10407,1181,1
10408,1181,1
10409,1181,1
10410,1181,1
10411,1181,1
10412,1181,1
10413,1181,1
10414,1181,1
10415,1181,1
10417,1181,1
10418,1181,1
10420,1181,1
10424,1181,1
10425,1181,1
10426,1181,1
10427,1181,1
10428,1181,1
10429,1181,1
10430,1181,1
10431,1181,1
10432,1181,1
10433,1181,1
10434,1181,1
10435,1181,1
10436,1181,1
10437,1181,1
10438,1181,1
10439,1181,1
10440,1181,1
10441,1181,1
10442,1181,1
10443,1181,1
10444,1181,1
10445,1181,1
10446,1181,1
10447,1181,1
10448,1181,1
10449,1181,1
10450,1181,1
10451,1181,1
10452,1181,1
10453,1181,1
10454,1181,1
10455,1181,1
10456,51,1
10457,51,1
10458,51,1
10459,51,1
10463,51,1
10464,51,1
10465,51,1
10466,51,1
10467,1658,1
10468,1658,1
10469,1658,1
10473,51,1
10474,1658,1
10475,1658,1
10476,1658,1
10477,1658,1
10478,1658,1
10479,1537,1
10480,1658,1
10481,1658,1
10482,1658,1
10483,51,1
10484,51,1
10486,51,1
10487,1537,1
10488,51,1
10489,51,1
10490,51,1
10491,51,1
10492,51,1
10493,51,1
10494,51,1
10495,51,1
10496,51,1
10497,51,1
10498,1658,1
10499,1658,1
10501,1658,1
10502,1658,1
10504,1658,1
10505,1658,1
10506,1658,1
10507,51,1
10508,51,1
10509,51,1
10510,51,1
10511,51,1
10512,51,1
10519,22,1
10523,22,1
10525,51,1
10526,51,1
10529,51,1
10532,51,1
10533,51,1
10534,51,1
10535,22,1
10536,22,1
10537,51,1
10538,51,1
10539,51,1
10540,51,1
10541,51,1
10542,51,1
10543,51,1
10544,51,1
10545,51,1
10546,51,1
10547,51,1
10548,51,1
10549,51,1
10550,51,1
10551,51,1
10552,51,1
10555,51,1
10556,51,1
10559,51,1
10561,51,1
10562,51,1
10563,51,1
10565,51,1
10567,1181,1
10568,22,0
10569,22,0
10570,51,1
10571,51,1
10572,51,1
10573,51,1
10574,51,1
10575,51,1
10576,51,1
10577,51,1
10578,51,1
10579,51,1
10580,51,1
10581,51,1
10582,51,1
10584,22,1
10585,22,1
10586,22,1
10587,22,1
10588,22,1
10589,22,1
10590,51,1
10591,51,1
10592,1061,1
10593,1061,1
10594,1061,1
10595,1061,1
10596,1061,1
10597,22,1
10599,1061,1
10600,1061,1
10601,1061,1
10602,1061,0
10603,1061,0
10604,1061,1
10611,1061,1
10613,1061,1
10614,1061,1
10615,1061,1
10616,1061,1
10617,1061,1
10618,1061,1
10621,1061,1
10623,1061,1
10624,1061,1
10625,1061,1
10626,1061,1
10627,1061,1
10628,1061,1
10629,1061,1
10630,1061,1
10631,1061,1
10632,1061,1
10633,1061,1
10634,1061,1
10635,1061,1
10636,1061,1
10637,1061,1
10638,1061,1
10639,1061,1
10640,1061,1
10641,1061,1
10642,22,1
10643,1061,1
10644,1061,1
10645,1061,1
10646,1061,1
10647,1061,1
10648,1061,1
10649,1061,1
10650,1061,1
10655,1061,1
10656,1061,1
10657,1061,1
10658,1061,1
10659,1061,1
10660,1061,1
10661,1061,1
10662,1061,1
10663,1061,1
10664,1061,1
10665,1061,1
10666,1061,1
10667,22,1
10668,22,1
10669,1061,1
10670,1061,1
10671,1061,1
10672,1061,1
10673,1061,1
10674,1061,1
10675,1061,1
10676,1061,1
10677,1181,1
10678,1181,1
10679,1181,1
10687,1061,1
10688,51,1
10689,1181,1
10690,1181,1
10691,1061,1
10692,1061,1
10693,1061,1
10694,1061,1
10695,1061,1
10696,1061,1
10697,1061,1
10698,1061,1
10699,1061,1
10700,1061,1
10701,1061,1
10702,1061,1
10703,51,1
10704,1181,1
10706,1336,0
10707,1181,1
10708,1061,1
10709,1181,1
10710,1181,1
10711,1181,1
10712,1181,1
10713,1181,1
10714,1181,1
10715,51,1
10716,1181,1
10717,51,1
10718,1181,1
10719,1061,1
10720,1061,1
10721,1181,1
10722,1181,1
10723,1181,1
10724,1181,1
10725,1181,1
10726,1181,1
10727,1181,1
10728,1181,1
10729,22,1
10730,1181,1
10731,1574,1
10732,1574,1
10733,1574,1
10734,1574,1
10735,1574,1
10736,1574,1
10737,1574,1
10738,1574,1
10739,1574,1
10740,1574,1
10741,1574,1
10742,1574,1
10743,1574,1
10744,1574,1
10745,1574,1
10746,1574,1
10747,1574,1
10748,1574,1
10749,22,1
10751,1061,1
10752,51,1
10753,51,1
10754,51,1
10755,51,1
10756,51,1
10757,51,1
10758,51,1
10759,1138,1
10760,1138,1
10761,1138,1
10763,1138,1
10764,1138,1
10765,1138,1
10767,51,1
10769,51,1
10770,51,1
10771,51,1
10772,1336,1
10773,51,1
10775,1795,1
10776,1795,1
10777,1795,1
10778,1795,1
10779,1795,1
10783,1061,0
10784,1181,1
10785,1181,1
10786,51,1
10787,1181,1
10788,22,1
10789,22,1
10790,22,1
10791,22,1
10795,1061,1
10796,1061,1
10797,1061,0
10798,51,1
10799,22,1
10800,1061,1
10801,22,1
10802,22,0
10803,22,0
10804,22,0
10805,22,0
10806,22,1
10811,22,1
10812,22,1
10813,1061,1
10814,1061,1
10815,1061,1
10816,1061,1
10817,1061,1
10818,51,1
10819,1061,1
10820,22,1
10821,22,1
10822,990,1
10823,990,1
10824,426,1
10825,426,1
10826,426,1
10827,1387,1
10828,22,1
10829,1387,1
10831,990,1
10832,990,1
10833,22,0
10834,51,1
10835,990,1
10836,990,1
10837,990,1
10838,1181,1
10839,1181,1
10840,1181,1
10841,51,1
10842,51,1
10843,51,1
10844,51,1
10845,51,1
10846,51,1
10847,51,1
10851,990,1
10852,51,1
10853,51,1
10854,51,1
10855,51,1
10856,51,1
10857,51,1
10858,51,1
10859,51,1
10860,51,1
10861,51,1
10862,51,1
10864,382,0
10865,382,0
10866,382,0
10867,382,0
10868,382,0
10869,382,0
10871,51,1
10872,51,1
10873,51,1
10874,51,1
10875,51,1
10881,990,0
10883,990,0
10885,51,1
10886,1163,1
10887,1163,1
10888,990,0
10892,51,1
10893,51,0
10894,51,0
10895,51,1
10896,51,1
10897,51,1
10898,51,1
10899,51,1
10900,382,0
10901,51,1
10902,1387,1
10903,51,1
10904,990,0
10905,51,1
10906,51,1
10907,51,1
10908,51,1
10909,51,1
10913,51,1
10914,51,1
10917,1068,1
10918,1068,1
10919,1068,1
10921,1068,1
10922,1068,1
10923,1068,1
10924,1068,1
10925,1068,1
10926,1068,1
10927,1068,1
10928,1068,1
10929,1068,1
10930,1068,1
10931,1068,1
10932,1068,1
10933,1068,1
10934,1068,1
10935,1068,1
10936,1068,1
10937,1068,1
10938,1068,1
10939,1068,1
10940,1068,1
10941,1068,1
10942,1068,1
10943,1068,1
10944,1068,1
10945,1068,1
10946,1068,1
10947,1068,1
10948,1068,1
10949,1068,1
10950,1446,1
10951,1795,1
10952,1061,1
10953,51,1
10954,51,1
10955,51,1
10956,51,1
10957,51,1
10958,51,1
10959,51,1
10960,51,1
10961,1795,1
10962,51,1
10963,51,1
10964,51,1
10968,51,1
10970,51,1
10973,1061,0
10974,51,1
10975,51,1
10978,51,1
10979,51,1
10980,51,1
10981,51,1
10982,51,1
10983,51,1
10984,51,1
10987,2997,0
10988,51,1
10996,2997,1
10997,1061,1
10998,2997,0
10999,2997,0
11000,2997,1
11001,2997,1
11002,2997,1
11003,51,1
11004,1061,1
11005,1061,1
11006,1061,1
11007,1061,1
11008,22,1
11009,1061,0
11010,1181,1
11011,22,1
11012,1061,1
11022,1061,1
11023,22,1
11025,382,1
11026,51,1
11027,51,1
11028,51,1
11029,51,1
11030,51,1
11031,51,1
11032,51,1
11033,51,1
11034,51,1
11035,51,1
11036,51,1
11037,51,1
11040,22,1
11041,2997,1
11042,2997,1
11044,2997,1
11045,51,1
11046,2997,1
11047,51,1
11048,51,1
11052,2997,1
11054,2997,1
11055,51,1
11056,51,1
11057,51,1
11058,51,1
11059,51,1
11060,51,1
11061,2997,1
11063,51,1
11066,51,1
11067,51,1
11068,51,1
11069,51,1
11070,51,1
11071,51,1
11072,51,1
11073,51,1
11074,2997,1
11075,51,1
11076,51,1
11077,51,1
11078,2997,1
11079,51,1
11080,51,1
11081,51,1
11082,51,1
11083,2997,1
11084,51,1
11086,2997,1
11089,2997,1
11092,51,1
11093,2997,1
11094,1181,1
11095,2997,1
11096,2997,1
11098,2997,1
11099,2997,1
11101,2997,1
11103,2997,1
11106,382,1
11107,51,1
11108,22,1
11111,1061,1
11114,22,1
11115,22,1
11116,22,1
11117,22,1
11118,22,1
11119,22,1
11125,51,1
11126,22,1
11127,22,1
11128,22,1
11151,2997,1
11152,22,1
11154,1061,1
11155,1061,1
11156,1061,1
11157,1061,1
11158,1061,1
11159,1061,1
11160,1061,1
11161,1061,1
11163,1795,1
11164,22,1
11165,51,1
11166,1061,1
11168,1061,1
11169,1336,1
11170,1336,1
11171,1336,1
11172,1336,1
11173,1336,1
11175,1574,1
11177,1336,1
11179,1336,1
11180,1336,1
11181,1574,1
11183,1336,1
11184,1336,1
11185,1336,1
11186,1336,1
11190,22,1
11191,1181,1
11192,1061,1
11193,1061,1
11194,1061,1
11195,1061,1
11196,1061,1
11197,1061,1
11198,1061,1
11199,1061,1
11200,1061,1
11201,1061,1
11202,1061,1
11203,1061,1
11204,1061,1
11205,1061,1
11206,1061,1
11207,1061,1
11209,1061,1
11210,1061,1
11211,1061,1
11212,1061,1
11213,1061,1
11214,1061,1
11215,1061,1
11216,1061,1
11217,1061,1
11221,51,1
11222,51,1
11223,51,1
11224,51,1
11225,51,1
11228,51,0
11229,51,1
11230,1061,1
11231,1061,1
11232,1061,1
11233,1061,1
11234,1061,1
11235,51,1
11236,51,1
11237,51,1
11238,1061,1
11239,51,1
11240,1061,1
11241,1061,1
11242,1061,1
11243,1061,1
11244,1061,1
11245,1061,1
11246,1061,1
11247,1061,1
11248,1061,1
11249,1061,1
11250,1061,1
11251,1061,1
11252,1061,1
11253,1061,1
11254,1061,1
11255,1061,1
11256,1061,1
11257,1833,1
11258,1833,1
11259,1833,1
11260,1574,1
11261,1574,1
11262,1061,0
11263,51,1
11264,1794,1
11265,1794,1
11266,1794,1
11268,1061,1
11269,1061,1
11270,1061,1
11271,1061,1
11272,1061,1
11273,1061,1
11274,1061,1
11275,1061,1
11276,22,1
11277,22,1
11278,22,1
11279,22,1
11280,22,1
11281,22,1
11282,1061,1
11283,1061,1
11284,1061,1
11285,1061,1
11288,51,1
11290,1061,1
11294,1061,1
11295,1061,1
11302,22,1
11303,51,1
11304,51,1
11305,22,1
11306,1061,0
11308,51,1
11309,51,1
11310,1061,1
11311,1061,1
11312,1061,1
11313,1061,1
11314,1061,1
11315,1061,1
11316,1061,1
11317,1061,1
11318,51,1
11319,51,1
11320,51,1
11321,51,1
11322,51,1
11324,51,1
11325,51,1
11327,382,0
11328,51,1
11329,51,1
11330,51,1
11331,51,1
11332,51,1
11335,382,1
11336,1061,1
11337,1061,1
11338,625,1
11344,1816,1
11345,1816,1
11346,1816,1
11347,1816,1
11348,1816,1
11349,51,1
11350,1816,1
11351,22,1
11353,22,1
11354,22,1
11355,22,1
11356,22,1
11357,22,1
11358,22,1
11362,1323,1
11363,1323,1
11364,1323,1
11365,1323,1
11366,1323,1
11367,1323,1
11368,1323,1
11369,1323,1
11370,1323,1
11373,22,1
11374,1323,1
11375,1323,1
11376,1323,1
11377,1387,1
11378,1387,1
11379,1387,1
11380,1387,1
11381,1387,1
11382,1387,1
11383,1387,1
11384,1387,1
11385,1387,1
11386,1323,1
11387,1323,1
11388,1323,1
11389,22,1
11390,22,1
11391,1323,1
11392,1323,1
11393,1323,1
11405,1387,1
11406,1387,1
11407,1387,1
11408,1387,1
11409,1387,1
11410,1387,1
11411,1387,1
11412,1387,1
11413,1387,1
11414,1387,1
11415,1387,1
11416,1387,1
11417,1387,1
11418,1387,1
11419,1387,1
11420,1387,1
11421,1387,1
11422,1387,1
11423,1387,1
11424,1387,1
11425,1387,1
11426,1387,1
11427,1387,1
11428,1387,1
11429,1387,1
11430,51,1
11431,51,1
11432,1574,1
11433,1574,1
11434,1574,1
11435,1574,1
11442,1068,1
11444,1068,1
11445,1068,1
11447,1068,1
11448,1068,1
11450,1068,1
11451,1068,1
11452,1068,1
11453,1068,1
11454,1068,1
11455,1068,1
11456,1068,1
11457,1068,1
11458,1068,1
11459,1068,1
11463,1068,1
11470,1068,1
11471,1068,1
11472,1068,1
11473,1068,1
11474,1068,1
11475,1068,1
11476,1068,1
11477,1068,1
11478,1068,1
11479,1068,1
11480,1068,1
11481,1068,1
11482,1323,1
11483,1323,1
11484,1323,1
11485,1323,1
11486,1323,1
11487,1323,1
11488,1323,1
11489,1421,0
11490,1323,1
11491,1323,1
11500,1323,1
11501,1323,1
11502,1323,1
11503,1323,1
11504,1323,1
11505,1323,1
11506,1323,1
11507,1323,1
11508,1323,1
11511,51,1
11517,1323,1
11518,1323,1
11519,1421,1
11520,1323,1
11521,1323,1
11522,1421,1
11526,1323,1
11527,1323,1
11528,1323,1
11529,1323,1
11537,1323,1
11538,1323,1
11539,1323,1
11540,1323,1
11541,51,1
11542,1421,0
11543,1421,0
11544,1421,0
11545,51,1
11553,1323,0
11555,1387,1
11556,1387,1
11557,1387,1
11558,1387,1
11559,1387,1
11560,1387,1
11561,1387,1
11562,1387,1
11563,1323,0
11564,1323,0
11565,1323,0
11566,1323,0
11567,1323,0
11570,1061,0
11571,51,1
11573,1061,0
11574,1061,0
11575,1061,0
11577,1061,0
11578,1061,0
11579,1061,0
11580,1061,0
11582,22,1
11585,22,1
11586,22,1
11587,22,1
11590,1068,1
11591,1068,1
11592,1061,1
11593,1061,1
11594,1061,1
11595,1061,1
11596,1061,1
11597,1061,1
11598,1061,1
11599,1061,1
11600,1061,1
11601,1061,1
11602,1061,1
11603,1061,1
11604,51,1
11605,51,1
11606,22,1
11607,22,1
11608,22,1
11609,22,1
11610,22,0
11611,1068,1
11612,22,1
11613,22,0
11614,1387,1
11615,1387,1
11616,1387,1
11619,1900,1
11620,1900,1
11621,1900,1
11622,1900,1
11623,1900,1
11626,1894,0
11627,1894,0
11628,1894,0
11629,1894,0
11630,1894,0
11631,1894,0
11633,1894,0
11634,1894,0
11635,1894,0
11636,1894,0
11637,1894,0
11639,1894,0
11640,1894,0
11641,1898,1
11644,1899,1
11646,1900,1
11648,1898,1
11649,51,1
11650,51,1
11651,51,1
11652,51,1
11653,1323,1
11654,1323,1
11655,1323,1
11656,1323,1
11657,22,1
11658,22,1
11659,22,1
11660,22,1
11682,22,1
11683,22,1
11684,22,1
11686,22,1
11687,1898,1
11688,1898,1
11692,1068,1
11696,22,1
11710,51,1
11711,51,1
11712,51,1
11713,51,1
11714,1061,1
11715,22,1
11716,22,1
11717,22,1
11718,22,1
11719,22,1
11720,22,1
11721,22,1
11722,51,1
11723,22,1
11725,22,1
11726,51,1
11727,51,1
11728,22,1
11729,22,1
11730,51,1
11731,22,1
11732,22,1
11733,22,1
11734,22,1
11735,22,1
11736,1061,1
11737,1421,1
11738,1421,1
11739,1421,1
11740,1421,1
11741,1068,1
11742,1061,0
11743,1061,0
11744,1061,0
11745,1061,0
11746,1061,0
11747,1061,0
11748,1421,1
11749,1421,1
11750,1421,1
11751,1421,1
11752,1421,1
11753,1421,1
11754,1421,1
11755,1421,1
11756,1421,1
11757,1068,1
11758,1068,1
11759,1068,1
11760,1323,1
11761,1323,1
11762,1323,1
11763,51,1
11764,51,1
11765,51,1
11766,51,1
11767,51,1
11768,51,1
11769,51,1
11770,51,1
11771,51,1
11772,51,1
11773,51,1
11774,1068,1
11775,1068,1
11776,1068,1
11777,1068,1
11778,51,1
11779,51,1
11780,51,1
11781,51,1
11782,51,1
11783,51,1
11784,51,1
11785,51,1
11786,51,1
11787,51,1
11788,51,1
11789,51,1
11790,51,1
11792,51,1
11793,51,1
11794,51,1
11795,51,1
11796,51,1
11797,51,1
11798,51,1
11799,51,1
11800,1323,1
11802,51,1
11803,51,1
11804,51,1
11805,51,1
11806,1323,1
11807,1323,1
11808,1323,1
11809,1323,1
11810,1323,1
11811,51,1
11812,22,1
11813,51,1
11814,51,1
11815,51,1
11816,1421,1
11818,1421,1
11819,1263,1
11820,1263,1
11821,1421,1
11822,1421,1
11823,1421,1
11826,1421,1
11827,1421,1
11828,1421,1
11829,1068,1
11830,1068,1
11831,1068,1
11832,1068,1
11833,1068,1
11834,1068,1
11835,1068,1
11836,1068,1
11837,1068,1
11838,1068,1
11839,1068,1
11840,1068,1
11841,51,1
11842,51,1
11843,51,1
11844,1068,1
11845,1068,1
11846,1068,1
11847,1068,1
11848,51,1
11849,51,1
11850,1421,1
11851,51,1
11852,51,1
11853,51,1
11854,51,1
11855,51,1
11856,51,1
11857,51,1
11858,1894,0
11859,1894,0
11863,1263,1
11865,22,1
11866,1061,1
11867,1061,1
11880,1263,1
11881,1263,1
11882,1263,1
11883,1263,1
11885,747,1
11886,1421,1
11887,1421,1
11888,1421,1
11889,1159,1
11890,1323,1
11891,1323,1
11892,1323,1
11893,1323,1
11894,1323,1
11895,1323,1
11896,1323,1
11900,22,1
11901,1323,1
11902,1323,1
11903,1263,1
11904,22,1
11905,1263,1
11906,1323,1
11907,1323,1
11908,1323,1
11909,22,1
11910,1323,1
11911,22,1
11912,22,1
11913,1068,1
11914,1323,1
11915,1323,1
11916,1068,1
11917,22,1
11918,22,1
11919,22,1
11920,22,1
11921,22,1
11922,22,1
11923,22,1
11924,1421,1
11925,22,1
11926,1061,0
11927,1068,1
11928,1061,0
11930,51,1
11938,1068,1
11939,22,1
11940,1323,1
11941,1323,1
11942,1323,1
11943,1323,1
11944,1323,1
11945,1323,1
11946,1068,1
11947,1323,1
11950,1068,1
11952,1323,1
11954,51,1
11956,51,1
11957,51,1
11960,51,1
11963,51,1
11964,51,1
11965,51,1
11967,1061,0
11968,1421,1
11969,1421,1
11970,1421,1
11971,1421,1
11972,1421,1
11973,1421,1
11974,1421,1
11975,1421,1
11976,1421,1
11977,1421,1
11978,1421,1
11979,1421,1
11980,1323,1
11981,1323,1
11982,1323,1
11983,1323,1
11984,1068,1
11985,1068,1
11986,1323,1
11987,1323,1
11988,1323,1
11989,1323,1
11990,1323,1
11991,1061,0
11992,1061,0
11993,1068,1
11994,1061,0
11995,1061,1
11996,625,1
11997,1061,0
11998,1061,0
12001,51,1
12002,51,1
12003,747,1
