"ID","unitVisualTypeId","itemVisualTypeId","materialTypeId","modelEventId","visualEffectId","modelSequenceId","flags"
2213,10,0,7,28,14829,0,0
2214,10,0,12,28,14829,0,0
2215,11,0,7,28,14829,0,0
2216,11,0,12,28,14829,0,0
2217,12,0,7,28,14829,0,0
2218,12,0,12,28,14829,0,0
2219,13,0,7,28,14829,0,0
2220,13,0,12,28,14829,0,0
2221,14,0,7,28,14829,0,0
2222,14,0,12,28,14829,0,0
2223,15,0,7,28,14829,0,0
2224,15,0,12,28,14829,0,0
2225,16,0,7,28,14829,0,0
2226,16,0,12,28,14829,0,0
2227,17,0,7,28,14829,0,0
2228,17,0,12,28,14829,0,0
2229,18,0,7,28,14829,0,0
2230,18,0,12,28,14829,0,0
2231,19,0,7,28,14829,0,0
2232,19,0,12,28,14829,0,0
2233,20,0,7,28,14829,0,0
2234,20,0,12,28,14829,0,0
2235,21,0,7,28,14829,0,0
2236,21,0,12,28,14829,0,0
2237,1,0,7,67,14829,0,0
2238,1,0,12,67,14829,0,0
2239,2,0,7,67,14829,0,0
2240,2,0,12,67,14829,0,0
2241,3,0,7,67,14829,0,0
2242,3,0,12,67,14829,0,0
2243,4,0,7,67,14829,0,0
2244,4,0,12,67,14829,0,0
2245,5,0,7,67,14829,0,0
2246,5,0,12,67,14829,0,0
2247,6,0,7,67,14829,0,0
2248,6,0,12,67,14829,0,0
2249,7,0,7,67,14829,0,0
2250,7,0,12,67,14829,0,0
2251,8,0,7,67,14829,0,0
2252,8,0,12,67,14829,0,0
2253,9,0,7,67,14829,0,0
2254,9,0,12,67,14829,0,0
2255,10,0,7,67,14829,0,0
2256,10,0,12,67,14829,0,0
2257,11,0,7,67,14829,0,0
2258,11,0,12,67,14829,0,0
2259,12,0,7,67,14829,0,0
2260,12,0,12,67,14829,0,0
2261,13,0,7,67,14829,0,0
2262,13,0,12,67,14829,0,0
2263,14,0,7,67,14829,0,0
2264,14,0,12,67,14829,0,0
2265,15,0,7,67,14829,0,0
2266,15,0,12,67,14829,0,0
2267,16,0,7,67,14829,0,0
2268,16,0,12,67,14829,0,0
2269,17,0,7,67,14829,0,0
2270,17,0,12,67,14829,0,0
2271,18,0,7,67,14829,0,0
2272,18,0,12,67,14829,0,0
2273,19,0,7,67,14829,0,0
2274,19,0,12,67,14829,0,0
2275,20,0,7,67,14829,0,0
2276,20,0,12,67,14829,0,0
2277,21,0,7,67,14829,0,0
2278,21,0,12,67,14829,0,0
2279,1,0,1,29,14830,0,3
2280,1,0,2,29,14830,0,3
2281,1,0,3,29,14830,0,3
2282,1,0,4,29,14830,0,3
2283,1,0,5,29,14830,0,3
2284,1,0,6,29,14830,0,3
2285,1,0,7,29,14830,0,3
2286,1,0,8,29,14830,0,3
2287,1,0,9,29,14830,0,3
2288,1,0,10,29,14830,0,3
2289,1,0,11,29,14830,0,3
2290,1,0,12,29,14830,0,3
2291,1,0,13,29,14830,0,3
2292,1,0,14,29,14830,0,3
2293,1,0,15,29,14830,0,3
2294,1,0,16,29,14830,0,3
2295,1,0,17,29,14830,0,3
2296,2,0,1,29,14830,0,3
2297,2,0,2,29,14830,0,3
2298,2,0,3,29,14830,0,3
2299,2,0,4,29,14830,0,3
2300,2,0,5,29,14830,0,3
2301,2,0,6,29,14830,0,3
2302,2,0,7,29,14830,0,3
2303,2,0,8,29,14830,0,3
2304,2,0,9,29,14830,0,3
2305,2,0,10,29,14830,0,3
2306,2,0,11,29,14830,0,3
2307,2,0,12,29,14830,0,3
2308,2,0,13,29,14830,0,3
2309,2,0,14,29,14830,0,3
2310,2,0,15,29,14830,0,3
2311,2,0,16,29,14830,0,3
2312,2,0,17,29,14830,0,3
2313,3,0,1,29,14830,0,3
2314,3,0,2,29,14830,0,3
2315,3,0,3,29,14830,0,3
2316,3,0,4,29,14830,0,3
2317,3,0,5,29,14830,0,3
2318,3,0,6,29,14830,0,3
2319,3,0,7,29,14830,0,3
2320,3,0,8,29,14830,0,3
2321,3,0,9,29,14830,0,3
2322,3,0,10,29,14830,0,3
2323,3,0,11,29,14830,0,3
2324,3,0,12,29,14830,0,3
2325,3,0,13,29,14830,0,3
2326,3,0,14,29,14830,0,3
2327,3,0,15,29,14830,0,3
2328,3,0,16,29,14830,0,3
2329,3,0,17,29,14830,0,3
2330,4,0,1,29,14830,0,3
2331,4,0,2,29,14830,0,3
2332,4,0,3,29,14830,0,3
2333,4,0,4,29,14830,0,3
2334,4,0,5,29,14830,0,3
2335,4,0,6,29,14830,0,3
2336,4,0,7,29,14830,0,3
2337,4,0,8,29,14830,0,3
2338,4,0,9,29,14830,0,3
2339,4,0,10,29,14830,0,3
2340,4,0,11,29,14830,0,3
2341,4,0,12,29,14830,0,3
2342,4,0,13,29,14830,0,3
2343,4,0,14,29,14830,0,3
2344,4,0,15,29,14830,0,3
2345,4,0,16,29,14830,0,3
2346,4,0,17,29,14830,0,3
2347,5,0,1,29,14830,0,3
2348,5,0,2,29,14830,0,3
2349,5,0,3,29,14830,0,3
2350,5,0,4,29,14830,0,3
2351,5,0,5,29,14830,0,3
2352,5,0,6,29,14830,0,3
2353,5,0,7,29,14830,0,3
2354,5,0,8,29,14830,0,3
2355,5,0,9,29,14830,0,3
2356,5,0,10,29,14830,0,3
2357,5,0,11,29,14830,0,3
2358,5,0,12,29,14830,0,3
2359,5,0,13,29,14830,0,3
2360,5,0,14,29,14830,0,3
2361,5,0,15,29,14830,0,3
2362,5,0,16,29,14830,0,3
2363,5,0,17,29,14830,0,3
2364,6,0,1,29,14830,0,3
2365,6,0,2,29,14830,0,3
2366,6,0,3,29,14830,0,3
2367,6,0,4,29,14830,0,3
2368,6,0,5,29,14830,0,3
2369,6,0,6,29,14830,0,3
2370,6,0,7,29,14830,0,3
2371,6,0,8,29,14830,0,3
2372,6,0,9,29,14830,0,3
2373,6,0,10,29,14830,0,3
2374,6,0,11,29,14830,0,3
2375,6,0,12,29,14830,0,3
2376,6,0,13,29,14830,0,3
2377,6,0,14,29,14830,0,3
2378,6,0,15,29,14830,0,3
2379,6,0,16,29,14830,0,3
2380,6,0,17,29,14830,0,3
2381,7,0,1,29,14830,0,3
2382,7,0,2,29,14830,0,3
2383,7,0,3,29,14830,0,3
2384,7,0,4,29,14830,0,3
2385,7,0,5,29,14830,0,3
2386,7,0,6,29,14830,0,3
2387,7,0,7,29,14830,0,3
2388,7,0,8,29,14830,0,3
2389,7,0,9,29,14830,0,3
2390,7,0,10,29,14830,0,3
2391,7,0,11,29,14830,0,3
2392,7,0,12,29,14830,0,3
2393,7,0,13,29,14830,0,3
2394,7,0,14,29,14830,0,3
2395,7,0,15,29,14830,0,3
2396,7,0,16,29,14830,0,3
2397,7,0,17,29,14830,0,3
2398,8,0,1,29,14830,0,3
2399,8,0,2,29,14830,0,3
2400,8,0,3,29,14830,0,3
2401,8,0,4,29,14830,0,3
2402,8,0,5,29,14830,0,3
2403,8,0,6,29,14830,0,3
2404,8,0,7,29,14830,0,3
2405,8,0,8,29,14830,0,3
2406,8,0,9,29,14830,0,3
2407,8,0,10,29,14830,0,3
2408,8,0,11,29,14830,0,3
2409,8,0,12,29,14830,0,3
2410,8,0,13,29,14830,0,3
2411,8,0,14,29,14830,0,3
2412,8,0,15,29,14830,0,3
2413,8,0,16,29,14830,0,3
2414,8,0,17,29,14830,0,3
2415,9,0,1,29,14830,0,3
2416,9,0,2,29,14830,0,3
2417,9,0,3,29,14830,0,3
2418,9,0,4,29,14830,0,3
2419,9,0,5,29,14830,0,3
2420,9,0,6,29,14830,0,3
2421,9,0,7,29,14830,0,3
2422,9,0,8,29,14830,0,3
2423,9,0,9,29,14830,0,3
2424,9,0,10,29,14830,0,3
2425,9,0,11,29,14830,0,3
2426,9,0,12,29,14830,0,3
2427,9,0,13,29,14830,0,3
2428,9,0,14,29,14830,0,3
2429,9,0,15,29,14830,0,3
2430,9,0,16,29,14830,0,3
2431,9,0,17,29,14830,0,3
2432,10,0,1,29,14830,0,3
2433,10,0,2,29,14830,0,3
2434,10,0,3,29,14830,0,3
2435,10,0,4,29,14830,0,3
2436,10,0,5,29,14830,0,3
2437,10,0,6,29,14830,0,3
2438,10,0,7,29,14830,0,3
2439,10,0,8,29,14830,0,3
2440,10,0,9,29,14830,0,3
2441,10,0,10,29,14830,0,3
2442,10,0,11,29,14830,0,3
2443,10,0,12,29,14830,0,3
2444,10,0,13,29,14830,0,3
2445,10,0,14,29,14830,0,3
2446,10,0,15,29,14830,0,3
2447,10,0,16,29,14830,0,3
2448,10,0,17,29,14830,0,3
2449,11,0,1,29,14830,0,3
2450,11,0,2,29,14830,0,3
2451,11,0,3,29,14830,0,3
2452,11,0,4,29,14830,0,3
2453,11,0,5,29,14830,0,3
2454,11,0,6,29,14830,0,3
2455,11,0,7,29,14830,0,3
2456,11,0,8,29,14830,0,3
2457,11,0,9,29,14830,0,3
2458,11,0,10,29,14830,0,3
2459,11,0,11,29,14830,0,3
2460,11,0,12,29,14830,0,3
2461,11,0,13,29,14830,0,3
2462,11,0,14,29,14830,0,3
2463,11,0,15,29,14830,0,3
2464,11,0,16,29,14830,0,3
2465,11,0,17,29,14830,0,3
2466,12,0,1,29,14830,0,3
2467,12,0,2,29,14830,0,3
2468,12,0,3,29,14830,0,3
2469,12,0,4,29,14830,0,3
2470,12,0,5,29,14830,0,3
2471,12,0,6,29,14830,0,3
2472,12,0,7,29,14830,0,3
2473,12,0,8,29,14830,0,3
2474,12,0,9,29,14830,0,3
2475,12,0,10,29,14830,0,3
2476,12,0,11,29,14830,0,3
2477,12,0,12,29,14830,0,3
2478,12,0,13,29,14830,0,3
2479,12,0,14,29,14830,0,3
2480,12,0,15,29,14830,0,3
2481,12,0,16,29,14830,0,3
2482,12,0,17,29,14830,0,3
2483,13,0,1,29,14830,0,3
2484,13,0,2,29,14830,0,3
2485,13,0,3,29,14830,0,3
2486,13,0,4,29,14830,0,3
2487,13,0,5,29,14830,0,3
2488,13,0,6,29,14830,0,3
2489,13,0,7,29,14830,0,3
2490,13,0,8,29,14830,0,3
2491,13,0,9,29,14830,0,3
2492,13,0,10,29,14830,0,3
2493,13,0,11,29,14830,0,3
2494,13,0,12,29,14830,0,3
2495,13,0,13,29,14830,0,3
2496,13,0,14,29,14830,0,3
2497,13,0,15,29,14830,0,3
2498,13,0,16,29,14830,0,3
2499,13,0,17,29,14830,0,3
2500,14,0,1,29,14830,0,3
2501,14,0,2,29,14830,0,3
2502,14,0,3,29,14830,0,3
2503,14,0,4,29,14830,0,3
2504,14,0,5,29,14830,0,3
2505,14,0,6,29,14830,0,3
2506,14,0,7,29,14830,0,3
2507,14,0,8,29,14830,0,3
2508,14,0,9,29,14830,0,3
2509,14,0,10,29,14830,0,3
2510,14,0,11,29,14830,0,3
2511,14,0,12,29,14830,0,3
2512,14,0,13,29,14830,0,3
2513,14,0,14,29,14830,0,3
2514,14,0,15,29,14830,0,3
2515,14,0,16,29,14830,0,3
2516,14,0,17,29,14830,0,3
2517,15,0,1,29,14830,0,3
2518,15,0,2,29,14830,0,3
2519,15,0,3,29,14830,0,3
2520,15,0,4,29,14830,0,3
2521,15,0,5,29,14830,0,3
2522,15,0,6,29,14830,0,3
2523,15,0,7,29,14830,0,3
2524,15,0,8,29,14830,0,3
2525,15,0,9,29,14830,0,3
2526,15,0,10,29,14830,0,3
2527,15,0,11,29,14830,0,3
2528,15,0,12,29,14830,0,3
2529,15,0,13,29,14830,0,3
2530,15,0,14,29,14830,0,3
2531,15,0,15,29,14830,0,3
2532,15,0,16,29,14830,0,3
2533,15,0,17,29,14830,0,3
2534,16,0,1,29,14830,0,3
2535,16,0,2,29,14830,0,3
2536,16,0,3,29,14830,0,3
2537,16,0,4,29,14830,0,3
2538,16,0,5,29,14830,0,3
2539,16,0,6,29,14830,0,3
2540,16,0,7,29,14830,0,3
2541,16,0,8,29,14830,0,3
2542,16,0,9,29,14830,0,3
2543,16,0,10,29,14830,0,3
2544,16,0,11,29,14830,0,3
2545,16,0,12,29,14830,0,3
2546,16,0,13,29,14830,0,3
2547,16,0,14,29,14830,0,3
2548,16,0,15,29,14830,0,3
2549,16,0,16,29,14830,0,3
2550,16,0,17,29,14830,0,3
2551,17,0,1,29,14830,0,3
2552,17,0,2,29,14830,0,3
2553,17,0,3,29,14830,0,3
2554,17,0,4,29,14830,0,3
2555,17,0,5,29,14830,0,3
2556,17,0,6,29,14830,0,3
2557,17,0,7,29,14830,0,3
2558,17,0,8,29,14830,0,3
2559,17,0,9,29,14830,0,3
2560,17,0,10,29,14830,0,3
2561,17,0,11,29,14830,0,3
2562,17,0,12,29,14830,0,3
2563,17,0,13,29,14830,0,3
2564,17,0,14,29,14830,0,3
2565,17,0,15,29,14830,0,3
2566,17,0,16,29,14830,0,3
2567,17,0,17,29,14830,0,3
2568,18,0,1,29,14830,0,3
2569,18,0,2,29,14830,0,3
2570,18,0,3,29,14830,0,3
2571,18,0,4,29,14830,0,3
2572,18,0,5,29,14830,0,3
2573,18,0,6,29,14830,0,3
2574,18,0,7,29,14830,0,3
2575,18,0,8,29,14830,0,3
2576,18,0,9,29,14830,0,3
2577,18,0,10,29,14830,0,3
2578,18,0,11,29,14830,0,3
2579,18,0,12,29,14830,0,3
2580,18,0,13,29,14830,0,3
2581,18,0,14,29,14830,0,3
2582,18,0,15,29,14830,0,3
2583,18,0,16,29,14830,0,3
2584,18,0,17,29,14830,0,3
2585,19,0,1,29,14830,0,3
2586,19,0,2,29,14830,0,3
2587,19,0,3,29,14830,0,3
2588,19,0,4,29,14830,0,3
2589,19,0,5,29,14830,0,3
2590,19,0,6,29,14830,0,3
2591,19,0,7,29,14830,0,3
2592,19,0,8,29,14830,0,3
2593,19,0,9,29,14830,0,3
2594,19,0,10,29,14830,0,3
2595,19,0,11,29,14830,0,3
2596,19,0,12,29,14830,0,3
2597,19,0,13,29,14830,0,3
2598,19,0,14,29,14830,0,3
2599,19,0,15,29,14830,0,3
2600,19,0,16,29,14830,0,3
2601,19,0,17,29,14830,0,3
2602,20,0,1,29,14830,0,3
2603,20,0,2,29,14830,0,3
2604,20,0,3,29,14830,0,3
2605,20,0,4,29,14830,0,3
2606,20,0,5,29,14830,0,3
2607,20,0,6,29,14830,0,3
2608,20,0,7,29,14830,0,3
2609,20,0,8,29,14830,0,3
2610,20,0,9,29,14830,0,3
2611,20,0,10,29,14830,0,3
2612,20,0,11,29,14830,0,3
2613,20,0,12,29,14830,0,3
2614,20,0,13,29,14830,0,3
2615,20,0,14,29,14830,0,3
2616,20,0,15,29,14830,0,3
2617,20,0,16,29,14830,0,3
2618,20,0,17,29,14830,0,3
2619,21,0,1,29,14830,0,3
2620,21,0,2,29,14830,0,3
2621,21,0,3,29,14830,0,3
2622,21,0,4,29,14830,0,3
2623,21,0,5,29,14830,0,3
2624,21,0,6,29,14830,0,3
2625,21,0,7,29,14830,0,3
2626,21,0,8,29,14830,0,3
2627,21,0,9,29,14830,0,3
2628,21,0,10,29,14830,0,3
2629,21,0,11,29,14830,0,3
2630,21,0,12,29,14830,0,3
2631,21,0,13,29,14830,0,3
2632,21,0,14,29,14830,0,3
2633,21,0,15,29,14830,0,3
2634,21,0,16,29,14830,0,3
2635,21,0,17,29,14830,0,3
2636,1,0,1,30,14831,0,3
2637,1,0,2,30,14831,0,3
2638,1,0,3,30,14831,0,3
2639,1,0,4,30,14831,0,3
2640,1,0,5,30,14831,0,3
2641,1,0,6,30,14831,0,3
2642,1,0,7,30,14831,0,3
2643,1,0,8,30,14831,0,3
2644,1,0,9,30,14831,0,3
2645,1,0,10,30,14831,0,3
2646,1,0,11,30,14831,0,3
2647,1,0,12,30,14831,0,3
2648,1,0,13,30,14831,0,3
2649,1,0,14,30,14831,0,3
2650,1,0,15,30,14831,0,3
2651,1,0,16,30,14831,0,3
2652,1,0,17,30,14831,0,3
2653,2,0,1,30,14831,0,3
2654,2,0,2,30,14831,0,3
2655,2,0,3,30,14831,0,3
2656,2,0,4,30,14831,0,3
2657,2,0,5,30,14831,0,3
2658,2,0,6,30,14831,0,3
2659,2,0,7,30,14831,0,3
2660,2,0,8,30,14831,0,3
2661,2,0,9,30,14831,0,3
2662,2,0,10,30,14831,0,3
2663,2,0,11,30,14831,0,3
2664,2,0,12,30,14831,0,3
2665,2,0,13,30,14831,0,3
2666,2,0,14,30,14831,0,3
2667,2,0,15,30,14831,0,3
2668,2,0,16,30,14831,0,3
2669,2,0,17,30,14831,0,3
2670,3,0,1,30,14831,0,3
2671,3,0,2,30,14831,0,3
2672,3,0,3,30,14831,0,3
2673,3,0,4,30,14831,0,3
2674,3,0,5,30,14831,0,3
2675,3,0,6,30,14831,0,3
2676,3,0,7,30,14831,0,3
2677,3,0,8,30,14831,0,3
2678,3,0,9,30,14831,0,3
2679,3,0,10,30,14831,0,3
2680,3,0,11,30,14831,0,3
2681,3,0,12,30,14831,0,3
2682,3,0,13,30,14831,0,3
2683,3,0,14,30,14831,0,3
2684,3,0,15,30,14831,0,3
2685,3,0,16,30,14831,0,3
2686,3,0,17,30,14831,0,3
2687,4,0,1,30,14831,0,3
2688,4,0,2,30,14831,0,3
2689,4,0,3,30,14831,0,3
2690,4,0,4,30,14831,0,3
2691,4,0,5,30,14831,0,3
2692,4,0,6,30,14831,0,3
2693,4,0,7,30,14831,0,3
2694,4,0,8,30,14831,0,3
2695,4,0,9,30,14831,0,3
2696,4,0,10,30,14831,0,3
2697,4,0,11,30,14831,0,3
2698,4,0,12,30,14831,0,3
2699,4,0,13,30,14831,0,3
2700,4,0,14,30,14831,0,3
2701,4,0,15,30,14831,0,3
2702,4,0,16,30,14831,0,3
2703,4,0,17,30,14831,0,3
2704,5,0,1,30,14831,0,3
2705,5,0,2,30,14831,0,3
2706,5,0,3,30,14831,0,3
2707,5,0,4,30,14831,0,3
2708,5,0,5,30,14831,0,3
2709,5,0,6,30,14831,0,3
2710,5,0,7,30,14831,0,3
2711,5,0,8,30,14831,0,3
2712,5,0,9,30,14831,0,3
2713,5,0,10,30,14831,0,3
2714,5,0,11,30,14831,0,3
2715,5,0,12,30,14831,0,3
2716,5,0,13,30,14831,0,3
2717,5,0,14,30,14831,0,3
2718,5,0,15,30,14831,0,3
2719,5,0,16,30,14831,0,3
2720,5,0,17,30,14831,0,3
2721,6,0,1,30,14831,0,3
2722,6,0,2,30,14831,0,3
2723,6,0,3,30,14831,0,3
2724,6,0,4,30,14831,0,3
2725,6,0,5,30,14831,0,3
2726,6,0,6,30,14831,0,3
2727,6,0,7,30,14831,0,3
2728,6,0,8,30,14831,0,3
2729,6,0,9,30,14831,0,3
2730,6,0,10,30,14831,0,3
2731,6,0,11,30,14831,0,3
2732,6,0,12,30,14831,0,3
2733,6,0,13,30,14831,0,3
2734,6,0,14,30,14831,0,3
2735,6,0,15,30,14831,0,3
2736,6,0,16,30,14831,0,3
2737,6,0,17,30,14831,0,3
2738,7,0,1,30,14831,0,3
2739,7,0,2,30,14831,0,3
2740,7,0,3,30,14831,0,3
2741,7,0,4,30,14831,0,3
2742,7,0,5,30,14831,0,3
2743,7,0,6,30,14831,0,3
2744,7,0,7,30,14831,0,3
2745,7,0,8,30,14831,0,3
2746,7,0,9,30,14831,0,3
2747,7,0,10,30,14831,0,3
2748,7,0,11,30,14831,0,3
2749,7,0,12,30,14831,0,3
2750,7,0,13,30,14831,0,3
2751,7,0,14,30,14831,0,3
2752,7,0,15,30,14831,0,3
2753,7,0,16,30,14831,0,3
2754,7,0,17,30,14831,0,3
2755,8,0,1,30,14831,0,3
2756,8,0,2,30,14831,0,3
2757,8,0,3,30,14831,0,3
2758,8,0,4,30,14831,0,3
2759,8,0,5,30,14831,0,3
2760,8,0,6,30,14831,0,3
2761,8,0,7,30,14831,0,3
2762,8,0,8,30,14831,0,3
2763,8,0,9,30,14831,0,3
2764,8,0,10,30,14831,0,3
2765,8,0,11,30,14831,0,3
2766,8,0,12,30,14831,0,3
2767,8,0,13,30,14831,0,3
2768,8,0,14,30,14831,0,3
2769,8,0,15,30,14831,0,3
2770,8,0,16,30,14831,0,3
2771,8,0,17,30,14831,0,3
2772,9,0,1,30,14831,0,3
2773,9,0,2,30,14831,0,3
2774,9,0,3,30,14831,0,3
2775,9,0,4,30,14831,0,3
2776,9,0,5,30,14831,0,3
2777,9,0,6,30,14831,0,3
2778,9,0,7,30,14831,0,3
2779,9,0,8,30,14831,0,3
2780,9,0,9,30,14831,0,3
2781,9,0,10,30,14831,0,3
2782,9,0,11,30,14831,0,3
2783,9,0,12,30,14831,0,3
2784,9,0,13,30,14831,0,3
2785,9,0,14,30,14831,0,3
2786,9,0,15,30,14831,0,3
2787,9,0,16,30,14831,0,3
2788,9,0,17,30,14831,0,3
2789,10,0,1,30,14831,0,3
2790,10,0,2,30,14831,0,3
2791,10,0,3,30,14831,0,3
2792,10,0,4,30,14831,0,3
2793,10,0,5,30,14831,0,3
2794,10,0,6,30,14831,0,3
2795,10,0,7,30,14831,0,3
2796,10,0,8,30,14831,0,3
2797,10,0,9,30,14831,0,3
2798,10,0,10,30,14831,0,3
2799,10,0,11,30,14831,0,3
2800,10,0,12,30,14831,0,3
2801,10,0,13,30,14831,0,3
2802,10,0,14,30,14831,0,3
2803,10,0,15,30,14831,0,3
2804,10,0,16,30,14831,0,3
2805,10,0,17,30,14831,0,3
2806,11,0,1,30,14831,0,3
2807,11,0,2,30,14831,0,3
2808,11,0,3,30,14831,0,3
2809,11,0,4,30,14831,0,3
2810,11,0,5,30,14831,0,3
2811,11,0,6,30,14831,0,3
2812,11,0,7,30,14831,0,3
2813,11,0,8,30,14831,0,3
2814,11,0,9,30,14831,0,3
2815,11,0,10,30,14831,0,3
2816,11,0,11,30,14831,0,3
2817,11,0,12,30,14831,0,3
2818,11,0,13,30,14831,0,3
2819,11,0,14,30,14831,0,3
2820,11,0,15,30,14831,0,3
2821,11,0,16,30,14831,0,3
2822,11,0,17,30,14831,0,3
2823,12,0,1,30,14831,0,3
2824,12,0,2,30,14831,0,3
2825,12,0,3,30,14831,0,3
2826,12,0,4,30,14831,0,3
2827,12,0,5,30,14831,0,3
2828,12,0,6,30,14831,0,3
2829,12,0,7,30,14831,0,3
2830,12,0,8,30,14831,0,3
2831,12,0,9,30,14831,0,3
2832,12,0,10,30,14831,0,3
2833,12,0,11,30,14831,0,3
2834,12,0,12,30,14831,0,3
2835,12,0,13,30,14831,0,3
2836,12,0,14,30,14831,0,3
2837,12,0,15,30,14831,0,3
2838,12,0,16,30,14831,0,3
2839,12,0,17,30,14831,0,3
2840,13,0,1,30,14831,0,3
2841,13,0,2,30,14831,0,3
2842,13,0,3,30,14831,0,3
2843,13,0,4,30,14831,0,3
2844,13,0,5,30,14831,0,3
2845,13,0,6,30,14831,0,3
2846,13,0,7,30,14831,0,3
2847,13,0,8,30,14831,0,3
2848,13,0,9,30,14831,0,3
2849,13,0,10,30,14831,0,3
2850,13,0,11,30,14831,0,3
2851,13,0,12,30,14831,0,3
2852,13,0,13,30,14831,0,3
2853,13,0,14,30,14831,0,3
2854,13,0,15,30,14831,0,3
2855,13,0,16,30,14831,0,3
2856,13,0,17,30,14831,0,3
2857,14,0,1,30,14831,0,3
2858,14,0,2,30,14831,0,3
2859,14,0,3,30,14831,0,3
2860,14,0,4,30,14831,0,3
2861,14,0,5,30,14831,0,3
2862,14,0,6,30,14831,0,3
2863,14,0,7,30,14831,0,3
2864,14,0,8,30,14831,0,3
2865,14,0,9,30,14831,0,3
2866,14,0,10,30,14831,0,3
2867,14,0,11,30,14831,0,3
2868,14,0,12,30,14831,0,3
2869,14,0,13,30,14831,0,3
2870,14,0,14,30,14831,0,3
2871,14,0,15,30,14831,0,3
2872,14,0,16,30,14831,0,3
2873,14,0,17,30,14831,0,3
2874,15,0,1,30,14831,0,3
2875,15,0,2,30,14831,0,3
2876,15,0,3,30,14831,0,3
2877,15,0,4,30,14831,0,3
2878,15,0,5,30,14831,0,3
2879,15,0,6,30,14831,0,3
2880,15,0,7,30,14831,0,3
2881,15,0,8,30,14831,0,3
2882,15,0,9,30,14831,0,3
2883,15,0,10,30,14831,0,3
2884,15,0,11,30,14831,0,3
2885,15,0,12,30,14831,0,3
2886,15,0,13,30,14831,0,3
2887,15,0,14,30,14831,0,3
2888,15,0,15,30,14831,0,3
2889,15,0,16,30,14831,0,3
2890,15,0,17,30,14831,0,3
2891,16,0,1,30,14831,0,3
2892,16,0,2,30,14831,0,3
2893,16,0,3,30,14831,0,3
2894,16,0,4,30,14831,0,3
2895,16,0,5,30,14831,0,3
2896,16,0,6,30,14831,0,3
2897,16,0,7,30,14831,0,3
2898,16,0,8,30,14831,0,3
2899,16,0,9,30,14831,0,3
2900,16,0,10,30,14831,0,3
2901,16,0,11,30,14831,0,3
2902,16,0,12,30,14831,0,3
2903,16,0,13,30,14831,0,3
2904,16,0,14,30,14831,0,3
2905,16,0,15,30,14831,0,3
2906,16,0,16,30,14831,0,3
2907,16,0,17,30,14831,0,3
2908,17,0,1,30,14831,0,3
2909,17,0,2,30,14831,0,3
2910,17,0,3,30,14831,0,3
2911,17,0,4,30,14831,0,3
2912,17,0,5,30,14831,0,3
2913,17,0,6,30,14831,0,3
2914,17,0,7,30,14831,0,3
2915,17,0,8,30,14831,0,3
2916,17,0,9,30,14831,0,3
2917,17,0,10,30,14831,0,3
2918,17,0,11,30,14831,0,3
2919,17,0,12,30,14831,0,3
2920,17,0,13,30,14831,0,3
2921,17,0,14,30,14831,0,3
2922,17,0,15,30,14831,0,3
2923,17,0,16,30,14831,0,3
2924,17,0,17,30,14831,0,3
2925,18,0,1,30,14831,0,3
2926,18,0,2,30,14831,0,3
2927,18,0,3,30,14831,0,3
2928,18,0,4,30,14831,0,3
2929,18,0,5,30,14831,0,3
2930,18,0,6,30,14831,0,3
2931,18,0,7,30,14831,0,3
2932,18,0,8,30,14831,0,3
2933,18,0,9,30,14831,0,3
2934,18,0,10,30,14831,0,3
2935,18,0,11,30,14831,0,3
2936,18,0,12,30,14831,0,3
2937,18,0,13,30,14831,0,3
2938,18,0,14,30,14831,0,3
2939,18,0,15,30,14831,0,3
2940,18,0,16,30,14831,0,3
2941,18,0,17,30,14831,0,3
2942,19,0,1,30,14831,0,3
2943,19,0,2,30,14831,0,3
2944,19,0,3,30,14831,0,3
2945,19,0,4,30,14831,0,3
2946,19,0,5,30,14831,0,3
2947,19,0,6,30,14831,0,3
2948,19,0,7,30,14831,0,3
2949,19,0,8,30,14831,0,3
2950,19,0,9,30,14831,0,3
2951,19,0,10,30,14831,0,3
2952,19,0,11,30,14831,0,3
2953,19,0,12,30,14831,0,3
2954,19,0,13,30,14831,0,3
2955,19,0,14,30,14831,0,3
2956,19,0,15,30,14831,0,3
2957,19,0,16,30,14831,0,3
2958,19,0,17,30,14831,0,3
2959,20,0,1,30,14831,0,3
2960,20,0,2,30,14831,0,3
2961,20,0,3,30,14831,0,3
2962,20,0,4,30,14831,0,3
2963,20,0,5,30,14831,0,3
2964,20,0,6,30,14831,0,3
2965,20,0,7,30,14831,0,3
2966,20,0,8,30,14831,0,3
2967,20,0,9,30,14831,0,3
2968,20,0,10,30,14831,0,3
2969,20,0,11,30,14831,0,3
2970,20,0,12,30,14831,0,3
2971,20,0,13,30,14831,0,3
2972,20,0,14,30,14831,0,3
2973,20,0,15,30,14831,0,3
2974,20,0,16,30,14831,0,3
2975,20,0,17,30,14831,0,3
2976,21,0,1,30,14831,0,3
2977,21,0,2,30,14831,0,3
2978,21,0,3,30,14831,0,3
2979,21,0,4,30,14831,0,3
2980,21,0,5,30,14831,0,3
2981,21,0,6,30,14831,0,3
2982,21,0,7,30,14831,0,3
2983,21,0,8,30,14831,0,3
2984,21,0,9,30,14831,0,3
2985,21,0,10,30,14831,0,3
2986,21,0,11,30,14831,0,3
