"ID","pathSettlerHubId","pathSettlerImprovementGroupFlags","creature2IdDepot","localizedTextIdName","settlerAvenueTypeEnum","contributionValue","perTierBonusContributionValue","durationPerBundleMs","maxBundleCount","pathSettlerImprovementGroupIdOutpostRequired","pathSettlerImprovementIdTier00","pathSettlerImprovementIdTier01","pathSettlerImprovementIdTier02","pathSettlerImprovementIdTier03","worldLocation2IdDisplayPoint"
1492,213,4,37008,342142,1,30,5,600000,50,0,3240,3241,0,0,29289
1495,213,4,37008,342148,2,30,4,900000,50,0,3246,3247,3248,0,29289
1496,213,4,37008,342149,2,30,0,1200000,50,0,3249,0,0,0,29289
1497,213,4,37010,342151,1,30,0,300000,50,0,3250,0,0,0,29302
1498,213,4,37010,342153,1,36,0,600000,50,1497,3251,0,0,0,29302
1499,213,4,37010,342154,0,26,0,1200000,50,1497,3252,0,0,0,29302
1500,213,4,37010,342155,2,30,4,900000,50,1497,3253,3254,3255,0,29302
1501,213,4,37013,342156,1,32,4,600000,50,0,3256,3257,3258,0,29314
1502,213,4,37013,342157,1,30,4,600000,50,0,3259,3260,0,0,29314
1503,213,4,37013,342158,2,34,3,900000,50,0,3261,3262,0,0,29314
1504,213,4,37013,342159,2,30,0,1200000,50,0,3263,0,0,0,29314
1505,213,4,37013,342160,0,32,4,1200000,50,0,3264,3265,0,0,29314
1506,213,4,37016,342162,1,30,0,300000,50,0,3266,0,0,0,29325
1507,213,4,37016,342163,1,30,5,600000,50,1506,3267,3268,0,0,29325
1508,213,4,37016,342164,1,36,0,600000,50,1506,3269,0,0,0,29325
1509,213,4,37016,342165,0,26,0,1200000,50,1506,3270,0,0,0,29325
1510,214,4,36999,342166,2,34,3,900000,50,0,3271,3272,0,0,29255
1511,214,4,36999,342167,2,30,0,1200000,50,0,3273,0,0,0,29255
1512,214,4,36999,342168,0,32,4,1200000,50,0,3274,3275,0,0,29255
1513,214,4,36999,342169,0,40,0,1200000,50,0,3276,0,0,0,29255
1514,214,4,36999,342170,1,32,4,600000,50,0,3277,3278,3279,0,29255
1515,214,4,36999,342171,1,30,5,600000,50,0,3280,3281,0,0,29255
1516,214,4,37004,342172,1,30,0,300000,50,0,3282,0,0,0,29270
1517,214,4,37004,342173,1,30,4,600000,50,1516,3283,3284,0,0,29270
1518,214,4,37004,342174,0,26,0,1200000,50,1516,3285,0,0,0,29270
1519,214,4,37004,342175,2,30,4,900000,50,1516,3286,3287,3288,0,29270
1520,214,4,37006,342176,1,30,4,600000,50,0,3289,3290,0,0,29282
1521,214,4,37006,342177,1,32,4,600000,50,0,3291,3292,3293,0,29282
1522,214,4,37006,342178,1,30,5,600000,50,0,3294,3295,0,0,29282
1524,214,4,37006,342180,2,30,4,900000,50,0,3297,3298,3299,0,29282
1525,214,4,37006,342181,2,30,0,1200000,50,0,3300,0,0,0,29282
1526,214,4,37009,342182,1,30,0,300000,50,0,3301,0,0,0,29297
1527,214,4,37009,342183,1,36,0,600000,50,1526,3302,0,0,0,29297
1528,214,4,37009,342184,0,26,0,1200000,50,1526,3303,0,0,0,29297
1529,214,4,37009,342185,2,30,4,900000,50,1526,3304,3305,3306,0,29297
1530,214,4,37012,342186,1,32,4,600000,50,0,3307,3308,3309,0,29307
1531,214,4,37012,342187,1,30,4,600000,50,0,3310,3311,0,0,29307
1532,214,4,37012,342188,2,34,3,900000,50,0,3312,3313,0,0,29307
1533,214,4,37012,342189,2,30,0,1200000,50,0,3314,0,0,0,29307
1534,214,4,37012,342190,0,32,4,1200000,50,0,3315,3316,0,0,29307
1535,214,4,37014,342191,1,30,0,300000,50,0,3317,0,0,0,29320
1536,214,4,37014,342192,1,30,5,600000,50,1535,3318,3319,0,0,29320
1537,214,4,37014,342193,1,36,0,600000,50,1535,3320,0,0,0,29320
1538,214,4,37014,342194,0,26,0,1200000,50,1535,3321,0,0,0,29320
1547,23,0,37684,348605,2,10,0,900000,20,0,3330,0,0,0,29771
1551,24,4,34522,350504,0,14,0,1200000,20,0,3334,0,0,0,26855
1552,24,0,34526,350505,0,14,0,1200000,20,0,3335,0,0,0,26867
1556,222,4,38517,353752,1,30,0,180000,50,0,3339,0,0,0,30574
1558,222,4,38516,353756,1,24,0,180000,50,0,3360,0,0,0,30568
1560,222,4,38517,353758,1,24,29,180000,50,0,3342,3343,4235,0,30574
1563,222,4,38515,353761,0,37,0,180000,50,0,3363,0,0,0,30571
1564,222,4,38516,353762,0,34,0,180000,50,0,3364,0,0,0,30568
1565,222,4,38515,353763,0,24,0,180000,50,0,3350,0,0,0,30571
1567,222,4,38514,353765,0,30,0,180000,50,0,3352,0,0,0,30556
1568,222,4,38514,353766,2,32,46,180000,50,0,4214,4217,4218,0,30556
1570,222,0,38514,353768,2,30,0,180000,50,0,3354,0,0,0,30556
1578,133,4,26577,356495,0,22,0,1800000,20,0,3365,0,0,0,19942
1579,133,4,38897,356507,0,16,0,1800000,20,0,3366,0,0,0,30880
1580,133,4,26576,358350,0,22,36,1800000,20,0,3367,3368,0,0,19941
1581,133,0,26579,356544,1,24,0,1200000,20,0,3369,0,0,0,19945
1582,133,4,38901,356633,2,16,0,1800000,20,0,3370,0,0,0,30900
1589,162,2,39212,361685,1,20,4,1200000,20,0,3377,3378,0,0,31243
1595,162,4,39331,361795,1,12,0,1200000,20,0,3390,0,0,0,31418
1598,162,4,39332,361809,1,12,0,1200000,20,0,3391,0,0,0,31423
1599,162,4,39212,361816,1,12,0,1200000,20,0,3392,0,0,0,31243
1608,162,4,28898,361888,1,18,0,1200000,20,0,3407,0,0,0,22332
1647,228,4,39250,362137,1,20,5,600000,40,0,3470,3471,3472,0,31369
1648,228,4,39256,362411,1,20,5,600000,40,0,3473,3474,3475,0,31377
1649,228,4,39257,362412,1,20,5,600000,40,0,3476,3477,3478,0,31378
1650,228,4,39254,362413,1,18,2,600000,40,0,3479,3480,0,0,31373
1651,228,4,39256,362414,1,18,2,600000,40,0,3481,3482,0,0,31377
1652,228,4,39257,362415,1,18,2,600000,40,0,3483,3484,0,0,31378
1653,228,4,39256,362416,1,26,0,300000,40,0,3485,0,0,0,31377
1654,228,4,39258,362417,1,26,0,300000,40,0,3486,0,0,0,31575
1655,228,0,39250,362418,0,24,0,1200000,40,0,3487,0,0,0,31369
1656,228,0,39255,362419,0,24,0,1200000,40,0,3488,0,0,0,31374
1657,228,4,39254,362420,0,22,0,1200000,40,0,3489,0,0,0,31373
1658,228,4,39258,362421,0,22,0,1200000,40,0,3490,0,0,0,31575
1659,228,4,39254,362425,0,24,0,1200000,40,0,3491,0,0,0,31373
1660,228,4,39258,362426,0,24,0,1200000,40,0,3492,0,0,0,31575
1661,228,4,39251,362427,0,24,0,1200000,40,0,3493,0,0,0,31370
1662,228,4,39256,362428,0,24,0,1200000,40,0,3494,0,0,0,31377
1663,228,4,39250,362429,2,16,4,900000,40,0,3495,3496,3497,0,31369
1664,228,4,39256,362430,2,16,4,900000,40,0,3498,3499,3500,0,31377
1665,228,4,39258,362431,2,16,4,900000,40,0,3501,3502,3503,0,31575
1666,228,4,39252,362437,2,28,0,900000,40,0,3504,0,0,0,31371
1667,228,4,39251,362438,2,18,0,900000,40,0,3505,0,0,0,31370
1668,228,4,39255,362439,2,18,0,900000,40,0,3506,0,0,0,31374
1669,228,4,39251,362440,0,28,0,1200000,40,0,3507,0,0,0,31370
1670,231,4,39259,362444,1,20,5,600000,40,0,3508,3509,3510,0,31379
1671,231,4,39264,362445,1,20,5,600000,40,0,3511,3512,3513,0,31387
1672,231,4,39266,362446,1,20,5,600000,40,0,3514,3515,3516,0,31388
1673,231,4,39262,362447,1,18,2,600000,40,0,3517,3518,0,0,31385
1674,231,4,39264,362448,1,18,2,600000,40,0,3519,3520,0,0,31387
1675,231,4,39266,362449,1,18,2,600000,40,0,3521,3522,0,0,31388
1676,231,4,39264,362450,1,26,0,300000,40,0,3523,0,0,0,31387
1677,231,4,39265,362451,1,26,0,300000,40,0,3524,0,0,0,31389
1678,231,0,39259,362452,0,24,0,1200000,40,0,3525,0,0,0,31379
1679,231,0,39263,362453,0,24,0,1200000,40,0,3526,0,0,0,31386
1680,231,4,39262,362454,0,22,0,1200000,40,0,3527,0,0,0,31385
1681,231,4,39265,362455,0,22,0,1200000,40,0,3528,0,0,0,31389
1682,231,4,39262,362456,0,24,0,1200000,40,0,3529,0,0,0,31385
1683,231,4,39265,362457,0,24,0,1200000,40,0,3530,0,0,0,31389
1684,231,0,39260,362458,0,24,0,1200000,40,0,3531,0,0,0,31382
1685,231,0,39264,362459,0,24,0,1200000,40,0,3532,0,0,0,31382
1686,231,4,39259,362460,2,16,4,900000,40,0,3533,3534,3535,0,31379
1687,231,4,39264,362461,2,16,4,900000,40,0,3536,3537,3538,0,31387
1688,231,4,39265,362462,2,16,4,900000,40,0,3539,3540,3541,0,31389
1689,231,4,39261,362463,2,28,0,900000,40,0,3542,0,0,0,31384
1690,231,4,39260,362464,2,18,0,900000,40,0,3543,0,0,0,31382
1691,231,4,39263,362465,2,18,0,900000,40,0,3544,0,0,0,31386
1692,231,4,39260,362466,0,28,0,1200000,40,0,3545,0,0,0,31382
1697,177,4,39532,363289,1,18,8,1200000,20,0,3561,3562,0,0,31673
1698,177,4,39532,363313,1,18,8,1200000,20,0,3563,3564,0,0,31673
1700,177,4,39532,363319,1,14,4,1200000,20,0,3565,3566,0,0,31673
1701,177,4,31769,363326,1,16,0,1200000,20,0,3568,0,0,0,24545
1702,177,4,31769,363340,0,16,8,1800000,20,0,3571,3572,0,0,24545
1703,177,4,31769,363365,0,18,8,1800000,20,0,3573,3574,0,0,24545
1704,177,2,31775,363367,2,18,6,1800000,20,0,3575,3576,0,0,24550
1705,228,1,0,363744,0,0,0,3600000,0,0,3577,0,0,0,31788
1706,231,1,0,363747,0,0,0,3600000,0,0,3578,0,0,0,31776
1707,234,4,39582,364122,1,23,33,600000,40,0,3579,3580,3581,0,31716
1708,234,4,39582,364136,1,24,0,600000,40,0,3582,0,0,0,31716
1709,234,4,39582,364145,0,13,21,1200000,40,0,3583,3584,4426,0,31716
1710,234,4,39582,364156,2,15,28,900000,40,0,3585,3586,4428,0,31716
1711,234,4,39582,364177,2,12,23,900000,40,0,3587,3588,3589,0,31716
1712,234,4,39584,452155,1,17,26,600000,40,0,3590,3591,0,0,31739
1714,234,4,39584,364244,0,12,22,1200000,40,0,3592,3593,4427,0,31739
1715,234,4,39584,364249,2,12,21,900000,40,0,3594,3595,4430,0,31739
1716,234,4,39587,364250,1,23,33,600000,40,0,3596,3597,3598,0,31750
1717,234,4,39587,364252,1,24,0,600000,40,0,3599,0,0,0,31750
1718,234,4,39587,364263,0,24,0,1200000,40,0,3600,0,0,0,31750
1719,234,4,39587,364270,2,12,21,900000,40,0,3601,3602,4432,0,31750
1720,234,4,39587,364286,2,12,23,900000,40,0,3603,3604,3605,0,31750
1721,234,4,39590,364297,1,30,33,600000,40,0,3606,3607,3608,0,31764
1722,234,4,49833,452213,1,17,26,600000,40,0,3609,3610,0,0,39685
1723,234,4,39590,364300,0,24,0,1200000,20,0,3611,0,0,0,31764
1724,234,4,49833,364304,2,15,28,900000,40,0,3612,3613,4429,0,39685
1725,234,4,49833,364305,2,12,21,900000,40,0,3614,3615,4431,0,39685
1744,162,4,28895,364417,0,16,0,1800000,20,0,3653,0,0,0,22329
1745,162,4,28897,364428,2,12,0,1800000,20,0,3654,0,0,0,22331
1746,162,4,28895,364449,2,22,4,1800000,20,0,3655,3656,0,0,22329
1747,222,1,0,367629,1,0,0,3600000,0,0,4773,0,0,0,0
1750,238,4,39180,374093,1,30,53,180000,50,0,3660,3661,3662,0,31262
1779,238,4,39186,374124,1,30,53,180000,50,0,3709,3710,3711,0,31276
1780,238,4,39178,374125,1,30,53,180000,50,0,3712,3713,3714,0,31253
1781,238,4,39182,374126,1,30,53,180000,50,0,3715,3716,3717,0,31267
1782,238,4,39175,374127,1,28,0,180000,50,0,3718,0,0,0,31244
1783,238,4,39180,374128,1,28,0,180000,50,0,3719,0,0,0,31262
1784,238,4,39184,374129,1,28,0,180000,50,0,3720,0,0,0,31271
1785,238,4,39178,374131,1,28,47,180000,50,0,3721,3722,3723,0,31253
1786,238,4,39184,374132,1,28,47,180000,50,0,3724,3725,3726,0,31271
1787,238,4,39180,374133,0,24,0,180000,50,0,3727,0,0,0,31262
1788,238,4,39182,374134,0,24,0,180000,50,0,3728,0,0,0,31267
1789,238,4,39186,374135,0,24,0,180000,50,0,3729,0,0,0,31276
1790,238,4,39175,374137,0,30,0,180000,50,0,3730,0,0,0,31244
1791,238,4,39184,374138,0,30,0,180000,50,0,3731,0,0,0,31271
1792,238,4,39178,374140,0,24,0,180000,50,0,3732,0,0,0,31253
1793,238,4,39175,374141,2,35,0,180000,50,0,3733,0,0,0,31244
1794,238,4,39178,374142,2,35,0,180000,50,0,3734,0,0,0,31253
1795,238,4,39180,374143,2,35,0,180000,50,0,3735,0,0,0,31262
1796,238,4,39184,374144,2,35,0,180000,50,0,3736,0,0,0,31271
1797,238,4,39175,374145,2,35,0,180000,50,0,3737,0,0,0,31244
1798,238,4,39180,374147,2,35,0,180000,50,0,3738,0,0,0,31262
1799,238,4,39182,374148,2,35,0,180000,50,0,3739,0,0,0,31267
1800,238,4,39186,374149,2,35,0,180000,50,0,3740,0,0,0,31276
1801,238,4,39178,374150,2,28,47,180000,50,0,3741,3742,3743,0,31253
1802,238,4,39182,374152,2,28,47,180000,50,0,3744,3745,3746,0,31267
1803,238,4,39186,374154,2,28,47,180000,50,0,3747,3748,3749,0,31276
1804,238,4,39182,374155,2,34,0,180000,50,0,3750,0,0,0,31267
1805,238,1,0,374157,2,0,0,3600000,0,0,3751,0,0,0,31692
1806,239,4,39181,374167,1,30,53,180000,50,0,3752,3753,3754,0,31285
1807,239,4,39187,374168,1,30,53,180000,50,0,3755,3756,3757,0,31299
1808,239,4,39179,374169,1,30,53,180000,50,0,3758,3759,3760,0,31280
1809,239,4,39183,374170,1,30,53,180000,50,0,3761,3762,3763,0,31290
1810,239,4,39177,374171,1,28,0,180000,50,0,3764,0,0,0,31249
1811,239,4,39181,374172,1,28,0,180000,50,0,3765,0,0,0,31285
1812,239,4,39185,374173,1,28,0,180000,50,0,3766,0,0,0,31294
1813,239,4,39179,374174,1,28,47,180000,50,0,3767,3768,3769,0,31280
1814,239,4,39185,374175,1,28,47,180000,50,0,3770,3771,3772,0,31294
1815,239,4,39181,374176,0,24,0,180000,50,0,3773,0,0,0,31285
1816,239,4,39183,374177,0,24,0,180000,50,0,3774,0,0,0,31290
1817,239,4,39187,374178,0,24,0,180000,50,0,3775,0,0,0,31299
1818,239,4,39177,374179,0,30,0,180000,50,0,3776,0,0,0,31249
1819,239,4,39185,374180,0,30,0,180000,50,0,3777,0,0,0,31294
1820,239,4,39179,374181,0,24,0,180000,50,0,3778,0,0,0,31280
1821,239,4,39177,374182,2,35,0,180000,50,0,3779,0,0,0,31249
1822,239,4,39179,374183,2,35,0,180000,50,0,3780,0,0,0,31280
1823,239,4,39181,374184,2,35,0,180000,50,0,3781,0,0,0,31285
1824,239,4,39185,374185,2,35,0,180000,50,0,3782,0,0,0,31294
1825,239,4,39177,374186,2,35,0,180000,50,0,3783,0,0,0,31249
1826,239,4,39181,374187,2,35,0,180000,50,0,3784,0,0,0,31285
1827,239,4,39183,374188,2,35,0,180000,50,0,3785,0,0,0,31290
1828,239,4,39187,374189,2,35,0,180000,50,0,3786,0,0,0,31299
1829,239,4,39179,374190,2,28,47,180000,50,0,3787,3788,3789,0,31280
1830,239,4,39183,374191,2,28,47,180000,50,0,3790,3791,3792,0,31290
1831,239,4,39187,374192,2,28,47,180000,50,0,3793,3794,3795,0,31299
1832,239,4,39183,374193,2,34,0,180000,50,0,3796,0,0,0,31290
1833,239,1,0,374194,2,0,0,3600000,0,0,3797,0,0,0,31693
1834,162,4,40720,374422,2,10,0,1800000,20,0,3798,0,0,0,32548
1835,133,4,40774,375043,1,14,0,1200000,20,0,3799,0,0,0,32598
1836,237,4,41128,378237,1,24,0,180000,20,0,3800,0,0,0,32882
1837,237,4,41129,378238,1,24,0,180000,20,0,3801,0,0,0,32886
1838,237,4,41127,378239,0,26,30,300000,20,0,3802,3803,0,0,32878
1839,237,4,41130,378240,0,26,30,300000,20,0,3804,3805,0,0,32890
1840,237,4,41126,378243,0,34,0,300000,20,0,3806,0,0,0,32874
1841,237,4,41126,378244,2,20,0,300000,20,0,3808,0,0,0,32874
1842,237,4,41127,378249,2,20,0,300000,20,0,3809,0,0,0,32878
1843,237,4,41128,378250,2,20,0,300000,20,0,3810,0,0,0,32882
1844,237,4,41129,378251,2,20,0,300000,20,0,3811,0,0,0,32886
1845,237,4,41130,378252,2,20,0,300000,20,0,3812,0,0,0,32890
1846,237,4,41126,378253,2,22,0,300000,20,0,3813,0,0,0,32874
1847,237,4,41127,378254,2,22,0,300000,20,0,3814,0,0,0,32878
1848,237,4,41128,378255,2,22,0,300000,20,0,3815,0,0,0,32882
1849,237,4,41129,378258,2,22,0,300000,20,0,3816,0,0,0,32886
1850,237,4,41130,378259,2,22,0,300000,20,0,3817,0,0,0,32890
1851,237,1,0,378461,2,0,0,3600000,0,0,3818,0,0,0,0
1858,201,1,0,383144,0,0,0,3600000,0,0,3825,0,0,0,0
1859,202,1,0,383151,0,0,0,3600000,0,0,3826,0,0,0,0
1860,201,0,35275,386079,2,24,0,1200000,40,0,3827,0,0,0,27779
1861,201,0,35276,386084,2,24,0,1200000,40,1358,3828,0,0,0,27780
1862,201,0,35280,386086,2,24,0,1200000,40,0,3829,0,0,0,27782
1863,201,0,35288,386089,2,24,0,1200000,40,0,3830,0,0,0,27786
1864,202,0,35274,386101,2,24,0,1200000,40,0,3831,0,0,0,27788
1865,202,0,35277,386103,2,24,0,1200000,40,0,3832,0,0,0,27789
1866,202,0,35281,386105,2,24,0,1200000,40,0,3833,0,0,0,27791
1867,202,0,35289,386106,2,24,0,1200000,40,0,3834,0,0,0,27795
1883,213,1,0,395657,0,0,0,3600000,0,0,3850,0,0,0,0
1884,214,1,0,395702,0,0,0,3600000,0,0,3851,0,0,0,0
2075,228,2,39256,405587,1,21,8,300000,40,0,4146,4147,0,0,31377
2076,228,2,39258,405594,1,21,8,300000,40,0,4148,4149,0,0,31575
2077,231,2,39264,405597,1,21,8,300000,40,0,4150,4151,0,0,31387
2079,231,2,39265,405612,1,21,8,300000,40,0,4153,4154,0,0,31389
2106,163,4,28997,411869,1,33,0,600000,40,0,4181,0,0,0,22412
2107,163,4,28999,411871,1,33,0,600000,40,843,4185,0,0,0,22425
2108,163,4,29003,411881,1,20,0,600000,40,0,4187,0,0,0,22469
2111,164,4,29004,412212,1,33,0,600000,40,0,4190,0,0,0,22481
2112,164,4,29006,412214,1,33,0,600000,40,877,4191,0,0,0,22494
2113,164,4,29010,412215,1,33,0,600000,40,0,4192,0,0,0,22475
2125,174,4,30768,417535,0,20,0,1200000,10,0,4207,0,0,0,23582
2126,174,4,30769,417828,2,16,0,1200000,10,0,4208,0,0,0,23583
2127,174,4,30769,417894,1,24,0,600000,10,0,4209,0,0,0,23583
2128,174,0,30769,417908,2,8,0,1200000,10,0,4210,0,0,0,23583
2133,222,4,38514,434907,1,30,42,180000,50,0,4219,4220,0,0,30556
2134,222,4,38514,435325,1,38,0,180000,50,0,4221,0,0,0,30556
2135,222,4,38516,435956,1,37,0,180000,50,0,4222,0,0,0,30568
2136,222,4,38516,435972,1,22,40,180000,50,0,4223,4224,4225,0,30568
2137,187,1,0,436067,1,0,0,3600000,0,0,4226,0,0,0,0
2138,222,4,38516,436086,1,30,42,180000,50,0,4227,4230,0,0,30568
2139,222,4,38515,436193,1,36,48,180000,50,0,4231,4232,0,0,30571
2140,222,4,38515,436201,2,37,49,180000,50,0,4233,4234,0,0,30571
2141,178,1,0,437978,0,0,0,3600000,0,0,4240,0,0,0,0
2142,187,4,33259,438362,2,12,0,1200000,20,0,4241,0,0,0,38615
2143,187,4,33262,438365,2,12,0,1200000,20,0,4242,0,0,0,25595
2144,187,4,33260,438366,2,12,0,1200000,20,0,4243,0,0,0,25591
2145,187,4,33263,438368,2,12,0,1200000,20,0,4244,0,0,0,25599
2146,288,4,48020,438546,1,17,23,1800000,40,0,4245,4246,0,0,38637
2147,288,4,48020,438547,0,30,0,1800000,40,0,4248,4284,4285,0,38637
2148,288,4,48020,438548,0,20,0,1800000,40,0,4249,0,0,0,38637
2149,288,4,48020,438549,2,12,21,1800000,40,0,4251,4405,4406,0,38637
2150,288,4,48020,438550,0,12,0,1800000,40,0,4253,0,0,0,38637
2164,222,4,38515,438592,0,36,0,180000,50,0,4282,0,0,0,30571
2165,222,4,38517,438692,1,36,0,180000,50,0,4286,0,0,0,30574
2166,222,4,38517,438698,2,35,45,180000,50,0,4287,4288,0,0,30574
2167,222,4,38517,438740,1,34,0,180000,50,0,4289,0,0,0,30574
2168,288,4,48025,438745,2,27,0,1200000,40,0,4290,0,0,0,38655
2169,288,4,48025,438746,0,35,0,1200000,40,0,4291,0,0,0,38655
2170,288,4,48025,438752,0,24,0,1200000,40,0,4292,0,0,0,38655
2171,222,4,38518,438769,1,30,42,180000,50,0,4293,4294,0,0,30580
2172,222,4,38518,438771,2,35,45,180000,50,0,4295,4296,0,0,30580
2173,222,4,38518,438782,1,35,0,180000,50,0,4297,0,0,0,30580
2175,222,4,48050,438952,1,24,40,180000,50,0,4300,4306,4307,0,38664
2176,168,4,48049,438953,1,23,33,600000,40,0,4301,4302,4387,0,38668
2177,168,4,48049,438954,1,21,29,600000,40,0,4303,4388,4389,0,38668
2178,168,4,48049,438955,0,17,0,1200000,40,0,4304,0,0,0,38668
2179,168,4,48049,438956,0,22,0,1200000,40,0,4305,0,0,0,38668
2180,222,4,48050,438959,2,37,49,180000,50,0,4308,4309,0,0,38664
2181,222,4,48050,438960,2,37,0,180000,50,0,4311,0,0,0,38664
2182,288,4,48048,438970,1,23,33,1800000,40,0,4313,4314,4407,0,38674
2183,288,4,48048,438971,1,21,33,1800000,40,0,4315,4408,4409,0,38674
2184,288,4,48048,438972,0,17,0,1800000,40,0,4316,0,0,0,38674
2185,288,4,48048,438973,0,12,0,1800000,40,0,4317,0,0,0,38674
2187,222,4,48050,439056,1,30,0,180000,50,0,4319,0,0,0,38664
2188,288,4,48075,439132,1,19,33,1800000,40,0,4320,4321,4322,0,38692
2189,288,4,48075,439133,1,21,0,1800000,40,0,4323,0,0,0,38692
2192,168,4,48076,439136,1,16,0,600000,40,0,4329,0,0,0,38687
2193,168,4,48076,439137,1,19,33,600000,40,0,4330,4331,4390,0,38687
2194,174,0,31467,439609,2,20,0,1200000,10,0,4332,0,0,0,24238
2195,174,0,48202,439627,2,20,0,1200000,10,0,4333,0,0,0,38754
2196,174,4,48202,439815,2,12,0,1200000,10,0,4334,0,0,0,38754
2197,174,4,48202,439899,0,18,0,1200000,10,0,4335,0,0,0,38754
2198,222,4,38514,440497,2,42,0,180000,50,0,4336,0,0,0,30556
2199,289,4,48391,440739,1,30,0,180000,50,0,4337,0,0,0,38781
2200,289,4,48387,440740,1,24,0,180000,50,0,4338,0,0,0,38778
2201,289,4,48391,440741,1,24,29,180000,50,0,4752,4753,4754,0,38781
2202,289,4,48388,440742,0,37,0,180000,50,0,4342,0,0,0,38779
2203,289,4,48387,440743,0,34,0,180000,50,0,4343,0,0,0,38778
2204,289,4,48388,440744,0,24,0,180000,50,0,4344,0,0,0,38779
2205,289,4,48386,440745,0,30,0,180000,50,0,4345,0,0,0,38777
2206,289,4,48386,440746,2,32,46,180000,50,0,4346,4347,4348,0,38777
2208,289,0,48386,440748,2,30,0,180000,50,0,4349,0,0,0,38777
2210,289,1,0,440750,1,0,0,3600000,0,0,4774,0,0,0,0
2211,289,4,48386,440751,1,30,42,180000,50,0,4352,4353,0,0,38777
2212,289,4,48386,440752,1,38,0,180000,50,0,4354,0,0,0,38777
2213,289,4,48387,440753,1,37,0,180000,50,0,4355,0,0,0,38778
2214,289,4,48387,440754,1,22,40,180000,50,0,4356,4357,4358,0,38778
2215,289,4,48387,440755,1,30,42,180000,50,0,4359,4360,0,0,38778
2216,289,4,48388,440756,1,36,48,180000,50,0,4361,4362,0,0,38779
2217,289,4,48388,440757,2,37,49,180000,50,0,4363,4364,0,0,38779
2218,289,4,48388,440758,0,36,0,180000,50,0,4365,0,0,0,38779
2219,289,4,48391,440759,1,36,0,180000,50,0,4366,0,0,0,38781
2220,289,4,48391,440760,2,35,45,180000,50,0,4367,4368,0,0,38781
2221,289,4,48391,440761,1,34,0,180000,50,0,4369,0,0,0,38781
2222,289,4,48392,440762,1,30,42,180000,50,0,4370,4371,0,0,38780
2223,289,4,48392,440763,2,35,45,180000,50,0,4372,4373,0,0,38780
2224,289,4,48392,440764,1,35,0,180000,50,0,4374,0,0,0,38780
2226,289,4,48389,440766,1,24,40,180000,50,0,4376,4377,4378,0,38931
2227,289,4,48389,440767,2,37,49,180000,50,0,4379,4380,0,0,38931
2228,289,4,48389,440768,2,37,0,180000,50,0,4381,0,0,0,38931
2229,289,4,48389,440769,1,30,0,180000,50,0,4382,0,0,0,38931
2230,289,4,48386,440770,2,42,0,180000,50,0,4383,0,0,0,38777
2231,154,4,28511,441815,2,1,0,300000,10,0,4384,0,0,0,21799
2232,168,2,48076,444835,1,25,32,300000,40,0,4391,4392,0,0,38687
2233,168,2,48955,444852,1,25,32,300000,40,0,4393,4394,0,0,38627
2234,168,4,48955,444862,2,16,0,600000,40,0,4395,0,0,0,38627
2235,168,4,48955,444863,0,13,21,600000,40,0,4396,4397,4398,0,38627
2236,168,4,48955,444886,1,23,33,300000,40,0,4399,4400,4401,0,38627
2237,168,4,48955,444894,1,21,29,300000,40,0,4402,4403,4404,0,38627
2238,288,2,48075,445032,1,25,32,300000,40,0,4410,4411,0,0,38692
2239,288,2,49161,445052,1,25,32,300000,40,0,4412,4413,0,0,39169
2240,288,4,49161,445055,2,16,0,600000,40,0,4414,0,0,0,39169
2241,288,4,49161,445056,0,13,21,600000,40,0,4415,4416,4417,0,39169
2242,288,4,49161,445058,1,23,33,300000,40,0,4418,4419,4420,0,39169
2243,288,4,49161,445059,1,21,29,300000,40,0,4421,4422,4423,0,39169
2244,168,1,0,448168,0,0,0,3600000,0,0,4424,0,0,0,0
2245,288,1,0,448169,0,0,0,3600000,0,0,4425,0,0,0,0
2246,234,4,39582,452153,2,35,0,1200000,40,0,4443,0,0,0,31716
2247,234,4,39587,452163,1,38,0,300000,40,0,4447,0,0,0,31750
2248,234,4,39590,452237,1,28,0,300000,40,0,4451,0,0,0,31764
2249,234,4,49833,452340,2,35,0,1200000,40,0,4455,0,0,0,39685
2250,234,4,49838,452445,1,60,0,1200000,40,0,4456,0,0,0,39747
2251,234,4,49840,452497,2,21,33,900000,40,0,4457,4458,4459,0,39674
2252,234,4,49840,452526,1,21,33,600000,40,0,4460,4461,4462,0,39674
2253,234,4,49840,452556,0,12,22,1200000,40,0,4463,4464,4465,0,39674
2254,234,4,49840,452564,0,15,0,1200000,40,0,4466,0,0,0,39674
2255,234,4,49843,452569,2,60,0,1200000,40,0,4469,0,0,0,39760
2256,234,4,39590,452583,1,38,0,300000,20,0,4470,0,0,0,31764
2257,291,4,39583,452677,1,23,33,600000,40,0,4471,4472,4473,0,31722
2258,291,4,39583,452678,1,24,0,600000,40,0,4474,0,0,0,31722
2259,291,4,39583,452679,0,13,21,1200000,40,0,4475,4476,4477,0,31722
2260,291,4,39583,452680,2,15,28,900000,40,0,4478,4479,4480,0,31722
2261,291,4,39583,452681,2,12,23,900000,40,0,4481,4482,4483,0,31722
2262,291,4,39585,452682,1,17,26,600000,40,0,4484,4485,0,0,31745
2263,291,4,39585,452683,0,12,22,1200000,40,0,4486,4487,4488,0,31745
