"ID","countResource00","countResource01","countResource02","countRecontributionResource00","countRecontributionResource01","countRecontributionResource02","spell4IdDisplay"
3716,16,8,5,16,8,5,31417
3717,19,11,6,19,11,6,31424
3718,10,6,2,10,6,2,31360
3719,10,6,2,10,6,2,31360
3720,10,6,2,10,6,2,31360
3721,10,6,2,10,6,2,31325
3722,12,8,4,12,8,4,31452
3723,17,10,6,17,10,6,31453
3724,10,6,2,10,6,2,31325
3725,12,8,4,12,8,4,31452
3726,17,10,6,17,10,6,31453
3727,15,3,1,15,3,1,0
3728,15,3,1,15,3,1,0
3729,15,3,1,15,3,1,0
3730,18,3,2,18,3,2,40755
3731,18,3,2,18,3,2,40755
3732,15,3,1,15,3,1,0
3733,16,5,3,16,5,3,40753
3734,16,5,3,16,5,3,40753
3735,16,5,3,16,5,3,40753
3736,16,5,3,16,5,3,40753
3737,20,6,1,20,6,1,41488
3738,20,6,1,20,6,1,41488
3739,20,6,1,20,6,1,41488
3740,20,6,1,20,6,1,41488
3741,10,6,2,10,6,2,36510
3742,12,8,4,12,8,4,36666
3743,16,10,6,16,10,6,36667
3744,10,6,2,10,6,2,36510
3745,12,8,4,12,8,4,36666
3746,16,10,6,16,10,6,36667
3747,10,6,2,10,6,2,36510
3748,12,8,4,12,8,4,36666
3749,16,10,6,16,10,6,36667
3750,11,7,3,11,7,3,41452
3751,0,0,0,0,0,0,0
3752,14,5,2,14,5,2,31503
3753,16,8,5,16,8,5,31505
3754,19,11,6,19,11,6,31506
3755,14,5,2,14,5,2,31503
3756,16,8,5,16,8,5,31505
3757,19,11,6,19,11,6,31506
3758,14,5,2,14,5,2,31308
3759,16,8,5,16,8,5,31417
3760,19,11,6,19,11,6,31424
3761,14,5,2,14,5,2,31308
3762,16,8,5,16,8,5,31417
3763,19,11,6,19,11,6,31424
3764,10,6,2,10,6,2,31360
3765,10,6,2,10,6,2,31360
3766,10,6,2,10,6,2,31360
3767,10,6,2,10,6,2,31325
3768,12,8,4,12,8,4,31452
3769,17,10,6,17,10,6,31453
3770,10,6,2,10,6,2,31325
3771,12,8,4,12,8,4,31452
3772,17,10,6,17,10,6,31453
3773,15,3,1,15,3,1,0
3774,15,3,1,15,3,1,0
3775,15,3,1,15,3,1,0
3776,18,3,2,18,3,2,40755
3777,18,3,2,18,3,2,40755
3778,15,3,1,15,3,1,0
3779,16,5,3,16,5,3,40753
3780,16,5,3,16,5,3,40753
3781,16,5,3,16,5,3,40753
3782,16,5,3,16,5,3,40753
3783,20,6,1,20,6,1,41488
3784,20,6,1,20,6,1,41488
3785,20,6,1,20,6,1,41488
3786,20,6,1,20,6,1,41488
3787,10,6,2,10,6,2,36510
3788,12,8,4,12,8,4,36666
3789,16,10,6,16,10,6,36667
3790,10,6,2,10,6,2,36510
3791,12,8,4,12,8,4,36666
3792,16,10,6,16,10,6,36667
3793,10,6,2,10,6,2,36510
3794,12,8,4,12,8,4,36666
3795,16,10,6,16,10,6,36667
3796,11,7,3,11,7,3,41452
3797,0,0,0,0,0,0,0
3798,6,2,0,6,2,0,42170
3799,10,2,0,10,2,0,31165
3800,16,4,0,16,4,0,31494
3801,16,4,0,16,4,0,31494
3802,12,7,0,12,7,0,27372
3803,14,8,0,14,8,0,31434
3804,12,7,0,12,7,0,27372
3805,14,8,0,14,8,0,31434
3806,16,9,0,16,9,0,28618
3808,8,6,0,8,6,0,34707
3809,8,6,0,8,6,0,34707
3810,8,6,0,8,6,0,34707
3811,8,6,0,8,6,0,34707
3812,8,6,0,8,6,0,34707
3813,10,6,0,10,6,0,24948
3814,10,6,0,10,6,0,24948
3815,10,6,0,10,6,0,24948
3816,10,6,0,10,6,0,24948
3817,10,6,0,10,6,0,24948
3818,0,0,0,0,0,0,0
3825,0,0,0,0,0,0,0
3826,0,0,0,0,0,0,0
3827,12,3,2,12,3,2,40753
3828,12,3,2,12,3,2,40753
3829,12,3,2,12,3,2,40753
3830,12,3,2,12,3,2,40753
3831,12,3,2,12,3,2,40753
3832,12,3,2,12,3,2,40753
3833,12,3,2,12,3,2,40753
3834,12,3,2,12,3,2,40753
3850,0,0,0,0,0,0,0
3851,0,0,0,0,0,0,0
4042,8,3,2,8,3,2,34707
4146,12,3,1,12,3,1,40761
4147,15,4,2,15,4,2,40764
4148,12,3,1,12,3,1,40761
4149,15,4,2,15,4,2,40764
4150,12,3,1,12,3,1,40761
4151,15,4,2,15,4,2,41425
4153,12,3,1,12,3,1,40761
4154,15,4,2,15,4,2,41425
4181,12,6,3,12,6,3,31360
4185,12,6,3,12,6,3,31360
4187,12,6,3,12,6,3,31360
4190,12,6,3,12,6,3,31360
4191,12,6,3,12,6,3,31360
4192,12,6,3,12,6,3,31360
4207,12,4,0,12,4,0,27372
4208,8,4,0,8,4,0,40752
4209,12,6,0,12,6,0,31363
4210,4,2,0,4,2,0,44073
4214,24,4,0,24,4,0,24948
4215,26,4,3,0,0,0,45896
4216,22,6,5,0,0,0,45896
4217,26,4,3,26,4,0,31480
4218,22,6,5,22,6,5,31481
4219,22,4,0,22,4,0,31500
4220,24,6,1,24,6,1,31501
4221,24,4,2,24,4,2,46020
4222,26,4,1,26,4,1,46023
4223,20,1,0,20,1,0,31452
4224,22,3,2,22,3,2,31452
4225,24,6,3,24,6,3,31453
4226,0,0,0,0,0,0,0
4227,24,6,2,0,0,0,36666
4230,22,4,0,0,0,0,36510
4231,26,5,0,26,5,0,31494
4232,28,7,2,28,7,2,31495
4233,25,6,0,25,6,0,25859
4234,27,8,2,27,8,2,31492
4235,20,2,0,20,2,0,31506
4236,7,7,0,7,7,0,31492
4237,10,4,0,10,4,0,31417
4238,11,5,0,11,5,0,31495
4239,13,4,0,13,4,0,31498
4240,0,0,0,0,0,0,0
4241,8,2,0,8,2,0,40753
4242,8,2,0,8,2,0,40753
4243,8,2,0,8,2,0,40753
4244,8,2,0,8,2,0,40753
4245,9,4,0,9,4,0,31494
4246,12,4,1,12,4,1,31495
4248,6,3,0,6,3,0,28883
4249,18,4,2,18,4,2,40763
4251,6,3,0,6,3,0,24948
4253,6,3,0,6,3,0,40755
4282,28,4,0,28,4,0,46199
4284,8,4,1,8,4,1,31482
4285,10,6,1,10,6,1,31483
4286,26,5,0,26,5,0,46311
4287,23,6,0,23,6,0,24948
4288,26,8,1,26,8,1,31480
4289,26,4,0,26,4,0,72139
4290,12,6,1,12,6,1,36462
4291,18,4,2,18,4,2,40746
4292,10,4,2,10,4,2,40766
4293,22,4,0,22,4,0,31500
4294,24,6,2,24,6,2,31501
4295,23,6,0,23,6,0,24948
4296,26,8,1,26,8,1,31480
4297,25,5,0,25,5,0,26139
4300,20,2,0,20,2,0,31507
4301,10,5,1,10,5,1,31494
4302,12,6,2,12,6,2,31495
4303,10,4,1,10,4,1,31500
4304,8,3,1,8,3,1,40751
4305,6,3,0,6,3,0,40755
4306,22,3,2,22,3,2,31508
4307,24,6,3,24,6,3,31509
4308,25,6,0,25,6,0,25859
4309,27,8,2,27,8,2,31492
4311,25,6,0,25,6,0,24948
4313,10,5,1,10,5,1,31494
4314,12,6,2,12,6,2,31495
4315,10,4,1,10,4,1,31500
4316,8,3,1,8,3,1,40751
4317,6,3,0,6,3,0,40755
4319,22,4,0,22,4,0,31165
4320,8,4,1,8,4,1,31507
4321,10,6,2,10,6,2,31508
4322,12,8,3,12,8,3,31509
4323,12,3,1,12,3,1,72139
4329,12,3,1,12,3,1,72139
4330,10,3,0,10,3,0,31507
4331,10,6,2,10,6,2,31508
4332,12,4,0,12,4,0,46566
4333,12,4,0,12,4,0,46567
4334,8,2,0,8,2,0,36468
4335,14,2,0,14,2,0,46653
4336,26,8,0,26,8,0,58861
4337,22,4,0,22,4,0,46733
4338,20,2,0,20,2,0,31500
4342,20,2,0,20,2,0,40746
4343,26,4,0,26,4,0,40746
4344,20,2,0,20,2,0,40752
4345,20,5,0,20,5,0,40755
4346,24,4,0,24,4,0,24948
4347,26,4,3,26,4,0,31480
4348,22,6,5,22,6,5,31481
4349,21,3,1,21,3,1,39111
4352,22,4,0,22,4,0,31500
4353,24,6,1,24,6,1,31501
4354,24,4,2,24,4,2,46020
4355,26,4,1,26,4,1,46023
4356,20,1,0,20,1,0,31452
4357,22,3,2,22,3,2,31452
4358,24,6,3,24,6,3,31453
4359,24,6,2,0,0,0,36666
4360,22,4,0,0,0,0,36666
4361,26,5,0,26,5,0,31494
4362,28,7,2,28,7,2,31495
4363,25,6,0,25,6,0,25859
4364,27,8,2,27,8,2,31492
4365,28,4,0,28,4,0,46199
4366,26,5,0,26,5,0,46311
4367,23,6,0,23,6,0,24948
4368,26,8,1,26,8,1,31480
4369,26,4,0,26,4,0,72139
4370,22,4,0,22,4,0,31500
4371,24,6,2,24,6,2,31501
4372,23,6,0,23,6,0,24948
4373,26,8,1,26,8,1,31480
4374,25,5,0,25,5,0,26139
4376,20,2,0,20,2,0,31507
4377,22,3,2,22,3,2,31508
4378,24,6,3,24,6,3,31509
4379,25,6,0,25,6,0,25859
4380,27,8,2,27,8,2,31492
4381,25,6,0,25,6,0,24948
4382,22,4,0,22,4,0,31165
4383,26,8,0,26,8,0,58865
4384,6,0,0,6,0,0,24948
4385,8,3,1,8,3,1,31480
4386,10,4,2,10,4,2,31481
4387,13,7,3,13,7,3,31496
4388,11,5,2,11,5,2,31501
4389,12,5,3,12,5,3,31502
4390,12,8,3,12,8,3,31509
4391,12,5,1,12,5,1,40761
4392,14,6,2,14,6,2,40764
4393,12,5,1,12,5,1,40761
4394,14,6,2,14,6,2,40764
4395,8,4,0,8,4,0,40756
4396,6,2,1,6,2,1,27372
4397,8,3,1,8,3,1,31434
4398,10,4,2,10,4,2,31435
4399,10,5,1,10,5,1,31497
4400,12,6,2,12,6,2,31498
4401,13,7,3,13,7,3,31499
4402,10,4,1,10,4,1,31503
4403,11,5,2,11,5,2,31505
4404,12,5,3,12,5,3,31506
4405,8,3,1,8,3,1,31480
4406,10,4,2,10,4,2,31481
4407,12,6,2,12,6,2,31496
4408,11,5,2,11,5,2,31501
4409,12,5,3,12,5,3,31502
4410,12,5,1,12,5,1,40761
4411,14,6,2,14,6,2,41425
4412,12,5,1,12,5,1,40761
4413,14,6,2,14,6,2,41425
4414,8,4,0,8,4,0,40756
4415,6,2,1,6,2,1,27372
4416,8,3,1,8,3,1,31434
4417,10,4,2,10,4,2,31435
4418,10,5,1,10,5,1,31497
4419,12,6,2,12,6,2,31498
4420,13,7,3,13,7,3,31499
4421,10,4,1,10,4,1,31503
4422,11,5,2,11,5,2,31505
4423,12,5,3,12,5,3,31506
4424,0,0,0,0,0,0,0
4425,0,0,0,0,0,0,0
4426,10,4,2,10,4,2,31435
4427,10,6,1,10,6,1,31483
4428,15,4,3,15,4,3,36667
4429,15,4,3,15,4,3,36667
4430,10,4,2,10,4,2,31481
4431,10,4,2,10,4,2,31481
4432,10,4,2,10,4,2,31493
4443,15,7,2,15,7,2,40753
4447,15,7,3,15,7,3,46733
4451,13,6,1,13,6,1,40761
4455,15,7,2,15,7,2,40753
4456,25,10,5,25,10,5,48209
4457,12,3,1,12,3,1,25859
4458,13,4,2,13,4,2,31492
4459,17,5,3,17,5,2,31493
4460,12,3,1,12,3,1,31308
4461,13,4,2,13,4,2,31417
4462,17,5,3,17,5,2,31424
4463,6,3,0,6,3,0,28883
4464,13,4,2,13,4,2,31482
4465,17,5,3,17,5,2,31483
4466,7,4,0,7,4,0,40755
4469,25,10,5,25,10,5,48245
4470,15,7,3,15,7,3,46733
4471,10,5,1,10,5,1,31494
4472,12,6,2,12,6,2,31495
4473,13,7,4,13,7,4,31496
4474,15,3,1,15,3,1,31360
4475,6,2,1,6,2,1,27372
4476,8,3,1,8,3,1,31434
4477,10,4,2,10,4,2,31435
4478,8,4,1,8,2,1,36510
4479,12,3,2,12,3,2,36666
4480,15,4,3,15,4,3,36667
4481,7,1,1,7,1,1,24948
4482,9,2,2,9,2,2,31480
4483,12,3,3,12,3,3,31481
4484,10,2,1,10,2,1,26139
4485,14,3,2,14,3,2,31511
4486,6,3,2,6,3,2,28883
4487,8,4,1,8,4,1,31482
4488,10,6,1,10,6,1,31483
4489,6,3,0,6,3,0,24948
4490,8,3,1,8,3,1,31480
4491,10,4,2,10,4,2,31481
4492,10,5,1,10,5,1,31494
4493,12,6,2,12,6,2,31495
4494,13,7,3,13,7,3,31496
4495,15,3,1,15,3,1,31360
4496,20,2,0,20,2,0,40751
4497,6,3,0,6,3,0,24948
4498,8,3,1,8,3,1,31480
4499,10,4,2,10,4,2,31481
4500,7,1,1,7,1,1,25859
4501,9,2,2,9,2,2,31492
4502,12,3,3,12,3,3,31493
4503,10,5,1,10,5,1,31494
4504,12,6,2,12,6,2,31495
4505,13,7,3,13,7,3,31496
4506,10,5,1,10,5,1,26139
4507,14,3,2,14,3,2,31511
4508,20,2,0,20,2,0,40751
4509,8,2,1,8,2,1,36510
4510,12,3,2,12,3,2,36666
4511,15,4,3,15,4,3,36667
4512,6,3,0,6,3,0,24948
4513,8,3,1,8,3,1,31480
4514,10,4,2,10,4,2,31481
4515,15,7,2,15,7,2,40753
4516,15,7,3,15,7,3,46399
4517,13,6,1,13,6,1,40761
4518,15,7,2,15,7,2,40753
4519,25,10,5,25,10,5,48210
4520,12,3,1,12,3,1,25859
4521,13,4,2,13,4,2,31492
4522,17,5,3,17,5,2,31493
4523,12,3,1,12,3,1,31308
4524,13,4,2,13,4,2,31417
4525,17,5,3,17,5,2,31424
4526,6,3,0,6,3,0,28883
4527,13,4,2,13,4,2,31482
4528,17,5,3,17,5,2,31483
4529,7,4,0,7,4,0,40755
4530,25,10,5,25,10,5,48246
4531,15,7,3,15,7,3,46399
4532,0,0,0,0,0,0,0
4533,0,0,0,0,0,0,0
4534,22,4,0,22,4,0,31165
4535,20,1,0,20,1,0,31325
4536,22,3,2,22,3,2,31452
4537,24,4,0,24,4,0,31497
4538,26,4,3,26,4,3,31498
4539,22,6,5,22,6,5,31499
4540,24,4,2,24,4,2,48024
4541,20,4,0,20,4,0,34706
4542,26,2,3,26,2,3,48566
4543,22,4,0,22,4,0,31500
4544,24,6,2,24,6,2,31501
4545,25,6,0,25,6,0,25859
4546,27,8,2,27,8,2,31492
4547,20,4,0,20,4,0,40751
4548,26,4,0,26,4,0,40746
4549,22,4,0,22,4,0,31503
4550,21,3,0,21,3,0,26139
4551,23,5,1,23,5,1,31511
4552,26,6,3,26,6,3,31512
4553,25,6,0,25,6,0,24948
4554,27,8,2,27,8,2,31480
4556,26,4,0,26,4,0,40766
4557,28,3,1,28,3,1,48583
4558,26,4,0,26,4,0,31500
4559,24,6,0,24,6,0,31494
4560,24,2,0,24,2,0,31308
4561,24,3,2,24,3,2,31417
4562,24,6,3,24,6,3,31424
4566,23,6,0,23,6,0,24948
4567,26,8,1,26,8,1,31480
4568,26,3,2,26,3,2,48041
4569,20,2,0,20,2,0,31507
4570,22,3,2,22,3,2,31508
4571,24,6,3,24,6,3,31509
4572,23,5,0,23,5,0,27362
4575,25,6,0,25,6,0,36510
4576,20,4,0,20,4,0,40755
4578,16,9,0,16,9,0,28618
4581,0,0,0,0,0,0,0
4582,22,4,0,22,4,0,31165
4583,20,1,0,20,1,0,31325
4584,22,3,2,22,3,2,31452
4585,24,4,0,24,4,0,31497
4586,26,4,3,26,4,3,31498
4587,22,6,5,22,6,5,31499
4588,24,4,2,24,4,2,48024
4589,20,4,0,20,4,0,34706
4590,26,2,3,26,2,3,48566
4591,22,4,0,22,4,0,31500
4592,24,6,2,24,6,2,31501
4593,25,6,0,25,6,0,25859
4594,27,8,2,27,8,2,31492
4595,20,4,0,20,4,0,40751
4596,26,4,0,26,4,0,40746
4597,22,4,0,22,4,0,31503
4598,21,3,0,21,3,0,26139
4599,23,5,1,23,5,1,31511
4600,26,6,3,26,6,3,31512
4601,25,6,0,25,6,0,24948
4602,27,8,2,27,8,2,31480
4603,26,4,0,26,4,0,40766
4604,28,3,1,8,3,1,48583
4605,26,4,0,26,4,0,31500
4606,24,6,0,24,6,0,31494
4607,24,2,0,24,2,0,31308
4608,24,3,2,24,3,2,31417
4609,24,6,3,24,6,3,31424
4610,23,6,0,23,6,0,24948
4611,26,8,1,26,8,1,31480
4612,26,3,2,26,3,2,48041
4613,20,2,0,20,2,0,31507
4614,22,3,2,22,3,2,31508
4615,24,6,3,24,6,3,31509
4616,23,5,0,23,5,0,27362
4617,25,6,0,25,6,0,36510
4618,20,4,0,20,4,0,40755
4620,0,0,0,0,0,0,0
4621,13,7,2,13,7,2,31494
4622,15,8,3,15,8,3,31495
4623,17,10,4,17,10,4,31496
4624,14,6,1,14,6,1,31507
4625,13,6,1,13,6,1,24948
4626,15,8,3,15,8,3,31480
4627,14,6,1,14,6,1,63571
4628,12,6,0,12,6,0,40755
4629,12,7,0,12,7,0,31500
4630,14,9,3,14,9,3,31501
4631,16,9,5,16,9,5,31502
4635,15,7,0,15,7,0,31497
4637,13,7,1,13,7,1,25859
4639,12,7,0,12,7,0,31325
4640,14,9,3,14,9,3,31452
4641,13,8,1,3,8,1,26139
4642,15,9,4,15,9,4,31511
4643,14,7,0,14,7,0,52317
4645,15,6,3,15,6,3,40746
4646,18,9,3,18,9,3,53503
4647,13,9,0,13,9,0,31494
4648,12,7,1,12,7,1,31507
4649,14,8,3,14,8,3,31508
4650,16,9,5,16,9,5,31509
4651,15,6,1,15,6,1,24948
4652,18,7,3,18,7,3,31480
4654,15,8,0,15,8,0,31165
4655,14,6,1,14,6,1,31503
4656,16,7,3,16,7,3,31505
4657,13,8,0,13,8,0,40751
4659,12,7,1,12,7,1,31308
4660,14,8,4,14,8,4,31417
4661,16,9,5,16,9,5,31424
4662,19,11,3,19,11,3,54188
4663,5,1,0,5,1,0,27380
4664,5,1,0,5,1,0,27380
4665,10,1,0,10,1,0,40761
4666,12,3,0,12,3,0,41425
4667,11,1,0,11,1,0,31325
4668,12,3,0,12,3,0,31452
4669,8,3,0,8,3,0,24948
4670,7,1,0,7,1,0,40755
4671,8,1,0,8,1,0,40763
4672,9,1,0,9,1,0,72139
4673,11,2,0,11,2,0,36510
4675,0,0,0,0,0,0,0
4676,13,7,2,13,7,2,31494
4677,15,8,3,15,8,3,31495
4678,17,10,4,17,10,4,31496
4679,14,6,1,14,6,1,31507
4680,13,6,1,13,6,1,24948
4681,15,8,3,15,8,3,31480
4682,14,6,1,14,6,1,63570
4683,12,6,0,12,6,0,40755
4684,12,7,0,12,7,0,31500
4685,14,9,3,14,9,3,31501
4686,16,9,5,16,9,5,31502
4689,15,7,0,15,7,0,31497
4690,13,7,1,13,7,1,25859
4692,12,7,0,12,7,0,31325
4693,14,9,3,14,9,3,31452
4694,13,8,1,3,8,1,26139
4695,15,9,4,15,9,4,31511
4696,14,7,0,14,7,0,52317
4697,15,6,3,15,6,3,40746
4698,18,9,3,18,9,3,53503
4699,13,9,0,13,9,0,31494
4700,12,7,1,12,7,1,31507
4701,14,8,3,14,8,3,31508
4702,16,9,5,16,9,5,31509
4703,15,6,1,15,6,1,24948
4704,18,7,3,18,7,3,31480
4705,15,8,0,15,8,0,31165
4706,14,6,1,14,6,1,31503
4707,16,7,3,16,7,3,31505
4708,13,8,0,13,8,0,40751
4709,12,7,1,12,7,1,31308
4710,14,8,4,14,8,4,31417
4711,16,9,5,16,9,5,31424
4712,19,11,3,19,11,3,54188
4713,0,0,0,0,0,0,0
4714,16,8,0,16,8,0,54474
4717,13,7,1,13,7,1,54474
4718,16,4,0,16,4,0,31494
4719,16,4,0,16,4,0,31494
4720,12,7,0,12,7,0,27372
4721,14,8,0,14,8,0,31434
4722,12,7,0,12,7,0,27372
4723,14,8,0,14,8,0,31434
4724,8,6,0,8,6,0,34707
4725,8,6,0,8,6,0,34707
4726,8,6,0,8,6,0,34707
4727,8,6,0,8,6,0,34707
4728,8,6,0,8,6,0,34707
4729,10,6,0,10,6,0,24948
4730,10,6,0,10,6,0,24948
4731,10,6,0,10,6,0,24948
4732,10,6,0,10,6,0,24948
4733,10,6,0,10,6,0,24948
4734,0,0,0,0,0,0,0
4735,8,4,0,8,4,0,41509
4736,12,5,0,12,5,0,40746
4737,8,2,0,8,2,0,40766
4738,10,3,0,10,3,0,44068
4739,8,2,0,8,2,0,40766
4740,10,3,0,10,3,0,44068
4744,25,10,1,25,10,1,58537
4745,25,10,1,25,10,1,58536
4746,12,3,0,12,3,0,40761
4747,15,5,0,15,5,0,41425
4748,12,3,0,12,3,0,40761
4749,15,5,0,15,5,0,40764
4750,6,3,0,6,3,0,58652
4751,6,3,0,6,3,0,58652
4752,22,3,2,22,3,2,31503
4753,24,6,3,24,6,3,31505
4754,20,2,0,20,2,0,31506
4755,30,15,3,30,15,3,58873
4756,30,15,3,30,15,3,58873
4758,12,3,0,12,3,0,27372
4759,15,4,1,15,4,1,31434
4760,17,5,2,17,5,2,31435
4761,12,3,0,12,3,0,27372
4762,15,4,1,15,4,1,31434
4763,17,5,2,17,5,2,31435
4764,15,5,0,15,5,0,28883
4765,17,7,1,17,7,1,31482
4766,17,5,2,17,5,2,31483
4770,15,5,0,15,5,0,28883
4771,17,7,1,17,7,1,31482
4772,17,5,2,17,5,2,31435
4773,0,0,0,0,0,0,0
4774,0,0,0,0,0,0,0
4775,15,5,0,15,5,0,28883
4776,17,7,1,17,7,1,31482
4777,20,10,2,20,10,2,31483
4778,15,5,0,15,5,0,28883
4779,17,7,1,17,7,1,31482
4780,20,10,2,20,10,2,31483
4781,12,3,0,12,3,0,27372
4782,15,4,1,15,4,1,31434
4783,17,5,2,17,5,2,31435
4784,12,3,0,12,3,0,27372
4785,15,4,1,15,4,1,31434
4786,17,5,2,17,5,2,31435
4787,15,5,3,15,5,3,40763
4788,15,5,3,15,5,3,40763
4789,8,4,0,8,4,0,24948
4790,10,5,1,10,5,1,31480
4791,12,6,2,12,6,2,31481
4792,8,4,0,8,4,0,24948
4793,10,5,1,10,5,1,31480
4794,12,6,2,12,6,2,31481
4795,6,3,1,6,3,1,40763
4796,6,3,1,6,3,1,40763
4797,5,2,1,5,2,1,40752
4798,5,2,1,5,2,1,40752
4799,12,6,1,12,6,1,25859
4800,16,8,2,16,8,2,31492
4801,20,10,3,20,10,3,31493
4802,12,6,1,12,6,1,25859
4803,16,8,2,16,8,2,31492
4804,20,10,3,20,10,3,31493
4805,8,4,0,8,4,0,31497
4806,10,5,1,10,5,1,31498
4807,12,6,2,12,6,2,31499
4808,8,4,0,8,4,0,31497
4809,10,5,1,10,5,1,31498
4810,12,6,2,12,6,2,31499
4811,5,2,1,5,2,1,27380
4812,5,2,1,5,2,1,27380
4813,8,4,2,8,4,2,77550
4814,8,4,2,8,4,2,77550
4815,8,4,2,8,4,2,77549
4816,8,4,2,8,4,2,77549
4817,10,5,1,10,5,1,40746
4818,10,5,1,10,5,1,40746
4819,5,2,1,5,2,1,46733
4820,5,2,1,5,2,1,46399
4821,7,3,1,7,3,1,40755
4822,7,3,1,7,3,1,40755
4823,20,10,5,20,10,5,77548
4824,20,10,5,20,10,5,77546
4825,8,4,1,8,4,1,31308
4826,10,6,2,10,6,2,31417
4827,12,8,3,12,8,3,31424
4828,8,4,1,8,4,1,31308
4829,10,6,2,10,6,2,31417
4830,12,8,3,12,8,3,31424
4831,8,4,1,8,4,1,31325
4832,10,6,2,10,6,2,31452
4833,12,8,3,12,8,3,31453
4834,8,4,1,8,4,1,31325
4835,10,6,2,10,6,2,31452
4836,12,8,3,12,8,3,31453
4837,9,5,1,9,5,1,31507
4838,12,6,1,12,6,1,31508
4839,15,7,1,15,7,1,31509
4840,9,5,1,9,5,1,31507
4841,12,6,1,12,6,1,31508
4842,15,7,1,15,7,1,31509
4843,9,5,1,9,5,1,26139
4844,12,6,1,12,6,1,31511
4845,15,7,1,15,7,1,31512
4846,9,5,1,9,5,1,26139
4847,12,6,1,12,6,1,31511
4848,15,7,1,15,7,1,31512
4849,20,5,2,20,5,2,63247
4850,20,5,2,20,5,2,63247
4851,10,4,2,10,4,2,77557
4852,10,4,2,10,4,2,77557
4853,12,6,3,12,6,3,40761
4854,16,8,4,16,8,4,63503
4855,20,10,5,20,10,5,63504
4856,12,6,3,12,6,3,40761
4857,16,8,4,16,8,4,63513
4858,20,10,5,20,10,5,63509
4859,5,2,1,5,2,1,46733
4860,5,2,1,5,2,1,46399
4861,5,2,1,5,2,1,31165
4862,5,2,1,5,2,1,31165
4863,8,4,1,8,4,1,31322
4864,10,6,2,10,6,2,31454
4865,12,8,3,12,8,3,31455
4866,8,4,1,8,4,1,31322
4867,10,6,2,10,6,2,31454
4868,12,8,3,12,8,3,31455
4869,6,4,2,6,4,2,31362
4872,6,4,2,6,4,2,31362
4873,5,2,1,5,2,1,31165
4874,8,4,1,8,4,1,31323
4875,10,6,2,10,6,2,31456
4876,12,8,3,12,8,3,31457
4877,5,2,1,5,2,1,31165
4878,8,4,1,8,4,1,31323
4879,10,6,2,10,6,2,31456
4880,12,8,3,12,8,3,31457
4881,6,4,2,6,4,2,31362
4882,6,4,2,6,4,2,31362
4883,5,2,1,5,2,1,31165
4884,8,4,1,8,4,1,31324
4885,10,6,2,10,6,2,31458
4886,12,8,3,12,8,3,31459
4887,8,4,1,8,4,1,31324
4888,10,6,2,10,6,2,31458
4889,12,8,3,12,8,3,31459
4890,6,4,2,6,4,2,31364
4891,6,4,2,6,4,2,31364
4892,0,0,0,0,0,0,0
4893,0,0,0,0,0,0,0
4900,12,6,3,12,6,3,40761
4901,16,8,4,16,8,4,63503
4902,12,6,3,12,6,3,63504
4903,12,6,3,12,6,3,40761
4904,16,8,4,16,8,4,63513
4905,12,6,3,12,6,3,63509
4906,15,8,0,15,8,0,46733
4907,15,8,0,15,8,0,46399
4908,7,3,1,7,3,1,40752
4909,7,3,1,7,3,1,40752
4910,7,3,1,7,3,1,40755
4911,7,3,1,7,3,1,40755
4912,7,3,1,7,3,1,63523
4913,7,3,1,7,3,1,63523
4914,0,0,0,0,0,0,0
4915,12,6,0,12,6,0,69374
4916,17,8,0,17,8,0,69377
4917,16,8,0,16,8,0,69071
4918,17,8,0,17,8,0,69377
4919,12,6,0,12,6,0,69374
4920,16,8,0,16,8,0,69071
4921,17,8,0,17,8,0,69377
4922,12,6,0,12,6,0,69374
4923,16,8,0,16,8,0,69071
4924,12,6,0,12,6,0,69374
4925,17,8,0,17,8,0,69377
4926,7,1,0,7,1,0,70044
4927,5,1,0,5,1,0,70044
4928,18,4,1,18,4,1,70044
4929,18,4,1,18,4,1,70044
4930,5,1,0,5,1,0,40752
4931,8,2,1,8,2,1,40752
4932,8,2,1,8,2,1,40752
4933,16,8,0,16,8,0,69071
4935,17,8,0,17,8,0,69377
4936,12,6,0,12,6,0,69374
4937,16,8,0,16,8,0,69071
4938,12,6,0,12,6,0,69374
4939,17,8,0,17,8,0,69377
4940,17,8,0,17,8,0,69377
4943,16,8,0,16,8,0,69071
4944,17,8,0,17,8,0,69377
4945,16,8,0,16,8,0,69071
4946,12,6,0,12,6,0,69374
4947,12,6,0,12,6,0,69374
4948,16,5,2,16,5,2,69071
4949,16,5,2,16,5,2,69071
4950,16,4,3,16,4,3,69377
4951,12,3,2,12,3,2,69374
4954,16,4,3,16,4,3,69377
4955,12,3,2,12,3,2,69374
4958,16,7,1,16,7,1,69377
4959,14,6,2,14,6,2,69071
4960,12,3,2,12,3,2,69374
4961,12,3,2,12,3,2,69374
4962,14,6,2,14,6,2,69071
4963,16,7,1,16,7,1,69377
4964,14,6,2,14,6,2,69071
4967,10,4,2,10,4,2,69374
4968,15,6,2,15,6,2,69377
4969,14,6,2,14,6,2,69071
4970,15,6,2,15,6,2,69377
4971,10,4,2,10,4,2,69374
4972,5,2,1,5,2,1,31165
4973,30,0,0,30,0,0,75812
4974,30,0,0,30,0,0,75814
4975,30,0,0,30,0,0,75818
