"ID","localizedTextIdBody","soundEventId","windowTypeId","durationMS","prerequisiteId","storyPanelStyleEnum"
1816,247662,0,1,5000,0,0
1817,247669,0,1,5000,0,0
1818,248066,0,3,5000,0,4
1819,248705,0,3,10000,0,2
1820,248743,0,3,10000,0,2
1821,249762,1578,3,3000,0,2
1822,253478,0,1,7000,0,0
1823,253481,0,1,7000,0,0
1824,253482,0,1,7000,0,0
1825,253503,0,1,9000,0,0
1826,253504,0,1,12000,0,0
1827,253982,1235,1,5000,0,0
1829,257708,0,1,5000,0,2
1830,257709,0,1,5000,0,2
1831,257710,0,1,5000,0,2
1832,257712,0,1,5000,0,2
1833,257714,0,1,10000,0,2
1834,257721,0,1,12000,0,2
1835,257722,0,1,10000,0,2
1837,258710,0,1,10000,0,3
1838,258711,0,1,8000,0,3
1839,258712,0,1,8000,0,3
1840,258713,0,1,8000,0,3
1841,258714,0,1,8000,0,3
1842,262188,0,3,10000,0,0
1843,262192,0,3,10000,0,0
1844,262198,0,3,10000,0,0
1845,263118,0,2,6000,0,7
1846,264442,0,4,10000,0,7
1847,264656,7755,1,10000,0,0
1848,265111,0,1,10000,0,0
1849,265112,0,1,10000,0,0
1850,265113,0,1,10000,0,0
1851,265114,0,1,10000,0,0
1852,265345,0,0,5000,0,0
1853,265395,0,1,9000,0,7
1854,265401,0,1,9000,0,7
1855,265402,0,1,7000,0,7
1856,265403,0,1,9000,0,7
1857,265406,0,1,9000,0,0
1858,265409,0,1,9000,0,0
1859,265404,0,1,5000,0,0
1860,265405,0,1,5000,0,0
1861,265407,0,1,5000,0,0
1862,265408,0,1,5000,0,0
1863,265410,0,1,7000,0,0
1864,267328,0,3,10000,0,2
1865,269629,0,1,10000,0,0
1866,269666,0,1,5000,0,7
1867,270064,0,1,10000,0,0
1870,270402,0,0,7000,0,7
1871,270914,0,4,5000,0,0
1873,279229,0,1,3000,0,0
1874,279234,0,1,3000,0,0
1875,279236,0,1,3000,0,0
1876,279240,0,1,3000,0,0
1877,279243,0,1,3000,0,0
1878,279244,0,1,3000,0,0
1879,279245,0,1,3000,0,0
1880,279325,0,1,3000,0,0
1881,279326,0,1,3000,0,0
1882,279344,0,1,7500,0,0
1883,279345,0,1,7500,0,0
1884,279346,0,1,7500,0,0
1885,279347,0,1,7500,0,0
1886,279348,0,1,7500,0,0
1887,279636,0,1,7500,0,0
1888,279637,0,1,7500,0,0
1889,279638,0,1,7500,0,0
1890,279640,0,1,7500,0,0
1891,279654,0,1,7500,0,0
1892,279656,0,1,7500,0,0
1893,279686,0,1,7500,0,0
1894,279687,0,1,7500,0,0
1895,279688,0,1,7500,0,0
1896,279693,0,1,7500,0,0
1897,279709,8835,7,10000,0,7
1898,280229,0,1,7500,0,0
1899,280230,0,1,7500,0,0
1900,280231,0,1,7500,0,0
1901,280234,0,1,7500,0,0
1902,280235,0,1,7500,0,0
1903,280237,0,1,7500,0,0
1904,280238,0,1,7500,0,0
1905,280239,0,1,7500,0,0
1906,280562,0,1,6000,0,2
1907,280563,0,1,6000,0,2
1908,280564,0,1,6000,0,2
1909,280565,0,1,6000,0,2
1910,280566,0,1,6000,0,2
1911,280567,0,1,6000,0,2
1912,280568,0,1,6000,0,2
1913,280569,0,1,6000,0,2
1914,280570,0,1,6000,0,2
1915,281427,1181,1,5000,0,0
1916,282137,0,3,5000,0,0
1917,282138,0,3,5000,0,0
1918,282139,0,3,5000,0,0
1919,282140,0,3,5000,0,0
1925,282142,0,3,5000,0,0
1926,285691,0,1,7000,0,1
1927,285692,0,1,7000,0,1
1928,285695,0,1,10000,0,1
1929,285696,0,1,6000,0,1
1931,285698,0,1,6000,0,1
1932,285699,0,1,6000,0,1
1934,285702,0,1,10000,0,1
1935,286807,0,3,3500,0,2
1936,286808,0,3,3500,0,2
1937,286815,0,3,3500,0,2
1938,286817,0,3,5000,0,2
1939,286818,0,3,5000,0,2
1940,286820,0,3,5000,0,2
1941,288657,0,1,5000,0,0
1942,293499,7754,1,8000,0,5
1943,294864,0,1,4000,0,0
1944,294868,8121,3,5000,12097,7
1945,295991,0,1,6000,0,0
1946,295994,0,1,6000,0,0
1947,295995,0,1,6000,0,0
1948,295996,0,1,6000,0,0
1949,295997,0,1,6000,0,0
1950,295998,0,1,7500,0,0
1951,297348,0,1,7500,0,0
1952,297350,0,1,7500,0,0
1953,297351,0,1,7500,0,0
1954,297359,0,1,7500,0,0
1955,297360,0,1,7500,0,0
1956,297361,0,1,7500,0,0
1957,297362,0,1,7500,0,0
1958,297363,0,1,7500,0,0
1959,297365,0,1,7500,0,0
1960,297366,0,1,7500,0,0
1961,297367,0,1,7500,0,0
1962,297368,0,1,7500,0,0
1963,297369,0,1,7500,0,0
1964,297370,0,1,7500,0,0
1965,301481,0,1,8000,0,0
1967,301524,0,1,8000,0,0
1968,302376,0,0,5000,0,0
1969,302512,0,0,5000,0,0
1970,302513,0,0,5000,0,0
1971,302514,0,0,5000,0,0
1972,302875,0,3,4000,0,0
1973,304478,0,1,9000,0,0
1974,304686,0,1,7500,0,0
1975,304687,0,1,7500,0,0
1976,304690,0,1,7500,0,0
1977,304692,0,1,7500,0,0
1978,304693,0,1,7500,0,0
1979,304695,0,1,7500,0,0
1980,304696,0,1,7500,0,0
1981,305156,0,1,5000,0,0
1982,305205,0,1,5000,0,0
1983,305509,0,1,8000,0,0
1984,305585,0,1,9000,0,0
1985,306242,2890,2,5000,0,0
1986,306243,0,2,5000,0,0
1987,306244,0,2,5000,0,0
1989,308602,0,1,5000,0,0
1993,312396,0,1,8000,0,2
1994,316633,0,1,5000,0,6
1995,317709,0,1,5000,0,0
1996,317710,0,1,5000,0,0
1997,317711,0,1,5000,0,0
1998,317713,0,1,5000,0,0
1999,317714,0,1,5000,0,0
2002,319792,0,6,5000,0,6
2004,322038,5629,1,1000,0,0
2005,322073,0,1,8000,11726,0
2006,322433,0,3,6000,13821,0
2007,322483,0,3,6000,13821,0
2008,322484,0,3,6000,13821,0
2009,322489,0,6,6500,13821,3
2010,322490,0,6,5000,13821,3
2011,329315,0,4,10000,0,0
2012,330526,0,1,5000,0,0
2013,330539,0,1,5000,0,0
2014,330602,0,1,5000,0,0
2015,330653,0,1,5000,0,0
2016,330660,0,1,5000,0,0
2017,339679,0,6,1000,0,2
2018,340927,0,1,5000,0,0
2019,341106,7754,6,12000,0,5
2020,342872,0,1,10000,0,2
2021,343161,0,1,10000,0,2
2022,343197,0,1,10000,0,2
2023,343198,0,1,10000,0,2
2024,343199,0,1,10000,0,2
2026,344566,0,4,15000,0,0
2027,345954,0,3,5000,0,0
2028,346404,0,3,16000,0,5
2029,348294,0,1,6000,0,0
2030,348295,0,1,6000,0,0
2031,348300,0,1,6000,0,0
2032,348309,0,1,6000,0,0
2033,348352,0,3,16000,0,5
2034,348585,0,3,8000,0,0
2035,348857,0,6,8000,0,0
2036,348858,0,6,8000,0,0
2037,348860,0,6,8000,0,0
2038,362393,0,1,6000,0,0
2042,363140,0,1,10000,0,0
2043,363146,0,1,10000,0,0
2044,363147,0,1,10000,0,0
2045,363158,0,1,10000,0,0
2046,363160,0,1,10000,0,0
2047,363164,0,1,10000,0,0
2048,369929,0,1,6000,0,0
2049,370807,0,1,10000,0,3
2050,370808,0,1,10000,0,3
2051,370809,0,1,10000,0,3
2052,370810,0,1,10000,0,3
2053,370812,0,1,10000,0,3
2054,370813,0,1,10000,0,3
2055,370814,0,1,10000,0,3
2056,370815,0,1,10000,0,3
2057,371774,0,1,14000,0,3
2058,371775,0,1,14000,0,3
2059,371776,0,1,14000,0,3
2060,371777,0,1,14000,0,3
2061,373184,8122,1,7000,0,0
2063,376207,0,1,6000,0,0
2064,376208,0,1,8000,0,0
2065,377410,0,1,10000,0,7
2066,377625,0,1,10000,0,7
2067,377626,0,1,10000,0,7
2068,377627,0,1,10000,0,7
2069,377628,0,1,10000,0,7
2070,377629,0,1,10000,0,7
2071,377630,0,1,10000,0,7
2072,377631,0,1,10000,0,7
2073,378997,0,6,5000,0,0
2074,387506,0,1,10000,0,6
2075,387508,0,1,10000,0,6
2076,387559,0,1,10000,0,7
2077,387587,0,1,10000,0,7
2078,390143,7172,3,1000,0,2
2079,390147,7172,3,2000,0,2
2080,390149,7172,3,2000,0,2
2081,390151,7172,3,2000,0,2
2082,390152,7172,3,2000,0,2
2083,390153,7172,3,2000,0,2
2084,390991,3098,1,5000,0,2
2085,391180,3098,1,5000,0,2
2086,391181,3098,1,5000,0,2
2087,391182,3098,1,5000,0,2
2088,391183,3098,1,5000,0,2
2089,392690,0,1,10000,0,3
2090,392691,0,1,10000,0,3
2091,392692,0,1,10000,0,3
2092,392693,0,1,10000,0,3
2093,392694,0,1,10000,0,3
2094,392695,0,1,10000,0,3
2095,392696,0,1,10000,0,3
2096,393294,0,1,10000,0,3
2097,393295,0,1,10000,0,3
2098,393299,0,1,10000,0,3
2099,393300,0,1,10000,0,3
2100,393301,0,1,10000,0,3
2101,394491,0,6,1999,0,0
2102,410256,0,1,6000,0,0
2103,414695,0,1,10000,0,2
2104,415649,0,1,20000,18062,0
2105,415650,0,1,20000,18062,0
2106,415652,0,1,20000,18062,0
2107,416658,0,0,5000,0,0
2108,418723,0,1,10000,0,3
2113,421736,0,1,5000,0,0
2114,421738,0,1,5000,0,0
2115,421739,0,1,5000,0,0
2116,422037,0,6,5000,0,2
2117,422039,0,6,5000,0,2
2118,422049,0,6,5000,0,2
2119,422050,0,6,5000,0,2
2120,422067,0,3,5000,0,7
2121,422543,0,1,10000,0,6
2122,423383,0,1,10000,0,0
2123,423437,0,1,7000,0,0
2124,423451,0,1,7000,0,0
2125,423453,0,1,10000,0,0
2126,423522,0,1,10000,0,0
2127,423523,0,1,15000,0,0
2128,423547,0,1,7000,0,0
2129,423578,0,1,7000,0,0
2130,423703,0,1,7500,0,0
2131,423717,0,1,7500,0,0
2132,423749,0,1,7500,0,0
2133,423751,0,1,7500,0,0
2134,429789,3098,1,7000,11720,7
2135,429797,3098,1,7000,11720,7
2136,430431,7172,3,1000,0,2
2137,430432,7172,3,1500,0,2
2138,430433,7172,3,1500,0,2
2139,430434,7172,3,1500,0,2
2140,430436,7172,3,1500,0,2
2141,430437,7172,3,1000,0,2
2142,431194,0,4,9000,0,2
2143,431251,3098,1,7000,18992,6
2144,431252,3098,1,7000,18992,6
2145,431328,0,1,5000,0,0
2146,433777,0,0,0,0,7
2147,435199,0,6,10000,0,0
2148,435833,0,6,10000,0,0
2149,437543,0,3,5000,0,0
2150,437548,0,3,5000,0,0
2151,437570,0,3,5000,0,0
2152,437578,0,3,2500,0,0
2153,437581,0,3,5000,0,0
2154,437590,0,3,5000,0,0
2155,437727,0,3,5000,0,0
2156,437971,11791,3,15000,0,2
2157,437976,43457,3,15000,0,2
2158,437979,4418,3,10000,0,5
2159,437980,12588,3,15000,0,5
2160,437984,5518,3,15000,0,1
2161,437989,0,3,10000,0,0
2162,437994,0,3,15000,0,4
2163,437995,0,3,10000,0,4
2164,438324,0,1,15000,0,0
2165,438327,0,1,15000,0,0
2166,438338,0,1,15000,0,0
2167,438343,0,1,15000,0,0
2168,438344,0,1,15000,0,0
2169,438346,0,1,15000,0,0
2170,438347,0,1,15000,0,0
2171,439315,0,6,9000,0,0
2172,439317,0,6,9000,0,0
2173,439318,0,6,9000,0,0
2174,440050,0,1,5000,0,0
2175,440051,0,1,5000,0,0
2176,440052,0,1,5000,0,0
2177,440055,0,1,5000,0,0
2178,440056,0,1,5000,0,0
2179,440057,0,1,5000,0,0
2180,440543,0,3,6000,0,5
2181,441071,0,1,7500,0,6
2182,441072,0,1,7500,0,7
2183,441659,0,6,4000,0,3
2184,441660,0,6,4000,0,3
2185,441736,0,3,25000,0,5
2186,441753,0,3,25000,0,1
2187,441771,0,3,25000,0,1
2188,441772,0,3,12000,0,1
2189,441923,0,6,4000,0,3
2190,444748,0,3,7000,0,1
2191,444749,0,3,7000,0,1
2192,444750,0,3,8000,0,6
2193,447306,14271,3,10000,0,0
2199,448694,0,3,5000,0,0
2200,449508,8628,6,1000,0,0
2201,449518,0,6,2000,0,0
2202,449523,8628,6,1000,0,0
2203,449524,0,6,2000,0,0
2204,449970,0,6,8000,0,0
2205,450252,0,1,5000,0,0
2215,450901,0,6,0,0,0
2216,454673,0,6,2000,0,2
2217,454674,0,6,2000,0,2
2218,454676,0,6,2000,0,2
2219,458313,7754,6,6000,0,6
2220,458314,7754,6,8000,0,6
2221,460272,5698,1,16000,20822,6
2222,460273,5698,1,8000,0,6
2223,460303,5698,1,6000,0,6
2224,463651,0,3,5000,0,3
2225,463675,0,3,5000,0,3
2226,463963,5698,6,12000,20946,6
2227,470320,7172,3,750,0,2
2228,470321,7172,3,750,0,2
2229,470322,7172,3,750,0,2
2230,470323,7172,3,1000,0,2
2231,470324,7172,3,500,0,2
2232,472853,0,1,5000,0,0
2233,473192,7172,3,2250,0,2
2234,473196,7172,3,750,0,2
2235,473197,7172,3,750,0,2
2236,473210,7172,3,750,0,2
2237,473410,0,3,5000,0,0
2238,474879,0,1,12000,0,6
2239,474882,0,1,12000,0,6
2240,474885,0,1,12000,0,6
2241,474888,0,1,12000,0,6
2242,475226,0,1,10000,0,6
2243,475229,0,1,10000,0,6
2244,475230,0,1,10000,0,6
2245,475231,0,1,10000,0,6
2246,475465,0,3,9000,0,0
2247,479110,0,3,6000,0,0
2248,479112,0,3,6000,0,0
2249,479117,0,3,6000,0,0
2250,481113,0,1,9000,0,0
2251,482908,0,3,8500,0,7
2252,482910,0,3,8500,0,7
2253,482911,0,3,8500,0,7
2254,482912,0,3,8500,0,7
2255,482913,0,3,8500,0,7
2256,482914,0,3,8500,0,7
2257,485917,0,3,5000,0,8
2258,486481,0,1,10000,0,0
2259,486686,0,8,10000,0,0
2263,490281,0,8,6000,0,0
2264,491081,0,1,10000,0,0
2265,492737,0,1,5000,0,0
2266,497582,0,8,8000,0,0
2267,499173,0,1,12000,6871,0
2268,499310,0,8,10000,0,0
2269,499313,0,8,15000,0,0
2270,499316,0,8,10000,0,0
2271,499321,0,8,10000,0,0
2272,499387,0,8,10000,0,0
2273,501188,0,8,1000,0,0
2274,501189,0,8,1000,0,0
2275,502144,0,8,10000,0,0
2276,503709,0,3,5000,0,5
2277,504299,0,3,5000,0,5
2278,505034,0,3,5000,0,3
2279,505995,0,8,10000,0,0
2280,508309,0,1,3000,0,0
2281,509935,0,1,8000,0,0
2282,509943,0,1,8000,0,0
2284,512051,0,3,15000,0,3
2285,512055,0,3,15000,0,3
2286,512056,0,3,15000,0,3
2287,512057,0,3,15000,0,3
2288,512058,0,3,15000,0,3
2289,512059,0,3,15000,0,3
2290,515208,0,8,15000,0,0
2291,518808,0,1,10000,0,1
2292,518820,0,1,10000,0,1
2293,518830,0,1,10000,0,1
2294,519129,0,1,10000,0,1
2295,519480,3098,1,7000,0,2
2296,519491,3098,1,7000,0,2
2297,519494,3098,1,7000,0,2
2298,520656,3098,1,7000,0,2
2299,520661,3098,1,7000,0,2
2300,520689,3098,1,7000,0,2
2301,520704,3098,1,7000,0,2
2302,520793,3098,1,7000,0,2
2303,520960,3098,1,7000,0,2
2304,520965,3098,1,7000,0,2
2305,520966,3098,1,7000,0,2
2306,520967,3098,1,7000,0,2
2307,522574,0,3,10000,0,0
2308,522575,0,3,10000,0,0
2309,522576,0,3,10000,0,0
2310,522579,0,3,10000,0,0
2311,522580,0,3,10000,0,0
2312,522581,0,3,10000,0,0
2313,522584,0,3,10000,0,0
2314,522587,0,3,10000,0,0
2315,522588,0,3,10000,0,0
2316,522589,0,3,10000,0,0
2317,522595,0,3,10000,0,0
2318,522599,0,3,10000,0,0
2319,531617,0,3,1000,0,0
2320,537289,0,8,1000,0,0
2321,537296,0,8,1000,0,0
2322,538713,0,8,6000,0,0
2323,539113,0,8,12000,0,2
2324,539139,0,8,12000,0,2
2325,541731,0,8,8000,0,0
2326,541740,0,8,8000,0,0
2327,541744,0,8,8000,0,0
2328,541745,0,8,8000,0,0
2329,541747,0,8,8000,0,0
2330,541748,0,8,8000,0,0
2331,541797,43096,6,5000,0,0
2332,542303,0,6,5000,0,0
2333,542837,0,1,10000,0,0
2334,543328,0,1,6000,0,0
2335,546168,6933,3,5000,0,3
2336,546169,6932,3,5000,0,3
2337,546339,0,6,5000,0,0
2338,546443,0,6,5000,0,0
2339,547396,6932,3,5000,0,3
2340,550210,0,6,1000,0,7
2341,551310,0,6,5000,0,0
2342,551313,0,6,5000,0,0
2343,551314,0,6,5000,0,0
2344,551315,0,6,5000,0,0
2345,552290,0,6,5000,0,0
2346,559144,0,6,10000,0,0
2349,562825,0,3,6000,0,5
2350,562835,0,3,6000,0,5
2351,562837,0,3,6000,0,5
2352,562842,0,3,6000,0,5
2353,564041,0,6,5000,0,0
2354,564652,0,6,10000,0,0
2355,564653,0,6,10000,0,0
2356,567646,0,6,7500,0,0
2357,567669,0,8,1000,0,0
2358,567671,0,8,1000,0,0
2359,567677,0,8,1000,0,0
2360,567678,0,8,1000,0,0
2361,573359,0,3,10000,0,0
2362,576666,0,8,30000,0,0
2363,580446,0,3,7000,0,2
2364,581678,0,8,10000,0,0
2365,581738,0,8,10000,0,0
2366,581739,0,8,10000,0,0
2367,581740,0,8,10000,0,0
2368,581744,0,8,10000,0,0
2369,581745,0,8,10000,0,0
2370,581748,0,8,10000,0,0
2371,581749,0,8,10000,0,0
2372,584356,0,1,10000,0,0
2373,584357,0,1,10000,0,0
2374,584358,0,1,10000,0,0
2375,584982,0,6,1000,0,0
2376,585058,0,8,0,0,0
2377,585061,0,6,1000,0,0
2378,585062,0,6,1000,0,0
2379,585063,0,6,1000,0,0
2380,585064,0,6,1000,0,0
2381,585101,0,6,1000,0,0
2382,585102,0,6,1000,0,0
2383,585103,0,6,1000,0,0
2384,585104,0,6,1000,0,0
2385,585105,0,6,1000,0,0
2386,585114,0,6,1000,0,0
2387,585115,0,6,1000,0,0
2388,585116,0,6,1000,0,0
2389,585117,0,6,1000,0,0
2390,585118,0,6,1000,0,0
2391,585196,0,3,10000,0,0
2392,585197,0,3,10000,0,0
2393,585198,0,3,10000,0,0
2394,585199,0,3,10000,0,0
2395,585202,0,3,10000,0,0
2396,611968,0,3,5000,0,7
2397,612011,0,3,7500,0,7
2398,612013,0,3,15000,0,7
2399,612014,0,3,7500,0,6
2400,612015,0,3,7500,0,6
2401,612016,0,3,15000,0,6
2402,614950,0,1,7000,0,0
2403,615641,0,1,8000,0,0
2404,615645,0,1,8000,0,0
2405,615646,0,1,8000,0,0
2406,615647,0,1,8000,0,0
2407,615649,0,1,8000,0,0
2408,615650,0,1,8000,0,0
2409,615652,0,1,8000,0,0
2410,615654,0,1,8000,0,0
2411,615655,0,1,8000,0,0
2412,615656,0,1,8000,0,0
2413,616448,0,1,7000,0,0
2414,616458,0,6,2000,0,2
2415,616901,0,6,10000,0,0
2416,618425,0,6,10000,33599,0
2417,621836,0,6,5000,0,0
2418,621837,0,6,6000,0,0
2419,621888,0,6,6000,0,0
2420,623259,0,6,4000,0,5
2421,623710,0,8,20000,0,5
2422,623711,0,8,20000,0,5
2423,623734,0,8,20000,0,5
2424,624075,0,8,20000,0,5
2425,624076,0,8,20000,0,5
2426,624077,0,8,20000,0,5
2427,624078,0,8,20000,0,5
2428,624079,0,8,20000,0,5
2429,624080,0,8,20000,0,5
2430,627509,0,1,6000,0,0
2431,627511,0,1,6000,0,0
2432,627513,0,1,6000,0,0
2433,627510,0,1,6000,0,0
2434,627514,0,1,6000,0,0
2435,627516,0,1,6000,0,0
2436,627520,0,1,6000,0,0
2438,628655,0,1,10000,0,1
2439,628656,0,1,10000,0,1
2440,628657,0,1,10000,0,1
2441,628658,0,1,10000,0,1
2442,628660,0,1,10000,0,1
2443,628819,0,1,6000,0,0
2444,628820,0,1,6000,0,0
2445,628821,0,1,6000,0,0
2446,628822,0,1,6000,0,0
2448,630437,0,1,5000,0,0
2449,630438,0,1,5000,0,0
2450,630439,0,1,5000,0,0
2451,630440,0,1,5000,0,0
2452,630442,0,1,5000,0,0
2453,630449,0,6,5000,0,0
2454,630459,0,1,5000,0,0
2459,635959,0,8,8000,0,0
2460,676447,0,3,5000,0,2
2462,683796,0,1,10000,0,4
2463,683797,0,1,10000,0,4
2464,683798,0,1,10000,0,4
2465,684572,0,6,5000,0,0
2467,685208,0,6,3000,0,0
2468,685608,0,1,8000,37915,0
2469,685893,0,6,3000,0,0
2470,685895,0,1,9000,0,5
2471,686897,0,1,6000,0,0
2472,687762,0,6,6500,13821,3
2473,687771,0,6,6500,13821,3
2474,689423,67296,1,12500,0,3
2475,689424,67297,1,12500,0,3
2476,689425,67300,1,12500,0,3
2477,689426,67295,1,12500,0,3
2478,689427,67298,1,12500,0,3
2479,689428,67299,1,12500,0,3
2480,689429,67291,1,12500,0,3
2481,689430,67293,1,12500,0,3
2482,689431,67292,1,12500,0,3
2483,689432,67294,1,12500,0,3
2484,689433,67289,1,12500,0,3
2485,689434,67290,1,12500,0,3
2487,694723,0,3,5000,0,0
2488,695222,0,6,6000,0,0
2489,695721,0,6,5000,0,0
2490,695722,0,6,5000,0,0
2491,695723,0,6,5000,0,0
2492,698869,0,6,5000,0,0
2493,699675,0,6,6000,0,0
2494,699843,0,8,6000,0,0
2495,700034,0,8,6000,0,0
2496,700350,0,6,2000,0,2
2497,700363,1579,6,2000,0,2
2498,700381,1579,6,2000,0,2
2499,700382,1579,6,1000,0,2
2500,700576,0,6,6000,0,0
2501,706863,5629,6,1000,0,2
2502,706864,5629,6,1000,0,2
2503,706865,5629,6,1000,0,2
2504,706866,7172,6,3000,0,2
2505,710828,0,6,5000,0,0
2506,712458,0,6,6000,0,0
2507,718280,0,6,5000,0,0
2508,718884,63657,6,7000,0,0
2509,718885,63657,6,7000,0,0
2510,718886,63657,6,7000,0,0
2511,718887,0,6,5000,0,0
2512,719325,0,6,8000,0,0
2513,719326,0,6,8000,0,0
2514,719336,0,1,8000,0,0
2515,719338,0,6,8000,0,0
2516,719339,0,6,8000,0,0
2517,719341,0,6,8000,0,0
2518,719828,0,6,7000,0,0
2519,720284,0,1,5000,0,7
2520,720285,0,1,5000,0,7
2521,720290,0,1,5000,0,6
2522,720291,0,1,5000,0,6
2523,720371,0,6,5000,0,0
2524,729993,0,6,5000,0,0
2525,730215,0,6,5000,0,0
2526,732782,0,6,6000,0,5
2527,733088,0,6,6000,0,0
2528,733103,0,6,6000,0,0
2529,733113,0,6,6000,0,5
2530,733115,0,6,6000,0,5
2531,733116,0,6,6000,0,5
2532,733154,0,6,5000,0,0
2533,733612,0,6,6000,0,5
2534,733624,0,6,6000,0,5
2535,733625,0,6,6000,0,5
2536,734051,0,6,7000,0,0
2537,734284,0,6,5000,0,0
2538,734719,0,6,7000,0,0
2539,734839,0,6,5000,0,0
2540,735136,0,6,2500,0,2
2541,735563,0,6,10000,0,0
2542,735598,0,6,4000,0,0
2543,739316,0,6,6000,0,0
2544,739323,0,6,4000,0,0
2545,740987,0,2,4000,0,0
2546,740988,0,2,4000,0,0
2547,741506,0,1,7000,40269,0
2548,741784,0,1,7000,0,0
2549,741785,0,1,7000,0,0
2550,741798,0,6,7000,0,0
2551,741799,0,6,7000,0,0
2552,743235,0,1,10000,0,0
2553,743521,0,1,10000,0,0
2554,743526,0,1,10000,0,0
2555,744886,0,6,7000,0,0
2556,746438,0,6,6000,0,0
2557,748441,0,1,6000,0,0
2558,749240,0,6,5000,0,0
2559,749241,0,6,5000,0,0
2561,749961,0,8,10000,0,0
2562,749962,0,8,10000,0,0
2563,749963,0,8,10000,0,0
2564,749964,0,8,10000,0,0
2565,749965,0,8,10000,0,0
2566,749966,0,8,10000,0,0
2567,749967,0,8,10000,0,0
2568,749968,0,8,10000,0,0
2569,750054,0,6,5000,0,0
2570,750055,70123,6,5000,0,0
2571,750064,70119,6,5000,0,0
2574,753293,0,1,6000,0,0
2575,753294,0,1,6000,0,0
2576,753295,0,1,6000,0,0
2577,753296,0,1,6000,0,0
2578,753297,0,1,6000,0,0
2581,757268,69810,8,16000,0,0
2582,757269,69811,8,16000,0,0
2583,757270,69809,8,16000,0,0
2584,757271,69773,8,16000,0,0
2585,757993,0,6,5000,0,2
2586,757998,0,1,10000,0,0
2587,757999,0,6,5000,0,0
2588,758000,0,6,5000,0,0
2589,758264,0,6,5000,0,0
2590,758919,0,6,5000,0,0
2591,759913,0,3,5000,0,2
2592,760719,0,3,6000,0,0
2593,761926,60383,6,6000,0,0
2594,762965,0,3,30000,0,0
2595,762966,0,3,30000,0,0
2596,762967,0,3,30000,0,0
2597,766978,0,6,5000,0,0
2598,767770,0,6,5000,0,0
2599,771589,0,4,3000,0,0
2600,771590,0,1,5000,0,0
