"ID","buttonIcon","item2TypeId","localizedTextIdName","localizedTextIdFlavor","itemQualityId"
930,"ClientSprites:Icon_Modifier_elemental_fire_001",343,488011,488012,0
931,"IconSprites:Icon_ItemDyes_UI_Item_Dye_Purple_Dark1_000",170,488115,488116,0
932,"Icon_ItemWeapon_Toxic_Gun",49,488170,488171,0
933,"Icon_SkillShadow_UI_SM_eye",170,488880,488881,0
934,"IconSprites:Icon_ItemDyes_UI_Item_Dye_White_000",170,490424,490425,0
935,"ClientSprites:Icon_ItemMisc_potion_0003",170,490602,490603,0
936,"ClientSprites:Icon_ItemMisc_GenericIntestines",170,492666,492667,0
937,"IconSprites:Icon_Windows_UI_CRB_Tooltip_Air",92,493525,493526,0
938,"CRB_GuildCharterSprites:sprGuildCharter_Banner",0,493721,493722,0
939,"ClientSprites:Icon_ItemMisc_UI_Item_Chest",170,494842,494843,0
940,"ClientSprites:StanceIcon_Warrior0Active",170,494984,494985,0
941,"Icon_ItemMisc_herb_0001",172,499161,499162,0
942,"ClientSprites:Icon_ItemMisc_rune_0001",0,499178,499179,0
943,"IconSprites:Icon_ItemMisc_Grilled_steak",0,500021,500022,0
944,"Icon_ItemMisc_herb_0001",0,500597,500598,0
945,"ClientSprites:Icon_SkillMisc_UI_ss_sglrcvry",0,501186,501187,0
946,"Icon_ItemMisc_UI_Item_Parchment",0,501211,501212,0
947,"ClientSprites:Icon_SkillMisc_UI_ss_sglrcvry",170,501338,501339,0
948,"ClientSprites:Icon_ItemMisc_UI_Item_Whistle",0,501439,501440,0
949,"ClientSprites:Icon_ItemMisc_egg_0001",0,501486,501487,0
950,"ClientSprites:Icon_Guild_UI_Guild_Flute",0,501587,501588,0
951,"ClientSprites:Icon_ItemMisc_UI_Item_Lopp",0,501590,501591,0
952,"ClientSprites:Icon_ItemMisc_gadget_0001",0,501597,501598,0
953,"ClientSprites:Icon_Windows_UI_CRB_Questlog_Call",0,501756,501757,0
954,"ClientSprites:Icon_ItemMisc_EMP_Gun",170,502125,502126,0
955,"ClientSprites:Icon_ItemMisc_herb_0003",170,503713,503714,0
956,"ClientSprites:Icon_SkillMisc_UI_ss_sglrcvry",170,503742,503743,0
957,"ClientSprites:Icon_ItemMisc_UI_Item_Parchment",0,503871,503873,0
958,"Icon_ItemWeapon_Toxic_Gun",0,503884,503885,0
959,"ClientSprites:Icon_ItemWeaponSword_UI_Item_Greatsword_001",170,503886,503887,0
960,"ClientSprites:Icon_ItemMisc_UI_Item_Crafting_PowerCore_Blue",170,503890,503891,0
961,"Icon_ItemArmorShield_shield_0001",170,503897,503898,0
962,"Icon_ItemMisc_claw_0001",0,503971,503972,0
963,"ClientSprites:Icon_ItemWeapon_Toxic_Rifle",170,504394,504395,0
964,"ClientSprites:Icon_ItemMisc_UI_Item_Lopp",0,507246,507247,0
965,"ClientSprites:Icon_TradeskillMisc_NovaciteCrystal",170,507491,507492,0
966,"ClientSprites:Icon_ItemMisc_LustrousXenolithicStone",170,507494,507495,0
967,"ClientSprites:Icon_ItemMisc_UI_Item_Gears",0,507851,507852,0
968,"ClientSprites:Icon_ItemMisc_UI_Item_Wand",170,509789,509790,0
969,"ClientSprites:Icon_ItemMisc_UI_Item_Skull",170,514590,514591,0
970,"UI_KeyCard_01",170,514896,514897,0
971,"ClientSprites:Icon_Mission_Explorer_ScavengerHunt",0,515463,515464,0
972,"ClientSprites:Icon_ItemMisc_UI_Item_Skull",170,515517,515518,0
973,"Icon_ItemMisc_UI_Item_Crafting_Special_2",170,515520,515521,0
974,"ClientSprites:Icon_ItemMisc_Generic_isolinear_chip",170,515524,515525,0
975,"ClientSprites:Icon_ItemMisc_UI_Item_Pearl",170,515526,515527,0
976,"ClientSprites:Icon_ItemWeaponStaff_UI_Item_Staff_001",170,515528,515529,0
977,"ClientSprites:Icon_ItemMisc_TorineInsignia",170,515531,515532,0
978,"Icon_ItemMisc_herb_0002",0,517071,517072,0
979,"Icon_ItemMisc_tooth_0004",0,517297,517298,0
980,"Icon_ItemMisc_UI_Item_Skull",0,517331,517332,0
981,"Icon_ItemWeaponAxe_UI_Item_Axe_001",0,517361,517362,0
982,"ClientSprites:Icon_ItemMisc_UI_Item_Bag_001",0,518217,518218,0
983,"ClientSprites:Icon_ItemMisc_UI_Item_Book",0,519481,519482,0
984,"ClientSprites:Icon_ItemWeaponSword_sword1H_0001",0,519489,519490,0
985,"ClientSprites:Icon_ItemMisc_UI_Item_Potion_001",0,519496,519497,0
986,"ClientSprites:Icon_ItemMisc_UI_Item_Potion_001",0,519507,519508,0
987,"ClientSprites:Icon_ItemMisc_UI_Item_Gears",0,519522,519523,0
988,"ClientSprites:Icon_ItemMisc_UI_Item_Gears",0,519549,519550,0
989,"ClientSprites:Icon_ItemWeaponPistol_UI_Item_Pistol_001",170,519860,519861,0
990,"ClientSprites:Icon_ItemWeaponPistol_UI_Item_Pistol_001",170,519865,519866,0
991,"ClientSprites:Icon_ItemArmorShield_shield_0001",170,520889,520890,0
992,"ClientSprites:Icon_ItemMisc_fur_0003",0,520948,520949,0
994,"ClientSprites:Icon_ItemMisc_EMP_Grenade",0,523430,523431,0
995,"ClientSprites:Icon_ItemMisc_EMP_Detonator",0,523433,523434,0
996,"ClientSprites:Icon_ItemWeaponPowerglove_UI_Item_Powerfist_001",0,524567,524568,0
997,"ClientSprites:Icon_ItemMisc_meat_0002",0,524870,524871,0
998,"Icon_ItemMisc_potion_0002",0,524952,524953,0
999,"Icon_ItemMisc_potion_0002",0,525415,525416,0
1000,"ClientSprites:Icon_SkillFire_UI_srcr_twncst",0,525461,525462,0
1001,"ClientSprites:Icon_ItemMisc_UI_Item_Chest",170,525643,525644,0
1002,"Icon_ItemMisc_gadget_0001 ",0,525772,525773,0
1003,"ClientSprites:Icon_ItemMisc_UI_Item_Crystal2",0,526775,526776,0
1004,"ClientSprites:Icon_ItemMisc_UI_Item_Book",170,526982,526983,0
1005,"Icon_ItemMisc_herb_0001",170,529606,529607,0
1006,"Icon_ItemMisc_UI_Item_Bad_Meat",170,530322,530323,0
1007,"ClientSprites:Icon_ItemMisc_Eldan_Gun",170,532711,532715,0
1008,"ClientSprites:Icon_ItemMisc_UI_Item_Chest",0,532883,532884,0
1009,"ClientSprites:Icon_ItemMisc_tooth_0001",170,534809,534810,0
1010,"ClientSprites:Icon_ItemMisc_Gadget_02",170,535602,535603,0
1011,"ClientSprites:Icon_TradeskillMisc_Logicleaf_plant",170,535605,535606,0
1012,"ClientSprites:Icon_ItemMisc_Stir_Fried_Vegetables",0,536022,536023,0
1013,"Icon_ItemMisc_UI_Item_Bag_003",0,536615,536616,0
1014,"Icon_ItemMisc_UI_Item_Crystal",170,536655,536656,0
1015,"ClientSprites:Icon_ItemMisc_gadget_0003",0,536984,536985,0
1016,"ClientSprites:Icon_ItemMisc_EldanInsignia",0,537374,537375,0
1017,"ClientSprites:Icon_ItemWeaponSword_UI_Item_Greatsword_001",0,537948,537949,0
1018,"ClientSprites:Icon_ItemMisc_Starshard_gem",170,539830,539831,0
1019,"ClientSprites:Icon_ItemMisc_SapphireGem",170,539835,539836,0
1021,"ClientSprites:Icon_ItemMisc_Communicator_Device_02",170,541322,541323,0
1022,"ClientSprites:Icon_ItemMisc_Generic_Torch",0,541588,541589,0
1023,"ClientSprites:Icon_ItemMisc_UI_Item_Book",170,542569,542570,0
1024,"ClientSprites:Icon_ItemMisc_Eldan_Grenade",0,543233,543234,0
1025,"ClientSprites:Icon_ItemMisc_AirEnergyBall",0,543401,543402,0
1026,"ClientSprites:Icon_ItemMisc_UI_Item_Camera",0,543593,543708,0
1027,"ClientSprites:Icon_ItemMisc_Feather",0,543762,543763,0
1028,"ClientSprites:Icon_ItemMisc_IkthianInsignia",0,545809,545810,0
1029,"ClientSprites:Icon_ItemMisc_DynamicOmniplasm",170,546436,546437,0
1030,"Icon_ItemMisc_tool_0003",170,546628,546629,0
1031,"ClientSprites:Icon_ItemWeapon_Corrupted_Detonator",0,547349,547351,0
1032,"ClientSprites:Icon_ItemMisc_PrimalPelt",207,547413,547414,0
1033,"ClientSprites:Icon_Modifier_elemental_fire_001",170,547428,547429,0
1034,"ClientSprites:Icon_ItemMisc_PrimalPelt",0,548161,548162,0
1035,"ClientSprites:Icon_ItemMisc_UI_Item_Skull",0,548246,548247,0
1036,"ClientSprites:Icon_ItemMisc_Cooked_roast",170,548399,548400,0
1037,"ClientSprites:Icon_ItemMisc_Feather",0,548408,548409,0
1038,"ClientSprites:Icon_ItemMisc_Mechanical_objects",0,550092,550093,0
1039,"ClientSprites:Icon_ItemMisc_Blood",0,550094,550095,0
1040,"ClientSprites:Icon_ItemMisc_Generic_scrap_metal",170,551591,551592,0
1041,"ClientSprites:Icon_ItemMisc_LifeEnergyBall",0,551665,551666,0
1042,"ClientSprites:Icon_ItemMisc_Generic_isolinear_chip",170,553060,553061,0
1043,"Icon_ItemWeaponSword_sword2H_0004",170,553893,553894,0
1044,"ClientSprites:Icon_ItemMisc_EMP_Grenade",170,558395,558398,0
1045,"ClientSprites:Icon_ItemWeapon_Corrupted_Explosive",170,558821,558822,0
1046,"ClientSprites:Icon_ItemWeapon_Magma_Gun",0,558847,558848,0
1047,"ClientSprites:Icon_ItemMisc_Mechanical_objects_floor",0,558849,558850,0
1048,"ClientSprites:Icon_ItemWeapon_Sticky_Rifle",0,558973,558974,0
1049,"ClientSprites:Icon_ItemMisc_Eldan_Grenade",170,559121,559122,0
1050,"ClientSprites:Icon_ItemMisc_StructuralCarbonRod",170,559401,559402,0
1051,"ClientSprites:Icon_ItemMisc_UI_Item_Book",170,559544,559545,0
1052,"ClientSprites:Icon_ItemMisc_UI_Item_Book",170,559609,559610,0
1053,"ClientSprites:Icon_ItemMisc_Eldan_Rocket_Launcher",0,560053,560054,0
1054,"ClientSprites:Icon_ItemMisc_EldanPowerFragment",170,560764,560765,0
1055,"ClientSprites:Icon_ItemMisc_WaterEnergyBall",0,560987,560988,0
1056,"ClientSprites:Icon_ItemWeapon_Sticky_Rifle",0,561466,561467,0
1057,"ClientSprites:Icon_ItemMisc_Crate_of_Cogs",0,561474,561475,0
1058,"Icon_ItemMisc_potion_0001",170,561659,561660,0
1059,"ClientSprites:Icon_ItemMisc_Generic_Torch",170,563015,563017,0
1060,"ClientSprites:Icon_ItemMisc_UI_Item_Book",0,563018,563019,0
1061,"ClientSprites:Icon_ItemMisc_Stonebound_pelt",274,564043,564044,0
1062,"ClientSprites:Icon_ItemMisc_ResonatingIsotopicRock",242,564045,564046,0
1063,"ClientSprites:Icon_Modifier_elemental_earth_001",170,565794,565797,0
1064,"ClientSprites:Icon_Modifier_elemental_air_001",170,565804,565807,0
1065,"ClientSprites:Icon_Modifier_elemental_air_001",0,568700,568701,0
1066,"ClientSprites:Icon_ItemMisc_PrimalHardwood",0,569850,569851,0
1068,"IconSprites:Icon_ItemArmor_Light_Armor_Gloves_01",0,572332,572333,0
1069,"IconSprites:Icon_ItemArmor_Light_Armor_Helm_01",0,572339,572340,0
1070,"ClientSprites:Icon_Modifier_endurance_max_001",0,572342,572343,0
1071,"IconSprites:Icon_ItemArmor_Light_Armor_Chest_01",0,572721,572722,0
1072,"IconSprites:Icon_ItemArmor_Light_Armor_Chest_01",0,572725,572726,0
1073,"IconSprites:Icon_ItemMisc_GenericGland",170,574908,574909,0
1074,"Icon_ItemMisc_egg_0003",0,575510,575511,0
1075,"IconSprites:Icon_ItemMisc_UI_Item_Skull",0,580865,580866,0
1076,"IconSprites:Icon_TradeskillMisc_Honeywheat_plant",174,582857,582858,0
1077,"IconSprites:Icon_ItemMisc_EldenPowercore",0,583507,583508,0
1079,"IconSprites:Icon_ItemMisc_cylindar",0,584036,584037,0
1080,"IconSprites:Icon_ItemMisc_Generic_magic_orb",0,584408,584409,0
1081,"IconSprites:Icon_ItemMisc_UI_Item_Pearl",0,584410,584411,0
1082,"IconSprites:Icon_Guild_UI_Guild_Pearl",0,584412,584413,0
1089,"IconSprites:Icon_ItemMisc_AntiEntropicFuel",170,589487,589488,0
1090,"IconSprites:Icon_ItemMisc_Data_Pad",170,589667,589668,0
1091,"IconSprites:Icon_ItemMisc_Data_Pad",170,589669,589670,0
1093,"IconSprites:Icon_ItemMisc_egg_0002",170,591137,591138,0
1094,"IconSprites:Icon_ItemMisc_CoralscalePlant",170,591140,591141,0
1095,"IconSprites:Icon_ItemMisc_Flower_03",170,591156,591157,0
1096,"IconSprites:Icon_ItemMisc_Flower_01",170,591162,591163,0
1097,"IconSprites:Icon_ItemMisc_egg_0002",170,591179,591180,0
1098,"IconSprites:Icon_ItemMisc_egg_0003",170,591181,591182,0
1099,"IconSprites:Icon_ItemMisc_Zephyrite_Crystal",170,591199,591200,0
1100,"IconSprites:Icon_TradeskillMisc_Hydrogem_crystal",170,591221,591222,0
1101,"IconSprites:Icon_TradeskillMisc_NovaciteCrystal",170,591223,591224,0
1102,"IconSprites:Icon_ItemMisc_CrowncornPlant",170,591509,591510,0
1103,"IconSprites:Icon_ItemMisc_Support_System_05",170,591787,591788,0
1104,"ClientSprites:Icon_ItemMisc_potion_0004",170,591789,591790,0
1105,"IconSprites:Icon_ItemMisc_Generic_tech_book",0,592001,592002,0
1106,"IconSprites:Icon_ItemMisc_Bars_of_Precious_Metal",0,592003,592004,0
1107,"IconSprites:Icon_CraftingUI_Item_Crafting_Powder_BlackPepper",0,592019,592020,0
1108,"IconSprites:Icon_ItemMisc_Thick_leather",0,592116,592117,0
1109,"IconSprites:Icon_ItemMisc_UI_Item_Parchment",0,592121,592122,0
1110,"IconSprites:Icon_ItemMisc_Gadget_02",0,592127,592128,0
1111,"",0,592129,592130,0
1113,"IconSprites:Icon_ItemMisc_Data_Pad",170,593021,593022,0
1114,"IconSprites:Icon_ItemMisc_GenericGland",232,593207,593208,0
1115,"IconSprites:Icon_ItemWeapon_EMP_Rifle",170,594135,594136,0
1116,"IconSprites:Icon_ItemMisc_Bottle_01",170,594446,594447,0
1117,"IconSprites:Icon_TradeskillMisc_Logicleaf_plant",170,594549,594550,0
1118,"IconSprites:Icon_ItemMisc_Roasted_Bug",170,594552,594553,0
1119,"IconSprites:Icon_ItemArmorFace_UI_Item_Battle_Face",170,594624,594625,0
1120,"IconSprites:Icon_ItemMisc_Meat_pie",170,595197,595198,0
1121,"IconSprites:Icon_ItemMisc_UI_Item_Skull",170,595199,595200,0
1123,"CRB_GuildCharterSprites:sprGuildCharter_Banner",0,596015,596016,0
1124,"IconSprites:Icon_ItemMisc_UI_Item_Bomb",0,596075,596076,0
1126,"IconSprites:Icon_TradeskillMisc_AdvancedOmniplasm",49,596535,596536,0
1127,"IconSprites:Icon_ItemMisc_Generic_tech_book",0,596539,596540,0
1128,"IconSprites:Icon_ItemWeapon_Frost_Grenade",0,596616,596617,0
1129,"IconSprites:Icon_TradeskillMisc_NovaciteCrystal",170,596867,596868,0
1130,"IconSprites:Icon_ItemMisc_Box_01",170,598439,598440,0
1131,"IconSprites:Icon_ItemMisc_AntiEntropicFuel",170,598468,598469,0
1132,"IconSprites:Icon_ItemMisc_Data_Pad",170,598470,598471,0
1133,"IconSprites:Icon_TradeskillMisc_NovaciteCrystal",170,608767,608768,0
1135,"IconSprites:Icon_ItemMisc_Tanks",170,611518,611519,0
1136,"IconSprites:Icon_ItemMisc_Steel_bone",170,611520,611521,0
1137,"IconSprites:Icon_ItemMisc_StructuralCarbonRod",170,611522,611523,0
1138,"IconSprites:Icon_ItemMisc_EldenPowercore",170,611524,611525,0
1140,"IconSprites:Icon_ItemMisc_ProduceSeeds",170,613048,615955,0
1141,"IconSprites:Icon_ItemMisc_Shrub",170,613049,615956,0
1142,"IconSprites:Icon_ItemMisc_Generic_rock_03",170,613620,615957,0
1143,"IconSprites:Icon_ItemMisc_Generic_toolbox",170,613976,613977,0
1144,"IconSprites:Icon_ItemMisc_Box_02",0,614055,614056,0
1145,"IconSprites:Icon_ItemMisc_Slimy_Bug_Meat",170,614282,614283,0
1146,"IconSprites:Icon_ItemMisc_Stringy_Poultry",170,614285,614286,0
1147,"IconSprites:Icon_ItemMisc_Tender_Meat",170,614294,614295,0
1148,"IconSprites:Icon_ItemMisc_UI_Item_Chest",0,614768,614769,0
1149,"IconSprites:Icon_ItemMisc_UI_Item_Chest",0,614770,614771,0
1150,"IconSprites:Icon_ItemMisc_GenericVial",170,614804,614807,0
1151,"IconSprites:Icon_ItemMisc_jugs",0,614834,615958,0
1152,"IconSprites:Icon_ItemMisc_jugs",0,614847,615959,0
1153,"IconSprites:Icon_ItemMisc_Bars_of_Precious_Metal",170,614957,614958,0
1154,"IconSprites:Icon_ItemMisc_ShadeslateCrystal",170,614971,614972,0
1155,"IconSprites:Icon_ItemMisc_PristineEldanTech",170,615020,615021,0
1156,"IconSprites:Icon_ItemMisc_LogicEnergyBall",170,615052,615053,0
1157,"IconSprites:Icon_ItemMisc_Generic_tech_key",0,615125,615126,0
1158,"IconSprites:Icon_ItemMisc_UI_Item_Chest",0,615540,615541,0
1159,"Icon_ItemMisc_potion_0004",0,615542,615543,0
1160,"IconSprites:Icon_ItemMisc_SteelSteamStalks",0,617785,617786,0
1161,"IconSprites:Icon_ItemWeapon_Water_Grenade",0,618433,618434,0
1163,"CRB_ActionBarFrameSprites:sprResourceBar_DodgeFlashFullSolid",170,621665,621666,0
1164,"IconSprites:Icon_ItemMisc_CanvasCloth",181,622540,622541,0
1165,"IconSprites:Icon_SkillEngineer_Target_Acquistion",170,623832,623833,0
1169,"IconSprites:Icon_ItemMisc_Generic_toolbox",170,627547,627548,0
1170,"IconSprites:Icon_ItemMisc_potion_0004",170,629917,629920,0
1171,"IconSprites:Icon_ItemMisc_CanvasCloth",170,630390,630391,0
1172,"Icon_ItemArmorHands_UI_Item_Focal_Glove_001",170,631278,631279,0
1173,"Icon_ItemArmorHands_UI_Item_Battle_Glove_001",170,631280,631281,0
1174,"IconSprites:Icon_SkillEsper_Geist",170,631728,0,0
1175,"IconSprites:Icon_ItemMisc_UI_Item_Chest",170,631864,631865,3
1176,"IconSprites:Icon_ItemMisc_Crate_of_Cogs",170,631871,631872,0
1177,"Icon_ItemMisc_UI_Item_Crystal2",170,632420,632421,0
1178,"IconSprites:Icon_CraftingUI_Item_Crafting_Powder_RockSalt",170,632629,632630,0
1179,"IconSprites:Icon_Windows_UI_CRB_GiftPresent",170,634576,634577,0
1180,"IconSprites:Icon_Windows_UI_CRB_GiftPresent",170,635555,635556,0
1181,"IconSprites:Icon_Windows_UI_CRB_GiftPresent",170,635990,635991,0
1182,"IconSprites:Icon_Windows_UI_CRB_GiftPresent",170,635992,635993,0
1183,"IconSprites:Icon_Windows_UI_CRB_GiftPresent",170,635994,635995,0
1184,"IconSprites:Icon_ItemMisc_UI_Item_Lopp",170,636416,636417,0
1185,"IconSprites:Icon_ItemMisc_Venom",170,637466,637467,0
1186,"IconSprites:Icon_ItemMisc_AncestralForceStone",170,637471,637472,0
1187,"",0,0,0,0
1188,"IconSprites:Icon_ItemMisc_Blood",170,647464,647465,0
1189,"IconSprites:Icon_ItemMisc_UI_Item_Lopp",170,651264,651265,0
1190,"IconSprites:Icon_ItemMisc_Mechanical_objects_wall",170,654381,654382,0
1191,"IconSprites:Icon_SkillIce_UI_srcr_iceshrds",170,654887,654888,0
1192,"IconSprites:Icon_ItemDyes_UI_Item_Dye_Strain_Purple_000",170,655347,655348,0
1193,"IconSprites:Icon_ItemMisc_ResonatingIsotopicRock",170,655771,655772,0
1194,"IconSprites:Icon_CraftingUI_Item_Crafting_Powder_FirePepper",170,672634,672635,0
1195,"IconSprites:Icon_ItemMisc_StructuralCarbonRod",0,676165,676166,0
1196,"IconSprites:Icon_ItemMisc_Generic_isolinear_chip",170,677278,677279,0
1197,"IconSprites:Icon_ItemMisc_SalvagedMachineParts",170,678988,678989,0
1198,"IconSprites:Icon_ItemMisc_Gas_Mask",170,678993,678994,0
1199,"IconSprites:Icon_ItemMisc_EldenPowercore",170,679043,679044,0
1200,"IconSprites:Icon_ItemMisc_ShadeslateCrystal",170,679135,679136,0
1204,"Icon_ItemMisc_egg_0002",170,683943,683944,0
1205,"IconSprites:Icon_SkillMedic_quantumcascade",170,684787,684788,0
1206,"IconSprites:Icon_SkillMedic_fieldprobes1",170,684789,684790,0
1208,"",500,686057,0,7
1209,"buttonIcon: IconSprites:Icon_ItemMisc_RuggedPelt",170,687026,687027,0
1210,"IconSprites:Icon_ItemMisc_Tender_Meat",170,687432,687433,0
1211,"IconSprites:Icon_ItemMisc_Oil",170,687758,687759,0
1212,"IconSprites:Icon_ItemMisc_UI_Item_WF_GafferPlushie",170,730975,730976,0
1213,"IconSprites:Icon_ItemMisc_Data_Pad",170,731551,731553,0
1214,"IconSprites:Icon_ItemMisc_Slimy_Bug_Meat",170,734534,734535,0
1215,"IconSprites:Icon_ItemMisc_Oil",170,738506,738507,0
1216,"IconSprites:Icon_TradeskillMisc_AncientWood",170,741319,741320,0
1217,"IconSprites:Icon_ItemMisc_Steel_bone",170,741499,741500,0
1218,"IconSprites:Icon_ItemMisc_RegenerativeFuelCell",170,742506,742507,2
1219,"IconSprites:Icon_ItemMisc_EldanPowerFragment",0,746688,746689,0
1220,"IconSprites:Icon_ItemMisc_EldanPowerFragment",0,746761,746762,0
1221,"IconSprites:Icon_ItemMisc_EldanPowerFragment",0,746763,746764,0
1222,"IconSprites:Icon_ItemMisc_Pummelgranate_Drink",170,748046,748047,3
1223,"IconSprites:Icon_ItemArmor_Marauder_Chest",0,761024,761025,0
1224,"IconSprites:Icon_ItemMisc_Generic_thumb_drive",170,761290,761291,0
1226,"IconSprites:Icon_ItemArmor_Marauder_Gloves",0,762831,762832,0
1227,"IconSprites:Icon_ItemArmor_Marauder_Pants",0,762833,762834,0
1228,"IconSprites:Icon_ItemArmor_Marauder_Boots",0,762835,762836,0
