"ID","flags","item2Id","entitlementId","entitlementCount","entitlementScopeEnum","instantEventEnum","accountCurrencyEnum","accountCurrencyAmount","buttonIcon","prerequisiteId","accountItemCooldownGroupId","storeDisplayInfoId","storeIdentifierUpsell","creature2DisplayGroupIdGacha","entitlementIdPurchase","genericUnlockSetId"
736,0,81252,0,1,0,0,0,0,"",0,0,342,"",0,0,0
737,0,81253,0,1,0,0,0,0,"",0,0,343,"",0,0,0
740,0,85785,0,1,0,0,0,0,"",0,0,344,"",0,0,0
742,1,74935,0,1,1,0,0,0,"",0,0,0,"",0,0,0
743,3,85788,0,1,1,0,0,0,"",40291,0,0,"",0,0,0
744,1,85817,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
745,0,80952,0,1,0,0,0,0,"",0,0,345,"",0,0,0
746,0,80953,0,1,0,0,0,0,"",0,0,346,"",0,0,0
747,0,80954,0,1,0,0,0,0,"",0,0,347,"",0,0,0
748,0,80955,0,1,0,0,0,0,"",0,0,348,"",0,0,0
749,0,80956,0,1,0,0,0,0,"",0,0,349,"",0,0,0
750,0,80957,0,1,0,0,0,0,"",0,0,350,"",0,0,0
751,1,74336,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_bag_0001",0,0,0,"",0,0,0
752,1,85825,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
753,0,85729,0,1,0,0,0,0,"",40309,0,351,"",0,0,0
754,0,85730,0,1,0,0,0,0,"",40311,0,352,"",0,0,0
755,0,85049,0,1,0,0,0,0,"",0,0,353,"",0,0,0
756,0,85050,0,1,0,0,0,0,"",0,0,354,"",0,0,0
757,0,85051,0,1,0,0,0,0,"",0,0,355,"",0,0,0
758,0,85052,0,1,0,0,0,0,"",0,0,356,"",0,0,0
759,0,85921,0,1,0,0,0,0,"",0,0,357,"",0,0,0
760,1,73693,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_tool_0003",0,0,358,"",0,0,0
761,2,85126,0,1,0,0,0,0,"",39916,0,244,"",0,0,0
762,2,85129,0,1,0,0,0,0,"",39924,0,246,"",0,0,0
763,1,85951,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Icon_Item_Shades_Eve_Toy",0,0,362,"",0,0,0
764,2,85130,0,1,0,0,0,0,"",39926,0,247,"",0,0,0
765,2,85131,0,1,0,0,0,0,"",39928,0,248,"",0,0,0
766,1,85952,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Generic_eggs",0,0,359,"",0,0,0
767,1,85953,0,1,0,0,0,0,"IconSprites:Icon_SkillEngineer_Electrocute",0,0,360,"",0,0,0
768,1,85954,0,1,0,0,0,0,"IconSprites:Icon_BuffWarplots_fire_damage_over_time",0,0,361,"",0,0,0
769,0,0,0,1,0,0,11,1,"",0,0,0,"",0,0,0
770,1,0,0,1,0,0,5,1,"",0,0,17,"",0,0,0
771,0,85728,0,1,0,0,0,0,"",40419,0,363,"",0,0,0
772,2,83670,0,1,0,0,0,0,"",39549,0,121,"",0,0,0
773,2,83671,0,1,0,0,0,0,"",39570,0,121,"",0,0,0
774,2,83672,0,1,0,0,0,0,"",39569,0,121,"",0,0,0
775,2,73542,0,1,0,0,0,0,"",39548,0,121,"",0,0,0
776,2,74465,0,1,0,0,0,0,"",39546,0,124,"",0,0,0
777,2,77701,0,1,0,0,0,0,"",39761,0,125,"",0,0,0
778,2,74742,0,1,0,0,0,0,"",39753,0,126,"",0,0,0
779,2,77727,0,1,0,0,0,0,"",39754,0,127,"",0,0,0
780,2,77728,0,1,0,0,0,0,"",39755,0,128,"",0,0,0
781,2,77729,0,1,0,0,0,0,"",39756,0,129,"",0,0,0
782,2,74466,0,1,0,0,0,0,"",39751,0,187,"",0,0,0
783,2,77730,0,1,0,0,0,0,"",0,0,186,"",0,0,0
784,2,77731,0,1,0,0,0,0,"",0,0,185,"",0,0,0
785,2,77732,0,1,0,0,0,0,"",0,0,184,"",0,0,0
786,2,78085,0,1,0,0,0,0,"",39757,0,188,"",0,0,0
787,2,78086,0,1,0,0,0,0,"",39758,0,189,"",0,0,0
788,2,78087,0,1,0,0,0,0,"",39759,0,190,"",0,0,0
789,2,78088,0,1,0,0,0,0,"",39760,0,191,"",0,0,0
790,2,78079,0,1,0,0,0,0,"",39750,0,192,"",0,0,0
791,2,77739,0,1,0,0,0,0,"",40063,0,333,"",0,0,0
792,2,78076,0,1,0,0,0,0,"",39749,0,232,"",0,0,0
793,2,84017,0,1,0,0,0,0,"",39980,0,256,"",0,0,0
794,2,85012,0,1,0,0,0,0,"",0,0,229,"",0,0,0
795,2,90505,0,1,0,0,0,0,"",39763,0,123,"",0,0,0
796,2,90506,0,1,0,0,0,0,"",39764,0,123,"",0,0,0
797,2,90507,0,1,0,0,0,0,"",39765,0,123,"",0,0,0
798,2,90508,0,1,0,0,0,0,"",39766,0,123,"",0,0,0
799,2,85138,0,1,0,0,0,0,"",39966,0,252,"",0,0,0
800,2,85139,0,1,0,0,0,0,"",39967,0,253,"",0,0,0
801,2,85293,0,1,0,0,0,0,"",40055,0,328,"",0,0,0
803,2,77650,0,1,0,0,0,0,"",39392,0,182,"",0,0,0
804,2,77695,0,1,0,0,0,0,"",39393,0,180,"",0,0,0
805,2,85127,0,1,0,0,0,0,"",39922,0,245,"",0,0,0
809,2,85132,0,1,0,0,0,0,"",39930,0,249,"",0,0,0
810,2,85148,0,1,0,0,0,0,"",39982,0,257,"",0,0,0
811,2,85245,0,1,0,0,0,0,"",39984,0,258,"",0,0,0
812,2,85254,0,1,0,0,0,0,"",40013,0,266,"",0,0,0
813,2,85824,0,1,0,0,0,0,"",39772,0,226,"Plug_HauntedHouse",0,0,0
814,2,83673,0,1,0,0,0,0,"",39981,0,326,"",0,0,0
815,2,83639,0,1,0,0,0,0,"",39285,0,5,"Sky_FallingIntoTheSun",0,0,0
816,2,83640,0,1,0,0,0,0,"",39286,0,6,"Sky_FantasticVoyage",0,0,0
817,2,83641,0,1,0,0,0,0,"",39287,0,7,"Sky_ProtoPixtamatic",0,0,0
818,2,83642,0,1,0,0,0,0,"",39288,0,9,"Sky_Tropical",0,0,0
819,2,83643,0,1,0,0,0,0,"",39289,0,8,"Sky_VortexOfChaos",0,0,0
820,2,83645,0,1,0,0,0,0,"",39290,0,2,"Ground_Asteroid",0,0,0
821,2,83646,0,1,0,0,0,0,"",39291,0,3,"Ground_EldanTech",0,0,0
822,2,83647,0,1,0,0,0,0,"",39292,0,4,"Ground_OsunPlates",0,0,0
823,2,85124,0,1,0,0,0,0,"",39976,0,327,"",0,0,0
824,3,85991,0,1,0,0,0,0,"",40424,0,0,"",0,0,0
825,0,85992,0,1,0,0,0,0,"",40426,0,364,"",39630,0,0
826,2,85992,0,1,0,0,0,0,"",40426,0,364,"",0,0,0
827,2,85921,0,1,0,0,0,0,"",0,0,357,"",0,0,0
828,0,0,0,1,0,0,5,27,"",0,0,17,"",0,0,0
829,0,86017,0,1,0,0,0,0,"",40436,0,365,"",0,0,0
830,2,86017,0,1,0,0,0,0,"",40436,0,365,"",0,0,0
831,0,0,0,1,0,0,12,1,"",0,0,0,"",0,0,0
832,0,86037,0,1,0,0,0,0,"",40438,0,366,"",0,0,0
833,2,86037,0,1,0,0,0,0,"",40438,0,366,"",0,0,0
834,0,86038,0,1,0,0,0,0,"",40441,0,367,"",0,0,0
835,2,86038,0,1,0,0,0,0,"",40441,0,367,"",0,0,0
836,1,86051,0,1,0,0,0,0,"",0,0,368,"",0,0,0
837,1,86000,0,1,0,0,0,0,"",0,0,369,"",0,0,0
838,1,86001,0,1,0,0,0,0,"",0,0,370,"",0,0,0
839,1,86002,0,1,0,0,0,0,"",0,0,371,"",0,0,0
840,1,86056,0,1,0,0,0,0,"",0,0,368,"",0,0,0
841,1,86057,0,1,0,0,0,0,"",0,0,368,"",0,0,0
842,0,86045,0,1,0,0,0,0,"",40452,0,372,"",0,0,0
843,2,86045,0,1,0,0,0,0,"",40452,0,372,"",0,0,0
844,1,86048,0,1,0,0,0,0,"",0,0,0,"",39255,0,0
845,0,86050,0,1,0,0,0,0,"",40456,0,373,"",0,0,0
846,2,86050,0,1,0,0,0,0,"",40456,0,373,"",0,0,0
848,1,86059,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
849,3,86148,0,1,0,0,0,0,"",40475,0,0,"",0,0,0
850,3,86061,0,1,0,0,0,0,"",40476,0,0,"",0,0,0
851,0,86150,0,1,0,0,0,0,"",40479,0,374,"",0,0,0
852,2,86150,0,1,0,0,0,0,"",40479,0,374,"",0,0,0
853,3,86166,0,1,0,0,0,0,"",40481,0,0,"",0,0,0
854,1,86170,0,1,0,0,0,0,"",0,0,0,"",38933,0,0
855,3,85109,0,1,0,0,0,0,"",0,0,281,"",0,0,0
856,0,86034,0,1,0,0,0,0,"",43856,0,376,"",0,0,0
857,0,86035,0,1,0,0,0,0,"",43857,0,376,"",0,0,0
858,0,86036,0,1,0,0,0,0,"",43858,0,376,"",0,0,0
859,0,86211,0,1,0,0,0,0,"",40524,0,0,"",38933,0,0
860,2,86034,0,1,0,0,0,0,"",43856,0,376,"",0,0,0
861,2,86035,0,1,0,0,0,0,"",43857,0,376,"",0,0,0
862,2,86036,0,1,0,0,0,0,"",43858,0,376,"",0,0,0
863,2,86211,0,1,0,0,0,0,"",40524,0,0,"",38933,0,0
864,1,50760,0,1,0,0,0,0,"",0,0,0,"",39590,0,0
865,1,53780,0,1,0,0,0,0,"",0,0,0,"",39593,0,0
866,3,86230,0,1,0,0,0,0,"",40560,0,1470,"",0,0,0
867,0,85996,0,1,0,0,0,0,"",43859,0,376,"",0,0,0
868,0,85997,0,1,0,0,0,0,"",43860,0,376,"",0,0,0
869,0,85998,0,1,0,0,0,0,"",43861,0,376,"",0,0,0
870,0,86229,0,1,0,0,0,0,"",40555,0,0,"",38933,0,0
871,2,85996,0,1,0,0,0,0,"",43859,0,376,"",0,0,0
872,2,85997,0,1,0,0,0,0,"",43860,0,376,"",0,0,0
873,2,85998,0,1,0,0,0,0,"",43861,0,376,"",0,0,0
874,2,86229,0,1,0,0,0,0,"",40555,0,0,"",38933,0,0
875,1,86245,0,1,0,0,0,0,"",0,0,377,"",0,0,0
876,1,44385,0,1,0,0,0,0,"",0,0,0,"",39591,0,0
877,1,86275,0,1,0,0,0,0,"",0,0,0,"",39592,0,0
878,1,86231,0,1,0,0,0,0,"",0,0,0,"",39632,0,0
879,1,86232,0,1,0,0,0,0,"",0,0,0,"",39257,0,0
880,1,86472,0,1,0,0,0,0,"",0,0,0,"",39255,0,0
881,1,86480,0,1,0,0,0,0,"",0,0,0,"",39256,0,0
882,0,86481,0,1,0,0,0,0,"",0,0,378,"",0,0,0
883,0,86482,0,1,0,0,0,0,"",0,0,379,"",0,0,0
884,0,86301,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Icon_BagSimCogs",0,0,380,"",0,0,0
885,0,86302,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Icon_BagSimCogs",0,0,380,"",0,0,0
886,0,86303,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Icon_BagSimCogs",0,0,380,"",0,0,0
887,2,86555,0,1,0,0,0,0,"",40651,0,381,"",0,0,0
893,1,0,55,1,2,0,0,0,"",0,0,0,"",0,0,0
894,1,0,56,1,2,0,0,0,"",0,0,0,"",0,0,0
895,1,0,57,1,2,0,0,0,"",0,0,0,"",0,0,0
896,1,0,59,1,2,0,0,0,"",0,0,0,"",0,0,0
897,1,0,58,1,2,0,0,0,"",0,0,0,"",0,0,0
899,2,86633,0,1,0,0,0,0,"",41695,0,382,"",0,0,0
900,2,86636,0,1,0,0,0,0,"",41699,0,383,"",0,0,0
901,3,86648,0,1,0,0,0,0,"IconSprites:Icon_ItemDyes_UI_Item_Dye_GreenBlack_Razer_000",41712,0,0,"",0,0,0
902,1,86649,0,1,0,0,0,0,"",0,0,0,"",39629,0,0
903,3,86650,0,1,0,0,0,0,"",41710,0,0,"",0,0,0
904,0,86651,0,1,0,0,0,0,"",0,0,0,"",38714,0,0
905,0,86652,0,1,0,0,0,0,"",41715,0,1496,"",0,0,0
906,2,86652,0,1,0,0,0,0,"",41715,0,1496,"",0,0,0
907,3,31373,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_FAB_Kit",0,0,1469,"",0,0,0
908,0,86642,0,1,0,0,0,0,"",41723,0,384,"",0,0,0
909,0,86643,0,1,0,0,0,0,"",41724,0,384,"",0,0,0
910,0,86644,0,1,0,0,0,0,"",41725,0,384,"",0,0,0
911,0,86645,0,1,0,0,0,0,"",41726,0,384,"",0,0,0
912,2,86642,0,1,0,0,0,0,"",41723,0,384,"",0,0,0
913,2,86643,0,1,0,0,0,0,"",41724,0,384,"",0,0,0
914,2,86644,0,1,0,0,0,0,"",41725,0,384,"",0,0,0
915,2,86645,0,1,0,0,0,0,"",41726,0,384,"",0,0,0
916,1,86718,0,1,0,0,0,0,"",0,0,0,"",39702,0,0
917,1,0,60,1,2,0,0,0,"",0,0,0,"",0,0,0
918,2,86646,0,1,0,0,0,0,"",41767,0,0,"",0,0,0
919,2,86647,0,1,0,0,0,0,"",41768,0,0,"",0,0,0
920,3,86743,0,1,0,0,0,0,"",41800,0,0,"",0,0,0
921,3,86759,0,1,0,0,0,0,"",41801,0,0,"",0,0,0
922,3,86744,0,1,0,0,0,0,"",41788,0,0,"",0,0,0
923,3,86745,0,1,0,0,0,0,"",41789,0,0,"",0,0,0
924,3,86746,0,1,0,0,0,0,"",41790,0,0,"",0,0,0
925,3,86747,0,1,0,0,0,0,"",41791,0,0,"",0,0,0
926,3,86748,0,1,0,0,0,0,"",41792,0,0,"",0,0,0
927,0,86703,0,1,0,0,0,0,"",41809,0,385,"",0,0,0
928,2,86703,0,1,0,0,0,0,"",41809,0,385,"",0,0,0
929,0,86816,0,1,0,0,0,0,"",0,0,0,"",40868,0,0
930,0,86819,0,1,0,0,0,0,"",41821,0,386,"",0,0,0
931,0,86820,0,1,0,0,0,0,"",41822,0,386,"",0,0,0
932,0,86821,0,1,0,0,0,0,"",41823,0,386,"",0,0,0
933,0,86822,0,1,0,0,0,0,"",41824,0,386,"",0,0,0
934,2,86819,0,1,0,0,0,0,"",41821,0,386,"",0,0,0
935,2,86820,0,1,0,0,0,0,"",41822,0,386,"",0,0,0
936,2,86821,0,1,0,0,0,0,"",41823,0,386,"",0,0,0
937,2,86822,0,1,0,0,0,0,"",41824,0,386,"",0,0,0
938,3,86877,0,1,0,0,0,0,"",41835,0,0,"",0,0,0
939,0,86884,0,1,0,0,0,0,"",0,0,0,"",40868,0,0
940,1,86888,0,1,0,0,0,0,"",0,0,0,"",38943,0,0
941,0,86889,0,1,0,0,0,0,"",0,0,387,"",0,0,0
942,0,86890,0,1,0,0,0,0,"",0,0,388,"",0,0,0
943,0,86891,0,1,0,0,0,0,"",0,0,389,"",0,0,0
944,0,86892,0,1,0,0,0,0,"",0,0,390,"",0,0,0
975,0,86905,0,1,0,0,0,0,"",0,0,392,"",0,0,0
977,0,86704,0,1,0,0,0,0,"",41912,0,126,"",0,0,0
978,0,86705,0,1,0,0,0,0,"",41913,0,126,"",0,0,0
979,0,86706,0,1,0,0,0,0,"",41914,0,126,"",0,0,0
980,2,86704,0,1,0,0,0,0,"",41912,0,126,"",0,0,0
981,2,86705,0,1,0,0,0,0,"",41913,0,126,"",0,0,0
982,2,86706,0,1,0,0,0,0,"",41914,0,126,"",0,0,0
983,1,86874,0,1,0,0,0,0,"",0,0,423,"",0,0,0
984,1,86875,0,1,0,0,0,0,"",0,0,423,"",0,0,0
985,1,86876,0,1,0,0,0,0,"",0,0,423,"",0,0,0
986,0,86909,0,1,0,0,0,0,"",41931,0,1918,"",0,0,0
987,1,86910,0,1,0,0,0,0,"",41932,0,0,"",0,0,0
988,1,86911,0,1,0,0,0,0,"",41933,0,0,"",0,0,0
989,1,86912,0,1,0,0,0,0,"",41934,0,0,"",0,0,0
990,1,86913,0,1,0,0,0,0,"",41935,0,0,"",0,0,0
991,1,86914,0,1,0,0,0,0,"",41936,0,0,"",0,0,0
992,1,86915,0,1,0,0,0,0,"",41937,0,0,"",0,0,0
993,1,86916,0,1,0,0,0,0,"",41938,0,0,"",0,0,0
994,1,86917,0,1,0,0,0,0,"",0,0,424,"",0,0,0
995,1,86918,0,1,0,0,0,0,"",0,0,425,"",0,0,0
996,1,86919,0,1,0,0,0,0,"",0,0,426,"",0,0,0
997,0,86920,0,1,0,0,0,0,"",42957,0,427,"",0,0,0
998,2,86920,0,1,0,0,0,0,"",42957,0,427,"",0,0,0
999,0,86921,0,1,0,0,0,0,"",41960,0,428,"",0,0,0
1000,0,86922,0,1,0,0,0,0,"",41961,0,428,"",0,0,0
1001,0,86923,0,1,0,0,0,0,"",41962,0,428,"",0,0,0
1002,0,86924,0,1,0,0,0,0,"",41963,0,428,"",0,0,0
1003,2,86921,0,1,0,0,0,0,"",41960,0,428,"",0,0,0
1004,2,86922,0,1,0,0,0,0,"",41961,0,428,"",0,0,0
1005,2,86923,0,1,0,0,0,0,"",41962,0,428,"",0,0,0
1006,2,86924,0,1,0,0,0,0,"",41963,0,428,"",0,0,0
1007,0,86925,0,1,0,0,0,0,"",41964,0,429,"",0,0,0
1008,0,86926,0,1,0,0,0,0,"",41965,0,429,"",0,0,0
1009,0,86927,0,1,0,0,0,0,"",41966,0,429,"",0,0,0
1010,0,86928,0,1,0,0,0,0,"",41967,0,429,"",0,0,0
1011,0,86929,0,1,0,0,0,0,"",41968,0,429,"",0,0,0
1012,0,86930,0,1,0,0,0,0,"",41969,0,429,"",0,0,0
1999,0,87927,0,1,1,0,0,0,"",0,0,1471,"",0,0,0
2001,0,86753,0,1,0,0,0,0,"",42970,0,1428,"",0,0,0
2002,0,86755,0,1,0,0,0,0,"",42971,0,1428,"",0,0,0
2003,0,86754,0,1,0,0,0,0,"",42972,0,1428,"",0,0,0
2004,0,86756,0,1,0,0,0,0,"",42973,0,1428,"",0,0,0
2005,0,86757,0,1,0,0,0,0,"",42974,0,1428,"",0,0,0
2006,0,86758,0,1,0,0,0,0,"",42975,0,1428,"",0,0,0
2007,3,86714,0,1,0,0,0,0,"",43150,0,1468,"",0,0,0
2008,1,87935,0,1,0,0,0,0,"",0,0,1472,"",0,0,0
2009,0,87939,0,1,0,0,0,0,"",42995,0,1497,"",0,0,0
2010,1,87942,0,1,0,0,0,0,"",0,0,1473,"",0,0,0
2011,0,88969,0,1,0,0,0,0,"",43020,0,126,"",0,0,0
2012,0,88970,0,1,0,0,0,0,"",43021,0,126,"",0,0,0
2013,0,88971,0,1,0,0,0,0,"",43022,0,126,"",0,0,0
2014,2,88969,0,1,0,0,0,0,"",43020,0,126,"",0,0,0
2015,2,88970,0,1,0,0,0,0,"",43021,0,126,"",0,0,0
2016,2,88971,0,1,0,0,0,0,"",43022,0,126,"",0,0,0
2017,0,88972,0,1,0,0,0,0,"",43026,0,1429,"",0,0,0
2018,0,88973,0,1,0,0,0,0,"",43027,0,1429,"",0,0,0
2019,0,88974,0,1,0,0,0,0,"",43029,0,1429,"",0,0,0
2020,0,88975,0,1,0,0,0,0,"",43030,0,1429,"",0,0,0
2021,2,88972,0,1,0,0,0,0,"",43026,0,1429,"",0,0,0
2022,2,88973,0,1,0,0,0,0,"",43027,0,1429,"",0,0,0
2023,2,88974,0,1,0,0,0,0,"",43029,0,1429,"",0,0,0
2024,2,88975,0,1,0,0,0,0,"",43030,0,1429,"",0,0,0
2025,0,88979,0,1,0,0,0,0,"",43035,0,1430,"",0,0,0
2026,0,88976,0,1,0,0,0,0,"",43032,0,1430,"",0,0,0
2027,0,88977,0,1,0,0,0,0,"",43033,0,1430,"",0,0,0
2028,0,88978,0,1,0,0,0,0,"",43034,0,1430,"",0,0,0
2029,2,88979,0,1,0,0,0,0,"",43035,0,1430,"",0,0,0
2030,2,88976,0,1,0,0,0,0,"",43032,0,1430,"",0,0,0
2031,2,88977,0,1,0,0,0,0,"",43033,0,1430,"",0,0,0
2032,2,88978,0,1,0,0,0,0,"",43034,0,1430,"",0,0,0
2033,0,75013,0,1,0,0,0,0,"",0,0,0,"",40863,0,0
2034,0,75014,0,1,0,0,0,0,"",0,0,0,"",40868,0,0
2035,0,75015,0,1,0,0,0,0,"",0,0,0,"",40858,0,0
2036,0,75016,0,1,0,0,0,0,"",0,0,0,"",40855,0,0
2037,0,75017,0,1,0,0,0,0,"",0,0,0,"",40867,0,0
2038,0,75018,0,1,0,0,0,0,"",0,0,0,"",40864,0,0
2039,0,86246,0,1,0,0,0,0,"",0,0,0,"",40861,0,0
2040,0,86247,0,1,0,0,0,0,"",0,0,0,"",40857,0,0
2041,0,86248,0,1,0,0,0,0,"",0,0,0,"",40860,0,0
2042,0,86249,0,1,0,0,0,0,"",0,0,0,"",40859,0,0
2043,0,86250,0,1,0,0,0,0,"",0,0,0,"",40862,0,0
2044,0,86251,0,1,0,0,0,0,"",0,0,0,"",40856,0,0
2045,0,86222,0,1,0,0,0,0,"",0,0,0,"",40876,0,0
2046,0,86223,0,1,0,0,0,0,"",0,0,0,"",40873,0,0
2047,0,86225,0,1,0,0,0,0,"",0,0,0,"",40877,0,0
2048,0,86220,0,1,0,0,0,0,"",0,0,0,"",40874,0,0
2049,0,86224,0,1,0,0,0,0,"",0,0,0,"",40875,0,0
2050,0,86221,0,1,0,0,0,0,"",0,0,0,"",40872,0,0
2051,0,88982,0,1,0,0,0,0,"",43098,0,1431,"",0,0,0
2052,2,88982,0,1,0,0,0,0,"",43098,0,1431,"",0,0,0
2053,0,85966,0,1,0,0,0,0,"",0,0,1432,"",0,0,0
2054,0,85967,0,1,0,0,0,0,"",0,0,1433,"",0,0,0
2055,0,85968,0,1,0,0,0,0,"",0,0,1434,"",0,0,0
2056,0,85969,0,1,0,0,0,0,"",0,0,1435,"",0,0,0
2057,0,85970,0,1,0,0,0,0,"",0,0,1436,"",0,0,0
2058,0,85971,0,1,0,0,0,0,"",0,0,1437,"",0,0,0
2059,0,85972,0,1,0,0,0,0,"",0,0,1437,"",0,0,0
2060,0,85963,0,1,0,0,0,0,"",0,0,1438,"",0,0,0
2061,0,85964,0,1,0,0,0,0,"",0,0,1439,"",0,0,0
2062,0,85965,0,1,0,0,0,0,"",0,0,1440,"",0,0,0
2063,0,88985,0,1,0,0,0,0,"",43127,0,1442,"",0,0,0
2064,0,88986,0,1,0,0,0,0,"",43128,0,1442,"",0,0,0
2065,0,88987,0,1,0,0,0,0,"",43129,0,1442,"",0,0,0
2066,0,88988,0,1,0,0,0,0,"",43130,0,1442,"",0,0,0
2067,2,88985,0,1,0,0,0,0,"",43127,0,1442,"",0,0,0
2068,2,88986,0,1,0,0,0,0,"",43128,0,1442,"",0,0,0
2069,2,88987,0,1,0,0,0,0,"",43129,0,1442,"",0,0,0
2070,2,88988,0,1,0,0,0,0,"",43130,0,1442,"",0,0,0
2071,0,74335,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Lockbox_Key_special_01",43149,0,0,"",0,0,0
2072,0,0,0,1,0,0,5,3,"",0,0,17,"MysticShiny",0,0,0
2073,2,88991,0,1,0,0,0,0,"",43163,0,1444,"",0,0,0
2074,0,88991,0,1,0,0,0,0,"",43163,0,1444,"",0,0,0
2075,0,88992,0,1,0,0,0,0,"",0,0,1445,"",0,0,0
2076,0,88993,0,1,0,0,0,0,"",0,0,1446,"",0,0,0
2077,0,88994,0,1,0,0,0,0,"",0,0,1447,"",0,0,0
2078,0,88995,0,1,0,0,0,0,"",0,0,1448,"",0,0,0
2079,0,88996,0,1,0,0,0,0,"",0,0,1449,"",0,0,0
2080,0,88997,0,1,0,0,0,0,"",0,0,1450,"",0,0,0
2082,1,86870,0,1,0,0,0,0,"",0,0,0,"",39695,0,0
2083,1,86871,0,1,0,0,0,0,"",0,0,0,"",39696,0,0
2084,1,89005,0,1,0,0,0,0,"BK3:UI_BK3_ItemDrag_DestinationDeniedNoGlow",0,0,0,"",0,0,0
2085,1,89006,0,1,0,0,0,0,"BK3:UI_BK3_ItemDrag_DestinationDeniedNoGlow",0,0,0,"",0,0,0
2086,1,89007,0,1,0,0,0,0,"BK3:UI_BK3_ItemDrag_DestinationDeniedNoGlow",0,0,0,"",0,0,0
2087,0,89008,0,1,0,0,0,0,"",43168,0,1451,"",0,0,0
2088,2,89008,0,1,0,0,0,0,"",43168,0,1451,"",0,0,0
2089,0,86761,0,1,0,0,0,0,"",43169,0,1452,"",0,0,0
2090,2,86761,0,1,0,0,0,0,"",43169,0,1452,"",0,0,0
2091,0,74335,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Lockbox_Key_special_01",0,0,0,"",0,0,0
2092,0,87941,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Party_ChestKey",0,0,1453,"",0,0,0
2093,0,86637,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Anniversary2_LootBox",0,0,1454,"",0,0,0
2094,0,87925,0,0,0,0,0,0,"",0,0,1456,"",0,0,0
2095,2,89016,0,1,0,0,0,0,"",43264,0,1457,"",0,0,0
2096,0,89016,0,1,0,0,0,0,"",43264,0,1457,"",0,0,0
2097,2,89017,0,1,0,0,0,0,"",43266,0,1458,"",0,0,0
2098,0,89017,0,1,0,0,0,0,"",43266,0,1458,"",0,0,0
2099,0,86682,0,1,0,0,0,0,"",43267,0,1459,"",0,0,0
2100,2,86682,0,1,0,0,0,0,"",43267,0,1459,"",0,0,0
2101,0,89018,0,1,0,0,0,0,"",0,0,1460,"",0,0,0
2102,0,89019,0,1,0,0,0,0,"",0,0,1461,"",0,0,0
2103,0,89020,0,1,0,0,0,0,"",0,0,1462,"",0,0,0
2104,0,89021,0,1,0,0,0,0,"",0,0,1463,"",0,0,0
2105,0,89022,0,1,0,0,0,0,"",0,0,1464,"",0,0,0
2106,0,89023,0,1,0,0,0,0,"",0,0,1465,"",0,0,0
2107,0,89024,0,1,0,0,0,0,"",0,0,1466,"",0,0,0
2108,0,89025,0,1,0,0,0,0,"",0,0,1467,"",0,0,0
2109,3,90061,0,1,0,0,0,0,"",43406,0,1468,"",0,0,0
2110,3,86715,0,1,0,0,0,0,"",43302,0,1468,"",0,0,0
2111,3,86716,0,1,0,0,0,0,"",43300,0,1468,"",0,0,0
2112,3,86717,0,1,0,0,0,0,"",43301,0,1468,"",0,0,0
2113,0,89026,0,1,0,0,0,0,"",43304,0,1474,"",0,0,0
2114,2,89026,0,1,0,0,0,0,"",43304,0,1474,"",0,0,0
2117,2,53782,0,1,0,0,0,0,"IconSprites:Icon_Pets_Icon_Pets_Garr_Augmented",37733,0,1534,"",0,0,0
2118,2,89031,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Box_01",0,0,1544,"",0,0,0
2119,0,0,0,1,0,0,9,500,"IconSprites:Icon_Windows_UI_CRB_Coin_ServiceToken",0,0,18,"",0,0,0
2120,0,89998,0,1,0,0,0,0,"",43346,0,1475,"",0,0,0
2121,0,89999,0,1,0,0,0,0,"",43347,0,1476,"",0,0,0
2122,0,90000,0,1,0,0,0,0,"",43348,0,1477,"",0,0,0
2123,0,90001,0,1,0,0,0,0,"",43349,0,1478,"",0,0,0
2124,0,90002,0,1,0,0,0,0,"",43350,0,1479,"",0,0,0
2125,0,90003,0,1,0,0,0,0,"",43356,0,1480,"",0,0,0
2126,2,90003,0,1,0,0,0,0,"",43356,0,1480,"",0,0,0
2127,0,90004,0,1,0,0,0,0,"",43359,0,1481,"",0,0,0
2128,2,90004,0,1,0,0,0,0,"",43359,0,1481,"",0,0,0
2129,0,90005,0,1,0,0,0,0,"",43362,0,1482,"",0,0,0
2130,2,90005,0,1,0,0,0,0,"",43362,0,1482,"",0,0,0
2131,0,90006,0,1,0,0,0,0,"",43364,0,1483,"",0,0,0
