"ID","enumName","localizedTextId"
6415,"Friends_ModifySelf",537088
6416,"Friends_ChangeComment",537089
6417,"Friends_UpdateAlias",537090
6418,"Friends_UpdateComment",537092
6419,"Friends_ToggleBlockAccountRequests",537093
6420,"Friends_New",537095
6421,"Archive_DefiniteArticle",537230
6422,"Archive_TextList",537239
6423,"Archive_ZoneCategories",537242
6424,"GroupBag_Assign",537251
6425,"Group_KickedPlayer",537263
6426,"Guild_JoinAGuild",537288
6427,"Guild_NoGuildDesc",537294
6428,"MarketplaceCommodity_ViewFilters",537408
6429,"MarketplaceCommodity_ViewActiveFilters",537410
6430,"MarketplaceCommodity_ItemRarityLabel",537411
6431,"MarketplaceCommodity_ItemLevelLabel",537412
6432,"MarketplaceCommodity_ClearFilters",537413
6433,"Guild_GuildTaxLabel",537445
6434,"MarketplaceCommodity_CreateSellOrder",537451
6435,"Guild_TaxActive",537452
6436,"MarketplaceCommodity_ClickToBuyNow",537453
6437,"Guild_NewsListItem",537454
6438,"MarketplaceCommodity_ClickToSellNow",537455
6439,"MarketplaceCommodity_ClickToBuyOrder",537456
6440,"MarketplaceCommodity_ClickToSellOrder",537457
6441,"MarketplaceCommodity_CannotFillBuyOrder",537459
6442,"MarketplaceCommodity_CannotFillSellOrder",537460
6443,"Guild_GuildInfoHeader",537462
6444,"Guild_GuildCreatedLabel",537465
6445,"Guild_MemberCountLabel",537472
6446,"Guild_TaxLabel",537473
6447,"Guild_TaxOnBtn",537476
6448,"Guild_InfoLabel",537479
6449,"Bank_BankTabNeedsUnlock",537485
6450,"GuildPerk_Cost",537496
6451,"GuildPerk_TierCost",537505
6452,"GuildPerk_InfluenceListing",537509
6453,"GuildRoster_ActiveNoteTooltip",537530
6454,"MarketplaceCommodity_YourCash",537576
6455,"MarketplaceCommodity_ClickToSearch",537583
6456,"MarketplaceCommodity_AveragePriceNoData",537584
6457,"MarketplaceCommodity_AveragePrice",537585
6459,"GuildDesigner_Updated",537590
6460,"MarketplaceCommodity_BuyNowLabel",537601
6461,"MarketplaceCommodity_SellNowLabel",537602
6462,"MarketplaceCommodity_CompetitionLabel",537606
6463,"MarketplaceCommodity_NoResults",537609
6464,"HealthBar_HealthTextFullShield",537616
6465,"HealthBar_HealthTextPartialShield",537688
6466,"CRB_NoData",537769
6467,"HousingDecorate_XMove",537774
6468,"HousingDecorate_YMove",537775
6469,"HousingDecorate_ZMove",537776
6470,"HousingDecorate_Pitch",537777
6471,"HousingDecorate_Roll",537778
6472,"HousingDecorate_Yaw",537779
6473,"HousingLandscape_ItemCostLabel",537788
6474,"HousingLandscape_ItemCostBackpack",537801
6475,"HousingLandscape_UpgradeTitle",537802
6476,"HousingLandscape_Type",537810
6477,"HousingRemodel_Public",537829
6478,"HousingRemodel_NeighborsOnly",537830
6479,"HousingRemodel_RoommatesOnly",537831
6480,"HousingRemodel_Private",537833
6481,"HousingDatachron_Escape",537865
6482,"Inspect_PerSec",538075
6483,"Inspect_StatValue",538076
6484,"Inspect_StatBonus",538077
6485,"Inspect_Rank",538078
6486,"CRB_PercentFloat",538099
6487,"LevelUpUnlocks_GroupFinder",538136
6488,"LevelUpUnlocks_WorldMap",538137
6489,"LevelUpUnlocks_ActionSetBuilder",538139
6490,"LevelUpUnlocks_CharacterPanel",538140
6491,"LevelUpUnlocks_Social",538141
6492,"RealmFirstAchievement_Character",538142
6493,"RealmFirstAchievement_Guild",538143
6494,"LevelUpUnlocks_TypeHeader",538144
6495,"LevelUpUnlocks_FanfareHeader",538145
6496,"LevelUpUnlocks_SeeRewards",538166
6497,"LevelUpUnlocks_Welcome",538167
6498,"LevelUpUnlocks_CharacterDescriptionTwo",538168
6499,"LevelUpUnlocks_PathWelcome",538169
6500,"LevelUpUnlocks_PathDescriptionOne",538170
6501,"LevelUpUnlocks_PathDescriptionTwo",538171
6502,"LevelUpUnlocks_CharacterDescriptionOne",538172
6503,"LevelUpUnlocks_ClearAll",538173
6504,"LevelUpUnlocks_UnlockTooltip",538174
6505,"Lore_Malgrave",538176
6506,"Lore_NGrimvault",538177
6507,"Lore_SGrimvault",538179
6508,"Lore_WGrimvault",538180
6509,"Lore_TheDestiny",538181
6510,"Lore_GamblersRuin",538182
6511,"Lore_Infestation",538183
6512,"Lore_Thayd",538184
6513,"Lore_LevianBay",538185
6514,"Lore_Other",538186
6515,"Lore_ContinentZone",538188
6516,"Macro_NewHeader",538190
6517,"Mail_MoneyAttachedPrefix",538191
6518,"MarketplaceAuction_BidSmallest",538192
6519,"MarketplaceAuction_BidLargest",538193
6520,"MarketplaceAuction_BuyoutSmallest",538194
6521,"MarketplaceAuction_BuyoutLargest",538195
6522,"MarketplaceAuction_ExpiringEarliest",538196
6523,"MarketplaceAuction_ExpiringLatest",538197
6524,"MarketplaceAuction_PropertyMin",538198
6525,"MarketplaceAuction_PropertyMax",538199
6526,"MarketplaceAuction_LevelRange",538200
6527,"MarketplaceAuction_QualityRange",538201
6528,"MarketplaceAuction_RuneMin",538202
6529,"MarketplaceAuction_BuyoutMax",538203
6530,"MarketplaceAuction_None",538204
6531,"MarketplaceAuction_RuneSlot",538205
6532,"MarketplaceAuction_AuctionItemName",538207
6533,"MarketplaceAuction_AuctionItemCount",538208
6534,"MarketplaceAuction_AuctionMinBid",538209
6535,"MarketplaceAuction_AuctionCurrBid",538210
6536,"MarketplaceAuction_AuctionBuyout",538211
6537,"MarketplaceAuction_AuctionExpireTime",538213
6538,"MarketplaceAuction_AuctionOwned",538215
6539,"MarketplaceAuction_AuctionNotOwned",538216
6540,"MarketplaceAuction_PostResultBegin",538217
6541,"MarketplaceAuction_Result",538218
6542,"MarketplaceAuction_PostResultEnd",538219
6543,"MarketplaceAuction_OwnedItemsBegin",538220
6544,"MarketplaceAuction_OwnedItemsEnd",538221
6545,"MarketplaceAuction_OutbidBegin",538222
6546,"MarketplaceAuction_OutbidEnd",538223
6547,"MarketplaceAuction_ItemWonBegin",538224
6548,"MarketplaceAuction_ItemWonEnd",538225
6549,"MarketplaceAuction_ItemExpiredBegin",538227
6550,"MarketplaceAuction_ItemExpiredEnd",538228
6551,"MarketplaceAuction_ItemCancelBegin",538230
6552,"MarketplaceAuction_ItemCancelEnd",538231
6553,"MarketplaceAuction_ItemBidBegin",538232
6554,"MarketplaceAuction_ItemBidEnd",538234
6555,"MarketplaceAuction_HasSpecial",538235
6556,"MarketplaceAuction_HasChallenge",538236
6557,"MarketplaceAuction_CanUse",538237
6558,"MarketplaceAuction_AddFilter",538238
6559,"MarketplaceCommodity_AuctionhouseTax",538244
6560,"MarketplaceCommodity_MultiItem",538245
6561,"MarketplaceCommodity_MultiItemAdv",538247
6562,"MarketplaceCommodity_MarketLeaders",538250
6563,"MarketplaceCommodity_Buyer",538251
6564,"MarketplaceCommodity_Seller",538252
6565,"MarketplaceCommodity_Fee",538258
6566,"MarketplaceListings_NoActiveListings",538266
6567,"MarketplaceListings_PlayersOwnedListings",538269
6568,"MarketplaceListings_AuctionLabel",538274
6569,"MarketplaceListings_Hours",538277
6570,"MarketplaceListings_Minutes",538278
6571,"MarketplaceListings_LessThan1m",538281
6572,"MarketplaceListings_CancelOrder",538287
6573,"MatchMaker_TeamRating",538293
6574,"MatchMaker_DuelPrompt",538294
6575,"MatchMaker_SetRealmPreference",538323
6576,"MatchMaker_MyRealmOnly",538324
6577,"RaidFrame_ShowManaBar",538337
6578,"MatchTracker_ObjectiveProgress",538357
6579,"MessageManager_UnknownType",538426
6580,"MiniMap_OtherUnits",538427
6581,"CRB_Unit",538428
6582,"Nameplates_GuildDisplay",538429
6583,"MiniMap_NeutralNPCs",538430
6584,"MiniMap_HostileNPCs",538431
6585,"MiniMap_Trainers",538432
6586,"MiniMap_Friends",538433
6587,"MiniMap_Rivals",538434
6588,"NCSpellbook_NoResultsAvailable",538435
6589,"NCSpellbook_DragToBar",538436
6590,"Options_SoundTitle",538437
6591,"Options_AddonHeader",538438
6592,"Options_ChargeAndRelease",538439
6593,"Options_HoldKey",538440
6594,"Options_DisableAutoTarget",538441
6595,"Options_AutoTargetTooltip",538442
6596,"InterfaceOptions_HealthFlashesToggle",538443
6597,"InterfaceOptions_DistanceSortingToggle",538444
6598,"InterfaceOptions_ShowSpellTooltips",538445
6599,"InterfaceOptions_HealthFlashLabel",538446
6600,"InterfaceOptions_QuestSortLabel",538447
6601,"ExplorerMissions_PercentSubtitle",538448
6602,"ExplorerMissions_ActiveMissions",538449
6603,"ExplorerMissions_AvailableMissions",538450
6604,"ScientistMission_ScanBotProfile",538522
6605,"SettlerMission_ExpansionKey",538525
6606,"SettlerMission_Expansion",538526
6607,"SettlerMission_CacheKey",538527
6608,"SettlerMission_Cache",538528
6609,"SettlerMission_ProjectKey",538529
6610,"SettlerMission_Project",538530
6611,"SettlerMission_CivilServiceKey",538531
6612,"SettlerMission_CivilService",538532
6613,"SettlerMission_PublicSafetyKey",538533
6614,"SettlerMission_PublicSafety",538534
6615,"SoldierMission_HoldoutKey",538539
6616,"SoldierMission_Holdout",538540
6617,"Tooltips_PvpFlagged",538541
6618,"SoldierMission_AssassinationKey",538542
6619,"SoldierMission_Assassination",538543
6620,"SoldierMission_DemolitionKey",538544
6621,"SoldierMission_Demolition",538545
6622,"SoldierMission_RescueOpsKey",538546
6623,"SoldierMission_RescueOps",538547
6624,"SoldierMission_SwatKey",538554
6625,"SoldierMission_Swat",538555
6626,"SoldierMission_DefendKey",538556
6627,"SoldierMission_Defend",538557
6628,"Tooltips_XpAward",538558
6629,"Tooltips_GetSettlerDepot",538559
6630,"Tooltips_SettlerTier",538560
6631,"SoldierMission_DefenseRemaining",538561
6632,"RaidFrame_ShowFixedShields",538609
6633,"Tooltips_Quest",538616
6634,"Tooltips_Challenge",538617
6639,"Tooltips_Rival",538623
6640,"Tooltips_Friend",538624
6641,"Tooltips_None",538636
6642,"Tooltips_Minimal",538637
6643,"Tooltips_Minor",538638
6644,"Tooltips_Low",538639
6645,"Tooltips_Normal",538640
6646,"Tooltips_Improved",538641
6647,"Tooltips_High",538642
6648,"Tooltips_Major",538643
6649,"Tooltips_Superior",538644
6650,"PlayerPath_Title",538645
6651,"PlayerPath_Scanbot",538646
6652,"PlayerTicket_ChooseCategory",538648
6653,"PlayerTicket_TicketSent",538649
6654,"PlayerTicket_SendTicketBtn",538650
6655,"PlayerTicket_SubmitTicketBtn",538655
6656,"PlayerTicket_SubmitATicket",538658
6657,"PlayerTicket_DescriptionHeader",538659
6658,"PlayerTicket_SelectCategory",538663
6659,"Pregame_RealmFullClosed",538698
6660,"Pregame_RealmFullOpen",538699
6661,"Pregame_RealmFull",538700
6662,"Pregame_RealmAvailable",538702
6663,"Pregame_Create",538703
6664,"Pregame_InvalidCode",538705
6665,"Pregame_OutdatedCode",538706
6666,"Pregame_Slider",538717
6667,"Pregame_DefaultError",538718
6668,"Pregame_NameUnavailable",538719
6669,"Pregame_AccountFull",538720
6670,"Pregame_InvalidError",538721
6671,"Pregame_OpposingFaction",538722
6672,"Pregame_RandomizeBtn",538723
6673,"Pregame_SaveLoadBtn",538724
6674,"Pregame_CustomizeFaceBtn",538725
6675,"Pregame_EnterGameBtn",538729
6676,"Pregame_ExitBtn",538731
6677,"Pregame_CharacterCode",538732
6678,"Pregame_CodeDesc",538740
6679,"Pregame_UpdateCharacterBtn",538743
6680,"Pregame_WarriorBtn",538753
6681,"Pregame_EngineerBtn",538754
6682,"Pregame_EsperBtn",538755
6683,"Pregame_MedicBtn",538756
6684,"Pregame_StalkerBtn",538757
6685,"Pregame_SpellslingerBtn",538759
6686,"Pregame_SoldierBtn",538761
6687,"Pregame_SettlerBtn",538764
6688,"Pregame_ScientistBtn",538766
6689,"Pregame_ExplorerBtn",538767
6690,"Pregame_FactionInfo",538772
6691,"Pregame_ErrorTitle",538774
6692,"Pregame_CharacterDeleteFail",538775
6693,"Pregame_ChangeRealm",538777
6694,"Pregame_EnterCurrent",538778
6695,"Pregame_RetrievingCharacters",538780
6696,"Pregame_JustASecond",538783
6697,"CharacterSelect_RealmLabel",538816
6698,"CharacterSelect_EnterGame",538820
6699,"CharacterSelect_Locked",538823
6700,"CharacterSelect_NoCharactersFound",538826
6701,"CharacterSelect_DefaultDeleteError",538832
6702,"CharacterSelect_DeleteGuildMaster",538834
6703,"CharacterSelect_CharactersTitle",538835
6704,"CharacterSelect_CreateCharacterBtn",538836
6705,"CharacterSelect_RealmChange",538839
6706,"CharacterSelect_DeleteLabel",538842
6707,"CharacterSelect_DeleteDesc",538846
6708,"CharacterSelect_DeleteErrorTitle",538849
6709,"CharacterSelect_NewCharacterLabel",538851
6710,"CharacterSelect_DeleteGuildMaster2",538893
6711,"Pregame_Option",538971
6712,"Pregame_NetworkStatusLabel",538972
6713,"PublicEventStats_PvPHeader",539011
6714,"PublicEventStats_ArenaHeader",539012
6716,"Friends_OptionalRealm",539020
6717,"PublicEventStats_RatingChange",539034
6718,"PublicEventStats_SecondaryPointCaptured",539038
6719,"PublicEventStats_WarCoinContribution",539039
6720,"PublicEventStats_Thousands",539040
6721,"PublicEventStats_TimerHeader",539041
6722,"PublicEventStats_NegDelta",539042
6723,"PublicEventStats_PosDelta",539043
6724,"QuestTracker_ObjectiveA",539047
6725,"QuestTracker_ObjectiveB",539048
6726,"QuestTracker_ObjectiveC",539049
6727,"QuestTracker_ObjectiveD",539050
6728,"QuestTracker_ObjectiveE",539051
6729,"QuestTracker_ObjectiveF",539052
6730,"QuestTracker_ObjectiveG",539053
6731,"QuestTracker_ObjectiveH",539054
6732,"QuestTracker_ObjectiveI",539055
6733,"QuestTracker_ObjectiveJ",539057
6734,"QuestTracker_ObjectiveK",539058
6735,"QuestTracker_ObjectiveL",539059
6736,"HousingDecorate_CopyTransform",539077
6737,"HousingDecorate_PasteTransform",539078
6738,"CRB_T",539079
6739,"CRB_R",539080
6740,"QuestTracker_ContactName",539180
6741,"QuestTracker_PercentComplete",539181
6742,"QuestTracker_ValueComplete",539182
6743,"QuestTracker_Failed",539183
6744,"QuestTracker_Complete",539184
6745,"QuestTracker_ConDisplay",539185
6746,"QuestTracker_BuildText",539212
6747,"AbilityBuilder_BuildsCantBeChangedCombat",539271
6748,"AbilityBuilder_AllPointsSpent",539272
6749,"AbilityBuilder_SetIndexOutOfBounds",539276
6750,"AbilityBuilder_SetIndexNotChanged",539277
6751,"AbilityBuilder_SetChangeInCombat",539278
6752,"AbilityBuilder_SetChangeInvalidPlayer",539280
6753,"QuestLog_NoContactAvailable",539282
6754,"Tooltips_UniqueEquipped",539285
6755,"Tooltips_CraftedBy",539286
6756,"Tooltips_Salvageable",539287
6757,"Tradeskills_SubAbrev",539293
6758,"Pregame_SliderOptions",539307
6759,"Pregame_FactionListing",539311
6760,"AbilityBuilder_UndoChanges",539328
6761,"RaidFrame_NotReadyList",539366
6762,"Reputation_ProgressText",539409
6763,"Crafting_BackToTradeskills",539477
6764,"Storefront_OfferDescription",539480
6765,"Storefront_Header",539481
6766,"AbilityVendor_AbilityVendor",539486
6767,"AbilityVendor_TutorialSubtitle",539487
6768,"AbilityVendor_RespecAMPPoints",539488
6769,"BuildMap_KeepWindowOpenWhileBuilding",539490
6770,"AbilityBuilder_Cost5Text",539540
6771,"TargetFrame_HealthShieldText",539542
6772,"TargetFrame_FieldStudyAction",539547
6773,"TargetFrame_MissionProgress",539548
6774,"TargetFrame_Missions",539552
6775,"TargetFrame_RewardProgressTooltip",539568
6776,"TargetFrame_Progress",539570
6777,"TargetFrame_UnitText",539573
6778,"TargetFrame_ShortProgress",539574
6779,"TargetFrame_ShortNumberWhole",539582
6780,"TargetFrame_ShortNumberFloat",539584
6781,"TargetFrame_HealthText",539593
6782,"TargetFrame_TextProgress",539628
6783,"CRB_Earth",539641
6785,"TargetFrame_UnknownReward",539644
6786,"CRB_Omni",539645
6787,"CRB_Life",539646
6788,"CRB_Logic",539647
6789,"CRB_Air",539648
6790,"CRB_Water",539649
6791,"Tooltip_TitleReward",539851
6792,"Tooltip_CharacterDescription",540029
6793,"Tooltips_NPCRank",540031
6794,"EngravingStation_ItemsWithSlots",540212
6795,"Tradeskills_TierName",540215
6796,"Tradeskills_LockedTooltip",540224
6797,"Trading_Partner",540235
6798,"Trading_WaitingForApproval",540236
6799,"Trading_WaitingForPartner",540237
6800,"Trading_TradeRequestText",540240
6802,"GenericError_Mail_CannotMailSelf",540247
6803,"GenericError_Mail_CannotReturn",540248
6804,"Vendor_LimitedItemCount",540250
6805,"Vendor_TabLabelMultiple",540251
6806,"Vendor_Purchase",540255
6807,"Vendor_Repair",540256
6808,"Vendor_Sell",540257
6809,"Vendor_ItemCount",540259
6810,"Warparty_WarplotLayout",540268
6811,"WarpartyBank_Items",540431
6812,"Who_Listing",540440
6813,"CRB_ProgressSimple",540464
6814,"CRB_Colon",540482
6815,"ZoneCompletion_TitleCount",540484
6816,"ZoneCompletion_HideProgressTooltip",541264
6817,"ZoneMap_LocationXZ",541274
6818,"CRB_Parenthese",541276
6819,"ZoneMap_TooltipListing",541279
6820,"ZoneMap_MissionTypeName",541282
6821,"ZoneMap_PublicEventTooltipLabel",541284
6822,"InterfaceMenu_MountCustomization",541285
6823,"InterfaceMenu_NonCombatAbilities",541286
6824,"ZoneMap_ChallengeTooltipLabel",541300
6825,"ZoneMap_HexTooltipLabel",541306
6826,"ZoneMap_NemesisTooltipLabel",541310
6827,"ZoneMap_FailMarker",541356
6828,"ZoneMap_TextNumber",541359
6829,"MountScreen_MountCustomization",541361
6830,"ZoneMap_Timed",541377
6831,"ZoneMap_LocationUnavailable",541426
6832,"SettlerMission_AvailableMissions",541437
6833,"MountScreen_FrontFlair",541470
6834,"MountScreen_BackFlair",541471
6835,"MountScreen_RightFlair",541472
6836,"TaxiMap_CantRoute",541477
6837,"Pregame_FactionRaceGender",541492
6838,"MountScreen_LeftFlair",541496
6839,"Trading_GenericErrorInitiating",541618
6840,"RealmSelect_PvP",541680
6841,"RealmSelect_PvE",541687
6842,"RealmSelect_CharacterCount",541696
6843,"RealmSelect_LastPlayed",541698
6844,"RealmSelect_ChangeRealm",541704
6845,"RealmSelect_EnterRealm",541708
6846,"RealmSelect_MyRealms",541709
6847,"RealmSelect_UnknownStatus",541710
6848,"RealmSelect_Offline",541711
6849,"RealmSelect_RealmDown",541712
6850,"RealmSelect_Standby",541713
6851,"RealmSelect_RealmUp",541717
6852,"RealmSelect_RealmName",541719
6853,"RealmSelect_Pop",541721
6854,"Login_Username",541728
6855,"Login_Password",541729
6856,"Login_CapsWarning",541730
6857,"Login_EULA",541732
6858,"Login_Credits",541734
6859,"PEStats_WarPartyTeamStats",541743
6860,"HealthBar_HealthShieldTooltip",541746
6861,"InstanceSettings_RallyingTooltip",541784
6862,"InstanceSettings_VeteranDifficultyTooltip",541786
6863,"InstanceSettings_NormalDifficultyTooltip",541787
6864,"Circles_RankPixie",541795
6865,"Circles_EditRank",541796
6866,"Circles_CanNotBeUndone",541798
6867,"Crafting_ChargeMeter",541804
6868,"Crafting_OverchargeMeter",541805
6869,"Friends_MessageHeader",542124
6870,"CRB_Elipsis",542156
6871,"CustomerSurvey_BetaSurveys",542171
6872,"EngravingStation_CreateARune",542176
6873,"Friends_CharacterFriendType",542184
6874,"Friends_AccountFriendType",542186
6875,"Friends_AccountInviteType",542187
6876,"Friends_CharacterInviteType",542204
6877,"MarketplaceCommodities_BuyOk",542216
6878,"MarketplaceCommodities_SellOk",542217
6879,"ResourceConversion_Converting",542221
6880,"ResourceConversion_NotEnough",542222
6881,"ResourceConversion_Result",542234
6882,"GuildInfo_AdditionalInformation",542235
6883,"ResourceConversion_AvailToConvert",542240
6884,"MarketplaceAuction_To",542332
6885,"MarketplaceAuction_LevelLabel",542335
6886,"NCSpellbook_MountPreview",542661
6887,"CRB_AlreadyInGroupInstance",542748
6888,"CRB_CantFindLeadersInstance",542749
6889,"CRB_CantGoToGroupsWorld",542750
6890,"Tooltips_TierUpgrade",542784
6891,"Tooltips_Tier4UpgradeLabel",542789
6892,"Tooltips_Tier8UpgradeLabel",542792
6893,"Tooltips_CurrentlyEquipped",542800
6894,"Tutorials_PromptTitle",542814
6895,"Tutorials_PromptTooltip",542815
6896,"Tutorials_ChooseAnchor",542816
6897,"Tutorials_NoTutorialPanel",542817
6898,"Tutorials_UseID",542819
6899,"Tutorials_DontShowType",542821
6900,"Tooltips_XPAwardValue",542881
6901,"Tooltips_SettlerReward",542886
6902,"Tooltips_RequiredTradeskillName",542898
6903,"Tooltips_BasePowerLevel",542927
6904,"Tooltips_DurabilityLow",542943
6905,"Tooltips_Durability",542947
6906,"Tooltips_StackCountLimited",542948
6907,"Tooltips_StackCount",542949
6908,"Tooltips_UniqueCount",542950
6909,"Tooltips_ClassListItem",542954
6910,"Tooltips_ClassList",542985
6911,"Tooltips_CoordChange",542986
6912,"Tooltips_StatDiffNew",542987
6913,"Tooltips_StatLost",542988
6914,"Tooltips_StatDiff",542990
6915,"Tooltips_StatUp",542991
6916,"Tooltips_StatDown",542993
6917,"Tooltips_StatEven",542995
6918,"Tooltips_StatDiffNewFloat",543009
6919,"Tooltips_StatUpFloat",543012
6920,"Tooltips_StatDiffFloat",543015
6921,"Tooltips_StatDownFloat",543016
6922,"Tooltips_StatFloat",543023
6923,"Tooltips_StatEvenFloat",543025
6924,"Tooltips_PlusProperty",543028
6925,"Tooltips_RuneSlotsStatic",543030
6926,"Tooltips_RuneSlotsRange",543034
6927,"Tooltips_ChargeCount",543036
6928,"Tooltips_OnUse",543038
6929,"Tooltips_OnSpecial",543041
6930,"Tooltips_ItemSpellEffect",543043
6931,"EngravingStation_CraftColon",543044
6932,"Tooltips_Imbuement",543045
6933,"Tooltips_RuneAttributeBonus",543049
6934,"Tooltips_RuneSlotOpen",543052
6935,"Tooltips_RuneSlotLocked",543056
6936,"Base_XPRestedEndsAfterLevelTooltip",543058
6937,"Base_XPRestedPoolTooltip",543059
6938,"Tooltips_RuneDetails",543064
6939,"Tooltips_RepairFor",543070
6940,"Tooltips_SpellRangeStatic",543071
6941,"Tooltips_RangeVariable",543072
6942,"Tooltips_SpellCost",543079
6943,"EngravingStation_Stat",543084
6944,"EngravingStation_Element",543085
6945,"GuildBank_RenameTooltip",543092
6946,"Inventory_SalvageTooltip",543095
6947,"Inventory_DeleteTooltip",543098
6948,"EngravingStation_MaterialsOnlyFilter",543101
6950,"Tutorials_PendingTooltip",543114
6951,"EngravingStation_ShowAllRunes",543115
6952,"EngravingStation_ShowCraftable",543116
6953,"Group_RaidConvertConfirm",543191
6954,"Group_RaidConverted",543192
6955,"Group_DoNotShowMessageAgain",543193
6956,"Options_UseAbilityQueue",543282
6957,"Options_AbilityQueueTooltip",543283
6958,"PlayerTicket_TicketFailed",543332
6959,"GenericError_Faction_AtMax",543521
6961,"CRB_GotoGroup",544202
6962,"AlreadyInGroupInstance",544310
6963,"UnableToLocateLeaderInstance",544312
6964,"UnableToGoToDifferentWorld",544313
6965,"CRB_Mail_ErrorSending",544505
6966,"Tooltips_AbilityCharges",545771
6967,"MarketplaceAuction_Expiring",545920
6968,"MarketplaceAuction_LessThanHour",545924
6969,"MarketplaceAuction_Short",545926
6970,"MarketplaceAuction_Long",545927
6971,"MarketplaceAuction_VeryLong",545934
6972,"FriendsList_AllowFriendRequests",545952
6973,"FriendsList_AllowAccountRequests",545953
6974,"Tradeskills_XPText",546076
6975,"Housing_ResidenceZoneName",546512
6976,"FriendsList_AdvancedOptions",546704
6977,"FriendsList_Note",546775
6978,"FriendsList_AcceptAsAccountFriend",546778
6979,"FriendsList_DeclineAccountFriend",546779
6980,"FriendsList_AccountFriendTooltip",546793
6981,"FriendsList_ChangeMyStatus",546820
6982,"CBCrafting_PowerCoreTierType",546850
6983,"CRB_Tradeskill_Quartz",546861
6984,"CRB_Tradeskill_Sapphire",546862
6985,"CRB_Tradeskill_Diamond",546863
6986,"CRB_Tradeskill_Chrysalus",546864
6987,"CRB_Tradeskill_Starshard",546865
6988,"InterfaceMenu_PathLog",546885
6989,"InterfaceMenu_AchievementLog",546886
6990,"InterfaceMenu_Tradeskills",546887
6991,"InterfaceMenu_FriendsList",546888
6992,"InterfaceMenu_Guild",546891
6993,"InterfaceMenu_LevelUpUnlocks",546895
6994,"InterfaceMenu_Map",546896
6995,"InterfaceMenu_Reputation",546897
6996,"InterfaceMenu_SystemMenu",546898
6997,"CRB_Unbound",546929
6998,"InterfaceMenu_ChallengeLog",546944
6999,"InterfaceMenu_QuestLog",546945
7008,"InterfaceMenu_SearchInterfaces",547312
7009,"Inventory_GearScore",547346
7010,"CRB_Distance",547834
7013,"Group_ResetInstances",548290
7014,"MountScreen_CantBeCustomized",548330
7015,"Pregame_RealmQueue_Position",548348
7016,"Housing_AdvancedMode",548559
7017,"FloatText_AlternateMoney",549489
7018,"ChatLog_ProfanityFilter",549594
7019,"Chat_ProfanityFilter",549595
7021,"FriendsList_NewRequestTooltip",549709
7022,"RaidFrame_HarvestingLootRule",549799
7024,"Group_HarvestLootChangedTo",549819
7025,"Group_HarvestLootChangedDefault",549820
7026,"CRB_Fusion",550245
7028,"Group_ForcedRallying",550875
7029,"Group_RallyMember1",550914
7030,"Group_RallyMember2",550916
7031,"Group_RallyMember3",550917
7032,"Group_RallyMember4",550918
7033,"Group_StopRallying",551028
7034,"ZoneMap_CityDirections",551210
7035,"CRB_Mentoring",551238
7036,"Command_Friendship_AwayFromKeyboard",551490
7037,"Command_Friendship_DoNotDisturb",551493
7038,"ZoneMap_CityDirections_HelpMeFind",551594
7039,"CRB_ThereIsInvalidInput",551831
7040,"InstanceSettings_RallySettingDescription",552461
7041,"Friends_NoLongerAway",552501
7042,"Friends_NoLongerBusy",552502
7043,"Friends_IsNowAway",552503
7044,"Friends_IsNowBusy",552505
7045,"AutoResponse_AwayFromKeyboard",552510
7046,"AutoResponse_DoNotDisturb",552512
7047,"BaseBar_MentoringBracket",0
7048,"BaseBar_MentorAppend",553179
7049,"BaseBar_PvPAppend",553181
7050,"BaseBar_LevelAndELevel",553182
7051,"BaseBar_LevelPrefix",553183
7052,"BaseBar_EPBracket",553184
7053,"BaseBar_XPBracket",553186
7054,"BaseBar_SubtitleFormatting",553187
7055,"BaseBar_LevelColonPrefix",553188
7056,"BaseBar_ElderPointsPercent",553273
7057,"BaseBar_ElderPointsAtMax",553275
7058,"BaseBar_ElderPointsDailyMax",553276
7059,"AutoResponse_Prefix",553292
7060,"InterfaceOptions_InteractOnUnit",553355
7061,"MarketplaceListings_Bid",553615
7062,"Friends_InvalidAutoResponse",553715
7063,"GroupDisplay_MentorWindowTimedOut",553727
7064,"Group_MentorPerson",553733
7065,"Group_MentoringPerson",553866
7066,"BaseBar_MenteeAppend",554146
7067,"BaseBar_MenteeTooltip",554175
7068,"BaseBar_MentorTooltip",554188
7069,"Inventory_SalvageAllTooltip",555717
7070,"SoldierMission_FirstStrikeKey",555743
7071,"SoldierMission_FirstStrike",555744
7072,"SoldierMission_RescueOpKey",555745
7073,"SoldierMission_RescueOp",555746
7074,"SoldierMission_SecurityKey",555747
7075,"SoldierMission_Security",555748
7076,"ExplorerMission_CartographyKey",556100
7077,"ExplorerMission_SurveillanceKey",556101
7078,"ExplorerMission_ExpeditionKey",556102
7079,"ExplorerMission_OperationsKey",556103
7080,"ExplorerMission_ExplorationKey",556104
7081,"ExplorerMission_StakingClaimKey",556105
7082,"ExplorerMission_ScavengerHuntKey",556106
7083,"ExplorerMission_TrackingKey",556107
7084,"ExplorerMission_Cartography",556108
7085,"ExplorerMission_Surveillance",556109
7086,"ExplorerMission_Expedition",556110
7087,"ExplorerMission_Operations",556111
7088,"ExplorerMission_Exploration",556112
7089,"ExplorerMission_StakingClaim",556113
7090,"ExplorerMission_ScavengerHunt",556114
7091,"ExplorerMission_Tracking",556115
