"ID","datacubeTypeEnum","localizedTextIdTitle","localizedTextIdText00","localizedTextIdText01","localizedTextIdText02","localizedTextIdText03","localizedTextIdText04","localizedTextIdText05","soundEventId","worldZoneId","unlockCount","assetPathImage","datacubeFactionEnum","worldLocation2Id","questDirectionId"
815,0,683936,683937,683938,683939,683940,683941,0,67732,4362,0,"",0,0,0
816,2,700430,700431,700432,700433,731795,731796,731797,0,1630,0,"",0,0,0
817,2,700437,700438,700439,700440,0,0,0,0,1630,0,"",0,0,0
818,0,718751,718752,718753,718754,0,0,0,67728,4375,0,"",0,0,0
819,0,718757,718758,718759,718760,0,0,0,67729,4375,0,"",0,0,0
820,0,718761,718762,718763,718764,0,0,0,67730,4375,0,"",0,0,0
821,2,719211,719212,719213,719214,0,0,0,0,2015,0,"",0,0,0
822,2,719215,719216,719217,719218,0,0,0,0,2015,0,"",0,0,0
823,2,719219,719220,719221,719222,719223,719224,719225,0,2015,0,"",0,0,0
824,2,719227,719228,719229,719230,719231,0,0,0,2015,0,"",0,0,0
825,0,719676,719677,719678,719679,0,0,0,50432,35,0,"",1,47997,0
826,0,719680,719681,719682,719683,0,0,0,45825,622,0,"",2,48009,0
827,2,719691,719692,719693,719694,719695,719696,0,0,35,0,"",1,0,0
828,1,719697,719698,719699,719700,719701,719702,0,0,35,2,"Icon_ItemTBF_UI_TBTF_Arkship_Tract_01",1,0,0
830,1,719710,719711,719712,719713,719714,719715,0,0,622,2,"Icon_ItemTBF_UI_TBTF_Arkship_Tract_01",2,0,0
831,2,719717,719718,719719,719720,719721,719722,0,0,622,0,"",2,0,0
832,0,746352,746348,746349,746350,746351,0,0,69022,4762,0,"",0,0,0
833,2,735259,735260,735261,735262,735263,735264,735265,0,4375,0,"",1,0,0
834,2,735266,735267,735268,735269,735270,735271,735272,0,4375,0,"",2,0,0
835,2,739753,739754,739755,739756,0,0,0,0,4762,0,"",0,0,0
836,2,739757,739758,739759,0,0,0,0,0,4762,0,"",0,0,0
837,0,740720,740721,740722,740723,0,0,0,69016,4762,0,"",0,51368,0
838,0,740724,740725,740726,740727,0,0,0,69017,4762,0,"",0,51325,0
839,0,740728,740729,740730,740731,741019,0,0,69018,4762,0,"",0,51326,0
840,0,740732,740733,740734,740735,0,0,0,69020,4762,0,"",0,51327,0
841,0,741012,741013,741014,741015,0,0,0,69019,4762,0,"",0,51369,0
843,0,741126,741127,741128,741129,741130,0,0,69021,4762,0,"",0,0,0
844,0,742756,742757,742758,742759,0,0,0,63150,4375,0,"",0,0,0
845,0,742798,742799,742800,742801,742802,0,0,63151,4375,0,"",0,0,0
846,0,742803,742804,742805,742806,742807,0,0,62740,4375,0,"",0,0,0
847,0,742808,742809,742810,742811,0,0,0,62741,4375,0,"",0,0,0
848,0,742812,742813,742814,742815,743537,0,0,69114,4375,0,"",0,0,0
849,2,743371,743372,743373,743374,743375,0,0,0,4762,0,"",2,0,0
850,2,743376,743377,743378,743379,743380,0,0,0,4762,0,"",1,0,0
851,1,745878,745879,745880,745881,745882,745883,745884,0,4762,6,"IconSprites:Icon_ItemTBF_UI_TBTF_Arcterra_00",0,0,0
852,2,745912,745913,746213,746214,746215,746249,0,0,4762,0,"",0,0,0
853,2,745914,745915,746216,746217,746218,746219,0,0,4762,0,"",1,0,0
854,2,745917,745918,746220,746221,746222,746223,0,0,4762,0,"",2,0,0
855,2,745919,745920,746224,746225,746226,746227,0,0,4762,0,"",0,0,0
857,2,745923,745924,746237,746251,0,0,0,0,4762,0,"",0,0,0
858,2,745925,745926,746238,746239,746240,746241,0,0,4762,0,"",0,0,0
859,2,745927,745928,746244,746245,746246,746247,0,0,4762,0,"",0,0,0
860,2,745929,745930,746264,746265,746266,746267,746268,0,4762,0,"",0,0,0
861,2,745969,745970,745971,0,0,0,0,0,29,0,"",0,0,0
862,2,745972,745973,745974,0,0,0,0,0,29,0,"",0,0,0
863,2,745975,745976,0,0,0,0,0,0,29,0,"",0,0,0
864,2,745986,745987,745988,0,0,0,0,0,29,0,"",0,0,0
865,2,745989,745990,0,0,0,0,0,0,29,0,"",0,0,0
866,2,745991,745992,0,0,0,0,0,0,29,0,"",0,0,0
867,2,745993,745994,0,0,0,0,0,0,29,0,"",0,0,0
868,2,748647,748648,748649,748650,748651,748652,748653,0,4375,0,"",1,0,0
869,2,748654,748655,748656,748657,748658,748659,748660,0,4375,0,"",2,0,0
870,1,748661,748662,748663,748664,748665,748666,748667,0,4375,6,"IconSprites:Icon_ItemTBF_UI_TBTF_World_Story_02",1,0,0
871,1,748668,748669,748670,748671,748672,748673,748674,0,4375,6,"IconSprites:Icon_ItemTBF_UI_TBTF_World_Story_02",2,0,0
872,2,754600,754601,754602,754603,754604,754605,754606,0,122,0,"",1,0,0
873,2,754608,754609,754610,754611,754612,754613,0,0,2191,0,"",2,0,0
874,1,754919,754920,754921,754922,754923,754924,754925,0,866,9,"Icon_ItemTBF_UI_TBTF_HalongRing_Tract_01",0,0,0
877,1,762301,762302,762303,762304,762305,762306,762307,0,6016,8,"IconSprites:Icon_ItemTBF_UI_TBTF_BorellianCluster_01",0,0,0
878,2,766497,766498,766499,766500,0,0,0,0,6023,0,"",0,0,0
879,2,766501,766502,766503,766504,0,0,0,0,6023,0,"",0,0,0
880,2,766505,766506,766507,0,0,0,0,0,6023,0,"",0,0,0
881,2,766594,766595,0,0,0,0,0,70162,4353,0,"",0,0,0
882,2,766596,766597,0,0,0,0,0,70163,4353,0,"",0,0,0
883,2,766598,766599,0,0,0,0,0,70164,4353,0,"",0,0,0
884,2,766600,766601,0,0,0,0,0,70165,4353,0,"",0,0,0
885,2,766602,766603,0,0,0,0,0,70166,4353,0,"",0,0,0
886,2,766604,766605,0,0,0,0,0,70167,4353,0,"",0,0,0
