"ID","flags","prerequisiteTypeId0","prerequisiteTypeId1","prerequisiteTypeId2","prerequisiteComparisonId0","prerequisiteComparisonId1","prerequisiteComparisonId2","objectId0","objectId1","objectId2","value0","value1","value2","localizedTextIdFailure"
23226,0,11,11,0,1,1,0,23220,23221,0,0,3,0,0
23227,0,11,11,0,1,1,0,23220,23221,0,0,3,0,0
23228,0,11,34,0,1,1,0,23219,8996,0,0,4,0,0
23229,0,23,0,0,1,0,0,6909,0,0,0,0,0,0
23230,1,68,43,0,1,1,0,9065,9065,0,0,1,0,0
23231,0,6,6,0,2,2,0,6995,6995,0,3,2,0,0
23232,0,125,69,1,2,2,4,1007,1007,0,0,0,47,0
23233,1,6,6,6,1,1,1,8075,8075,8075,1,2,3,0
23234,0,102,11,0,2,1,0,114828,23233,0,48685,0,0,0
23235,1,6,6,0,1,1,1,6955,6955,23236,2,3,3,0
23236,0,6,11,0,2,1,0,6956,23235,0,3,0,0,0
23237,0,6,0,0,2,0,0,8858,0,0,1,0,0,0
23238,0,223,0,0,2,0,0,2467,0,0,0,0,0,0
23242,0,15,15,0,1,2,0,0,0,0,56580,56582,0,0
23243,0,15,15,0,1,2,0,0,0,0,56582,56583,0,0
23244,0,15,0,0,1,2,0,0,0,0,56583,56583,0,0
23245,0,107,52,67,2,1,2,3156,0,0,0,2,3156,0
23246,0,43,94,0,1,2,0,9064,9064,0,1,1,0,0
23253,0,7,0,0,2,2,0,2805,0,0,1,47304,0,0
23254,0,15,0,0,1,2,0,0,0,0,56609,56583,0,0
23255,0,26,26,26,2,2,2,0,0,0,2906,2907,2908,0
23256,0,26,26,26,2,2,2,0,0,0,1805,1756,2905,0
23257,0,7,0,0,2,1,0,2805,31242,0,1,47304,0,0
23258,0,223,0,0,1,0,0,2467,0,0,0,0,0,0
23263,0,15,0,0,1,2,0,0,0,0,56628,56583,0,0
23264,0,15,0,0,1,2,0,0,0,0,61162,56583,0,0
23265,0,43,0,0,1,0,0,9016,0,0,1,0,0,0
23266,0,102,0,0,1,0,0,135264,0,0,0,0,0,0
23267,0,15,0,0,1,2,0,0,0,0,56655,56583,0,0
23268,0,47,0,0,1,0,0,0,0,0,18523,0,0,0
23269,0,15,0,0,2,0,0,0,0,0,56662,0,0,0
23270,0,6,51,6,1,1,1,6642,17380,8858,0,0,0,0
23271,0,15,0,0,1,0,0,0,0,0,46051,0,0,0
23272,1,6,6,0,1,1,0,6669,6669,0,3,2,0,0
23273,0,43,0,0,1,0,0,7006,0,0,1,0,0,0
23274,0,6,0,0,2,0,0,9033,0,0,0,0,0,0
23275,0,6,0,0,2,0,0,9032,0,0,0,0,0,0
23276,0,26,0,0,1,1,0,51,9032,0,327,3,0,0
23277,1,11,26,0,1,1,0,23276,0,0,0,620,0,0
23279,1,15,15,0,1,1,0,0,0,0,47305,47304,0,0
23280,0,107,54,0,2,1,0,3162,0,0,0,3162,0,0
23281,0,15,250,0,1,1,0,0,0,0,47304,167,0,0
23282,0,26,0,0,1,1,0,51,9033,0,1756,3,0,0
23283,1,11,26,0,1,1,0,23282,0,0,0,28,0,0
23284,0,69,0,0,1,0,0,460,0,0,0,0,0,0
23285,0,2,0,0,2,0,0,0,0,0,1,0,0,0
23286,0,47,0,0,2,0,0,0,0,0,18398,0,0,0
23287,0,68,0,0,1,0,0,8996,0,0,5,0,0,0
23288,0,7,0,0,1,0,0,4339,0,0,0,0,0,0
23289,0,7,0,0,1,0,0,4339,0,0,1,0,0,0
23290,0,47,0,0,2,0,0,0,0,0,18399,0,0,0
23291,0,47,0,0,2,0,0,0,0,0,18400,0,0,0
23292,0,15,0,0,2,0,0,0,0,0,56761,0,0,0
23293,0,47,0,0,2,0,0,0,0,0,18397,0,0,0
23294,0,47,0,0,2,0,0,0,0,0,18401,0,0,0
23296,1,107,67,0,1,1,0,3162,0,0,0,3162,0,0
23297,0,6,68,0,2,1,0,6986,6986,0,2,0,0,0
23298,0,43,0,0,1,0,0,6993,0,0,0,0,0,0
23299,1,43,43,0,1,1,0,6735,6735,0,1,0,0,0
23300,0,43,0,0,1,1,0,8913,0,0,1,4,0,0
23301,0,43,0,0,1,0,0,6832,0,0,2,0,0,0
23302,0,74,0,0,2,0,0,1003,0,0,0,0,0,0
23303,1,118,118,0,1,1,0,2141,2251,0,1,1,0,0
23304,0,43,0,0,1,0,0,6994,0,0,2,0,0,0
23305,0,43,0,0,1,1,0,7018,0,0,0,4,0,0
23306,0,43,0,0,1,0,0,6992,0,0,2,0,0,0
23307,0,43,0,0,1,0,0,6992,0,0,4,0,0,0
23308,0,102,0,0,2,0,0,135646,0,0,0,0,0,0
23309,0,15,39,0,2,1,0,0,0,0,56652,0,0,0
23311,0,109,0,0,1,0,0,1895,0,0,0,0,0,0
23312,1,54,54,0,1,1,0,0,0,0,3160,3161,0,0
23313,0,68,0,0,2,0,0,8994,0,0,2,0,0,0
23314,0,68,0,0,1,0,0,8994,0,0,2,0,0,0
23315,0,33,0,0,1,0,0,8993,0,0,1,0,0,0
23317,1,6,6,0,1,1,0,7013,7013,0,1,3,0,0
23318,0,15,0,0,1,0,0,0,0,0,56996,0,0,0
23319,0,6,6,0,2,2,0,3930,3930,0,2,3,0,0
23322,1,74,69,0,2,1,0,1012,1012,0,0,0,0,0
23323,0,1,11,0,4,1,0,0,23322,0,50,0,0,0
23325,0,2,10,0,2,2,0,0,0,0,16,1,0,0
23326,0,2,10,0,2,2,0,0,0,0,12,0,0,0
23327,0,2,10,0,2,2,0,0,0,0,4,1,0,0
23328,0,11,11,0,2,2,0,12435,17,0,0,0,0,0
23329,0,11,11,0,2,2,2,12395,12432,0,0,0,0,0
23330,0,11,11,0,1,1,0,23328,23329,0,0,0,0,0
23331,0,11,0,0,2,0,0,23330,0,0,0,0,0,0
23332,0,7,250,0,1,1,0,4347,0,0,0,166,0,0
23335,0,0,0,0,1,2,0,0,0,0,1,0,0,0
23337,0,7,250,0,1,1,0,4344,0,0,0,166,0,0
23338,0,47,0,0,2,1,0,0,0,0,18573,3,0,0
23339,0,47,0,0,1,0,0,0,0,0,18573,0,0,0
23341,1,6,6,0,1,1,0,4784,4784,0,2,3,0,0
23342,0,11,11,0,1,1,0,6887,23341,0,0,0,0,0
23343,1,56,56,56,1,1,1,0,0,0,0,11,23,0
23344,0,50,0,0,1,0,0,0,0,0,57027,0,0,577769
23346,1,6,0,0,1,2,0,6678,6678,0,3,0,0,0
23348,0,7,250,0,1,1,0,4350,0,0,0,167,0,0
23350,0,68,6,0,1,2,0,6715,6715,0,0,2,0,0
23351,0,56,0,0,1,0,0,0,0,0,23,0,0,0
23352,0,71,0,0,6,0,0,15,0,0,15,0,0,0
23353,0,15,0,0,1,0,0,0,0,0,57072,0,0,0
23354,0,6,6,0,2,2,0,5513,5513,0,2,3,0,0
23355,0,50,0,0,1,0,0,0,0,0,57074,0,0,0
23356,0,6,0,0,1,0,0,9070,0,0,1,0,0,0
23357,1,6,0,0,1,1,0,9069,9069,0,1,2,0,0
23358,0,15,0,0,1,0,0,0,0,0,57078,0,0,0
23359,0,7,0,0,1,0,0,4349,0,0,1,0,0,0
23360,0,7,0,0,1,0,0,4349,0,0,1,0,0,0
23361,0,34,11,34,1,1,5,8996,24126,8996,1,1,2,0
23362,0,34,11,34,1,1,5,8996,24127,8996,2,2,4,0
23364,0,50,0,0,1,0,0,0,0,0,57095,0,0,0
23365,0,7,250,0,1,1,0,4351,0,0,0,167,0,0
23366,0,7,250,0,1,1,0,4352,0,0,0,167,0,0
23367,0,7,250,0,1,1,0,4353,0,0,0,167,0,0
23368,0,7,250,0,1,1,0,4354,0,0,0,167,0,0
23369,0,7,7,7,1,1,1,4350,4351,4352,1,1,1,0
23370,0,7,7,0,1,1,1,4353,4354,0,1,1,1,0
23371,0,11,11,11,1,1,1,23369,23370,23377,1,1,1,0
23372,0,6,6,0,1,2,0,8759,8759,0,2,3,0,0
23373,0,7,7,0,1,1,0,4355,4356,0,1,0,0,0
23374,1,11,11,11,1,1,1,3,7,4,1,2,5,0
23375,1,11,11,11,1,1,1,9,5,6,0,0,0,0
23377,0,7,0,0,1,1,0,4355,0,0,0,0,0,0
23378,0,15,15,0,2,2,0,0,0,0,57111,57112,0,0
23379,0,7,0,0,1,0,0,4357,0,0,1,0,0,0
23380,0,15,0,0,1,1,0,0,0,0,57111,0,0,0
23381,0,15,0,0,1,2,0,0,0,0,57112,0,0,0
23382,0,15,15,15,2,2,2,0,0,0,57118,57120,57121,0
23383,0,15,15,15,1,2,2,0,0,0,57118,57120,57121,0
23384,0,15,15,0,1,2,0,0,0,0,57120,57121,0,0
23385,0,15,0,0,1,0,0,0,0,0,57121,0,0,0
23386,0,7,0,0,1,1,0,4356,0,0,1,0,0,0
23387,0,15,0,0,1,1,0,4356,0,0,57122,0,0,0
23388,0,15,0,0,1,1,0,4356,0,0,57123,0,0,0
23389,0,15,0,0,1,1,0,4356,0,0,57124,0,0,0
23391,0,15,15,0,2,2,0,52876,0,0,56780,57127,0,0
23392,0,47,0,0,2,2,2,0,0,0,18598,0,0,0
23393,0,74,0,0,2,0,0,1014,0,0,0,0,0,0
23394,0,47,47,0,2,1,2,0,0,0,18599,18598,0,0
23395,0,47,47,47,2,1,1,0,0,0,18600,18598,18599,0
23396,0,47,0,0,1,2,2,0,0,0,18600,0,0,0
23397,0,7,250,1,1,1,4,4359,0,0,0,166,10,0
23398,0,52,6,0,1,1,0,0,6994,0,2,3,0,0
23399,0,52,6,0,1,1,0,0,6994,0,1,3,0,0
23400,0,52,6,0,1,1,0,0,6994,0,0,3,0,0
23401,0,52,6,0,1,1,0,0,6994,0,3,3,0,0
23402,0,0,0,0,1,1,0,0,6832,0,3,3,0,0
23403,0,15,15,15,2,2,2,0,0,0,57140,57141,57142,0
23404,0,0,0,0,1,1,0,0,6832,0,1,3,0,0
23405,0,0,0,0,1,1,0,0,6832,0,0,3,0,0
23406,0,52,6,0,1,1,0,0,6832,0,2,3,0,0
23407,0,118,4,0,1,1,0,1049,0,0,1,391,0,0
23408,0,215,0,0,3,0,0,0,0,0,75,0,0,0
23409,0,15,0,0,1,0,0,0,0,0,57144,0,0,0
23410,0,118,4,0,1,1,0,1047,0,0,1,392,0,0
23411,1,11,11,0,1,1,0,23407,23410,0,0,0,0,0
23412,0,11,11,0,1,1,1,18453,23411,0,40554,1,391,0
23413,0,109,0,0,1,0,0,1061,0,0,0,0,0,0
23414,0,109,0,0,2,0,0,1061,0,0,0,0,0,0
23415,0,148,0,0,1,0,0,19,0,0,2,0,0,0
23416,0,148,0,0,1,0,0,19,0,0,1,0,0,0
23417,0,47,0,0,1,2,0,52876,0,0,18591,57127,0,0
23418,0,15,15,15,1,2,2,0,0,0,57140,57141,57142,0
23419,0,15,15,0,1,2,0,0,0,0,57141,57142,0,0
23420,0,15,0,0,1,0,0,0,0,0,57142,0,0,0
23421,0,7,250,1,1,1,4,4367,0,0,0,167,10,0
23422,0,50,0,0,1,0,0,0,0,0,57164,0,0,0
23423,0,7,7,0,1,1,0,4355,4356,0,1,0,0,0
23424,0,69,0,0,1,0,0,703,0,0,0,0,0,0
23425,0,15,15,87,2,2,1,0,0,0,57173,73047,9,0
23427,0,15,0,0,1,0,0,0,0,0,34103,0,0,0
23428,0,6,6,0,2,2,0,8759,8759,0,2,3,0,0
23429,0,11,11,11,1,1,1,18158,18159,23428,0,0,0,0
23430,0,150,151,152,4,4,4,163,163,163,100,100,100,0
23431,0,54,0,0,1,0,0,0,0,0,3172,0,0,0
23432,0,150,151,152,4,4,4,164,164,164,100,100,100,0
23433,0,11,250,0,1,1,0,23430,0,0,0,167,0,0
23434,0,11,250,0,1,1,0,23432,0,0,0,166,0,0
23435,1,11,11,0,1,1,0,23433,23434,0,0,0,0,0
23436,0,68,6,0,1,2,0,7013,7013,0,2,3,0,0
23437,0,15,15,15,2,2,2,0,0,0,57196,57198,57198,0
23438,0,7,1,0,1,4,0,4368,0,0,0,20,0,0
23439,0,15,15,15,1,2,2,0,0,0,57196,57198,57199,0
23440,0,15,15,0,1,2,0,0,0,0,57198,57199,0,0
23441,0,15,0,0,1,0,0,0,0,0,57199,0,0,0
23442,0,7,1,0,1,4,0,4369,0,0,0,25,0,0
23443,0,50,0,0,2,0,0,0,0,0,57222,0,0,497440
23444,0,130,0,0,1,0,0,451,0,0,0,0,0,0
23445,0,7,1,0,1,4,0,4375,0,0,0,32,0,0
23446,0,47,7,0,2,1,0,0,4356,0,18629,1,0,0
23447,1,43,6,0,2,2,0,9087,9087,0,3,1,0,0
23448,0,15,0,0,1,0,0,0,0,0,57237,0,0,0
23449,0,15,15,15,2,2,2,0,0,0,57238,57239,57240,0
23450,0,50,50,50,1,2,2,0,0,0,57238,57239,57240,0
23451,0,50,50,0,1,2,0,0,0,0,57239,57240,0,0
23452,0,50,0,0,1,0,0,0,0,0,57240,0,0,0
23453,1,6,6,6,1,1,1,8998,8998,8998,1,2,3,0
23454,0,7,1,0,1,4,0,4376,0,0,0,45,0,0
23455,0,1,0,0,4,0,0,0,0,0,45,0,0,0
23456,0,6,250,0,1,1,0,3771,0,0,0,167,0,0
23457,0,15,0,0,1,0,0,0,0,0,57253,0,0,0
23458,0,68,6,6,1,2,2,8994,8995,8995,2,3,2,0
23459,0,43,0,0,1,0,0,8997,0,0,2,0,0,0
23460,1,56,56,56,1,1,1,0,0,0,8,15,20,0
23461,0,56,56,56,2,2,2,0,0,0,8,15,20,0
23462,0,14,11,0,2,1,0,0,23679,0,34057,0,0,497652
23463,0,15,0,0,2,0,0,0,0,0,57283,0,0,0
23464,1,116,15,108,1,1,1,0,0,2,28455,39407,94,0
23465,0,47,0,0,2,0,0,0,0,0,18635,0,0,0
23466,0,7,0,0,1,0,0,4377,0,0,1,0,0,0
23467,0,7,0,0,1,0,0,4378,0,0,1,0,0,0
23468,0,7,0,0,1,0,0,4340,0,0,1,0,0,0
23469,0,60,0,0,1,0,0,57306,0,0,3,0,0,0
23470,0,60,0,0,5,0,0,57306,0,0,3,0,0,0
23471,0,7,0,0,1,0,0,4357,0,0,1,0,0,0
23472,0,7,0,0,1,0,0,4377,0,0,1,0,0,0
23473,0,7,0,0,1,0,0,4378,0,0,1,0,0,0
23474,0,15,0,0,1,0,0,0,0,0,57316,0,0,0
23475,0,15,0,0,1,0,0,0,0,0,57317,0,0,0
23476,0,15,0,0,1,0,0,0,0,0,57318,0,0,0
23477,0,15,0,0,1,0,0,0,0,0,57319,0,0,0
23478,0,15,0,0,1,0,0,0,0,0,57326,0,0,0
23479,0,6,0,0,1,0,0,9087,0,0,1,0,0,0
23480,0,15,0,0,1,0,0,0,0,0,56609,0,0,0
23481,0,15,0,0,1,0,0,0,0,0,57204,0,0,0
23482,0,15,0,0,1,0,0,0,0,0,57335,0,0,0
23483,0,15,0,0,1,0,0,0,0,0,57339,0,0,0
23484,0,129,0,0,1,0,0,453,0,0,0,0,0,0
23485,0,129,0,0,2,0,0,453,0,0,0,0,0,0
23486,0,7,0,0,1,0,0,4340,0,0,1,0,0,0
23487,0,129,0,0,1,0,0,454,0,0,0,0,0,0
23488,0,129,0,0,2,0,0,454,0,0,0,0,0,0
23489,0,15,0,0,1,0,0,0,0,0,45910,0,0,0
23490,0,15,0,0,2,0,0,0,0,0,57357,0,0,0
23491,0,15,0,0,2,2,0,52876,0,0,56949,57127,0,0
23492,0,130,0,0,1,0,0,455,0,0,57357,0,0,0
23499,0,6,47,0,1,2,0,6715,0,0,2,11364,0,0
23500,0,40,50,0,6,2,0,0,0,0,30,57399,0,0
23501,0,38,0,0,2,0,0,0,0,0,53324,0,0,0
23502,0,40,50,0,4,1,0,0,0,0,30,57399,0,0
23503,0,40,50,0,6,2,0,0,0,0,30,57404,0,0
23504,0,40,50,0,4,1,0,0,0,0,30,57404,0,0
23505,0,40,0,0,4,1,0,0,0,0,30,57408,0,0
23506,0,40,0,0,5,2,0,0,0,0,30,57408,0,0
23507,1,43,43,0,1,1,2,9091,9091,0,0,1,4294967295,0
23508,0,68,68,0,1,2,0,7007,7007,0,1,2,0,0
23509,1,94,6,0,1,1,0,9091,9091,0,1,3,0,0
23510,0,11,11,0,1,1,0,23507,15591,0,0,0,0,0
23512,0,60,0,0,5,5,0,57425,42833,0,2,1,0,0
23513,0,60,0,0,1,5,0,57425,42833,0,2,1,0,0
23514,0,60,0,0,5,5,0,57434,42833,0,3,1,0,0
23515,0,60,0,0,3,5,0,57434,42833,0,4,1,0,0
23516,0,15,15,15,1,2,2,0,0,0,57439,57440,57441,0
23517,0,15,15,0,1,2,0,0,0,0,57440,57441,0,0
23518,0,15,0,0,1,0,0,0,0,0,57441,0,0,0
23519,0,15,0,0,1,0,0,0,0,0,57442,0,0,0
23520,0,35,0,0,1,0,0,8996,0,0,1,0,0,0
23521,0,15,0,0,2,0,0,0,0,0,57452,0,0,0
23522,0,73,0,0,6,0,0,6,0,0,0,0,0,0
23523,0,73,0,0,4,0,0,6,0,0,1,0,0,0
23524,0,47,0,0,2,0,0,0,0,0,18658,0,0,0
23525,0,47,0,0,2,0,0,18663,0,0,18663,0,0,0
23526,0,47,0,0,2,0,0,0,0,0,12783,0,0,0
23527,0,15,15,15,1,2,2,0,0,0,57463,57464,57465,0
23528,0,15,15,0,1,2,2,0,0,0,57464,57465,57465,0
23529,0,15,0,0,1,0,2,0,0,0,57465,0,57465,0
23530,0,15,0,0,2,1,2,0,0,0,57467,57463,57465,0
23531,0,15,0,0,1,1,2,0,0,0,57466,57463,57465,0
23532,0,15,0,0,1,1,2,0,0,0,57468,57463,57465,0
23533,0,47,0,0,2,0,0,18663,0,0,18664,0,0,0
23534,0,43,0,0,1,0,0,5881,0,0,2,0,0,0
23535,0,43,0,0,1,0,0,5881,0,0,0,0,0,0
23536,0,43,0,0,1,0,0,5881,0,0,1,0,0,0
23537,0,47,0,0,2,0,0,18663,0,0,18669,0,0,498898
23538,0,47,0,0,2,0,0,18663,0,0,18674,0,0,0
23539,0,76,0,0,2,0,0,18653,0,0,0,0,0,0
23540,0,47,0,0,2,0,0,0,0,0,18681,0,0,0
23541,0,11,11,0,1,1,0,23540,22288,0,18681,0,0,0
23542,0,43,0,0,1,0,0,6994,0,0,3,0,0,0
23543,1,94,6,0,1,1,0,9053,9053,0,0,3,0,0
23544,0,6,94,0,1,2,0,9053,9053,0,1,0,0,0
23545,0,6,6,6,2,2,2,9092,9092,9092,1,2,3,0
23546,0,7,27,0,1,1,0,4338,0,0,0,5436,0,0
23547,0,15,0,0,1,0,0,0,0,0,56996,0,0,0
23548,0,15,0,0,1,0,0,0,0,0,57613,0,0,0
23549,0,52,15,0,1,2,0,0,0,0,1,56996,0,0
23550,0,91,91,0,4,6,0,0,0,0,11,20,0,0
23551,0,91,0,0,4,1,0,0,0,0,21,0,0,0
23552,0,6,6,6,2,2,2,9093,9093,9093,1,2,3,0
23553,0,91,91,0,4,6,0,0,0,0,1,10,0,0
23554,0,68,26,68,1,1,2,7682,7682,7685,2,4236,0,0
23555,0,68,26,11,1,1,1,8096,7682,28540,2,4249,0,0
23556,0,224,0,0,1,2,0,0,0,0,0,0,0,0
23558,0,6,0,0,1,0,0,8887,0,0,2,0,0,0
23559,0,19,7,0,4,1,0,34,2358,0,0,1,0,0
23560,0,19,7,0,4,1,0,34,2323,0,0,1,0,0
23561,0,19,7,0,4,1,0,34,2287,0,0,1,0,0
23562,0,19,7,0,4,1,0,34,2285,0,0,1,0,0
23563,0,19,7,0,4,1,0,34,2283,0,0,1,0,0
23564,0,43,0,0,1,0,0,6735,0,0,2,0,0,0
23566,0,43,0,0,1,0,0,7009,0,0,1,0,0,0
23567,0,15,0,0,2,2,0,52876,0,0,56987,57127,0,0
23568,0,47,0,0,2,0,0,0,0,0,12294,0,0,0
23569,0,6,6,68,2,2,2,9091,9091,9091,2,3,1,0
23570,0,2,0,0,1,0,0,0,0,0,5,0,0,0
23571,0,2,0,0,1,0,0,0,0,0,12,0,0,0
23572,1,6,6,0,1,1,0,6994,6994,0,2,3,0,0
23573,0,15,0,0,1,0,0,0,0,0,50008,0,0,0
23574,0,15,0,0,2,0,0,0,0,0,50008,0,0,0
23575,1,6,6,0,1,1,0,9091,9091,0,2,3,0,0
23576,0,118,0,0,1,0,0,2264,0,0,1,0,0,0
23577,0,118,0,0,1,0,0,2262,0,0,1,0,0,0
23578,0,118,0,0,1,0,0,2263,0,0,1,0,0,0
23579,0,6,68,83,2,2,2,9091,9091,53341,3,1,4294967295,0
23580,0,15,0,0,2,0,0,0,0,0,57630,0,0,0
23581,0,47,0,0,2,0,0,0,0,0,18704,0,0,0
23582,0,40,47,0,5,2,0,0,0,0,80,18705,0,0
23583,0,40,47,0,5,2,0,0,0,0,60,18707,0,0
23584,1,15,15,15,1,1,1,0,0,0,56652,56649,66415,0
23585,0,40,47,0,5,2,0,0,0,0,40,18708,0,0
23586,0,47,0,0,2,0,0,18663,0,0,18709,0,0,0
23587,0,107,0,0,2,0,0,3178,0,0,0,0,0,0
23588,0,47,0,0,2,0,0,18663,0,0,18710,0,0,0
23589,0,47,0,0,2,0,0,18663,0,0,18711,0,0,0
23590,0,47,0,0,2,0,0,18663,0,0,18712,0,0,0
23591,0,15,0,0,1,0,0,0,0,0,54378,0,0,0
23592,0,225,1,0,1,4,0,0,0,0,0,11,0,0
23593,0,130,0,0,1,0,0,457,0,0,0,0,0,0
23594,0,15,0,0,1,0,0,0,0,0,57650,0,0,0
23595,0,15,0,0,2,0,0,0,0,0,57650,0,0,0
23596,0,15,0,0,1,0,0,0,0,0,49855,0,0,0
23597,0,13,0,0,1,0,0,0,0,0,14405,0,0,0
23598,0,74,125,0,1,2,0,1017,1017,0,0,0,0,0
23599,0,250,67,0,1,1,0,0,0,0,167,1714,0,0
23600,0,250,1,0,1,4,0,0,0,0,167,15,0,0
23601,0,11,11,0,1,1,0,23602,23603,0,0,0,0,0
23602,1,6,6,0,1,1,0,7000,7000,0,2,3,0,0
23603,1,6,6,0,1,1,0,6999,6999,0,2,3,0,0
23604,0,68,6,11,2,2,1,7003,7003,23601,0,3,0,0
23605,1,6,6,0,1,1,0,9084,9085,0,1,1,0,0
23606,0,11,11,0,2,2,0,23602,23603,0,0,0,0,0
23607,0,103,0,0,2,0,0,137955,0,0,0,0,0,500419
23609,0,43,0,0,1,0,0,9016,0,0,3,0,0,0
23610,0,43,0,0,1,0,0,9016,0,0,4,0,0,0
23611,0,27,0,0,1,0,0,0,0,0,6875,0,0,0
23612,0,27,0,0,1,0,0,0,0,0,6876,0,0,0
23613,0,6,0,0,1,0,0,9109,0,0,1,0,0,0
23614,1,43,43,0,1,1,0,8834,8833,0,4,4,0,0
23615,0,69,125,0,1,2,0,673,673,0,0,0,0,0
23616,0,13,0,0,1,0,0,0,0,0,14405,0,0,0
23617,0,74,125,0,1,2,0,1019,1019,0,0,0,0,0
23618,0,7,27,0,1,1,0,1032,0,0,0,1177,0,0
23619,0,6,47,0,1,2,0,9109,0,0,1,18729,0,0
23620,0,94,6,6,2,2,2,8356,8356,8356,1,2,3,0
23621,0,15,0,0,2,0,0,0,0,0,57668,0,0,500715
23623,0,2,2,0,2,2,0,0,0,0,13,4,0,0
23624,1,74,11,0,2,1,0,673,23615,0,0,0,0,0
23625,0,7,250,1,1,1,4,4566,0,0,0,166,10,0
23627,0,6,0,0,1,0,0,9111,0,0,1,0,0,0
23628,0,7,250,1,1,1,4,4559,0,0,0,167,10,0
23629,0,43,0,0,1,0,0,8834,0,0,3,0,0,0
23630,0,59,59,0,5,4,0,57731,57731,0,10,1,0,0
23631,0,59,59,0,5,4,0,57731,57731,0,20,10,0,0
23632,0,59,59,0,5,4,0,57731,57731,0,30,20,0,0
23633,0,59,59,0,5,4,0,57731,57731,0,40,30,0,0
23634,0,59,59,0,5,4,0,57731,57731,0,50,40,0,0
23635,0,59,0,0,1,4,0,57731,57731,0,50,40,0,0
23636,0,43,0,0,1,0,0,9016,0,0,5,0,0,0
23637,0,13,0,0,1,0,0,0,0,0,14405,0,0,0
23638,0,13,0,0,1,0,0,0,0,0,14405,0,0,0
23639,0,6,0,0,1,0,0,6390,0,0,3,0,0,0
23642,0,74,125,0,1,2,0,1022,1022,0,0,0,0,0
23643,0,74,125,0,1,2,0,1020,1020,0,0,0,0,0
23644,0,12,43,26,1,1,1,0,8834,0,0,4,2529,0
23645,0,250,1,15,1,4,2,0,0,0,167,15,57750,0
23646,0,117,0,0,1,0,0,422,0,0,0,0,0,0
23648,0,15,0,0,2,0,0,0,0,0,46670,0,0,0
23649,0,7,6,6,1,2,2,4583,6718,6724,0,0,3,0
23650,0,43,0,0,1,0,0,9052,0,0,0,0,0,0
23651,0,64,0,0,4,0,0,1,0,0,3,0,0,0
23652,0,15,0,0,1,0,0,0,0,0,56917,0,0,0
23653,0,69,0,0,1,0,0,1004,0,0,0,0,0,0
23654,1,107,155,0,1,1,0,3180,3180,0,0,4,0,0
23655,0,68,26,0,1,1,0,7682,7682,0,2,2449,0,0
23656,0,68,26,0,1,1,0,7682,7682,0,2,2329,0,0
23657,0,109,0,0,2,0,0,990,0,0,0,0,0,0
23658,0,109,0,0,2,0,0,51,0,0,0,0,0,0
23659,0,155,107,0,1,2,0,3180,3180,0,3,0,0,0
23660,1,2,2,0,1,1,0,0,0,0,13,4,0,0
23661,0,59,0,0,1,0,0,57802,0,0,0,0,0,0
23662,0,59,0,0,1,0,0,57802,0,0,1,0,0,0
23663,0,59,0,0,1,0,0,57802,0,0,2,0,0,0
23664,0,59,0,0,1,0,0,57802,0,0,3,0,0,0
23665,0,15,0,0,1,0,0,0,0,0,57803,0,0,0
23666,1,6,6,0,1,1,0,8833,8834,0,3,3,0,0
23667,0,50,0,0,2,0,0,0,0,0,57826,0,0,0
23668,0,15,0,0,2,0,0,0,0,0,56719,0,0,0
23669,0,15,15,0,1,2,0,0,0,0,56719,56720,0,0
23670,0,15,0,0,1,2,0,0,0,0,56720,56720,0,0
23671,1,59,59,59,1,1,1,57824,57825,57826,1,1,1,0
23672,1,59,59,59,1,1,1,57824,57825,57826,2,2,2,0
23673,1,59,59,59,1,1,1,57824,57825,57826,3,3,3,0
23674,0,13,0,0,1,0,0,0,0,0,35250,0,0,0
23675,1,94,6,0,1,1,0,8833,8833,0,2,3,0,0
23676,0,13,0,0,1,0,0,0,0,0,35250,0,0,0
23677,0,50,0,0,1,0,0,0,0,0,57828,0,0,0
23678,0,43,0,0,1,0,0,8833,0,0,3,0,0,0
23679,1,43,43,0,1,1,0,9083,9083,0,0,1,0,0
23680,0,38,0,0,1,0,0,0,0,0,53457,0,0,0
23681,0,250,1,15,1,4,2,0,0,0,166,15,57750,0
23682,0,12,43,26,1,1,1,0,8833,0,0,4,2530,0
23683,1,11,11,0,1,1,0,23682,23644,0,0,0,0,0
23684,0,0,0,0,1,1,1,0,3140,3140,0,3,0,0
23685,0,0,0,0,1,0,2,3132,0,3132,0,0,4,0
23686,0,68,26,0,1,1,0,7682,7682,0,2,2448,0,0
23687,1,11,11,11,1,1,1,5953,4,6,4,0,0,0
23688,0,3,0,0,2,0,0,0,0,0,4,0,0,0
23689,0,118,0,0,1,0,0,2242,0,0,0,0,0,0
23690,0,69,176,0,1,2,0,1006,1006,0,0,0,0,0
23691,1,11,11,0,1,1,0,16140,23690,0,0,0,0,0
23692,0,74,1,0,2,4,0,1006,0,0,0,45,0,0
23693,0,11,11,0,1,1,0,15849,23692,0,0,0,0,0
23694,0,43,0,0,1,0,0,9304,0,0,0,0,0,0
23695,0,38,0,0,1,0,0,0,0,0,52971,0,0,0
23696,0,38,0,0,1,0,0,0,0,0,52963,0,0,0
23697,0,38,0,0,1,0,0,0,0,0,52964,0,0,0
23698,0,38,0,0,1,0,0,0,0,0,52968,0,0,0
