"ID","housingDecorTypeId","hookTypeId","localizedTextIdName","flags","hookAssetId","cost","costCurrencyTypeId","creature2IdActiveProp","prerequisiteIdUnlock","spell4IdInteriorBuff","housingDecorLimitCategoryId","altPreviewAsset","altEditAsset","minScale","maxScale"
2025,61,12,678566,0,2044,2000,1,0,0,0,0,"","",0.2,8
2026,61,12,678567,0,2045,2000,1,0,0,0,0,"","",0.2,8
2027,61,12,678568,0,2046,1000,1,0,0,0,0,"","",0.2,8
2028,61,12,678569,0,2047,1000,1,0,0,0,0,"","",0.2,8
2029,61,12,678570,0,2048,1000,1,0,0,0,0,"","",0.2,8
2030,61,12,678573,0,2049,10000,1,0,0,0,0,"","",0.2,8
2031,61,12,678575,0,2050,2500,1,0,0,0,0,"","",0.2,8
2032,61,12,678576,0,2051,2500,1,0,0,0,0,"","",0.2,8
2033,61,12,678577,0,2052,2500,1,0,0,0,0,"","",0.2,8
2034,61,12,678578,0,2053,2500,1,0,0,0,0,"","",0.2,8
2035,61,12,678579,0,2054,2500,1,0,0,0,0,"","",0.2,8
2036,61,12,678580,0,2055,2500,1,0,0,0,0,"","",0.2,8
2037,61,12,678612,0,2056,10000,1,0,0,0,0,"","",0.2,8
2038,61,12,678613,0,2057,2500,1,0,0,0,0,"","",0.2,8
2039,61,12,678614,0,2058,2500,1,0,0,0,0,"","",0.2,8
2040,61,12,678615,0,2059,2500,1,0,0,0,0,"","",0.2,8
2041,61,12,678616,0,2060,2500,1,0,0,0,0,"","",0.2,8
2042,61,12,678617,0,2061,10000,1,0,0,0,0,"","",0.2,8
2043,61,12,678622,0,2062,10000,1,0,0,0,0,"","",0.2,8
2044,61,12,678623,0,2063,1000,1,0,0,0,0,"","",0.2,8
2045,61,12,678624,0,2064,1000,1,0,0,0,0,"","",0.2,8
2046,61,12,678626,0,2065,1000,1,0,0,0,0,"","",0.2,8
2047,61,12,678627,0,2066,2500,1,0,0,0,0,"","",0.2,8
2048,61,12,678632,0,2067,1000,1,0,0,0,0,"","",0.2,8
2049,61,12,678633,0,2068,1000,1,0,0,0,0,"","",0.2,8
2050,61,12,678634,0,2069,1000,1,0,0,0,0,"","",0.2,8
2051,61,12,678635,0,2070,1000,1,0,0,0,0,"","",0.2,8
2052,61,12,678636,0,2071,10000,1,0,0,0,0,"","",0.2,8
2053,61,12,678637,0,2072,1000,1,0,0,0,0,"","",0.2,8
2054,61,12,678638,0,2073,5000,1,0,0,0,0,"","",0.2,8
2055,61,12,678639,0,2074,1000,1,0,0,0,0,"","",0.2,8
2056,61,12,678640,0,2075,1000,1,0,0,0,0,"","",0.2,8
2057,61,12,678641,0,2076,1000,1,0,0,0,0,"","",0.2,8
2058,61,12,678642,0,2077,5000,1,0,0,0,0,"","",0.2,8
2059,61,12,678648,0,2078,1500,1,0,0,0,0,"","",0.2,8
2060,61,12,678649,0,2079,5000,1,0,0,0,0,"","",0.2,8
2061,61,12,678650,0,2080,500,1,0,0,0,0,"","",0.2,8
2062,61,12,678651,0,2081,2500,1,0,0,0,0,"","",0.2,8
2063,61,12,678652,0,2082,5000,1,0,0,0,0,"","",0.2,8
2064,61,12,678653,0,2084,1000,1,0,0,0,0,"","",0.2,8
2065,61,12,678654,0,2085,1000,1,0,0,0,0,"","",0.2,8
2066,61,12,678655,0,2086,1000,1,0,0,0,0,"","",0.2,8
2067,61,12,678656,0,2087,1000,1,0,0,0,0,"","",0.2,8
2068,61,12,678657,0,2088,1000,1,0,0,0,0,"","",0.2,8
2069,61,12,678658,0,2089,1000,1,0,0,0,0,"","",0.2,8
2070,61,12,678659,0,2090,1000,1,0,0,0,0,"","",0.2,8
2071,61,12,678660,0,2091,1000,1,0,0,0,0,"","",0.2,8
2072,61,12,678661,0,2092,1000,1,0,0,0,0,"","",0.2,8
2073,61,12,678662,0,2093,1000,1,0,0,0,0,"","",0.2,8
2074,61,12,678663,0,2094,1000,1,0,0,0,0,"","",0.2,8
2075,61,12,678664,0,2095,1000,1,0,0,0,0,"","",0.2,8
2076,61,12,678669,0,2096,1000,1,0,0,0,0,"","",0.2,8
2077,61,12,678670,0,2097,1000,1,0,0,0,0,"","",0.2,8
2078,61,12,678671,0,2098,1000,1,0,0,0,0,"","",0.2,8
2079,61,12,678672,0,2099,1000,1,0,0,0,0,"","",0.2,8
2080,61,12,678673,0,2100,1000,1,0,0,0,0,"","",0.2,8
2081,61,12,678674,0,2101,1000,1,0,0,0,0,"","",0.2,8
2082,61,12,678675,0,2102,1000,1,0,0,0,0,"","",0.2,8
2083,61,12,678676,0,2103,1000,1,0,0,0,0,"","",0.2,8
2084,61,12,678677,0,2104,1000,1,0,0,0,0,"","",0.2,8
2085,61,12,678678,0,2105,1000,1,0,0,0,0,"","",0.2,8
2086,61,12,678679,0,2106,1000,1,0,0,0,0,"","",0.2,8
2087,61,12,678680,0,2107,1000,1,0,0,0,0,"","",0.2,8
2088,61,12,678681,0,2108,1000,1,0,0,0,0,"","",0.2,8
2089,61,12,678682,0,2109,1000,1,0,0,0,0,"","",0.2,8
2090,61,12,678683,0,2110,1000,1,0,0,0,0,"","",0.2,8
2091,61,12,678684,0,2111,1000,1,0,0,0,0,"","",0.2,8
2092,61,12,678685,0,2112,1000,1,0,0,0,0,"","",0.2,8
2093,61,12,678686,0,2113,1000,1,0,0,0,0,"","",0.2,8
2094,61,12,678687,0,2114,1000,1,0,0,0,0,"","",0.2,8
2095,61,12,678688,0,2115,1000,1,0,0,0,0,"","",0.2,8
2096,61,12,678689,0,2116,1000,1,0,0,0,0,"","",0.2,8
2097,61,12,678690,0,2117,2500,1,0,0,0,0,"","",0.2,8
2098,61,12,678691,0,2118,1000,1,0,0,0,0,"","",0.2,8
2099,61,12,678692,0,2119,1000,1,0,0,0,0,"","",0.2,8
2100,61,12,678693,0,2120,1000,1,0,0,0,0,"","",0.2,8
2101,61,12,678774,0,2121,1000,1,0,0,0,0,"","",0.2,8
2102,61,12,678775,0,2122,1000,1,0,0,0,0,"","",0.2,8
2103,61,12,678776,0,2123,2500,1,0,0,0,0,"","",0.2,8
2104,61,12,678777,0,2124,2500,1,0,0,0,0,"","",0.2,8
2105,61,12,678778,0,2125,2500,1,0,0,0,0,"","",0.2,8
2106,61,12,678779,0,2126,1000,1,0,0,0,0,"","",0.2,8
2107,61,12,678780,0,2127,1000,1,0,0,0,0,"","",0.2,8
2108,61,12,678781,0,2128,1000,1,0,0,0,0,"","",0.2,8
2109,61,12,678782,0,2129,1000,1,0,0,0,0,"","",0.2,8
2110,61,12,678783,0,2130,2500,1,0,0,0,0,"","",0.2,8
2111,61,12,678785,0,2132,2500,1,0,0,0,0,"","",0.2,8
2112,61,12,678786,0,2133,1000,1,0,0,0,0,"","",0.2,8
2113,61,12,678788,0,2134,1000,1,0,0,0,0,"","",0.2,8
2114,61,12,678789,0,2135,1000,1,0,0,0,0,"","",0.2,8
2116,1,56,679742,0,2137,0,1,72338,0,0,0,"","",0.2,8
2117,52,12,680102,3,2138,100,1,70359,0,0,0,"","",0.2,8
2119,8,12,680965,3,2140,0,1,70397,0,0,0,"","",0.2,8
2120,52,12,681093,5,2152,0,1,70409,0,0,0,"Art\Creature\Protostar\MiningBot_Protostar_02\MiningBot_Protostar_02.m3","",0.5,2
2121,52,12,681589,5,2152,0,1,70414,0,0,0,"Art\Creature\BattleBot\BattleBot.m3","",0.5,2
2122,52,12,681818,5,2152,0,1,70420,0,0,0,"Art\Icon\Trash\Skull\Icon_Trash_Skull_000.m3","",0.5,2
2123,52,12,681827,5,2152,0,1,70421,0,0,0,"Art\Icon\Trash\Skull\Icon_Trash_Skull_000.m3","",0.5,2
2124,8,12,682112,1,2144,0,1,0,0,0,0,"","",0.2,8
2125,8,12,682116,1,2145,0,1,0,0,0,0,"","",0.2,8
2126,59,12,682120,1,2146,0,1,0,0,0,0,"","",0.2,8
2127,8,12,682122,1,2147,0,1,0,0,0,0,"","",0.2,8
2128,8,12,682127,1,2148,0,1,0,0,0,0,"","",0.2,8
2129,48,12,682129,1,2149,0,1,0,0,0,0,"","",0.2,8
2134,20,12,684915,1,1915,10000,1,0,0,0,0,"","",0.2,8
2135,20,12,684918,1,1916,10000,1,0,0,0,0,"","",0.2,8
2136,20,12,684919,1,2156,10000,1,0,0,0,0,"","",0.2,8
2137,48,12,686048,0,2008,1000,1,0,0,0,0,"","",0.2,8
2138,42,12,689711,1,2157,0,1,0,0,0,0,"","",0.2,8
2139,46,12,689713,1,2158,0,1,0,0,0,0,"","",0.2,8
2140,46,12,689715,1,2159,0,1,0,0,0,0,"","",0.2,8
2141,39,12,689880,1,2160,0,1,0,0,0,0,"","",0.2,8
2142,52,12,689935,1,2161,0,1,0,0,0,0,"","",0.2,8
2143,7,12,689937,1,2162,0,1,4294967295,0,0,0,"","",0.2,8
2144,46,12,689948,1,2163,0,1,0,0,0,0,"","",0.2,8
2145,39,12,689960,1,2164,0,1,0,0,0,0,"","",0.2,8
2146,25,12,689963,1,2195,0,1,0,0,0,0,"","",0.2,8
2147,25,12,689965,1,2166,0,1,0,0,0,0,"","",0.2,8
2148,46,12,689972,1,2167,0,1,4294967295,0,0,0,"","",0.2,8
2149,25,12,689974,1,2168,0,1,0,0,0,0,"","",0.2,8
2150,25,12,689978,1,2169,0,1,0,0,0,0,"","",0.2,8
2151,25,12,689997,1,2170,0,1,0,0,0,0,"","",0.2,8
2152,7,12,690005,1,2171,0,1,71211,0,0,0,"","",0.2,8
2153,16,12,690013,1,2180,0,1,0,0,0,0,"","",0.2,8
2154,12,12,690036,1,2173,0,1,0,0,0,0,"","",0.2,8
2155,16,12,690055,1,2174,0,1,0,0,0,0,"","",0.2,8
2156,20,12,690057,1,2175,0,1,0,0,0,0,"","",0.2,8
2157,62,12,690070,1,2202,0,1,0,0,0,0,"","",0.2,8
2158,62,12,690073,1,2200,0,1,4294967295,0,0,0,"","",0.2,8
2159,46,12,690076,1,2179,0,1,0,0,0,0,"","",0.2,8
2160,62,12,690111,1,2196,0,1,0,0,0,0,"","",0.2,8
2161,60,12,690114,1,2182,0,1,0,0,0,0,"","",0.2,8
2162,13,12,690116,1,2183,0,1,0,0,0,2,"","",0.2,8
2163,39,12,690118,1,2184,0,1,0,0,0,0,"","",0.2,8
2164,47,12,690125,1,2185,0,1,0,0,0,0,"","",0.2,8
2165,39,12,690127,1,2186,0,1,0,0,0,0,"","",0.2,8
2166,39,12,690132,1,2187,0,1,0,0,0,0,"","",0.2,8
2167,39,12,690136,1,2189,0,1,0,0,0,0,"","",0.2,8
2168,39,12,690139,1,2190,0,1,0,0,0,0,"","",0.2,8
2169,39,12,690142,1,2191,0,1,0,0,0,0,"","",0.2,8
2170,46,12,690181,1,2192,0,1,0,0,0,0,"","",0.2,8
2171,46,12,690186,1,2193,5000,1,0,0,0,0,"","",0.2,8
2172,46,12,690189,1,2194,0,1,0,0,0,0,"","",0.2,8
2173,46,12,690227,1,2198,0,1,0,0,0,0,"","",0.2,8
2174,8,12,690228,1,2199,0,1,71194,0,0,0,"","",0.2,8
2176,63,12,695266,1,2204,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2177,63,12,700566,1,2205,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2178,63,12,700568,1,2206,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2180,63,12,700574,1,2208,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2184,63,12,700599,1,2212,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2185,63,12,700618,1,2213,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2186,63,12,700623,1,2214,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2187,63,12,700633,1,2215,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2188,63,12,700636,1,2216,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2189,63,12,700638,1,2217,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2190,63,12,700640,1,2218,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2191,63,12,700644,1,2219,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2192,63,12,700647,1,2220,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2193,63,12,700650,1,2221,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2194,63,12,700653,1,2222,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2196,63,12,700657,1,2224,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2197,63,12,700666,1,2225,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2198,63,12,700668,1,2226,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2199,63,12,700670,1,2227,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2200,63,12,700672,1,2228,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2201,63,12,700674,1,2229,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2202,63,12,700676,1,2230,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2203,63,12,700681,1,2231,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2204,63,12,700683,1,2232,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2205,63,12,700685,1,2233,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2206,20,12,700687,1,2234,0,1,0,0,0,0,"","",0.2,8
2207,63,12,700698,1,2235,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2208,63,12,700700,1,2236,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2209,63,12,700784,1,2237,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2210,63,12,700796,1,2238,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2211,63,12,700798,1,2239,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2212,63,12,700800,1,2240,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2213,63,12,700802,1,2241,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2214,63,12,700806,1,2242,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2215,63,12,700815,1,2243,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2216,62,12,700817,1,2244,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2217,63,12,700819,1,2245,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2218,63,12,700833,1,2246,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2219,63,12,700835,1,2247,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2220,13,12,700837,1,2248,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2221,63,12,700839,1,2249,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2225,1,58,701046,0,2253,20000,1,72338,0,0,0,"","",0.2,8
2226,3,59,701053,0,2254,20000,1,0,0,0,0,"","",0.2,8
2227,2,57,701054,0,2255,20000,1,0,0,0,0,"","",0.2,8
2228,1,58,701064,0,2256,50000,1,72338,0,0,0,"","",0.2,8
2229,3,59,701068,0,2257,50000,1,0,0,0,0,"","",0.2,8
2230,2,57,701069,0,2258,50000,1,0,0,0,0,"","",0.2,8
2231,63,12,702717,1,2259,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2232,63,12,702722,1,2260,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2234,63,12,702726,1,2262,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2235,63,12,702728,1,2263,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2236,63,12,702730,1,2264,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2237,63,12,702732,1,2265,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2238,63,12,702734,1,2266,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2239,63,12,702736,1,2267,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2240,63,12,702738,1,2268,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2241,63,12,702740,1,2269,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2242,63,12,702742,1,2270,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2246,63,12,702751,1,2274,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2247,63,12,702754,1,2275,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2248,63,12,702756,1,2276,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2249,63,12,702758,1,2277,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2250,63,12,702794,1,2278,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2251,63,12,702796,1,2279,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2252,63,12,702819,1,2280,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.5,16
2253,63,12,702831,1,2281,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.5,16
2254,63,12,702841,1,2282,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.5,16
2255,63,12,702843,1,2283,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.5,16
2256,63,12,702845,1,2284,0,1,0,0,0,0,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.5,16
2257,63,12,702847,1,2285,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2261,64,12,703125,5,2152,0,1,71684,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2262,64,12,705404,5,2152,0,1,71685,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2263,64,12,705406,5,2152,0,1,71686,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2264,64,12,705412,5,2152,0,1,71699,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2265,64,12,705414,5,2152,0,1,71700,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2266,64,12,705416,5,2152,0,1,71701,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2267,64,12,705418,5,2152,0,1,71702,0,0,4,"Art\Prop\Constructed\Sign\Lopp\PRP_Sign_LoppFlagPost_000.m3","",0.9,1.2
2268,64,12,705423,5,2152,0,1,71703,0,0,4,"Art\Prop\Constructed\Sign\Lopp\PRP_Sign_LoppFlagPost_000.m3","",0.9,1.2
2269,64,12,705459,5,2152,0,1,71704,0,0,4,"Art\Prop\Constructed\Banner\Tribal\PRP_Banner_Tribal_002.m3","",0.9,1.2
2270,64,12,705465,5,2152,0,1,71706,0,0,4,"Art\NPC\Ekose\GrannyAdina_Ekose\GrannyAdina_Ekose.m3","",0.9,1.2
2271,64,12,705469,5,2152,0,1,71708,0,0,4,"Art\Prop\Constructed\Banner\Tribal\PRP_Banner_Tribal_002.m3","",0.9,1.2
2272,64,12,705472,5,2152,0,1,71705,0,0,4,"Art\Prop\Constructed\Banner\Tribal\PRP_Banner_Tribal_002.m3","",0.9,1.2
2273,64,12,705476,5,2152,0,1,71707,0,0,4,"Art\NPC\Ekose\GrannyAdina_Ekose\GrannyAdina_Ekose.m3","",0.9,1.2
2274,64,12,705480,5,2152,0,1,71709,0,0,4,"Art\Prop\Constructed\Banner\Tribal\PRP_Banner_Tribal_002.m3","",0.9,1.2
2275,64,12,705488,5,2152,0,1,71710,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
2276,64,12,705490,5,2152,0,1,71717,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
2277,64,12,705493,5,2152,0,1,71718,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
2278,64,12,705497,5,2152,0,1,71719,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
2279,64,12,705499,5,2152,0,1,71720,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
2280,64,12,705503,5,2152,0,1,71721,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
2281,64,12,705505,5,2152,0,1,71722,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
2282,64,12,705507,5,2152,0,1,71723,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
2283,64,12,705509,5,2152,0,1,71724,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2284,64,12,705511,5,2152,0,1,71725,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2285,64,12,705513,5,2152,0,1,71726,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2286,64,12,705515,5,2152,0,1,71727,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2287,64,12,705517,5,2152,0,1,71728,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2288,64,12,705519,5,2152,0,1,71729,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2289,64,12,705521,5,2152,0,1,71730,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2290,64,12,705553,4,2152,10000,1,71739,39060,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
2291,64,12,705558,4,2152,10000,1,71747,39061,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
2292,64,12,705561,4,2152,10000,1,71748,39062,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2293,64,12,705562,4,2152,10000,1,71749,39063,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
2294,2,57,706869,0,2290,80000,1,0,0,0,0,"","",0.2,8
2295,3,59,706870,0,2291,80000,1,0,0,0,0,"","",0.2,8
2297,63,12,708750,1,2293,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2299,1,58,708765,0,2295,80000,1,72338,0,0,0,"","",0.2,8
2300,64,12,710513,4,2152,100000,1,71766,38611,38109,4,"Art\Prop\Constructed\Banner\Osun\PRP_Banner_Osun_Metal_001.m3","",0.9,1.2
2301,64,12,710515,4,2152,100000,1,71767,38611,38109,4,"Art\Prop\Constructed\Banner\Osun\PRP_Banner_Osun_Metal_001.m3","",0.9,1.2
2302,64,12,710517,4,2152,100000,1,71768,38611,38109,4,"Art\Prop\Constructed\Banner\Osun\PRP_Banner_Osun_Metal_001.m3","",0.9,1.2
2303,16,12,710761,0,2296,250000,1,0,38611,38111,0,"","",0.2,8
2304,16,12,710763,0,2296,250000,1,71771,38611,38111,0,"","",0.2,8
2305,39,12,712418,0,2297,10000,1,0,38675,0,0,"","",0.2,8
2306,39,12,712420,0,2298,10000,1,0,38675,0,0,"","",0.2,8
2307,39,12,712422,0,2299,10000,1,0,38675,0,0,"","",0.2,8
2308,39,12,712423,0,2300,10000,1,0,38675,0,0,"","",0.2,8
2309,39,12,712424,0,2301,10000,1,0,38675,0,0,"","",0.2,8
2310,39,12,712425,0,2302,10000,1,0,38675,0,0,"","",0.2,8
2311,63,12,718271,1,2303,0,1,0,0,0,4,"","Art\FX\Housing\Decor_FXPlacer\Decor_FXPlacer_000.m3",0.2,8
2312,8,12,718299,3,2304,0,1,0,0,0,0,"","",0.2,8
2314,42,12,719046,1,2309,5000,1,0,0,0,0,"","",0.2,8
2315,42,12,719047,0,2310,5000,1,0,0,0,0,"","",0.2,8
2316,62,12,719064,0,2311,5000,1,0,0,0,0,"","",0.2,8
