"ID","localizedTextIdHeading","localizedTextIdText00","localizedTextIdText01","localizedTextIdText02","localizedTextIdText03","localizedTextIdText04","localizedTextIdText05","localizedTextIdTextScientist00","localizedTextIdTextScientist01","localizedTextIdTextScientist02","localizedTextIdTextScientist03","localizedTextIdTextScientist04","localizedTextIdTextScientist05","creature2IdPortrait","iconAssetPath","inlineAssetPath","archiveEntryTypeEnum","archiveEntryFlags","archiveEntryHeaderEnum","characterTitleIdReward"
653,524204,524205,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
654,524206,524207,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
655,524208,524209,524210,524211,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
656,524212,524213,524214,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
657,524299,524300,524301,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
658,524306,524307,524308,524309,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
659,524338,524339,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
660,524341,524342,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
661,524471,524472,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
662,524473,524474,524475,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
663,524478,524479,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
664,524480,524481,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
665,524482,524483,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
666,524487,524488,524489,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
667,524490,524491,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
668,524569,524570,524572,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
669,524573,524574,524575,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
670,524576,524577,524578,524579,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
671,527185,527186,527187,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
672,527188,527189,527190,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
673,527191,527192,527193,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
674,527194,527195,527196,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
675,527197,527198,527199,527200,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
676,527202,527203,527204,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
677,527205,527206,527207,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
678,527209,527210,527211,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
679,527215,527216,527217,527218,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
680,527219,527220,527221,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
681,527222,527223,527224,527225,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
682,527226,527227,527228,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
683,527237,527238,527239,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
684,527246,527247,527248,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
685,527249,527250,527251,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
686,527252,527253,527254,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
687,529854,529855,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
688,529856,529857,529858,529859,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
689,530116,530117,530118,530119,530120,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
690,530121,530122,530123,530124,0,0,0,0,0,0,0,0,0,32491,"","",0,2,0,0
691,530125,530126,530127,530128,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
692,530129,530130,530131,530132,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
693,530133,530134,530135,530136,530137,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
694,530138,530139,530140,530141,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
695,530144,530145,530146,530147,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
696,530148,530149,530150,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
697,530156,530157,530158,530160,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
698,530161,530162,530163,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
699,530164,530165,530166,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
700,530167,530168,530169,530170,530171,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
701,530172,530173,530174,530175,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
702,576972,576973,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
703,576974,576975,576976,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
704,576977,576978,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
705,576979,576980,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
706,577308,577309,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
707,582294,582295,612513,612514,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
708,582324,582325,612485,612486,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
709,582556,582557,612515,612516,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
710,582569,582570,612466,612467,612468,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
711,582719,582720,612472,612473,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
712,582724,582725,612474,612475,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
713,582796,582726,612476,612477,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
714,582797,582727,612478,612479,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
715,582798,582728,612480,612481,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
716,582799,582729,612482,612483,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
717,582800,582730,612487,612488,612489,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
718,583462,582731,612490,612491,612492,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
719,587104,582732,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
720,582801,582733,612493,612494,612495,612496,612497,0,0,0,0,0,0,0,"","",0,2,0,0
721,582802,582734,612504,612505,612506,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
722,582803,582735,612507,612508,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
723,612498,582736,612499,612500,612501,612502,612503,0,0,0,0,0,0,0,"","",0,2,0,0
724,583454,582737,612509,612510,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
725,582804,582738,612511,612512,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
726,582794,582739,612517,612518,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
727,582795,582740,612519,612520,612521,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
728,584174,582741,612522,612523,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
729,584249,582742,612524,612525,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
730,583856,582743,612526,612527,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
731,584142,582744,612528,612529,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
732,584139,582745,612530,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
733,584252,582746,612531,612532,612533,612534,0,0,0,0,0,0,0,0,"","",0,2,0,0
734,583382,582747,612536,612537,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
735,583380,582748,612546,612547,612548,612549,0,0,0,0,0,0,0,0,"","",0,2,0,0
736,584148,582749,612550,612551,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
737,584152,582750,612552,612553,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
738,584255,582751,612538,612539,612540,612541,0,0,0,0,0,0,0,0,"","",0,2,0,0
739,584256,582752,612554,612555,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
740,584261,582753,612542,612543,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
741,584262,582754,612544,612545,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
742,587277,587278,612469,612470,612471,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
743,588281,588282,588283,588284,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
744,592479,592480,620429,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
745,592481,592482,620430,620431,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
746,612218,612219,612220,612221,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
747,612256,612257,612258,612738,612739,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
748,612302,612303,612309,612310,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
749,612323,612363,612364,612368,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
750,612616,612617,612618,612619,612620,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
751,612701,612702,612703,612704,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
752,612707,612708,612709,612710,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
753,612712,612713,612714,612715,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
754,612732,612733,612734,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
755,612735,612736,612737,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
756,613760,613761,621821,621822,621823,621824,622067,622068,0,0,0,0,0,0,"","",0,0,0,0
757,618096,618097,618841,618842,618848,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
758,620370,620371,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
759,620373,620374,620375,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
760,620376,620377,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
761,620378,620379,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
762,620380,620381,620382,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
763,620383,620384,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
764,620386,620387,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
765,620389,620390,620391,620392,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
766,620394,620395,620396,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
767,620399,620400,620401,620402,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
768,620409,620410,620411,620412,620413,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
769,620415,620416,620417,620418,620419,620420,0,0,0,0,0,0,0,0,"","",0,2,0,0
770,620421,620422,620423,620424,620425,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
773,625721,625722,625723,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
774,625725,625726,625727,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
775,625728,625729,625730,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
776,625733,625734,625735,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
779,625763,625764,625765,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
780,625766,625767,625768,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
781,631549,631550,631551,631552,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
782,631553,631554,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
783,631555,631556,631557,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
784,631560,631561,631562,631563,631564,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
785,631566,631567,631568,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
786,631569,631570,631571,631572,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
787,635785,635786,636440,636441,636442,636443,0,0,0,0,0,0,0,0,"","",0,0,0,0
788,635788,635789,636444,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
789,635791,635792,636445,636446,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
790,635793,635794,636447,636448,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
791,635795,635796,636450,636451,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
792,635798,635799,636453,636454,636455,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
793,635800,635801,636456,636457,636458,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
794,635802,635803,636465,636466,636467,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
795,730431,730432,730433,730434,730435,730436,730437,0,0,0,0,0,0,0,"","",0,0,0,0
796,730441,730442,730443,730444,730445,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
797,745977,745978,745979,745980,745981,746869,0,0,0,0,0,0,0,0,"","",0,0,0,0
798,745982,745983,745984,745985,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
799,745996,745997,745998,745999,746000,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
801,746005,746006,746870,746871,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
802,746007,746008,746009,746010,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
803,746011,746012,746013,746298,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
804,746014,746015,746016,746017,746872,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
805,746018,746019,746873,746874,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
806,746020,746021,746022,746875,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
807,746023,746024,746025,746026,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
808,746314,746309,746310,746311,746312,746313,0,0,0,0,0,0,0,0,"","",0,0,0,0
809,746334,746335,746336,746337,746338,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
810,746339,746340,746341,746342,746343,746344,746345,0,0,0,0,0,0,0,"","",0,0,0,0
811,748678,748679,748680,0,0,0,0,0,0,0,0,0,0,67444,"","",0,0,0,0
812,748681,748682,0,0,0,0,0,0,0,0,0,0,0,67468,"","",0,0,0,0
813,748683,748684,748685,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
814,748686,748687,748688,748689,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
815,754055,754056,754057,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
816,754555,754556,754557,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
817,754558,754559,754560,754561,754571,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
818,754562,754563,754564,754565,754572,754573,0,0,0,0,0,0,0,0,"","",0,0,0,0
819,762349,762350,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
820,762351,762352,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
821,762353,762354,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
822,762355,762356,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
823,762358,762359,762360,762565,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
824,762361,762362,762363,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
825,762367,762368,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
826,762369,762370,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
827,762371,762372,762373,762374,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
828,764250,764251,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
829,764252,764253,764254,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
830,764316,764317,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
831,764318,764319,764320,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
832,764321,764322,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
833,764323,764324,764325,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
