"ID","creature2IdUnlock","pathTypeEnum","pathMissionTypeEnum","pathMissionDisplayTypeEnum","objectId","localizedTextIdName","localizedTextIdSummary","pathEpisodeId","worldLocation2Id00","worldLocation2Id01","worldLocation2Id02","worldLocation2Id03","pathMissionFlags","pathMissionFactionEnum","prerequisiteId","localizedTextIdCommunicator","localizedTextIdUnlock","localizedTextIdSoldierOrders","creature2IdContactOverride","questDirectionId"
1960,0,2,22,21,11,315992,315993,460,45108,0,0,0,0,0,0,315996,315997,0,0,0
1961,0,1,19,11,201,316040,316041,459,27779,27780,0,0,0,1,0,316042,316043,0,0,0
1962,0,3,15,31,231,316052,316053,461,0,0,0,0,0,0,0,316054,316055,0,0,0
1963,0,3,18,30,36,316107,316108,461,27798,0,0,0,0,0,0,316109,316110,0,0,0
1964,0,1,19,11,202,316255,316256,459,27788,27789,0,0,0,2,0,316257,316258,0,0,0
1965,0,0,4,1,80,316733,316735,458,27827,27034,0,0,0,0,0,316736,316737,316738,0,0
1967,0,0,5,0,119,317925,317926,278,27858,0,0,0,0,0,0,317927,317928,317929,0,0
1976,0,1,21,12,48,319770,319771,252,27971,27971,0,0,0,2,0,319773,319772,0,0,0
1977,0,3,18,30,37,321511,321529,39,14691,28006,0,0,0,1,0,321530,321531,0,0,0
1978,0,2,2,16,472,321676,321677,41,14458,0,0,0,0,1,0,321686,321678,0,0,0
1979,0,1,21,12,49,321719,321725,252,28023,28023,0,0,0,2,0,321726,321727,0,0,0
1980,0,1,21,12,50,322801,322802,36,28098,28098,0,0,0,1,0,322803,322804,0,0,0
1988,0,1,21,12,51,324703,324704,36,40141,40141,0,0,0,1,0,324802,324803,0,0,0
1994,0,0,4,1,82,327230,327231,253,28424,28423,0,0,0,2,0,327232,327233,327234,0,0
2000,0,1,21,12,53,328839,328840,36,40758,40758,0,0,0,1,0,328841,328842,0,0,0
2007,0,2,14,15,476,329738,329739,251,28589,0,0,0,0,2,0,329740,329741,0,0,0
2042,0,0,0,5,381,337129,337641,458,28910,0,0,0,0,0,0,337642,337643,337644,0,0
2044,0,2,2,16,483,337157,337158,460,28340,0,0,0,0,0,0,341561,341534,0,0,0
2053,0,0,4,1,87,338224,338328,458,28967,28966,0,0,0,0,0,338334,338335,338356,0,0
2057,0,3,15,31,240,338787,338788,461,0,0,0,0,0,0,0,338932,338933,0,0,0
2059,0,0,4,1,88,338951,339084,458,28996,28997,0,0,0,0,0,339085,339086,339087,0,0
2060,0,2,2,16,484,338979,344523,460,28765,0,0,0,0,0,0,344525,344524,0,0,0
2065,0,2,2,16,485,339066,341689,460,28179,0,0,0,0,0,0,341694,341690,0,0,0
2066,0,0,4,1,89,339075,344554,458,29022,29024,0,0,0,0,0,344555,344556,344557,0,0
2067,0,2,14,14,486,339076,341696,460,46074,0,0,0,0,0,0,537281,341702,0,0,0
2068,0,2,2,18,487,339082,341726,460,28168,46349,28169,46350,0,0,0,341730,341729,0,0,0
2069,0,0,4,1,90,339090,341154,458,29035,29034,0,0,0,0,0,341155,341156,341157,0,0
2070,0,3,15,31,242,339092,339093,461,0,0,0,0,0,0,0,339094,339095,0,0,0
2071,0,3,15,31,243,339101,339102,461,0,0,0,0,0,0,0,339103,339104,0,0,0
2072,0,0,7,8,78,339198,339199,458,29042,28340,0,0,0,0,0,339200,339201,339371,0,0
2076,0,0,7,8,80,340714,341240,458,29061,29567,0,0,0,0,0,341241,341242,341243,0,0
2077,0,0,7,8,81,340715,341219,458,29064,34570,0,0,0,0,0,341220,341221,341222,0,0
2078,0,0,0,4,386,340721,341130,458,29066,0,0,0,0,0,0,341131,341132,341133,0,0
2079,0,0,0,7,387,340722,341118,458,29071,29071,0,0,0,0,0,341119,341120,341121,0,0
2082,0,3,13,27,81,340898,340899,461,29103,0,0,0,0,0,0,340900,340901,0,0,0
2085,0,2,23,23,6,341744,341965,460,41917,28173,28172,41914,0,0,0,344959,341994,0,0,0
2087,0,2,2,14,490,341324,341325,460,49073,49075,49074,49077,0,0,0,341748,341749,0,0,0
2088,0,2,2,14,491,341114,341761,460,28173,0,28172,0,0,0,0,341767,341764,0,0,0
2091,0,3,17,26,43,341080,341081,461,29148,0,0,0,0,0,0,341093,341094,0,36110,0
2094,0,3,13,27,83,341196,341314,461,29171,0,0,0,0,0,0,341315,341316,0,0,0
2099,0,3,18,30,43,341334,341335,461,29190,0,0,0,0,0,0,341336,341337,0,0,0
2101,0,2,22,21,13,341462,341770,460,29313,0,0,0,0,0,0,341963,341964,0,0,0
2104,0,3,12,25,66,341658,341659,461,29220,0,0,0,0,0,0,341660,341661,0,0,0
2106,0,1,19,11,213,342069,342070,459,29262,29302,29314,29325,0,1,0,342071,342072,0,0,0
2107,0,1,19,11,214,342199,342200,459,29255,29297,29307,29320,0,2,0,342201,342202,0,0,0
2117,0,1,27,9,247,344932,344933,36,0,17564,0,0,0,1,0,344934,344935,0,0,978
2120,0,1,26,13,9,345198,345199,36,29442,0,0,0,0,1,0,345200,345201,0,0,0
2121,0,1,25,10,5,345344,345345,36,17564,0,0,0,0,1,0,345346,345347,0,0,0
2123,0,1,27,9,249,345568,345569,36,17635,0,0,0,0,1,0,345570,345571,0,0,978
2124,0,1,26,13,10,345783,345784,36,29486,0,0,0,0,1,0,345785,345786,0,0,0
2125,0,1,25,10,6,345857,345858,36,0,17627,0,0,0,1,0,345859,345860,0,0,0
2129,0,1,27,9,250,346185,346186,36,28479,0,0,0,0,1,0,346187,346188,0,0,978
2130,0,1,26,13,11,346400,346401,36,29527,0,0,0,0,1,0,346402,346403,0,0,0
2131,0,1,25,10,7,346505,346506,36,28479,0,0,0,0,1,0,346507,346509,0,0,0
2132,0,2,14,14,499,346656,346657,41,27152,0,0,0,0,1,0,346658,346659,0,0,872
2133,0,2,14,14,502,346780,346781,41,32298,32300,32299,0,0,1,0,346782,346783,0,0,832
2135,0,1,27,9,251,347276,347277,57,4134,0,0,0,0,1,0,347278,347279,0,0,0
2136,0,2,24,19,6,347362,347363,41,114,0,0,0,8,1,0,347364,347365,0,0,0
2137,0,1,26,13,12,347802,347803,57,29657,0,0,0,0,1,0,347804,347805,0,0,0
2138,0,2,23,23,7,348548,348549,41,17273,14458,14403,0,0,1,0,348550,348551,0,0,0
2139,0,2,2,14,507,348143,348144,41,29641,0,0,0,0,1,0,348145,348146,0,0,0
2140,0,1,25,10,8,347928,347929,57,25954,0,0,0,0,1,0,347930,347931,0,0,0
2141,0,1,27,9,252,348220,348231,57,26877,0,0,0,0,1,0,348232,348233,0,0,0
2145,0,1,26,13,13,348355,348356,57,29730,0,0,0,0,1,0,348357,348358,0,0,0
2151,0,1,25,10,9,348562,348563,57,26877,0,0,0,0,1,0,348564,348565,0,0,0
2152,0,1,27,9,253,348566,348567,57,26849,0,0,0,0,1,0,348568,348569,0,0,0
2157,0,1,26,13,14,348752,348753,57,29789,0,0,0,0,1,0,348754,348755,0,0,0
2158,0,1,25,10,10,348803,348804,57,26849,0,0,0,0,1,0,348805,348806,0,0,0
2163,0,1,27,9,256,349195,349196,57,26854,0,0,0,0,1,0,349197,349198,0,0,0
2165,0,1,26,13,15,349237,349238,57,29842,14520,0,0,0,1,0,349239,349240,0,0,0
2166,0,1,25,10,11,349247,349248,57,26854,0,0,0,0,1,0,349249,349250,0,0,0
2167,0,2,24,19,7,349375,349376,50,494,0,0,0,0,1,0,349377,349378,0,0,0
2186,0,1,19,11,222,353734,353735,282,30556,0,30574,30580,0,2,0,353736,353737,0,0,0
2203,0,3,3,28,261,358965,358966,283,0,0,0,0,8,2,0,358967,358968,0,0,0
2204,0,3,13,27,88,358999,359000,283,31015,0,0,0,0,2,0,359001,359002,0,0,0
2206,0,3,16,24,53,359213,359214,283,0,0,0,0,8,2,0,359215,359216,0,0,0
2210,0,3,12,25,72,359701,359702,283,42237,0,0,0,0,2,0,359703,359704,0,0,0
2211,0,2,2,16,518,360539,360540,284,31228,31229,31230,42265,8,2,0,360541,360542,0,0,0
2212,0,2,2,20,519,360543,360544,302,39658,0,0,0,8,2,0,360545,360546,0,0,0
2215,0,2,2,16,521,360769,360770,284,31234,31235,0,0,8,2,0,360996,360997,0,0,0
2216,0,2,2,17,522,360822,360823,238,31198,31199,0,0,0,0,0,360824,360825,0,0,0
2217,0,0,7,8,87,360838,360839,237,31227,29862,0,0,8,0,0,365528,365529,360840,0,0
2218,0,2,23,23,8,360915,360916,238,31212,31213,0,0,8,1,0,360917,360918,0,0,841
2219,0,2,23,23,9,360972,360973,238,31216,31217,0,0,8,2,0,360974,360975,0,0,843
2222,0,2,2,14,524,361071,361072,238,31240,31241,0,0,0,0,0,361073,361074,0,0,0
2223,0,0,0,5,420,361086,361087,237,31368,0,0,0,8,0,0,361088,361089,361090,0,0
2224,0,3,15,29,263,361170,361171,290,0,0,0,0,0,1,0,361172,361173,0,0,0
2225,0,3,15,29,264,361174,361175,290,0,0,0,0,0,2,0,361176,361177,0,0,0
2226,0,2,2,16,525,361209,361211,238,31198,31199,0,0,0,0,0,361212,361213,0,0,0
2227,0,2,2,17,526,361217,361218,289,31319,31320,0,0,0,0,0,361229,361230,0,0,0
2228,0,3,15,31,265,361219,364380,290,0,0,0,0,0,1,0,364370,364284,0,0,0
2229,0,3,15,31,266,361222,364382,290,0,0,0,0,0,2,0,364377,364378,0,0,0
2231,0,3,15,29,267,361278,364385,290,0,0,0,0,0,0,0,364412,364406,0,0,0
2232,0,3,15,31,268,361292,364478,290,0,0,0,0,0,0,0,364487,364479,0,0,0
2233,0,2,2,14,527,361361,361362,289,31344,31345,0,0,0,0,0,361369,361370,0,0,0
2234,0,3,13,27,89,361374,364511,290,31364,0,0,0,0,0,0,364512,364513,0,0,0
2235,0,3,15,31,269,361408,361409,239,0,0,0,0,8,0,0,361411,361412,0,0,0
2236,0,3,15,31,270,361413,361414,239,0,0,0,0,8,0,0,361415,361416,0,0,0
2237,0,0,4,1,94,361555,361556,285,31383,31845,0,0,0,2,0,361557,361558,361559,0,2104
2238,0,0,4,1,95,361560,361561,304,31403,31404,0,0,0,2,0,361562,361563,361564,0,0
2239,0,0,4,1,96,361565,361566,304,31844,31845,0,0,0,2,0,361567,361568,361569,0,940
2240,0,0,5,3,140,361570,361571,285,33444,33515,0,0,0,2,0,361572,361573,361574,0,0
2241,0,2,24,19,8,361705,361706,238,19326,0,0,0,8,0,0,361707,361708,0,0,0
2242,0,0,4,1,97,361709,361710,237,31935,0,31394,0,8,0,0,365527,361711,363665,0,0
2244,0,2,24,19,9,361740,370940,246,29624,0,0,0,0,0,0,370942,370941,0,0,0
2245,0,3,17,26,48,361780,361781,239,31421,31422,0,0,8,0,0,361782,361783,0,0,0
2246,0,2,2,17,528,361790,361817,238,29868,0,0,0,0,0,0,361818,361819,0,0,0
2247,0,2,2,16,529,361793,365051,246,31214,0,0,0,0,0,0,365145,365144,0,0,0
2248,0,0,0,2,421,361798,361799,237,31429,0,0,0,8,1,0,361800,361801,361802,0,0
2249,0,2,2,16,530,361837,365162,246,29625,31196,29624,29623,0,0,0,366285,366284,0,0,0
2250,0,3,16,24,26,361854,361855,247,0,0,0,0,8,0,0,361856,361857,0,0,0
2251,0,2,14,20,531,361913,361914,289,31380,31381,0,0,0,0,0,361915,361916,0,0,0
2252,0,3,3,28,271,361940,361941,247,0,0,0,0,8,2,0,361942,361943,0,0,0
2253,0,2,23,23,10,361968,361969,289,31407,0,0,0,8,0,0,361970,361971,0,0,0
2254,0,2,2,18,532,361974,361975,238,29869,0,0,0,0,1,0,361976,361977,0,0,0
2255,0,2,2,18,533,361979,361980,238,29870,0,0,0,0,2,0,361981,361982,0,0,0
2256,0,1,19,11,228,361983,361988,241,29872,0,0,0,8,1,0,365201,361989,0,0,0
2257,0,2,2,18,534,362050,362051,289,31398,31399,0,0,0,0,0,362052,362053,0,0,0
2259,0,3,3,28,272,362043,362044,247,0,0,0,0,8,1,0,362045,362046,0,0,0
2260,0,2,2,16,535,362060,362061,289,31405,31406,0,0,0,0,0,362062,362063,0,0,0
2261,0,0,6,6,141,362067,362068,285,31468,31473,31472,0,0,2,0,362069,362070,362071,0,0
2262,0,2,2,14,536,362089,362103,238,30693,30694,0,0,0,0,0,362104,362105,0,0,0
2263,0,2,2,18,537,362106,362107,289,31397,0,0,0,0,0,0,362108,362109,0,0,0
2265,0,2,2,16,538,362143,362144,289,31400,31401,0,0,0,0,0,362145,362146,0,0,0
2266,0,2,2,16,539,362158,362159,289,31427,0,0,0,0,0,0,362160,362161,0,0,0
2267,0,2,14,20,540,362169,362170,289,31395,31396,0,0,0,0,0,362171,362172,0,0,0
2268,0,3,13,27,90,362178,364822,290,31516,0,0,0,0,0,0,364828,364823,0,0,0
2269,0,3,18,30,47,362182,362183,239,31502,0,0,0,8,0,0,362184,362185,0,0,0
2270,0,3,15,31,273,362233,362235,247,0,0,0,0,0,0,0,362236,362237,0,0,0
2271,0,3,15,31,274,362234,362238,247,0,0,0,0,0,0,0,362239,362240,0,0,0
2272,0,2,22,21,14,362252,362253,238,31622,0,0,0,0,1,0,362254,362255,0,0,0
2273,0,3,17,26,49,362298,362299,239,31535,31536,0,0,8,1,0,362300,362301,0,0,842
2274,0,3,13,27,91,362326,362327,239,31552,0,0,0,8,1,0,362330,362331,0,0,841
2276,0,1,19,11,231,362470,362471,241,29873,0,0,0,8,2,0,365204,362472,0,0,0
2277,0,0,6,6,142,362488,362489,237,31580,31581,32378,0,8,0,0,362490,362491,362492,0,0
2278,0,0,4,1,98,362585,362586,237,31583,31582,0,0,8,0,0,365525,362587,362588,0,0
2279,0,0,0,4,423,362633,362634,237,31591,0,0,0,8,0,0,362635,362636,362637,0,0
2280,0,2,22,21,15,362720,362721,238,47425,0,0,0,0,2,0,362722,362723,0,0,0
2281,0,3,12,25,73,362741,362742,290,31627,0,0,0,0,0,0,364732,364716,0,0,0
2283,0,3,15,31,275,362970,362971,247,0,0,0,0,0,0,0,362972,362973,0,0,0
2284,0,3,18,30,48,362977,362981,247,31645,0,0,0,0,0,0,362982,362983,0,0,0
2285,0,1,21,12,66,362953,362954,241,31642,31642,0,0,8,0,0,363356,363186,0,0,0
2286,0,0,0,5,424,363017,363124,287,31681,0,0,0,0,1,0,363127,363125,363135,0,0
2287,0,0,0,5,425,363067,363122,287,31682,0,0,0,0,2,0,363126,363123,363136,0,0
2288,0,3,12,25,74,363182,363183,239,31637,0,0,0,8,1,0,363184,363185,0,0,842
2289,0,2,14,14,542,363711,365014,246,29627,0,0,0,0,0,0,365018,365015,0,0,0
2292,0,2,2,16,543,363244,363245,238,31240,31241,0,0,0,0,0,363246,363247,0,0,0
2293,0,0,4,1,99,363281,363282,244,31647,31641,0,0,0,0,0,363283,363284,363285,0,0
2294,0,0,4,1,100,363333,363334,244,31639,31640,0,0,0,0,0,363335,363336,363337,0,0
2295,0,0,5,3,143,363360,363361,287,31712,31709,0,0,0,1,0,363362,363363,363364,0,0
2296,0,0,4,1,101,363392,363393,244,31648,31649,0,0,0,0,0,363394,363395,363396,0,0
2297,0,0,0,5,426,363426,363427,244,31650,0,0,0,0,0,0,363428,363429,451609,0,0
2298,0,0,5,3,144,363452,363453,237,31729,35750,0,0,8,0,0,363454,363455,363456,0,0
2299,0,3,12,25,76,363477,363478,290,31743,31744,0,0,0,0,0,364739,364738,0,0,0
2300,0,0,0,5,427,363492,363487,244,31654,0,0,0,0,0,0,363493,363494,363495,0,0
2301,0,3,18,30,49,363488,363489,290,31731,31732,31733,31734,0,0,0,363593,363594,0,0,0
2302,0,0,0,5,428,363499,363500,244,31666,0,0,0,0,0,0,363501,363502,363503,0,0
2303,0,0,6,6,145,363518,363699,244,31672,30663,0,0,0,0,0,363706,363707,363708,0,0
2305,0,0,7,8,88,363558,363684,244,31683,39767,39768,0,0,0,0,363685,363686,363687,0,0
2306,0,0,7,8,89,363599,363644,244,31685,0,0,0,0,0,0,363645,363646,363647,0,677
2307,0,3,18,30,50,363650,363651,290,31796,0,0,0,0,0,0,364748,364741,0,0,0
2308,0,0,7,8,90,363660,363666,244,31690,31938,39875,0,0,0,0,363667,363668,364701,0,0
2309,0,0,4,1,102,363661,363662,237,31780,31781,0,0,8,0,0,363709,363663,363664,0,0
2310,0,3,13,27,93,363714,363715,239,31801,0,0,0,8,0,0,363716,363717,0,0,0
2311,0,3,13,27,94,363774,363775,247,31802,0,0,0,0,0,0,363776,363777,0,0,0
2312,0,0,4,1,103,363859,363860,287,31821,31820,0,0,0,0,0,363871,363861,363869,0,0
2314,0,0,4,1,105,363912,363918,287,31830,31829,0,0,0,0,0,363947,363919,363920,0,0
2315,0,3,18,30,51,363973,363974,239,31824,0,0,0,8,0,0,363975,363976,0,0,0
2316,0,1,19,11,234,364092,364093,249,31716,31739,31750,31764,0,1,0,364094,364095,0,0,0
2317,0,0,4,1,106,364120,365450,287,31848,31846,0,0,0,0,0,365451,365452,365453,0,0
2318,0,0,0,7,429,364137,364379,287,31841,31897,0,0,0,2,0,364432,364433,364434,0,0
2319,0,0,0,7,430,364138,364413,287,31852,31898,0,0,0,1,0,364414,364415,364416,0,0
2320,0,0,7,8,91,364153,364154,237,31881,0,29871,0,8,0,0,365515,365516,364155,0,0
2321,0,0,6,6,146,364238,364240,287,31871,31873,0,0,0,0,0,364241,364242,364243,0,0
2322,0,1,25,10,12,364253,364254,241,29872,0,0,0,8,1,0,364255,364256,0,0,0
2324,0,1,26,13,17,364269,364288,241,30080,31956,43947,0,8,1,0,364289,364290,0,0,0
2325,0,1,26,13,18,364292,364293,241,30084,31957,43948,0,8,2,0,364294,364295,0,0,0
2329,0,2,2,14,545,364419,365025,246,45635,45636,0,0,0,0,0,366282,365026,0,0,0
2331,0,3,15,29,278,364436,364457,239,0,0,0,0,8,0,0,364458,364459,0,0,0
2332,0,1,27,9,279,364444,364445,241,28832,28833,0,0,8,1,0,364446,364447,0,0,0
2333,0,1,27,9,280,364451,364452,241,28832,28833,0,0,8,2,0,364453,364454,0,0,0
2334,0,0,6,6,147,364462,364466,287,31899,31901,0,0,0,0,0,0,364463,364469,0,0
2335,0,3,13,27,95,364481,366810,247,31896,0,0,0,0,0,0,366812,364482,0,0,0
2336,0,0,7,8,92,364650,364694,287,31918,31920,31921,31922,0,0,0,364742,364695,364696,0,0
2337,0,0,0,4,431,364767,365480,287,31941,0,0,0,0,1,0,365482,365481,365483,0,0
2338,0,3,12,25,77,364809,364912,247,31937,0,0,0,0,0,0,364913,364914,0,0,0
2339,0,0,0,4,432,364901,365020,287,31942,0,0,0,0,2,0,365021,365022,365023,0,0
2340,0,2,2,16,547,364986,370943,246,47013,0,47014,0,0,0,0,370945,370944,0,0,0
2341,0,2,23,23,11,365052,365079,246,23263,29630,29624,0,32,0,0,365124,365084,0,0,0
2342,0,0,5,3,148,365092,365093,287,31813,31709,0,0,0,2,0,365094,365095,365096,0,0
2343,0,2,22,21,16,365194,366224,246,45107,0,0,0,0,0,0,366226,366225,0,0,0
2344,0,1,27,9,281,365388,365389,14,0,27044,0,0,0,2,0,365390,365391,0,0,0
2345,0,1,26,13,19,365504,365505,14,31986,0,0,0,0,2,0,365506,365507,0,0,0
2346,0,1,25,10,14,365521,365522,14,27044,0,0,0,0,2,0,365523,365524,0,0,0
2347,0,3,17,26,50,365945,365946,247,32015,32018,0,0,0,0,0,365960,365961,0,0,0
2349,0,0,0,2,434,365976,365977,237,32027,0,0,0,8,2,0,365978,365979,365980,0,0
2350,0,2,14,15,549,366188,366189,246,31679,32046,32048,0,0,0,0,366194,366190,0,0,0
2351,0,1,27,9,282,366350,366351,14,20596,0,0,0,0,2,0,366352,366353,0,0,982
2352,0,3,12,25,78,366359,366360,239,31637,0,0,0,8,2,0,366361,366362,0,0,844
2353,0,1,26,13,20,366473,366474,14,32062,0,0,0,0,2,0,366475,366476,0,0,0
2354,0,3,17,26,51,366512,366513,239,32063,0,0,0,8,2,0,366514,366515,0,0,844
2355,0,1,25,10,15,366762,366763,14,20596,0,0,0,0,2,0,366764,366765,0,0,0
2356,0,3,13,27,96,366897,366898,239,32074,0,0,0,8,2,0,366899,366900,0,0,843
2357,0,1,27,9,283,367456,367457,14,26382,0,0,0,0,2,0,367458,367459,0,0,0
2359,0,1,26,13,21,367669,367670,14,32115,0,0,0,0,2,0,367671,367672,0,0,0
2360,0,1,25,10,17,367676,367677,14,26379,0,0,0,0,2,0,367678,367679,0,0,0
2361,0,1,27,9,284,368805,368806,192,18703,0,0,0,0,2,0,368807,368808,0,0,0
2362,0,2,20,22,20,369320,369752,246,21033,0,0,0,8,0,0,370952,370951,0,0,0
2363,0,1,26,13,22,369956,370000,192,32174,0,0,0,0,2,0,370001,369957,0,0,0
2364,0,1,25,10,18,370053,370054,192,18703,0,0,0,0,2,0,370055,370056,0,0,0
2365,0,1,21,12,67,370274,370275,282,32199,32199,0,0,8,2,0,370276,370277,0,0,0
2366,0,1,27,9,285,370310,370311,192,19941,0,0,0,0,2,0,370312,370313,0,0,0
2367,0,1,25,10,19,371164,371165,192,19941,0,0,0,0,2,0,371166,371167,0,0,0
2368,0,1,26,13,23,371572,371573,192,32294,0,0,0,0,2,0,371574,371575,0,0,0
2369,0,1,26,13,24,371650,371651,192,29680,0,0,0,0,2,0,371652,371653,0,0,0
2370,0,1,25,10,20,371753,371754,192,22329,0,0,0,0,2,0,371755,371756,0,0,0
2373,0,2,14,14,552,373749,373750,292,32516,0,0,0,0,2,0,373751,373752,0,0,403
2374,0,1,21,12,68,373901,373902,293,32529,32529,0,0,8,2,0,373909,373910,0,0,0
2375,0,2,24,19,11,374012,374013,35,29909,0,0,0,0,2,0,374014,374015,0,0,0
2376,0,1,19,11,238,374088,374089,288,31244,31262,31253,31271,0,2,0,374090,374091,0,0,0
2377,0,1,19,11,239,374199,374200,288,31249,31285,31280,31294,0,1,0,374201,374202,0,0,0
2378,0,1,21,12,69,374207,374208,288,31714,0,0,0,0,0,0,374209,374210,0,0,0
2379,0,3,12,25,79,374396,374397,283,42244,0,0,0,0,1,0,374398,374399,0,0,0
2380,0,1,27,9,286,374465,374466,192,22329,0,0,0,0,2,0,374467,374468,0,0,0
2381,0,3,16,24,53,374516,374517,283,0,0,0,0,8,1,0,374518,374519,0,0,0
2382,0,3,13,27,97,374558,374559,283,32568,0,0,0,0,1,0,374560,374561,0,0,0
2383,0,1,27,9,287,374665,374666,192,24545,0,0,0,0,2,0,374667,374668,0,0,0
2384,0,1,21,12,70,374679,374680,241,32582,32582,0,0,0,0,0,374681,374722,0,0,0
2386,0,1,26,13,25,374758,374759,192,29644,0,0,0,0,2,0,374760,374761,0,0,0
2387,0,1,25,10,21,374788,374789,192,24545,0,0,0,0,2,0,374790,374791,0,0,0
2388,0,3,3,28,288,375233,375234,283,0,0,0,0,8,1,0,375235,375236,0,0,0
2390,0,1,27,9,289,375719,375720,123,18629,0,0,0,0,1,0,375721,375722,0,0,994
2391,0,2,2,16,553,375743,375744,284,32697,32699,42263,47009,8,1,0,375745,375746,0,0,0
2392,0,2,2,16,554,375747,375748,284,31234,31235,0,0,8,1,0,375749,375750,0,0,0
2393,0,1,26,13,26,375830,375831,123,32691,32692,0,0,0,1,0,375832,375833,0,0,0
2394,0,1,25,10,22,375837,375838,123,18629,0,0,0,0,1,0,375839,375840,0,0,0
2395,0,0,4,1,107,375958,375959,285,32712,32714,0,0,0,1,0,375960,375961,375962,0,2315
2396,0,0,4,1,108,375963,375964,304,32709,32711,0,0,8,1,0,375965,375966,375967,0,0
2397,0,0,4,1,109,375968,375969,304,32706,32708,0,0,8,1,0,375970,375971,375972,0,941
2398,0,1,27,9,290,376227,376228,123,18637,0,0,0,0,2,0,376229,376230,0,0,994
2399,0,1,26,13,27,376284,376285,123,16886,0,0,0,0,2,0,376286,376287,0,0,0
2400,0,1,25,10,23,376315,376316,123,18637,0,0,0,0,2,0,376317,376318,0,0,0
2401,0,0,6,6,150,376486,376487,285,32731,31473,31472,0,0,1,0,376488,376489,376490,0,0
2402,0,2,24,19,12,376496,376497,289,29592,0,0,0,8,0,0,376508,376498,0,0,0
2404,0,2,2,20,556,376520,376521,302,39666,0,0,0,8,1,0,376522,376523,0,0,0
2405,0,1,27,9,291,376537,376538,123,18623,27105,0,0,0,0,0,376539,376540,0,0,0
2406,0,1,26,13,28,376821,376822,123,32740,0,0,0,0,2,0,376823,376824,0,0,0
2407,0,1,26,13,29,376827,376828,123,32740,0,0,0,0,1,0,376829,376830,0,0,0
2408,0,1,25,10,24,376833,376834,123,27105,0,0,0,0,2,0,376835,376836,0,0,0
2409,0,1,25,10,25,376839,376840,123,18623,0,0,0,0,1,0,376841,376842,0,0,0
2410,0,1,27,9,292,376975,376976,123,19841,19856,0,0,0,0,0,376977,376978,0,0,0
2411,0,3,3,28,293,377032,377033,290,0,0,0,0,8,1,0,377034,377035,0,0,0
2412,0,3,3,28,294,377045,377046,290,0,0,0,0,8,2,0,377047,377048,0,0,0
2413,0,1,26,13,30,377064,377065,123,32783,0,0,0,0,1,0,377066,377068,0,0,0
2414,0,3,16,24,48,377074,377075,290,0,0,0,0,8,0,0,377076,377077,0,0,0
2415,0,1,26,13,31,377079,377080,123,32783,0,0,0,0,2,0,377081,377082,0,0,0
2416,0,1,25,10,26,377083,377084,123,19839,0,0,0,0,1,0,377090,377091,0,0,0
2419,0,3,15,31,295,378217,378218,295,0,0,0,0,8,2,0,378219,378220,0,0,0
2420,0,1,19,11,237,378228,378229,293,32874,32878,32882,32886,8,2,0,378230,378231,0,0,0
2421,0,2,24,19,13,378233,378234,292,32894,0,0,0,8,2,0,378235,378236,0,0,0
2424,0,0,7,8,93,378341,378342,294,33002,32896,0,0,8,2,0,491765,491766,378343,0,0
2428,0,0,5,3,153,378783,378784,294,33003,33005,0,0,8,2,0,499319,499320,378785,0,0
2450,0,0,5,3,156,382614,382615,285,33470,33514,0,0,0,1,0,382616,382617,382618,0,0
2456,0,2,20,22,21,383913,383914,284,41122,0,0,0,8,2,0,383915,383916,0,0,0
2457,0,2,20,22,22,383917,383918,284,41121,0,0,0,8,1,0,383919,383920,0,0,0
2461,0,2,22,21,17,384123,384124,302,33620,0,0,0,0,2,0,384125,384126,0,0,0
2462,0,2,22,21,18,384127,384128,302,33619,0,0,0,0,1,0,384129,384130,0,0,0
2466,0,2,2,18,562,385338,385339,284,33702,0,0,0,0,2,0,385340,385341,0,0,0
2468,0,2,2,18,563,385623,385624,284,33730,0,0,0,0,1,0,385625,385626,0,0,0
2470,0,2,24,19,14,385650,385651,284,33702,0,0,0,0,0,0,385652,385653,0,0,0
2484,0,1,21,12,73,387785,387786,459,33935,33935,0,0,0,1,0,387787,387788,0,0,0
2488,0,1,21,12,75,387914,387915,459,33936,33936,0,0,0,2,0,387916,387917,0,0,0
2503,0,0,4,1,115,390961,390962,285,34225,34227,0,0,0,2,0,390963,390964,390965,0,0
2504,0,0,4,1,116,390971,390972,285,34220,34224,0,0,0,1,0,390973,390974,390975,0,0
2506,0,1,27,9,303,391140,391141,459,27031,0,0,0,0,1,0,391142,391143,0,0,0
2512,0,0,0,5,483,392080,392081,285,34288,34289,0,0,0,2,0,392082,392083,392084,0,0
2513,0,0,0,5,484,392085,392086,285,34331,34342,0,0,0,1,0,392087,392088,392089,0,0
2520,0,1,26,13,32,392742,392743,459,34352,0,0,0,0,0,0,392744,392745,0,0,0
2523,0,1,25,10,28,392835,392836,459,27779,0,0,0,0,1,0,392837,392838,0,0,0
2525,0,2,24,19,15,392884,392889,302,31014,0,0,0,8,0,0,392890,392891,0,0,0
2526,0,3,16,24,70,392899,392900,305,0,0,0,0,8,0,0,392901,392902,0,0,0
2534,0,3,15,31,310,394010,393685,305,0,0,0,0,0,2,0,393686,393687,0,0,0
2536,0,3,13,27,103,394433,394434,305,34465,0,0,0,0,2,0,394435,394436,0,0,2130
