"ID","mapZoneHexGroupId","hexX","hexY"
29276,1040,694,556
29277,1044,705,557
29278,1044,702,558
29279,1044,701,557
29280,1044,702,557
29281,1044,699,555
29285,1045,705,560
29291,1041,705,563
29293,1041,706,562
29295,1041,705,561
29297,1041,706,563
29298,1041,706,564
29299,1041,704,562
29300,1044,699,556
29301,1041,705,562
29302,1040,701,558
29303,1041,704,563
29304,1041,703,562
29305,1041,701,560
29306,1044,704,555
29307,1037,696,555
29308,1044,703,554
29309,1044,700,555
29310,1044,702,554
29311,1044,701,554
29312,1044,704,556
29313,1044,702,555
29314,1044,703,556
29315,1044,704,558
29316,1044,703,555
29317,1044,701,555
29318,1037,694,553
29319,1044,704,557
29320,1044,705,556
29321,1044,705,555
29322,1044,703,557
29323,1037,695,552
29324,1037,694,552
29325,1037,692,553
29326,1037,694,555
29327,1037,692,552
29328,1044,705,554
29329,1037,696,552
29331,1044,704,554
29332,1037,693,552
29333,1044,703,553
29335,1037,693,551
29337,1039,701,552
29342,1039,700,550
29344,1039,703,552
29345,1042,699,547
29347,1039,702,553
29349,1018,719,559
29350,1018,719,558
29351,1018,717,558
29352,1018,717,560
29353,1018,718,559
29354,1018,717,561
29355,1018,718,561
29356,1018,718,560
29357,1018,717,563
29358,1018,717,559
29359,1018,717,564
29360,1018,717,562
29361,1046,702,557
29382,1046,705,548
29383,1046,701,551
29384,1046,706,560
29392,1046,699,553
29394,1046,699,555
29395,1046,698,555
29396,1046,698,554
29397,1046,703,555
29398,1046,701,554
29401,1046,702,556
29403,1046,703,557
29404,1046,702,555
29406,1046,697,553
29407,1046,699,554
29409,1046,698,553
29411,1046,699,552
29412,1046,700,552
29413,1046,700,553
29414,1046,701,553
29415,1046,701,552
29416,1046,700,554
29417,1046,700,551
29418,1046,702,551
29419,1046,699,551
29420,1046,702,554
29421,1046,701,556
29422,1046,701,555
29423,1046,703,559
29424,1046,704,558
29426,1046,703,558
29430,1046,703,556
29431,1046,701,557
29434,1046,698,552
29435,1046,697,552
29437,1046,704,549
29438,1047,701,548
29439,1047,702,547
29441,1046,703,549
29442,1047,700,548
29443,1047,697,550
29444,1046,702,550
29445,1047,701,546
29446,1046,701,550
29450,1047,700,547
29451,1047,699,547
29452,1047,703,548
29453,1047,701,547
29454,1047,703,547
29455,1047,699,550
29456,1047,704,548
29457,1047,702,549
29458,1047,699,549
29459,1047,700,550
29460,1047,702,548
29461,1047,701,549
29462,1047,705,550
29463,1047,700,549
29464,1047,705,552
29465,1047,704,552
29466,1047,703,552
29467,1047,702,553
29468,1047,705,551
29469,1047,703,553
29470,1047,706,549
29471,1047,701,553
29472,1047,704,553
29473,1047,701,551
29474,1047,706,551
29475,1047,705,553
29476,1047,706,553
29477,1047,705,548
29478,1047,699,553
29479,1047,697,553
29481,1047,698,554
29484,1047,698,553
29485,1047,699,552
29486,1047,699,551
29487,1047,700,551
29489,1047,700,552
29490,1047,700,553
29491,1047,697,552
29492,1047,698,552
29494,1047,702,552
29495,1047,706,550
29496,1047,703,551
29497,1047,704,549
29499,1047,704,551
29500,1047,707,552
29503,1047,708,552
29504,1047,707,551
29505,1047,704,550
29506,1047,701,550
29507,1047,702,550
29508,1047,703,550
29509,1047,702,551
29510,1047,705,549
29511,1047,703,549
29512,1046,712,559
29513,1046,705,559
29514,1046,704,559
29515,1046,704,560
29516,1046,710,560
29517,1046,703,560
29518,1046,706,559
29519,1046,709,560
29520,1047,706,552
29522,1046,707,558
29523,1046,705,560
29524,1046,708,559
29525,1046,707,559
29526,1046,711,559
29527,1046,709,558
29528,1046,709,559
29529,1046,708,560
29530,1046,710,558
29531,1046,698,556
29532,1046,710,559
29533,1046,712,560
29534,1046,707,560
29535,1046,710,554
29537,1046,711,558
29538,1046,711,560
29539,1046,713,556
29540,1046,713,559
29545,1047,701,552
29546,1046,713,560
29547,1047,697,549
29550,1046,712,557
29551,1046,712,556
29554,1046,712,558
29556,1046,713,557
29558,1046,713,558
29559,1047,698,551
29560,1047,698,549
29562,1047,697,551
29563,1047,698,550
29564,1047,697,548
29570,1046,711,555
29574,1046,711,556
29575,1046,711,557
29576,1046,703,553
29577,1046,707,555
29578,1046,709,555
29579,1046,708,557
29580,1046,710,557
29582,1046,710,556
29584,1046,708,558
29585,1046,709,556
29586,1046,709,557
29587,1046,709,554
29588,1046,709,553
29589,1046,706,558
29590,1046,705,554
29591,1046,708,556
29592,1046,708,555
29593,1046,705,557
29594,1046,709,552
29595,1046,706,552
29596,1046,706,557
29597,1046,707,556
29598,1046,705,553
29599,1046,708,553
29600,1046,707,554
29601,1046,706,555
29602,1046,704,557
29603,1046,707,557
29604,1046,706,556
29605,1046,704,556
29606,1046,707,553
29607,1046,705,558
29608,1046,705,556
29609,1046,699,556
29610,1046,705,555
29611,1046,706,554
29612,1046,704,555
29613,1046,705,552
29615,1047,698,548
29616,1046,706,553
29617,1046,707,552
29618,1046,707,551
29619,1046,704,553
29620,1046,703,554
29621,1046,704,552
29622,1046,705,551
29623,1046,702,553
29624,1046,705,550
29625,1046,706,550
29626,1046,704,550
29627,1046,705,549
29628,1046,706,551
29629,1046,703,550
29630,1046,704,554
29631,1046,704,551
29634,1046,706,549
29635,1046,703,551
29636,1046,702,552
29637,1046,700,557
29638,1046,703,552
29639,1046,700,556
29640,1046,700,555
29647,1046,708,552
29649,1046,708,554
29650,1046,710,555
29651,1047,699,548
29664,1048,696,544
29667,1048,695,543
29668,1048,695,544
29670,1048,696,545
29672,1048,697,547
29674,1048,697,546
29675,1048,696,546
29676,1048,696,547
29679,1048,698,546
29680,1048,697,545
29681,1048,697,544
29682,1048,695,541
29683,1048,696,543
29684,1048,695,542
29686,1048,695,545
29688,1048,698,545
29689,1050,698,543
29690,1050,699,543
29691,1050,697,543
29692,1050,700,543
29693,1050,700,541
29694,1050,700,542
29695,1050,699,541
29697,1050,698,542
29698,1049,693,539
29699,1050,698,544
29700,1050,699,542
29701,1049,691,537
29702,1050,697,542
29703,1051,700,539
29704,1051,697,537
29705,1051,699,539
29706,1051,701,536
29707,1051,699,538
29708,1051,698,539
29709,1051,697,539
29710,1051,702,537
29711,1051,701,538
29712,1051,698,537
29713,1051,702,538
29714,1051,702,539
29715,1051,703,538
29716,1051,701,539
29717,1051,703,537
29718,1051,699,536
29719,1051,699,537
29720,1051,697,538
29721,1051,700,538
29722,1051,698,538
29723,1051,696,538
29724,1049,691,538
29725,1050,699,544
29726,1049,695,539
29727,1050,698,547
29728,1050,699,546
29729,1050,700,546
29730,1050,701,545
29731,1050,701,544
29732,1049,694,540
29733,1050,700,545
29734,1050,699,545
29735,1050,700,544
29736,1049,696,539
29737,1049,692,539
29738,1049,689,537
29739,1049,694,539
29740,1049,690,538
29741,1049,692,537
29742,1049,692,538
29743,1049,690,537
29744,1051,701,537
29745,1049,691,536
29746,1049,693,537
29747,1049,694,538
29748,1049,694,537
29749,1051,697,541
29750,1049,693,536
29751,1049,693,538
29752,1049,695,537
29753,1051,696,541
29754,1051,696,540
29755,1049,695,540
29756,1049,695,538
29757,1051,697,540
29758,1051,699,540
29759,1051,698,541
29760,1051,696,542
29761,1051,700,537
29762,1051,698,540
29763,1051,700,540
29764,1052,778,563
29765,1052,778,562
29766,1052,779,561
29767,1052,782,560
29768,1052,780,561
29769,1052,781,560
29770,1052,785,558
29771,1052,785,559
29772,1052,783,559
29773,1052,784,560
29774,1052,783,560
29775,1052,784,559
29776,1052,779,562
29777,1052,786,559
29778,1052,778,564
29779,1052,780,562
29780,1052,779,566
29781,1052,781,561
29782,1052,778,566
29783,1052,782,561
29784,1052,783,568
29785,1052,778,565
29786,1052,779,563
29787,1052,780,563
29788,1052,780,564
29789,1052,782,566
29790,1052,781,565
29791,1052,780,565
29792,1052,783,566
29793,1052,785,565
29794,1052,784,567
29795,1052,785,566
29796,1052,785,564
29797,1052,785,561
29798,1052,785,563
29799,1052,785,562
29800,1052,785,560
29801,1052,781,567
29802,1052,782,568
29803,1052,785,569
29804,1052,786,567
29805,1052,784,569
29806,1052,780,567
29807,1052,779,567
29808,1052,786,568
29809,1052,780,568
29810,1052,781,568
29811,1052,786,569
29812,1052,778,567
29813,1052,778,561
29814,1052,782,569
29815,1052,784,570
29816,1052,786,560
29817,1052,783,569
29818,1052,785,567
29819,1052,783,561
29820,1052,783,562
29821,1052,782,562
29822,1052,781,562
29823,1052,781,563
29824,1052,782,565
29825,1052,781,564
29826,1052,782,563
29827,1052,782,564
29828,1052,783,563
29829,1052,784,563
29830,1052,784,562
29831,1052,783,564
29832,1052,783,565
29833,1052,784,564
29834,1052,784,566
29835,1052,784,565
29836,1052,779,560
29837,1052,780,560
29838,1052,782,559
29839,1052,784,558
29840,1052,781,559
29841,1052,783,558
29842,1052,782,567
29843,1052,779,564
29844,1052,784,561
29845,1052,779,565
29846,1052,781,566
29847,1052,783,567
29848,1052,780,566
29849,1052,784,568
29850,1052,786,564
29851,1052,786,563
29852,1052,786,562
29853,1052,786,561
29854,1052,785,568
29855,1052,786,566
29856,1052,786,565
29857,1053,689,536
29858,1054,693,535
29859,1054,695,532
29860,1054,692,534
29861,1054,693,534
29862,1054,697,534
29863,1054,696,533
29864,1054,693,533
29865,1054,697,535
29866,1054,695,533
29867,1054,694,533
29868,1054,695,534
29869,1054,696,534
29870,1054,694,535
29871,1054,694,534
29872,1054,694,536
29873,1054,692,533
29874,1054,695,531
29875,1054,694,532
29876,1054,695,530
29877,1054,693,532
29878,1054,693,531
29879,1054,694,531
29880,1054,692,532
29881,1054,698,534
29882,1055,701,535
29883,1054,696,532
29884,1054,696,531
29885,1055,699,535
29886,1054,697,532
29887,1054,698,536
29888,1055,700,536
29889,1055,702,536
29890,1055,699,534
29891,1055,699,533
29892,1055,698,532
29893,1055,700,534
29894,1055,699,530
29895,1055,699,532
29896,1055,700,535
29897,1055,697,531
29898,1055,698,533
29899,1055,703,534
29900,1055,701,533
29901,1055,698,531
29902,1055,704,536
29903,1056,704,538
29904,1055,702,535
29905,1055,700,532
29906,1056,705,535
29907,1055,700,533
29908,1055,699,531
29909,1056,706,534
29910,1055,704,535
29911,1055,703,535
29912,1055,701,531
29913,1055,703,536
29914,1055,701,532
29915,1056,704,537
29916,1056,705,532
29917,1056,708,536
29918,1056,708,535
29919,1057,690,533
29920,1056,707,534
29921,1056,708,534
29922,1057,688,532
29923,1057,691,532
29924,1056,707,533
29925,1056,707,532
29926,1056,708,533
29927,1057,688,531
29928,1056,705,533
29929,1056,706,533
29930,1056,705,534
29931,1056,706,535
29932,1056,706,532
29933,1055,702,532
29934,1055,702,533
29935,1056,705,537
29936,1056,705,536
29937,1055,702,534
29938,1057,690,529
29939,1055,701,534
29940,1057,690,531
29941,1056,706,537
29942,1057,691,531
29943,1056,706,536
29944,1057,686,531
29945,1058,685,529
29946,1056,707,536
29947,1056,707,535
29948,1057,691,533
29949,1057,689,530
29950,1057,689,531
29951,1057,690,530
29952,1057,689,532
29953,1058,686,529
29954,1057,690,532
29955,1057,691,529
29956,1057,692,530
29957,1057,689,529
29958,1057,691,530
29959,1057,693,530
29960,1057,688,530
29961,1057,692,531
29962,1053,688,537
29963,1053,688,536
29964,1053,687,534
29965,1053,685,533
29966,1053,687,535
29967,1053,688,535
29968,1058,691,527
29969,1057,687,530
29970,1058,688,528
29971,1057,687,531
29972,1058,685,527
29973,1058,688,527
29974,1058,686,530
29975,1062,705,531
29976,1058,686,527
29977,1058,685,528
29978,1058,689,528
29979,1058,687,528
29980,1058,686,528
29981,1058,688,529
29982,1058,690,527
29983,1059,693,526
29984,1058,687,527
29985,1058,687,529
29986,1058,689,527
29987,1059,693,528
29988,1058,689,526
29989,1058,690,528
29990,1058,688,526
29991,1058,687,526
29992,1058,686,526
29993,1058,685,526
29994,1059,694,529
29995,1059,693,525
29996,1058,691,528
29997,1059,694,530
29998,1059,692,527
29999,1059,695,528
30000,1059,694,528
30001,1059,695,527
30002,1059,691,524
30003,1059,694,527
30004,1059,693,527
30005,1059,692,526
30006,1059,694,526
30007,1059,692,528
30008,1059,691,526
30009,1059,695,529
30010,1059,690,526
30011,1059,692,529
30012,1059,693,529
30013,1060,690,524
30014,1059,695,526
30015,1061,700,530
30016,1060,685,525
30017,1061,697,529
30018,1059,692,524
30019,1059,695,525
30020,1060,691,522
30021,1059,694,525
30022,1060,690,523
30023,1059,693,524
30024,1060,690,525
30025,1060,686,522
30026,1060,691,523
30027,1059,692,525
30028,1060,690,522
30029,1060,685,522
30030,1060,688,523
30031,1060,688,524
30032,1061,701,529
30033,1060,687,524
30034,1060,689,522
30035,1060,687,525
30036,1061,701,530
30037,1060,688,525
30038,1060,689,523
30039,1061,697,530
30040,1060,689,524
30041,1060,689,525
30042,1061,696,530
30043,1061,698,530
30044,1059,691,525
30045,1060,689,521
30046,1060,685,523
30047,1060,687,523
30048,1060,688,522
30049,1060,686,523
30050,1060,687,521
30051,1060,686,524
30052,1061,699,529
30053,1060,685,524
30054,1061,696,529
30055,1061,698,529
30056,1060,686,525
30057,1060,687,522
30058,1061,702,530
30059,1061,700,529
30060,1061,701,528
30061,1061,699,526
30062,1061,702,529
30063,1062,705,526
30064,1061,699,528
30065,1061,699,527
30066,1061,702,528
30067,1061,701,527
30068,1061,700,527
30069,1061,702,527
30070,1061,698,528
30071,1061,700,528
30072,1061,701,526
30073,1061,696,528
30074,1061,700,526
30075,1062,703,532
30076,1061,697,528
30077,1061,699,525
30078,1062,703,531
30079,1061,697,527
30080,1061,702,531
30081,1061,696,527
30082,1061,698,526
30083,1062,704,533
30084,1061,697,526
30085,1062,707,531
30086,1061,698,527
30087,1062,703,533
30088,1053,686,533
30089,1053,687,533
30090,1053,686,534
30091,1053,684,533
30092,1053,691,534
30093,1053,690,536
30094,1053,687,532
30095,1053,688,533
30096,1053,685,532
30097,1053,688,534
30098,1054,697,533
30099,1053,689,534
30100,1053,690,534
30101,1053,686,532
30102,1053,684,532
30103,1053,690,535
30104,1053,689,535
30105,1062,704,532
30106,1062,704,534
30107,1062,704,531
30108,1062,703,529
30109,1062,705,528
30110,1062,703,530
30111,1062,704,530
30112,1062,706,530
30113,1062,706,531
30114,1062,707,529
30115,1062,705,529
30116,1062,705,530
30117,1062,705,527
30118,1062,707,530
30119,1062,706,529
30120,1062,707,528
30121,1062,704,527
30122,1062,703,528
30123,1062,706,528
30124,1062,704,528
30125,1062,706,527
30126,1062,703,527
30127,1062,704,529
30128,1053,685,531
30129,1053,689,533
30130,1053,684,531
30131,1054,696,535
30132,1053,685,530
30133,1054,698,535
30134,1053,692,536
30135,1053,691,535
30136,1053,692,535
30137,1054,697,536
30138,1054,695,536
30139,1055,700,531
30140,1054,696,536
30141,1054,695,535
30142,1054,696,537
30143,1064,698,525
30144,1064,698,524
30145,1064,697,524
30146,1064,699,524
30147,1064,698,523
30148,1064,702,525
30149,1064,700,524
30150,1064,700,525
30151,1064,699,522
30152,1064,696,525
30153,1064,696,526
30154,1064,702,526
30155,1063,695,524
30156,1063,698,522
30157,1063,694,522
30158,1063,695,520
30159,1063,693,521
30160,1063,694,521
30161,1063,696,522
30162,1063,696,523
30163,1063,695,522
30164,1063,696,521
30165,1063,697,522
30166,1063,695,523
30167,1063,694,524
30168,1063,696,520
30169,1063,692,522
30170,1065,703,526
30171,1063,693,522
30172,1063,697,520
30173,1063,693,523
30174,1063,692,523
30175,1065,702,524
30176,1065,703,523
30177,1065,702,523
30178,1065,704,525
30179,1065,703,525
30180,1065,704,523
30181,1067,706,520
30182,1065,704,524
30183,1065,703,524
30184,1065,705,523
30185,1067,705,519
30186,1065,705,522
30187,1065,705,524
30188,1067,702,521
30189,1065,701,522
30190,1065,705,525
30191,1068,698,521
30192,1067,704,518
30193,1065,704,521
30194,1065,702,522
30195,1065,704,526
30196,1065,705,521
30197,1065,703,521
30198,1067,706,518
30199,1067,705,520
30200,1067,705,518
30201,1067,706,519
30202,1067,700,522
30203,1067,703,518
30204,1067,705,517
30205,1067,703,519
30206,1067,702,519
30207,1067,704,520
30208,1067,702,520
30209,1067,706,521
30210,1067,701,520
30211,1067,701,521
30212,1067,703,520
30213,1068,699,521
30214,1067,700,521
30215,1068,700,520
30216,1068,701,518
30217,1068,696,519
30218,1068,698,520
30219,1068,700,519
30220,1068,699,519
30221,1068,695,518
30222,1068,699,520
30223,1068,697,518
30224,1068,702,518
30225,1068,700,518
30226,1068,699,518
30227,1068,703,517
30228,1068,701,517
30229,1068,698,519
30230,1068,696,518
30231,1068,695,519
30232,1068,697,519
30233,1068,698,518
30234,1066,700,514
30235,1066,705,516
30236,1066,705,515
30237,1068,702,517
30238,1066,703,513
30239,1066,701,516
30240,1066,703,516
30241,1066,704,516
30242,1066,704,515
30243,1066,704,517
30244,1066,703,514
30245,1066,704,514
30246,1066,701,513
30247,1069,700,517
30248,1066,703,515
30249,1066,702,514
30250,1069,698,517
30251,1066,701,514
30252,1066,700,515
30253,1069,699,517
30254,1066,701,515
30255,1069,696,517
30256,1066,702,515
30257,1069,699,516
30258,1069,694,516
30259,1066,702,516
30260,1069,697,516
30261,1069,700,516
30262,1069,695,517
30263,1069,697,517
30264,1069,695,516
30265,1069,698,513
30266,1069,696,516
30267,1069,695,515
30268,1069,699,512
30269,1069,696,515
30270,1069,700,513
30271,1069,698,514
30272,1069,697,514
30273,1069,697,515
30274,1069,699,515
30275,1069,698,516
30276,1069,699,513
30277,1069,698,515
30278,1069,696,514
30279,1069,697,513
30280,1069,699,514
30281,1069,694,517
30282,1064,701,523
30283,1065,703,522
30284,1064,699,523
30285,1064,697,525
30286,1064,701,524
30287,1064,700,523
30288,1064,701,525
30289,1068,701,519
30290,1063,697,521
30291,1063,696,524
30292,1063,695,521
30293,1067,704,519
30294,1064,697,523
30295,1063,694,523
30296,1065,704,522
30297,1070,694,518
30298,1070,693,518
30299,1070,691,519
30300,1070,691,520
30301,1070,694,519
30302,1070,690,520
30303,1070,692,519
30304,1070,693,519
30305,1070,690,521
30306,1070,693,520
30307,1070,694,520
30308,1070,692,520
30309,1071,694,514
30310,1070,693,517
30311,1070,692,518
30312,1070,691,518
30313,1071,693,515
30314,1071,695,514
30315,1071,692,516
30316,1071,691,513
30317,1070,691,521
30318,1071,692,515
30319,1071,694,513
30320,1071,695,513
30321,1071,693,513
30322,1071,692,514
30323,1070,692,521
30324,1071,693,516
30325,1071,691,514
30326,1071,691,515
30327,1071,693,514
30328,1071,694,515
30329,1071,692,513
30330,1072,745,478
30331,1072,747,480
30332,1072,746,479
30333,1072,747,479
30334,1072,748,480
30335,1072,746,480
30336,1072,747,481
30337,1072,743,484
30338,1072,745,483
30339,1072,744,484
30340,1072,745,480
30341,1072,745,482
30342,1072,746,482
30343,1072,744,479
30344,1072,746,481
30345,1072,744,480
30346,1072,745,479
30347,1072,744,483
30348,1072,746,483
30349,1072,743,483
30350,1072,745,481
30351,1074,689,513
30352,1074,690,513
30353,1074,690,511
30354,1074,688,511
30355,1074,689,512
30356,1074,688,512
30357,1074,691,510
30358,1074,688,513
30359,1074,688,514
30360,1074,687,512
30361,1074,690,512
30362,1074,690,514
30363,1074,687,513
30364,1074,691,511
30365,1074,689,511
30366,1074,690,510
30367,1074,686,512
30368,1074,691,512
30369,1074,685,513
30370,1074,686,513
30371,1074,689,510
30372,1074,687,511
30373,1076,697,510
30374,1077,694,505
30375,1077,694,503
30376,1077,696,503
30377,1077,693,503
30378,1077,695,503
30379,1077,695,502
30380,1077,696,506
30381,1077,694,506
30382,1077,696,504
30383,1077,695,506
30384,1077,697,507
30385,1077,695,504
30386,1077,695,505
30387,1077,697,506
30388,1076,697,509
30389,1073,692,512
30390,1073,693,511
30391,1076,694,508
30392,1076,693,508
30393,1073,694,510
30394,1073,693,512
30395,1073,694,511
30396,1073,695,512
30397,1073,693,510
30398,1073,696,511
30399,1073,693,509
30400,1073,694,512
30401,1073,695,510
30402,1073,697,512
30403,1073,695,511
30404,1076,693,506
30405,1077,693,505
30406,1076,696,508
30407,1076,696,510
30408,1076,694,507
30409,1077,692,504
30410,1077,696,507
30411,1076,693,507
30412,1075,698,507
30413,1075,698,506
30414,1075,701,503
30415,1075,698,504
30416,1075,697,505
30417,1075,699,502
30418,1075,698,505
30419,1075,699,503
30420,1075,698,502
30421,1075,697,503
30422,1075,699,505
30423,1075,697,504
30424,1075,699,501
30425,1075,698,503
30426,1075,697,502
30427,1075,700,501
30428,1077,696,505
30429,1077,692,505
30430,1076,696,509
30431,1076,697,508
30432,1076,695,509
30433,1076,698,508
30434,1076,695,508
30435,1076,695,507
30436,1076,694,509
30437,1075,701,501
30438,1075,700,502
30439,1075,699,506
30440,1075,700,504
30441,1075,701,502
30442,1075,700,503
30443,1075,700,506
30444,1075,701,504
30445,1075,699,504
30446,1075,700,505
30447,1075,701,505
30448,1073,696,512
30449,1073,691,509
30450,1073,696,513
30451,1073,698,512
30452,1073,697,511
30453,1077,693,504
30454,1073,692,509
30455,1076,698,509
30456,1073,692,511
30457,1077,694,504
30458,1073,698,511
30459,1073,692,510
30460,1076,698,510
30461,1076,692,508
30462,1078,691,516
30463,1078,692,517
30464,1078,690,519
30465,1078,687,515
30466,1078,689,515
30467,1078,690,518
30468,1078,688,519
30469,1078,689,516
30470,1078,690,515
30471,1078,690,516
30472,1078,691,517
30473,1078,689,518
30474,1078,690,517
30475,1078,689,514
30476,1078,689,517
30477,1078,686,514
30478,1078,688,516
30479,1078,688,518
30480,1078,687,516
30481,1078,688,515
30482,1078,688,520
30483,1078,687,517
30484,1078,689,519
30485,1078,689,520
30486,1078,687,520
30487,1078,688,521
30489,1078,686,515
30490,1078,687,519
30491,1078,688,517
30492,1078,687,518
30493,1078,687,514
30494,1079,686,518
30495,1079,685,519
30496,1079,684,520
30497,1060,685,520
30498,1079,685,518
30499,1078,686,517
30500,1079,686,519
30501,1078,686,516
30502,1079,684,519
30503,1079,683,516
30504,1060,686,521
30505,1079,685,516
30506,1079,682,516
30507,1079,684,518
30508,1079,683,514
30510,1079,685,517
30511,1079,683,515
30512,1079,682,520
30513,1079,682,519
30514,1079,684,515
30515,1079,683,518
30516,1079,684,517
30517,1079,685,515
30518,1079,682,515
30519,1079,684,516
30520,1060,686,520
30521,1079,682,517
30522,1079,682,518
30523,1060,685,521
30524,1079,683,519
30525,1079,683,517
30526,1074,684,514
30527,1074,685,514
30528,1079,681,515
30529,1079,681,513
30530,1079,681,520
30531,1079,681,519
30532,1079,681,514
30533,1079,681,517
30534,1079,681,518
30535,1079,681,516
30555,1082,664,504
30574,1082,662,505
30582,1082,661,506
30583,1082,659,506
30585,1082,660,506
30602,1082,659,508
30603,1082,662,500
30604,1082,660,508
30605,1082,663,509
30606,1082,661,501
30607,1082,665,509
30610,1082,666,510
30611,1082,662,501
30612,1082,666,509
30613,1082,667,509
30614,1082,660,510
30616,1082,663,501
30617,1082,662,502
30618,1082,661,500
30629,1082,661,504
30632,1082,658,510
30634,1082,661,503
30636,1082,662,504
30637,1082,660,505
30638,1082,659,505
30639,1082,659,509
30641,1082,663,500
30642,1082,663,502
30643,1082,661,502
30644,1082,660,509
30645,1082,661,509
30646,1082,664,503
30647,1080,680,508
30648,1080,669,513
30650,1080,677,509
30651,1080,670,513
30652,1080,676,510
30653,1080,671,512
30655,1080,672,512
30657,1080,680,510
30658,1080,680,509
30659,1080,673,511
30660,1080,678,509
30661,1080,674,511
30662,1080,679,509
30664,1080,675,511
30665,1080,680,515
30666,1080,675,510
30667,1080,679,508
30668,1080,676,511
30670,1082,665,504
30671,1082,665,503
30672,1082,664,506
30673,1082,662,507
30674,1082,664,505
30675,1082,663,507
30676,1082,661,507
30677,1082,662,508
30678,1082,663,506
30679,1082,663,505
30680,1082,663,504
30681,1082,661,508
30682,1082,662,509
30683,1082,663,508
30684,1082,663,503
30685,1082,662,503
30686,1082,665,502
30687,1082,664,502
30688,1082,664,509
30689,1082,664,501
30690,1082,666,502
30691,1082,665,501
30692,1082,666,503
30693,1082,667,503
30694,1082,667,502
30695,1082,667,504
30696,1082,667,507
30697,1082,667,505
30698,1082,666,508
30699,1082,667,506
30700,1082,666,507
30701,1082,667,508
30702,1082,665,506
30703,1082,665,507
30704,1082,666,506
30705,1082,666,505
30706,1082,666,504
30707,1082,665,508
30708,1082,664,508
30709,1082,664,507
30710,1082,665,505
30711,1080,680,512
30712,1080,670,515
30713,1080,680,513
30716,1080,679,513
30719,1080,680,514
30720,1080,669,516
30721,1080,679,514
30724,1080,674,512
30728,1080,672,514
30729,1080,671,515
30731,1080,670,514
30732,1080,669,515
30734,1080,669,514
30735,1080,670,516
30737,1080,671,513
30738,1080,671,514
30739,1080,676,512
30740,1080,673,512
30741,1080,677,515
30742,1080,672,513
30743,1080,678,515
30744,1080,675,512
30745,1080,677,511
30746,1080,677,510
30747,1080,678,511
30748,1080,679,510
30749,1080,678,512
30750,1080,678,510
30751,1080,678,513
30752,1080,679,512
30753,1080,677,513
30755,1080,678,514
30756,1080,679,511
30757,1080,677,514
30758,1080,676,515
30759,1080,674,514
30760,1080,675,514
30761,1080,676,514
30762,1080,676,513
30764,1080,677,512
30765,1080,676,516
30766,1080,675,515
30767,1080,675,513
30768,1080,674,515
30769,1080,674,513
30770,1080,672,515
30773,1080,673,514
30776,1081,670,504
30777,1081,669,509
30778,1081,669,511
30779,1081,669,512
30781,1081,669,506
30782,1081,669,510
30783,1081,669,504
30784,1081,672,504
30785,1081,669,505
30786,1081,669,508
30787,1081,669,503
30788,1081,670,505
30789,1081,669,507
30791,1081,678,508
30792,1081,679,507
30795,1081,670,512
30796,1081,677,506
30797,1081,678,507
30799,1081,672,505
30800,1081,671,504
30801,1081,671,507
30802,1081,670,506
30803,1081,674,505
30804,1081,671,505
30805,1081,671,506
30806,1081,673,504
30807,1081,670,508
30808,1081,671,508
30809,1081,671,510
30810,1081,670,509
30811,1081,670,507
30812,1081,677,508
30813,1081,671,509
30814,1081,670,510
30816,1081,670,511
30817,1081,671,511
30818,1081,675,509
30819,1081,676,507
30820,1081,672,511
30821,1081,676,508
30822,1081,674,509
30823,1081,677,507
30824,1081,673,510
30825,1081,672,509
30826,1081,676,509
30827,1081,673,509
30828,1081,674,510
30829,1081,673,507
30830,1081,675,508
30831,1081,672,510
30832,1081,673,508
30833,1081,674,508
30834,1081,675,507
30835,1081,674,507
30836,1081,672,506
30837,1081,673,506
30838,1081,674,506
30839,1081,673,505
30840,1081,672,507
30841,1081,675,506
30843,1081,672,508
30867,1082,660,507
30886,1082,658,507
30888,1082,661,505
30889,1082,662,506
30890,1082,659,507
30899,1082,658,508
30913,1082,657,510
30914,1082,657,509
30915,1082,658,509
30918,1082,668,503
30922,1082,668,511
30924,1082,668,504
30926,1082,668,510
30927,1082,668,505
30928,1082,664,510
30929,1082,665,500
30931,1082,663,510
30933,1082,666,501
30935,1082,662,511
30939,1082,667,510
30940,1082,668,506
30944,1082,658,511
30957,1082,668,507
30958,1082,667,501
30960,1082,666,511
30961,1082,668,508
30962,1082,668,502
30964,1082,665,510
30965,1082,668,509
30966,1082,661,510
30969,1082,660,511
30971,1082,659,510
30987,1080,680,511
31003,1080,673,513
31009,1082,662,510
31192,1083,666,524
31193,1083,668,530
31194,1083,667,524
31195,1083,668,531
31196,1083,662,524
31197,1083,659,524
31199,1083,660,525
31202,1083,664,524
31204,1083,661,524
31205,1083,665,524
31206,1083,668,524
31207,1083,663,524
31208,1083,667,526
31209,1083,667,525
31212,1083,666,527
31215,1083,667,527
31217,1083,667,528
31218,1083,666,532
31219,1083,667,529
31221,1083,667,530
31223,1083,667,531
31235,1083,665,526
31237,1083,664,525
31240,1083,658,525
31242,1083,666,525
31244,1083,661,525
31245,1083,659,525
31247,1083,665,525
31248,1083,662,526
31249,1083,663,525
31250,1083,666,529
31251,1083,664,527
31252,1083,664,526
31253,1083,666,526
