"ID","worldLocation2Id","worldLocation2IdInactive","worldZoneId","questDirectionEntryFlags","questDirectionFactionEnum"
3423,0,0,1752,0,0
3424,46316,0,2191,1,0
3425,42141,0,4380,0,0
3426,42307,0,4380,0,0
3427,42353,0,4380,0,0
3428,42355,0,4380,0,0
3429,42208,0,4380,0,0
3430,42356,0,4380,0,0
3431,42140,0,4380,0,0
3432,42322,0,4380,0,0
3433,42279,0,4380,0,0
3434,32089,0,0,1,2
3435,46332,0,0,1,1
3436,32090,0,0,1,2
3437,46333,0,0,1,1
3438,46177,0,4236,0,2
3439,46178,0,4236,0,2
3440,46179,0,4236,0,2
3441,46367,0,4236,0,2
3442,46368,0,4236,0,2
3443,46180,0,4249,0,1
3444,46181,0,4249,0,1
3445,46182,0,4249,0,1
3446,46369,0,4249,0,1
3447,46370,0,4249,0,1
3448,42017,0,4379,0,0
3449,46371,0,122,0,0
3450,42271,0,4379,0,0
3451,42272,0,4379,0,0
3452,42306,0,4379,0,0
3453,42351,0,4379,0,0
3454,42354,0,4379,0,0
3455,42015,0,4379,0,0
3456,42360,0,4379,0,0
3457,42334,0,4379,0,0
3458,46415,0,2408,0,0
3459,46416,0,4393,0,0
3460,41094,0,2660,1,0
3461,40654,0,2766,1,0
3462,28465,0,4396,0,0
3463,28319,0,622,0,0
3464,46677,0,0,0,1
3465,46678,0,0,0,2
3468,41912,0,0,0,0
3469,45703,0,2887,0,0
3470,43018,0,2881,0,0
3471,45704,0,2973,0,0
3472,42963,0,2967,0,0
3473,46767,0,1537,1,0
3474,42027,0,0,0,0
3475,46769,0,4415,0,0
3476,46770,0,4416,0,0
3477,42028,0,4418,0,0
3478,46771,0,4414,0,0
3479,46772,0,4419,0,0
3480,21997,0,866,0,0
3481,33429,33429,0,0,0
3482,21777,0,36,0,0
3483,23029,0,1391,0,0
3484,47057,0,4411,0,0
3485,47058,0,4412,0,0
3486,47059,0,2443,1,0
3488,24401,0,0,1,2
3489,23708,0,1599,0,2
3490,47060,0,1545,1,2
3492,47065,0,4394,1,0
3493,23666,0,0,0,0
3494,42126,0,2227,0,0
3495,43858,0,4208,0,0
3496,47256,0,0,1,2
3497,47255,0,0,1,1
3499,47298,0,2514,0,0
3500,47298,0,2515,0,0
3517,47323,0,4452,1,0
3518,47231,0,4386,0,0
3519,47234,0,4388,0,0
3520,46884,0,4389,0,0
3521,47233,0,4387,0,0
3522,47324,0,4389,1,0
3523,47324,0,4389,0,0
3525,46605,0,4389,0,0
3526,46883,0,4389,0,0
3527,47326,0,4389,1,0
3528,46882,0,4389,0,0
3529,44314,0,4161,0,2
3530,44329,0,4161,1,2
3531,43518,0,4181,1,2
3532,43518,0,4181,1,1
3533,24552,0,0,0,0
3534,24728,0,402,0,0
3535,24445,0,402,0,0
3536,38572,0,402,0,0
3537,24444,0,402,0,0
3538,24707,0,402,0,0
3539,47426,0,1599,0,2
3540,47418,0,0,1,2
3542,46594,0,4386,0,0
3543,46594,0,4386,1,0
3544,17417,0,0,0,0
3545,18682,0,1321,0,0
3546,47446,0,1374,1,2
3547,9806,0,0,1,2
3552,47514,0,4387,1,0
3553,47516,0,4387,1,0
3554,47516,0,4455,1,0
3555,47515,0,4455,1,0
3556,47517,0,4387,0,0
3557,47518,0,4387,1,0
3558,47519,0,4387,1,0
3559,47521,0,4387,1,0
3560,47521,0,4455,1,0
3561,47533,0,4387,1,0
3562,47534,0,4387,1,0
3563,47232,0,4387,0,0
3564,47531,0,4454,1,0
3565,47532,0,4454,1,0
3566,47539,0,2121,0,0
3567,47540,0,2121,0,0
3568,46883,0,4389,0,0
3569,46607,0,4406,1,0
3570,46606,0,4406,1,0
3571,46627,0,4406,0,0
3572,47542,0,4407,1,0
3573,47545,0,4407,0,0
3574,47235,0,4389,0,0
3575,47547,0,4390,1,0
3576,47548,0,4390,1,0
3577,47549,0,4390,1,0
3578,47550,0,4391,1,0
3579,47551,0,4391,1,0
3580,47236,0,4390,0,0
3581,42182,0,1307,0,0
3582,47553,0,4469,1,0
3583,47554,0,4469,1,0
3584,47237,0,4391,0,0
3585,47555,0,4453,0,0
3586,47238,0,4470,0,0
3587,47556,0,4469,0,0
3588,47559,0,4453,1,0
3589,47561,0,4453,1,0
3590,47562,0,4453,1,0
3591,47563,0,4453,1,0
3592,47564,0,4453,1,0
3593,47565,0,4453,1,0
3594,47566,0,4453,1,0
3595,47567,0,4453,1,0
3596,47568,0,4453,1,0
3597,47569,0,4453,1,0
3598,47570,0,4453,1,0
3599,47571,0,4453,1,0
3600,47572,0,4453,1,0
3601,47573,0,4453,1,0
3602,47574,0,4453,1,0
3603,47575,0,4392,1,0
3604,47576,0,4392,1,0
3605,47577,0,4392,1,0
3606,47590,0,0,0,0
3607,37649,0,2519,0,0
3608,37650,0,2519,0,0
3609,37625,0,2519,0,0
3610,37202,0,2519,0,0
3611,47635,0,78,0,2
3612,47636,0,78,0,2
3613,47637,0,78,0,2
3614,47638,0,78,0,2
3615,47639,0,78,0,2
3616,47640,0,78,0,2
3617,47641,0,78,0,2
3618,47642,0,78,0,2
3619,47643,0,78,0,2
3620,47644,0,78,0,2
3621,47645,0,78,0,2
3622,47646,0,78,0,2
3623,47647,0,78,0,2
3624,47648,0,78,0,2
3627,47672,0,4368,0,0
3628,47683,0,4367,0,0
3629,47684,0,4367,0,0
3634,47717,0,4368,0,0
3635,21954,0,1583,0,0
3636,38355,0,0,1,0
3637,40951,0,2534,0,0
3638,0,0,2388,1,0
3639,48742,0,2388,1,0
3640,48181,0,2536,0,0
3641,48182,0,2536,0,0
3642,48183,0,2537,0,0
3643,48184,0,2537,0,0
3644,48185,0,1711,0,0
3645,48177,0,2532,0,0
3646,38354,0,137,1,0
3647,48243,0,2191,0,0
3648,48242,0,2191,0,0
3649,47681,0,4486,0,0
3650,47685,0,4485,0,0
3651,48337,0,871,1,0
3653,48341,0,4512,0,1
3656,48344,0,4515,0,2
3658,47707,0,4516,0,2
3659,47710,0,4513,0,1
3660,48494,0,4392,1,0
3661,48493,0,4392,1,0
3662,48498,0,4392,1,0
3663,38490,0,0,0,1
3664,38489,0,0,0,2
3665,48535,0,2445,0,0
3666,43858,0,0,0,0
3667,48629,0,4367,0,0
3668,41406,0,483,0,0
3669,41406,0,1369,0,0
3670,19530,0,1369,0,0
3671,48672,0,0,0,0
3672,48664,0,4633,0,0
3673,48665,0,4634,0,0
3674,48663,0,4635,0,0
3675,48674,0,4635,0,0
3676,47488,0,4520,1,0
3677,48703,0,4521,0,1
3678,48704,0,871,0,0
3679,48702,0,4521,0,1
3680,48710,0,4647,0,0
3681,48722,0,4618,0,0
3682,48720,0,4618,0,0
3683,48721,0,4618,0,0
3684,48714,0,4618,0,0
3685,48715,0,4618,0,0
3686,48716,0,4618,0,0
3687,48717,0,4618,0,0
3688,48521,0,4618,0,0
3689,48520,0,4618,0,0
3690,48743,0,2388,1,0
3691,48744,0,2388,1,0
3692,48739,0,4354,0,0
3693,48740,0,2438,0,0
3694,48741,0,4359,0,0
3695,38363,0,2532,0,0
3696,21997,0,0,0,0
3697,48745,0,1504,1,0
3698,48745,0,1583,1,0
3699,48749,0,2145,1,0
3700,48751,0,2145,1,0
3701,32714,0,2696,1,1
3702,49647,0,2694,0,1
3703,48755,0,2698,0,1
3704,48240,0,4485,0,0
3705,48241,0,4486,0,0
3706,45975,0,4367,0,0
3707,45974,0,4366,0,0
3709,48761,0,2762,1,0
3710,48762,0,2894,0,0
3711,48763,0,2992,0,0
3712,40027,0,2191,1,2
3713,40023,0,122,1,1
3714,33269,0,0,1,2
3715,48939,0,0,0,1
3716,48940,0,0,0,2
3717,48943,0,4427,0,0
3718,48942,0,4442,0,0
3719,48930,0,4427,0,0
3720,48953,0,4427,0,0
3721,48946,0,4427,0,0
3722,48968,0,4427,0,0
3723,48849,0,4427,0,0
3724,48848,0,4427,0,0
3725,48996,0,4616,0,0
3726,48838,0,4661,0,0
3727,48997,0,4616,0,0
3728,48839,0,4662,0,0
3729,48999,0,4616,0,0
3730,48840,0,4663,0,0
3731,49000,0,4616,0,0
3732,48841,0,4664,0,0
3733,48996,0,4661,0,0
3734,48997,0,4662,0,0
3735,48999,0,4663,0,0
3736,49000,0,4664,0,0
3737,49001,0,4617,0,0
3738,48957,0,4660,0,0
3739,48958,0,4660,0,0
3740,49042,0,4661,0,0
3741,49042,0,4662,0,0
3742,49042,0,4663,0,0
3743,49042,0,4664,0,0
3744,49088,0,4394,0,0
3745,47633,0,1504,0,0
3746,49150,0,4617,0,0
3747,48938,0,4656,0,0
3748,49186,0,4617,0,0
3749,49185,0,4665,0,0
3752,49230,0,4622,0,0
3753,49232,0,4622,0,0
3755,49233,0,4622,0,0
3756,48723,0,4622,0,0
3757,48732,0,4622,0,0
3758,48657,0,4622,0,0
3759,41115,0,2306,0,0
3760,48665,0,4635,0,0
3761,47355,0,122,0,0
3762,45985,0,4368,0,0
3763,32535,0,2191,1,0
3764,46039,0,4367,0,0
3765,45974,0,4366,0,0
3766,49354,0,4622,0,0
3767,49355,0,4622,0,0
3768,49356,0,4622,0,0
3769,49230,0,0,0,0
3770,48726,0,4622,0,0
3771,49360,0,4618,0,0
3772,49359,0,4618,0,0
3773,48186,0,4368,0,1
3774,48187,0,4367,0,0
3776,49403,0,4635,0,0
3777,49410,0,483,0,0
3783,16349,0,1172,0,0
3784,49446,0,1158,0,0
3785,16461,0,2263,0,0
3786,49445,0,2262,0,0
3791,49449,0,1158,0,0
3792,49450,0,2264,0,0
3793,49451,0,2262,0,0
3794,49452,0,2263,0,0
3796,48843,0,4652,0,0
3797,48346,0,4651,0,0
3798,48842,0,4651,0,0
3799,48347,0,4652,0,0
3800,49480,0,2651,1,0
3801,36972,0,0,0,0
3802,49518,0,2361,0,0
3803,20379,0,322,0,0
3804,49524,0,717,0,0
3805,49527,0,4713,0,0
3806,49529,0,4714,0,0
3807,12760,0,4714,0,0
3808,45790,0,4714,0,0
3809,49593,0,4714,0,0
3811,23754,0,1979,1,0
3812,46371,0,0,0,0
3813,46316,0,0,1,0
3814,48411,0,0,1,0
3815,49574,0,4638,0,0
3816,49575,0,4639,0,0
3817,48413,0,4640,1,0
3818,49576,0,4607,0,0
3819,49577,0,4604,0,0
3820,48420,0,4603,1,0
3821,49578,0,4641,0,0
3822,49579,0,4642,0,0
3823,48409,0,4643,1,0
3824,48619,0,4603,1,0
3825,49580,0,4603,1,0
3826,49583,0,4597,1,0
3827,49582,0,0,0,0
3828,48410,0,4597,1,0
3829,40798,0,2033,0,0
3830,41219,0,2877,0,0
3831,41223,0,2858,0,0
3832,41227,0,2859,0,0
3833,48131,0,2860,0,0
3834,48149,0,2859,0,0
3835,30434,0,2033,0,0
3836,48106,0,4233,0,0
3837,32194,0,2033,0,0
3838,48107,0,4234,0,0
3843,39358,0,4737,0,0
3867,49416,0,4675,0,0
3868,46710,0,4207,1,0
3869,46710,0,0,0,0
3870,47711,0,4368,0,0
3871,47755,0,4367,0,0
3872,27395,0,0,0,0
3873,38250,0,2446,0,0
3874,38251,0,2446,0,0
3875,47755,0,4367,0,2
3876,47711,0,4368,0,1
3877,49777,0,1110,1,0
3878,20385,0,0,0,0
3880,49773,0,0,1,0
3881,49778,0,4744,0,0
3882,49775,0,4744,0,0
3883,49798,0,4744,0,0
3884,48019,0,2878,0,0
3885,47911,0,1244,0,0
3886,19281,0,622,0,0
3887,47912,0,1244,0,0
3889,28054,0,1920,0,0
3891,27312,0,377,1,0
3893,48028,0,1921,0,0
3894,28057,0,1924,0,0
3897,49801,0,3019,0,0
3898,49878,0,3019,0,0
3899,49823,0,3019,0,0
3900,49879,0,3019,0,0
3901,49880,0,3019,0,0
3902,47918,0,2256,0,0
3903,47924,0,1900,0,0
3904,47919,0,698,0,0
3905,49960,0,0,0,0
3906,47926,0,784,0,0
3907,48045,0,1430,0,0
3908,48046,0,1430,0,0
3909,21036,0,1424,1,0
3910,21151,0,0,0,0
3911,50384,0,1685,0,0
3912,40676,0,2962,1,0
3913,40352,0,1686,0,0
3914,40631,0,2962,0,0
3915,50587,0,2962,0,0
3916,44573,0,141,0,2
3917,50530,0,0,1,2
3918,27591,0,141,1,2
3919,44576,0,203,0,0
3922,50531,0,0,1,1
3923,44575,0,143,0,0
3924,27592,0,143,1,0
3925,27592,0,1345,1,0
3927,44575,0,1345,0,0
3928,50568,0,4820,1,0
3929,50307,0,483,0,0
3930,50569,0,4820,1,0
3931,50310,0,37,0,0
3932,50571,0,4819,1,0
3933,50572,0,4819,1,0
3934,50308,0,483,0,0
3935,50255,0,4822,1,0
3936,50311,0,37,0,0
3937,50323,0,13,0,0
3938,50320,0,248,0,0
3939,50321,0,248,0,0
3940,50324,0,13,0,0
3941,50254,0,4821,1,0
3942,50690,0,4823,0,0
3943,50692,0,4824,0,0
3944,50694,0,4825,0,0
3945,50696,0,4826,0,0
3946,50706,0,4827,0,0
3947,50708,0,4828,1,0
3948,50714,0,4830,1,0
3951,50829,0,0,0,0
3952,50830,0,0,0,0
3953,50831,0,0,0,0
3954,50832,0,0,0,0
3958,50956,0,1692,0,0
3959,50957,0,1692,0,0
3960,50958,0,1692,0,0
3961,50959,0,1692,0,0
3962,50960,0,1692,0,0
3963,50953,0,1272,0,0
3964,50954,0,1272,0,0
3965,50955,0,1272,0,0
3966,50902,0,4855,0,0
3967,50902,0,4862,0,0
3968,50902,0,4771,0,0
3969,50901,0,4773,0,0
3970,50901,0,4857,0,0
3971,50965,0,4856,0,0
3972,50899,0,4774,0,0
3973,50899,0,4861,0,0
3974,50899,0,4860,0,0
3975,50969,0,4859,0,0
3976,50969,0,4858,0,0
3977,50903,0,4772,0,0
3978,48479,0,4492,0,0
3979,48499,0,0,1,0
3980,50605,0,0,0,0
3981,48237,0,4492,0,0
3982,51012,0,4876,0,0
3983,51013,0,4877,0,0
3984,51014,0,4878,0,0
3985,51015,0,4879,0,0
3986,48426,0,4879,0,0
3987,51016,0,4491,0,0
3988,48308,0,4500,0,0
3989,50645,0,4500,0,0
3990,51020,0,4494,0,0
3991,51025,0,4494,0,0
3992,51026,0,4494,0,0
3993,50702,0,4494,0,0
3994,51027,0,0,0,0
3995,48308,0,4494,0,0
3996,51015,0,4500,0,0
3997,51014,0,4879,0,0
3998,51013,0,4878,0,0
3999,51012,0,4877,0,0
4000,17816,0,0,0,0
4001,17929,0,0,0,0
4002,17930,0,0,0,0
4003,44024,0,0,0,0
4004,24630,0,2960,0,0
4005,50196,0,4762,0,0
4006,50186,0,0,0,0
4007,50179,0,0,0,0
4008,51174,0,0,0,0
4009,51175,0,0,0,0
4010,51130,0,0,0,0
4011,51176,0,0,0,0
4012,51177,0,0,0,0
4013,51207,0,4617,0,0
4014,49062,0,4666,0,0
4015,51208,0,4617,0,0
4016,48845,0,4658,0,0
4017,51209,0,4617,0,0
4018,51214,0,4655,0,0
4019,51211,0,4617,0,0
4020,49024,0,4657,0,0
4021,51210,0,4617,0,0
4022,51216,0,4659,0,0
4023,51212,0,4617,0,0
4024,51215,0,4667,0,0
4025,51213,0,4617,0,0
4026,49109,0,4668,0,0
4027,49113,0,4668,0,0
4028,51122,0,0,0,0
4029,51172,0,4897,0,0
4030,51250,0,4780,0,0
4031,51251,0,4780,0,0
4032,51252,0,4780,0,0
4033,51253,0,4780,0,0
4034,51254,0,4780,0,0
4035,51255,0,4780,0,0
4036,51129,0,0,0,0
4037,51249,0,4780,0,0
4038,50041,0,4913,0,0
4039,51127,0,4912,0,0
4040,51129,0,4762,0,0
4041,51167,0,0,0,0
4042,51290,0,0,1,0
4043,51180,0,0,1,0
4044,51309,0,4920,0,0
4045,51187,0,4921,0,0
4046,51310,0,4921,0,0
4047,51311,0,4921,0,0
4048,51312,0,4921,0,0
4049,51313,0,4922,0,0
4050,51314,0,4923,0,0
4051,51315,0,4924,0,0
4052,51316,0,4925,0,0
4053,51317,0,4925,0,0
4054,51318,0,4925,0,0
4055,51188,0,4921,0,0
4060,50557,0,4762,1,0
4061,23061,0,1430,0,0
4062,21036,0,1412,0,0
4064,28392,0,2563,0,0
4065,28394,0,377,0,0
4066,51380,0,4927,0,0
4067,51381,0,4934,0,0
4068,51382,0,4935,0,0
4069,51383,0,4928,0,0
4070,51384,0,4929,0,0
4071,51385,0,4936,0,0
4072,50975,0,4930,0,0
4073,51386,0,4930,0,0
4074,51387,0,4937,0,0
4075,51388,0,4938,0,0
4076,51389,0,4931,0,0
4077,51390,0,4932,0,0
4078,51391,0,4939,0,0
4079,51392,0,4933,0,0
4080,50367,0,4933,0,0
4081,50579,0,4930,0,0
4082,48499,0,0,0,0
4083,51520,0,0,1,0
4084,51698,0,0,0,0
4085,51699,0,0,0,0
4086,51700,0,0,0,0
4087,52820,0,1451,0,0
4088,52821,0,1451,0,0
4089,52822,0,1451,0,0
4090,52823,0,1451,0,0
4091,52824,0,1451,0,0
4092,52825,0,1451,0,0
4093,52826,0,1451,0,0
4094,52930,0,4965,0,0
4095,52931,0,4965,0,0
4096,52932,0,4965,0,0
4097,52933,0,4965,0,0
4098,52934,0,4965,0,0
4099,52935,0,4965,0,0
4100,52936,0,4965,0,0
4101,52937,0,4965,0,0
4102,52938,0,4965,0,0
4103,52939,0,4965,0,0
4104,52940,0,4965,0,0
4105,52941,0,4965,0,0
4106,52942,0,4965,0,0
