"ID","type","flags","data","count","localizedTextIdFull","worldLocationsIdIndicator00","worldLocationsIdIndicator01","worldLocationsIdIndicator02","worldLocationsIdIndicator03","maxTimeAllowedMS","localizedTextIdShort","targetGroupIdRewardPane","questDirectionId"
13653,2,0,35991,1,328382,28394,28392,0,0,0,328383,0,2482
13654,24,0,6305,1,328407,21026,0,0,0,0,328408,0,0
13655,24,0,6306,1,328409,22215,0,0,0,0,328410,0,0
13656,17,0,1978,1,328465,28512,0,0,0,0,328466,8816,0
13657,2,0,35970,1,533980,28247,0,0,0,0,533989,0,0
13659,5,32,0,1,328672,28517,0,0,0,0,328673,7664,0
13660,32,7,383,8,328679,28380,0,0,0,0,328680,4432,600
13661,8,0,5604,3,328699,28166,44545,0,0,0,328700,5604,0
13662,5,0,0,1,328725,0,0,0,0,0,328726,0,0
13663,5,3,0,1,328727,0,0,0,0,0,328728,0,0
13664,5,3,0,1,328729,0,0,0,0,0,328730,0,0
13665,5,3,0,1,328731,0,0,0,0,0,328732,0,0
13666,5,3,0,1,328735,0,0,0,0,0,328736,0,0
13667,5,3,0,1,328737,0,0,0,0,0,328738,0,0
13669,22,0,4363,1,328756,0,0,0,0,0,328757,0,408
13670,5,7,36265,1,328758,0,0,0,0,0,328759,8888,409
13671,5,0,0,1,328887,0,0,0,0,0,328888,0,0
13673,32,4,385,30,328977,28166,44554,0,0,0,328978,8491,0
13674,22,2,4255,1,329030,28530,0,0,0,0,329253,0,0
13675,3,7,42726,1,329038,28262,0,0,0,0,329039,5614,0
13676,25,3,367,1,329203,28261,0,0,0,0,329204,8902,0
13678,32,0,387,12,329168,28181,28182,0,0,0,329169,4447,0
13680,35,4,39797,4,329170,28531,28532,28533,0,0,329172,4437,0
13681,23,4,4466,6,329171,28531,28532,28533,0,0,329173,0,0
13683,12,4,36048,12,329286,28248,46072,46073,0,0,329287,0,0
13686,12,4,36316,1,329336,28579,0,0,0,0,329337,0,0
13687,12,4,36317,1,329346,28578,0,0,0,0,329347,0,0
13690,25,3,373,1,329688,28612,0,0,0,0,329887,0,0
13691,5,3,0,1,317871,17881,0,0,0,0,317872,0,0
13692,5,3,0,1,329708,0,0,0,0,0,329709,0,0
13700,12,3,36403,1,330144,43942,43943,0,0,0,330185,0,0
13701,12,3,36403,1,330213,43942,43943,0,0,0,330214,0,0
13702,12,4,35881,12,330195,28169,0,0,0,0,330196,4452,0
13703,8,0,4453,15,330215,28169,0,0,0,0,330216,4453,0
13704,32,0,388,54,330260,28169,0,0,0,0,330261,4610,0
13705,3,3,30315,1,330264,23962,0,0,0,0,330265,0,0
13706,5,0,0,15,330287,28182,0,0,0,0,330288,4447,0
13707,8,0,4635,15,330640,44703,44704,44705,0,0,330641,0,0
13711,12,1,36486,1,330458,28396,0,0,0,0,330459,0,0
13712,12,1,36487,1,330460,28397,0,0,0,0,330461,0,0
13714,22,40,4091,1,330574,0,0,0,0,0,330575,0,0
13717,32,128,393,15,330642,44703,44704,44705,0,0,330645,5797,0
13718,5,20,36700,1,330646,28693,0,0,0,0,330647,8287,0
13719,5,4,36703,1,330648,28694,0,0,0,0,330649,8288,0
13720,5,4,36705,1,330650,28695,0,0,0,0,330651,8289,0
13721,5,4,36700,1,330654,28693,0,0,0,0,330655,0,0
13722,5,4,36503,1,330656,28694,0,0,0,0,330657,0,0
13723,5,4,36504,1,330658,28695,0,0,0,0,330659,0,0
13724,14,0,4475,12,330670,28182,0,0,0,0,330671,0,0
13725,32,0,823,12,330891,28168,0,0,0,0,330903,6485,0
13726,2,0,36005,3,330914,28168,0,0,0,0,330915,5639,0
13728,22,0,4269,1,331011,28712,0,0,0,0,331226,0,0
13729,2,3,36004,1,331012,28712,0,0,0,0,331013,5642,0
13735,12,0,35918,10,331198,29567,0,0,0,0,331199,4501,0
13739,14,4,4479,1,331962,28201,0,0,0,0,331963,0,0
13740,14,4,4480,1,331964,28202,0,0,0,0,331965,0,0
13741,14,4,4481,1,331966,28203,0,0,0,0,331967,0,0
13742,14,4,4482,1,331968,28214,0,0,0,0,331969,0,0
13743,14,4,4483,1,331970,28213,0,0,0,0,331971,0,0
13744,32,0,647,36,331569,28183,34752,34753,34754,0,331570,5653,0
13745,12,512,36545,60,331553,44703,44704,0,0,0,331555,0,0
13748,12,0,36520,1,331942,28706,0,0,0,0,331943,0,0
13749,12,0,36567,1,331944,28704,0,0,0,0,331945,0,0
13750,12,0,36568,1,331946,28705,0,0,0,0,331947,0,0
13751,12,0,36569,1,331948,28707,0,0,0,0,331949,0,0
13753,5,0,0,1,331981,0,0,0,0,0,0,0,0
13754,5,0,0,0,331983,0,0,0,0,0,0,0,0
13755,22,0,4276,1,331999,28747,0,0,0,0,332000,0,0
13756,12,1,36588,1,332089,28440,0,0,0,0,332090,0,0
13757,12,1,36589,1,332091,28441,0,0,0,0,332092,0,0
13758,12,1,36590,1,332093,28442,0,0,0,0,332094,0,0
13759,12,3,36597,1,332413,28756,0,0,0,0,332414,0,0
13760,5,3,0,1,332368,28756,0,0,0,0,332369,7665,0
13761,22,0,4277,1,332398,28176,0,0,0,0,332399,0,0
13765,3,0,35913,1,333951,28729,0,0,0,0,333952,0,0
13766,3,0,35913,1,333154,28729,0,0,0,0,333156,0,0
13769,12,12,36412,1,0,0,0,0,0,0,0,0,0
13770,12,12,36412,1,0,0,0,0,0,0,0,0,0
13771,8,0,4491,8,333665,0,0,0,0,0,333666,4491,410
13772,22,3,4283,1,333918,28761,0,0,0,0,333919,0,0
13777,5,0,39937,5,334828,28823,0,0,0,0,334829,5720,0
13778,2,0,36609,1,334715,44761,0,0,0,0,334721,0,0
13779,22,0,4284,1,334738,28774,0,0,0,0,334739,0,0
13780,22,3,3423,1,334769,22150,0,0,0,0,334770,0,0
13781,5,7,0,1,334771,0,0,0,0,0,334772,0,0
13782,17,128,1582,1,334790,28792,38032,0,0,0,334791,8033,0
13783,5,0,0,20,334794,44822,0,44825,0,0,334795,8884,0
13784,32,0,391,10,334810,28290,28340,28768,0,0,334811,4495,0
13785,12,36,36624,1,334833,28828,0,0,0,0,334834,5726,0
13786,2,4,35921,1,334835,44721,0,0,0,0,334836,5727,0
13787,32,0,390,22,334949,28807,28808,28809,0,0,334950,4498,0
13788,32,0,390,22,335022,28807,28808,28809,0,0,335023,4498,0
13789,32,0,412,12,335099,28902,28903,0,0,0,335100,5741,0
13790,5,0,0,1,335294,28611,0,0,0,0,335295,8285,0
13791,5,3,0,1,342466,28530,0,0,0,0,342467,0,0
13809,5,8,0,1,0,16037,0,0,0,0,0,0,0
13814,12,12,36985,1,0,0,0,0,0,0,0,0,0
13816,25,8,374,1,0,0,0,0,0,0,0,0,0
13817,12,44,36985,1,0,0,0,0,0,0,0,0,0
13818,25,40,388,1,0,0,0,0,0,0,0,0,0
13819,25,40,374,1,0,0,0,0,0,0,0,0,0
13820,25,8,388,1,0,0,0,0,0,0,0,0,0
13821,2,512,36245,6,341966,26746,0,0,0,0,341967,0,307
13824,2,0,37025,1,342014,43851,0,0,0,0,342015,0,2011
13825,2,0,37025,1,342012,43851,0,0,0,0,342013,0,2011
13833,32,0,410,6,342244,13403,13404,13405,13406,0,342245,4656,0
13839,32,9,387,3,342489,0,0,0,0,0,0,0,0
13840,32,9,387,6,342490,0,0,0,0,0,0,0,0
13841,32,9,387,8,342491,0,0,0,0,0,0,0,0
13842,32,9,387,10,342492,0,0,0,0,0,0,0,0
13845,3,3,25771,1,342694,19228,0,0,0,0,342695,0,0
13846,3,3,7030,1,342696,4851,0,0,0,0,342697,0,0
13847,12,32,32444,1,342727,25038,0,0,0,0,342728,0,0
13848,17,0,1220,1,342729,25038,0,0,0,0,342730,0,0
13850,5,40,0,1,342752,0,0,0,0,0,342753,0,0
13866,2,132,37213,1,344501,29418,0,0,0,0,344502,4575,0
13869,22,3,4343,1,344946,29436,0,0,0,0,344947,0,0
13872,32,3,422,1,564906,13521,13522,13523,13524,0,564907,9058,0
13876,22,4,4350,1,345268,0,0,0,0,0,345269,0,332
13878,8,4,4581,6,345270,0,0,0,0,0,345271,0,335
13880,14,0,4579,12,345348,44703,44704,0,0,0,345349,0,0
13881,2,7,37320,1,345366,0,0,0,0,0,345367,0,333
13882,2,12,37320,1,0,0,0,0,0,0,0,0,0
13883,32,0,425,1,345481,29472,0,0,0,0,345482,6238,0
13884,11,0,40471,1,345504,29500,0,0,0,0,345505,0,0
13893,3,41,37348,100,0,0,0,0,0,0,0,0,0
13894,5,0,0,1,345872,29513,0,0,0,0,345873,0,0
13895,12,3,37378,1,346038,29509,0,0,0,0,346039,0,0
13896,22,0,4363,1,346060,0,0,0,0,0,346071,0,408
13897,5,3,4357,1,346061,0,0,0,0,0,346072,0,409
13898,5,3,4357,1,346058,0,0,0,0,0,346059,0,409
13899,5,3,36265,1,346063,0,0,0,0,0,346064,8888,416
13900,32,4,427,5,346420,29910,29911,29912,0,0,346422,7531,0
13903,2,3,37372,1,346547,0,0,0,0,0,346548,0,344
13904,5,4,0,30,346605,40906,0,0,0,0,346606,4607,0
13905,2,132,37469,1,346645,29553,0,0,0,0,346646,0,0
13907,22,0,4372,1,346798,44761,0,0,0,0,346799,0,0
13909,5,3,0,1,347107,29653,0,0,0,0,347108,7566,0
13910,5,3,0,1,347109,29654,0,0,0,0,347110,7567,0
13911,5,3,0,1,347111,29655,0,0,0,0,347112,7568,0
13914,22,0,4376,1,347286,29617,0,0,0,0,347287,0,0
13915,22,3,4377,1,347289,29618,0,0,0,0,347290,0,0
13916,22,3,4378,1,347291,29619,0,0,0,0,347292,0,0
13917,4,128,20785,2,347523,29763,0,0,0,0,347524,8503,0
13919,2,128,37591,1,347544,29645,0,0,0,0,347545,0,0
13920,38,1024,376,5,347559,17334,0,0,0,0,347560,0,0
13923,38,1024,392,5,347627,28008,0,0,0,0,347628,0,0
13924,38,1024,372,5,347641,28008,0,0,0,0,347642,0,0
13925,38,1024,3003,3,347655,28008,0,0,0,0,347656,0,0
13926,38,1024,392,5,347673,24996,0,0,0,0,347674,0,0
13927,38,1024,372,5,347687,24996,0,0,0,0,347688,0,0
13928,38,1024,3003,3,347701,24996,0,0,0,0,347702,0,0
13929,38,1024,392,5,347717,28088,0,0,0,0,347718,0,0
13930,38,1024,372,5,347731,28088,0,0,0,0,347732,0,0
13931,38,1024,3003,3,347746,28088,0,0,0,0,347747,0,0
13932,3,0,37599,1,347762,29676,0,0,0,0,347763,0,0
13933,2,4,37593,1,347797,29664,0,0,0,0,347799,0,0
13934,2,4,37597,1,347798,29666,0,0,0,0,347800,0,0
13935,8,0,8867,8,348042,35038,0,0,0,0,348043,8867,0
13936,2,4,37627,1,348061,29681,0,0,0,0,348065,0,340
13937,2,4,37630,1,348066,29681,0,0,0,0,348067,0,341
13938,5,0,0,6,348064,44703,44704,0,0,0,348474,0,0
13942,12,0,37693,1,348704,29805,0,0,0,0,348790,0,0
13943,5,3,0,1,348705,29805,0,0,0,120000,348706,0,0
13944,5,0,37723,1,348708,29855,0,0,0,0,348709,7727,0
13945,5,9,0,30,0,0,0,0,0,0,0,0,0
13949,22,32,4292,1,349324,28756,0,0,0,0,349325,0,0
13950,17,0,304,1,349331,26686,0,0,0,0,349332,0,0
13952,2,4,46450,1,349451,32779,0,0,0,0,349452,8790,369
13953,12,0,38368,1,349544,32779,0,0,0,0,349545,0,370
13954,12,0,38482,1,349559,32779,0,0,0,0,349560,0,371
13955,14,0,4910,3,349574,32779,0,0,0,0,349575,4910,372
13958,2,9,37723,1,0,0,0,0,0,0,0,0,0
13959,12,6,38873,1,349603,32779,0,0,0,0,349604,0,373
13964,12,2,38149,1,350133,32779,0,0,0,0,350134,0,365
13965,14,19,4685,6,350135,32779,0,0,0,0,350136,7461,424
13966,12,3,38120,1,350263,32779,0,0,0,0,350264,0,425
13970,8,0,4703,4,350462,0,0,0,0,0,350463,4673,435
13971,2,3,37822,1,350464,0,0,0,0,0,350465,4668,437
13973,25,7,397,1,350310,32779,0,0,0,0,350312,7124,367
13974,14,0,4696,15,350341,32779,0,0,0,0,351843,4696,368
13975,22,0,4415,5,350369,0,0,0,0,0,350370,0,0
13978,3,2,51479,1,350406,32779,0,0,0,0,350407,0,366
13983,2,4,38871,1,350841,32779,0,0,0,0,350842,0,374
13985,22,3,4445,1,350853,30398,0,0,0,0,353137,0,0
13986,8,4,4756,6,350856,30359,30354,30401,0,0,353531,0,0
13987,14,7,4906,8,350859,44828,0,0,0,0,360636,0,0
13989,2,4,38972,1,350865,30401,0,0,0,0,358378,0,0
13990,8,4,4904,8,350868,30354,0,0,0,0,359240,0,0
13992,32,4,488,8,350878,44964,44965,44966,44967,0,463569,7465,0
13993,8,4,10388,6,350881,44968,44969,44970,0,0,454597,0,0
13994,12,2,39168,1,350884,32274,0,0,0,0,360685,0,0
13995,2,4,39170,12,350891,45009,45010,0,0,0,360799,0,0
13996,8,4,4944,6,350894,45008,0,0,0,0,360892,0,0
13997,2,4,39209,1,350897,31211,0,0,0,0,360908,0,0
13998,12,4,39047,6,350900,45017,45018,45019,0,0,360732,0,0
14006,5,4,37981,18,351212,30699,30700,30701,0,0,351213,6812,0
14008,8,4,8768,10,351299,44546,0,0,0,0,351300,8768,0
14009,3,0,39002,10,358845,30994,0,0,0,0,358846,4884,0
14010,12,0,38015,1,351305,30003,0,0,0,0,351306,0,0
14011,25,0,399,1,351511,30002,0,0,0,0,351512,0,0
14013,12,4,38093,1,351543,30013,0,0,0,0,351544,0,0
14017,5,0,0,1,351453,30016,30018,0,0,0,351454,4697,0
14018,8,4,4686,15,351455,30016,30018,0,0,0,351456,4697,0
14019,2,128,38054,8,351459,30161,30164,30165,30166,0,351460,0,0
14020,8,4,9098,10,351559,30161,0,0,0,0,351560,9098,0
14021,8,4,4691,10,351575,30161,30164,30165,30166,0,351576,0,0
14022,2,128,38059,1,351580,30355,0,0,0,0,351582,0,0
14024,22,0,4430,1,352290,30346,0,0,0,0,352291,0,0
14025,14,19,4716,3,352288,32634,0,0,0,0,352289,0,351
14028,32,0,450,1,351628,30460,0,0,0,0,351629,4724,0
14034,2,128,38086,1,351704,31067,31068,31069,31070,0,351705,0,0
14039,14,140,4692,8,351817,0,0,0,0,0,351818,4692,0
14041,12,0,38462,1,352843,30705,0,0,0,0,352844,0,0
14042,10,3,0,3,352849,30706,30707,30708,0,0,352850,7797,352
14043,2,3,48892,1,352851,30710,0,0,0,0,352852,0,0
14044,2,3,38214,1,351836,30356,0,0,0,0,351837,0,2062
14045,2,0,38156,1,351859,30072,0,0,0,0,351860,0,0
14046,12,16,38238,4,351928,30100,0,0,0,0,351929,4698,0
14047,12,131,38245,1,351948,30113,0,0,0,0,351949,0,0
14048,17,0,2057,1,351961,30119,0,0,0,0,351962,0,0
14049,17,0,2057,1,351966,30119,0,0,0,0,351967,0,0
14050,12,131,38255,1,351968,30121,0,0,0,0,351969,0,0
14051,5,0,4704,15,352250,30124,0,0,0,0,352251,4704,0
14052,8,0,4701,30,352255,30128,0,0,0,0,352256,4701,0
14053,32,0,440,20,352260,30126,0,0,0,0,352261,4707,0
14054,2,0,37959,1,352273,30120,0,0,0,0,352274,4708,0
14055,12,180,38261,1,352041,30125,0,0,0,0,352044,0,0
14056,25,4,407,1,352045,30125,0,0,0,0,352046,0,0
14058,22,0,4426,1,352095,30180,0,0,0,0,352096,0,0
14060,12,180,38303,1,352111,30243,0,0,0,0,352113,0,0
14061,25,4,408,1,352112,30243,0,0,0,0,352114,0,0
14062,11,0,40800,10,352263,30252,30591,0,0,0,352264,4710,0
14063,14,3,4709,4,352166,0,0,0,0,0,352167,0,346
14064,8,4,4713,15,352182,30262,30263,30264,30265,0,352187,0,0
14065,12,132,38355,5,352190,32202,32204,32205,32206,0,352191,4717,0
14066,25,0,409,1,352434,0,0,0,0,0,352435,0,347
14067,32,4,442,10,352437,30445,30453,30455,0,0,352441,5152,0
14068,32,4,442,10,352439,30445,30453,30455,0,0,352440,5152,0
14069,16,3,6484,15,352527,30362,0,0,0,0,352528,4721,346
14072,12,148,38355,5,352503,32207,32208,32209,32210,0,352506,4717,0
14073,8,4,4713,15,352512,30262,30263,30264,30265,0,352513,0,0
14074,14,0,4726,5,352560,30461,30462,0,0,0,352561,5153,0
14075,14,0,4726,5,352565,30468,30469,0,0,0,352566,5153,0
14076,5,3,38423,1,352574,30477,0,0,0,0,352575,8116,0
14077,22,3,4442,1,352576,30473,0,0,0,0,352577,0,0
14078,22,3,4441,1,352578,30472,0,0,0,0,353098,0,0
14079,5,3,38423,1,352579,30476,0,0,0,0,353099,8116,0
14080,32,4,443,10,352590,30485,0,0,0,0,352591,5987,0
14081,32,4,443,10,352592,30488,0,0,0,0,352593,5987,0
14083,8,4,4689,15,352624,30180,30181,0,0,0,352625,0,0
14084,12,0,38421,1,352633,30383,0,0,0,0,352637,0,0
14085,22,3,4467,1,352638,30515,0,0,0,0,352639,0,0
14086,12,3,38541,1,352640,30543,0,0,0,0,352641,0,0
14087,12,0,38439,1,352746,30402,0,0,0,0,352747,0,0
14088,32,4,444,10,352809,30486,0,0,0,0,352810,5988,0
14089,32,0,549,1,352813,0,0,0,0,0,352814,5223,348
14090,32,4,445,10,352811,30487,0,0,0,0,352812,5989,0
14091,32,4,444,10,352818,30489,0,0,0,0,352819,5988,0
14092,32,4,445,10,352820,30490,0,0,0,0,352821,5989,0
14096,22,3,4427,1,353011,30458,0,0,0,0,353012,0,0
14097,12,128,38468,1,353032,30491,0,0,0,0,353039,0,0
14099,22,3,4446,1,353149,30399,0,0,0,0,353150,0,0
14101,22,3,4448,1,353152,30359,0,0,0,0,353153,0,0
14102,22,3,4449,1,353154,30354,0,0,0,0,353155,0,0
14105,32,4,447,16,353103,30180,30181,0,0,0,353104,7093,0
14106,5,4,0,8,353105,30917,30919,0,0,0,353106,12175,0
14107,5,4,0,8,353110,30917,30919,0,0,0,353111,4776,0
14108,32,0,448,20,353125,30699,30700,30701,0,0,353126,8354,0
14109,32,0,449,20,353131,30917,30919,0,0,0,353132,10304,0
14110,32,0,449,20,353133,30917,30919,0,0,0,353134,10304,0
14111,12,4,38507,5,353141,36028,36029,36030,0,0,353142,4746,0
14112,12,4,38507,5,353143,36028,36029,36030,0,0,353144,4746,0
14114,14,0,4747,8,353171,30933,30934,30935,0,0,353172,0,0
14116,14,0,4747,8,353197,30933,30934,30935,0,0,353198,0,0
14117,12,128,38501,1,353204,30501,0,0,0,0,353205,0,0
14118,32,0,455,20,353312,30262,30263,30264,30265,0,353313,0,0
14119,22,19,4466,1,353278,30510,0,0,0,0,353279,0,0
14120,5,0,38184,10,353296,30518,0,0,0,0,353297,4759,0
14121,12,131,38534,1,353332,30513,0,0,0,0,353333,0,0
14123,5,0,38530,10,353345,30519,0,0,0,0,353346,4760,0
14124,5,0,38536,10,353347,30520,0,0,0,0,353348,4761,0
14125,12,0,38422,1,353354,30384,0,0,0,0,353355,0,0
14126,22,3,4468,1,353356,30516,0,0,0,0,353357,0,0
14127,32,0,451,1,353358,30460,0,0,0,0,353359,4724,0
14128,32,0,452,1,353360,30460,0,0,0,0,353361,4724,0
14129,32,0,453,1,353371,30460,0,0,0,0,353372,4724,0
14131,32,0,454,1,353376,30460,0,0,0,0,353377,4724,0
14132,32,0,455,20,353398,30262,30263,30264,30265,0,353399,0,0
14133,12,131,38535,1,353400,30517,0,0,0,0,353404,0,0
14134,2,0,38167,1,353773,30049,0,0,0,0,353774,0,0
14135,14,131,4753,6,353775,30548,0,0,0,0,353776,0,0
14136,12,0,38424,1,353480,30385,0,0,0,0,353489,5844,0
14137,22,3,4654,1,353490,31123,0,0,0,0,353491,0,0
14138,12,3,38540,1,353492,30545,0,0,0,0,353493,0,0
14139,12,147,38545,1,353777,30549,0,0,0,0,353778,0,0
14140,2,640,38116,1,353521,37247,0,0,0,0,353522,0,529
14141,8,0,10265,15,353585,31219,31220,31221,0,0,353586,0,0
14144,5,0,0,1,353628,32085,32086,0,0,0,353629,8114,0
14145,8,516,4758,14,353649,44848,44849,44850,44851,0,353650,0,0
14146,5,132,0,10,353688,31142,0,0,0,0,353689,6301,0
14147,2,516,37926,4,353693,44844,44845,44846,0,0,353694,0,0
14148,8,4,10334,6,353702,44853,44854,44857,0,0,353703,0,0
14149,2,4,38118,1,353729,30992,0,0,0,0,353730,0,0
14150,2,4,38118,1,353727,30992,0,0,0,0,353728,0,0
14151,22,3,4479,1,353739,30921,0,0,0,0,353740,0,0
14152,2,7,38556,1,353741,30921,0,0,0,0,353742,0,0
14153,22,3,4479,1,353743,30921,0,0,0,0,353744,0,0
14154,2,7,38556,1,353745,30921,0,0,0,0,353746,0,0
14155,14,4,8894,6,353750,30241,30242,0,0,0,353751,0,0
14156,5,4,40913,12,353796,31219,31220,31221,0,0,353797,4764,0
14157,2,0,38167,1,353852,30049,0,0,0,0,353853,0,0
14158,14,131,4765,6,353857,30617,0,0,0,0,353858,0,0
14159,12,147,38563,1,353863,30618,0,0,0,0,353864,0,0
14160,12,3,39147,1,353927,30910,0,0,0,0,353928,6036,0
14163,2,4,40044,1,354469,32133,0,0,0,0,354470,0,0
14165,32,0,457,15,354481,30188,0,0,0,0,354482,4769,0
14166,12,144,32369,1,354540,23848,0,0,0,0,354541,0,0
14167,12,3,38593,1,354584,30660,0,0,0,0,354585,0,0
14168,8,4,10338,8,355140,30357,0,0,0,0,355141,4778,0
14169,10,8,0,5,0,0,0,0,0,0,0,0,0
14170,10,8,0,5,0,0,0,0,0,0,0,0,0
14171,32,4,1073,10,354601,30188,0,0,0,0,354602,7090,0
14173,22,3,4536,1,354661,30910,0,0,0,0,354662,0,0
14174,11,0,40941,10,355369,30691,30692,30709,0,0,355453,4713,0
14175,12,0,38591,1,354702,30639,0,0,0,0,354703,4921,0
14176,14,0,4774,3,354704,30665,0,0,0,0,354705,4920,0
14177,12,3,39147,1,354713,30910,0,0,0,0,354714,6036,0
14178,12,0,38602,1,354806,30677,0,0,0,0,354807,0,0
14179,5,56,0,1,354785,0,0,0,0,0,479275,0,0
14180,11,3,40945,10,355365,30691,30692,30709,0,0,355454,4713,0
14181,3,3,37901,1,354804,30670,0,0,0,0,354805,0,0
14182,3,3,37899,1,354816,30668,0,0,0,0,354817,0,0
14183,32,3,459,1,354809,30675,0,0,0,0,354810,0,0
14184,22,0,4456,1,354814,30434,0,0,0,0,354815,0,0
14185,5,0,0,1,354903,30678,0,0,0,0,354904,4779,2063
14186,5,128,0,1,354932,30599,0,0,0,0,354933,6496,0
14187,11,3,40957,5,355370,30691,30692,30709,0,0,355455,4713,0
14189,12,40,38603,1,0,0,0,0,0,0,0,0,0
14190,12,40,38610,2,0,0,0,0,0,0,0,0,0
14191,12,40,38611,1,0,0,0,0,0,0,0,0,0
14192,12,40,38612,2,0,0,0,0,0,0,0,0,0
14193,11,4,69084,8,355463,44901,44902,44903,44904,0,355464,8895,0
14194,32,0,461,32,355363,30689,30690,0,0,0,355364,10302,0
14195,32,3,462,1,355647,30696,0,0,0,0,355648,0,0
14196,32,1,463,1,355649,30695,0,0,0,0,355650,0,0
14198,14,128,4781,7,355670,30693,0,0,0,0,355671,4781,0
14199,14,0,4784,5,355712,30716,0,0,0,0,355713,0,0
14201,11,0,40941,10,355729,30691,30692,30709,0,0,355730,4713,0
14202,11,3,40945,10,355732,30691,30692,30709,0,0,355733,4713,0
14203,11,3,40957,5,355739,30691,30692,30709,0,0,355740,4713,0
14204,5,0,4783,1,355745,30724,0,0,0,0,355746,4783,0
14205,22,20,4492,10,355747,30725,0,0,0,0,355748,0,0
14206,5,0,4788,1,355788,30952,30953,0,0,0,355789,4788,0
14207,5,0,4789,1,355996,30989,30990,30991,0,0,355790,4789,0
14208,5,0,38126,1,355997,30952,30953,0,0,0,355791,4888,0
14209,5,0,38134,1,356003,30988,30995,0,0,0,355792,4889,0
14210,22,34,5172,1,355795,32430,0,0,0,0,355796,0,0
14211,5,0,0,1,356010,30952,30953,0,0,0,355797,4788,0
14212,5,0,0,1,356011,30989,30990,30991,0,0,355798,4789,0
14213,5,0,0,1,356012,30952,30953,0,0,0,355799,4888,0
14214,5,0,0,1,356013,30988,30995,0,0,0,355800,4889,0
14215,32,4,466,24,355803,29868,0,0,0,0,355804,4801,0
14216,32,4,466,24,355805,30952,30953,0,0,0,355806,4801,0
14217,32,128,467,20,355809,30952,30953,0,0,0,355810,4929,0
14218,32,128,467,20,355814,30952,30953,0,0,0,355815,4929,0
14220,12,0,38704,1,355826,30780,0,0,0,0,355827,0,0
14223,25,0,412,1,355830,30783,0,0,0,0,356742,0,0
14224,12,0,38706,1,355831,30781,0,0,0,0,356741,0,0
14225,8,4,10306,16,355842,30952,30953,0,0,0,355843,0,0
14226,8,4,10306,16,355840,30952,30953,0,0,0,355841,0,0
14227,5,20,4786,7,355905,30720,30721,30722,0,0,355906,5998,0
14228,32,0,479,1,355879,30699,0,0,0,0,355880,7300,0
14229,32,3,480,1,355881,49372,0,0,0,0,355882,7301,0
14230,32,3,481,1,355883,49365,0,0,0,0,355884,7303,0
14231,32,2055,482,12,355885,49370,49371,0,0,0,355886,7304,0
14232,5,3,41085,10,355887,30702,30703,0,0,0,355888,12709,0
14233,15,4,38039,1,355913,30364,0,0,0,0,355936,4793,0
14234,8,4,10267,22,355971,30693,30694,0,0,0,355972,0,0
14235,2,0,38631,6,356038,30748,30717,0,0,0,356039,0,0
14236,2,0,38643,5,356040,30717,30748,0,0,0,356041,0,0
14237,2,4,38137,1,356100,30363,0,0,0,0,356101,0,0
14238,12,4,38660,15,356253,30758,0,0,0,0,356254,4799,0
14239,14,128,4795,8,356157,30720,30721,30722,0,0,356158,4795,0
14240,12,0,38628,8,356416,32488,0,0,0,0,356417,0,0
14241,12,0,38628,8,356418,32489,0,0,0,0,356421,0,0
14242,35,132,40999,12,356167,30693,30694,0,0,0,356168,5107,0
14244,16,0,4794,15,359896,30754,0,0,0,0,359897,0,0
14245,5,0,0,1,356229,0,0,0,0,0,356230,0,0
14246,25,0,411,1,356250,30753,0,0,0,0,356251,0,0
14247,12,0,58866,1,356434,44923,0,0,0,0,356435,0,0
14248,14,0,8887,4,356357,44840,0,0,0,0,356358,8887,0
14249,14,128,4802,5,356428,32141,37448,0,0,0,356430,5168,0
14250,32,128,468,20,356457,30952,30953,0,0,0,356458,4930,0
14251,32,128,468,20,356461,30952,30953,0,0,0,356462,4930,0
14254,2,4,38676,1,356515,30771,0,0,0,0,356516,0,0
14255,2,4,38677,1,356517,30769,0,0,0,0,356518,0,0
14256,8,512,5113,14,356537,30386,30387,30388,30389,0,356538,5113,0
14257,17,32,2040,1,356680,36630,0,0,0,0,356681,0,2181
14258,32,0,471,8,356752,30720,30721,30722,0,0,356753,4808,0
14259,32,0,469,12,356755,30777,30778,0,0,0,356756,4938,0
14260,12,0,58922,1,356694,44954,0,0,0,0,356695,0,0
14261,12,3,58923,1,356696,44953,0,0,0,0,356697,0,0
14264,32,4,470,10,356749,31907,0,0,0,0,356751,8167,0
14265,12,0,38708,1,356771,30781,0,0,0,0,356775,0,0
14266,12,0,38709,1,356772,30780,0,0,0,0,356776,0,0
14267,25,0,436,1,356773,30782,0,0,0,0,356777,8970,0
14268,2,4,38253,1,356799,30796,0,0,0,0,356800,0,0
14270,32,0,472,12,356894,30785,0,0,0,0,356895,0,0
14271,2,4,38254,1,356905,30797,0,0,0,0,356906,0,0
14272,2,7,38719,1,356947,30800,0,0,0,0,356951,0,0
14273,32,0,473,12,358310,44839,0,0,0,0,358311,6031,0
14274,32,0,1049,1,356973,44924,0,0,0,0,356974,8918,0
14276,14,0,4810,10,357085,30811,30812,30813,0,0,357088,4810,0
14277,32,0,474,16,357114,30816,30817,0,0,0,357115,8972,0
14278,8,4,10310,16,357212,30816,30817,0,0,0,357213,10310,0
